,CARD,DECK,BALLOT,S126.Q1,S126.Q2,S126.Q3.x,S126.Q5,S126.Q6,S126.Q7,S126.Q8,S126.Q9,S126.Q10,S126.Q11,S126.Q12,S126.Q13,S126.Q14,S126.Q15,S126.Q16,S126.Q17,S126.Q18,S126.Q19,S126.Q20,S126.Q21,S126.Q22,S126.Q23,S126.Q24,S126.Q25,S126.Q26,S126.Q27,S126.Q28,S126.Q29,S126.Q30,S126.Q31,S126.Q32A,S126.Q32B,S126.Q32C,S126.Q32D,S126.Q32E,S126.Q32F,S126.V32G,S126.Q33,S126.Q34,S126.Q35,S126.Q36,S126.Q37,S126.Q38,S126.Q39,S126.Q40,S126.Q41,S126.Q42,S126.Q43,S126.Q44,S126.Q45,S126.Q46,S126.Q47,S126.Q48,S126.Q49,S126.Q50,S126.Q51,S126.Q52,S126.Q53,S126.Q54,S126.Q55,S126.Q56,S126.Q57,S126.Q58,S126.Q59,S126.Q60,S126.Q61,S126.Q62,S126.Q63,S126.Q64,S126.Q65,S126.Q66,S126.Q67,CARD..1,DECK..1,BALLOT..1,S126.Q68,S126.Q69,S126.Q70,S126.Q71,S126.Q72,S126.Q73,S126.Q74A,S126.Q74B,S126.Q74C,S126.Q74D,S126.Q74E,S126.V74F,S126.V74G,S126.Q75,S126.Q76,S126.Q77,S126.Q78,S126.Q79,S126.Q80A,S126.Q80B,S126.Q81,S126.Q82,S126.Q83,S126.Q84,S126.Q85,S126.Q86,S126.Q87,S126.Q88,S126.Q89,S126.Q90A,S126.Q90B,S126.Q91,S126.Q92,S126.Q93.n,S126.Q94,S126.Q95,S126.Q96.n,S126.Q97,S126.V98,S126.V99,S126.V100
182,2.0,126.0,101.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1.0,126.0,102.0,4.0,1.0,4.0,5.0,3.0,4.0,2.0,8.0,6.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2.0,126.0,102.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,31.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,8.0,2.0,5.0,0.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1.0,126.0,103.0,3.0,2.0,4.0,5.0,5.0,5.0,2.0,5.0,7.0,3.0,1.0,7.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2.0,126.0,103.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,7.0,6.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,5.0,0.0,9.0,2.0,5.0,0.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1.0,126.0,104.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,4.0,6.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2.0,126.0,104.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,23.0,1.0,2.0,1.0,6.0,7.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,2.0,5.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1.0,126.0,105.0,2.0,1.0,1.0,5.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,7.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,4.0,2.0,1.0,2.0,126.0,105.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,8.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,2.0,,9.0,2.0,5.0,23.0
190,1.0,126.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,1.0,7.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2.0,126.0,106.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,21.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,6.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,5.0,0.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1.0,126.0,107.0,2.0,2.0,5.0,1.0,3.0,5.0,2.0,10.0,8.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2.0,126.0,107.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,11.0,2.0,1.0,4.0,6.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,8.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,4.0,2.0,5.0,0.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1.0,126.0,108.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,11.0,0.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,9.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2.0,126.0,108.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,22.0,2.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,5.0,2.0,5.0,0.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1.0,126.0,109.0,2.0,2.0,1.0,5.0,5.0,4.0,2.0,1.0,6.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2.0,126.0,109.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,33.0,2.0,2.0,8.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,7.0,2.0,5.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1.0,126.0,110.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,9.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2.0,126.0,110.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0,10.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,5.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1.0,126.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,4.0,3.0,3.0,2.0,126.0,111.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,,2.0,5.0,,2.0,2.0,5.0,5.0
201,1.0,126.0,112.0,3.0,3.0,1.0,5.0,2.0,5.0,2.0,11.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2.0,126.0,112.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1.0,126.0,113.0,2.0,2.0,1.0,5.0,1.0,4.0,2.0,4.0,0.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,126.0,113.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,,2.0,1.0,,2.0,2.0,5.0,8.0
204,1.0,126.0,114.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,0.0,7.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2.0,126.0,114.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,33.0,2.0,3.0,8.0,6.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,5.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1.0,126.0,115.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,8.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2.0,126.0,115.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,33.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.0,126.0,116.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2.0,126.0,116.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,32.0,1.0,3.0,3.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.0,126.0,117.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,9.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2.0,126.0,117.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,23.0,2.0,1.0,3.0,6.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,5.0,0.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.0,126.0,118.0,4.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2.0,126.0,118.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,5.0,2.0,5.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.0,126.0,119.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2.0,126.0,119.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,33.0,3.0,3.0,8.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,6.0,2.0,5.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1.0,126.0,120.0,2.0,3.0,1.0,3.0,1.0,5.0,2.0,5.0,7.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2.0,126.0,120.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,13.0,3.0,3.0,1.0,6.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,6.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,5.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.0,126.0,121.0,2.0,3.0,5.0,4.0,1.0,4.0,2.0,13.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,9.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,126.0,121.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,6.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,,0.0,0.0,,3.0,2.0,5.0,52.0
219,1.0,126.0,122.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,11.0,0.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2.0,126.0,122.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,12.0,1.0,1.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,3.0,2.0,5.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1.0,126.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2.0,126.0,123.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
