,CARD,DECK,BALLOT,S83.Q1,S83.Q2.1,S83.Q2.2,S83.Q3,S83.Q4A,S83.Q4B,S83.Q4C,S83.Q4D,S83.Q5.1,S83.Q5.2,S83.Q6.1,S83.Q6.2,S83.Q7,S83.Q8,S83.Q9,S83.Q10,S83.Q11,S83.Q12,S83.Q13,S83.Q14A.n,S83.Q14B.n,S83.Q14C.n,S83.Q14D.n,S83.Q15A.n,S83.Q15B.n,S83.Q15C.n,S83.Q15D.n,S83.Q16.n,S83.Q17A.n,S83.Q17B.n,S83.Q18,S83.Q19,S83.Q20,S83.Q21,S83.Q22,S83.Q23A,S83.Q23B,S83.Q24,S83.Q25A.1,S83.Q25A.2,S83.Q25A.3,S83.Q25A.4,S83.Q25A.5,S83.Q25A.6,S83.Q25A.7,S83.Q25A.8,S83.Q25A.9,S83.Q25A.10,S83.Q25B,S83.Q26,S83.Q27,S83.Q28,S83.Q29,S83.Q30,S83.Q31,S83.Q32,S83.Q33,S83.Q34,S83.Q35,S83.Q36,S83.Q37,S83.Q38,S83.Q39,S83.Q40,S83.Q41,S83.Q42,S83.Q43,S83.Q44,S83.Q45,S83.Q46,S83.Q47,S83.Q48,CARD..1,DECK..1,BALLOT..1,S83.Q49,S83.V50,S83.V51,S83.V52,S83.V53,S83.V54,S83.V55
40,1.0,83.0,41.0,2.0,1.0,43.0,3.0,8.0,4.0,99.0,99.0,1.0,15.0,2.0,21.0,5.0,2.0,3.0,2.0,12.0,1.0,2.0,,,,,,,,,,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,83.0,41.0,2.0,1.0,0.0,7.0,3.0,22303.0,31451.0
41,1.0,83.0,42.0,2.0,7.0,42.0,4.0,16.0,4.0,99.0,99.0,0.0,44.0,4.0,42.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,83.0,42.0,1.0,1.0,2.0,5.0,2.0,11302.0,41391.0
42,1.0,83.0,43.0,2.0,8.0,42.0,4.0,11.0,5.0,0.0,0.0,10.0,13.0,9.0,93.0,5.0,2.0,3.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,83.0,43.0,1.0,1.0,3.0,1.0,3.0,322.0,12634.0
43,1.0,83.0,44.0,2.0,12.0,42.0,4.0,8.0,5.0,99.0,99.0,9.0,14.0,3.0,31.0,5.0,2.0,2.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,83.0,44.0,1.0,0.0,3.0,0.0,0.0,12030.0,12324.0
44,1.0,83.0,45.0,2.0,12.0,42.0,4.0,7.0,5.0,0.0,0.0,1.0,18.0,3.0,31.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,45.0,1.0,1.0,2.0,4.0,4.0,32303.0,12374.0
45,1.0,83.0,46.0,2.0,10.0,42.0,4.0,8.0,5.0,0.0,0.0,9.0,6.0,4.0,41.0,4.0,2.0,2.0,2.0,4.0,6.0,2.0,,,,,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,4.0,1.0,2.0,5.0,5.0,5.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,83.0,46.0,2.0,2.0,3.0,3.0,4.0,12210.0,12624.0
46,1.0,83.0,47.0,2.0,12.0,42.0,4.0,8.0,5.0,0.0,0.0,11.0,13.0,7.0,74.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,2.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,83.0,47.0,1.0,2.0,2.0,3.0,1.0,22210.0,22252.0
47,1.0,83.0,48.0,2.0,6.0,39.0,4.0,8.0,5.0,99.0,99.0,10.0,9.0,1.0,15.0,4.0,2.0,2.0,4.0,7.0,4.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,83.0,48.0,1.0,1.0,2.0,4.0,4.0,11322.0,31511.0
48,1.0,83.0,49.0,2.0,12.0,42.0,4.0,7.0,5.0,99.0,99.0,4.0,10.0,6.0,64.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,3.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,83.0,49.0,1.0,1.0,2.0,4.0,3.0,31323.0,31961.0
49,1.0,83.0,50.0,2.0,1.0,43.0,3.0,7.0,5.0,99.0,99.0,7.0,8.0,5.0,57.0,5.0,3.0,2.0,2.0,10.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,83.0,50.0,1.0,1.0,3.0,3.0,3.0,21313.0,31701.0
50,1.0,83.0,51.0,2.0,1.0,43.0,3.0,7.0,5.0,0.0,0.0,3.0,12.0,6.0,63.0,5.0,2.0,3.0,3.0,7.0,5.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,83.0,51.0,1.0,0.0,1.0,6.0,2.0,22301.0,31101.0
51,1.0,83.0,52.0,2.0,12.0,43.0,4.0,7.0,6.0,99.0,99.0,10.0,17.0,2.0,22.0,5.0,2.0,3.0,2.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,52.0,1.0,1.0,0.0,6.0,3.0,32102.0,12053.0
52,1.0,83.0,53.0,2.0,4.0,42.0,4.0,14.0,6.0,0.0,0.0,5.0,16.0,6.0,63.0,5.0,2.0,3.0,3.0,2.0,4.0,3.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,2.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,83.0,53.0,1.0,0.0,2.0,1.0,2.0,12311.0,31201.0
53,1.0,83.0,54.0,2.0,9.0,42.0,4.0,6.0,10.0,0.0,0.0,11.0,10.0,3.0,33.0,5.0,2.0,2.0,2.0,6.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,54.0,1.0,2.0,2.0,5.0,3.0,31301.0,21871.0
54,1.0,83.0,55.0,2.0,10.0,33.0,4.0,10.0,10.0,0.0,0.0,10.0,2.0,5.0,58.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,5.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,83.0,55.0,2.0,0.0,3.0,0.0,2.0,22302.0,43785.0
55,1.0,83.0,56.0,2.0,10.0,42.0,3.0,4.0,10.0,99.0,99.0,3.0,18.0,5.0,56.0,5.0,1.0,1.0,1.0,10.0,1.0,3.0,,,,,,,,,,,,3.0,3.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,83.0,56.0,1.0,0.0,1.0,6.0,2.0,22320.0,42294.0
56,1.0,83.0,57.0,2.0,6.0,42.0,4.0,7.0,11.0,99.0,99.0,7.0,10.0,4.0,45.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,83.0,57.0,1.0,0.0,0.0,4.0,1.0,2130.0,11411.0
57,1.0,83.0,58.0,2.0,1.0,43.0,3.0,99.0,11.0,99.0,99.0,7.0,2.0,4.0,43.0,5.0,2.0,2.0,4.0,5.0,6.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,4.0,5.0,5.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,83.0,58.0,1.0,1.0,1.0,4.0,2.0,22122.0,12022.0
58,1.0,83.0,59.0,2.0,2.0,43.0,3.0,0.0,11.0,0.0,0.0,10.0,2.0,5.0,58.0,4.0,2.0,2.0,4.0,12.0,6.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,59.0,1.0,3.0,1.0,7.0,4.0,32303.0,31471.0
59,1.0,83.0,60.0,2.0,1.0,43.0,3.0,0.0,12.0,99.0,99.0,2.0,4.0,5.0,58.0,4.0,2.0,2.0,2.0,8.0,6.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,60.0,1.0,1.0,1.0,6.0,3.0,32201.0,11031.0
60,1.0,83.0,61.0,2.0,7.0,42.0,4.0,6.0,12.0,99.0,99.0,8.0,15.0,9.0,93.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,3.0,3.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,61.0,1.0,2.0,1.0,6.0,1.0,32301.0,22462.0
61,1.0,83.0,62.0,2.0,8.0,42.0,4.0,4.0,12.0,99.0,99.0,8.0,16.0,5.0,59.0,5.0,1.0,1.0,1.0,10.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,62.0,1.0,1.0,2.0,3.0,1.0,32203.0,31941.0
62,1.0,83.0,63.0,2.0,5.0,42.0,4.0,7.0,12.0,0.0,0.0,7.0,13.0,9.0,91.0,5.0,2.0,2.0,3.0,10.0,4.0,2.0,,,,,,,,,,,,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,83.0,63.0,1.0,2.0,0.0,5.0,3.0,10110.0,31921.0
63,1.0,83.0,64.0,2.0,1.0,43.0,4.0,99.0,12.0,99.0,99.0,11.0,5.0,2.0,23.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,64.0,1.0,1.0,1.0,6.0,3.0,32221.0,31401.0
64,1.0,83.0,65.0,2.0,9.0,42.0,4.0,8.0,8.0,0.0,0.0,7.0,6.0,6.0,62.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,3.0,3.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,83.0,65.0,1.0,0.0,1.0,3.0,0.0,21200.0,21411.0
65,1.0,83.0,66.0,2.0,10.0,42.0,4.0,5.0,8.0,0.0,0.0,10.0,5.0,1.0,14.0,5.0,2.0,2.0,5.0,10.0,1.0,2.0,,,,,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,66.0,1.0,3.0,0.0,7.0,4.0,32303.0,32141.0
66,1.0,83.0,67.0,2.0,9.0,42.0,4.0,6.0,8.0,99.0,99.0,8.0,10.0,6.0,62.0,2.0,2.0,3.0,3.0,10.0,5.0,3.0,,,,,,,,,,,,1.0,3.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,83.0,67.0,1.0,0.0,1.0,3.0,2.0,11030.0,42304.0
67,1.0,83.0,68.0,2.0,9.0,42.0,4.0,7.0,9.0,99.0,99.0,1.0,18.0,3.0,31.0,5.0,2.0,3.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,68.0,1.0,1.0,3.0,4.0,3.0,32203.0,11902.0
68,1.0,83.0,69.0,2.0,10.0,42.0,4.0,6.0,9.0,0.0,0.0,1.0,10.0,4.0,43.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,83.0,69.0,1.0,0.0,3.0,0.0,1.0,22120.0,12654.0
69,1.0,83.0,70.0,2.0,6.0,42.0,4.0,11.0,7.0,99.0,99.0,6.0,12.0,5.0,54.0,5.0,2.0,2.0,3.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,83.0,70.0,1.0,1.0,2.0,5.0,3.0,1302.0,11331.0
70,1.0,83.0,71.0,2.0,9.0,42.0,4.0,8.0,7.0,99.0,99.0,12.0,8.0,5.0,57.0,2.0,2.0,3.0,4.0,4.0,5.0,0.0,,,,,,,,,,,,3.0,3.0,1.0,3.0,2.0,2.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,5.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,71.0,1.0,0.0,1.0,4.0,2.0,32322.0,12574.0
71,1.0,83.0,72.0,2.0,5.0,43.0,2.0,0.0,7.0,0.0,0.0,6.0,8.0,7.0,73.0,4.0,2.0,2.0,2.0,8.0,6.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,83.0,72.0,1.0,1.0,3.0,1.0,2.0,2232.0,11631.0
72,1.0,83.0,73.0,2.0,11.0,42.0,4.0,7.0,7.0,0.0,0.0,1.0,4.0,5.0,56.0,3.0,2.0,2.0,3.0,12.0,5.0,2.0,,,,,,,,,,,,3.0,2.0,3.0,2.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,83.0,73.0,1.0,0.0,1.0,4.0,1.0,21320.0,21291.0
73,1.0,83.0,74.0,2.0,10.0,42.0,4.0,8.0,7.0,99.0,99.0,6.0,14.0,5.0,56.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,4.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,74.0,1.0,3.0,0.0,7.0,1.0,31302.0,22392.0
74,1.0,83.0,75.0,2.0,11.0,42.0,4.0,0.0,13.0,99.0,99.0,5.0,7.0,2.0,22.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,2.0,2.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,83.0,75.0,1.0,0.0,2.0,3.0,2.0,12323.0,31271.0
75,1.0,83.0,76.0,2.0,10.0,42.0,4.0,0.0,14.0,14.0,99.0,12.0,5.0,4.0,46.0,4.0,2.0,3.0,4.0,4.0,5.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,83.0,76.0,1.0,1.0,3.0,2.0,3.0,32101.0,12344.0
76,1.0,83.0,77.0,2.0,11.0,42.0,4.0,99.0,14.0,99.0,99.0,9.0,4.0,6.0,62.0,5.0,2.0,2.0,2.0,8.0,6.0,2.0,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,4.0,1.0,4.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,83.0,77.0,1.0,1.0,1.0,5.0,3.0,10201.0,12173.0
77,1.0,83.0,78.0,2.0,11.0,42.0,4.0,99.0,14.0,99.0,99.0,11.0,3.0,2.0,23.0,5.0,5.0,2.0,4.0,10.0,6.0,1.0,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,4.0,5.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,83.0,78.0,2.0,1.0,3.0,2.0,2.0,1131.0,21521.0
78,1.0,83.0,79.0,2.0,11.0,42.0,4.0,99.0,14.0,99.0,99.0,11.0,6.0,7.0,74.0,4.0,2.0,3.0,3.0,10.0,5.0,2.0,,,,,,,,,,,,4.0,2.0,3.0,3.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,3.0,5.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,83.0,79.0,1.0,0.0,2.0,2.0,1.0,220.0,42224.0
79,1.0,83.0,80.0,2.0,6.0,42.0,4.0,4.0,14.0,99.0,99.0,7.0,9.0,5.0,56.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,83.0,80.0,1.0,1.0,3.0,1.0,1.0,12230.0,42535.0
80,1.0,83.0,81.0,2.0,11.0,42.0,4.0,99.0,14.0,99.0,99.0,6.0,3.0,5.0,57.0,4.0,2.0,3.0,3.0,12.0,5.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,83.0,81.0,1.0,1.0,2.0,5.0,3.0,22120.0,43665.0
81,1.0,83.0,82.0,2.0,7.0,42.0,4.0,4.0,14.0,0.0,0.0,10.0,12.0,7.0,74.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,5.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,83.0,82.0,1.0,1.0,3.0,1.0,3.0,21020.0,43405.0
