,CARD,DECK,BALLOT,S142.Q1,S142.Q2A,S142.Q2B,S142.Q3,S142.Q4,S142.Q5A,S142.Q5B.1,S142.Q5B.2,S142.Q5C,S142.Q6,S142.Q7,S142.Q8A,S142.Q8B,S142.Q9,S142.Q10A,S142.Q11A,S142.Q11B,S142.Q11C,S142.Q11D,S142.Q11E,S142.Q12,S142.Q13A,S142.Q13B,S142.Q14A,S142.Q14B,S142.Q15A.1,S142.Q15A.2,S142.Q15B,S142.Q16A.1,S142.Q16A.2,S142.Q16B.1,S142.Q16B.2,S142.Q17,S142.Q18,S142.Q19,S142.Q20,S142.Q21,S142.Q22,S142.Q23A,S142.Q23B,S142.Q23C,S142.Q23D,S142.Q23E,S142.Q23F,S142.Q23G,S142.Q23H,S142.Q24A,S142.Q24B,S142.Q24C,S142.Q24D,S142.Q24E,S142.Q24F,S142.Q24G,CARD..1,DECK..1,BALLOT..1,S142.Q25A,S142.Q25B,S142.Q26A,S142.Q26B,S142.Q27A,S142.Q27B,S142.Q28,S142.Q29A.1,S142.Q29A.2,S142.Q29B,S142.Q30,S142.Q31,S142.Q32,S142.Q33,S142.Q34,S142.Q35A,S142.Q35B,S142.Q35C,S142.Q36,S142.Q37,S142.Q38A,S142.Q38B,S142.Q39A,S142.Q39B,S142.Q39C,S142.Q40A,S142.Q40B,S142.Q41.n,S142.V42,S142.V43
254,2.0,142.0,135.0,0.0,21.0,22.0,23.0,2.0,662.0,42.0,63.0,44.0,3.0,1.0,1.0,3.0,4.0,1.0,23.0,11.0,15.0,18.0,7.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1.0,142.0,136.0,4.0,11.0,11.0,2.0,1.0,30.0,5.0,11.0,89.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,6.0,3.0,6.0,7.0,3.0,3.0,1.0,2.0,1.0,8.0,20.0,4.0,3.0,15.0,2.0,10.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.0,142.0,136.0,0.0,21.0,13.0,24.0,4.0,662.0,22.0,51.0,23.0,3.0,1.0,1.0,2.0,5.0,4.0,23.0,0.0,20.0,10.0,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1.0,142.0,137.0,4.0,11.0,11.0,4.0,1.0,36.0,9.0,11.0,36.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,6.0,4.0,3.0,2.0,2.0,5.0,2.0,2.0,7.0,28.0,3.0,6.0,20.0,3.0,11.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.0,142.0,137.0,0.0,21.0,12.0,24.0,1.0,161.0,12.0,63.0,11.0,3.0,1.0,5.0,4.0,4.0,4.0,13.0,11.0,20.0,11.0,8.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1.0,142.0,138.0,4.0,11.0,11.0,5.0,1.0,35.0,10.0,11.0,35.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,5.0,2.0,1.0,5.0,20.0,7.0,3.0,12.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.0,142.0,138.0,0.0,11.0,13.0,13.0,1.0,161.0,14.0,63.0,11.0,3.0,3.0,1.0,3.0,5.0,4.0,22.0,3.0,20.0,12.0,8.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1.0,142.0,139.0,4.0,11.0,11.0,8.0,1.0,35.0,9.0,1.0,35.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,20.0,6.0,3.0,11.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.0,142.0,139.0,0.0,21.0,12.0,13.0,1.0,161.0,10.0,63.0,11.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,14.0,8.0,8.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1.0,142.0,140.0,4.0,11.0,11.0,4.0,1.0,36.0,10.0,6.0,36.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,6.0,6.0,3.0,4.0,2.0,2.0,5.0,2.0,2.0,8.0,25.0,2.0,3.0,10.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.0,142.0,140.0,0.0,21.0,33.0,13.0,1.0,161.0,12.0,73.0,11.0,3.0,1.0,3.0,3.0,2.0,1.0,23.0,3.0,15.0,9.0,8.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1.0,142.0,141.0,4.0,11.0,11.0,6.0,1.0,35.0,8.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,5.0,16.0,2.0,4.0,15.0,2.0,8.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.0,142.0,141.0,0.0,31.0,13.0,24.0,1.0,662.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,22.0,8.0,15.0,11.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1.0,142.0,142.0,3.0,11.0,11.0,5.0,1.0,32.0,10.0,3.0,21.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,5.0,4.0,1.0,7.0,3.0,1.0,2.0,2.0,6.0,30.0,2.0,3.0,10.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.0,142.0,142.0,0.0,11.0,23.0,13.0,1.0,701.0,11.0,33.0,31.0,1.0,1.0,3.0,2.0,3.0,1.0,23.0,3.0,15.0,8.0,6.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1.0,142.0,143.0,4.0,11.0,11.0,5.0,1.0,30.0,8.0,11.0,30.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,2.0,6.0,6.0,3.0,3.0,3.0,4.0,2.0,1.0,6.0,20.0,2.0,5.0,20.0,1.0,5.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2.0,142.0,143.0,0.0,12.0,11.0,14.0,1.0,661.0,22.0,53.0,21.0,1.0,1.0,5.0,4.0,2.0,1.0,23.0,2.0,26.0,14.0,6.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1.0,142.0,144.0,4.0,11.0,11.0,7.0,1.0,35.0,9.0,11.0,35.0,1.0,1.0,2.0,2.0,1.0,4.0,6.0,1.0,6.0,6.0,4.0,3.0,3.0,4.0,2.0,1.0,6.0,4.0,4.0,5.0,20.0,2.0,10.0,4.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2.0,142.0,144.0,0.0,12.0,11.0,14.0,1.0,661.0,22.0,63.0,21.0,1.0,1.0,5.0,4.0,2.0,1.0,23.0,2.0,28.0,10.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1.0,142.0,145.0,4.0,11.0,11.0,6.0,1.0,35.0,9.0,11.0,89.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,6.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,25.0,0.0,6.0,25.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2.0,142.0,145.0,0.0,21.0,13.0,23.0,1.0,161.0,12.0,43.0,21.0,1.0,1.0,1.0,3.0,3.0,1.0,23.0,11.0,25.0,15.0,10.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.0,142.0,146.0,4.0,11.0,11.0,3.0,1.0,30.0,9.0,11.0,30.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,5.0,6.0,4.0,3.0,3.0,10.0,2.0,1.0,8.0,30.0,4.0,3.0,12.0,10.0,89.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2.0,142.0,146.0,0.0,45.0,11.0,22.0,2.0,161.0,10.0,63.0,11.0,1.0,1.0,1.0,2.0,3.0,4.0,23.0,4.0,30.0,11.0,10.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1.0,142.0,147.0,4.0,11.0,11.0,5.0,1.0,40.0,10.0,11.0,40.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,5.0,20.0,2.0,3.0,12.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2.0,142.0,147.0,0.0,41.0,3.0,13.0,1.0,161.0,13.0,43.0,11.0,3.0,3.0,3.0,3.0,2.0,1.0,23.0,2.0,20.0,12.0,8.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1.0,142.0,148.0,4.0,11.0,11.0,2.0,1.0,42.0,12.0,11.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,6.0,20.0,4.0,4.0,14.0,2.0,7.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2.0,142.0,148.0,0.0,21.0,13.0,24.0,1.0,161.0,11.0,53.0,11.0,2.0,1.0,4.0,4.0,5.0,4.0,23.0,8.0,18.0,14.0,8.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1.0,142.0,149.0,4.0,10.0,10.0,5.0,1.0,45.0,12.0,11.0,45.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,3.0,2.0,6.0,7.0,1.0,1.0,3.0,2.0,1.0,5.0,20.0,3.0,2.0,8.0,1.0,5.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2.0,142.0,149.0,0.0,32.0,22.0,12.0,1.0,261.0,22.0,41.0,11.0,3.0,1.0,2.0,2.0,1.0,1.0,22.0,10.0,16.0,12.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1.0,142.0,150.0,2.0,11.0,11.0,6.0,1.0,43.0,12.0,11.0,43.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,7.0,28.0,3.0,4.0,14.0,2.0,8.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2.0,142.0,150.0,0.0,21.0,22.0,24.0,1.0,662.0,12.0,41.0,11.0,1.0,1.0,3.0,2.0,2.0,1.0,23.0,6.0,25.0,13.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1.0,142.0,151.0,4.0,11.0,11.0,6.0,1.0,45.0,10.0,11.0,45.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,6.0,6.0,8.0,2.0,3.0,1.0,2.0,1.0,5.0,20.0,2.0,3.0,15.0,2.0,8.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2.0,142.0,151.0,0.0,31.0,22.0,13.0,3.0,261.0,12.0,63.0,11.0,3.0,1.0,2.0,3.0,3.0,1.0,23.0,3.0,28.0,20.0,5.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1.0,142.0,152.0,3.0,11.0,11.0,3.0,1.0,40.0,15.0,2.0,40.0,3.0,2.0,2.0,2.0,1.0,1.0,6.0,3.0,5.0,5.0,8.0,3.0,3.0,2.0,1.0,1.0,6.0,40.0,3.0,0.0,89.0,10.0,89.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2.0,142.0,152.0,0.0,22.0,11.0,4.0,1.0,661.0,41.0,63.0,10.0,1.0,1.0,3.0,4.0,1.0,2.0,23.0,1.0,89.0,89.0,5.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,1.0,142.0,153.0,4.0,11.0,11.0,4.0,1.0,45.0,12.0,11.0,45.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,20.0,3.0,3.0,15.0,2.0,10.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2.0,142.0,153.0,0.0,21.0,13.0,3.0,2.0,161.0,12.0,63.0,21.0,1.0,1.0,1.0,4.0,5.0,0.0,23.0,11.0,20.0,10.0,7.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1.0,142.0,154.0,4.0,11.0,11.0,4.0,1.0,40.0,7.0,11.0,40.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,4.0,6.0,4.0,3.0,3.0,4.0,2.0,1.0,5.0,35.0,8.0,4.0,24.0,2.0,11.0,4.0,9.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2.0,142.0,154.0,0.0,51.0,13.0,12.0,1.0,662.0,11.0,63.0,21.0,1.0,1.0,5.0,4.0,5.0,4.0,23.0,3.0,30.0,20.0,7.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1.0,142.0,155.0,2.0,11.0,11.0,9.0,1.0,40.0,9.0,1.0,40.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,6.0,5.0,6.0,4.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,10.0,4.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2.0,142.0,155.0,0.0,51.0,11.0,24.0,1.0,662.0,42.0,43.0,11.0,1.0,1.0,1.0,4.0,5.0,1.0,23.0,11.0,25.0,18.0,7.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1.0,142.0,156.0,2.0,11.0,11.0,7.0,1.0,40.0,8.0,2.0,40.0,1.0,3.0,3.0,3.0,1.0,2.0,6.0,6.0,5.0,6.0,4.0,3.0,3.0,10.0,2.0,1.0,5.0,25.0,3.0,5.0,25.0,1.0,6.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2.0,142.0,156.0,0.0,83.0,13.0,24.0,1.0,663.0,41.0,43.0,11.0,1.0,1.0,1.0,4.0,5.0,4.0,22.0,11.0,30.0,20.0,7.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1.0,142.0,157.0,3.0,11.0,11.0,6.0,2.0,40.0,11.0,11.0,40.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,6.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,6.0,24.0,4.0,5.0,20.0,2.0,8.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2.0,142.0,157.0,0.0,31.0,13.0,23.0,3.0,662.0,23.0,53.0,21.0,3.0,3.0,4.0,3.0,5.0,1.0,20.0,0.0,20.0,12.0,8.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1.0,142.0,158.0,3.0,11.0,11.0,5.0,1.0,45.0,13.0,11.0,45.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,6.0,20.0,5.0,5.0,18.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2.0,142.0,158.0,0.0,68.0,13.0,23.0,1.0,661.0,22.0,73.0,11.0,2.0,1.0,2.0,2.0,3.0,2.0,23.0,11.0,30.0,12.0,8.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1.0,142.0,159.0,2.0,11.0,11.0,8.0,1.0,44.0,11.0,11.0,44.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,12.0,2.0,4.0,14.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2.0,142.0,159.0,0.0,21.0,22.0,24.0,2.0,161.0,12.0,63.0,11.0,3.0,1.0,2.0,4.0,4.0,4.0,20.0,2.0,14.0,9.0,8.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1.0,142.0,160.0,4.0,11.0,11.0,6.0,1.0,40.0,12.0,11.0,40.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,6.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,20.0,2.0,4.0,14.0,3.0,10.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2.0,142.0,160.0,0.0,11.0,13.0,13.0,1.0,161.0,12.0,61.0,11.0,3.0,4.0,3.0,2.0,3.0,1.0,23.0,4.0,15.0,11.0,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1.0,142.0,161.0,4.0,11.0,11.0,3.0,1.0,42.0,10.0,1.0,42.0,1.0,1.0,3.0,3.0,1.0,2.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,1.0,6.0,25.0,2.0,3.0,12.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2.0,142.0,161.0,0.0,11.0,33.0,12.0,2.0,161.0,20.0,62.0,11.0,3.0,3.0,1.0,2.0,2.0,1.0,23.0,3.0,14.0,20.0,8.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1.0,142.0,162.0,5.0,11.0,11.0,9.0,1.0,45.0,10.0,1.0,45.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,6.0,6.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,5.0,20.0,3.0,3.0,12.0,1.0,4.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2.0,142.0,162.0,0.0,11.0,11.0,23.0,1.0,161.0,20.0,53.0,21.0,3.0,1.0,2.0,2.0,3.0,1.0,23.0,2.0,19.0,9.0,8.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1.0,142.0,163.0,4.0,11.0,11.0,8.0,1.0,46.0,11.0,11.0,46.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,6.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,9.0,37.0,5.0,6.0,25.0,2.0,7.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2.0,142.0,163.0,0.0,11.0,12.0,14.0,1.0,161.0,13.0,63.0,11.0,1.0,1.0,1.0,4.0,4.0,1.0,23.0,0.0,30.0,14.0,8.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1.0,142.0,164.0,4.0,11.0,11.0,3.0,1.0,40.0,11.0,11.0,40.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,7.0,30.0,4.0,4.0,15.0,3.0,11.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2.0,142.0,164.0,0.0,11.0,33.0,23.0,1.0,161.0,11.0,73.0,11.0,3.0,1.0,2.0,2.0,3.0,1.0,21.0,3.0,15.0,10.0,8.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1.0,142.0,165.0,3.0,11.0,11.0,7.0,2.0,40.0,10.0,11.0,40.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,6.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,5.0,20.0,2.0,4.0,12.0,1.0,8.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2.0,142.0,165.0,0.0,11.0,22.0,22.0,2.0,661.0,13.0,63.0,11.0,3.0,3.0,3.0,4.0,5.0,1.0,23.0,0.0,20.0,12.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,1.0,142.0,166.0,3.0,11.0,11.0,7.0,1.0,49.0,14.0,11.0,49.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,7.0,25.0,2.0,8.0,31.0,3.0,11.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
