,CARD,DECK,BALLOT,FORM,S135B.Q1,S135B.Q2A,S135B.Q2B,S135B.Q3,S135B.Q4,S135B.Q5A,S135B.Q5B,S135B.Q6A.1,S135B.Q6A.2,S135B.Q6B,S135B.Q7,S135B.Q8,S135B.Q9A,S135B.Q9B,S135B.Q10,S135B.Q11,S135B.Q11A.n,S135B.Q12,S135B.Q13A,S135B.Q13B,S135B.Q14A.1,S135B.Q14A.2,S135B.Q14B.1,S135B.Q14B.2,S135B.Q14C,S135B.Q15A,S135B.Q15B,S135B.Q16,S135B.Q17,S135B.Q17A.n,S135B.Q18,S135B.Q19,S135B.Q20,S135B.Q21,S135B.Q22,S135B.Q23,S135B.Q24A,S135B.Q24B,S135B.Q24C,S135B.Q24D,S135B.Q24E,S135B.Q24F,S135B.Q24G,S135B.Q25A,S135B.Q25B,S135B.Q25C,S135B.Q25D,S135B.Q25E,S135B.Q25F,S135B.Q25G,S135B.Q25H,S135B.Q25I,S135B.Q26A,S135B.Q26B,CARD..1,DECK..1,BALLOT..1,FORM..1,S135B.Q26C,S135B.Q26D,S135B.Q27A,S135B.Q27B,S135B.Q28A,S135B.Q28B,S135B.Q29A,S135B.Q29B.n,S135B.Q29C.n,S135B.Q30A,S135B.Q30B,S135B.Q31A,S135B.Q31B,S135B.Q32A,S135B.Q32B,S135B.Q33,S135B.Q34,S135B.Q35,S135B.Q36A,S135B.Q36B,S135B.Q37A,S135B.Q37B,S135B.Q38.n,S135B.V39,S135B.V40
267,1.0,135.0,268.0,2.0,2.0,8.0,7.0,4.0,9.0,3.0,2.0,23.0,4.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,,7.0,5.0,6.0,6.0,8.0,1.0,1.0,10.0,3.0,2.0,2.0,2.0,,2.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,6.0,3.0,2.0,135.0,268.0,2.0,1.0,10.0,9.0,9.0,2.0,2.0,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,15.0,60.0
268,1.0,135.0,269.0,2.0,2.0,7.0,7.0,4.0,7.0,3.0,3.0,23.0,11.0,4.0,1.0,1.0,5.0,5.0,1.0,2.0,,7.0,3.0,6.0,5.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,5.0,2.0,2.0,135.0,269.0,2.0,4.0,4.0,1.0,9.0,2.0,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,,14.0,37.0
269,1.0,135.0,270.0,2.0,2.0,7.0,7.0,4.0,6.0,3.0,2.0,20.0,11.0,5.0,2.0,2.0,5.0,5.0,1.0,1.0,,8.0,3.0,8.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,,2.0,1.0,2.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,135.0,270.0,2.0,2.0,1.0,3.0,9.0,3.0,4.0,2.0,,,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,12.0,19.0
270,1.0,135.0,271.0,2.0,2.0,7.0,7.0,4.0,8.0,2.0,1.0,21.0,4.0,4.0,1.0,2.0,5.0,5.0,1.0,1.0,,7.0,2.0,6.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,,3.0,2.0,3.0,2.0,1.0,6.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,135.0,271.0,2.0,10.0,10.0,9.0,9.0,2.0,2.0,2.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,,14.0,64.0
271,1.0,135.0,272.0,2.0,2.0,7.0,6.0,4.0,4.0,3.0,3.0,24.0,9.0,5.0,1.0,3.0,2.0,5.0,2.0,2.0,,7.0,4.0,6.0,5.0,5.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,,2.0,1.0,5.0,3.0,1.0,6.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,4.0,2.0,135.0,272.0,2.0,3.0,10.0,9.0,9.0,3.0,2.0,1.0,,,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,5.0,4.0,,15.0,69.0
272,1.0,135.0,273.0,2.0,2.0,0.0,9.0,4.0,8.0,3.0,3.0,99.0,11.0,11.0,2.0,1.0,2.0,2.0,2.0,2.0,,3.0,2.0,6.0,11.0,6.0,11.0,1.0,0.0,3.0,2.0,4.0,1.0,,4.0,7.0,2.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,3.0,1.0,6.0,5.0,2.0,135.0,273.0,2.0,1.0,2.0,2.0,9.0,4.0,5.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,13.0,13.0
273,1.0,135.0,274.0,2.0,1.0,9.0,9.0,8.0,6.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,6.0,6.0,2.0,3.0,,7.0,3.0,11.0,2.0,7.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,10.0,2.0,135.0,274.0,2.0,2.0,1.0,7.0,6.0,2.0,2.0,1.0,,,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,,12.0,52.0
274,1.0,135.0,275.0,2.0,1.0,4.0,2.0,2.0,9.0,1.0,1.0,20.0,1.0,2.0,4.0,3.0,5.0,5.0,2.0,3.0,,7.0,2.0,11.0,4.0,10.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,3.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,6.0,2.0,135.0,275.0,2.0,8.0,9.0,10.0,0.0,3.0,2.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,,13.0,72.0
275,1.0,135.0,276.0,2.0,1.0,7.0,7.0,2.0,7.0,2.0,2.0,22.0,0.0,5.0,1.0,1.0,2.0,5.0,1.0,2.0,,7.0,5.0,4.0,5.0,7.0,2.0,3.0,6.0,1.0,2.0,3.0,1.0,,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,135.0,276.0,2.0,10.0,11.0,5.0,9.0,3.0,2.0,2.0,,,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,,13.0,3.0
276,1.0,135.0,277.0,2.0,1.0,7.0,6.0,2.0,5.0,3.0,3.0,22.0,2.0,3.0,2.0,2.0,5.0,5.0,1.0,2.0,,7.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,135.0,277.0,2.0,10.0,9.0,1.0,9.0,2.0,2.0,2.0,,,1.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,,14.0,53.0
277,1.0,135.0,278.0,2.0,1.0,4.0,1.0,2.0,9.0,3.0,2.0,24.0,11.0,3.0,3.0,3.0,5.0,5.0,1.0,3.0,,7.0,3.0,6.0,2.0,10.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,,1.0,2.0,2.0,3.0,2.0,6.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,135.0,278.0,2.0,4.0,6.0,10.0,0.0,3.0,2.0,1.0,,,3.0,1.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,5.0,4.0,4.0,2.0,,13.0,44.0
278,1.0,135.0,279.0,2.0,1.0,5.0,1.0,2.0,4.0,2.0,2.0,25.0,11.0,2.0,4.0,2.0,2.0,5.0,1.0,3.0,,7.0,1.0,6.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,,2.0,2.0,2.0,4.0,1.0,6.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,1.0,3.0,4.0,6.0,4.0,2.0,135.0,279.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,,,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,,13.0,4.0
279,1.0,135.0,280.0,2.0,1.0,4.0,1.0,2.0,9.0,1.0,2.0,20.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,,3.0,5.0,8.0,2.0,10.0,11.0,4.0,4.0,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,6.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,11.0,8.0,2.0,135.0,280.0,2.0,3.0,2.0,10.0,0.0,3.0,2.0,1.0,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,4.0,3.0,4.0,,13.0,71.0
280,1.0,135.0,281.0,2.0,1.0,6.0,6.0,4.0,9.0,3.0,2.0,24.0,2.0,6.0,4.0,1.0,2.0,5.0,1.0,3.0,,7.0,1.0,8.0,6.0,6.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,,1.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,10.0,11.0,2.0,135.0,281.0,2.0,11.0,10.0,9.0,9.0,2.0,1.0,1.0,,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,0.0,3.0,3.0,4.0,,13.0,42.0
281,1.0,135.0,282.0,2.0,1.0,7.0,7.0,4.0,4.0,3.0,3.0,27.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,,7.0,10.0,11.0,3.0,5.0,1.0,2.0,7.0,5.0,2.0,3.0,1.0,,3.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,4.0,2.0,135.0,282.0,2.0,10.0,10.0,5.0,9.0,3.0,2.0,1.0,,,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,,12.0,86.0
282,1.0,135.0,283.0,2.0,1.0,9.0,9.0,4.0,8.0,2.0,1.0,9.0,11.0,5.0,1.0,2.0,2.0,3.0,2.0,3.0,,7.0,3.0,8.0,8.0,10.0,1.0,3.0,8.0,3.0,2.0,4.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,6.0,2.0,135.0,283.0,2.0,4.0,6.0,3.0,9.0,3.0,4.0,1.0,,,1.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,,13.0,29.0
283,1.0,135.0,284.0,2.0,1.0,11.0,9.0,4.0,7.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,7.0,0.0,10.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,,3.0,7.0,0.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,10.0,2.0,135.0,284.0,2.0,3.0,1.0,2.0,9.0,3.0,4.0,2.0,,,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,,12.0,11.0
284,1.0,135.0,285.0,2.0,1.0,11.0,10.0,4.0,5.0,2.0,2.0,2.0,11.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,,7.0,3.0,2.0,2.0,3.0,2.0,3.0,11.0,3.0,2.0,4.0,2.0,,3.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,135.0,285.0,2.0,3.0,10.0,1.0,9.0,3.0,2.0,3.0,,,2.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,5.0,4.0,,12.0,79.0
285,1.0,135.0,286.0,2.0,1.0,11.0,10.0,4.0,8.0,3.0,2.0,2.0,11.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,,7.0,2.0,11.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,,3.0,1.0,0.0,3.0,1.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,135.0,286.0,2.0,3.0,3.0,2.0,9.0,3.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,,12.0,75.0
286,1.0,135.0,287.0,2.0,1.0,10.0,10.0,4.0,7.0,2.0,1.0,2.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,7.0,10.0,8.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,,1.0,1.0,3.0,1.0,2.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,135.0,287.0,2.0,3.0,1.0,10.0,0.0,3.0,2.0,2.0,,,1.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,,13.0,2.0
287,1.0,135.0,288.0,2.0,1.0,9.0,9.0,4.0,5.0,2.0,1.0,9.0,11.0,5.0,2.0,1.0,5.0,5.0,1.0,2.0,,7.0,7.0,8.0,7.0,8.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,,3.0,1.0,3.0,2.0,2.0,1.0,5.0,5.0,5.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,6.0,8.0,2.0,135.0,288.0,2.0,3.0,3.0,9.0,9.0,3.0,4.0,2.0,,,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,5.0,4.0,4.0,1.0,,13.0,70.0
288,1.0,135.0,289.0,2.0,1.0,10.0,9.0,4.0,9.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,5.0,5.0,1.0,2.0,,3.0,3.0,8.0,4.0,7.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,,3.0,1.0,2.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,8.0,2.0,135.0,289.0,2.0,2.0,10.0,1.0,9.0,3.0,2.0,1.0,,,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,,12.0,40.0
289,1.0,135.0,290.0,2.0,1.0,8.0,8.0,4.0,9.0,1.0,1.0,13.0,1.0,7.0,1.0,2.0,2.0,4.0,1.0,1.0,,3.0,5.0,6.0,7.0,8.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,,3.0,2.0,2.0,1.0,1.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,8.0,2.0,135.0,290.0,2.0,2.0,1.0,9.0,9.0,2.0,2.0,1.0,,,1.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,15.0,5.0
290,1.0,135.0,291.0,2.0,1.0,9.0,8.0,4.0,7.0,2.0,1.0,12.0,3.0,5.0,0.0,2.0,5.0,5.0,1.0,1.0,,7.0,3.0,3.0,4.0,4.0,2.0,2.0,6.0,3.0,2.0,4.0,1.0,,3.0,1.0,2.0,2.0,2.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,8.0,9.0,2.0,135.0,291.0,2.0,6.0,4.0,10.0,0.0,3.0,2.0,2.0,,,0.0,0.0,2.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,0.0,,15.0,31.0
291,1.0,135.0,292.0,2.0,1.0,8.0,8.0,4.0,5.0,3.0,2.0,12.0,1.0,6.0,2.0,3.0,2.0,3.0,1.0,2.0,,7.0,3.0,11.0,5.0,8.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,3.0,2.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,135.0,292.0,2.0,3.0,3.0,9.0,9.0,2.0,2.0,1.0,,,1.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,,13.0,1.0
292,1.0,135.0,293.0,2.0,1.0,9.0,9.0,4.0,7.0,3.0,3.0,10.0,1.0,5.0,1.0,2.0,6.0,6.0,1.0,2.0,,7.0,3.0,11.0,6.0,9.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,,1.0,2.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,2.0,135.0,293.0,2.0,5.0,5.0,2.0,9.0,3.0,2.0,2.0,,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,,12.0,93.0
293,1.0,135.0,294.0,2.0,1.0,10.0,9.0,4.0,9.0,1.0,1.0,10.0,11.0,5.0,2.0,1.0,2.0,3.0,1.0,2.0,,7.0,10.0,4.0,7.0,7.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,6.0,8.0,2.0,135.0,294.0,2.0,6.0,10.0,9.0,9.0,3.0,2.0,2.0,,,2.0,3.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,,12.0,50.0
294,1.0,135.0,295.0,2.0,1.0,8.0,8.0,4.0,5.0,3.0,1.0,10.0,5.0,4.0,4.0,3.0,5.0,5.0,2.0,1.0,,7.0,3.0,8.0,4.0,7.0,1.0,3.0,7.0,3.0,2.0,2.0,1.0,,1.0,1.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,135.0,295.0,2.0,2.0,2.0,9.0,9.0,3.0,2.0,1.0,,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,15.0,79.0
295,1.0,135.0,296.0,2.0,1.0,7.0,6.0,4.0,7.0,2.0,1.0,18.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,,7.0,2.0,6.0,3.0,7.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,7.0,2.0,135.0,296.0,2.0,2.0,6.0,3.0,6.0,2.0,2.0,2.0,,,1.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,,15.0,39.0
296,1.0,135.0,297.0,2.0,2.0,9.0,5.0,4.0,5.0,3.0,2.0,6.0,11.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,,1.0,2.0,11.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,,2.0,1.0,2.0,4.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,2.0,3.0,8.0,4.0,2.0,135.0,297.0,2.0,5.0,2.0,10.0,0.0,3.0,2.0,3.0,,,1.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,11.0,22.0
297,1.0,135.0,298.0,2.0,2.0,9.0,5.0,4.0,6.0,3.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,,7.0,3.0,11.0,3.0,6.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,,1.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,1.0,8.0,8.0,2.0,135.0,298.0,2.0,6.0,2.0,3.0,9.0,1.0,1.0,2.0,,,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,11.0,53.0
298,1.0,135.0,299.0,2.0,2.0,9.0,4.0,4.0,9.0,3.0,3.0,7.0,11.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,,1.0,2.0,8.0,3.0,7.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,,2.0,2.0,1.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,2.0,11.0,8.0,2.0,135.0,299.0,2.0,11.0,11.0,1.0,9.0,2.0,2.0,1.0,,,2.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,,11.0,9.0
299,1.0,135.0,300.0,2.0,2.0,9.0,5.0,4.0,9.0,3.0,3.0,8.0,11.0,4.0,3.0,1.0,5.0,5.0,1.0,3.0,,1.0,2.0,11.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,135.0,300.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,,,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,,11.0,23.0
300,1.0,135.0,301.0,2.0,2.0,8.0,5.0,4.0,7.0,3.0,3.0,5.0,11.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,,7.0,3.0,11.0,2.0,8.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,135.0,301.0,2.0,4.0,4.0,9.0,9.0,2.0,2.0,2.0,,,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,11.0,35.0
301,1.0,135.0,302.0,2.0,7.0,7.0,7.0,7.0,3.0,3.0,2.0,20.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,,3.0,3.0,6.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,2.0,2.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,2.0,4.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,135.0,302.0,2.0,3.0,3.0,6.0,3.0,2.0,4.0,1.0,,,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,,14.0,10.0
302,1.0,135.0,303.0,2.0,6.0,7.0,7.0,6.0,4.0,3.0,2.0,23.0,11.0,2.0,2.0,2.0,6.0,5.0,1.0,2.0,,7.0,8.0,6.0,3.0,8.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,5.0,2.0,135.0,303.0,2.0,6.0,2.0,4.0,3.0,3.0,2.0,2.0,,,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,14.0,35.0
303,1.0,135.0,304.0,2.0,9.0,9.0,9.0,8.0,3.0,5.0,1.0,7.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,,7.0,2.0,11.0,3.0,8.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,5.0,10.0,2.0,135.0,304.0,2.0,11.0,11.0,8.0,7.0,2.0,4.0,1.0,,,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,,13.0,54.0
304,1.0,135.0,305.0,2.0,3.0,9.0,8.0,4.0,4.0,2.0,1.0,7.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,,7.0,5.0,6.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,,3.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,135.0,305.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,,,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,,15.0,21.0
305,1.0,135.0,306.0,2.0,9.0,8.0,7.0,7.0,5.0,2.0,2.0,11.0,6.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,,7.0,3.0,6.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,3.0,7.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,135.0,306.0,2.0,3.0,10.0,6.0,6.0,2.0,2.0,1.0,,,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,,15.0,58.0
