,CARD,DECK,BALLOT,FORM,S132B.Q1,S132B.Q2,S132B.Q3,S132B.Q4,S132B.Q5,S132B.Q6,S132B.Q7,S132B.Q8,S132B.Q9A,S132B.Q9B,S132B.Q10,S132B.Q11,S132B.Q12.1,S132B.Q12.2,S132B.Q12.3,S132B.Q12.4,S132B.Q12.5,S132B.Q12.6,S132B.Q12.7,S132B.Q12.8,S132B.Q12.9,S132B.Q12.10,S132B.Q12.11,S132B.Q12.12,S132B.Q13.n,S132B.Q14,S132B.Q15A,S132B.Q15B,S132B.Q16,S132B.Q17,S132B.Q18.n,S132B.Q19,S132B.Q20,S132B.Q21,S132B.Q22,S132B.Q23,S132B.Q24.n,S132B.Q25,S132B.Q26.n,S132B.Q27,S132B.Q28,S132B.Q29,S132B.Q30,S132B.Q31,S132B.Q32,S132B.Q33,S132B.Q34,S132B.Q35,S132B.Q36,S132B.Q37.n,S132B.Q38A.1,S132B.Q38A.2,S132B.Q38A.3,S132B.Q38A.4,S132B.Q38A.5,S132B.Q38A.6,S132B.Q38A.7,S132B.Q38A.8,S132B.Q38A.9,S132B.Q38A.10,S132B.Q38A.11,S132B.Q38A.12,S132B.Q38A.13,S132B.Q38A.14,S132B.Q38A.15,S132B.Q38A.16,S132B.Q38A.17,S132B.Q38A.18,CARD..1,DECK..1,BALLOT..1,FORM.1,S132B.Q38A.19,S132B.Q38A.20,S132B.Q38A.21,S132B.Q38A.22,S132B.Q38A.23,S132B.Q38A.24,S132B.Q38A.25,S132B.Q38A.26,S132B.Q38A.27,S132B.Q38A.28,S132B.Q38B,S132B.Q38C.n,S132B.Q38D,S132B.V39
810,1.0,132.0,811.0,2.0,1.0,7.0,4.0,5.0,3.0,15.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,0.0,1.0,,1.0,0.0,1.0,7.0,7.0,,3.0,,1.0,2.0,11.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,811.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18128.0
811,1.0,132.0,812.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,3.0,,3.0,,2.0,1.0,11.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,812.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18144.0
812,1.0,132.0,813.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,1.0,1.0,1.0,,5.0,2.0,1.0,2.0,7.0,,3.0,,2.0,1.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,813.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18311.0
813,1.0,132.0,814.0,2.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,6.0,1.0,,3.0,,3.0,1.0,11.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,814.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18361.0
814,1.0,132.0,815.0,2.0,2.0,3.0,10.0,3.0,5.0,4.0,3.0,1.0,2.0,9.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,3.0,2.0,1.0,1.0,,2.0,1.0,0.0,2.0,7.0,,3.0,,3.0,1.0,11.0,1.0,2.0,2.0,7.0,1.0,4.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,815.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18242.0
815,1.0,132.0,816.0,2.0,1.0,7.0,10.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,0.0,2.0,7.0,,3.0,,1.0,1.0,11.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,816.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18273.0
816,1.0,132.0,817.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,3.0,3.0,0.0,10.0,1.0,,3.0,,3.0,1.0,11.0,1.0,2.0,3.0,5.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,817.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18295.0
817,1.0,132.0,818.0,2.0,3.0,5.0,5.0,6.0,3.0,16.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,11.0,4.0,7.0,3.0,3.0,,4.0,2.0,1.0,3.0,1.0,,3.0,,2.0,2.0,11.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,818.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18434.0
818,1.0,132.0,819.0,2.0,1.0,7.0,5.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,4.0,1.0,1.0,5.0,1.0,,3.0,,1.0,1.0,11.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,819.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18296.0
819,1.0,132.0,820.0,2.0,1.0,6.0,10.0,5.0,3.0,5.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,,3.0,,2.0,1.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,820.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18201.0
820,1.0,132.0,821.0,2.0,1.0,7.0,10.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,7.0,1.0,1.0,5.0,1.0,,3.0,,3.0,1.0,11.0,1.0,2.0,1.0,7.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,821.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18051.0
821,1.0,132.0,822.0,2.0,2.0,6.0,9.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,3.0,5.0,,3.0,,2.0,1.0,11.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,822.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18267.0
822,1.0,132.0,823.0,2.0,1.0,7.0,10.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,1.0,1.0,1.0,,7.0,1.0,1.0,5.0,7.0,,3.0,,1.0,1.0,11.0,1.0,2.0,3.0,9.0,3.0,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,823.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18031.0
823,1.0,132.0,824.0,2.0,0.0,6.0,9.0,5.0,3.0,16.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,7.0,7.0,,1.0,,3.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,824.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18067.0
824,1.0,132.0,825.0,2.0,1.0,7.0,10.0,5.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,0.0,3.0,2.0,,2.0,3.0,1.0,1.0,1.0,,3.0,,1.0,1.0,11.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,825.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18326.0
825,1.0,132.0,826.0,2.0,7.0,4.0,7.0,6.0,4.0,7.0,5.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,0.0,7.0,1.0,,3.0,,2.0,1.0,10.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,826.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,5.0,12067.0
826,1.0,132.0,827.0,2.0,6.0,1.0,9.0,6.0,5.0,4.0,5.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,8.0,8.0,2.0,1.0,1.0,,5.0,1.0,1.0,10.0,1.0,,3.0,,2.0,1.0,10.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,827.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,12177.0
827,1.0,132.0,828.0,2.0,3.0,6.0,9.0,6.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,8.0,8.0,2.0,1.0,1.0,,2.0,1.0,1.0,12.0,1.0,,1.0,,3.0,1.0,10.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,828.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,12212.0
828,1.0,132.0,829.0,2.0,8.0,6.0,9.0,7.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,8.0,8.0,2.0,1.0,1.0,,2.0,1.0,1.0,10.0,1.0,,3.0,,1.0,1.0,10.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,829.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,12234.0
829,1.0,132.0,830.0,2.0,9.0,6.0,9.0,8.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,8.0,9.0,2.0,2.0,1.0,,2.0,1.0,1.0,9.0,1.0,,2.0,,1.0,1.0,10.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,830.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,12275.0
830,1.0,132.0,831.0,2.0,6.0,6.0,9.0,5.0,5.0,12.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,8.0,8.0,2.0,1.0,1.0,,2.0,1.0,1.0,5.0,5.0,,3.0,,1.0,1.0,10.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,831.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,12283.0
831,1.0,132.0,832.0,2.0,2.0,4.0,9.0,2.0,4.0,5.0,2.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,0.0,3.0,2.0,1.0,1.0,,7.0,1.0,1.0,0.0,5.0,,2.0,,1.0,1.0,10.0,1.0,2.0,3.0,6.0,3.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,832.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19002.0
832,1.0,132.0,833.0,2.0,3.0,6.0,9.0,6.0,5.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,2.0,1.0,2.0,,2.0,1.0,1.0,7.0,1.0,,3.0,,2.0,1.0,10.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,833.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19341.0
833,1.0,132.0,834.0,2.0,3.0,6.0,9.0,6.0,5.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,2.0,1.0,1.0,,1.0,1.0,2.0,8.0,1.0,,3.0,,1.0,1.0,10.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,834.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19364.0
834,1.0,132.0,835.0,2.0,1.0,7.0,11.0,7.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,4.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,10.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,835.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19059.0
835,1.0,132.0,836.0,2.0,4.0,6.0,9.0,8.0,5.0,2.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,2.0,1.0,1.0,,2.0,1.0,1.0,9.0,1.0,,3.0,,2.0,1.0,10.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,836.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19159.0
836,1.0,132.0,837.0,2.0,1.0,7.0,8.0,5.0,3.0,11.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,3.0,,1.0,1.0,10.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,837.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19127.0
837,1.0,132.0,838.0,2.0,1.0,7.0,8.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,0.0,5.0,,3.0,,1.0,1.0,10.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,838.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19042.0
838,1.0,132.0,839.0,2.0,1.0,7.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,3.0,2.0,1.0,1.0,,2.0,1.0,0.0,11.0,8.0,,3.0,,1.0,1.0,10.0,1.0,2.0,3.0,2.0,3.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,839.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19070.0
839,1.0,132.0,840.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,3.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,,3.0,,2.0,1.0,10.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,840.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19087.0
840,1.0,132.0,841.0,2.0,6.0,4.0,9.0,4.0,5.0,4.0,5.0,9.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,2.0,1.0,2.0,,5.0,1.0,1.0,6.0,8.0,,3.0,,1.0,1.0,10.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,841.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19156.0
841,1.0,132.0,842.0,2.0,4.0,6.0,10.0,4.0,3.0,7.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,3.0,2.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,,3.0,,2.0,1.0,10.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,842.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19024.0
842,1.0,132.0,843.0,2.0,5.0,6.0,10.0,4.0,5.0,5.0,5.0,9.0,1.0,10.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,3.0,1.0,1.0,,2.0,1.0,2.0,8.0,1.0,,2.0,,2.0,1.0,10.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,843.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19294.0
843,1.0,132.0,844.0,2.0,10.0,3.0,10.0,5.0,6.0,2.0,6.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,2.0,1.0,1.0,,4.0,1.0,0.0,11.0,1.0,,0.0,,0.0,0.0,10.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,844.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19182.0
844,1.0,132.0,845.0,2.0,3.0,6.0,9.0,5.0,4.0,5.0,5.0,9.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,2.0,1.0,2.0,,2.0,2.0,1.0,5.0,1.0,,3.0,,2.0,2.0,10.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,845.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19389.0
845,1.0,132.0,846.0,2.0,3.0,3.0,9.0,5.0,5.0,9.0,5.0,9.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,2.0,1.0,1.0,,2.0,1.0,2.0,7.0,1.0,,3.0,,1.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,846.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19363.0
846,1.0,132.0,847.0,2.0,4.0,6.0,9.0,6.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,3.0,,1.0,1.0,10.0,1.0,3.0,3.0,4.0,1.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,847.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18105.0
847,1.0,132.0,848.0,2.0,1.0,6.0,10.0,7.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,1.0,,1.0,2.0,10.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,848.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18173.0
