,CARD,DECK,BALLOT,FORM,PS5B.Q1,PS5B.Q2,PS5B.Q3,PS5B.Q4,PS5B.Q5,PS5B.Q6,PS5B.Q7A,PS5B.Q7B,PS5B.Q8,PS5B.Q9,PS5B.Q10,PS5B.Q11,PS5B.Q12,PS5B.Q13,PS5B.Q14,PS5B.Q15,PS5B.Q16,PS5B.Q17,PS5B.Q18,PS5B.Q19,PS5B.Q20,PS5B.Q21,PS5B.Q22,PS5B.Q23,PS5B.Q24,PS5B.Q25,PS5B.Q26,PS5B.Q27,PS5B.Q28,PS5B.Q29,PS5B.Q30,PS5B.Q31,PS5B.Q32,PS5B.Q33,PS5B.Q34,PS5B.Q35,PS5B.Q36,PS5B.Q37,PS5B.Q38,PS5B.Q39,PS5B.Q40,PS5B.Q41,PS5B.Q42,PS5B.Q43,PS5B.Q44,PS5B.Q45,PS5B.Q46,PS5B.Q47,PS5B.Q48,PS5B.Q49,PS5B.Q50,PS5B.Q51,PS5B.Q52,PS5B.Q53,PS5B.Q54,PS5B.Q55,PS5B.Q56A,PS5B.Q56B,PS5B.Q56C,PS5B.Q56D,PS5B.Q56E,PS5B.Q56F,PS5B.Q56G,PS5B.Q56H,PS5B.Q56I,PS5B.Q56J,PS5B.Q56K,PS5B.Q56L,PS5B.Q56M,CARD..1,DECK..1,BALLOT..1,FORM..1,PS5B.Q57,PS5B.Q58,PS5B.V60,PS5B.V61,PS5B.V62,PS5B.V63
201,1.0,5.0,202.0,2.0,2.0,3.0,5.0,5.0,7.0,1.0,99.0,9.0,9.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,202.0,2.0,1.0,5.0,7.0,3.0,7.0,5.0
202,1.0,5.0,203.0,2.0,1.0,3.0,5.0,4.0,7.0,1.0,99.0,9.0,9.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,203.0,2.0,1.0,5.0,6.0,6.0,8.0,9.0
203,1.0,5.0,204.0,2.0,3.0,3.0,5.0,4.0,7.0,2.0,10.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,6.0,6.0,6.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,5.0,204.0,2.0,1.0,2.0,6.0,3.0,10.0,9.0
204,1.0,5.0,205.0,2.0,1.0,2.0,5.0,2.0,7.0,1.0,99.0,9.0,9.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,5.0,205.0,2.0,1.0,10.0,7.0,3.0,8.0,5.0
205,1.0,5.0,206.0,2.0,3.0,3.0,5.0,3.0,7.0,1.0,99.0,9.0,9.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,206.0,2.0,2.0,0.0,9.0,4.0,6.0,8.0
206,1.0,5.0,207.0,2.0,3.0,2.0,5.0,5.0,7.0,2.0,7.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,207.0,2.0,1.0,3.0,7.0,4.0,0.0,9.0
207,1.0,5.0,208.0,2.0,1.0,4.0,5.0,3.0,7.0,1.0,99.0,9.0,9.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,8.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,208.0,2.0,1.0,10.0,8.0,3.0,12.0,6.0
208,1.0,5.0,209.0,2.0,2.0,2.0,5.0,6.0,7.0,1.0,99.0,9.0,9.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,2.0,5.0,209.0,2.0,1.0,5.0,2.0,5.0,12.0,1.0
209,1.0,5.0,210.0,2.0,4.0,1.0,5.0,5.0,7.0,1.0,99.0,9.0,9.0,3.0,3.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,1.0,3.0,4.0,5.0,3.0,5.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,210.0,2.0,1.0,5.0,10.0,0.0,12.0,5.0
210,1.0,5.0,211.0,2.0,1.0,5.0,5.0,3.0,7.0,2.0,5.0,1.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,6.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,5.0,211.0,2.0,1.0,10.0,2.0,4.0,12.0,6.0
211,1.0,5.0,212.0,2.0,3.0,3.0,5.0,4.0,7.0,1.0,99.0,9.0,9.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,212.0,2.0,1.0,10.0,8.0,1.0,8.0,7.0
212,1.0,5.0,213.0,2.0,4.0,3.0,5.0,3.0,7.0,1.0,99.0,9.0,9.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,213.0,2.0,1.0,5.0,3.0,2.0,8.0,7.0
213,1.0,5.0,214.0,2.0,3.0,3.0,5.0,3.0,7.0,1.0,99.0,9.0,9.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,5.0,2.0,2.0,4.0,2.0,5.0,214.0,2.0,1.0,5.0,7.0,3.0,7.0,7.0
214,1.0,5.0,215.0,2.0,1.0,4.0,5.0,2.0,7.0,1.0,99.0,9.0,9.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,5.0,215.0,2.0,1.0,5.0,4.0,3.0,8.0,6.0
215,1.0,5.0,216.0,2.0,2.0,2.0,5.0,3.0,7.0,1.0,99.0,9.0,9.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,216.0,2.0,1.0,10.0,7.0,6.0,5.0,1.0
216,1.0,5.0,217.0,2.0,2.0,2.0,5.0,7.0,7.0,2.0,10.0,1.0,2.0,1.0,4.0,1.0,3.0,5.0,4.0,3.0,1.0,5.0,3.0,3.0,5.0,5.0,3.0,1.0,8.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,217.0,2.0,2.0,0.0,9.0,3.0,8.0,2.0
217,1.0,5.0,218.0,2.0,1.0,10.0,5.0,4.0,7.0,2.0,10.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,218.0,2.0,2.0,0.0,4.0,1.0,9.0,1.0
218,1.0,5.0,219.0,2.0,2.0,2.0,5.0,3.0,7.0,1.0,99.0,9.0,9.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,5.0,219.0,2.0,1.0,5.0,8.0,3.0,7.0,2.0
219,1.0,5.0,220.0,2.0,1.0,7.0,5.0,7.0,8.0,2.0,10.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,220.0,2.0,1.0,10.0,5.0,6.0,11.0,9.0
220,1.0,5.0,221.0,2.0,1.0,4.0,5.0,7.0,8.0,1.0,99.0,9.0,9.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,221.0,2.0,2.0,0.0,4.0,5.0,11.0,6.0
221,1.0,5.0,222.0,2.0,2.0,2.0,5.0,4.0,8.0,1.0,99.0,9.0,9.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,5.0,222.0,2.0,1.0,10.0,7.0,3.0,0.0,2.0
222,1.0,5.0,223.0,2.0,1.0,2.0,5.0,3.0,8.0,1.0,99.0,9.0,9.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0,3.0,4.0,1.0,2.0,5.0,4.0,3.0,2.0,8.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,2.0,5.0,223.0,2.0,1.0,10.0,9.0,3.0,12.0,6.0
223,1.0,5.0,224.0,2.0,2.0,3.0,5.0,6.0,8.0,1.0,99.0,9.0,9.0,3.0,3.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,5.0,224.0,2.0,1.0,1.0,9.0,4.0,7.0,9.0
224,1.0,5.0,225.0,2.0,3.0,2.0,5.0,3.0,8.0,1.0,99.0,9.0,9.0,2.0,4.0,1.0,3.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,5.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,225.0,2.0,1.0,10.0,9.0,5.0,7.0,2.0
225,1.0,5.0,226.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,99.0,9.0,9.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,226.0,2.0,1.0,10.0,2.0,3.0,11.0,6.0
226,1.0,5.0,227.0,2.0,1.0,2.0,4.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,227.0,2.0,1.0,5.0,4.0,2.0,11.0,3.0
227,1.0,5.0,228.0,2.0,1.0,2.0,4.0,3.0,6.0,2.0,4.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,5.0,8.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,228.0,2.0,1.0,10.0,9.0,3.0,9.0,3.0
228,1.0,5.0,229.0,2.0,4.0,3.0,4.0,4.0,6.0,2.0,5.0,1.0,1.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,229.0,2.0,1.0,10.0,5.0,3.0,0.0,7.0
229,1.0,5.0,230.0,2.0,1.0,3.0,4.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,3.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,5.0,230.0,2.0,1.0,5.0,5.0,5.0,9.0,9.0
230,1.0,5.0,231.0,2.0,1.0,3.0,4.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,231.0,2.0,1.0,10.0,8.0,2.0,0.0,7.0
231,1.0,5.0,232.0,2.0,2.0,9.0,4.0,3.0,6.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,5.0,232.0,2.0,1.0,10.0,2.0,3.0,7.0,3.0
232,1.0,5.0,233.0,2.0,4.0,2.0,4.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,233.0,2.0,1.0,10.0,4.0,3.0,9.0,3.0
233,1.0,5.0,234.0,2.0,1.0,9.0,4.0,3.0,6.0,1.0,99.0,9.0,9.0,1.0,5.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,234.0,2.0,1.0,2.0,3.0,3.0,11.0,8.0
234,1.0,5.0,235.0,2.0,2.0,3.0,4.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,3.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,235.0,2.0,1.0,10.0,2.0,6.0,6.0,7.0
235,1.0,5.0,236.0,2.0,2.0,9.0,4.0,6.0,6.0,1.0,99.0,9.0,9.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,236.0,2.0,1.0,2.0,8.0,3.0,0.0,8.0
236,1.0,5.0,237.0,2.0,1.0,4.0,4.0,1.0,6.0,1.0,99.0,9.0,9.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,237.0,2.0,1.0,10.0,1.0,3.0,8.0,6.0
237,1.0,5.0,238.0,2.0,1.0,2.0,4.0,3.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,5.0,238.0,2.0,1.0,10.0,2.0,6.0,9.0,5.0
238,1.0,5.0,239.0,2.0,3.0,7.0,4.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,5.0,239.0,2.0,1.0,10.0,7.0,3.0,8.0,1.0
239,1.0,5.0,240.0,2.0,1.0,9.0,5.0,3.0,2.0,1.0,99.0,9.0,9.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,240.0,2.0,1.0,1.0,3.0,3.0,9.0,3.0
