S0230.CARD.,S0230.DECK.,S0230.BALLOT.,S0230.Q1.,S0230.Q2.,S0230.Q3.,S0230.Q4.,S0230.Q5.,S0230.Q6.,S0230.Q7.,S0230.Q8.,S0230.Q9.,S0230.Q10.,S0230.Q11.,S0230.Q12.,S0230.Q13.,S0230.Q14.,S0230.Q15.,S0230.Q16.,S0230.Q18.,S0230.Q19.,S0230.Q20.,S0230.Q21.,S0230.Q22.,S0230.Q23.,S0230.Q24A.,S0230.Q24B.,S0230.Q24C.,S0230.Q24D.,S0230.Q24E.,S0230.Q25.,S0230.Q26.,S0230.Q27.,S0230.Q28.,S0230.Q29.,S0230.Q30.,S0230.Q31.,S0230.Q31..1,S0230.Q31..2,S0230.Q31..3,S0230.Q31..4,S0230.Q31..5,S0230.Q31..6,S0230.Q31..7,S0230.Q31..8,S0230.Q31..9,S0230.Q31..10,S0230.Q31..11,S0230.Q31..12,S0230.V31A.,S0230.Q32.,S0230.Q33.,S0230.Q35.,S0230.Q36.,S0230.Q37.,S0230.Q38.,S0230.Q39.,S0230.Q40.,S0230.Q41.,S0230.Q42.,S0230.Q43.,S0230.Q44.,S0230.Q45.,S0230.Q46.,S0230.Q47.,S0230.Q48.,S0230.Q49.,S0230.Q50.,S0230.Q51A.,S0230.Q51B.,S0230.Q51C.,S0230.Q52.,S0230.Q55.,S0230.CARD..1,S0230.DECK..1,S0230.BALLOT..1,S0230.V56.,S0230.V57.
1,230,421,1,6,4,4,2,4,4,1,2,1,1,1,2,1,2,1,1,2,1,3,1,1,2,2,1,1,2,1,4,1,2,3,2,2,1,1,1,2,2,1,2,1,2,2,2,2,5,5,4,1,2,3,4,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,230,421,15,10
1,230,422,1,10,2,1,1,1,3,1,4,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,4,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,5,5,4,1,1,2,2,2,3,2,5,2,2,2,2,3,2,0,2,0,0,2,2,0,2,230,422,15,5
1,230,423,3,9,5,2,1,2,0,2,4,1,1,1,2,1,2,2,2,2,2,5,3,0,2,2,1,2,1,1,4,3,2,5,5,2,1,2,2,2,1,2,1,1,2,1,2,2,5,5,4,2,0,2,2,2,2,2,4,2,2,3,2,3,5,1,1,5,0,3,2,0,2,230,423,15,25
1,230,424,3,8,5,6,1,4,7,1,4,2,1,1,2,1,2,4,3,3,1,3,1,0,2,2,1,1,2,1,4,2,1,3,3,1,2,1,2,2,2,1,2,1,2,2,2,2,4,2,3,1,1,1,2,1,2,1,3,2,2,2,2,2,2,3,1,2,2,2,1,1,2,230,424,15,4
1,230,425,3,10,3,1,1,1,3,2,4,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,4,3,2,3,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,1,1,3,2,2,1,1,2,2,2,3,1,1,2,1,1,2,2,2,0,0,2,230,425,15,37
1,230,426,3,10,4,2,1,3,3,1,3,2,1,1,2,1,2,2,2,2,1,3,2,1,1,2,1,2,1,2,4,3,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,5,5,4,1,2,3,1,2,1,1,3,3,2,3,1,3,2,3,2,1,2,1,1,2,2,230,426,15,7
1,230,427,0,0,0,0,0,0,2,2,3,1,1,1,2,1,2,2,2,3,1,4,2,1,1,2,1,2,1,2,3,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,5,2,1,1,1,2,3,1,2,1,3,1,1,3,1,2,2,1,2,3,2,1,3,2,2,230,427,15,26
1,230,428,1,3,4,1,2,2,5,1,3,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,4,1,2,3,2,2,1,2,2,2,1,2,1,1,2,2,1,2,5,5,4,1,2,3,3,2,1,1,2,2,3,2,1,2,1,2,2,2,2,2,1,2,2,230,428,15,46
1,230,429,1,3,4,1,2,2,2,1,2,1,1,1,2,1,2,3,2,2,2,3,3,2,0,0,1,0,0,2,4,3,2,3,5,2,1,2,1,1,2,1,2,1,2,2,2,2,5,5,4,1,3,3,1,2,3,2,5,2,2,2,2,4,5,2,1,5,0,2,0,0,2,230,429,15,13
1,230,430,1,0,4,6,1,2,5,1,2,1,1,1,2,1,1,3,2,2,1,2,2,1,2,2,1,2,2,2,4,1,2,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,1,2,1,2,2,2,230,430,15,20
1,230,431,3,11,5,2,1,2,7,2,4,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,0,1,2,4,2,2,1,1,2,1,1,1,2,2,2,2,2,2,5,1,1,1,2,3,2,2,1,3,5,2,2,2,2,2,2,1,1,5,0,3,2,2,2,230,431,15,43
1,230,432,3,6,4,2,1,1,7,2,4,1,1,1,2,1,1,2,1,3,1,2,2,1,2,2,1,1,1,1,4,3,2,3,2,2,1,1,2,2,1,2,2,1,2,2,1,2,5,5,4,1,1,2,3,1,2,1,2,2,2,2,3,2,2,1,1,3,2,3,1,2,2,230,432,15,3
1,230,433,5,9,4,7,1,2,3,2,4,1,1,1,2,1,1,1,1,3,1,4,1,1,2,2,1,1,1,2,2,2,1,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,3,2,3,2,1,2,2,2,230,433,16,17
1,230,434,2,9,3,5,1,4,5,1,3,2,1,1,3,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,4,2,1,3,3,2,1,1,2,1,1,2,2,1,2,2,2,2,5,2,1,1,2,3,2,2,1,1,2,1,3,2,3,2,2,1,2,2,2,1,1,2,2,230,434,22,31
1,230,435,4,11,4,5,2,5,5,2,4,1,1,1,3,1,2,3,2,1,1,1,2,0,2,2,1,2,1,2,4,2,1,4,2,2,2,2,1,2,1,1,2,1,2,1,2,2,5,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,3,2,1,1,1,1,0,2,230,435,20,17
1,230,436,1,4,4,1,2,5,5,2,4,2,2,1,3,1,2,3,2,3,1,2,2,2,2,2,1,1,2,2,0,0,0,0,0,2,1,2,2,2,1,1,2,1,2,2,1,2,5,0,0,1,1,2,2,1,3,2,3,2,2,3,1,2,1,1,2,2,1,2,1,0,2,230,436,20,32
1,230,437,1,4,4,3,2,2,5,2,4,1,1,1,3,1,2,2,1,3,1,2,2,0,2,2,1,1,1,2,0,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,1,1,2,3,1,1,1,5,2,2,2,1,2,1,1,1,2,1,1,1,2,2,230,437,22,23
1,230,438,5,9,3,2,1,3,7,1,4,3,1,1,3,1,2,3,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,438,20,20
1,230,439,4,7,4,5,1,2,7,2,4,2,1,1,3,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,0,3,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,3,5,4,1,2,2,3,1,1,1,2,2,2,3,3,2,2,2,1,2,2,1,0,2,2,230,439,15,19
1,230,440,0,9,4,5,4,5,7,2,3,4,1,1,3,1,3,4,3,4,1,4,4,1,2,2,1,1,1,1,4,3,2,3,3,2,1,1,2,1,2,1,2,1,2,2,2,2,5,5,4,1,1,2,2,1,1,2,1,2,2,2,2,3,2,1,2,1,1,1,2,1,2,230,440,20,44
1,230,441,2,9,4,4,3,1,7,2,1,3,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,4,2,2,2,3,2,1,1,2,2,1,2,2,1,2,1,2,2,5,5,4,1,1,3,3,2,2,1,3,2,2,2,2,3,2,2,0,1,1,1,0,0,2,230,441,22,33
1,230,442,1,5,5,3,3,3,7,2,4,2,2,4,3,1,2,2,3,3,2,3,2,2,2,2,1,1,1,1,4,2,1,3,2,2,2,1,1,2,1,2,2,1,2,1,2,2,5,2,1,1,1,2,1,3,1,3,1,2,2,2,3,3,5,1,2,2,2,1,2,1,2,230,442,22,24
1,230,443,1,3,3,1,1,3,10,1,4,2,3,1,3,1,1,2,1,2,1,4,2,2,1,1,1,2,1,2,4,2,1,4,2,2,1,2,1,2,1,2,1,2,2,1,2,2,5,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,230,443,20,48
1,230,444,4,5,4,2,1,2,2,3,4,2,1,1,3,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,4,3,2,3,3,2,1,2,2,1,1,1,2,1,2,2,2,2,5,5,4,1,2,2,2,1,1,1,3,2,2,2,1,2,2,2,1,2,2,3,2,2,2,230,444,15,14
1,230,445,3,0,1,0,1,3,3,2,4,3,1,1,3,1,2,3,1,1,1,2,1,1,2,1,1,2,2,1,3,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,230,445,22,1
1,230,446,3,9,1,4,2,3,3,1,3,2,2,1,3,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,4,2,1,3,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,2,2,1,1,3,1,2,1,1,5,3,1,3,1,3,2,2,2,3,2,1,2,2,2,230,446,22,2
1,230,447,2,11,3,5,1,1,3,2,1,1,1,1,3,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,3,2,2,3,2,1,2,1,2,2,1,2,1,2,2,1,2,5,5,4,1,1,1,5,4,2,4,5,2,1,3,1,4,3,1,2,5,4,2,4,0,2,230,447,22,6
1,230,448,2,0,3,0,2,3,3,1,4,2,1,1,3,1,3,4,2,4,1,4,3,2,2,2,1,2,2,2,4,2,1,2,3,2,1,2,2,1,1,2,2,1,2,1,2,2,5,5,4,1,2,1,1,2,3,2,5,2,1,2,2,3,5,1,1,5,0,1,2,0,2,230,448,20,31
1,230,449,3,9,3,6,3,3,3,1,3,2,1,2,3,1,2,4,2,2,1,3,3,2,2,2,1,1,1,2,4,1,2,2,3,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,1,3,0,2,3,2,5,2,1,3,2,3,2,3,2,3,2,1,2,2,2,230,449,22,42
1,230,450,3,10,3,5,1,5,3,2,4,2,1,1,3,1,2,4,3,3,1,2,2,1,2,1,1,2,2,2,2,1,2,3,2,1,1,2,2,2,1,2,2,2,1,2,2,2,4,2,2,2,2,1,1,2,2,1,2,2,2,3,1,2,2,2,1,1,1,1,2,2,2,230,450,20,52
1,230,451,2,7,4,5,2,3,3,2,2,1,2,0,3,1,2,4,1,2,1,4,2,2,0,2,1,1,1,2,3,1,2,3,2,1,1,2,2,1,1,2,2,1,2,2,2,2,5,5,4,1,1,1,2,3,2,2,2,3,1,2,1,2,5,3,2,3,2,1,2,0,2,230,451,22,29
1,230,452,3,7,4,2,2,2,3,3,3,2,1,1,3,1,2,2,2,2,1,4,1,1,2,2,1,1,2,1,0,3,2,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,0,0,1,1,2,2,1,2,2,3,2,2,2,2,3,5,3,2,3,2,3,1,2,2,230,452,15,21
1,230,453,2,10,4,4,2,3,3,2,4,1,1,1,3,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,4,2,1,2,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,2,1,1,1,3,1,2,2,1,3,2,1,2,2,2,2,1,1,1,2,1,2,2,2,230,453,22,32
1,230,454,3,10,4,1,2,4,4,1,3,3,1,1,3,1,3,4,2,3,1,3,2,1,2,2,1,2,1,1,0,3,2,4,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,2,1,3,2,1,1,2,2,2,3,2,1,2,3,2,1,1,1,1,0,2,230,454,15,24
1,230,455,1,11,3,1,3,3,5,1,3,1,1,1,3,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,1,3,2,4,2,2,1,1,2,2,1,2,1,1,2,2,2,2,5,5,4,1,1,1,2,2,1,2,5,3,2,2,2,3,5,1,1,5,0,1,2,0,2,230,455,15,17
1,230,456,2,9,3,7,5,3,7,2,4,5,1,1,3,1,3,4,3,3,1,1,2,0,2,2,1,1,1,2,2,1,1,3,2,2,1,1,2,2,2,1,2,1,2,2,1,2,5,2,2,1,1,2,3,2,1,0,5,2,2,2,2,1,2,2,1,2,2,1,2,2,2,230,456,9,54
1,230,457,2,4,5,3,1,2,2,1,2,3,1,2,3,1,2,3,3,3,1,3,4,1,2,1,2,2,2,2,3,3,2,3,3,1,1,1,2,2,2,2,2,2,1,2,1,2,5,5,4,1,3,3,3,2,1,1,1,2,1,2,2,4,5,1,1,3,3,2,2,1,2,230,457,11,23
1,230,458,2,9,2,6,3,3,5,1,4,2,1,2,3,1,3,4,2,2,1,4,2,2,2,2,1,1,1,2,4,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,5,5,4,1,1,1,3,2,1,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,230,458,8,44
1,230,459,2,7,4,4,5,4,5,1,2,5,1,1,3,1,2,3,3,2,1,2,2,2,2,2,1,1,1,1,4,1,2,2,3,2,1,2,2,2,1,2,1,1,1,2,2,2,5,2,3,1,2,2,2,3,1,2,2,2,2,3,3,3,5,3,2,4,3,1,2,2,2,230,459,6,7
1,230,460,4,6,4,4,1,3,7,2,1,2,2,4,3,1,2,3,2,3,1,3,1,2,2,2,1,2,2,1,4,3,2,3,2,2,1,1,2,1,1,2,1,2,2,2,2,2,5,2,4,1,2,1,4,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,3,2,2,230,460,6,17
1,230,461,3,8,4,6,2,3,3,1,3,5,2,1,3,1,2,4,2,2,1,2,2,1,2,2,1,1,1,2,2,3,2,3,5,1,1,2,2,2,2,2,2,2,2,1,1,2,4,5,4,1,2,3,2,2,2,0,3,2,2,2,3,2,1,3,1,3,3,3,1,2,2,230,461,6,24
1,230,462,1,7,5,2,4,5,3,2,2,4,1,2,3,1,3,4,3,2,1,2,4,2,2,2,1,1,2,2,4,2,1,3,3,2,1,2,2,2,1,2,1,1,1,2,2,2,5,5,2,1,2,2,2,2,1,2,1,2,2,2,1,3,5,1,1,3,2,1,1,2,2,230,462,5,26
1,230,463,2,8,2,6,1,4,0,3,2,3,1,1,1,1,4,5,3,2,1,2,1,1,1,1,1,1,2,0,1,1,2,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,3,2,1,1,2,2,1,0,0,2,230,463,1,39
1,230,464,3,11,4,5,1,3,7,2,4,1,1,1,1,1,2,3,2,1,1,1,2,2,2,2,1,1,1,1,4,3,2,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,5,5,4,2,0,2,3,1,1,1,1,2,2,2,1,1,1,2,0,1,1,2,1,2,2,230,464,20,37
1,230,465,1,11,1,4,1,5,0,3,4,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,3,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,5,1,2,1,1,1,4,1,1,0,3,2,2,2,2,2,1,2,2,2,1,3,2,2,2,230,465,21,18
1,230,466,1,7,5,1,2,5,3,2,1,2,1,1,1,1,1,3,2,3,1,4,2,1,2,2,1,2,1,1,4,1,2,1,5,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,2,2,5,5,3,4,5,3,3,0,3,5,5,0,0,0,0,0,0,0,2,230,466,16,20
1,230,467,4,9,3,1,2,5,7,2,4,4,1,1,1,1,4,5,3,1,1,2,1,0,1,2,1,2,0,1,4,3,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,5,1,3,2,2,1,4,2,1,3,5,3,3,0,0,1,2,1,1,3,2,2,2,0,2,230,467,20,3
1,230,468,4,10,4,5,1,5,7,2,2,2,1,1,1,1,2,2,2,4,1,2,2,2,2,2,1,2,1,2,2,1,2,2,3,2,1,2,2,2,2,1,2,1,2,2,2,2,3,5,4,2,2,3,4,1,1,1,2,2,2,2,2,2,1,1,1,3,2,3,2,2,2,230,468,20,16
1,230,469,2,0,3,2,2,2,3,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,4,1,1,1,1,2,2,1,2,2,1,2,2,2,2,5,2,1,1,2,2,0,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,230,469,21,30
1,230,470,3,9,4,6,3,5,3,2,2,3,1,1,1,1,3,4,3,4,1,4,4,0,2,1,2,2,2,2,0,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,5,4,1,2,0,0,0,0,2,5,0,1,3,3,3,0,3,1,5,0,0,0,0,2,230,470,9,53
1,230,471,1,5,1,3,1,3,5,1,4,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,3,1,1,2,3,2,1,2,2,2,2,3,1,2,2,3,1,2,2,230,471,10,44
1,230,472,2,6,5,2,2,3,7,2,3,1,1,2,1,1,3,4,3,3,1,1,2,2,2,2,1,1,2,1,0,2,1,3,3,2,1,2,1,2,1,1,2,1,2,2,2,2,5,3,1,1,4,2,3,2,1,2,1,2,2,3,3,2,2,2,0,1,2,1,2,1,2,230,472,5,24
1,230,473,1,8,4,4,3,5,7,2,4,2,1,1,4,1,2,4,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,3,2,2,1,1,1,1,2,1,2,2,2,2,2,2,5,2,2,1,2,2,3,3,2,2,1,2,3,3,3,2,2,2,0,3,3,1,1,2,2,230,473,22,35
1,230,474,4,9,5,6,2,3,7,2,2,2,2,4,4,1,5,6,4,5,0,0,0,0,2,1,1,1,1,1,4,3,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,5,5,4,1,3,1,1,4,1,2,1,3,3,1,1,3,3,2,2,1,2,1,3,0,2,230,474,8,26
1,230,475,3,10,2,3,3,4,7,2,2,3,1,1,2,1,4,4,3,4,1,3,4,2,2,1,1,1,1,2,0,3,2,5,5,2,1,1,1,1,1,2,2,2,2,2,2,2,5,5,4,2,0,1,1,3,1,2,1,1,1,3,3,4,5,1,1,5,0,3,0,2,2,230,475,6,28
1,230,476,2,7,5,3,5,4,5,2,2,2,1,1,2,1,2,3,3,2,2,4,2,2,2,2,1,1,1,2,3,2,1,2,5,2,1,2,2,2,2,2,2,2,1,2,1,2,3,5,4,1,2,1,2,2,3,3,5,2,3,3,2,2,2,2,1,1,2,1,4,1,2,230,476,7,37
1,230,477,2,9,3,1,5,3,3,2,4,1,1,1,2,1,2,3,1,1,1,2,2,2,2,2,1,1,1,1,4,2,1,3,3,2,1,2,2,2,1,2,1,1,2,1,2,2,5,5,4,2,2,1,4,1,1,0,0,0,0,2,1,3,1,3,1,1,1,1,1,2,2,230,477,7,8
1,230,478,2,10,2,1,1,1,7,2,4,4,1,1,2,1,1,5,3,3,1,3,3,2,1,2,1,1,1,2,4,1,2,4,2,2,1,2,1,1,1,2,1,2,2,2,2,2,5,5,4,1,1,1,2,1,1,2,5,1,1,3,1,1,2,2,2,1,1,1,1,2,2,230,478,7,10
1,230,479,4,4,5,2,2,3,3,2,4,2,1,1,2,1,2,2,2,3,1,3,1,2,2,2,1,1,1,2,4,2,1,3,2,2,2,1,2,1,1,2,1,2,2,1,2,2,5,1,1,2,2,3,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,230,479,7,49
1,230,480,4,7,4,1,3,2,7,2,4,1,1,1,2,1,2,2,1,2,1,3,2,2,2,2,1,1,1,1,4,1,2,2,3,2,2,1,1,1,2,1,2,1,2,2,2,2,5,5,4,1,1,2,1,1,1,2,5,2,2,2,3,2,2,3,1,1,2,1,2,2,2,230,480,7,19
1,230,481,4,8,4,1,2,2,0,1,3,1,1,1,2,1,2,3,1,2,2,2,2,1,2,2,1,1,1,2,2,3,2,3,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,2,1,1,2,1,2,1,2,2,2,3,1,2,2,1,1,3,2,1,1,2,2,230,481,7,34
1,230,482,5,5,5,1,3,2,3,1,4,3,1,1,2,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,3,2,2,3,2,1,2,2,2,1,2,2,1,2,1,1,2,5,5,4,2,2,2,2,2,1,1,5,2,1,2,3,2,2,1,1,1,1,1,2,2,2,230,482,7,44
1,230,483,2,3,4,1,1,2,10,2,3,1,1,1,2,1,1,2,1,1,1,3,2,1,2,2,1,1,1,2,2,1,2,4,1,1,1,2,2,2,1,1,2,1,2,2,2,2,5,5,4,2,2,2,2,1,1,2,3,2,1,2,1,2,2,1,1,1,1,2,2,2,2,230,483,7,24
1,230,484,2,3,5,1,4,5,3,2,3,4,1,1,2,1,2,3,2,2,1,2,2,1,2,2,1,1,2,2,4,3,2,3,2,2,1,1,2,1,2,2,2,1,1,2,2,2,5,5,4,1,2,3,3,1,1,3,5,1,2,2,3,3,5,0,0,0,0,0,1,2,2,230,484,7,35
1,230,485,3,10,3,1,2,3,7,2,2,2,1,1,2,1,2,2,2,2,1,4,3,1,1,1,1,2,1,2,4,3,2,3,2,2,1,2,2,1,1,2,2,1,1,2,2,2,5,5,4,2,2,1,2,1,1,1,2,2,2,2,2,3,2,1,1,3,2,3,2,0,2,230,485,7,33
1,230,486,3,10,4,1,4,5,5,2,2,3,1,1,2,1,2,3,2,3,2,1,2,2,1,2,2,2,2,1,4,3,2,4,2,1,2,1,2,2,1,2,2,1,2,1,2,2,5,5,4,2,1,1,2,2,1,1,1,2,2,2,3,4,5,1,1,3,2,3,1,2,2,230,486,7,32
1,230,487,3,11,2,1,2,5,4,2,4,3,2,1,2,1,2,4,2,3,1,4,4,2,2,2,1,1,2,2,4,3,2,1,3,2,2,1,2,1,1,2,2,1,2,2,1,2,5,5,4,1,3,1,5,5,3,4,5,0,0,0,0,5,0,3,0,0,0,1,0,0,2,230,487,7,43
1,230,488,3,5,5,1,4,5,5,2,1,1,1,1,2,1,2,4,2,2,1,1,2,2,2,2,1,1,1,1,4,1,2,3,3,2,1,1,1,2,2,1,2,2,2,1,2,2,5,5,4,1,1,3,4,1,1,1,5,2,2,3,3,3,2,1,1,1,1,1,2,2,2,230,488,7,30
1,230,489,2,9,3,6,1,5,5,1,2,3,1,1,2,1,3,4,2,3,1,2,4,2,2,1,2,1,2,3,4,2,1,2,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,2,1,1,1,2,3,2,1,1,2,2,2,3,2,2,2,1,1,2,2,1,2,2,2,230,489,5,27
1,230,490,2,10,5,6,2,3,7,2,4,4,1,1,2,1,3,5,3,4,1,4,4,2,2,2,1,1,1,1,4,2,1,3,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,2,1,1,4,1,1,3,3,3,5,2,2,3,1,2,5,3,1,4,0,3,0,2,2,230,490,5,25
1,230,491,4,10,5,6,3,3,6,2,3,4,1,1,2,1,3,4,3,2,1,2,4,2,2,2,1,2,2,1,4,2,1,2,3,2,1,2,2,2,1,1,2,1,2,2,2,2,4,3,2,1,3,1,3,2,3,2,1,2,1,2,1,2,2,1,1,5,0,1,2,0,2,230,491,5,16
1,230,492,5,7,5,1,3,3,5,2,4,1,1,1,2,1,3,4,3,2,1,2,2,1,2,2,1,1,1,1,4,2,1,3,4,2,1,1,2,2,1,1,2,1,2,2,2,2,5,2,1,2,2,2,5,5,3,4,5,1,3,3,3,5,5,3,1,4,4,3,0,2,2,230,492,5,21
1,230,493,5,9,3,7,1,3,7,1,4,5,1,1,2,1,2,4,2,3,1,2,4,2,2,2,1,1,1,2,4,2,1,2,3,2,2,1,1,2,1,2,1,1,2,2,2,2,5,5,1,1,3,2,3,2,1,2,5,2,2,2,2,2,2,1,2,3,2,2,2,2,2,230,493,5,8
1,230,494,2,11,4,6,2,3,5,2,3,4,1,1,2,1,3,5,3,4,1,3,4,1,2,2,1,1,2,1,0,2,2,2,3,2,2,1,1,1,2,1,2,2,2,1,2,2,5,5,4,1,2,1,3,1,1,1,1,2,2,2,2,3,2,1,1,4,3,3,2,0,2,230,494,5,4
1,230,495,3,4,3,3,2,2,3,2,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,4,2,1,3,2,2,1,2,2,2,2,1,2,1,2,1,1,2,5,2,3,1,2,1,2,1,1,1,2,2,3,3,1,2,2,1,2,3,2,1,2,2,2,230,495,5,29
1,230,496,3,9,5,1,3,4,7,2,4,2,1,1,2,1,2,3,1,2,1,1,2,1,2,2,1,1,2,2,4,2,1,3,3,1,1,2,2,2,1,2,2,1,2,2,1,2,5,2,1,2,3,2,5,5,3,4,5,1,2,3,3,5,5,2,1,5,0,1,3,2,2,230,496,5,17
1,230,497,2,7,3,5,1,3,4,2,4,5,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,4,2,1,3,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,2,1,1,2,1,2,1,1,1,1,2,2,2,1,3,2,3,2,1,2,1,0,2,2,230,497,4,26
1,230,498,4,9,4,2,2,3,5,2,4,1,1,2,2,1,3,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,2,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,1,1,1,2,1,3,1,1,1,5,2,1,2,3,3,1,1,1,3,3,1,2,2,2,230,498,4,14
1,230,499,1,7,4,2,3,4,3,1,2,2,1,1,2,3,3,4,3,3,1,4,4,1,2,1,1,1,1,2,4,3,2,2,3,1,1,2,2,2,2,1,2,1,1,2,2,2,5,5,4,2,2,3,2,1,2,1,3,1,1,3,2,3,2,1,1,1,2,1,2,0,2,230,499,13,28
1,230,500,1,2,3,2,1,1,7,2,2,2,1,1,2,3,2,3,2,2,1,3,2,1,2,2,1,1,1,1,1,2,1,2,3,2,1,1,2,1,1,2,2,2,2,1,2,2,5,1,2,1,2,2,4,1,2,1,2,2,2,2,2,2,1,1,1,3,2,3,2,2,2,230,500,13,42
1,230,501,1,2,4,2,2,3,2,1,4,2,1,1,2,3,4,4,3,2,1,4,2,1,2,2,1,1,1,1,4,2,1,2,3,2,1,2,2,1,1,2,1,2,2,1,2,2,5,3,3,2,3,1,1,3,1,1,1,0,0,2,0,3,2,3,0,1,2,1,1,0,2,230,501,13,29
1,230,502,2,4,1,2,2,3,7,1,3,1,1,1,2,3,2,2,1,2,1,4,1,1,2,2,1,1,2,2,4,2,2,1,5,2,1,2,2,2,1,2,2,2,1,1,2,2,4,5,4,2,3,1,1,2,3,3,5,2,2,2,2,5,5,3,0,5,4,3,4,0,2,230,502,13,34
1,230,503,2,6,3,2,2,3,2,2,4,2,1,1,2,3,2,3,2,2,1,3,2,1,2,2,1,1,1,2,2,3,2,5,5,2,1,2,2,1,1,2,1,2,2,2,2,2,4,5,4,1,2,3,4,1,1,1,3,2,2,3,2,2,1,3,1,1,1,2,2,2,2,230,503,13,27
1,230,504,3,2,3,2,1,2,5,2,2,1,1,2,2,3,2,2,2,1,1,3,1,1,2,2,1,2,1,1,4,2,2,3,2,1,1,1,2,2,1,2,2,2,2,2,1,2,5,2,2,2,1,1,3,1,1,1,1,2,2,3,1,3,1,1,1,2,2,1,2,0,2,230,504,13,45
1,230,505,1,3,4,2,2,3,8,2,4,1,1,1,2,3,2,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,3,2,2,1,1,2,1,1,2,2,1,2,2,2,2,5,2,2,2,3,1,3,2,2,1,2,2,2,3,3,3,3,1,1,5,0,2,1,0,2,230,505,13,24
