CARD.,DECK.,BALLOT.,Q.1A.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.9.,Q.10A.,Q.10B.,Q.11.,Q.13.,Q.14A.,Q.15B.,Q.16.,Q.17A.,Q.18A.,Q.18C.,Q.19.,Q.20A.,Q.20B.,Q.20B..1,Q.20B..2,Q.21.,Q.22A.,Q.23.,Q.24.,Q.25A.,Q.26A.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.33A.,Q.33B.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39C.,Q.40.,Q.40A.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45A.,Q.45B.,Q.45C.,Q.45D.,Q.45E.,Q.45F.,Q.45G.,Q.45H.,Q.45I.,Q.45J.,Q.45K.,Q.46.,V.47.
1,4,2525,5,3,2,38,4,7,5,4,1,1,5,1,2,1,9,1,9,9,9,1,9,9,9,1,0,1,2,3,1,2,3,3,3,3,2,3,1,3,2,3,1,2,2,99,4,1,3,2,4,2,1,2,2,2,2,1,1,3,1,3,1,1,1
1,4,2526,1,3,4,23,1,3,5,2,4,2,12,9,9,9,9,10,9,9,9,9,9,9,9,0,2,1,1,1,1,2,4,2,1,2,1,1,1,2,1,1,1,5,2,11,1,1,2,1,10,3,3,3,3,1,1,3,3,2,3,3,2,1,1
1,4,2527,2,7,2,54,1,3,6,2,1,0,1,1,2,1,4,1,3,1,1,8,9,9,9,2,2,1,1,5,1,2,2,2,3,3,1,1,1,1,1,5,6,1,2,99,1,1,1,1,3,1,2,1,2,0,3,2,2,2,1,2,2,1,4
1,4,2528,1,3,3,48,1,4,6,3,1,1,1,1,2,1,2,1,9,1,1,1,1,9,9,2,2,1,1,5,1,3,4,3,3,3,1,1,1,1,1,2,1,1,1,99,1,1,1,1,10,0,2,1,1,1,1,2,2,2,1,2,2,1,8
1,4,2529,3,3,2,43,4,6,7,4,3,2,2,2,3,1,4,1,9,9,9,1,9,9,9,0,2,2,2,2,1,2,4,1,1,1,1,2,1,2,2,3,3,2,3,7,3,1,2,2,5,2,1,2,1,1,3,1,1,3,2,3,1,1,1
1,4,2530,2,3,1,35,4,6,7,2,1,1,1,1,2,1,5,1,9,9,9,1,9,9,9,0,2,1,1,1,1,3,2,3,3,3,1,1,1,1,3,1,1,1,1,99,1,1,1,1,10,1,2,2,1,1,1,2,2,2,1,3,2,1,1
1,4,2531,3,4,4,10,4,4,8,1,1,1,7,1,1,9,1,1,9,9,1,1,9,9,9,2,2,1,1,8,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,99,1,1,1,1,10,1,2,1,1,1,1,2,2,2,2,2,2,1,8
1,4,2532,3,3,4,30,3,7,8,2,2,2,3,1,2,1,3,1,2,1,9,1,9,9,9,2,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1,4,2,99,2,1,2,2,12,3,2,2,1,1,2,2,1,2,2,2,3,2,8
1,4,2533,1,5,4,17,1,3,9,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,4,2,4,4,1,2,1,2,1,1,1,3,1,99,2,1,2,2,10,3,3,1,3,1,1,3,1,2,1,3,3,1,4
1,4,2534,1,6,4,41,1,1,4,1,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,2,1,1,5,1,2,2,2,3,2,1,2,1,2,1,1,1,4,2,99,1,1,1,1,10,1,2,1,3,1,1,2,2,2,1,3,2,1,8
1,4,2535,4,5,4,32,3,3,4,1,1,0,1,1,1,9,1,1,9,9,1,9,9,9,9,0,0,1,1,1,1,2,1,3,3,3,1,1,1,1,1,1,1,1,2,99,1,1,1,1,3,1,2,1,2,1,1,3,2,2,1,3,2,1,8
1,4,2536,1,5,4,16,2,4,4,2,1,1,12,9,9,9,9,10,9,9,9,9,9,9,9,2,2,1,1,1,1,3,1,2,2,2,1,1,1,2,1,1,1,1,4,3,1,1,2,1,12,3,2,1,1,1,1,2,2,2,1,2,3,1,8
1,4,2537,2,5,4,32,4,4,4,1,1,1,3,1,2,1,2,1,3,1,1,1,9,9,9,2,2,1,1,3,1,2,2,2,2,2,1,1,1,1,1,2,1,1,4,1,1,1,2,1,10,3,2,1,2,1,2,2,2,2,1,2,2,1,8
1,4,2538,1,5,4,32,4,4,4,1,1,2,2,1,3,3,4,7,9,9,9,1,9,9,9,2,2,2,1,1,1,2,4,2,2,2,3,2,1,2,3,1,1,1,5,10,1,1,1,3,10,4,3,2,1,1,1,1,1,2,1,2,3,2,8
1,4,2539,4,5,4,36,3,4,4,2,2,2,2,9,9,9,9,10,9,9,9,9,9,9,9,2,3,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,3,2,99,2,1,2,1,1,3,2,1,2,1,0,2,2,0,2,2,2,1,8
1,4,2540,1,4,4,13,1,4,4,2,2,1,1,1,2,1,9,1,9,1,9,1,9,9,9,2,2,1,1,1,1,2,4,2,2,2,1,2,1,2,3,1,1,4,1,99,3,1,2,3,10,4,3,3,3,3,1,3,3,2,1,2,1,1,8
1,4,2541,1,4,1,42,1,1,4,1,1,1,3,1,2,1,2,1,9,9,1,1,9,9,9,2,2,1,1,1,5,3,3,3,2,2,1,1,1,1,1,2,1,1,1,99,2,1,2,3,10,4,1,1,1,1,2,2,2,2,1,2,3,1,8
1,4,2542,1,6,4,21,4,4,4,1,4,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,3,2,3,4,1,1,1,1,2,2,1,0,1,2,2,5,1,4,2,99,2,1,2,1,12,3,3,3,3,0,1,3,1,2,3,1,3,4,8
1,4,2543,1,6,2,14,3,4,4,5,3,2,1,3,3,1,9,1,9,9,9,1,9,9,9,1,2,1,2,4,1,2,1,3,4,4,2,2,1,3,2,3,1,2,2,99,4,1,4,2,2,2,2,2,1,3,1,3,1,3,3,3,1,1,8
1,4,2544,1,7,5,23,3,5,4,5,3,2,1,1,1,9,2,4,5,1,1,8,9,9,9,2,2,1,3,2,1,1,4,1,1,1,1,3,1,3,2,2,1,2,2,99,3,1,3,2,2,2,2,2,2,2,1,2,1,2,2,1,2,3,8
1,4,2545,1,7,5,35,2,5,4,2,3,2,5,1,1,9,1,1,2,2,2,1,9,9,9,1,2,1,1,6,1,1,2,1,1,2,1,3,1,2,2,1,1,3,4,11,3,1,2,2,10,4,3,1,1,2,1,1,1,3,3,1,1,3,8
1,4,2546,1,4,4,38,2,4,4,1,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,2,2,1,3,1,1,1,2,1,1,1,5,1,99,1,1,1,1,10,0,2,1,1,1,3,2,1,2,1,2,1,1,8
1,4,2547,4,4,4,48,1,4,4,1,1,1,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,4,2,2,2,1,1,1,2,1,1,1,4,2,99,1,1,2,1,12,3,2,1,3,1,1,2,3,2,1,3,2,1,8
1,4,2548,4,5,2,36,2,4,4,2,1,0,3,1,2,1,2,1,9,1,1,8,9,9,9,2,2,1,3,3,1,2,4,2,2,2,1,2,1,2,1,4,1,3,2,99,2,1,2,3,10,4,3,1,1,1,1,3,3,3,3,3,3,1,8
1,4,2549,2,3,4,23,4,6,4,2,2,1,5,2,3,4,4,9,9,9,9,9,9,9,9,1,0,2,3,4,1,2,2,2,1,2,1,3,1,2,3,1,1,2,2,99,1,1,2,2,3,2,2,2,1,3,1,2,1,2,2,1,2,2,8
1,4,2550,1,3,4,38,4,6,4,2,2,2,6,1,1,9,1,1,9,9,3,1,9,9,9,2,1,2,3,4,1,2,2,2,2,2,7,3,1,2,3,1,1,3,4,99,3,1,2,3,11,4,2,2,1,1,1,1,1,2,2,1,1,2,8
1,4,2551,2,3,4,32,4,6,4,2,2,2,4,1,1,9,5,10,9,9,9,3,9,1,9,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,3,2,1,3,2,99,2,1,2,1,2,3,3,1,1,1,1,2,1,2,2,2,2,3,8
1,4,2552,3,3,4,22,4,6,4,2,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,3,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,99,2,1,2,2,10,1,1,1,1,1,2,2,1,2,1,1,0,2,8
1,4,2553,4,3,4,43,4,6,4,2,2,2,1,1,3,1,2,1,9,1,1,4,4,3,1,2,2,1,1,1,1,2,1,2,1,1,6,2,1,2,1,2,3,2,3,99,3,1,2,1,5,2,1,2,1,1,1,2,3,2,3,2,3,1,8
1,4,2554,4,3,4,38,4,6,4,2,2,2,4,1,1,9,5,1,9,9,1,1,9,9,9,2,2,1,1,5,4,2,4,1,2,2,5,2,1,2,3,4,1,4,2,4,3,1,2,3,12,4,3,1,3,1,1,2,3,2,2,2,3,2,8
1,4,2555,1,3,4,7,4,6,4,5,2,2,2,1,3,1,4,1,9,9,9,9,9,9,9,0,0,1,3,1,1,2,2,3,4,2,2,2,1,2,2,1,1,2,2,99,1,1,2,2,12,3,3,2,1,1,1,3,1,2,2,3,3,3,8
1,4,2556,1,3,4,32,4,6,4,1,2,2,2,2,3,1,4,1,9,9,9,1,9,9,9,0,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,1,3,1,99,2,1,2,3,11,4,3,3,1,1,1,3,2,2,1,2,1,2,8
1,4,2557,3,1,4,43,3,6,4,2,1,1,3,1,2,1,3,1,2,1,9,3,4,1,9,2,2,1,1,3,1,3,4,3,1,2,1,1,1,2,1,2,1,1,2,99,1,1,2,2,10,1,2,2,1,1,1,2,1,2,2,2,2,2,8
1,4,2558,2,1,4,19,1,6,4,1,1,1,1,1,2,1,5,1,3,1,1,1,4,9,9,2,2,1,1,5,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,99,6,1,4,4,4,0,2,1,2,1,1,2,2,2,1,2,2,1,8
1,4,2559,1,1,4,49,4,5,4,1,1,1,10,9,1,9,9,10,9,9,9,9,9,9,9,0,3,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,3,1,99,1,1,2,1,2,3,2,1,1,1,1,2,2,2,1,1,3,1,8
1,4,2560,1,1,4,32,2,5,4,5,3,2,5,1,2,2,4,5,9,9,9,1,9,9,9,1,1,2,3,4,2,1,2,1,1,1,6,2,1,2,2,1,3,3,2,99,1,1,2,2,3,2,1,2,2,1,2,2,1,2,2,1,1,2,8
1,4,2561,1,1,4,17,3,5,4,1,2,2,10,2,3,1,4,7,9,9,9,2,4,1,9,2,2,2,2,5,1,2,2,1,1,1,7,2,1,2,2,1,1,3,1,99,4,1,2,2,10,3,3,2,1,1,1,2,1,3,2,2,1,1,8
1,4,2562,1,1,4,32,4,5,4,1,1,1,10,9,1,9,9,10,9,9,9,9,9,9,9,2,3,2,3,2,1,2,2,1,1,1,1,2,1,1,2,1,1,3,1,99,2,1,3,2,2,4,2,2,1,1,1,1,1,2,2,1,1,3,8
1,4,2563,1,5,5,12,1,5,4,5,2,2,3,1,3,2,4,2,9,9,2,7,4,2,9,1,1,2,3,4,1,2,4,1,1,1,7,2,1,2,3,1,1,2,2,10,2,1,2,1,10,3,2,2,2,3,3,1,1,2,3,2,2,1,8
1,4,2564,3,3,4,22,4,7,4,3,1,1,4,3,3,1,3,1,1,2,9,1,2,4,4,2,2,1,1,5,1,2,4,2,2,3,1,2,1,2,1,1,1,3,2,99,1,1,2,1,2,3,2,1,1,1,1,3,1,2,2,3,2,3,8
1,4,2565,3,3,4,30,4,7,4,4,1,2,2,2,3,1,4,1,9,9,9,1,9,9,9,2,2,1,1,5,1,2,2,2,1,2,3,2,1,2,3,1,1,3,1,99,3,1,2,3,2,2,3,3,2,1,1,3,2,2,3,3,3,3,8
1,4,2566,3,3,4,35,4,7,4,2,2,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,2,3,4,1,2,2,2,4,4,1,3,1,2,3,1,1,4,1,99,3,1,2,2,2,4,1,2,3,1,3,3,1,2,3,3,3,2,8
1,4,2567,4,3,4,33,3,7,4,2,2,2,2,1,3,3,3,3,4,1,3,7,3,2,2,2,1,1,3,2,1,1,2,1,1,1,1,2,1,3,2,2,1,2,3,7,4,1,3,3,1,2,2,2,1,0,1,2,1,2,1,2,1,1,8
1,4,2568,1,3,4,32,4,7,4,4,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,3,2,3,1,1,2,4,2,2,2,2,2,1,2,2,1,1,4,1,99,2,1,2,2,12,4,2,3,1,1,1,3,3,2,3,2,3,2,8
1,4,2569,1,3,4,5,4,7,4,2,2,2,2,1,3,1,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,3,2,2,2,2,1,2,1,2,3,1,1,2,1,99,4,1,2,3,2,2,3,3,1,1,1,2,3,2,1,1,1,1,8
1,4,2570,1,5,4,41,4,6,4,3,2,2,1,2,3,1,4,1,9,9,9,1,9,9,9,2,2,2,3,4,1,1,2,1,1,2,2,3,1,3,2,3,1,4,1,99,4,1,3,2,3,2,3,2,3,3,1,2,3,2,3,1,1,3,8
1,4,2571,3,5,4,21,4,6,4,1,2,2,1,1,1,9,2,1,9,9,1,8,9,9,9,2,0,1,3,1,1,2,4,4,4,4,0,3,1,2,4,2,1,5,1,99,3,1,4,4,12,0,3,3,3,3,3,3,3,3,3,3,3,1,8
1,4,2572,3,6,4,5,2,7,4,3,1,1,1,2,3,2,4,2,9,9,9,7,4,3,4,1,1,1,1,1,1,3,2,2,1,2,3,1,1,1,1,2,1,1,1,99,2,1,2,1,6,4,3,1,1,1,1,2,3,2,2,2,3,1,8
1,4,2573,8,6,4,14,2,7,4,1,1,1,2,1,2,1,4,9,9,9,9,6,2,9,9,1,2,1,1,1,4,2,2,2,2,2,1,2,1,2,1,1,1,3,1,99,2,1,2,1,1,3,2,1,1,1,1,2,2,2,1,2,2,1,8
1,4,2574,5,6,4,30,3,7,4,2,1,1,3,1,2,3,2,1,9,9,3,1,9,9,9,1,2,1,0,2,1,2,2,2,1,1,5,2,1,2,2,2,1,3,1,99,2,1,2,2,1,4,2,2,1,1,1,2,1,2,3,3,3,3,8
1,4,2575,2,6,4,38,4,7,4,2,1,1,3,1,1,9,2,1,9,9,3,3,4,4,2,1,1,1,1,2,1,1,2,1,1,2,7,2,1,2,1,2,1,3,4,5,3,1,2,3,1,2,3,2,1,1,1,3,1,2,3,1,1,2,8
1,4,2576,3,6,4,6,4,7,4,4,1,1,2,2,1,1,5,1,9,9,1,1,9,9,9,2,1,1,2,4,4,2,2,1,1,2,3,2,1,2,1,1,1,3,2,99,1,1,2,1,2,3,2,1,1,1,1,1,1,2,2,2,2,2,8
1,4,2577,1,6,4,3,4,7,4,2,1,2,1,2,1,4,2,10,9,9,1,1,9,9,9,0,2,1,3,5,1,2,2,2,2,2,6,2,1,2,1,2,3,3,1,99,1,1,2,1,12,1,3,1,1,1,1,2,1,2,3,2,2,3,8
1,4,2578,2,6,4,13,4,7,4,2,2,2,3,1,2,3,2,1,5,9,1,7,9,2,4,1,0,1,1,5,1,2,2,2,2,2,1,1,1,2,3,2,1,4,1,99,2,1,2,3,4,4,2,3,2,2,1,3,3,2,3,2,3,1,8
1,4,2579,1,6,4,22,2,7,4,2,3,2,3,1,1,9,1,1,9,9,1,1,9,9,9,2,2,2,3,4,1,1,2,1,1,1,0,3,1,3,2,1,1,2,2,99,2,1,2,3,2,3,3,2,2,2,1,2,1,3,2,1,2,3,8
1,4,2580,3,3,3,5,4,8,4,2,2,0,10,2,3,2,4,3,9,1,9,3,9,9,9,1,1,2,3,2,1,2,2,1,1,1,2,4,1,3,2,1,3,2,3,8,3,1,3,2,2,1,3,2,1,2,2,1,1,2,2,1,1,3,8
1,4,2581,2,3,4,38,3,8,4,2,3,2,1,1,1,9,1,1,9,9,3,4,4,1,3,2,1,1,2,4,4,1,2,1,4,4,5,3,1,3,2,1,3,2,1,99,5,1,3,2,12,2,1,2,2,3,3,3,1,3,2,3,1,3,8
1,4,2582,1,3,4,13,4,8,4,2,2,2,1,2,3,3,4,5,1,9,9,9,9,9,9,1,2,1,1,1,1,1,2,2,2,2,3,2,1,2,2,1,1,2,1,99,2,1,2,2,2,2,1,2,1,1,1,2,1,2,2,3,3,1,8
1,4,2583,1,6,4,35,3,8,4,1,2,1,1,1,3,1,4,1,9,9,9,9,9,9,9,0,0,1,1,4,1,2,2,2,1,1,1,2,1,3,2,1,3,2,3,7,2,1,2,3,2,4,2,2,2,2,1,2,3,2,1,3,3,2,8
1,4,2584,1,6,2,12,3,6,4,4,2,2,2,1,1,9,1,1,9,9,3,3,2,9,9,1,1,1,3,5,2,1,4,2,2,2,1,3,1,2,2,3,2,3,4,11,3,1,2,3,1,3,3,2,1,1,1,1,1,3,3,3,3,3,8
1,4,2585,2,4,2,5,2,4,5,1,2,1,1,1,2,1,3,1,4,1,9,1,9,9,9,2,2,1,1,1,1,3,4,3,1,1,7,1,1,2,1,1,1,1,2,99,2,1,2,1,10,1,2,1,1,2,1,1,2,1,1,1,2,1,4
1,4,2586,5,4,2,15,4,4,5,1,2,1,2,2,3,1,4,1,5,1,1,1,9,9,9,1,2,1,1,3,1,2,2,2,2,2,1,2,1,2,1,1,1,3,2,99,2,1,2,1,1,3,3,1,3,1,1,3,1,2,3,3,2,1,4
1,4,2587,1,3,5,46,1,6,5,2,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,3,0,0,6,4,4,4,4,4,0,3,1,2,2,5,1,3,5,99,3,1,4,2,10,4,3,2,3,3,3,3,3,3,3,1,3,2,1
1,4,2588,3,7,6,20,4,7,5,1,1,1,1,1,1,9,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,2,3,3,3,3,1,2,1,2,1,1,1,3,1,99,2,1,2,1,1,3,1,2,1,1,2,1,2,2,1,1,2,2,1
1,4,2589,2,6,2,46,4,0,5,2,2,2,1,1,2,1,4,1,3,9,9,1,9,9,9,0,0,1,1,1,6,1,2,2,2,2,1,2,1,2,1,1,1,2,2,99,1,1,2,2,2,4,1,3,1,1,2,1,1,2,2,3,2,2,1
1,4,2590,1,6,1,14,2,1,5,2,1,1,3,1,3,1,4,1,9,9,9,1,9,9,9,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,1,3,1,3,5,11,2,1,2,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,4
1,4,2591,5,6,1,16,1,4,5,2,1,1,10,9,2,1,4,1,4,1,1,1,9,9,9,0,0,2,3,8,1,3,2,2,2,2,2,2,1,3,2,1,1,1,2,99,3,1,2,1,3,3,2,2,1,1,1,1,1,2,1,1,2,1,1
1,4,2592,1,6,4,13,1,1,5,3,2,2,3,1,1,9,1,1,9,9,1,4,9,9,1,1,2,2,2,5,1,2,2,2,1,2,1,4,1,3,2,3,3,1,1,99,1,1,1,1,3,3,2,2,1,1,1,2,2,2,1,2,2,1,1
1,4,2593,2,5,1,14,1,4,5,4,2,1,5,9,1,9,5,5,9,9,9,9,9,9,9,1,1,1,2,4,1,2,2,1,1,1,1,3,1,1,1,3,2,1,3,6,3,1,1,1,10,1,1,3,1,3,1,3,3,3,1,3,2,1,1
1,4,2594,3,6,5,46,1,6,5,6,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,6,2,1,2,2,2,1,3,1,2,2,1,1,4,4,1,3,1,2,2,10,4,1,1,1,1,1,1,2,2,1,3,1,1,1
1,4,2595,2,6,5,7,4,6,5,4,2,2,3,3,3,1,4,1,9,9,9,1,9,4,9,1,1,2,3,1,1,2,3,2,1,1,1,3,1,2,3,3,1,2,1,99,3,1,2,2,3,2,2,2,3,1,3,1,1,2,3,1,1,1,1
1,4,2596,3,6,6,30,3,6,5,4,3,2,3,3,3,4,4,9,9,2,9,1,9,9,9,1,0,2,2,4,6,2,2,2,2,2,5,3,1,3,2,1,1,2,1,99,3,1,4,4,12,0,3,2,2,3,1,3,1,3,2,2,3,2,1
1,4,2597,1,1,2,17,1,4,5,2,2,1,1,9,9,9,9,10,9,9,9,1,9,9,9,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,99,2,1,3,1,10,2,2,1,1,1,1,1,1,2,2,1,2,2,1
1,4,2598,4,3,2,46,4,5,5,1,1,1,3,1,2,1,1,1,9,9,3,1,9,9,9,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,3,1,3,2,99,1,1,2,1,1,3,2,2,2,1,2,1,1,2,2,2,2,1,1
1,4,2599,1,3,2,30,3,5,5,2,1,1,3,1,2,1,5,1,9,9,9,1,9,9,9,2,2,1,1,5,1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,99,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1
1,4,2600,4,3,2,18,1,5,5,1,2,1,8,1,2,1,5,1,9,1,1,1,9,9,9,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,3,2,99,2,1,2,1,1,3,2,1,1,1,1,3,3,2,1,2,2,1,1
1,4,2601,4,3,3,22,4,6,5,3,3,2,2,1,2,3,4,7,9,9,9,3,4,1,9,0,1,1,3,1,3,1,2,2,2,2,2,2,1,1,1,1,1,1,2,99,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,2,2,1
1,4,2602,4,3,3,21,2,6,5,1,1,1,2,1,2,1,4,1,9,9,9,1,9,9,9,2,2,1,1,5,1,3,3,3,3,1,1,1,1,2,1,3,1,3,1,99,1,1,2,1,2,3,1,1,1,1,1,2,1,2,2,2,2,3,1
1,4,2603,3,3,3,30,4,6,5,4,1,2,6,1,2,1,4,1,9,9,9,1,9,9,9,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,3,2,99,1,1,1,1,11,1,2,2,1,1,3,3,2,2,3,2,2,3,1
1,4,2604,2,3,3,1,4,6,5,2,1,1,10,1,2,1,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,2,2,3,2,2,1,1,1,2,1,1,1,4,1,99,2,1,2,1,10,4,3,2,3,1,2,2,3,2,1,3,1,3,1
1,4,2605,4,3,4,14,2,6,5,2,2,2,6,4,3,3,5,1,9,9,9,3,2,2,9,2,1,1,1,4,1,2,2,2,1,1,2,2,1,1,1,3,1,2,2,99,4,1,3,3,2,2,1,2,2,1,1,2,1,2,2,3,3,2,1
1,4,2606,1,4,3,32,4,7,5,3,2,1,11,1,3,1,1,1,9,9,1,1,9,9,9,2,2,1,3,1,1,2,2,4,1,2,1,3,1,3,2,2,1,4,2,99,3,1,2,3,2,4,1,2,1,3,3,1,1,2,2,1,3,1,1
1,4,2607,6,4,1,13,4,5,5,1,1,1,2,1,1,9,2,1,9,9,1,1,9,9,9,2,2,1,3,5,1,3,2,2,2,3,2,2,1,2,2,2,2,4,2,99,4,1,2,2,1,4,2,3,3,1,3,1,1,2,3,2,1,3,1
1,4,2608,2,5,4,25,1,2,5,2,2,2,5,1,2,1,9,1,9,9,9,1,9,9,9,2,2,1,1,5,1,2,2,2,1,2,1,1,1,3,1,3,1,3,2,99,5,1,3,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,8
1,4,2609,3,6,4,42,2,1,5,1,2,2,2,1,2,1,4,1,9,9,9,9,9,9,9,2,1,1,1,1,1,2,2,2,2,2,6,2,1,2,1,1,1,3,2,99,2,1,2,1,2,3,2,2,1,1,1,2,2,2,1,2,2,1,8
1,4,2610,1,3,4,6,1,7,5,2,2,2,2,1,2,1,4,1,9,9,9,9,9,9,9,2,2,1,2,5,1,2,3,2,1,2,1,2,1,2,2,1,1,4,2,99,4,1,3,2,2,2,3,2,1,1,1,1,1,2,3,1,1,2,8
1,4,2611,1,3,5,35,4,6,6,1,2,2,10,1,2,1,4,1,9,9,1,3,9,1,9,2,2,1,1,3,1,3,3,2,2,2,1,1,1,1,1,1,1,1,1,99,1,1,2,2,10,4,2,2,1,1,1,2,2,2,1,2,2,1,4
1,4,2612,5,3,4,21,4,6,6,2,2,1,1,1,1,9,1,1,4,2,2,7,4,2,2,2,2,1,1,8,1,3,2,3,2,3,2,3,1,2,2,2,1,2,2,99,2,1,2,2,4,2,1,2,1,2,1,2,2,2,3,2,1,1,1
1,4,2613,3,4,3,32,4,7,6,2,3,2,1,1,9,9,4,1,9,9,9,1,9,9,9,2,2,1,3,1,1,1,2,1,2,2,1,2,1,2,1,1,1,2,2,99,1,1,2,1,1,3,3,2,1,1,3,3,2,2,1,2,2,2,1
1,4,2614,2,4,2,17,1,3,6,5,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,1,3,1,2,4,1,2,1,2,2,1,1,3,1,99,1,1,2,1,10,4,1,1,1,1,2,1,2,1,1,2,2,1,8
1,4,2615,1,6,5,35,4,6,6,1,2,2,1,1,3,1,2,1,9,9,1,1,9,9,9,2,2,1,1,1,1,2,2,3,2,2,1,1,1,2,1,2,1,1,1,99,2,1,2,1,7,4,2,1,3,1,1,2,2,2,1,2,2,2,4
1,4,2616,1,3,5,17,1,4,6,1,1,1,1,2,3,1,4,1,5,9,1,1,9,9,9,2,2,1,1,1,1,3,2,3,2,2,1,1,1,1,2,1,1,1,4,3,3,1,2,3,10,4,3,1,1,1,1,2,2,2,1,2,3,1,4
1,4,2617,4,3,3,32,4,8,6,1,1,1,2,1,2,1,2,1,9,9,1,1,9,9,9,2,2,1,1,1,1,2,2,2,2,2,5,2,1,2,1,2,2,1,2,99,2,1,2,1,4,3,2,2,1,1,1,3,2,2,1,3,3,2,4
1,4,2618,2,3,4,38,3,6,6,1,1,1,1,1,3,1,2,1,9,9,1,1,9,9,9,2,2,1,1,5,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,99,2,1,2,2,10,3,3,1,1,1,1,2,2,2,1,2,2,1,4
1,4,2619,3,3,4,42,4,6,6,1,3,2,12,1,2,1,4,1,9,9,1,9,9,9,9,0,0,1,1,1,1,2,2,2,2,2,1,2,1,2,1,4,1,3,1,99,1,1,2,1,3,3,2,2,1,1,1,3,2,2,1,2,2,1,4
1,4,2620,1,3,2,22,2,7,6,2,2,1,10,1,1,9,2,1,9,9,1,1,9,9,9,2,2,1,1,1,1,2,2,3,2,3,1,2,1,2,1,3,1,3,2,99,2,1,2,1,2,3,2,1,1,1,1,2,2,2,1,2,2,1,13
1,4,2621,2,3,4,13,1,4,6,1,1,1,1,1,1,9,9,1,9,9,9,1,9,9,9,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,2,99,2,1,2,1,10,1,2,1,1,1,1,2,2,2,1,2,2,1,13
1,4,2622,2,6,4,38,3,4,6,1,1,2,10,9,2,1,5,1,4,1,4,1,9,9,9,2,2,1,1,5,1,3,2,4,1,2,1,1,1,1,1,1,1,3,1,99,1,1,2,1,1,3,1,1,1,0,1,2,2,2,1,2,2,2,13
1,4,2623,1,6,4,13,4,4,6,2,1,1,1,1,9,9,3,1,5,1,9,1,9,9,9,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,4,1,99,1,1,2,1,2,4,2,1,3,1,1,2,2,2,1,2,2,1,13
1,4,2624,2,3,4,20,4,4,7,4,2,0,6,1,2,3,4,2,9,1,9,7,9,9,9,1,0,1,3,5,1,2,2,3,2,2,1,1,1,2,3,1,1,4,2,99,2,1,2,1,12,3,2,1,1,1,1,1,1,2,2,2,3,1,13
1,4,2625,4,3,4,40,1,7,11,2,2,1,4,1,2,3,3,1,2,1,9,1,9,9,9,2,2,1,1,3,1,2,2,2,2,2,1,2,1,2,1,1,1,3,1,99,2,1,2,1,1,3,1,2,1,1,1,2,1,2,2,2,1,2,13
1,4,2626,4,3,4,35,3,7,11,2,1,2,1,1,3,1,4,1,9,1,9,1,9,9,9,2,2,1,1,1,1,2,2,1,3,2,1,2,1,1,1,1,1,3,1,99,3,1,2,1,1,4,1,1,1,1,1,2,2,2,2,2,1,1,13
