COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166
1,100,609,1,5,9,5,2,3,7,3,3,2,2,3,6,4,1,5,7,10,0,0,0,2,1,2,1,2,1,1,1,1,2,2,2,2,2,3,3,2,3,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,2,4,1,1,1,2,4,2,2,100,609,1,2,1,3,3,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,5,17,0,1,3,1,1,1,3,3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,610,1,1,9,2,2,2,5,4,2,2,2,2,5,4,4,2,4,10,1,2,3,1,1,1,1,2,3,2,3,1,2,2,2,2,2,3,3,3,3,3,3,2,3,3,1,3,2,3,2,2,2,2,3,3,1,1,1,1,1,2,5,1,2,100,610,1,2,1,1,1,3,1,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,27,7,2,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,611,1,3,9,3,1,1,6,2,5,2,1,2,7,7,5,6,1,10,4,2,0,0,1,1,1,2,3,3,3,3,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,3,2,3,1,2,2,2,3,3,2,1,1,1,1,2,5,2,2,100,611,1,2,1,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,1,11,0,9,4,2,2,1,1,2,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,612,1,7,9,9,1,1,7,3,3,2,2,2,10,1,1,14,7,10,4,9,3,1,1,1,1,2,2,3,2,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,2,2,1,1,1,2,5,2,2,100,612,1,2,4,3,4,3,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,11,9,0,2,4,3,1,3,3,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,613,1,1,9,5,1,1,5,2,6,1,1,1,7,11,5,8,10,1,2,4,3,1,2,1,1,1,2,1,1,2,1,1,3,2,3,3,3,3,3,3,3,3,2,3,1,3,3,1,2,2,2,2,3,3,2,1,1,1,1,9,7,1,2,100,613,1,2,3,2,2,3,3,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,20,2,3,2,4,1,3,3,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,614,1,3,9,8,1,1,5,3,3,2,2,2,6,4,5,6,5,10,4,1,3,2,1,1,1,1,1,1,1,1,1,3,2,2,2,3,3,3,3,2,3,2,3,2,1,2,3,3,2,2,2,2,3,3,2,2,1,1,1,2,4,2,2,100,614,1,2,1,3,3,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,25,7,3,4,2,1,4,4,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,615,1,5,8,7,2,2,6,3,3,2,2,1,1,1,2,4,7,10,4,1,3,1,1,1,1,1,1,1,2,2,1,2,3,3,3,3,3,3,3,2,2,3,3,2,1,2,2,2,2,2,2,2,2,3,2,2,1,1,1,6,7,1,2,100,615,1,2,4,3,4,2,1,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,6,60,11,3,4,4,1,2,2,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,616,1,6,8,9,1,1,6,3,3,2,2,1,5,5,2,4,7,10,4,2,3,1,1,1,1,2,2,1,1,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,1,2,3,3,3,3,3,2,3,3,2,2,1,1,1,4,3,1,2,100,616,1,2,2,3,3,3,1,1,3,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,75,0,1,2,2,2,0,0,3,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,617,1,3,8,7,2,4,5,3,3,2,2,1,6,6,5,8,1,10,4,2,1,1,1,2,1,1,2,1,3,3,2,2,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,1,4,1,2,1,2,4,2,2,100,617,1,4,1,1,1,3,1,1,3,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,0,2,0,1,2,2,4,2,2,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,618,1,9,8,8,3,3,7,3,5,2,2,2,4,3,1,11,5,10,2,4,3,1,1,1,1,1,1,1,2,1,2,3,1,2,2,3,2,2,2,3,3,2,3,3,1,3,3,3,2,3,3,3,3,3,1,2,1,1,1,4,6,1,2,100,618,1,2,4,3,4,2,2,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,1,4,6,1,2,4,1,1,2,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,619,1,5,8,7,1,1,5,3,5,2,2,2,8,6,3,2,4,10,4,9,1,1,2,1,0,1,2,1,1,3,2,2,2,2,3,3,2,3,3,2,3,3,2,3,2,2,2,2,3,2,2,3,3,2,1,1,1,1,1,7,2,1,2,100,619,1,4,1,3,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,4,1,4,43,6,4,4,2,2,2,2,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,620,1,1,8,4,1,1,7,2,5,3,1,1,7,8,4,2,1,10,2,4,1,1,5,1,1,1,3,1,3,2,2,3,3,3,1,3,3,3,3,3,2,2,3,2,1,0,2,0,2,2,2,2,3,3,1,1,3,4,1,2,4,2,2,100,620,1,2,1,1,2,5,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,26,9,3,2,2,2,1,4,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,621,1,2,8,5,2,3,5,2,5,2,1,2,7,7,5,4,5,1,4,2,3,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,3,2,1,3,2,3,2,2,2,2,2,3,2,1,1,1,2,2,4,2,2,100,621,1,2,4,3,4,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,5,0,1,3,2,2,2,2,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,622,1,1,8,6,1,1,5,3,5,2,2,2,5,4,3,4,1,10,2,9,3,1,2,2,2,2,3,1,1,1,1,2,2,2,2,3,2,3,3,3,3,3,3,3,1,3,2,2,2,2,3,3,2,3,2,2,1,1,1,2,3,2,2,100,622,1,0,1,3,2,1,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,50,1,3,2,2,1,4,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,623,1,2,8,7,1,1,5,3,3,2,2,1,6,5,3,4,7,7,4,2,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,3,3,3,3,2,3,2,2,3,2,3,3,2,2,2,3,2,3,3,2,2,1,1,1,2,4,1,2,100,623,1,2,4,3,4,3,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,6,40,5,3,4,2,3,4,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,624,1,8,8,8,1,1,7,3,4,2,2,2,4,3,1,4,9,1,4,2,1,1,1,2,0,2,2,1,1,2,2,2,2,2,1,3,3,3,2,3,2,3,3,3,1,2,2,2,1,2,2,2,2,3,2,2,4,1,1,2,3,1,2,100,624,1,2,4,3,4,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,11,90,1,2,2,4,1,3,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,625,1,1,8,5,2,2,6,2,5,1,1,2,7,10,1,4,1,10,4,2,3,1,1,1,3,1,3,1,2,2,1,2,2,3,2,3,2,3,3,2,3,3,3,3,1,2,3,2,2,2,2,3,3,3,2,2,1,1,2,7,4,1,2,100,625,1,2,1,1,2,1,1,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,8,94,1,2,1,2,3,2,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,626,1,5,8,7,1,1,7,3,4,2,2,2,5,4,1,4,5,10,4,2,3,2,1,2,0,2,1,2,2,1,2,2,2,1,1,3,3,3,3,3,3,3,3,3,1,3,3,2,2,3,3,3,3,2,2,2,1,1,1,2,4,2,2,100,626,1,2,4,3,4,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,11,71,1,1,2,2,2,3,4,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,627,1,4,8,9,1,1,6,3,3,2,2,1,5,5,2,2,7,10,9,2,1,1,1,1,0,1,1,1,1,2,1,2,3,2,3,3,2,3,2,2,3,3,3,3,2,2,2,2,2,2,1,3,3,3,2,2,1,1,1,6,1,2,2,100,627,1,2,1,3,3,3,1,1,3,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,4,7,45,9,3,4,1,1,2,2,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,628,1,3,8,4,1,1,6,1,5,2,1,2,7,9,2,2,8,10,4,2,3,1,1,1,1,2,3,1,2,3,2,2,2,2,2,3,3,3,3,3,2,3,1,3,1,3,3,3,2,2,2,3,3,2,2,3,1,2,1,2,3,2,2,100,628,1,2,1,3,3,3,1,1,5,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,9,59,4,3,3,1,3,2,2,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,629,1,2,8,5,1,1,5,2,5,2,1,2,8,5,3,6,5,10,2,0,3,1,1,1,1,1,3,2,1,3,1,2,2,2,2,3,2,3,3,3,3,2,2,3,1,3,3,1,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,100,629,1,2,3,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,5,33,9,1,4,2,2,2,2,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,630,1,2,8,7,1,1,6,3,5,2,2,2,4,3,2,5,2,10,4,2,1,1,1,1,1,1,3,2,2,3,1,2,2,2,1,3,2,3,3,3,3,2,3,4,1,2,1,4,2,3,2,3,3,2,2,1,1,1,1,6,4,1,2,100,630,1,2,4,3,4,2,1,1,3,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,9,88,2,2,3,2,2,4,3,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,631,1,2,8,4,1,1,5,3,4,2,2,2,8,6,3,1,0,10,0,0,1,1,4,1,1,2,2,1,1,2,2,2,2,1,2,3,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,100,631,1,2,1,1,2,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,6,62,5,4,4,1,1,5,3,3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,632,1,2,7,4,1,1,6,3,3,2,2,1,6,6,2,4,2,10,0,0,0,1,1,2,1,1,3,1,1,1,1,4,3,2,3,3,3,3,3,3,3,2,0,3,1,3,3,2,2,2,2,0,3,2,2,1,4,4,1,2,4,2,2,100,632,1,2,5,0,2,2,1,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,5,1,5,22,6,4,4,4,2,2,2,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,633,1,2,7,5,1,1,7,3,5,2,2,2,4,3,1,14,5,10,4,2,1,1,1,1,1,1,3,1,2,1,1,3,2,1,2,3,3,3,3,3,2,3,2,3,1,2,3,2,2,1,1,3,3,3,2,2,4,4,1,2,6,1,2,100,633,1,2,1,3,3,2,1,1,3,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,1,4,10,6,3,4,2,2,3,3,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,634,1,3,7,7,1,1,5,3,3,2,2,1,2,3,3,2,7,10,4,1,3,1,1,1,1,1,1,1,2,3,1,2,2,2,2,3,3,3,3,3,3,4,4,2,1,3,3,4,2,4,4,2,3,3,2,2,1,1,1,6,2,1,2,100,634,1,2,4,3,4,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,11,5,2,3,4,2,3,3,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,635,1,3,7,3,1,1,4,3,3,2,2,2,5,4,3,2,1,10,4,2,0,2,1,1,1,2,3,3,3,3,2,2,2,1,2,3,3,3,2,3,3,2,3,2,1,3,3,3,1,3,3,2,3,0,2,3,1,1,1,5,3,2,2,100,635,1,0,5,0,1,2,2,2,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,1,7,98,6,3,3,3,3,3,4,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,636,1,10,7,7,1,1,6,2,5,1,1,2,7,8,2,4,1,10,4,2,1,1,3,1,3,1,2,1,1,1,1,3,2,2,2,3,3,3,3,2,3,3,3,2,1,2,2,2,2,2,3,3,3,3,2,3,2,1,1,6,3,1,2,100,636,1,2,4,3,4,2,1,1,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,8,84,3,2,3,2,3,3,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,637,1,3,7,7,1,1,6,3,3,2,2,1,8,6,3,4,3,8,0,0,3,1,1,1,1,1,2,1,1,1,1,2,3,2,3,3,2,3,2,3,2,2,3,2,1,3,2,3,2,3,2,3,3,3,2,2,1,1,1,5,6,1,2,100,637,1,0,5,0,1,2,1,1,3,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,28,7,3,3,4,2,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,638,1,5,7,8,1,1,7,3,3,2,2,1,6,5,1,4,3,1,4,2,1,1,1,1,1,1,1,2,1,2,1,0,3,2,3,3,2,3,3,3,3,3,2,3,2,3,3,3,2,3,3,2,3,3,1,2,1,1,1,2,3,1,2,100,638,1,2,4,3,4,4,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,8,67,6,2,4,1,0,5,5,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,639,1,4,7,7,1,1,7,3,3,2,2,1,10,2,1,4,7,10,4,2,3,1,1,1,1,1,1,1,2,2,2,2,2,1,2,3,3,3,3,3,2,2,3,3,0,2,2,3,2,2,2,3,2,3,2,2,1,4,1,2,4,2,2,100,639,1,4,4,3,3,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,33,0,3,4,4,1,2,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,640,1,1,7,5,1,1,5,2,3,2,1,2,8,8,2,4,7,10,4,2,1,1,2,2,0,1,1,1,1,1,2,2,2,3,0,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,4,3,4,4,10,1,2,2,100,640,1,4,1,3,2,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,1,5,28,9,2,1,4,3,1,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,641,1,2,7,4,2,2,6,3,3,2,3,3,1,1,5,4,7,10,4,0,1,1,4,1,4,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,1,1,1,1,2,2,2,100,641,1,0,5,0,0,4,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,1,0,0,10,5,1,2,3,1,3,0,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,642,1,1,7,3,2,3,5,3,3,2,2,2,5,4,3,2,8,10,2,0,1,1,4,1,4,1,3,1,1,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,0,2,2,2,2,2,3,3,3,3,2,1,3,1,1,3,3,2,2,100,642,1,2,1,2,1,3,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,0,7,3,3,1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,643,1,2,7,4,1,1,6,2,6,1,1,2,7,11,2,2,5,10,4,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,3,3,2,3,2,2,2,3,3,1,2,3,2,2,2,3,2,2,3,2,2,4,1,1,2,5,1,2,100,643,1,2,1,1,1,3,1,1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,1,9,50,5,2,4,1,2,1,2,4,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,644,1,2,7,5,1,1,7,3,3,2,2,2,8,6,1,7,7,10,4,3,3,2,1,1,1,2,3,1,3,1,2,1,2,2,1,3,2,3,3,3,2,2,3,2,1,2,2,4,1,2,2,2,3,2,2,2,4,1,4,2,4,2,2,100,644,1,2,1,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,0,10,0,1,3,2,4,1,3,3,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,645,1,1,7,5,2,3,5,4,3,2,2,2,9,6,3,6,5,10,4,2,3,1,1,1,1,2,1,1,3,1,2,2,2,2,2,3,2,3,3,2,2,2,3,2,2,3,2,3,2,3,3,2,3,2,2,1,1,1,1,2,3,2,2,100,645,1,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,99,6,3,3,2,1,3,2,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,646,1,5,7,7,1,1,6,3,3,2,2,2,4,3,3,2,6,10,2,4,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,3,3,3,3,3,3,2,3,3,1,2,3,3,2,2,3,2,3,3,2,2,1,1,1,5,3,1,2,100,646,1,4,1,1,1,2,2,1,3,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,6,26,7,2,3,2,2,2,3,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,647,1,2,6,3,1,1,7,2,5,1,1,2,5,7,1,2,5,10,0,0,1,1,5,1,1,1,2,2,1,2,2,3,3,3,3,3,4,2,2,3,2,2,3,2,0,2,3,2,2,2,0,3,0,3,2,3,1,1,1,2,2,2,2,100,647,1,1,1,3,2,4,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,10,66,7,2,4,1,3,1,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,648,1,2,6,7,2,2,5,3,4,2,2,2,6,4,3,5,7,10,4,2,1,1,1,1,1,1,1,2,2,1,2,3,3,2,2,0,2,3,3,3,2,3,3,3,2,3,3,3,2,2,3,0,3,3,2,3,4,1,1,6,2,1,2,100,648,1,2,4,3,4,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,0,4,99,6,4,1,4,1,4,4,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,649,1,6,6,8,1,1,7,3,4,2,2,2,5,4,1,5,2,10,4,2,3,1,1,1,1,2,1,1,2,2,2,3,2,1,2,3,3,3,3,2,2,2,3,3,2,3,2,3,2,2,2,2,2,3,2,3,1,1,1,5,2,2,2,100,649,1,2,1,3,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,10,78,5,2,2,4,2,4,4,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,650,1,4,6,8,1,1,5,3,3,2,2,2,5,4,5,6,3,10,4,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,3,3,3,3,3,3,2,1,2,2,2,2,2,3,2,3,3,2,2,1,1,1,4,6,1,2,100,650,1,2,4,3,3,2,3,2,3,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,40,1,3,2,2,3,3,4,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,651,1,6,6,8,1,1,5,3,3,2,2,2,4,3,5,4,1,1,4,2,1,1,1,1,1,1,1,1,3,2,1,3,3,2,3,3,3,3,3,3,3,2,2,3,1,3,3,1,3,3,3,3,3,3,1,2,1,4,1,2,4,1,2,100,651,1,2,4,3,4,2,1,1,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,72,1,2,2,2,2,0,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,652,1,2,6,9,1,1,5,2,5,2,2,2,8,5,3,4,7,2,9,4,3,1,2,2,0,1,2,1,1,2,1,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,2,2,3,3,2,2,1,1,1,2,4,2,2,100,652,1,2,4,1,3,3,1,2,3,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,73,0,3,4,4,1,3,2,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
