CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39B.,Q.40.,Q.41.,Q.42.,Q.42A.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61A.,Q.61B.,Q.61C.,Q.61D.,Q.61E.,Q.61F.,Q.61G.,Q.61H.,CARD..1,DECK..1,BALLOT..1,Q.61I.,Q.61J.,Q.61K.,Q.61L.,Q.61M.,Q.61N.,Q.61O.,Q.61P.,Q.61Q.,Q.61R.,Q.61S.,Q.61T.,V.61U.,V.61V.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87A.,Q.87B.,Q.87C.,Q.87D.,Q.87E.,Q.87F.,Q.87G.,Q.88.,Q.89A.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,V.97.,V.98.,V.100.
1,91,190,2,9,2,3,2,4,2,1,1,5,0,1,3,0,2,3,2,1,1,1,2,5,2,2,2,2,2,2,1,2,4,1,1,1,1,1,0,0,0,1,3,2,0,2,7,3,3,2,2,1,2,1,1,4,4,4,1,1,1,2,3,3,2,0,0,1,4,0,3,0,0,2,9,190,0,0,0,0,0,3,0,1,2,0,1,1,6,9,2,2,2,7,3,1,3,1,2,3,2,3,4,4,1,4,4,1,4,1,3,4,3,1,4,3,1,3,3,1,1,1,2,2,1,1,2,2,3,3,3,0,11,5216
1,91,191,3,9,1,1,5,4,1,1,3,3,1,1,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,3,1,2,1,1,1,9,3,3,1,2,1,2,1,2,3,4,1,1,1,3,1,3,1,2,2,2,2,3,2,2,1,2,2,9,191,1,2,3,1,2,2,3,1,2,2,2,2,4,0,1,1,1,9,2,2,3,1,1,1,1,2,6,1,1,4,4,3,4,1,3,4,1,1,2,1,1,3,3,1,1,1,2,5,1,2,3,2,1,1,5,0,11,5209
1,91,192,2,6,3,2,4,4,2,1,4,5,4,1,1,1,1,3,1,2,4,1,1,5,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,4,1,2,1,1,2,7,3,3,1,1,2,2,2,1,2,1,1,1,1,3,2,3,1,3,1,2,1,1,1,2,2,1,2,9,192,1,1,1,0,1,2,3,3,1,1,3,1,9,1,1,1,1,0,3,3,1,1,2,2,2,3,5,4,5,2,2,1,2,2,3,4,4,4,4,2,1,2,2,1,1,2,3,1,1,2,1,2,1,3,1,0,11,4318
1,91,193,2,6,1,1,3,3,4,3,0,6,1,1,2,1,2,1,1,2,2,2,3,2,1,3,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,7,3,3,1,1,2,2,1,4,3,4,2,1,2,3,3,3,1,2,3,3,3,3,3,3,3,3,2,9,193,3,2,1,1,3,1,3,1,3,1,3,3,5,0,1,2,1,2,1,3,3,1,1,2,2,3,4,1,2,1,4,3,1,1,3,4,1,3,4,1,1,1,1,1,1,1,1,5,1,2,1,2,1,1,5,0,11,3322
1,91,194,3,9,1,0,4,4,2,1,2,3,5,2,2,2,3,2,3,2,4,2,2,3,1,2,2,2,2,2,2,2,3,2,2,1,3,1,2,3,2,1,1,1,2,2,1,3,3,2,1,1,2,2,4,4,2,3,1,1,3,2,2,2,2,2,3,3,3,3,3,3,3,2,9,194,3,3,3,3,2,3,2,2,3,3,3,2,11,0,1,2,1,2,1,1,3,3,2,2,2,3,4,2,3,4,3,3,1,2,3,1,3,2,4,1,1,2,1,1,1,1,1,2,1,1,4,3,3,3,2,0,11,5219
1,91,195,2,6,1,1,5,3,1,1,2,1,2,1,1,1,3,1,2,1,2,1,2,4,2,2,2,2,2,2,2,1,3,1,1,1,2,1,2,1,1,1,4,1,2,2,1,3,3,1,1,1,2,1,2,4,4,4,4,4,2,2,2,1,3,2,3,2,3,2,3,3,3,2,9,195,3,3,3,3,3,3,3,3,3,2,3,3,11,0,1,1,1,3,2,1,3,1,2,2,2,2,2,2,3,3,4,1,3,1,3,2,1,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,11,5235
1,91,196,1,2,1,1,3,3,2,2,2,1,1,1,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,0,2,1,2,1,0,1,0,0,0,0,9,3,3,2,2,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,2,3,3,3,3,3,2,2,9,196,3,3,3,1,3,2,2,1,1,1,3,3,4,0,2,2,2,3,1,1,3,1,2,2,1,2,6,0,0,0,5,4,5,12,0,5,1,5,4,3,1,3,3,1,1,3,2,1,1,1,1,3,1,3,2,0,11,5203
1,91,197,2,7,3,2,3,4,1,1,3,2,2,1,1,2,1,1,1,1,1,1,1,5,2,2,2,2,2,2,2,2,3,1,1,1,3,1,1,1,3,1,2,1,1,2,4,3,3,1,2,1,2,1,1,2,2,2,4,2,2,3,2,1,2,3,1,3,2,2,3,2,1,2,9,197,1,1,1,2,3,2,3,3,3,2,3,3,5,0,2,1,1,3,1,1,3,1,2,1,1,2,2,2,2,4,4,3,4,1,3,2,1,2,4,1,1,1,1,1,1,1,1,5,1,1,1,3,1,3,5,0,11,5215
1,91,198,2,3,1,1,2,3,2,1,2,3,4,1,2,2,2,1,2,1,1,1,1,3,2,3,3,1,2,2,2,1,3,1,2,1,2,1,1,2,1,1,4,1,1,2,2,3,3,2,1,1,2,2,1,1,1,2,1,1,3,1,2,3,3,2,3,2,2,2,2,1,2,2,9,198,3,2,3,3,3,3,3,2,2,0,3,1,2,1,1,2,1,4,2,2,2,1,4,2,2,2,1,4,4,4,2,1,4,1,1,2,5,0,4,1,1,3,3,1,1,1,1,5,1,1,2,1,1,3,5,0,11,2211
1,91,199,5,8,1,2,3,4,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,3,1,3,3,2,1,2,2,2,2,1,3,3,1,3,1,2,1,2,2,4,4,4,2,3,3,3,1,2,2,1,1,3,2,1,3,1,2,9,199,1,2,2,3,2,2,2,3,3,2,3,3,5,0,1,2,1,4,2,2,3,2,2,2,2,1,2,2,2,4,4,3,4,1,3,1,1,2,4,1,2,2,1,1,1,1,2,0,0,0,0,0,0,0,6,0,11,2309
1,91,200,3,5,1,1,2,4,2,1,3,2,5,4,6,2,3,1,4,2,1,2,3,3,2,3,2,1,2,1,0,2,3,2,2,1,0,1,2,0,2,1,1,2,2,2,4,1,2,1,2,2,0,1,1,3,1,4,1,1,2,2,2,2,1,3,1,1,3,3,3,3,1,2,9,200,2,3,1,2,1,2,3,3,3,1,1,1,7,0,1,1,1,4,1,3,3,1,2,2,1,3,5,4,5,4,4,1,4,11,3,1,2,0,4,1,1,2,1,1,1,2,1,1,1,1,1,3,3,3,5,0,11,3332
1,91,201,3,9,1,1,4,3,1,2,3,3,3,2,3,3,3,2,3,3,2,2,2,4,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,3,2,1,2,2,2,1,4,4,1,4,4,1,3,2,2,3,1,2,3,2,3,2,3,1,2,2,9,201,2,2,1,2,1,2,1,1,2,1,1,1,7,0,1,1,1,4,2,2,2,1,2,2,3,2,3,2,2,2,3,1,3,1,3,2,1,3,4,1,1,1,1,1,1,2,2,5,2,2,3,3,1,2,3,0,11,3203
1,91,202,4,8,3,2,1,4,2,1,2,3,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,1,1,4,1,1,2,1,3,2,1,1,1,2,2,2,4,1,1,1,1,1,2,2,2,2,2,2,1,3,2,2,3,2,2,9,202,1,3,1,2,2,2,2,2,3,2,1,1,5,0,1,1,1,4,2,2,2,1,2,2,3,3,4,4,4,3,3,3,4,1,2,1,3,2,4,2,2,3,2,1,1,2,2,5,1,2,2,2,3,3,5,0,11,3204
1,91,203,4,8,1,1,2,4,2,1,3,4,4,1,2,2,2,2,2,3,4,2,1,3,1,2,2,2,2,2,1,2,2,1,3,1,3,1,2,1,4,1,2,1,1,2,5,3,2,1,1,1,2,2,1,4,1,1,1,1,2,3,3,2,2,2,2,1,1,1,2,1,1,2,9,203,3,2,1,2,3,3,2,3,2,1,1,0,7,1,1,1,1,4,2,2,3,3,2,1,1,2,2,4,4,4,2,3,2,10,3,4,1,1,4,2,1,2,3,1,1,4,1,2,1,1,1,2,1,3,6,0,11,4129
1,91,204,2,9,1,1,4,4,1,1,4,5,4,1,3,2,3,3,4,3,1,2,1,5,2,2,2,2,2,2,3,1,2,1,2,1,3,1,3,3,4,1,2,1,1,2,2,3,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,3,3,3,2,9,204,1,2,2,1,2,2,1,3,2,1,2,1,7,0,2,2,1,4,3,3,3,1,2,2,3,5,5,5,5,2,1,3,4,1,3,4,2,3,4,2,1,2,2,1,1,1,3,1,1,1,1,3,1,1,2,0,11,4207
1,91,205,0,0,0,0,7,0,4,0,0,6,5,1,2,2,2,2,3,1,1,1,3,4,2,2,2,2,2,2,3,3,4,1,1,2,3,2,2,1,4,1,3,1,1,2,7,3,2,1,1,1,1,1,4,4,4,4,4,4,1,1,2,2,2,3,2,3,3,3,3,3,2,2,9,205,3,3,3,3,3,2,3,2,3,3,3,2,11,0,1,1,1,4,1,2,3,1,1,1,2,2,4,2,4,4,2,3,4,11,3,4,1,2,3,1,2,3,3,1,1,1,1,5,1,1,1,1,2,2,3,0,11,5220
1,91,206,5,8,1,1,4,4,2,1,3,5,3,1,2,2,3,2,3,1,2,2,2,5,1,2,1,2,1,2,1,1,4,1,1,2,1,1,3,3,2,1,4,1,1,2,2,3,2,1,1,1,2,2,1,4,1,1,1,1,2,1,2,1,2,3,2,1,3,2,2,3,2,2,9,206,1,2,2,2,3,3,1,3,3,1,1,1,6,0,1,2,1,4,2,3,3,2,2,2,2,2,3,3,3,4,2,1,1,1,3,4,1,2,4,3,3,3,3,3,3,3,1,1,1,2,1,2,1,3,5,0,11,5121
1,91,207,3,8,1,1,3,4,2,1,2,2,2,1,2,2,3,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,1,3,1,2,1,2,1,3,1,1,2,1,3,2,1,2,1,0,0,1,1,4,3,1,1,2,1,1,2,3,2,2,2,2,2,3,3,2,2,9,207,2,2,2,3,3,3,0,0,0,1,1,2,3,3,2,1,1,4,3,2,2,1,3,1,2,2,1,2,2,4,4,3,4,2,3,4,1,2,4,1,1,1,1,1,1,1,1,5,1,1,2,2,1,3,2,0,11,5226
1,91,208,4,0,1,1,4,4,2,1,1,3,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,2,2,1,2,2,2,2,3,3,2,2,2,1,2,1,1,3,0,2,1,1,3,2,2,1,2,0,0,0,2,0,0,0,0,2,9,208,0,1,0,0,0,0,2,0,0,0,0,0,1,10,1,1,1,4,2,1,2,3,2,2,2,2,3,3,3,3,2,1,1,2,3,1,1,2,4,4,0,1,3,1,1,2,1,2,1,2,1,3,2,3,3,0,11,5130
1,91,209,4,7,1,2,5,4,1,1,4,5,0,1,1,3,0,0,0,1,1,1,1,5,1,2,2,2,3,2,1,2,2,1,3,1,1,3,3,1,0,1,4,1,1,2,2,3,2,2,2,3,2,1,1,1,1,1,1,1,2,1,3,1,3,3,3,3,3,3,3,2,3,2,9,209,3,2,3,2,2,2,3,2,2,1,2,3,1,0,1,2,2,4,3,2,2,2,4,2,1,2,3,4,4,3,2,1,2,4,3,4,1,5,4,1,3,1,2,1,1,1,2,4,1,1,3,1,3,3,3,0,11,5134
1,91,210,4,5,1,1,2,4,2,1,2,4,1,2,1,1,1,2,1,1,1,1,1,3,2,2,2,2,2,3,1,1,2,2,2,1,3,1,3,2,1,1,3,1,1,2,9,0,2,1,1,1,1,1,2,3,1,3,2,2,3,3,3,1,3,2,2,3,3,3,3,3,3,2,9,210,2,2,2,2,3,3,2,3,3,2,3,2,11,0,1,1,1,4,2,2,2,1,2,2,2,2,4,4,4,4,4,1,4,2,3,4,1,1,2,2,1,2,1,1,1,1,0,5,2,1,1,1,3,3,5,0,11,5236
1,91,211,2,7,1,1,3,4,1,1,2,5,2,1,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,1,2,1,2,1,2,0,1,2,1,3,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,3,1,2,9,211,1,1,1,2,2,3,3,1,1,2,2,1,6,0,1,1,1,4,2,3,1,1,1,2,2,3,6,0,0,0,5,4,5,12,0,2,1,1,4,4,0,0,4,0,0,4,2,5,1,3,2,2,1,3,2,0,11,5211
1,91,212,3,9,1,1,4,3,1,1,3,3,1,1,2,2,1,2,1,1,2,2,1,5,2,1,1,2,2,2,1,1,2,1,3,1,3,1,2,1,3,1,4,1,1,2,1,3,2,1,1,1,2,2,1,0,4,4,4,1,2,1,3,1,1,2,1,1,1,1,1,2,2,2,9,212,1,2,1,2,2,1,2,2,3,2,1,1,8,0,2,1,1,4,3,3,3,1,3,1,2,2,2,2,2,4,3,3,4,1,3,4,1,1,4,1,1,1,1,1,1,1,2,5,1,1,4,3,1,1,3,0,11,5214
1,91,213,4,9,1,1,2,3,1,1,3,3,2,2,6,2,3,2,2,2,2,2,3,4,2,3,2,2,2,3,2,2,3,1,3,2,1,1,2,2,3,1,3,1,1,2,1,3,2,2,2,1,2,1,1,1,1,1,1,1,2,3,3,2,3,2,2,2,2,3,2,3,2,2,9,213,1,2,2,2,3,2,2,2,3,3,3,2,1,0,1,1,1,4,2,3,2,1,3,2,2,2,3,3,2,4,3,1,1,1,3,4,1,1,1,3,3,1,1,1,1,3,1,5,1,3,3,3,1,3,3,0,11,5113
1,91,214,3,8,1,1,3,3,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,1,1,3,1,2,2,2,1,3,1,1,2,7,3,2,2,2,1,0,2,4,4,4,4,4,4,2,2,3,2,2,0,0,2,2,0,0,0,0,2,9,214,2,0,0,0,0,0,0,2,0,0,0,0,11,10,1,1,1,5,2,2,2,2,3,1,2,3,2,2,2,4,2,3,2,1,3,4,5,2,4,1,1,1,1,1,1,4,1,5,1,2,2,2,1,3,5,0,11,2203
1,91,215,4,6,1,1,2,3,1,1,2,3,1,1,2,2,2,2,3,2,1,1,2,2,2,3,2,2,2,2,2,2,1,3,3,1,2,1,1,1,1,1,2,1,1,2,9,3,2,1,2,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,3,2,3,2,2,2,2,2,9,215,2,1,1,1,1,2,3,2,3,2,3,2,4,0,1,1,2,5,2,2,3,3,1,1,1,2,2,4,3,3,4,3,2,2,3,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,0,11,1204
1,91,216,3,5,1,1,2,4,2,1,2,3,2,4,3,2,3,2,2,3,1,2,3,2,1,1,2,3,2,3,1,2,2,1,2,1,3,1,2,1,4,1,3,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,3,2,3,3,3,2,9,216,3,2,2,2,3,2,3,2,3,2,2,1,2,0,1,1,1,5,1,2,3,2,1,1,2,3,3,3,4,4,4,2,1,1,1,2,1,1,1,1,1,0,3,1,1,3,1,1,1,2,1,2,3,3,3,0,11,3144
1,91,217,4,6,1,1,3,4,2,1,2,5,2,2,2,1,3,3,3,2,3,2,2,5,1,1,3,2,2,3,2,1,3,2,2,2,3,1,1,3,4,1,1,1,1,2,7,3,2,2,2,1,2,1,4,3,1,1,1,1,1,3,1,1,2,3,3,3,3,3,3,3,2,2,9,217,1,1,3,3,3,2,2,3,3,2,3,0,2,1,1,2,1,5,1,2,2,2,3,2,2,4,4,4,4,3,2,1,4,2,3,4,1,2,4,2,1,2,2,1,1,2,2,5,1,2,2,3,3,3,4,0,11,4204
1,91,218,4,4,1,1,3,4,2,1,1,1,2,1,1,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,3,3,2,1,4,1,1,2,1,3,2,1,1,1,1,1,2,3,2,2,2,2,2,1,2,1,2,3,3,3,3,3,3,3,3,2,9,218,3,3,2,3,3,3,3,3,3,3,3,3,11,0,1,1,1,5,1,2,3,1,2,1,2,2,1,2,2,1,3,2,4,1,1,4,1,2,4,1,1,2,2,1,1,1,3,1,2,2,3,3,1,3,5,0,11,5224
1,91,219,4,4,1,1,3,4,2,1,3,5,5,1,2,4,4,3,2,1,1,2,2,5,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,2,2,1,2,1,1,2,1,3,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,3,1,2,1,2,3,3,2,9,219,2,1,3,1,2,1,1,1,3,2,1,1,7,0,2,3,1,5,3,1,2,1,1,1,3,1,2,2,2,4,2,3,4,12,3,4,1,1,4,1,1,0,4,1,1,1,2,5,1,2,1,3,1,3,2,0,11,5228
1,91,220,3,10,1,0,2,4,2,1,2,3,3,2,3,2,3,2,2,3,2,2,2,4,1,3,1,2,2,3,1,2,2,1,1,1,2,1,2,3,3,1,3,1,1,2,7,3,2,2,2,1,2,2,2,1,2,1,2,1,3,2,3,2,1,2,2,3,3,3,3,3,1,2,9,220,0,2,2,2,2,3,0,1,2,3,3,1,4,2,1,1,1,5,2,2,3,1,3,2,2,2,1,1,2,3,2,1,3,1,3,4,1,2,4,3,1,3,3,1,1,1,2,5,1,1,1,3,1,1,3,0,11,5230
1,91,221,4,7,1,1,4,4,2,1,2,2,3,2,2,2,2,2,1,2,1,2,1,4,2,1,2,1,2,2,2,1,2,1,1,0,2,1,2,2,2,1,3,2,1,1,9,3,2,2,2,1,2,2,4,2,4,2,2,1,3,3,2,1,3,2,3,3,3,3,3,2,3,2,9,221,2,2,2,2,2,2,3,2,2,3,3,3,11,0,1,1,1,5,1,2,3,1,2,2,2,3,2,2,1,3,3,3,1,1,3,4,1,2,4,1,1,1,3,1,1,1,1,5,1,2,2,2,2,3,5,0,11,5233
1,91,222,0,0,0,0,7,0,4,0,0,6,2,1,2,1,3,2,2,1,1,3,1,1,1,2,2,2,2,3,1,2,3,1,2,1,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,1,2,2,3,4,1,1,2,1,2,1,1,1,2,3,3,2,2,3,3,3,2,2,9,222,2,1,3,1,2,1,1,2,1,2,3,3,5,0,1,1,1,5,2,2,2,1,2,1,2,2,2,2,2,3,4,3,4,1,3,2,1,1,4,1,3,1,1,1,1,1,2,1,1,1,3,3,3,3,5,0,11,5334
1,91,223,3,9,1,2,3,3,1,1,4,3,3,1,4,3,4,3,2,2,2,2,1,5,2,3,2,1,2,1,1,2,2,2,2,2,3,1,2,2,4,1,2,1,1,2,9,3,2,1,1,1,2,1,1,2,1,1,1,1,2,3,2,1,1,2,3,2,3,2,2,1,3,2,9,223,2,2,3,2,2,1,2,1,2,1,2,2,4,0,1,1,1,5,3,2,2,1,4,1,3,4,4,4,4,3,2,1,4,1,3,4,3,2,1,1,1,1,1,1,1,1,1,5,1,2,1,3,1,1,3,0,11,5206
1,91,224,3,9,1,1,3,4,1,1,2,4,1,1,3,2,2,3,2,2,2,2,2,3,2,2,0,2,1,2,1,2,2,1,1,2,1,3,2,1,2,1,2,1,1,2,9,3,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,1,2,2,2,3,3,3,3,3,2,2,9,224,2,3,1,2,3,2,3,3,3,3,3,2,1,0,1,2,1,5,2,2,2,2,3,2,2,3,2,3,3,3,4,1,1,1,3,4,3,1,2,2,3,1,1,1,1,3,1,5,1,2,4,3,1,3,2,0,11,5104
1,91,225,1,0,0,1,1,4,2,1,3,3,2,1,3,3,3,2,0,2,2,2,2,4,1,1,3,3,2,2,2,2,3,1,3,1,2,2,1,3,2,1,2,1,1,2,3,3,2,1,1,3,2,1,2,3,4,3,4,1,2,1,3,2,2,0,2,3,2,2,3,3,3,2,9,225,0,0,3,3,0,0,3,2,0,0,2,0,11,7,1,2,1,5,3,2,2,1,1,1,1,2,1,1,2,3,4,2,3,1,3,3,3,2,2,1,1,1,1,1,1,1,1,5,1,1,2,3,1,3,1,0,11,5110
1,91,226,4,9,1,1,6,4,1,1,3,5,4,2,2,4,4,2,3,3,0,2,2,5,2,1,2,2,1,2,1,1,2,3,2,1,3,1,2,3,2,1,4,1,1,2,7,3,2,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,3,2,2,3,2,2,3,3,3,2,9,226,2,2,2,1,2,1,2,1,1,1,2,2,5,0,1,1,1,6,3,3,2,1,2,2,2,2,4,5,4,2,3,2,1,10,2,4,5,4,4,1,2,3,3,1,1,2,3,1,1,1,1,2,1,1,3,0,11,3201
1,91,227,6,9,1,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,3,1,1,1,1,1,2,1,2,1,4,1,1,2,1,3,2,1,2,2,2,2,4,4,2,2,4,0,1,1,1,1,3,2,2,2,2,2,3,3,3,2,9,227,1,1,2,0,1,1,2,1,3,1,1,1,7,1,1,1,1,6,2,1,3,1,2,2,1,1,3,2,2,4,4,1,1,2,3,2,1,1,4,1,1,1,1,1,1,3,2,5,0,2,2,2,1,2,3,0,11,5105
1,91,228,2,6,1,1,4,4,2,1,2,5,2,3,1,1,3,3,2,0,2,2,2,5,2,3,3,2,3,3,2,2,2,1,1,2,3,1,2,1,3,1,4,1,1,2,1,3,2,1,1,1,2,1,1,3,1,2,1,1,2,2,1,2,3,2,3,3,2,3,2,3,3,2,9,228,2,2,1,2,2,1,2,2,2,2,3,3,2,0,1,2,1,7,3,3,3,2,2,2,3,4,4,4,4,3,2,1,4,1,3,4,3,2,1,2,1,1,1,1,1,2,1,1,1,3,1,3,2,2,3,0,11,4201
1,91,229,3,6,1,1,4,3,2,1,2,5,2,1,1,2,2,2,0,2,0,2,0,5,2,2,2,2,2,2,0,4,2,1,1,1,3,2,1,1,1,1,2,1,2,2,7,3,2,2,2,1,0,1,4,1,1,4,1,1,3,3,3,1,3,3,3,2,3,3,3,3,3,2,9,229,1,2,3,3,3,2,2,3,3,2,1,3,2,0,1,1,1,7,3,2,3,1,2,2,2,4,3,3,3,3,2,3,4,3,3,4,1,5,4,1,1,1,1,1,1,2,2,5,1,0,1,3,1,1,2,0,11,4205
1,91,230,3,4,3,3,3,4,2,1,2,4,4,1,2,2,5,3,3,2,0,2,2,5,2,1,3,3,2,3,2,1,1,2,2,1,3,3,3,2,3,1,4,2,1,2,1,3,2,2,2,1,2,1,1,1,1,1,1,1,3,3,2,1,3,1,2,2,2,1,3,3,1,2,9,230,1,3,3,2,3,1,2,3,3,1,3,1,6,0,1,1,2,7,2,3,2,1,2,1,3,5,4,4,4,3,3,1,4,3,3,4,5,3,4,3,2,2,1,1,1,1,2,1,1,2,3,2,1,3,5,0,11,4208
1,91,231,5,9,1,2,4,4,2,1,2,5,2,1,2,2,3,2,3,2,0,2,3,3,1,2,2,2,2,2,2,1,2,1,1,2,3,1,2,1,0,1,3,1,2,2,4,3,2,1,2,1,2,0,4,4,2,4,1,4,2,1,2,1,3,0,0,0,4,0,0,0,0,2,9,231,1,0,0,0,0,0,0,0,0,1,0,0,2,10,1,2,1,7,2,2,3,1,0,2,1,3,4,4,4,4,1,3,4,1,3,4,5,1,1,3,1,3,3,1,1,3,2,1,1,1,1,3,3,3,2,0,11,4209
1,91,232,4,4,1,1,4,4,2,1,2,4,4,1,1,2,3,2,3,2,1,2,2,3,1,2,2,3,2,2,2,2,2,1,1,1,3,1,1,2,2,1,2,2,1,2,1,3,2,2,2,1,2,1,2,3,1,2,4,4,1,3,2,2,1,3,3,2,3,3,2,2,3,2,9,232,3,3,3,3,3,1,2,1,2,2,3,2,2,0,1,2,1,7,1,2,3,1,2,1,2,3,4,4,3,2,1,1,4,1,3,4,3,3,4,1,1,3,3,1,1,3,2,2,1,1,1,2,1,1,3,0,11,5234
1,91,233,5,10,2,3,2,4,2,1,3,2,2,2,2,2,3,2,2,2,1,2,2,4,2,3,1,2,1,2,1,1,1,1,1,1,2,2,2,2,3,1,2,2,1,1,9,3,2,1,2,2,0,1,1,4,1,4,1,1,3,2,3,1,1,1,2,2,2,1,1,3,2,2,9,233,3,1,2,1,2,2,3,2,2,3,2,1,6,0,1,1,1,7,3,3,3,1,3,2,3,2,2,1,2,1,2,3,4,8,3,4,1,2,2,3,1,1,1,1,1,3,1,5,1,2,2,3,1,3,2,0,11,5160
1,91,234,4,4,1,1,3,4,2,1,2,5,1,1,2,2,3,2,2,2,2,2,2,5,2,2,1,1,2,2,3,2,4,1,1,1,3,2,3,3,2,1,2,1,1,2,5,3,2,2,2,1,2,2,1,1,1,1,1,1,1,3,2,2,2,3,3,3,3,2,3,3,2,2,9,234,1,2,1,2,2,3,3,2,3,3,3,2,2,0,2,2,1,7,2,2,2,3,2,2,2,4,4,4,4,4,2,1,1,3,3,2,5,1,4,4,1,1,3,1,1,1,1,5,1,2,3,2,1,3,3,0,11,5201
1,91,235,4,11,1,2,3,4,1,1,2,4,2,1,1,2,3,1,4,2,1,1,1,4,3,2,1,2,2,2,2,2,1,1,1,3,3,1,2,2,2,1,2,1,1,2,2,3,2,2,2,2,2,2,1,4,1,3,1,1,3,1,3,1,1,3,1,3,1,3,2,3,3,2,9,235,2,1,1,0,1,1,2,0,1,0,0,2,6,4,2,2,1,7,1,2,3,1,2,2,1,2,3,3,4,3,2,1,1,1,3,4,1,1,4,3,2,3,4,1,1,3,2,5,1,1,1,3,1,1,3,0,11,5207
1,91,236,2,9,1,0,3,4,1,2,3,3,2,1,2,2,4,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,2,1,1,1,2,1,0,2,5,3,2,2,2,1,2,1,1,2,2,2,1,1,2,3,2,2,2,2,3,2,2,3,3,2,3,2,9,236,3,2,3,2,3,2,3,2,2,2,3,3,11,0,1,1,1,8,2,2,3,1,2,2,2,3,2,2,2,4,4,3,4,1,3,4,1,2,1,1,1,1,1,1,1,2,2,5,1,2,3,3,1,3,2,0,11,2205
1,91,237,5,10,1,1,2,4,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,3,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,3,2,1,3,2,1,2,7,1,2,2,2,1,1,1,2,1,2,1,1,4,2,3,2,1,2,2,2,2,2,2,2,2,3,2,9,237,1,1,3,2,3,3,3,3,3,2,1,1,4,0,1,1,1,8,2,2,2,2,2,1,2,2,4,4,4,3,3,3,2,1,3,4,5,2,4,1,3,3,1,1,1,3,2,1,1,2,1,3,1,3,2,0,11,3202
