COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102
1,150,870,6,8,7,10,2,16,16,3,1,3,1,3,0,98,2,2,3,3,4,4,7,9,2,4,1,1,1,1,4,0,3,4,4,4,2,4,2,5,2,1,4,4,4,2,9,5,9,2,10,2,10,1,1,,215,87,0,4,6,1,4,1,8,21,0,1,1,3,2,2,1,3,30,0,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,871,6,7,7,5,1,23,6,2,3,3,1,1,1,25,2,1,4,3,3,3,2,3,3,1,1,3,3,1,4,4,1,4,4,2,2,3,2,6,2,2,2,6,0,3,9,7,10,4,10,2,10,3,1,,215,87,1,1,6,2,2,1,6,30,0,1,5,5,5,1,1,3,40,0,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,872,5,6,6,5,2,50,15,2,3,3,2,3,3,50,2,1,4,3,6,6,5,9,1,3,1,4,1,6,3,0,1,4,4,2,1,2,1,5,2,2,2,2,2,2,7,6,2,7,10,1,10,3,2,,215,87,2,3,6,2,4,1,8,11,0,3,2,1,4,2,1,1,10,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,873,4,7,6,4,2,41,20,4,2,2,2,3,3,50,1,1,4,3,5,10,10,10,3,3,4,3,3,3,3,3,1,4,4,4,4,4,3,4,2,2,2,3,2,2,2,1,6,4,10,1,10,3,1,,215,87,3,1,6,3,2,2,4,11,0,4,1,3,1,5,3,2,30,0,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,874,6,10,7,3,2,6,6,2,2,1,2,2,2,20,1,1,4,3,6,9,4,6,2,4,1,3,2,3,3,0,1,4,4,2,1,3,2,4,2,2,2,2,2,1,7,3,4,2,10,2,10,2,3,,215,87,4,1,6,2,3,3,6,31,0,4,1,3,3,4,4,3,30,8,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,875,5,10,7,6,1,6,6,1,2,1,2,2,3,25,1,1,4,3,6,8,3,5,2,4,1,2,2,1,3,3,1,4,4,2,2,3,3,5,2,2,2,2,2,2,4,3,7,1,10,1,10,2,3,,215,87,5,2,6,4,4,3,6,11,0,1,1,1,1,5,2,2,30,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,876,4,5,6,4,2,52,14,2,2,3,2,3,5,5,2,2,4,3,4,4,8,10,1,1,2,2,2,6,3,0,1,2,2,2,1,2,1,5,5,2,2,5,5,2,7,5,0,6,10,10,10,3,3,,215,87,6,1,6,2,4,1,6,31,0,1,3,3,4,3,2,1,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,877,5,5,6,6,2,44,6,3,2,2,2,2,2,30,2,2,4,3,2,6,10,10,1,1,1,2,2,3,2,3,1,2,2,2,1,3,2,5,5,2,2,5,5,2,7,6,2,8,10,2,10,1,1,,215,87,7,2,6,3,3,1,9,11,0,1,1,1,2,5,2,1,30,8,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,878,5,0,7,5,2,26,4,3,2,2,2,2,3,25,2,1,4,3,3,3,3,3,1,0,2,3,2,6,3,2,1,2,2,4,1,2,2,5,5,2,0,5,5,2,6,5,10,2,10,1,10,4,3,,215,87,8,1,6,1,5,1,8,21,0,4,3,1,4,5,3,2,30,1,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,879,5,8,6,3,2,23,16,2,2,3,2,2,5,30,2,2,4,3,6,6,6,7,3,2,1,2,2,2,2,2,1,2,2,2,2,2,3,5,5,2,2,5,5,2,7,4,2,1,10,1,10,3,2,,215,87,9,2,6,3,4,2,7,11,0,1,1,3,2,6,4,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,2,2,4,2,2,2
1,150,880,5,7,6,4,2,29,10,2,1,3,2,2,5,50,0,0,4,3,3,6,5,7,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,5,5,2,2,5,5,2,9,6,2,6,10,2,10,2,1,,215,88,0,2,6,2,1,1,9,21,0,2,1,1,1,3,1,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,9,9,9,9,9
1,150,881,6,6,6,3,2,44,10,3,2,2,2,3,5,50,0,0,4,3,4,4,5,7,2,2,2,4,1,2,4,1,1,2,2,4,2,3,2,5,5,2,2,5,5,2,3,10,11,8,10,1,10,3,4,,215,88,1,1,1,3,2,3,6,21,0,2,1,3,1,5,1,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,882,6,6,6,6,2,52,15,1,1,2,1,3,10,60,2,2,4,3,5,5,7,8,2,2,2,2,3,6,3,2,1,2,2,3,1,4,3,5,5,2,3,5,5,3,9,7,9,5,10,1,10,3,3,,215,88,2,1,6,2,3,2,8,21,0,3,3,3,3,5,3,2,30,6,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,2,2,2,2,2,2
1,150,883,6,6,6,9,2,41,12,3,2,3,2,3,3,98,1,2,4,3,5,8,5,9,2,2,1,3,3,6,4,0,1,3,4,4,2,3,2,5,5,2,2,5,5,3,3,2,11,5,10,1,10,3,3,,215,88,3,2,6,3,2,4,8,21,0,1,3,3,2,5,3,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,3,3,2
1,150,884,4,6,5,4,3,43,19,1,2,1,1,3,2,25,2,1,4,3,6,6,10,10,3,2,2,3,2,1,3,3,1,3,3,3,2,3,3,5,5,2,2,5,5,2,5,2,0,6,10,2,10,3,1,,215,88,4,3,6,2,3,1,8,11,0,2,3,3,1,4,1,2,10,2,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,885,6,7,6,6,3,27,7,4,2,2,2,2,4,50,2,1,4,3,5,2,3,4,3,2,1,4,3,2,2,0,1,3,3,3,2,2,2,5,5,2,2,5,5,2,5,3,0,6,10,2,10,3,1,,215,88,5,3,6,3,1,1,8,21,0,1,1,3,1,4,4,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,886,6,8,7,5,2,20,12,1,2,2,1,3,5,50,2,2,4,3,8,9,6,8,3,3,1,2,3,2,4,0,1,3,3,4,1,4,1,4,5,2,2,2,2,2,4,2,0,5,10,3,10,3,3,,215,88,6,3,6,2,2,2,8,21,0,1,3,3,3,5,2,2,30,2,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,3,4,2,1,2
1,150,887,4,8,6,9,1,19,18,3,2,2,1,2,5,20,2,2,4,3,6,6,6,8,3,3,1,3,3,6,3,3,1,3,3,4,2,4,3,4,5,3,2,5,5,2,5,2,2,3,10,2,10,1,1,,215,88,7,2,6,3,3,1,7,41,0,5,1,3,2,3,2,2,30,2,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,888,5,6,6,4,2,41,20,3,2,3,1,3,3,35,1,1,4,2,6,10,10,10,3,3,2,3,3,5,3,0,1,3,3,2,2,3,1,5,5,3,2,5,5,3,6,6,6,4,10,1,10,3,1,,215,88,8,6,6,3,3,1,6,21,0,3,4,3,4,5,2,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,2,2,9,2,9,3
1,150,889,4,6,5,10,2,40,5,2,3,2,2,2,5,50,1,1,4,3,3,3,3,5,3,3,1,4,1,1,2,0,1,3,3,4,2,2,2,5,5,2,2,5,5,2,4,4,0,8,10,1,10,1,1,,215,88,9,6,1,1,3,1,7,21,0,1,3,2,2,4,1,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,9,9,9,9,9,9
1,150,890,4,3,5,10,1,69,10,2,2,2,2,2,4,25,1,2,3,3,5,7,7,10,3,3,2,4,2,3,2,2,2,3,4,2,2,3,2,3,5,2,2,5,5,2,4,4,1,9,10,1,10,3,1,,215,89,0,1,1,3,3,2,8,31,0,2,1,2,4,4,2,2,30,2,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,2,3,9,3,4,3,3,2
1,150,891,6,8,7,5,2,16,15,1,2,2,1,2,0,30,2,2,4,3,5,5,5,6,3,2,2,3,2,2,4,2,2,3,3,3,1,2,1,5,5,2,2,5,5,2,5,3,10,3,10,2,10,1,3,,215,89,1,2,6,2,2,1,7,11,0,1,3,3,3,5,2,2,30,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,892,6,8,6,6,1,14,12,1,1,1,1,2,10,25,2,2,4,3,5,3,6,6,2,4,1,1,2,2,3,0,2,3,3,2,2,2,2,5,5,2,2,5,5,2,7,4,9,2,10,2,10,1,1,,215,89,2,3,6,3,2,1,8,21,0,1,1,3,1,5,4,2,30,8,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,2
1,150,893,5,8,7,6,2,12,10,2,2,2,2,2,2,65,2,2,4,3,5,5,2,2,2,1,1,3,3,3,3,2,2,3,2,2,2,2,2,5,5,3,2,2,5,2,6,3,6,3,10,2,10,1,1,,215,89,3,3,0,4,5,4,0,51,0,1,3,3,2,4,4,2,20,2,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,9,3,3,3,3,2
1,150,894,6,7,7,0,2,23,14,3,2,2,3,2,3,50,2,1,4,3,3,4,3,2,3,1,2,3,3,2,4,0,2,3,4,4,2,3,2,5,5,3,3,5,5,2,6,4,5,8,10,3,10,2,3,,215,89,4,3,6,1,2,1,8,31,0,3,3,3,2,2,1,2,30,6,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,895,5,8,7,6,2,14,10,4,1,3,2,2,2,50,2,2,4,3,5,8,4,5,3,4,1,2,2,3,3,0,3,3,4,2,1,2,1,5,5,2,2,5,5,2,6,4,10,2,10,1,10,3,3,,215,89,5,2,6,2,2,3,6,21,0,1,1,3,1,5,2,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,896,6,8,6,5,3,14,11,1,3,3,2,2,5,25,2,2,4,3,7,7,3,3,3,2,2,3,3,3,4,2,3,3,3,1,3,4,4,5,5,3,4,5,5,1,7,10,5,2,10,1,10,2,2,,215,89,6,3,6,2,4,1,8,31,0,3,3,3,2,5,4,2,30,2,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9
1,150,897,6,7,6,2,2,38,9,1,1,1,2,2,10,50,2,2,4,3,4,4,3,5,1,1,1,2,3,6,2,2,3,3,2,2,2,2,1,5,5,2,2,5,5,2,7,6,3,4,10,2,10,1,1,,215,89,7,3,6,2,3,1,8,21,0,1,2,1,4,4,1,2,31,0,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,9,9,9,9,9,9
1,150,898,4,0,7,3,2,4,2,4,2,2,1,3,2,40,2,0,4,3,1,1,11,11,3,4,2,4,4,2,4,3,5,3,4,4,1,2,2,5,5,1,4,5,5,1,4,2,11,1,10,1,10,2,1,,215,89,8,4,6,2,4,1,9,21,0,4,1,3,4,3,4,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,9,9,9,9,9
1,150,899,6,9,7,3,2,11,11,1,1,1,1,1,10,65,2,2,4,3,2,2,3,3,3,4,2,1,1,1,3,2,5,3,4,4,1,3,2,5,5,2,3,5,5,1,6,3,2,2,10,2,10,1,1,,215,89,9,1,6,1,1,1,8,21,0,4,3,3,2,4,4,2,30,0,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,2,9,9,2
1,150,900,6,6,7,8,2,20,1,1,3,3,2,2,3,50,2,2,4,3,1,1,3,3,2,4,2,3,2,3,2,2,5,3,2,3,2,2,2,5,5,2,2,2,5,2,6,6,11,10,10,10,10,2,2,,215,90,0,2,6,3,2,2,8,21,0,1,3,3,3,3,4,2,30,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,2,3,3,4,3,2,2
1,150,901,6,9,7,9,1,13,10,3,2,2,2,3,3,25,2,1,4,3,4,4,3,3,3,2,2,3,3,2,4,0,5,3,2,4,1,4,2,5,5,2,3,5,5,1,5,4,0,3,10,2,10,3,1,,215,90,1,1,6,1,4,3,6,41,0,2,3,3,2,5,4,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,3,3,4,3,3,2
1,150,902,6,7,6,3,1,39,13,1,1,1,2,3,5,75,1,1,3,3,5,5,4,5,1,1,1,1,3,6,3,3,4,3,4,2,1,2,1,5,5,2,4,5,5,2,6,5,10,5,10,1,10,1,1,,215,90,2,3,6,2,2,1,8,11,0,1,2,3,2,1,1,2,30,8,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,903,6,5,6,5,1,62,15,4,2,1,1,2,2,65,2,1,4,3,8,8,9,10,2,2,1,3,1,6,1,4,1,1,3,2,1,2,2,5,5,2,1,5,5,2,9,9,0,8,10,4,10,1,2,,215,90,3,1,6,2,4,1,6,41,0,1,2,3,5,4,1,2,30,2,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,2,2,9,9,9,9,9
1,150,904,5,8,7,4,2,8,7,2,2,3,1,1,6,55,2,2,4,3,1,2,3,3,2,4,1,3,1,2,4,2,2,1,2,2,2,2,2,2,5,2,3,5,5,1,6,4,9,2,10,2,10,1,1,,215,90,4,6,6,1,1,1,9,21,0,4,1,3,1,2,1,3,40,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9
1,150,905,4,6,6,3,1,47,13,4,2,2,2,3,3,50,2,2,4,3,5,5,7,8,3,3,1,3,2,3,2,2,2,1,1,1,1,2,2,5,5,2,2,5,5,2,7,8,0,5,10,1,10,2,1,,215,90,5,2,6,2,3,1,7,41,0,1,3,1,2,5,3,2,30,2,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,906,0,11,7,5,2,2,2,1,2,2,1,3,6,40,2,2,4,3,2,2,2,2,1,4,1,2,3,2,3,2,2,1,3,2,2,3,2,5,5,2,3,5,5,2,7,5,11,10,10,10,10,1,1,,215,90,6,2,6,3,3,2,8,21,0,1,4,3,2,4,4,2,30,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,907,6,8,6,10,2,12,12,1,2,2,2,2,2,50,2,2,4,3,4,4,2,3,2,4,1,2,2,2,4,0,2,1,3,1,1,4,1,5,5,3,2,5,5,1,9,6,0,10,10,10,10,1,3,,215,90,7,3,6,1,3,4,8,11,0,4,1,3,3,4,4,2,30,2,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,908,4,7,5,5,2,35,7,4,2,2,2,3,2,25,1,0,4,3,3,3,4,6,1,3,1,2,3,3,3,3,1,1,1,1,1,1,1,5,5,1,2,5,1,1,7,5,0,4,10,2,10,3,3,,215,90,8,1,6,2,4,1,6,41,0,1,1,3,5,5,3,2,30,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,909,5,7,6,7,2,28,9,2,1,2,2,2,3,25,2,2,4,3,3,4,2,3,2,1,2,3,2,3,3,3,1,1,2,2,1,2,2,5,5,2,2,5,5,2,9,6,0,3,10,1,10,1,1,,215,90,9,2,6,3,3,1,6,21,0,1,1,2,4,5,3,3,40,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,2,2,2,2,3,2
1,150,910,4,8,6,3,1,19,15,1,2,2,1,2,2,25,1,2,4,3,7,7,4,6,3,1,1,3,2,3,2,4,1,1,2,3,1,3,2,5,5,2,2,1,5,2,9,9,8,2,10,2,10,3,1,,215,91,0,2,6,2,3,1,6,21,0,1,1,3,2,2,1,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,911,4,4,5,9,2,60,11,3,2,3,1,3,2,50,0,0,4,3,4,4,8,9,3,2,1,3,3,2,2,2,1,1,2,2,1,5,2,5,5,2,2,5,5,2,7,5,0,1,10,1,10,1,3,,215,91,1,3,6,2,4,1,8,21,0,1,2,2,1,5,3,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,9,9,9,9,9,9
1,150,912,5,11,7,4,1,2,2,1,3,3,1,2,4,20,2,2,4,3,2,2,2,2,3,4,4,2,2,6,4,1,1,1,3,2,1,2,2,5,5,2,2,5,5,2,7,4,1,10,10,10,10,1,2,,215,91,2,3,6,3,3,1,0,11,0,1,1,3,1,6,4,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,913,6,5,6,3,3,54,10,1,3,3,1,2,5,55,2,1,4,3,3,4,9,10,1,2,1,2,2,6,3,4,1,1,2,2,1,2,1,5,5,2,2,5,5,1,6,4,10,8,10,1,10,3,2,,215,91,3,2,6,2,3,1,8,21,0,1,3,1,1,3,2,2,31,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,2,2,2,2,1,3
1,150,914,4,4,6,10,4,51,11,3,3,3,2,2,2,60,2,2,4,3,5,5,4,6,2,2,2,3,2,1,5,0,1,1,2,2,1,2,2,5,5,1,1,5,5,2,5,4,0,2,10,1,10,1,4,,215,91,4,3,6,1,2,1,8,31,0,1,1,1,2,6,2,2,30,0,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,9,9,9,9,9,9,9
1,150,915,5,10,7,5,2,5,5,1,2,1,2,2,3,50,2,2,4,3,5,9,2,2,3,4,2,3,3,2,4,4,1,2,2,2,1,2,2,5,5,2,3,5,5,1,9,0,11,10,10,10,10,3,1,,215,91,5,2,6,1,2,1,8,20,0,1,3,3,4,3,3,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,916,5,8,7,4,2,7,5,1,1,1,1,3,2,25,2,1,4,3,4,6,2,3,3,4,1,1,1,1,4,0,1,1,2,3,1,2,1,5,5,2,2,5,5,2,9,5,0,4,10,2,10,3,3,,215,91,6,1,6,2,1,1,8,21,0,1,1,3,5,5,3,2,30,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,917,6,9,7,4,2,11,11,1,2,2,1,1,4,25,2,2,4,3,5,7,6,7,3,2,3,2,2,1,4,0,1,4,4,3,2,3,2,5,5,2,2,5,2,2,6,6,9,2,10,2,10,1,2,,215,91,7,2,6,3,4,2,8,31,0,1,1,3,3,5,3,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,918,6,7,6,4,3,29,7,1,2,2,2,2,4,25,2,2,4,3,3,3,3,3,3,1,1,2,2,2,3,3,1,2,2,2,1,2,2,5,5,2,2,5,5,2,8,4,5,3,10,1,10,3,1,,215,91,8,2,6,3,2,1,8,11,0,1,3,3,3,4,1,2,30,0,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,3,3,2,2,2,2
1,150,919,6,7,6,7,2,32,14,1,2,3,2,3,5,65,2,2,3,3,4,4,10,10,3,1,1,3,2,2,3,0,1,2,2,2,2,2,2,5,5,2,3,5,5,2,7,6,0,4,10,2,10,1,1,,215,91,9,1,6,2,2,1,7,21,0,1,1,1,3,2,2,2,30,0,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,2,3,3,3,2,2,2,2
1,150,920,5,5,6,10,1,30,2,3,2,2,1,3,2,98,2,2,4,3,2,2,5,5,3,1,1,4,3,2,4,0,1,2,2,4,1,1,1,5,5,3,2,5,5,1,7,6,11,3,10,1,10,1,1,,215,92,0,2,1,1,3,3,8,31,0,1,3,3,3,2,1,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,3,4,3,3,2
1,150,921,3,1,5,10,1,52,6,1,2,2,2,2,3,35,2,0,4,3,5,5,5,6,3,1,1,1,3,1,2,0,1,3,4,4,2,3,2,3,2,3,2,3,4,2,11,1,0,0,0,1,10,1,1,,215,92,1,6,6,2,1,1,9,10,3,5,2,1,2,1,1,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,922,6,9,7,3,2,7,7,4,2,1,3,3,3,35,0,2,4,3,2,2,3,3,3,4,1,3,2,3,3,2,1,3,2,2,2,3,3,4,2,2,2,2,0,2,8,5,5,0,0,1,10,1,1,,215,92,2,1,6,1,2,3,8,41,0,4,3,3,1,1,1,2,30,0,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,3,3,9,2,2,2,3
1,150,923,5,4,5,10,1,57,10,2,3,3,2,2,10,60,2,1,4,3,3,4,5,7,2,3,1,2,2,6,1,3,1,3,3,3,2,2,2,2,2,3,2,5,5,3,11,0,0,0,0,0,0,4,5,,215,92,3,6,2,1,3,1,8,11,0,1,2,2,3,3,2,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,3,4,1,3,2
1,150,924,3,6,6,9,2,45,14,3,2,2,1,0,2,50,2,1,4,3,4,4,10,10,3,3,1,3,3,4,4,2,1,2,4,4,2,3,3,2,2,2,2,3,2,3,11,0,0,0,0,0,0,4,5,,215,92,4,6,6,2,3,2,6,41,0,1,1,3,1,3,2,2,40,2,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,925,6,1,6,4,2,60,6,2,2,1,1,3,3,30,2,2,4,3,3,3,5,6,1,2,1,3,3,6,4,1,1,3,3,3,2,3,2,6,3,3,2,2,2,2,5,4,11,0,0,10,10,3,4,,215,92,5,1,6,3,2,1,8,20,4,5,1,3,1,5,2,2,20,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,3,2,2,2,2,3
1,150,926,5,7,6,7,2,41,15,1,1,3,2,2,2,50,2,2,3,3,7,7,5,5,3,2,1,3,2,3,3,3,1,2,2,3,1,3,2,6,3,2,2,3,2,2,9,4,2,0,0,1,10,1,2,,215,92,6,2,6,3,2,1,8,11,0,2,3,3,2,3,1,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,4,3,9,9,9,9,9,9
1,150,927,4,0,7,9,2,97,97,1,4,4,1,2,0,98,0,1,4,3,11,11,11,11,0,0,4,3,1,2,4,0,1,3,4,4,2,3,2,5,5,2,2,5,5,1,4,3,0,0,0,10,10,4,5,,215,92,7,1,6,3,3,4,6,30,0,1,1,1,2,0,0,3,40,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,2
1,150,928,5,1,5,7,4,60,5,0,1,1,2,3,2,40,1,0,4,3,5,8,6,8,1,3,3,4,1,6,2,2,1,2,2,2,2,3,1,5,5,2,2,5,5,2,9,8,10,0,0,9,2,1,3,,215,92,8,2,1,1,4,4,9,21,0,3,1,1,1,5,4,3,40,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,929,4,0,6,2,3,59,20,1,1,1,2,2,0,98,2,0,4,3,5,5,8,9,2,1,0,3,2,6,4,0,1,2,4,4,2,4,2,6,0,2,2,6,0,3,11,0,0,0,0,9,10,3,3,,215,92,9,2,6,2,4,3,8,21,0,1,1,3,2,2,2,2,31,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9
1,150,930,6,0,6,9,2,98,98,1,2,2,2,3,0,50,1,1,4,3,0,0,11,11,0,0,4,2,3,2,2,0,1,2,2,0,2,2,2,6,0,6,0,6,0,2,3,2,2,0,0,0,0,3,4,,215,93,0,6,0,2,2,1,8,10,0,1,1,3,1,5,1,1,10,0,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,3,9,9
1,150,931,5,5,6,4,2,50,15,3,3,2,2,3,2,65,1,1,4,3,11,11,10,10,2,3,2,2,3,6,3,0,1,3,2,2,2,2,2,5,5,3,3,5,5,3,4,3,1,0,0,7,1,3,2,,215,93,1,2,1,1,4,2,8,31,0,3,3,3,3,3,2,2,30,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,932,3,0,7,4,3,26,10,1,3,3,2,2,2,20,2,2,4,3,5,5,6,4,3,2,2,3,2,6,3,3,2,5,5,5,4,5,5,5,5,4,3,5,5,2,11,2,0,0,0,3,10,3,1,,215,93,2,1,6,3,3,1,6,21,0,1,1,3,2,3,2,2,30,6,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9
1,150,933,6,6,6,5,1,47,15,3,2,2,1,3,3,50,2,1,4,3,6,6,10,9,3,3,2,3,3,6,4,3,1,3,3,3,3,4,2,5,5,3,4,5,5,2,6,4,11,3,0,1,10,3,4,,215,93,3,2,6,3,4,3,7,21,0,2,3,3,3,5,1,2,30,2,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,934,6,0,7,3,2,97,97,2,2,1,3,2,0,98,1,2,4,3,0,0,11,11,0,0,4,2,3,1,2,2,5,3,2,4,2,2,3,5,5,2,2,5,5,1,6,3,11,0,0,0,0,4,5,,215,93,4,6,6,3,5,4,8,10,0,1,1,5,3,0,0,1,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,935,4,6,5,8,1,37,20,1,1,1,2,2,5,50,2,2,4,3,8,8,8,7,2,3,1,3,2,2,3,3,1,1,2,2,2,2,3,2,5,2,2,5,5,1,9,7,0,3,0,1,0,3,2,,215,93,5,3,6,1,4,1,6,31,0,1,3,3,4,5,3,2,30,0,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9
