CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54A.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.65.,Q.66.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.67.,Q.68.,Q.69A.,Q.70A.,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.73D.,Q.73.,Q.74.,Q.75A.,Q.75B.,Q.75C.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.83.,Q.84.,Q.85.,Q.86A.,Q.87A.,Q.88A.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.97A.,Q.98.,Q.99.,V.101.,V.102.,V.103.,V.104.,V.105.,V.106.,V.107.,V.108.,V.109.
1,63,55,5,1,1,5,7,3,1,5,3,2,2,2,1,5,9,2,1,1,3,1,1,1,1,1,1,1,5,1,1,1,1,2,1,4,2,2,2,3,6,3,0,2,5,3,3,1,1,1,2,2,1,2,2,3,2,2,1,2,2,4,2,2,1,1,2,63,55,5,4,1,2,2,4,2,2,1,1,2,1,1,2,2,3,2,2,5,5,5,2,1,2,1,3,3,1,1,1,2,1,1,1,1,1,3,8,5,4,6,7,3,4,89,662
1,63,56,5,1,1,5,6,3,1,5,3,1,2,2,1,5,9,1,4,2,1,2,1,2,1,1,3,3,4,1,1,2,1,2,1,4,2,2,3,3,1,2,1,2,2,3,3,4,2,2,1,1,3,2,2,3,5,2,4,1,1,1,3,3,1,1,2,63,56,5,4,1,3,3,1,2,2,1,2,5,1,1,2,1,3,3,2,5,1,5,1,3,2,1,2,4,6,3,2,4,4,4,3,1,1,6,6,4,5,3,7,5,5,89,823
1,63,57,5,1,4,5,1,4,1,5,3,1,1,1,1,7,9,1,4,1,3,3,1,2,2,2,3,2,2,2,4,2,2,2,1,4,3,3,3,2,2,3,3,3,1,2,3,1,2,3,1,1,2,2,1,2,4,2,4,1,5,4,3,3,1,1,2,63,57,5,3,1,4,2,1,2,1,2,1,1,3,1,2,1,3,2,5,1,2,1,1,3,2,2,2,2,7,3,4,4,4,3,3,1,0,4,4,4,4,2,5,3,6,11,2174
1,63,58,5,1,2,6,0,5,1,5,3,1,1,1,1,3,9,3,3,3,1,2,1,1,1,1,1,2,3,2,4,4,1,2,2,4,3,1,11,1,2,2,6,3,2,3,3,2,2,2,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,2,63,58,5,1,3,1,2,2,2,1,2,2,2,2,1,2,1,0,1,2,1,4,3,1,1,1,1,1,3,4,1,1,2,1,1,1,1,0,5,6,1,5,6,5,8,4,11,984
1,63,59,5,1,3,5,1,5,4,1,1,2,1,1,1,3,9,3,1,3,1,2,2,2,2,3,1,2,3,2,4,4,1,1,1,1,3,2,6,3,3,3,7,1,5,3,3,2,2,0,1,1,1,1,1,3,2,2,2,1,1,5,5,5,1,1,2,63,59,5,1,1,1,1,3,1,1,1,2,3,2,1,2,2,3,1,1,5,5,5,2,6,2,2,2,4,6,3,3,4,3,3,3,1,1,1,2,1,2,5,6,4,2,11,964
1,63,60,5,1,7,5,0,4,4,0,2,2,1,3,1,3,8,3,3,2,1,2,1,2,2,2,1,1,4,2,3,3,2,2,2,4,2,2,3,3,5,3,5,3,1,3,3,2,2,2,2,2,2,2,1,3,1,4,2,2,2,1,3,1,1,1,2,63,60,5,2,1,2,2,3,2,1,2,2,5,2,1,1,2,3,2,2,1,2,3,2,3,2,2,2,2,8,0,0,5,5,0,0,1,0,4,4,2,4,5,5,6,5,59,813
1,63,61,5,1,1,6,0,2,1,5,3,1,1,1,1,5,11,2,2,2,1,2,1,2,1,1,2,2,4,2,4,4,2,2,3,4,3,3,6,2,2,1,3,1,1,2,3,2,2,1,1,1,2,2,1,2,2,1,2,2,2,4,2,2,1,1,2,63,61,5,2,1,2,3,1,2,2,2,2,5,1,1,2,1,1,1,2,2,2,1,2,3,2,1,3,1,1,2,2,2,2,1,4,1,0,2,6,2,4,3,6,4,6,89,61
1,63,62,5,1,2,6,8,3,1,5,3,1,1,2,1,5,2,1,4,2,1,3,1,1,1,1,1,3,4,2,2,2,1,2,1,3,2,2,2,1,1,2,2,3,1,3,3,2,2,2,2,2,1,2,2,3,2,2,2,2,2,4,2,2,1,1,2,63,62,5,3,1,4,1,1,2,2,1,1,2,2,1,1,2,3,1,2,1,3,3,1,2,2,2,2,2,6,3,3,3,3,3,3,1,1,3,7,3,4,6,5,3,6,89,211
1,63,63,5,1,5,6,4,1,1,5,3,2,1,2,1,5,7,3,1,1,1,1,1,1,2,2,3,2,4,2,1,3,1,4,4,3,2,2,2,1,1,2,2,2,1,3,3,2,1,1,1,1,2,2,3,3,3,3,2,1,3,2,2,1,3,1,2,63,63,5,2,4,1,2,1,2,1,1,2,1,3,1,2,1,3,1,2,1,5,1,2,3,2,3,2,1,3,3,1,1,2,2,2,3,1,1,6,2,4,4,5,5,6,89,381
1,63,64,5,1,7,6,9,2,1,5,3,1,1,2,1,5,9,2,4,2,1,1,1,1,2,1,3,2,3,2,1,2,1,1,2,4,1,1,2,1,3,2,6,3,1,3,2,2,1,1,1,1,3,1,2,2,2,1,2,2,2,3,3,2,1,1,2,63,64,5,3,1,3,2,1,2,2,1,1,2,2,1,1,2,3,2,2,1,2,2,1,5,2,1,2,1,3,2,2,2,2,1,4,1,1,2,7,3,6,5,6,5,6,89,532
1,63,65,5,1,7,8,4,4,1,5,3,1,1,1,1,5,5,5,4,1,1,1,3,2,2,3,2,2,4,2,2,3,3,1,3,2,2,1,2,1,3,3,6,3,1,2,2,2,2,1,2,1,2,2,3,3,2,2,3,1,1,1,1,1,3,2,2,63,65,5,1,3,1,1,4,2,2,1,1,2,1,1,2,1,1,2,3,5,4,3,2,2,1,1,2,1,4,3,2,2,2,1,4,1,1,1,4,2,3,6,1,7,1,89,181
1,63,66,5,1,8,8,4,3,4,1,2,2,1,2,1,5,5,2,1,1,2,1,1,1,2,1,3,1,2,1,1,2,2,2,2,4,2,2,3,1,1,2,2,3,2,3,3,2,2,2,2,1,1,2,1,2,4,3,3,2,1,1,1,1,1,1,2,63,66,5,3,3,2,2,2,2,2,2,2,2,1,1,2,2,3,1,2,1,2,2,1,5,1,2,2,2,6,3,3,2,3,3,3,0,2,3,7,6,4,3,4,7,5,89,151
1,63,67,5,1,9,8,4,3,4,1,2,1,1,2,1,5,2,1,4,3,1,3,2,3,2,3,1,2,3,2,4,3,5,2,3,2,1,1,1,2,1,1,2,2,2,3,3,2,2,3,2,3,2,2,2,2,4,2,3,3,1,1,1,1,3,2,2,63,67,5,2,1,1,1,1,2,1,1,1,2,1,1,2,1,0,1,2,2,4,2,1,3,1,2,2,2,7,3,3,3,2,3,3,3,1,3,1,1,3,8,5,7,4,89,1043
1,63,68,5,1,11,5,9,1,1,5,3,1,1,2,1,5,3,7,3,2,1,2,1,3,2,2,2,2,3,2,1,3,3,2,2,4,3,3,4,3,3,1,7,1,2,2,2,2,2,1,2,1,1,1,2,2,2,4,3,2,1,1,1,1,2,4,2,63,68,5,1,2,1,1,3,2,2,2,2,3,2,1,2,1,3,2,5,3,4,1,1,6,2,2,2,2,7,3,3,3,3,3,3,1,0,1,3,2,4,2,1,7,3,89,442
1,63,69,5,1,1,2,5,0,4,4,2,1,1,2,1,5,13,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,0,1,1,2,1,1,3,3,2,1,1,1,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,2,63,69,5,1,1,1,1,3,1,1,2,1,5,1,1,1,1,3,2,1,1,4,1,2,2,2,1,1,1,7,3,1,1,2,1,1,1,1,1,8,4,6,8,7,8,5,89,802
1,63,70,5,1,2,2,8,2,1,5,3,1,1,2,1,5,1,3,1,2,1,1,1,2,1,2,3,2,5,1,1,2,1,1,2,2,3,2,3,3,3,2,11,2,2,3,3,2,1,1,2,1,2,3,2,3,6,2,2,1,1,1,1,3,1,1,2,63,70,5,1,1,1,1,3,1,1,1,1,1,2,1,1,2,3,2,4,2,3,3,1,2,2,2,2,1,6,4,3,1,2,3,3,1,1,2,6,5,2,3,6,6,3,89,782
1,63,71,5,1,3,3,8,1,4,0,1,1,1,2,1,5,5,1,1,1,1,2,1,1,1,3,2,1,5,1,2,1,1,1,1,1,2,4,2,3,3,3,7,3,1,3,3,3,2,1,1,2,3,2,2,2,6,2,4,2,5,2,3,3,1,1,2,63,71,5,2,1,1,2,2,1,2,1,1,2,2,1,2,1,3,2,1,4,2,4,1,3,2,2,2,4,7,3,3,3,3,3,3,1,1,1,5,5,4,5,5,4,5,89,542
1,63,72,5,1,1,4,7,4,4,4,2,1,1,2,1,5,12,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,3,2,2,2,2,1,2,3,3,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,1,2,63,72,5,2,1,2,3,2,1,2,1,1,2,2,1,2,1,3,1,1,1,2,2,2,4,2,1,1,3,7,4,1,2,2,2,2,3,1,4,5,6,4,6,5,7,6,89,933
1,63,73,5,1,10,4,4,2,4,4,2,1,1,2,1,5,9,2,1,2,1,1,1,2,2,2,3,2,2,2,1,3,1,1,2,2,3,4,4,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,3,4,1,3,1,1,4,2,1,1,1,2,63,73,5,2,1,1,1,1,2,1,1,1,2,2,1,2,1,3,2,2,1,5,1,1,6,2,2,2,2,3,3,3,4,3,4,3,1,1,1,5,3,3,2,5,5,6,89,1013
1,63,74,5,1,1,5,9,4,1,5,3,1,1,3,1,5,9,1,3,1,1,1,1,1,2,1,1,1,5,1,1,3,1,2,1,3,2,1,1,1,7,0,6,1,1,3,3,2,1,1,2,1,2,2,1,3,4,1,3,5,1,1,3,3,3,1,2,63,74,5,2,3,4,3,1,2,2,1,0,5,1,2,1,2,0,3,5,5,5,1,3,2,3,3,3,1,6,3,3,2,4,4,3,3,1,4,7,4,5,8,4,6,4,89,552
1,63,75,5,1,1,5,7,1,1,5,3,1,1,2,1,5,2,4,1,1,1,2,1,1,2,1,1,2,2,2,3,1,1,2,2,4,2,1,1,2,2,2,3,3,1,3,3,2,1,1,2,2,3,2,2,3,5,5,1,1,2,5,2,2,3,1,2,63,75,5,2,1,1,3,4,5,1,2,1,1,3,1,2,2,3,2,2,1,2,3,1,1,2,1,1,3,7,1,1,1,2,1,1,1,1,1,6,4,6,8,6,4,6,89,572
1,63,76,5,1,1,5,4,4,1,5,3,1,1,3,1,5,9,2,1,2,1,1,2,2,2,3,3,2,2,2,2,2,2,1,2,2,3,3,4,1,1,2,3,2,1,2,2,2,1,1,2,2,1,2,3,3,4,3,3,2,2,3,3,3,1,1,2,63,76,5,2,3,4,3,2,1,1,1,2,1,1,1,2,2,3,1,1,2,3,3,1,2,2,2,2,2,6,3,3,3,1,3,3,1,1,4,4,4,2,1,3,4,4,89,592
1,63,77,5,1,2,5,4,5,1,5,3,1,1,2,1,5,8,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,3,2,2,2,3,3,3,4,3,5,3,3,2,2,2,2,2,3,2,3,3,4,4,4,3,4,2,1,2,3,1,2,63,77,5,2,3,1,3,3,2,2,1,2,1,3,1,2,1,3,2,5,3,5,2,1,3,2,1,2,1,6,3,3,1,3,2,3,3,1,5,6,4,4,6,3,5,2,89,722
1,63,78,5,1,2,5,0,1,1,5,3,1,1,2,1,5,5,3,1,1,3,1,2,2,2,2,3,2,2,1,1,2,1,1,1,3,3,3,2,3,4,3,6,3,2,3,3,2,1,1,2,0,2,0,2,3,4,3,2,1,1,4,3,2,1,1,2,63,78,5,3,1,1,2,4,1,1,2,2,1,1,1,2,2,3,1,2,2,4,1,1,3,2,2,2,4,6,3,3,4,3,4,3,1,0,1,5,5,3,3,6,3,5,89,562
1,63,79,5,1,3,5,8,2,1,5,3,1,1,2,1,5,9,1,1,2,1,2,3,2,2,2,2,3,2,2,2,3,2,2,1,2,3,4,2,1,3,1,5,2,1,3,3,2,2,2,1,1,1,2,2,3,2,3,1,1,1,1,1,1,1,1,2,63,79,5,3,3,2,3,2,2,2,1,2,2,2,1,2,2,3,1,2,1,5,2,1,2,2,3,2,4,3,3,3,2,3,2,3,2,1,3,4,3,2,5,5,7,5,89,301
1,63,80,5,1,3,6,2,4,1,5,3,1,2,2,1,7,7,4,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,3,2,2,2,2,5,2,2,1,2,3,3,2,1,1,1,1,1,1,1,3,4,2,2,1,1,2,1,1,1,1,2,63,80,5,2,3,1,3,3,2,1,1,1,1,2,1,2,2,3,2,3,1,3,2,1,2,2,1,1,3,2,2,2,2,2,2,2,3,1,3,5,6,4,6,6,6,4,59,202
1,63,81,5,1,11,8,3,5,4,1,2,1,2,2,2,7,9,1,3,3,1,2,2,3,3,3,3,2,3,2,4,4,3,4,3,4,3,3,5,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,3,2,1,1,1,4,4,4,1,1,2,63,81,5,2,3,1,3,3,2,2,2,1,2,2,1,2,1,3,1,2,2,3,3,2,6,1,2,2,1,4,1,1,3,2,3,3,4,0,0,1,1,3,2,2,1,4,45,593
1,63,82,5,1,4,5,3,5,1,5,3,1,2,2,1,7,7,6,2,2,3,1,1,2,2,2,3,2,2,1,1,3,3,2,1,1,1,2,3,3,1,2,1,2,1,3,3,2,1,1,1,1,1,2,2,1,3,2,3,2,1,4,4,4,1,1,2,63,82,5,1,1,3,3,1,1,1,1,2,4,2,1,2,2,3,1,1,2,3,1,1,5,2,2,2,2,6,3,3,3,3,3,3,1,1,5,5,4,3,3,7,1,7,45,703
1,63,83,5,1,2,6,1,5,1,5,3,1,2,1,2,3,3,3,1,1,3,1,1,1,2,2,3,1,1,1,1,2,1,2,1,3,2,2,3,3,3,2,3,2,3,3,3,3,1,1,1,1,2,1,3,1,2,1,2,1,1,3,2,3,1,2,2,63,83,5,2,1,1,2,1,1,1,1,2,1,2,1,2,2,3,1,1,1,2,1,1,3,2,1,1,3,3,2,1,1,4,2,2,1,1,5,6,5,4,3,7,5,8,11,2134
1,63,84,5,1,0,3,5,1,4,4,2,1,2,3,1,3,0,2,2,2,0,3,3,2,2,2,3,2,2,1,1,2,1,5,2,1,3,1,4,0,1,0,0,0,5,4,4,4,0,0,3,0,1,3,1,1,3,5,0,0,2,4,4,4,3,0,2,63,84,5,2,3,4,0,4,0,0,0,0,5,3,1,2,0,0,1,5,5,5,5,4,3,3,3,3,4,8,4,4,4,4,4,4,4,0,0,4,5,2,3,1,1,3,59,873
1,63,85,5,1,1,5,1,5,1,5,3,1,2,1,2,3,9,1,3,1,1,2,2,2,2,2,1,2,3,2,4,4,3,2,4,4,2,1,1,2,4,3,7,3,2,3,3,1,2,2,2,1,2,1,1,3,3,5,3,1,1,1,4,1,2,3,2,63,85,5,1,2,1,1,2,2,1,2,2,1,2,1,2,1,3,1,4,1,4,2,2,2,2,1,2,1,5,3,1,1,1,1,3,1,1,5,4,2,4,8,3,5,2,11,974
1,63,86,5,3,11,6,9,4,4,4,2,2,3,2,3,1,9,8,2,2,1,2,1,2,2,2,2,1,4,2,3,3,3,2,1,3,2,4,4,1,1,3,3,3,1,3,3,2,2,2,2,2,2,2,1,3,3,3,3,1,2,2,2,2,1,1,2,63,86,5,3,1,1,2,4,2,0,1,1,2,1,1,2,1,3,1,2,1,5,2,2,6,2,1,2,4,6,3,2,2,3,2,2,1,1,3,4,2,4,3,5,4,4,6,1805
1,63,87,5,3,10,7,9,4,4,4,2,1,3,2,2,1,9,6,3,1,1,1,1,2,3,2,3,2,3,2,4,4,3,2,3,4,2,3,4,3,1,3,3,3,2,3,3,2,2,1,2,1,3,1,1,3,3,2,1,1,1,4,4,2,1,1,2,63,87,5,3,1,1,2,3,2,2,1,1,2,2,2,1,1,1,1,2,1,4,4,1,6,1,2,2,2,6,3,3,3,3,3,3,1,1,4,5,2,5,1,5,2,4,6,1705
1,63,88,5,3,8,6,4,2,4,2,2,1,3,2,2,1,1,1,2,1,1,2,1,1,2,2,1,3,5,1,1,3,1,2,2,4,1,4,3,2,1,2,3,3,2,3,3,2,2,1,2,2,2,2,1,3,5,3,2,3,1,1,2,2,1,1,2,63,88,5,2,1,1,2,4,1,2,1,2,2,2,1,2,2,3,1,1,1,4,2,2,4,2,2,4,5,8,0,0,5,5,0,0,4,0,0,5,4,4,5,6,5,4,6,462
1,63,89,5,3,9,6,2,2,4,4,2,1,3,2,3,1,3,4,2,2,1,3,1,1,2,2,3,2,4,2,4,3,2,2,2,4,2,4,3,3,1,2,1,3,2,2,3,2,2,2,1,1,2,2,3,2,5,3,3,2,1,2,2,2,1,1,2,63,89,5,3,3,1,2,1,2,1,1,1,2,1,1,2,2,1,2,3,2,3,2,1,6,2,3,2,4,5,3,2,2,3,4,3,1,1,2,5,2,4,3,4,4,4,67,2626
1,63,90,5,3,11,4,0,5,4,4,2,1,3,3,3,1,1,2,4,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,3,3,4,3,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,3,3,2,2,2,2,4,3,2,1,1,2,63,90,5,2,3,2,3,1,2,1,1,2,5,1,1,2,1,3,1,2,1,1,1,1,6,2,2,2,1,7,3,3,4,4,3,3,1,0,5,4,5,2,1,2,3,8,67,2586
1,63,91,5,5,6,5,3,5,4,4,2,1,3,2,2,1,9,4,4,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,3,4,3,4,1,1,1,2,4,3,2,1,1,2,2,1,2,1,1,1,3,3,3,2,1,2,2,1,1,1,1,2,2,63,91,5,2,1,1,1,4,2,0,1,1,3,1,1,2,1,3,2,5,1,2,4,1,6,2,2,2,2,6,3,3,3,5,0,0,1,1,5,6,4,4,7,3,7,3,48,1695
1,63,92,5,3,6,5,2,5,4,4,1,1,3,3,3,1,9,2,3,2,1,3,3,3,2,3,3,2,4,2,3,2,3,1,2,2,3,3,11,3,1,1,2,2,5,1,2,4,3,2,3,2,3,2,3,3,3,2,3,1,1,1,1,1,3,1,2,63,92,5,2,4,1,1,4,1,1,1,2,3,1,1,2,2,3,1,1,2,3,3,1,4,2,1,3,4,1,2,2,1,2,2,2,2,0,1,2,3,3,2,1,7,3,67,2286
1,63,93,5,3,3,5,2,2,1,5,3,1,3,2,2,1,5,7,2,2,1,1,1,2,2,2,3,2,4,3,2,3,1,2,1,3,2,4,2,1,1,2,1,2,5,2,2,2,2,1,2,1,2,3,2,3,4,2,4,2,1,2,2,2,1,1,2,63,93,5,5,1,4,1,4,2,1,2,2,1,2,1,2,2,3,1,5,1,2,3,1,4,2,3,2,5,8,3,4,4,4,4,0,1,1,2,5,2,3,4,3,4,4,6,692
1,63,94,5,4,10,5,2,5,1,5,3,1,3,2,3,1,9,6,4,2,1,2,1,2,2,1,3,2,4,2,2,3,2,2,4,3,2,4,4,3,2,2,3,2,1,2,2,1,2,2,2,2,2,2,3,4,4,3,2,2,1,1,1,1,3,1,2,63,94,5,2,3,2,2,1,2,2,1,1,2,1,2,2,1,3,1,3,2,2,2,3,6,2,1,2,4,5,3,3,3,3,2,3,1,2,5,5,2,4,2,1,7,4,67,2566
1,63,95,5,3,9,5,1,1,1,5,3,1,3,2,3,1,6,1,2,2,1,2,1,3,2,3,3,2,3,2,3,4,3,2,2,4,3,2,2,1,3,3,7,2,2,3,3,2,1,1,1,1,2,1,3,3,3,1,2,1,1,1,1,1,1,1,2,63,95,5,3,1,1,1,1,2,2,1,1,2,1,1,2,1,3,2,1,1,1,1,1,6,2,1,2,2,2,1,1,3,2,2,2,1,1,1,2,2,4,4,7,8,6,67,2296
1,63,96,5,3,9,5,2,5,1,5,3,1,3,2,1,1,3,1,3,2,1,2,1,3,3,2,3,2,4,2,2,3,2,2,2,3,2,2,3,1,2,2,3,3,1,3,3,2,2,2,2,2,1,1,1,3,5,4,2,2,2,4,4,4,2,1,2,63,96,5,2,2,3,3,2,2,2,1,1,2,3,1,1,2,0,1,3,1,3,3,1,6,2,2,2,2,6,3,3,3,3,3,3,1,1,4,3,2,4,3,3,1,3,6,913
1,63,97,5,2,11,6,2,5,5,4,2,1,3,2,3,14,3,4,4,3,1,2,1,3,2,2,2,3,3,2,4,4,4,2,4,3,1,3,3,2,1,2,4,3,2,3,3,2,2,2,2,3,2,2,3,3,4,3,3,1,3,2,2,2,3,2,2,63,97,5,2,3,1,2,4,2,0,1,1,2,1,2,2,1,3,1,3,1,3,2,1,6,2,1,2,4,5,3,2,2,3,2,3,1,1,3,2,1,4,3,4,4,4,67,2827
1,63,98,5,2,4,6,2,5,1,5,3,1,3,2,3,14,14,1,2,1,3,2,0,1,1,2,1,1,2,3,1,2,2,2,2,3,2,2,3,3,1,3,3,0,1,3,3,3,3,3,2,2,2,2,3,2,4,3,4,2,2,4,4,4,1,1,2,63,98,5,3,1,1,1,2,2,2,2,3,2,3,1,1,2,2,1,2,1,2,1,2,4,2,2,2,2,6,3,3,1,3,3,3,1,1,5,6,4,3,5,5,1,5,67,2837
1,63,99,5,1,4,6,1,5,1,5,3,1,3,1,3,13,9,5,3,3,1,2,3,2,2,2,3,2,3,2,3,4,5,5,2,2,2,4,7,3,1,2,3,2,2,4,4,4,2,2,2,2,2,2,3,3,4,2,2,3,3,3,3,3,0,1,2,63,99,5,3,3,2,3,4,2,1,1,2,1,2,1,2,2,1,1,3,2,2,2,2,2,2,1,2,1,2,3,3,3,3,1,3,1,1,5,3,1,2,3,1,4,3,46,472
1,63,100,5,1,7,8,5,3,5,4,2,1,3,2,2,13,9,6,2,2,1,1,1,3,2,2,3,2,2,1,2,2,1,2,5,3,3,4,3,1,1,2,3,3,1,2,3,2,3,1,1,1,1,1,2,3,3,2,2,2,1,4,4,2,1,2,2,63,100,5,3,3,2,3,2,2,2,1,1,2,3,1,2,1,3,2,2,2,3,2,1,4,1,2,2,2,6,3,2,4,3,4,4,2,2,4,4,5,4,3,4,2,5,67,2165
1,63,101,5,1,2,4,12,1,1,5,3,1,3,3,2,13,13,2,1,2,1,1,1,1,2,2,3,2,2,1,1,3,1,2,1,3,2,2,2,3,0,3,1,2,2,3,3,2,1,1,2,2,3,1,3,3,3,2,2,2,4,2,3,5,1,1,2,63,101,5,3,1,1,1,1,2,1,1,2,2,1,1,2,2,3,1,2,2,3,1,1,1,2,2,2,4,2,3,2,3,1,3,3,1,0,1,6,4,5,4,6,4,5,67,2215
1,63,102,5,2,4,4,0,2,1,5,3,2,3,2,3,14,9,6,4,2,1,0,3,2,2,2,1,2,5,1,1,1,1,2,2,2,1,1,2,1,2,1,3,2,2,3,3,2,1,1,3,1,2,3,1,4,4,2,3,2,1,1,1,2,1,1,2,63,102,5,3,3,2,2,1,1,1,1,2,2,2,1,1,2,3,1,3,2,3,1,1,5,2,2,2,2,6,3,3,3,2,3,3,1,0,1,4,5,2,7,5,6,5,67,2797
1,63,103,5,2,2,5,2,5,1,5,3,2,3,2,3,14,9,3,2,3,1,2,1,2,2,2,3,1,4,2,3,3,1,2,1,4,2,3,3,1,2,3,2,1,1,3,3,2,2,2,2,2,1,2,2,3,4,3,2,1,1,1,1,1,1,1,2,63,103,5,2,1,1,3,3,1,2,1,1,2,4,1,2,2,3,1,2,1,2,2,1,2,2,2,2,2,6,3,3,4,3,3,3,1,1,5,3,1,4,2,5,7,6,67,3167
1,63,104,5,4,9,5,2,5,4,2,2,1,3,2,3,14,14,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,4,3,3,2,2,2,2,3,3,8,3,1,1,3,3,2,1,2,1,2,1,1,3,3,2,2,1,1,1,2,1,1,1,2,63,104,5,2,1,1,1,3,2,1,1,2,2,2,1,2,2,3,1,3,2,2,3,2,6,2,2,2,2,6,3,3,3,3,2,3,2,2,2,6,5,4,6,4,6,2,67,2997
1,63,105,5,3,9,5,2,5,4,4,2,1,3,2,3,14,9,3,3,2,1,1,1,2,2,2,1,2,4,2,2,3,2,2,2,3,2,2,2,2,10,2,10,3,2,3,3,2,2,2,2,2,2,2,3,3,4,4,3,2,2,3,3,3,1,1,2,63,105,5,3,1,2,2,4,2,2,1,1,2,4,1,2,1,3,1,2,1,2,3,1,6,2,1,2,4,6,3,3,3,3,3,3,1,1,5,5,2,4,6,6,4,5,67,2947
1,63,106,5,1,5,5,2,3,5,4,2,1,3,2,1,11,9,5,1,3,1,2,1,3,3,3,3,2,3,2,3,4,4,1,4,4,3,3,3,2,3,3,5,3,2,1,3,2,2,2,1,1,1,1,2,3,3,1,1,1,1,1,1,1,2,4,2,63,106,5,1,2,3,2,3,2,1,1,1,2,2,1,2,1,3,1,3,1,4,2,1,6,2,2,2,1,2,3,3,3,3,2,3,2,2,1,1,1,4,2,4,8,3,46,361
1,63,107,5,1,0,1,0,1,2,1,0,1,3,1,1,11,13,1,4,2,3,1,2,3,2,3,3,2,4,2,5,3,5,2,5,1,3,4,4,2,1,1,1,1,2,3,3,3,1,1,1,1,2,2,2,3,4,5,2,1,1,1,1,1,1,1,2,63,107,5,1,1,2,3,3,1,1,0,0,5,2,1,2,1,0,1,1,5,5,5,1,6,3,4,4,5,8,3,3,3,4,4,4,1,0,1,3,2,2,2,7,7,4,46,1485
1,63,108,5,1,5,7,3,4,4,1,2,2,3,2,1,11,11,4,3,2,1,2,2,2,2,2,3,2,4,2,3,4,3,2,4,4,2,3,11,1,1,1,2,3,2,2,2,2,2,1,2,2,2,1,1,3,4,2,3,1,1,2,1,2,1,1,2,63,108,5,3,2,1,2,2,2,2,1,1,2,1,1,2,2,3,1,2,1,2,2,1,2,1,2,2,2,6,3,3,3,3,3,3,1,1,4,4,2,3,2,2,5,5,46,1375
1,63,109,5,1,4,6,3,5,5,4,2,2,3,2,1,11,9,4,2,2,1,3,1,1,1,2,3,2,4,2,4,4,2,2,4,3,1,2,3,2,1,2,2,2,2,2,3,2,2,2,1,1,2,1,1,1,4,2,2,1,2,1,1,1,1,1,2,63,109,5,2,2,2,2,1,2,1,1,1,3,2,1,2,2,3,1,2,1,4,2,2,4,2,2,2,2,6,3,3,2,3,2,2,1,1,5,6,2,4,3,4,7,6,46,1575
1,63,110,5,1,3,3,4,1,1,5,3,1,1,2,1,9,1,6,2,2,2,2,2,2,3,2,3,3,5,2,2,3,3,2,2,4,1,1,3,3,1,2,1,2,2,4,4,3,2,2,3,2,2,2,1,2,4,5,1,0,3,1,1,3,2,2,2,63,110,5,1,2,2,2,2,2,1,2,2,1,2,2,1,2,3,2,5,2,3,2,1,4,2,2,2,2,6,3,3,3,3,3,3,1,1,1,4,4,4,4,1,6,3,70,652
1,63,111,5,1,0,3,0,4,4,4,2,1,1,2,1,9,9,3,1,2,1,2,2,2,2,3,0,2,1,2,3,3,3,2,1,2,3,3,1,0,1,3,2,2,2,2,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,1,1,2,63,111,5,3,3,2,2,2,0,0,0,0,1,2,1,2,2,0,2,2,1,2,1,1,6,2,2,2,5,8,0,0,5,5,0,0,1,0,2,3,3,2,4,3,5,7,70,1671
