COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88
1,142,383,4,10,10,9,1,110,24,11,95,1,1,3,3,1,1,5,5,5,5,6,3,3,2,2,2,6,20,2,6,22,3,14,2,2,1,3,3,1,4,2,3,3,2,2,2,2,2,2,2,2,2,3,0,2,142,383,1,1,1,3,1,4,2,2,6,1,2,2,6,3,2,1,3,1,4,4,5,1,2,3,2,30,20,5,11
1,142,384,2,8,8,7,1,110,50,10,65,1,1,1,2,1,2,6,6,6,6,4,3,3,1,2,1,4,15,3,5,22,10,89,3,5,2,3,2,2,3,3,2,3,2,2,2,4,2,2,2,2,2,2,2,2,142,384,4,8,3,3,2,0,3,3,6,1,3,2,5,1,1,1,2,1,2,4,5,1,2,3,3,37,20,5,26
1,142,385,3,9,1,9,1,110,25,5,60,3,1,2,2,1,1,4,1,6,4,1,3,3,4,2,1,4,20,2,6,25,3,12,3,1,2,3,1,1,3,4,2,2,2,1,2,4,1,4,1,2,3,1,1,2,142,385,1,8,1,1,1,2,1,2,6,1,1,1,7,3,2,1,3,1,1,0,5,1,2,2,1,36,21,5,41
1,142,386,4,8,7,8,2,110,27,5,40,1,2,1,1,1,2,4,1,2,3,1,1,1,2,1,1,4,20,3,3,15,1,4,1,2,2,3,3,3,4,4,4,4,3,4,4,4,2,4,4,3,4,4,2,2,142,386,1,1,3,3,2,4,2,1,6,1,2,2,5,3,3,1,1,1,1,2,4,1,2,3,11,30,12,11,84
1,142,387,4,9,8,9,1,118,35,11,85,2,2,1,3,1,2,6,6,6,4,4,2,2,5,1,1,5,20,2,6,25,3,12,2,1,2,3,2,1,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,142,387,3,1,1,1,1,2,1,1,6,3,1,2,4,3,2,2,1,3,3,4,5,1,2,2,11,35,16,3,22
1,142,388,4,10,9,7,1,110,30,11,99,1,1,2,3,1,2,4,4,4,4,4,2,2,6,2,1,7,30,3,7,28,3,12,2,2,1,2,3,2,4,3,2,3,3,2,2,4,2,4,3,3,4,4,1,2,142,388,3,2,1,1,2,4,2,1,6,1,1,3,4,1,1,1,1,3,1,2,1,1,2,3,2,35,17,3,50
1,142,389,3,9,9,6,1,110,27,2,80,1,1,2,2,1,2,6,2,6,6,3,3,3,3,1,2,4,16,4,1,5,1,5,2,1,2,1,2,2,4,4,4,4,4,2,4,4,4,4,4,2,4,4,2,2,142,389,2,2,1,3,1,4,1,1,6,1,1,1,6,3,2,1,3,1,3,4,1,1,2,3,6,30,15,6,21
1,142,390,4,9,9,7,1,110,30,1,80,1,1,2,2,1,2,6,4,6,6,3,3,3,4,2,1,5,20,4,6,25,2,8,2,1,2,3,1,2,3,2,4,4,1,1,4,2,2,2,4,2,4,4,2,2,142,390,3,3,1,3,2,2,2,1,6,1,1,2,5,3,1,1,3,3,5,4,5,1,2,0,6,35,15,6,38
1,142,391,4,10,9,6,1,115,28,1,80,1,1,3,2,1,2,4,4,6,4,3,7,3,1,2,1,7,40,2,5,28,1,5,4,0,2,2,2,1,2,3,2,3,2,2,2,3,1,2,1,2,3,4,0,2,142,391,4,2,3,3,2,3,2,2,6,1,0,2,6,3,1,1,3,1,1,4,5,4,2,2,3,35,25,9,23
1,142,392,4,10,9,2,1,112,24,11,90,2,3,3,3,2,2,6,5,5,6,4,3,3,5,2,2,8,40,4,4,14,2,8,2,2,2,3,2,2,3,2,4,2,2,1,2,3,1,3,4,2,3,4,2,2,142,392,2,2,0,0,2,4,1,6,6,2,1,4,5,3,2,1,4,3,1,3,4,2,2,2,6,38,20,9,49
1,142,393,4,9,8,6,1,113,23,5,60,3,1,2,2,2,2,6,6,5,6,4,3,3,4,2,2,4,20,2,3,15,2,10,2,1,1,3,4,1,2,2,2,3,3,1,3,4,2,2,2,2,3,2,2,2,142,393,5,8,1,2,1,3,2,6,6,1,1,4,5,1,2,2,3,3,1,3,1,1,2,2,9,40,20,9,63
1,142,394,3,8,7,5,1,125,35,5,56,1,1,2,3,2,2,1,1,2,4,1,1,1,7,2,1,6,20,4,4,20,1,6,1,1,2,2,2,2,3,3,3,2,2,2,3,4,2,3,1,2,3,3,1,2,142,394,3,5,1,2,2,3,1,2,6,1,1,2,4,1,1,1,2,1,1,3,1,1,2,2,0,35,20,1,19
1,142,395,4,8,8,6,1,121,30,1,65,1,1,2,1,2,1,6,1,2,4,1,1,1,5,1,1,8,30,7,5,20,10,89,1,8,2,2,1,1,3,4,4,4,3,2,3,4,2,4,4,2,3,3,1,2,142,395,3,3,1,1,2,4,1,1,6,1,1,3,7,3,2,1,3,1,1,3,2,1,1,2,3,25,14,1,22
1,142,396,4,10,9,6,1,125,35,11,99,1,1,1,1,1,2,3,8,4,3,8,2,2,7,3,1,8,25,2,6,22,3,10,2,8,2,2,2,2,3,4,4,4,2,3,3,2,2,4,4,3,4,4,1,2,142,396,3,1,2,2,2,3,1,6,6,3,1,3,5,3,2,2,2,1,4,4,3,1,2,3,2,37,20,3,3
1,142,397,3,8,2,5,1,120,33,1,45,1,1,2,1,2,2,4,5,2,4,2,1,1,9,1,1,5,20,4,2,5,1,3,2,1,2,3,4,1,4,2,1,2,3,1,1,1,1,3,1,2,2,1,1,2,142,397,3,5,3,3,2,3,1,1,6,1,0,3,7,3,3,3,3,3,1,2,1,2,2,3,11,20,10,11,18
1,142,398,3,7,6,6,2,125,40,2,50,4,1,2,2,2,2,5,5,2,6,2,3,1,1,2,1,6,20,3,4,15,2,8,2,1,2,3,4,1,2,3,1,4,1,2,2,2,1,3,2,1,4,4,0,2,142,398,3,1,2,2,2,4,2,1,6,1,1,3,6,3,2,2,3,3,4,4,5,4,2,3,1,25,10,11,20
1,142,399,3,9,1,3,1,125,35,5,65,3,1,2,2,1,2,6,4,6,6,4,3,3,3,2,2,6,30,5,7,25,3,11,1,4,1,2,1,2,2,2,4,4,2,2,3,3,2,2,2,2,3,2,1,2,142,399,9,8,1,1,2,3,1,2,6,1,2,2,5,3,2,1,3,3,1,4,4,1,2,3,2,55,28,5,16
1,142,400,3,10,5,8,1,127,32,5,65,1,1,3,3,1,2,6,5,6,6,3,3,3,1,2,1,6,24,2,3,17,10,89,3,5,2,2,1,1,2,4,2,3,1,2,4,2,4,4,2,4,4,2,2,2,142,400,3,5,1,3,1,3,1,2,6,1,2,2,4,3,1,1,1,1,1,2,5,1,2,3,10,40,28,5,17
1,142,401,3,9,6,5,1,120,30,3,65,1,1,1,1,1,2,6,1,5,5,1,3,3,1,2,1,6,24,0,4,16,2,8,2,1,2,2,5,1,3,2,4,4,2,1,2,4,2,2,2,2,4,4,2,2,142,401,2,1,3,3,1,2,1,3,6,1,2,2,3,2,1,1,1,3,2,3,3,4,2,3,11,50,30,5,23
1,142,402,3,8,6,8,1,125,36,2,80,1,1,1,1,1,1,6,4,6,6,4,3,3,1,2,3,7,20,2,7,23,2,8,1,1,2,3,2,2,3,3,2,4,2,2,2,4,2,2,2,3,4,1,2,2,142,402,6,5,1,3,2,2,1,3,6,1,2,1,4,3,1,2,1,1,1,4,3,1,0,0,0,89,89,5,32
1,142,403,3,9,6,3,1,126,35,1,90,1,3,3,3,1,2,6,4,6,6,3,3,3,7,2,1,5,15,3,3,12,1,4,2,1,2,2,1,2,2,2,3,2,1,2,2,4,2,4,2,2,2,2,2,2,142,403,2,1,1,2,2,3,1,2,6,0,1,1,6,3,1,1,1,1,1,4,3,1,2,3,2,35,24,5,33
1,142,404,3,8,7,5,1,125,31,11,75,1,1,3,1,1,2,5,2,2,5,7,1,1,3,1,1,4,20,3,4,15,2,8,3,1,2,2,1,1,2,2,3,3,2,2,3,3,2,3,3,3,3,3,2,2,142,404,2,1,2,2,1,3,1,6,6,1,2,2,5,3,2,1,1,2,1,3,3,4,2,3,0,25,14,11,55
1,142,405,4,0,8,6,1,120,34,11,40,1,1,2,2,1,2,6,2,2,6,1,1,1,2,2,1,5,20,4,4,16,2,8,2,2,2,1,2,2,2,2,3,2,2,2,3,2,2,2,2,2,4,3,2,2,142,405,1,1,1,3,2,3,1,2,6,1,2,4,7,3,2,1,3,1,3,4,5,4,2,3,3,25,15,11,78
1,142,406,4,9,8,3,1,120,29,1,19,1,1,3,3,1,2,4,4,4,4,3,2,2,7,2,2,6,24,10,4,15,2,7,2,2,2,2,2,3,4,3,2,2,4,2,3,3,2,2,2,2,3,4,0,2,142,406,3,1,1,1,2,2,1,1,6,1,2,3,5,3,1,1,3,3,3,3,2,2,2,3,1,35,19,8,25
1,142,407,4,10,10,7,1,120,30,11,99,1,1,1,1,1,2,4,4,4,4,4,2,2,10,2,2,5,20,3,5,20,3,12,2,5,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,142,407,9,3,1,1,2,4,1,1,6,0,0,2,6,3,1,1,3,3,3,4,3,4,2,3,3,40,20,8,31
1,142,408,4,10,9,6,1,125,35,2,45,1,1,3,3,1,1,4,4,4,4,3,2,2,4,2,1,4,16,3,4,16,2,8,3,1,3,3,3,2,3,2,3,3,1,2,2,3,2,4,2,2,3,3,1,2,142,408,2,1,1,1,2,4,1,2,6,1,1,2,6,3,2,1,3,3,4,4,5,4,2,2,2,33,18,8,35
1,142,409,4,10,9,4,1,120,32,2,99,1,1,2,3,1,2,4,1,4,4,3,2,2,7,2,1,6,25,3,9,48,0,27,3,1,2,2,1,2,4,4,4,4,3,3,2,4,2,4,3,3,4,4,1,2,142,409,3,1,2,3,1,3,1,6,6,3,1,2,4,2,4,3,3,3,3,2,1,1,2,2,10,62,35,3,25
1,142,410,4,9,9,7,1,125,34,1,85,1,1,3,3,1,1,4,1,4,4,3,2,2,4,2,1,6,25,2,5,20,3,12,4,4,1,2,2,2,2,4,3,4,4,1,3,4,2,4,3,2,3,3,1,2,142,410,3,1,2,2,1,3,1,6,6,1,1,3,4,1,1,1,1,2,2,3,2,1,2,3,0,40,20,3,51
1,142,411,4,9,9,5,1,125,36,2,99,2,1,3,3,1,1,8,8,9,8,8,2,2,7,2,2,7,25,3,5,18,3,12,4,5,3,2,5,1,2,3,2,3,2,2,3,3,2,2,2,2,3,4,1,2,142,411,6,1,1,3,2,4,1,6,6,1,1,3,4,3,2,1,1,1,1,4,5,4,2,3,10,30,20,4,31
1,142,412,4,9,8,7,1,120,33,2,70,1,1,2,3,1,2,4,3,4,4,3,2,2,8,2,2,4,14,2,5,17,2,8,4,1,2,2,2,3,3,4,2,4,3,2,2,4,2,4,1,2,4,4,1,2,142,412,3,3,3,3,1,3,1,6,6,1,1,4,5,3,2,2,3,3,2,2,5,1,2,3,0,25,18,8,53
1,142,413,4,8,8,5,1,130,35,2,60,1,1,2,3,2,2,3,1,2,4,1,1,1,6,1,1,4,14,2,6,20,2,8,2,2,2,2,4,1,3,3,4,2,2,3,3,4,1,2,3,2,3,1,2,2,142,413,5,3,1,1,2,3,2,1,6,1,1,2,5,3,1,1,1,1,2,4,2,2,2,2,10,30,20,1,47
1,142,414,2,8,7,8,1,130,35,2,55,1,3,2,2,1,2,2,1,2,6,1,1,1,10,2,1,4,18,2,4,15,2,8,1,4,1,2,4,2,2,2,2,4,4,2,2,4,2,3,2,2,3,2,2,2,142,414,6,8,1,2,2,2,1,1,6,3,1,2,6,3,1,1,3,1,2,2,2,1,2,3,3,22,12,11,33
1,142,415,2,8,2,9,1,135,35,1,70,1,1,2,2,1,2,4,3,5,2,3,1,3,1,1,1,5,20,1,5,23,2,11,3,3,2,3,4,2,3,2,2,4,2,2,3,3,2,3,3,3,2,4,1,2,142,415,9,9,1,3,2,2,1,1,6,1,1,2,5,1,4,1,3,3,1,2,4,1,2,3,1,30,20,5,1
1,142,416,2,9,1,9,1,132,38,2,75,2,1,2,2,1,2,9,8,9,9,8,3,3,2,2,2,4,16,2,3,12,1,4,2,1,2,3,1,2,3,4,2,4,2,3,3,4,2,3,2,3,2,1,2,2,142,416,6,8,2,3,1,2,2,1,6,1,2,1,5,1,1,1,3,1,1,2,5,1,2,3,1,35,20,5,28
1,142,417,3,9,1,9,1,133,35,1,65,1,1,3,2,1,1,6,3,6,6,3,3,3,6,2,1,5,20,3,4,16,1,5,2,1,2,2,4,1,2,3,2,2,2,2,2,3,2,2,2,2,2,2,1,2,142,417,3,7,1,1,2,2,1,0,6,1,2,2,7,3,1,1,1,1,3,4,4,1,2,3,11,20,12,5,29
1,142,418,3,9,6,2,1,130,36,1,99,2,1,3,1,1,1,6,1,6,6,3,3,3,1,2,1,4,22,2,5,23,3,14,3,4,1,2,1,3,4,3,4,2,1,1,3,4,1,4,2,1,4,4,2,2,142,418,1,2,2,3,1,2,4,2,6,1,2,2,4,1,2,1,3,1,4,2,5,4,2,3,10,40,25,5,36
1,142,419,3,8,5,7,1,130,32,2,50,1,1,2,2,1,2,6,2,6,6,3,3,3,1,2,1,4,4,3,5,2,3,11,3,3,2,3,1,2,2,2,4,4,4,1,3,4,2,3,2,1,4,4,1,2,142,419,2,3,2,3,1,3,1,2,6,1,2,2,6,3,4,4,3,3,1,4,5,4,2,3,0,35,22,5,37
1,142,420,3,7,2,8,2,135,45,5,50,1,1,3,1,2,2,6,2,2,6,3,1,1,9,1,1,4,15,3,3,12,2,10,2,1,2,3,4,1,3,3,2,4,1,2,3,4,4,4,1,2,4,2,0,2,142,420,3,5,1,3,1,3,3,3,6,1,1,2,6,3,2,1,3,2,2,3,3,2,2,3,11,20,12,11,41
1,142,421,3,7,2,7,1,135,35,2,50,4,1,2,2,2,2,2,3,2,5,1,1,1,7,2,2,4,16,2,3,13,1,4,1,1,1,3,3,1,2,2,1,4,1,1,4,4,2,1,1,4,4,2,2,2,142,421,3,9,3,3,1,3,2,2,6,1,1,2,5,3,1,1,3,3,2,3,3,1,2,3,7,30,18,11,70
1,142,422,3,7,6,8,1,130,32,1,40,1,1,2,1,1,2,2,1,5,6,1,1,1,2,2,1,3,12,3,5,20,3,12,1,2,1,4,1,1,4,2,4,2,1,1,4,4,1,4,2,1,3,3,2,2,142,422,2,1,3,3,1,3,1,1,6,3,1,3,2,1,4,1,3,3,4,3,3,1,2,3,4,20,12,11,71
1,142,423,3,7,1,4,1,130,29,1,60,1,2,1,1,1,2,2,1,2,5,1,1,1,10,1,1,5,20,3,4,16,2,7,1,7,2,3,3,1,2,2,2,3,3,1,2,3,2,4,1,3,3,2,2,2,142,423,4,8,2,2,2,2,1,1,6,1,2,2,6,3,2,1,3,3,1,2,4,1,2,3,3,25,12,11,72
1,142,424,3,7,2,7,1,135,32,6,65,3,2,2,2,1,1,5,1,1,6,1,1,1,7,2,1,3,10,2,2,10,0,0,2,3,2,3,4,2,3,4,3,4,2,2,3,4,2,3,1,4,3,3,2,2,142,424,3,3,1,1,2,2,2,2,6,2,2,2,6,3,2,1,1,1,2,3,5,1,2,3,2,25,15,11,86
1,142,425,3,9,9,4,1,130,31,11,80,1,1,1,1,1,2,6,6,6,6,3,3,3,2,2,1,7,28,3,7,30,2,8,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,142,425,1,1,1,2,1,3,5,1,6,0,1,1,5,3,1,1,1,1,1,4,5,4,2,3,3,35,20,7,58
1,142,426,4,7,7,4,1,135,45,11,50,1,1,1,1,1,2,4,6,4,4,3,2,2,3,2,2,7,30,5,5,17,2,8,3,2,2,1,1,0,4,2,2,2,2,2,2,1,4,3,3,2,2,3,0,2,142,426,6,4,3,3,2,3,1,1,6,1,1,3,4,3,2,1,1,1,3,3,3,1,2,1,3,35,20,8,9
1,142,427,4,9,9,4,1,134,35,2,99,1,1,0,0,0,0,3,5,4,3,3,2,2,9,1,2,7,30,2,9,40,4,18,2,6,3,2,2,1,3,3,3,4,1,2,2,4,2,2,2,2,4,4,2,2,142,427,9,1,1,2,2,4,2,1,6,1,1,1,4,3,1,1,1,3,3,4,2,1,2,3,1,50,22,3,30
1,142,428,4,10,9,7,1,133,35,1,87,1,1,1,3,1,2,3,5,6,3,3,2,2,10,1,3,7,20,3,5,16,2,8,4,4,3,3,1,3,2,2,2,3,3,1,1,2,1,1,1,2,3,4,0,2,142,428,9,2,1,2,1,2,0,1,6,0,2,3,7,1,2,1,2,3,2,3,2,1,1,1,0,40,20,3,46
1,142,429,4,9,9,4,1,130,34,1,70,1,1,1,1,1,2,4,4,3,3,3,2,2,5,1,2,6,20,10,5,17,2,7,2,8,3,1,1,2,4,2,3,2,2,2,2,3,2,3,2,2,4,4,0,2,142,429,3,6,1,2,1,3,1,1,6,1,1,3,7,3,1,1,1,1,1,3,2,1,2,1,3,25,15,8,52
1,142,430,1,5,11,6,1,130,40,2,20,1,1,2,1,1,1,6,5,5,4,8,3,2,7,2,2,5,30,5,3,10,1,4,1,2,3,2,1,2,4,2,4,3,1,2,2,3,2,4,2,2,3,3,2,2,142,430,4,1,2,3,1,3,1,6,6,1,2,1,6,3,1,1,1,1,1,3,2,1,2,1,11,25,10,10,2
1,142,431,3,5,10,3,1,137,40,1,89,1,1,1,1,1,2,4,6,6,4,4,3,2,10,1,1,5,20,3,0,89,10,89,3,5,3,3,1,1,3,2,3,3,2,2,3,4,2,3,2,2,3,3,2,2,142,431,3,5,1,3,1,3,1,6,6,1,1,3,6,1,1,1,3,1,2,3,3,1,2,3,3,40,20,10,7
1,142,432,3,7,7,4,1,140,41,6,60,1,1,3,1,1,2,8,7,7,8,7,1,1,3,1,2,5,18,2,4,15,2,8,3,2,2,2,2,2,4,2,2,4,2,1,1,0,2,3,1,3,2,3,1,2,142,432,2,1,0,3,2,4,1,6,6,1,1,2,7,3,1,1,2,1,2,4,1,1,2,0,3,25,12,1,51
1,142,433,3,8,7,5,1,140,36,2,50,1,1,2,3,1,3,5,2,2,5,3,1,1,3,1,1,5,15,5,3,12,1,5,2,5,2,3,2,2,3,3,3,4,2,0,3,4,1,3,2,2,4,3,1,2,142,433,2,0,1,0,2,3,2,7,0,1,1,2,6,3,2,1,3,1,1,4,4,1,2,3,6,25,15,11,8
1,142,434,3,8,5,9,1,143,35,2,70,1,1,1,1,1,1,6,4,6,6,6,3,3,1,2,2,5,30,4,5,30,2,12,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,142,434,6,8,2,3,1,3,1,3,6,1,1,2,6,3,2,1,3,1,1,3,3,1,2,3,3,35,24,5,7
1,142,435,3,9,8,5,1,143,30,11,85,2,3,1,2,1,1,6,1,6,6,3,3,3,0,1,1,7,30,3,3,12,1,4,3,1,2,1,2,2,2,4,2,4,2,2,2,4,3,3,1,2,2,2,1,2,142,435,10,8,1,1,1,3,2,2,6,1,1,2,6,3,1,1,3,1,1,4,2,1,2,3,6,35,18,5,8
1,142,436,1,8,1,9,1,140,40,2,65,1,1,1,3,1,2,6,3,6,6,3,3,3,3,1,1,4,12,3,3,15,1,6,2,1,2,2,1,1,2,2,1,2,2,3,1,4,2,3,1,2,1,1,2,2,142,436,6,8,1,2,1,3,1,1,6,1,2,1,6,3,1,1,1,1,2,2,4,1,0,0,10,40,15,5,13
1,142,437,3,8,7,4,1,145,45,3,85,1,3,1,1,1,1,6,4,6,6,4,3,3,1,2,1,6,24,2,6,30,3,24,2,1,2,2,1,1,2,4,1,3,2,2,2,4,2,4,1,2,2,1,1,2,142,437,2,7,2,2,1,2,1,3,6,1,1,1,6,3,2,1,1,1,1,2,3,2,2,3,3,50,27,5,18
1,142,438,3,8,5,4,1,140,40,3,60,1,1,1,1,1,1,6,6,5,4,7,3,3,1,2,2,5,20,2,2,11,1,6,1,1,2,3,1,2,4,4,4,3,1,3,4,4,1,3,1,2,4,2,1,2,142,438,3,1,1,1,2,3,1,3,6,1,1,1,7,3,1,1,3,1,1,2,5,1,2,3,1,35,20,5,19
1,142,439,3,8,5,8,1,140,4,11,80,1,1,2,2,1,2,6,2,6,6,8,3,3,0,2,1,5,25,3,6,25,3,14,2,1,2,3,2,2,3,3,3,3,3,0,3,3,3,3,3,2,2,2,0,2,142,439,3,7,1,3,2,3,3,2,6,1,1,2,6,3,1,1,3,1,1,3,5,0,2,3,0,40,20,5,35
1,142,440,1,8,1,8,1,140,40,11,60,1,1,1,2,1,2,6,4,6,6,3,3,3,1,1,1,5,25,2,4,20,1,6,2,1,2,1,1,1,2,3,1,2,2,2,1,2,1,1,1,2,1,1,2,2,142,440,9,8,1,2,1,3,1,6,6,1,3,2,4,3,2,1,3,1,1,3,4,1,2,3,1,37,20,5,39
1,142,441,3,9,8,7,1,140,36,1,99,1,3,1,1,1,2,6,4,4,4,3,2,2,10,2,1,7,4,4,6,24,3,12,1,1,2,3,1,2,4,4,4,4,2,2,2,4,2,3,2,4,4,4,2,2,142,441,8,5,1,1,2,2,1,1,6,2,1,1,4,1,2,1,2,3,3,2,2,4,2,3,11,40,20,3,29
1,142,442,2,8,8,7,1,140,40,11,72,1,1,2,2,1,2,4,4,6,4,4,2,2,10,2,2,5,18,0,5,18,2,7,3,2,2,3,1,1,2,2,2,4,1,3,2,3,2,2,2,2,2,2,2,2,142,442,8,1,1,3,1,3,1,6,6,1,2,0,5,1,2,1,1,1,1,3,3,2,2,3,10,32,16,4,10
1,142,443,3,9,9,9,1,140,35,11,85,1,2,3,1,1,2,6,3,6,6,3,3,3,4,2,2,5,20,7,5,19,2,8,1,1,3,1,2,1,4,3,4,3,2,2,2,3,2,3,4,2,4,4,0,2,142,443,1,3,1,3,2,4,1,1,6,1,2,1,5,1,1,1,3,3,4,3,1,1,2,3,3,30,16,6,24
1,142,444,3,7,6,8,1,148,0,3,89,1,1,2,2,1,2,6,5,5,6,1,3,2,5,1,1,4,24,2,10,0,0,0,4,1,2,3,2,2,3,2,4,4,2,2,3,3,2,3,3,2,3,4,2,2,142,444,2,9,1,1,2,2,2,6,6,1,1,3,6,2,3,1,1,3,2,4,2,1,1,2,2,30,18,9,56
1,142,445,4,9,9,2,1,140,30,3,40,1,1,1,1,0,2,6,6,6,4,3,3,2,10,2,1,4,20,2,2,10,2,10,2,2,2,3,4,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,142,445,7,0,2,3,2,3,3,1,6,1,2,4,4,2,2,1,0,3,2,3,1,4,1,2,4,45,28,10,27
1,142,446,3,8,10,5,1,150,42,3,62,2,1,3,3,1,2,5,1,1,4,7,1,1,5,2,1,4,16,1,5,20,1,4,2,1,2,3,5,3,2,2,3,4,2,3,0,0,2,2,2,2,2,2,2,2,142,446,3,1,1,2,2,3,1,3,6,1,1,2,5,1,1,1,1,3,3,4,1,1,2,3,3,30,14,1,3
1,142,447,3,5,4,6,1,150,40,10,30,1,1,3,3,1,1,4,2,2,4,1,1,1,5,1,1,5,25,3,0,89,10,89,1,2,2,1,3,2,2,3,4,4,2,2,3,3,3,3,2,2,4,3,2,2,142,447,3,3,1,1,1,3,1,2,6,1,1,2,6,3,2,1,3,1,1,3,1,1,1,2,3,35,15,1,11
1,142,448,3,9,8,7,1,150,40,1,99,1,2,1,2,1,3,4,4,4,4,3,2,2,10,2,2,7,25,2,9,35,4,16,3,3,2,2,1,1,2,2,2,3,2,2,2,2,3,3,3,4,4,4,2,2,142,448,9,5,1,2,2,3,1,6,6,1,1,4,4,3,1,1,1,1,1,3,1,1,2,3,1,37,20,3,10
1,142,449,4,9,8,9,1,150,40,11,99,1,1,2,2,1,2,4,4,4,3,3,2,2,10,1,2,6,25,2,8,31,3,12,3,4,1,3,5,2,2,1,4,2,2,1,1,3,1,2,1,2,4,4,2,2,142,449,6,6,3,3,2,4,1,1,6,2,1,3,3,2,1,1,1,1,1,2,1,1,2,2,1,32,22,3,12
1,142,450,2,7,2,6,1,155,40,3,54,1,2,3,3,2,3,6,10,2,10,1,7,1,10,1,1,5,18,2,4,16,0,0,2,7,2,3,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,142,450,10,0,1,1,2,2,1,1,6,1,1,2,6,3,2,1,2,1,1,2,3,1,2,3,10,22,19,11,10
1,142,451,4,9,2,4,1,150,35,1,80,1,1,1,2,1,1,7,9,7,7,9,3,3,1,1,3,0,0,1,0,89,10,89,2,1,2,3,4,1,2,4,2,3,4,2,2,4,3,4,2,2,2,3,1,2,142,451,10,0,1,1,1,2,2,2,6,1,2,2,7,3,2,1,3,1,1,4,3,2,2,3,1,35,22,5,2
1,142,452,4,9,2,5,1,150,40,1,70,1,1,1,3,1,2,4,3,6,6,4,2,3,1,2,1,6,25,0,5,20,1,6,2,7,2,2,2,3,1,2,1,3,3,2,2,4,1,1,1,2,2,3,1,2,142,452,9,8,2,3,1,2,1,4,6,1,1,3,6,3,2,1,3,1,1,3,3,1,2,3,1,35,15,5,9
1,142,453,3,8,11,9,1,155,42,11,70,1,1,3,2,1,2,6,4,6,6,3,3,3,1,3,3,5,25,2,4,20,2,9,2,1,2,3,4,2,3,4,4,4,2,2,3,4,2,3,2,2,2,2,1,2,142,453,2,1,1,1,2,4,2,3,6,1,2,2,6,1,1,2,2,3,2,4,4,4,2,3,2,42,28,5,12
1,142,454,3,9,5,5,1,158,50,1,65,1,1,1,2,2,2,5,5,5,2,3,3,3,1,2,1,9,40,6,4,20,1,6,1,1,2,3,1,1,4,1,3,4,2,2,2,4,2,4,3,4,4,4,2,2,142,454,3,1,1,3,2,2,3,5,6,0,2,1,4,3,2,1,3,1,3,4,3,1,2,3,11,45,33,5,24
1,142,455,1,11,2,9,1,150,80,2,89,1,1,1,1,1,1,6,6,6,6,6,3,4,10,2,1,7,30,5,0,89,10,89,1,1,1,3,1,1,3,4,3,3,2,4,2,4,4,4,2,2,2,2,2,2,142,455,3,9,1,1,1,3,1,6,6,1,1,3,7,3,2,1,3,1,1,3,4,1,2,3,4,30,20,5,34
1,142,456,3,6,1,5,1,155,38,3,30,1,1,1,1,1,3,6,2,1,6,3,1,1,9,1,1,6,24,7,3,12,1,4,2,2,2,3,1,1,3,3,2,3,3,1,2,2,2,3,2,2,2,2,1,2,142,456,2,8,1,3,1,3,1,1,6,2,2,2,4,1,2,1,3,3,3,3,3,1,1,3,3,30,16,11,62
1,142,457,3,8,6,9,1,158,37,7,65,1,1,1,1,1,1,5,4,2,6,1,1,1,2,1,1,5,25,2,3,11,3,8,1,5,2,1,1,1,4,4,4,2,4,1,4,4,2,2,2,2,4,4,2,2,142,457,3,3,1,3,1,3,1,6,6,1,1,4,7,3,2,1,3,1,1,3,5,1,2,3,11,16,12,11,92
1,142,458,3,8,8,7,1,152,34,4,76,1,1,2,2,1,2,6,4,5,6,4,3,3,3,2,1,5,20,3,3,15,1,5,2,1,2,2,2,1,3,2,3,3,2,2,2,3,2,2,3,2,3,3,2,2,142,458,2,1,1,3,1,2,1,1,6,3,1,2,4,1,1,1,1,1,1,4,5,4,2,3,1,38,18,7,25
1,142,459,3,9,9,8,1,150,35,3,60,3,1,3,1,1,2,6,3,5,4,3,3,3,4,1,1,6,20,1,3,14,1,3,2,6,2,2,1,2,4,4,4,4,4,2,3,4,4,4,4,3,4,3,2,2,142,459,3,1,1,2,2,2,1,1,6,0,2,3,5,3,3,0,3,4,1,2,4,4,2,3,11,35,15,7,28
