CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.60C.,Q.60D.,Q.60E.,CARD..1,DECK..1,BALLOT..1,Q.61.,Q.62.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72D..1,Q.73.,Q.74.,Q.75.,Q.76A.,Q.76B.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.83A.,Q.83B.,Q.83C.,Q.84A.,Q.84B.,Q.84C.,Q.84C..1,V.85.,V.86.,V.87.,V.88.,V.89.
1,87,1723,2,8,4,2,2,5,1,3,7,9,8,7,1,1,2,4,1,3,2,3,2,1,5,2,2,3,9,4,6,3,4,1,2,3,3,1,3,2,2,3,1,1,1,1,2,3,4,3,2,1,1,3,2,2,2,3,2,2,1,1,1,1,2,87,1723,2,4,1,1,1,1,2,3,6,1,1,2,2,2,1,2,1,2,3,5,1,1,2,2,1,3,1,4,5,10,3,7,3,3,2,75
1,87,1724,2,1,1,1,1,5,1,3,7,4,7,2,5,13,3,5,1,2,1,4,2,1,0,2,2,3,9,4,2,1,2,1,3,1,3,3,2,3,2,4,1,1,1,1,1,1,2,6,4,0,2,2,2,1,3,2,2,2,2,1,1,1,2,87,1724,2,2,1,1,1,1,1,3,1,2,1,1,2,2,1,2,1,2,3,2,2,1,1,5,1,3,1,1,3,11,3,7,2,3,2,14
1,87,1725,2,3,1,1,1,5,1,3,2,9,7,6,4,4,2,2,1,1,3,3,2,1,1,1,2,2,9,4,1,3,3,1,3,1,3,4,2,2,3,2,1,1,1,1,1,3,3,3,4,1,4,2,5,3,3,4,1,2,1,1,2,2,2,87,1725,4,4,3,1,1,3,3,1,3,1,1,2,2,2,1,1,1,1,3,5,3,1,1,2,1,3,1,2,3,7,3,0,4,2,4,25
1,87,1726,2,9,4,2,3,5,2,3,2,11,8,2,3,1,3,5,1,2,1,4,2,1,4,3,3,3,9,4,6,1,3,2,3,1,3,3,3,2,3,1,1,1,2,2,1,1,4,2,2,1,3,4,3,3,3,3,1,2,1,1,2,1,2,87,1726,2,5,1,1,1,1,2,3,3,1,1,1,1,4,1,4,2,3,3,6,2,1,1,5,1,3,1,1,6,11,3,0,3,2,4,35
1,87,1727,2,10,1,1,1,2,1,3,2,2,4,7,5,10,1,1,1,1,3,1,1,2,1,2,2,1,2,4,2,1,3,2,2,3,2,1,2,2,2,3,2,2,2,2,2,1,2,3,3,1,2,3,2,1,2,1,2,2,1,1,1,2,2,87,1727,2,5,3,2,1,2,3,2,7,1,1,2,2,2,1,2,1,3,3,5,3,2,3,2,1,3,1,3,6,7,3,7,4,2,4,3
1,87,1728,2,2,1,1,1,5,1,3,2,9,10,8,9,10,2,3,1,2,1,5,2,2,1,1,1,4,9,4,3,2,2,2,2,2,4,1,2,3,2,3,2,1,2,1,1,0,4,2,4,3,5,5,5,5,3,1,3,1,1,2,2,2,2,87,1728,4,3,1,2,4,1,2,3,2,2,1,1,2,2,2,4,1,2,3,1,2,3,2,2,2,1,1,3,5,11,3,0,3,6,1,42
1,87,1729,2,2,1,1,1,5,1,3,2,2,8,7,4,13,2,3,3,3,1,3,2,3,1,1,2,1,9,4,6,3,4,2,2,1,1,3,1,2,3,3,1,1,1,1,1,3,1,3,4,1,5,5,1,3,3,3,3,2,1,1,2,2,2,87,1729,4,2,4,2,2,4,5,1,13,2,1,1,2,2,1,3,1,2,3,3,2,1,1,4,1,3,1,3,0,0,1,0,6,6,1,62
1,87,1730,2,10,4,2,3,5,1,3,2,11,7,8,4,10,2,2,1,3,2,2,2,2,1,2,2,2,9,4,2,3,4,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,4,3,3,3,3,3,3,3,3,4,4,2,1,1,2,2,2,87,1730,2,5,4,2,4,1,2,3,3,0,0,0,0,0,4,2,1,1,3,2,1,2,3,5,1,3,1,2,5,11,3,0,3,6,1,33
1,87,1731,2,2,1,1,1,4,1,3,2,9,7,2,4,1,2,2,1,2,1,2,1,2,1,1,2,2,9,4,6,1,4,2,1,3,3,1,1,2,2,2,2,1,2,2,2,1,1,2,4,3,1,2,1,1,3,1,4,2,2,1,2,1,2,87,1731,4,4,4,2,2,1,2,3,6,1,1,2,1,3,1,1,1,2,3,3,2,1,2,2,1,3,1,3,6,10,3,0,3,6,1,31
1,87,1732,2,2,1,1,1,5,1,3,14,9,10,10,4,0,2,2,1,3,0,0,2,1,1,1,1,1,9,4,0,3,1,0,2,1,3,1,2,3,2,2,2,2,2,2,2,0,4,2,4,3,5,5,5,1,3,4,4,1,3,1,1,1,2,87,1732,3,2,4,2,2,1,2,3,7,1,1,1,2,3,1,4,1,2,4,6,4,1,2,2,1,3,1,2,4,5,5,0,3,2,9,2
1,87,1733,2,2,1,1,1,4,1,3,1,1,1,1,4,1,2,3,1,2,1,3,1,1,2,3,4,2,4,4,4,2,1,1,3,2,2,2,2,3,3,3,1,1,1,1,1,1,1,2,4,1,3,4,3,3,3,3,1,1,1,2,1,2,2,87,1733,2,4,2,1,1,2,2,2,4,2,2,2,2,5,3,1,2,2,2,3,2,1,1,4,1,3,1,3,0,0,1,0,4,6,8,14
1,87,1734,2,3,1,1,1,5,1,3,1,9,10,9,4,5,1,2,1,1,2,1,1,2,3,2,2,2,9,4,2,3,2,1,1,3,1,1,2,2,2,1,1,1,1,1,1,1,2,2,4,2,1,1,3,1,2,1,4,2,1,1,2,1,2,87,1734,4,3,1,1,2,1,1,3,10,1,1,1,1,4,1,2,1,2,4,3,1,1,1,3,1,3,1,1,4,7,3,0,2,2,7,12
1,87,1735,2,9,4,2,3,2,1,3,1,10,3,9,4,3,2,3,2,1,3,1,1,2,1,2,2,1,10,4,0,2,3,1,1,2,3,2,3,1,2,2,1,1,1,2,1,2,1,3,4,3,1,4,2,2,3,3,2,2,1,1,2,1,2,87,1735,2,5,1,1,1,1,2,3,4,1,1,2,2,2,1,4,1,2,3,5,4,1,2,2,1,3,1,10,0,0,1,0,3,2,7,9
1,87,1736,2,1,1,1,1,4,2,3,1,8,12,1,4,13,2,2,1,1,2,2,1,3,1,2,2,2,9,4,2,3,4,1,2,3,2,2,2,1,2,3,1,1,1,1,1,1,2,2,2,1,3,3,3,2,3,4,1,2,1,1,2,1,2,87,1736,2,4,4,2,2,1,1,3,11,0,1,1,1,3,2,2,1,3,4,2,2,2,2,3,1,3,1,6,7,8,5,0,2,6,2,44
1,87,1737,1,3,1,1,1,6,0,3,5,0,10,8,4,5,1,3,2,1,2,1,1,2,1,1,1,1,5,4,2,3,1,2,1,3,2,1,3,2,1,4,4,1,3,4,1,3,2,3,3,2,1,1,3,3,2,1,3,1,2,1,2,2,2,87,1737,2,3,4,1,1,2,1,3,3,2,1,1,2,2,1,1,1,2,3,1,2,2,3,5,3,3,1,2,5,6,3,0,3,6,2,27
1,87,1738,1,2,1,1,1,6,1,3,5,9,7,9,4,8,3,4,1,3,1,3,1,1,4,2,2,3,9,4,3,1,3,2,3,3,3,3,1,2,3,1,1,1,1,1,1,1,3,2,4,1,2,4,2,2,2,1,2,2,2,1,1,2,2,87,1738,0,2,3,2,2,4,5,3,9,1,1,1,1,4,1,2,1,2,3,0,3,2,3,2,1,3,1,1,4,8,5,0,5,6,2,45
1,87,1739,1,4,1,1,1,7,2,3,7,7,8,1,5,1,1,4,1,2,2,2,2,2,1,2,2,2,7,4,2,3,1,3,2,2,3,3,3,2,2,3,2,1,1,1,1,2,4,3,2,1,1,2,2,3,3,1,1,2,2,1,1,1,2,87,1739,2,1,4,2,1,1,2,3,1,1,1,1,1,4,1,2,2,3,3,4,3,3,4,5,2,1,1,5,7,8,3,7,3,7,1,39
1,87,1740,1,11,4,2,3,7,1,3,1,1,7,10,4,10,2,2,2,2,2,3,2,3,3,2,2,2,1,4,6,3,4,1,2,3,4,1,2,2,2,3,2,1,2,2,2,2,3,3,3,1,2,3,2,2,1,2,4,1,1,2,2,1,2,87,1740,4,5,1,1,1,2,3,2,8,1,1,1,1,4,2,1,1,2,3,2,1,2,2,4,1,3,1,5,6,7,3,0,4,6,5,29
1,87,1741,1,10,2,2,3,7,2,3,7,9,12,3,6,10,3,5,1,2,3,4,2,2,2,2,2,3,4,4,2,1,2,2,3,3,3,2,2,2,3,3,2,5,3,4,2,3,1,5,4,3,2,3,3,3,3,1,2,2,2,1,1,2,2,87,1741,3,5,4,2,1,0,5,1,12,1,1,1,2,3,1,2,2,2,0,5,2,1,2,2,1,3,1,1,4,9,3,8,5,3,1,2
1,87,1742,1,9,4,2,3,7,2,3,7,3,8,6,4,1,1,5,1,2,3,3,1,2,4,1,2,3,9,4,1,3,2,1,3,1,1,1,3,1,2,3,1,1,1,1,1,3,3,10,4,3,2,2,1,1,1,1,3,2,2,1,1,1,2,87,1742,2,5,1,1,1,1,2,3,9,1,1,1,2,3,1,4,1,3,3,6,2,1,1,6,1,1,3,5,7,8,3,7,3,7,1,15
1,87,1743,1,2,1,1,1,7,2,3,5,7,12,7,4,5,3,5,1,2,2,4,1,1,3,3,1,2,4,4,2,3,3,2,3,3,1,1,2,1,1,4,1,1,1,1,1,2,2,9,4,2,1,2,1,1,4,3,3,2,2,1,1,1,2,87,1743,2,1,5,3,3,1,1,3,6,1,2,2,2,1,2,2,1,2,4,6,2,1,2,6,3,3,3,3,9,11,3,7,2,1,11,59
1,87,1744,1,9,4,3,3,7,1,3,7,7,7,9,5,10,1,2,2,1,2,2,2,2,3,2,3,1,1,4,1,3,1,2,3,2,2,2,2,2,1,3,2,1,2,1,2,3,4,3,4,3,2,2,2,2,2,1,3,2,2,1,1,2,2,87,1744,2,4,4,2,2,1,3,3,1,1,1,1,1,4,2,4,2,2,3,6,2,1,2,2,1,3,1,3,8,9,3,8,4,7,1,31
1,87,1745,1,9,1,1,1,7,1,3,7,1,8,3,4,10,3,4,1,2,1,3,1,1,3,3,2,4,0,4,3,4,0,3,3,2,2,3,2,2,2,0,2,1,2,2,2,2,1,2,2,1,0,0,2,3,2,3,2,3,3,3,3,3,2,87,1745,3,5,0,2,2,1,2,3,10,2,2,2,2,5,4,2,2,2,3,2,1,1,2,7,1,3,1,3,9,10,3,0,3,3,1,11
1,87,1746,1,6,4,2,3,7,1,3,5,10,8,3,1,12,2,1,2,2,3,4,1,2,1,2,2,1,1,2,6,3,2,2,3,1,2,2,1,1,3,1,1,1,1,1,2,3,1,3,2,3,1,2,2,3,3,1,1,2,2,1,1,1,2,87,1746,2,4,1,1,1,4,5,1,13,1,1,1,1,4,2,4,2,2,3,5,1,1,1,2,1,3,1,1,4,9,3,7,6,6,2,13
1,87,1747,1,10,1,1,1,7,1,3,5,5,12,6,5,1,2,3,3,2,1,2,3,2,1,2,2,3,14,4,6,2,2,2,3,1,3,2,3,2,2,3,3,1,2,1,2,1,2,9,4,3,2,3,1,2,4,1,3,2,2,1,1,2,2,87,1747,2,5,6,2,4,3,4,2,9,1,1,1,1,4,0,4,1,2,3,3,2,1,2,6,1,3,1,3,8,11,3,8,5,6,7,45
1,87,1748,1,9,1,1,1,8,2,3,7,13,8,8,4,3,1,2,1,1,3,3,2,2,1,2,2,3,1,4,6,3,2,1,3,1,3,1,1,1,1,2,1,1,1,1,2,3,1,3,4,1,1,2,1,2,3,1,3,2,2,1,1,1,2,87,1748,2,3,1,1,1,1,2,3,12,1,1,1,1,4,2,2,2,4,5,6,2,1,2,6,1,3,1,9,0,0,1,7,3,7,1,43
1,87,1749,1,2,1,1,1,6,1,3,2,9,10,6,5,5,2,4,1,1,2,2,1,2,1,2,2,2,5,4,2,1,2,2,2,2,2,2,1,1,1,1,2,1,3,2,2,1,2,2,4,2,2,3,2,2,3,1,3,2,2,1,1,1,2,87,1749,2,2,6,2,4,1,2,2,2,1,1,1,1,4,1,2,1,2,3,5,3,2,4,5,1,3,2,1,5,6,3,7,4,2,3,17
1,87,1750,1,2,1,1,1,6,1,3,2,9,7,5,4,5,2,4,1,1,1,5,3,2,3,2,2,2,9,4,1,3,4,1,2,2,3,2,2,2,2,2,1,1,1,1,2,1,1,8,3,1,1,5,1,1,3,2,2,2,2,1,1,1,2,87,1750,2,2,5,3,3,1,1,3,2,1,1,1,1,4,1,2,1,2,3,2,1,1,1,5,2,3,1,2,5,9,4,7,2,6,1,32
1,87,1751,1,2,1,1,1,6,1,3,2,9,12,3,4,10,2,4,1,2,2,3,2,2,3,2,2,0,0,0,0,4,0,2,3,3,3,3,3,3,2,2,1,2,2,3,1,3,3,4,1,1,2,3,2,2,3,3,2,2,2,1,1,1,2,87,1751,2,1,1,0,0,0,0,5,2,2,1,2,1,2,2,2,2,3,3,6,2,4,2,2,1,3,1,3,6,11,3,7,4,6,1,44
1,87,1752,1,3,1,1,1,6,1,3,5,9,10,6,5,1,3,5,1,2,2,3,1,1,1,1,2,2,9,4,2,1,3,1,3,4,1,4,1,1,2,3,1,2,1,1,4,1,1,1,4,1,1,2,2,2,3,1,3,2,1,1,1,2,2,87,1752,2,4,4,2,2,1,2,3,10,1,1,1,1,4,1,2,1,1,3,2,2,2,2,5,1,3,1,3,6,7,3,7,3,2,6,7
1,87,1753,1,0,1,1,1,1,1,3,2,13,12,10,0,1,2,1,1,2,1,4,2,2,1,2,1,1,0,1,1,3,0,2,3,3,2,1,1,0,2,4,4,2,2,1,2,3,4,2,3,1,4,4,2,1,1,1,3,1,2,1,1,2,2,87,1753,3,4,1,1,2,1,2,4,3,1,1,1,1,4,1,1,1,1,2,1,1,2,0,2,1,3,3,3,0,0,1,4,1,6,1,51
1,87,1754,1,4,1,2,1,5,2,3,7,7,8,5,4,10,1,1,2,3,2,3,3,3,1,2,2,1,7,4,6,3,2,2,3,2,3,2,2,1,2,2,1,1,2,1,1,2,2,2,4,3,1,5,3,2,3,4,2,2,2,1,3,2,2,87,1754,2,3,3,2,2,1,2,3,2,1,1,1,1,4,1,2,1,3,5,5,2,2,2,6,1,3,1,2,5,9,3,0,3,3,3,75
1,87,1755,1,4,1,1,1,3,2,3,7,4,1,5,6,11,3,5,1,2,1,4,1,1,3,3,3,2,4,4,2,1,4,2,3,2,2,1,2,1,2,3,2,2,4,2,2,1,1,1,4,1,1,3,2,1,3,4,4,1,2,1,1,1,2,87,1755,2,3,4,0,4,3,3,2,3,2,1,1,2,2,1,1,1,3,3,5,2,1,2,6,1,3,1,2,5,11,3,4,4,3,2,10
1,87,1756,1,4,1,1,1,4,1,3,2,9,10,9,4,5,2,3,1,2,1,3,2,1,3,2,2,2,9,4,2,3,4,2,3,2,3,2,2,2,3,3,2,1,2,3,1,3,3,3,4,3,1,4,2,2,3,2,2,2,1,1,1,2,2,87,1756,2,5,1,1,2,3,4,2,9,1,1,1,1,4,1,1,1,2,3,5,2,2,3,2,1,3,1,1,8,10,3,7,5,2,3,4
1,87,1757,0,9,1,1,1,3,2,3,2,2,1,7,1,10,1,2,3,1,4,1,1,2,1,1,1,1,2,4,1,3,3,1,1,4,1,2,2,1,1,3,1,1,1,1,1,1,2,1,4,1,1,4,2,1,3,2,2,1,1,1,2,3,2,87,1757,4,5,1,1,1,1,1,1,3,1,1,1,1,4,1,4,1,1,3,1,1,1,1,1,1,1,1,6,9,11,3,0,4,2,4,24
1,87,1758,3,5,1,1,1,7,2,3,7,7,8,3,4,12,2,4,1,2,2,3,2,2,2,2,2,2,14,4,6,3,2,1,3,2,3,2,3,2,2,3,2,1,1,1,1,2,3,9,4,1,1,4,1,2,3,3,3,2,2,1,1,2,2,87,1758,2,1,1,1,1,1,2,3,12,1,1,1,1,4,1,4,1,2,4,6,4,1,2,6,1,3,1,3,9,11,3,8,3,7,2,25
1,87,1759,3,5,1,1,1,7,2,3,7,5,12,6,4,1,2,2,1,1,2,2,2,2,1,1,1,1,5,4,6,3,2,2,3,3,2,2,2,2,2,3,1,1,2,1,1,2,2,2,3,1,2,4,1,2,3,3,3,2,2,1,1,1,2,87,1759,2,1,5,2,4,1,1,4,2,1,1,1,1,4,1,2,2,2,4,5,2,3,2,4,1,3,1,7,8,9,3,7,1,7,1,42
1,87,1760,3,3,1,1,1,7,1,3,7,12,12,6,4,10,3,5,1,2,1,4,2,2,1,2,2,3,14,4,2,2,4,0,0,1,1,4,3,2,3,4,1,1,1,0,1,3,3,6,4,1,5,4,4,3,4,3,1,2,2,1,1,1,2,87,1760,3,2,6,0,0,1,4,5,1,1,1,1,1,4,2,2,2,2,4,6,2,1,2,7,0,0,0,0,0,0,0,7,4,2,11,2
1,87,1761,3,2,1,1,1,7,1,3,5,5,7,5,1,8,1,2,3,3,3,2,1,2,1,2,2,2,4,4,2,2,2,2,2,3,2,2,1,1,2,1,2,1,3,1,3,1,2,3,3,3,2,2,1,2,3,4,4,2,2,1,1,2,2,87,1761,2,1,5,3,1,1,1,3,6,1,1,1,1,4,1,3,1,2,4,3,2,2,2,2,1,3,1,3,11,12,3,8,2,2,6,5
1,87,1762,3,9,4,2,3,8,1,3,7,7,8,3,1,3,2,4,1,2,2,3,2,2,1,1,2,2,9,4,2,3,3,2,2,2,1,4,2,2,2,2,1,1,1,1,2,3,4,3,2,1,1,4,2,4,3,3,1,2,2,1,1,1,2,87,1762,2,5,2,1,1,1,3,3,2,1,1,1,1,4,1,3,1,2,3,6,3,2,2,5,3,3,1,3,5,9,3,7,4,7,2,16
1,87,1763,3,9,1,1,1,8,2,3,7,7,8,8,5,1,1,2,1,2,2,2,1,2,1,2,2,2,9,4,6,3,3,1,2,3,2,2,3,2,2,3,1,1,1,1,2,3,4,3,3,1,1,3,2,2,1,2,2,2,2,2,1,2,2,87,1763,3,4,1,1,1,4,5,1,13,1,1,1,1,4,1,3,1,1,2,4,2,1,2,5,3,3,3,1,4,9,3,0,6,7,2,13
1,87,1764,3,3,5,2,3,5,1,3,2,9,10,3,1,10,2,4,1,2,1,3,2,1,2,5,2,3,14,4,1,1,4,1,3,2,3,3,3,3,2,1,2,1,1,3,2,3,3,5,3,1,3,4,3,2,3,3,4,2,1,1,2,2,2,87,1764,1,3,1,1,1,1,3,1,13,1,1,1,1,4,2,3,1,3,3,2,1,2,2,2,2,3,2,4,7,10,3,6,4,6,1,34
1,87,1765,3,7,2,3,3,5,2,3,5,9,10,2,3,1,1,2,1,1,4,1,1,2,1,2,2,1,4,4,6,1,3,1,1,2,2,1,2,1,1,3,1,1,1,1,1,1,1,1,4,3,1,2,1,1,2,2,2,2,2,1,1,2,2,87,1765,2,5,4,2,2,1,1,3,7,2,1,1,2,2,1,1,1,2,3,2,1,1,2,2,1,3,1,3,5,11,3,8,2,2,6,6
1,87,1766,6,9,2,3,3,4,2,3,4,9,7,9,4,5,1,4,1,3,1,2,1,2,1,1,2,3,14,4,2,3,2,1,1,4,1,1,2,2,1,3,1,1,1,1,1,1,2,2,4,3,2,3,2,3,1,4,3,2,2,1,1,1,2,87,1766,2,5,4,2,2,1,1,3,2,1,1,1,1,4,1,2,1,3,3,6,2,1,1,2,3,3,1,2,8,11,3,7,2,2,5,26
1,87,1767,6,9,4,2,3,5,1,3,4,9,10,9,4,8,3,4,1,2,1,4,1,1,4,3,5,3,6,4,2,3,1,1,3,3,3,3,2,3,2,1,1,1,2,2,1,1,2,2,2,3,2,2,1,2,3,4,3,2,1,1,1,2,2,87,1767,2,5,4,2,2,1,1,3,0,2,1,1,1,3,1,1,1,3,3,5,1,1,2,2,1,3,1,1,7,9,3,7,2,2,5,50
1,87,1768,6,5,1,1,1,5,1,3,4,9,1,5,1,11,1,4,1,2,1,3,1,1,3,2,2,1,9,4,3,2,4,1,1,3,1,2,2,1,3,3,1,1,1,1,3,1,1,1,4,1,1,4,1,2,3,3,1,2,1,1,1,2,2,87,1768,2,5,4,2,1,1,2,3,9,1,1,1,2,3,1,1,1,2,4,5,1,2,1,6,3,3,1,2,7,10,3,7,3,2,2,58
1,87,1769,6,9,4,3,3,5,1,3,4,8,5,2,4,8,2,3,1,2,2,2,2,2,1,2,2,1,8,4,2,1,1,2,1,4,1,1,2,2,2,4,2,1,2,1,2,3,4,3,2,1,4,4,3,1,3,3,1,2,1,2,2,1,2,87,1769,1,5,1,1,1,1,1,3,5,0,1,0,0,1,1,1,1,2,2,5,1,1,2,2,1,3,1,11,0,0,1,0,2,2,1,42
1,87,1770,6,4,1,1,1,4,2,3,4,7,8,9,5,1,1,2,1,2,2,2,1,3,1,1,1,2,4,4,2,3,3,3,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,1,4,3,1,5,2,5,4,4,2,2,1,3,2,1,2,87,1770,4,5,1,1,1,1,2,3,0,1,1,1,1,4,1,2,1,2,3,4,2,1,2,2,1,3,1,2,3,4,4,0,3,6,6,44
1,87,1771,2,10,4,2,2,7,1,3,9,0,7,3,5,10,1,2,3,2,2,3,2,2,2,2,2,1,9,4,0,1,4,1,4,3,2,1,2,1,1,4,2,1,2,2,2,2,2,2,4,3,2,3,3,5,2,4,4,2,2,1,1,1,2,87,1771,2,5,1,1,1,3,3,2,3,2,2,2,2,5,4,3,1,2,5,6,4,1,2,2,1,3,1,5,7,11,3,7,4,9,3,69
1,87,1772,2,2,1,1,1,7,2,3,9,9,7,4,5,5,2,2,1,2,3,3,1,2,2,1,1,3,4,4,3,1,1,1,3,3,2,3,1,1,1,3,2,1,1,1,2,2,3,2,3,3,1,2,2,1,3,2,3,2,2,1,1,1,2,87,1772,2,1,1,1,1,4,3,1,6,1,1,1,1,4,1,4,1,2,4,3,3,1,2,5,1,3,1,3,9,11,3,7,4,9,2,41
1,87,1773,2,3,1,1,1,7,1,3,9,5,10,7,0,5,2,4,1,2,1,3,2,3,2,3,1,2,9,2,3,3,2,3,3,1,2,4,2,2,2,2,1,1,1,1,2,2,2,3,3,3,2,4,2,3,3,4,3,2,1,1,2,2,2,87,1773,1,2,5,3,3,1,3,3,4,1,1,2,2,2,2,1,1,3,4,1,3,2,3,5,1,3,1,7,8,9,5,6,4,5,1,86
1,87,1774,2,1,1,1,1,5,1,3,9,9,9,8,4,1,3,5,1,2,1,4,2,1,4,4,4,3,9,2,2,3,2,4,3,2,3,4,3,3,3,2,5,1,4,4,5,3,4,3,2,3,1,5,5,4,3,3,2,1,2,2,2,2,2,87,1774,1,3,1,1,4,1,2,1,9,1,2,2,1,2,1,2,1,2,3,5,2,1,2,1,1,1,3,6,12,0,2,0,4,2,1,41
1,87,1775,2,2,1,1,1,5,1,3,9,9,1,8,4,1,1,2,1,2,1,3,2,3,2,2,5,1,9,4,2,3,2,5,3,3,3,3,3,3,2,3,1,1,3,1,1,3,2,3,4,3,1,5,4,1,1,1,4,2,2,1,1,2,2,87,1775,2,2,3,2,1,1,1,3,1,1,2,2,2,1,0,5,1,2,3,4,2,2,3,6,1,3,1,2,6,9,3,8,2,9,2,12
1,87,1776,2,3,1,1,1,5,1,3,9,9,7,1,7,10,2,2,3,1,2,2,1,2,2,2,2,1,9,4,5,1,2,1,2,3,2,2,2,1,1,3,1,1,1,1,1,2,2,1,2,3,3,3,3,2,2,2,4,2,2,1,2,1,2,87,1776,3,4,2,1,1,2,1,3,9,2,2,2,2,5,4,2,1,2,4,1,2,1,1,5,1,3,1,3,6,10,3,8,3,9,3,51
1,87,1777,2,3,1,1,1,5,1,3,9,9,7,7,1,10,1,1,2,1,3,1,1,2,1,2,1,1,9,4,1,1,2,1,1,2,1,1,2,1,2,3,1,1,2,1,2,1,4,2,4,1,1,4,3,2,3,3,3,2,2,1,1,1,2,87,1777,2,4,1,1,4,1,1,3,11,1,1,2,1,3,1,4,1,3,4,6,4,2,2,2,1,3,1,3,6,7,3,7,2,9,3,2
1,87,1778,2,2,1,1,1,5,1,3,9,9,7,7,3,11,1,2,1,3,2,3,1,2,2,2,1,1,9,4,1,3,2,1,2,1,2,1,2,1,1,3,2,1,2,2,1,1,1,1,4,1,1,4,2,2,3,3,3,2,2,1,1,1,2,87,1778,2,1,4,2,1,1,2,3,9,2,1,1,2,2,1,4,1,2,3,5,3,1,3,2,1,3,1,2,3,6,3,7,3,5,1,37
1,87,1779,2,10,4,2,3,4,1,3,9,9,7,9,4,10,1,1,2,1,3,1,3,2,1,2,1,1,9,4,2,1,4,1,1,4,2,1,1,1,1,4,1,1,1,1,2,2,2,1,4,3,1,2,2,1,1,1,3,2,2,1,1,1,2,87,1779,2,5,1,1,1,3,5,1,13,1,1,1,1,4,1,2,2,3,4,6,2,2,3,5,1,3,1,2,5,8,3,7,6,9,2,8
1,87,1780,2,3,1,1,1,4,1,3,9,9,2,5,4,10,1,3,1,1,3,2,3,3,5,2,2,1,9,4,6,2,4,1,2,3,4,1,3,3,2,3,1,1,2,2,2,1,4,1,4,3,5,5,5,5,3,3,4,2,2,1,1,1,2,87,1780,2,4,4,2,4,4,5,1,5,2,2,2,2,5,4,2,1,3,4,1,2,1,1,5,1,3,1,2,5,11,3,7,6,9,3,78
1,87,1781,2,6,1,1,1,3,1,3,9,1,10,8,5,5,2,4,1,2,1,2,2,1,2,2,2,2,1,4,6,1,2,2,3,3,3,3,3,2,3,3,2,2,2,1,2,3,4,4,2,3,5,3,2,3,2,2,1,2,2,1,2,2,2,87,1781,4,4,4,2,2,1,2,3,9,0,1,0,0,1,2,4,2,2,1,3,3,2,3,5,1,3,1,7,9,11,3,0,3,9,3,38
1,87,1782,2,2,1,1,1,5,1,3,9,9,7,8,4,10,1,4,1,2,2,3,3,2,1,2,1,1,9,4,6,1,4,1,1,1,3,1,3,2,1,3,1,2,2,2,2,2,3,3,4,1,2,5,5,2,3,4,1,2,2,1,1,1,2,87,1782,4,1,3,2,2,1,2,3,1,2,2,2,1,1,2,2,1,2,3,5,2,1,2,2,1,3,1,6,7,9,3,0,3,9,3,88
1,87,1783,2,7,4,2,3,4,1,3,9,9,7,1,4,3,1,1,3,1,1,2,2,3,1,1,1,1,9,4,2,2,1,1,1,4,3,2,3,1,2,3,1,1,1,1,1,3,2,3,2,1,5,2,5,1,1,3,4,2,1,1,1,1,2,87,1783,1,5,3,1,1,1,1,1,2,2,2,1,2,1,1,4,1,3,4,2,4,2,3,4,1,3,1,1,3,6,3,7,4,9,3,50
1,87,1784,2,1,1,1,1,5,1,3,9,9,10,8,0,1,1,1,1,3,3,2,2,2,1,1,2,2,9,4,2,1,2,2,1,3,1,2,2,2,2,3,1,1,3,1,2,2,3,2,3,1,2,5,2,2,3,2,1,2,2,1,1,1,2,87,1784,2,1,4,2,2,1,5,2,11,2,2,2,2,5,4,2,1,2,4,2,2,2,1,2,1,3,1,2,6,7,3,7,4,3,1,9
1,87,1785,2,1,1,1,1,1,1,3,9,9,9,10,4,5,2,3,3,3,1,3,2,2,5,5,2,2,9,4,0,1,2,2,2,1,3,2,2,2,2,3,2,2,2,3,2,1,2,2,4,3,5,4,5,1,3,2,4,1,1,1,2,1,2,87,1785,1,5,5,1,1,1,2,3,11,2,2,1,2,1,1,4,1,2,1,2,2,3,2,5,1,3,1,2,3,6,3,0,3,5,1,98
