COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122
1,232,1723,2,10,6,3,4,1,4,2,2,2,3,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,1,1,1,1,0,1,2,2,3,2,2,2,,22,3217,2,3,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,2,5,3,24,1,1,2,2,2,2,2,12,0,0,1,2,3,1,2,1,1,2,2,2,2,2,2,2,13
1,232,1724,4,10,6,3,6,2,4,2,1,2,1,4,2,4,3,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,1,2,1,0,2,2,2,4,2,2,2,,22,3217,2,4,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,3,1,5,2,12,0,2,1,2,2,2,2,22,1,9,1,2,1,1,3,1,2,2,2,2,2,2,2,2,12
1,232,1725,3,10,6,4,4,3,3,1,1,1,1,2,2,4,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,6,4,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,4,4,4,2,2,,22,3217,2,5,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,1,5,3,28,0,2,1,2,2,2,2,22,1,9,2,2,1,2,3,1,2,2,2,1,2,2,2,1,13
1,232,1726,4,10,6,4,14,2,2,1,1,2,2,3,2,4,3,3,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,1,1,0,1,0,1,4,4,4,4,0,1,,22,3217,2,6,2,2,2,2,2,1,1,3,3,3,2,2,1,2,2,2,1,1,5,1,15,0,2,1,2,2,1,2,22,1,9,1,2,3,1,2,1,2,2,2,2,2,2,2,5,11
1,232,1727,1,9,7,1,15,3,2,2,1,2,5,3,3,4,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,4,2,2,,22,3217,2,7,2,2,2,2,2,1,2,3,2,3,2,2,2,1,2,2,4,1,5,3,22,0,1,1,2,2,2,2,22,0,8,1,3,3,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1728,2,9,7,3,1,2,4,2,2,2,1,4,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,1,2,2,,22,3217,2,8,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,3,1,5,2,22,1,1,2,2,2,2,2,12,0,0,1,3,4,1,1,1,2,2,2,2,2,2,2,2,12
1,232,1729,3,9,7,3,11,2,4,2,1,3,2,1,3,3,3,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,6,2,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,3,1,3,3,1,0,2,4,4,4,1,2,2,,22,3217,2,9,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,1,1,5,2,28,1,1,2,2,2,2,2,12,0,0,4,2,3,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1730,2,9,7,3,11,2,2,1,2,2,4,2,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,0,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,1,3,1,0,2,4,4,4,4,2,1,,22,3217,3,0,2,1,2,2,2,2,2,6,5,4,2,2,2,2,1,2,4,1,5,3,12,1,1,2,2,2,2,2,12,0,0,1,2,3,4,3,1,2,2,2,2,2,2,2,5,11
1,232,1731,2,9,7,2,6,1,3,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,2,2,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,3,3,2,2,,22,3217,3,1,2,2,2,2,2,1,2,4,5,4,2,2,2,2,1,2,4,2,5,2,13,1,1,2,2,2,2,2,12,0,0,4,2,3,4,4,1,2,2,2,2,2,2,2,5,11
1,232,1732,4,9,7,1,12,2,3,2,2,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,1,2,2,1,0,0,0,0,0,0,0,2,,22,3217,3,2,2,2,2,2,2,1,2,2,2,3,1,2,2,2,2,2,3,2,2,1,27,1,1,2,2,2,2,2,12,0,0,3,2,3,2,3,1,2,2,2,2,2,2,2,2,11
1,232,1733,4,9,7,2,1,3,4,1,1,3,4,5,2,3,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,3,3,0,2,2,2,2,2,3,2,,22,3217,3,3,2,2,2,2,2,1,2,1,3,1,2,2,1,2,2,2,4,2,5,3,31,1,1,2,1,2,2,2,22,5,0,1,1,2,1,1,1,2,2,2,2,2,2,2,5,10
1,232,1734,2,9,7,1,12,2,3,1,1,2,2,2,3,2,2,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,0,2,2,2,2,2,2,2,,22,3217,3,4,2,2,2,2,2,1,2,6,5,4,2,2,2,2,1,2,4,1,5,2,24,1,1,2,2,2,2,2,12,0,0,0,3,2,4,3,2,1,2,2,2,2,2,2,4,11
1,232,1735,1,9,7,1,6,3,4,1,2,1,3,2,3,2,2,3,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,4,1,2,2,2,,22,3217,3,5,2,2,2,2,2,1,2,3,3,2,1,2,2,2,2,2,1,1,5,1,12,1,1,2,1,2,2,2,22,0,0,2,2,3,2,3,1,2,2,2,2,2,2,2,1,11
1,232,1736,1,10,7,3,1,1,1,0,2,0,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,2,1,1,0,2,2,2,0,0,2,2,,22,3217,3,6,2,2,2,2,2,1,2,2,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,1,2,2,2,2,22,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,12
1,232,1737,1,10,7,2,6,3,3,1,1,3,2,2,3,4,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,0,1,4,4,4,4,2,2,,22,3217,3,7,2,2,2,2,2,1,2,3,3,1,1,2,2,2,2,2,3,1,5,2,33,1,1,2,1,2,1,2,22,4,9,1,2,2,1,3,1,2,2,2,2,2,2,2,2,11
1,232,1738,4,10,7,3,3,2,4,1,1,2,2,2,3,3,2,3,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,6,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,1,0,2,2,2,1,2,2,1,,22,3217,3,8,2,2,1,2,2,2,2,3,3,1,2,2,1,2,2,2,4,1,5,2,26,0,1,1,2,2,2,2,22,0,8,1,2,3,1,3,1,2,2,2,2,2,2,2,5,13
1,232,1739,4,10,7,4,15,2,2,2,2,3,5,3,2,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,2,3,1,0,2,4,4,2,2,2,1,,22,3217,3,9,2,2,1,2,2,2,2,3,3,3,2,2,1,2,2,2,3,1,5,2,33,0,1,1,2,2,2,2,22,0,8,1,3,4,1,3,1,2,2,2,2,2,2,2,1,13
1,232,1740,1,10,7,2,2,2,4,2,2,1,2,3,2,3,2,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,6,4,6,6,6,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,3,3,1,0,2,4,4,0,0,2,2,,22,3217,4,0,2,2,2,2,2,1,2,3,3,0,2,2,1,2,2,2,4,2,5,3,28,1,1,2,2,2,2,2,12,0,0,3,2,3,4,3,2,2,2,2,2,2,2,1,0,11
1,232,1741,2,10,7,4,0,1,2,2,3,0,4,5,2,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,6,3,6,2,6,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,1,2,3,1,0,0,0,0,0,0,0,2,,22,3217,4,1,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,3,2,5,3,31,0,1,1,2,2,2,2,22,0,8,1,2,3,1,1,1,2,2,2,2,2,2,2,2,11
1,232,1742,4,10,7,3,9,2,3,2,2,2,1,4,1,3,3,3,2,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,6,4,6,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,4,3,1,0,2,2,2,2,2,2,2,,22,3217,4,2,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,4,2,5,3,23,1,1,2,2,2,2,2,12,0,0,1,2,3,1,3,2,2,2,2,2,2,2,1,1,13
1,232,1743,1,10,7,2,14,2,4,2,1,1,2,2,3,3,3,3,3,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,6,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,3,3,3,3,2,2,,22,3217,4,3,2,2,2,2,2,1,2,1,1,3,2,2,1,2,2,2,4,1,5,2,14,1,1,2,2,2,2,2,12,0,0,2,2,3,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1744,4,9,8,2,1,2,3,1,1,3,1,1,3,4,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,1,1,3,1,0,1,4,4,3,2,2,2,,22,3217,4,4,2,2,2,2,2,1,2,3,3,1,1,2,2,2,2,2,3,2,5,1,13,0,2,1,2,2,2,2,22,0,9,1,2,3,1,1,2,1,2,2,2,2,2,2,1,12
1,232,1745,2,9,8,3,11,3,4,2,3,1,2,1,3,4,2,3,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,5,2,2,6,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,1,3,3,3,0,1,4,4,4,0,0,1,,22,3217,4,5,2,2,1,2,2,2,2,3,3,3,2,2,2,2,1,2,4,1,5,1,16,0,2,1,2,2,1,2,22,2,6,3,3,3,4,3,2,2,2,2,2,2,2,1,5,11
1,232,1746,3,9,8,4,15,4,2,3,1,1,1,3,2,1,2,3,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,1,3,3,2,1,1,4,4,4,2,2,2,,22,3217,4,6,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,2,5,1,14,1,1,2,2,2,2,2,12,0,0,2,3,3,1,1,1,1,2,2,1,2,2,2,2,13
1,232,1747,1,9,8,4,0,3,0,3,0,0,0,0,3,1,1,3,3,1,0,3,0,2,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,0,0,0,0,1,3,2,,22,3217,4,7,2,2,2,2,2,1,0,6,0,0,2,2,2,2,2,1,0,4,5,0,17,1,1,2,2,2,2,2,12,0,0,0,0,4,1,3,2,2,2,2,2,2,2,1,2,11
1,232,1748,2,10,8,4,6,1,4,3,3,2,5,4,2,4,2,3,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,1,0,2,4,4,4,2,2,2,,22,3217,4,8,2,2,2,2,2,1,2,3,5,4,2,2,2,2,1,2,3,2,5,3,24,1,1,2,2,2,2,2,12,0,0,1,2,3,0,3,1,1,2,2,2,2,2,2,1,12
1,232,1749,3,10,8,3,3,4,4,2,1,2,3,3,2,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,2,2,2,2,,22,3217,4,9,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,1,2,3,3,12,1,1,2,2,2,2,2,12,0,0,1,2,3,2,2,1,2,2,2,2,2,2,2,5,13
1,232,1750,2,10,8,3,6,2,4,2,2,1,2,5,3,3,3,3,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,3,6,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,4,3,1,0,2,2,2,2,1,2,2,,22,3217,5,0,2,2,2,2,2,1,2,2,5,4,2,2,2,2,1,2,4,1,5,3,14,0,2,1,2,2,2,2,22,1,9,1,2,3,4,4,1,2,2,2,2,2,2,2,3,12
1,232,1751,3,8,5,6,9,1,4,2,2,1,2,3,3,4,2,3,3,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,3,0,2,2,2,2,4,2,2,,22,3217,5,1,2,2,2,2,2,1,2,3,5,4,2,2,2,2,1,2,4,1,5,2,18,1,1,2,2,2,2,2,12,0,0,3,3,3,4,3,1,2,2,2,2,2,2,2,3,11
1,232,1752,2,8,5,6,9,1,4,2,2,1,2,5,3,3,2,3,2,1,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,3,3,3,4,2,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,2,3,2,2,2,3,3,1,4,2,2,,22,3217,5,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,4,1,5,1,28,1,1,2,2,2,2,2,12,0,0,4,2,1,4,3,1,2,2,2,2,2,2,2,4,11
1,232,1753,1,8,5,1,9,1,4,1,1,3,4,4,3,3,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,1,0,2,1,4,1,2,1,1,,22,3217,5,3,1,1,2,2,2,2,2,3,3,3,2,2,2,2,2,1,4,2,5,3,23,1,1,2,2,2,2,2,12,0,0,3,3,4,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1754,1,8,5,3,4,1,4,2,2,1,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,0,2,2,2,2,2,1,2,,22,3217,5,4,2,2,2,2,2,1,1,3,3,3,2,2,1,2,2,2,3,1,5,3,18,1,1,2,2,2,2,2,12,0,0,1,3,2,1,4,2,2,2,2,2,2,2,1,1,11
1,232,1755,1,8,5,5,4,1,4,2,1,2,2,3,2,3,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,6,3,3,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,3,1,0,2,2,2,2,2,2,2,,22,3217,5,5,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,1,5,3,27,0,2,1,2,2,2,2,22,1,9,3,2,3,4,3,1,2,2,2,2,2,2,2,4,13
1,232,1756,1,8,5,2,4,2,4,2,3,1,5,4,3,3,2,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,5,4,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,2,4,4,4,4,2,2,,22,3217,5,6,2,2,2,2,2,1,2,3,5,3,1,2,2,2,2,2,4,2,5,1,11,1,1,2,2,2,2,2,12,0,0,4,3,3,4,3,1,2,2,2,2,2,2,2,0,11
1,232,1757,1,0,5,1,9,1,3,1,1,3,1,1,2,4,3,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,3,1,0,1,4,4,4,4,1,2,,22,3217,5,7,2,2,2,2,2,1,2,3,3,2,1,2,2,2,2,2,3,1,4,3,18,0,1,1,2,2,2,2,22,0,8,3,2,3,1,3,1,2,2,2,2,2,2,2,2,11
1,232,1758,3,0,5,3,4,2,1,2,1,3,1,3,3,1,2,3,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,1,2,3,1,0,2,4,4,1,1,3,2,,22,3217,5,8,2,2,2,2,2,1,2,3,4,2,1,2,2,2,2,2,4,1,5,3,32,0,1,1,2,2,2,2,22,0,8,3,2,3,1,3,2,2,2,2,2,2,2,1,5,11
1,232,1759,1,0,5,3,4,3,4,3,2,3,5,5,2,3,3,3,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,0,0,0,2,0,0,0,0,3,2,,22,3217,5,9,2,2,2,2,2,1,2,3,5,4,1,2,2,2,2,2,4,2,5,3,28,1,1,2,2,2,2,2,12,0,0,4,3,4,4,3,1,2,2,2,2,2,2,2,5,11
1,232,1760,3,8,6,4,10,1,4,1,2,2,4,3,2,3,2,3,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,6,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,2,2,2,,22,3217,6,0,2,2,2,2,2,1,3,3,3,4,2,2,2,1,2,2,3,1,5,0,5,1,1,2,2,2,2,2,12,0,0,0,2,3,1,3,1,2,2,2,2,2,1,2,1,11
1,232,1761,3,8,6,1,10,1,1,2,2,1,2,2,1,3,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,1,2,2,2,2,,22,3217,6,1,2,2,2,2,2,1,2,3,5,4,2,2,2,2,1,2,4,2,5,3,21,0,1,2,2,2,2,1,22,0,0,1,2,2,4,3,1,2,2,2,2,2,2,2,4,11
1,232,1762,3,8,6,5,10,1,4,1,1,2,2,3,1,3,2,3,3,1,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,3,1,1,1,1,0,2,2,2,4,4,2,2,,22,3217,6,2,2,2,2,2,2,1,2,1,3,1,2,2,1,2,2,2,4,1,5,3,21,1,1,2,2,2,2,2,12,0,0,2,3,3,1,2,1,2,2,2,2,2,2,2,5,11
1,232,1763,4,8,6,4,10,2,4,1,1,1,5,5,2,3,2,3,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,6,6,4,5,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,3,3,4,4,1,2,,22,3217,6,3,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,2,5,1,18,1,1,2,2,2,2,2,12,0,0,4,3,3,1,1,1,2,2,2,2,2,2,2,4,11
1,232,1764,1,8,6,3,10,2,4,2,2,1,2,3,2,3,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,2,2,2,2,,22,3217,6,4,2,2,2,2,2,1,2,3,5,3,2,2,1,2,2,2,3,2,5,2,21,1,1,2,2,2,2,2,12,0,0,3,3,3,4,3,1,2,2,2,2,2,2,2,4,13
1,232,1765,3,8,6,4,10,1,4,2,2,1,2,4,3,4,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,6,6,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,3,0,2,4,4,4,4,2,2,,22,3217,6,5,2,2,2,2,2,1,2,6,5,3,2,2,2,2,1,2,4,2,5,3,28,1,1,2,2,2,2,2,12,0,0,4,3,4,4,4,1,2,2,2,2,2,2,2,3,11
1,232,1766,1,8,6,3,10,3,4,2,2,3,2,2,2,3,3,3,3,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,1,1,1,0,2,4,4,1,2,2,0,,22,3217,6,6,2,2,2,2,2,1,2,3,3,4,2,2,2,2,1,2,4,2,5,1,31,0,1,1,2,2,2,2,22,0,8,3,2,3,4,3,1,2,2,2,2,2,2,2,4,13
1,232,1767,1,8,6,4,10,2,4,2,2,2,2,4,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,1,1,3,2,3,2,4,4,4,4,2,2,,22,3217,6,7,2,2,2,2,2,1,2,6,5,4,2,2,2,2,1,2,4,1,5,3,37,1,1,2,2,2,2,2,12,0,0,2,2,3,4,3,1,2,2,2,2,2,2,2,4,11
1,232,1768,2,8,6,3,10,1,4,1,1,2,2,3,3,3,2,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,4,2,2,,22,3217,6,8,2,2,2,2,2,1,2,3,3,4,2,2,2,2,2,1,4,2,5,3,28,1,1,2,2,2,2,2,12,0,0,4,2,3,1,2,1,2,2,2,2,2,2,2,5,13
1,232,1769,4,8,6,6,10,1,4,2,2,2,2,4,2,4,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,2,3,1,0,1,2,3,2,3,1,2,,22,3217,6,9,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,3,2,5,2,22,1,1,1,2,2,1,2,22,9,9,1,2,3,1,3,2,1,2,2,2,2,2,2,2,11
1,232,1770,3,8,6,2,2,3,4,2,2,2,2,4,3,2,2,3,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,5,2,5,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,1,2,2,4,2,1,2,2,,22,3217,7,0,2,2,2,2,2,1,2,1,1,3,2,2,1,2,2,2,4,2,5,2,12,1,1,2,2,2,2,2,12,0,0,4,3,3,1,3,1,2,2,2,2,2,2,2,4,11
1,232,1771,2,8,6,2,2,1,4,3,2,1,2,5,3,2,2,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,5,5,4,4,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,1,2,1,1,0,2,4,1,4,1,3,1,,22,3217,7,1,2,1,2,2,2,2,1,4,4,3,2,2,2,2,2,1,1,0,2,1,0,0,0,2,2,2,2,2,21,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,11
1,232,1772,4,8,6,4,9,2,4,2,1,1,2,3,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,2,3,1,0,2,2,2,2,1,2,2,,22,3217,7,2,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,2,5,2,21,1,1,1,2,2,2,2,22,0,9,1,3,3,1,3,1,2,2,2,2,2,2,2,1,12
1,232,1773,4,8,6,4,9,1,4,2,1,1,4,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,4,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,1,0,2,2,2,3,1,2,2,,22,3217,7,3,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,1,1,5,2,34,0,3,1,2,2,2,2,22,3,8,3,3,4,1,3,2,2,2,2,2,2,2,1,2,12
1,232,1774,4,8,6,4,9,1,4,1,1,2,2,2,3,3,3,3,3,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,4,4,4,2,2,,22,3217,7,4,2,2,2,2,2,1,2,3,3,1,2,1,2,2,2,2,4,1,5,3,28,1,1,2,2,2,2,2,12,0,0,1,1,2,1,1,1,2,2,2,2,2,2,2,3,13
1,232,1775,2,8,6,6,9,1,4,2,2,1,2,5,3,3,3,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,1,1,3,1,0,1,4,0,1,4,2,2,,22,3217,7,5,2,2,2,2,2,1,2,6,5,4,2,2,2,2,1,2,4,1,5,2,38,1,1,2,2,2,2,2,12,0,0,4,3,3,4,3,1,2,2,2,2,2,2,2,5,11
1,232,1776,1,8,6,4,9,1,4,2,2,1,3,5,3,3,3,3,3,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,6,6,3,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,0,2,4,4,4,1,2,2,,22,3217,7,6,2,2,2,2,2,1,2,3,3,3,2,1,2,2,2,2,3,2,5,1,18,1,1,2,2,2,2,2,12,0,0,4,2,3,4,3,1,2,2,2,2,2,2,2,3,12
1,232,1777,1,8,6,2,9,2,4,2,3,3,5,5,2,4,3,3,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,3,3,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,2,1,3,2,,22,3217,7,7,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,4,1,5,2,33,1,1,2,2,2,2,2,12,0,0,3,2,3,1,3,1,2,2,2,2,2,2,2,4,11
