COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71
1,135,1184,1,3,7,3,4,7,2,2,25,2,6,1,3,4,5,1,1,8,3,11,1,1,1,1,7,3,2,2,1,1,2,2,3,2,1,10,1,2,3,1,5,1,2,2,2,5,8,3,2,1,3,,213,5118,4,1,1,3,1,3,4,2,3,1,2,50,21,4
1,135,1185,1,4,8,8,4,7,2,1,13,11,5,1,3,1,0,1,2,8,2,11,1,10,1,5,5,1,2,3,1,2,2,0,3,1,10,1,10,3,3,1,5,3,4,2,1,5,8,3,2,3,3,,213,5118,5,1,3,1,1,3,1,1,3,4,2,51,0,701
1,135,1186,1,3,4,1,4,9,2,2,18,4,4,1,1,3,3,2,1,9,5,8,2,9,1,3,3,1,2,2,2,1,2,1,3,6,1,10,1,3,3,2,5,3,2,2,1,5,6,2,1,1,1,,213,5118,6,1,1,2,1,1,2,1,3,3,2,40,20,901
1,135,1187,1,4,9,8,5,9,2,2,10,11,5,1,1,1,2,1,1,8,4,6,5,6,11,1,3,3,2,4,1,1,1,2,2,1,10,11,11,1,3,1,5,2,0,2,1,1,5,1,1,1,1,,213,5118,7,1,1,1,1,1,5,3,3,4,2,10,20,700
1,135,1188,1,3,8,8,4,8,2,1,12,3,5,2,2,2,2,1,2,9,2,6,5,7,1,1,3,3,2,2,2,1,1,2,3,2,10,1,10,2,3,2,5,2,2,1,1,1,6,2,2,3,3,,213,5118,8,1,3,1,1,3,3,2,3,4,2,50,20,906
1,135,1189,1,2,8,8,5,3,3,2,2,1,1,1,1,3,6,1,3,1,4,8,2,3,2,3,3,3,2,4,2,1,2,3,2,10,10,10,10,3,4,0,5,2,3,3,1,1,8,3,2,1,1,,213,5118,9,1,1,1,3,1,5,1,2,1,2,10,80,907
1,135,1190,1,2,10,9,5,5,2,2,4,11,2,2,1,3,3,1,1,8,8,4,4,8,2,2,3,3,2,4,1,1,1,3,2,10,10,10,10,1,4,5,5,1,2,3,1,3,9,3,2,1,3,,213,5119,0,1,3,1,1,1,5,4,4,3,3,60,1,9
1,135,1191,1,2,10,10,5,4,2,2,4,11,2,3,2,3,2,2,2,1,4,6,4,7,2,2,3,3,2,4,2,1,2,2,3,10,10,10,10,2,4,2,5,1,2,3,2,5,6,1,2,3,3,,213,5119,1,1,3,1,1,1,2,1,2,3,2,50,0,802
1,135,1192,1,2,9,8,5,5,2,1,5,11,3,4,2,5,2,1,2,8,2,8,4,9,2,6,2,1,2,4,2,2,0,2,2,2,10,2,10,2,4,2,5,3,2,3,1,0,7,2,1,1,1,,213,5119,2,1,3,1,2,1,2,1,2,1,2,50,10,909
1,135,1193,1,2,10,9,5,5,1,1,4,11,2,1,3,2,2,2,2,8,3,11,4,6,11,1,3,3,2,4,2,2,2,3,2,10,10,10,10,2,4,0,5,3,2,2,1,1,7,3,2,1,3,,213,5119,3,1,1,1,3,1,5,3,3,3,2,51,10,702
1,135,1194,1,2,10,9,5,6,2,2,4,1,2,1,1,1,1,1,2,8,4,6,4,8,11,2,3,3,3,2,1,1,1,3,2,10,10,10,10,3,4,3,5,1,1,1,1,5,7,1,1,3,1,,213,5119,4,1,1,1,2,1,4,1,3,3,2,50,90,800
1,135,1195,1,2,10,9,5,6,3,2,1,11,1,1,1,2,2,1,2,8,3,11,1,2,11,1,1,2,2,4,2,2,0,0,1,10,10,10,10,2,4,5,5,3,2,2,1,5,8,1,2,3,3,,213,5119,5,1,3,1,1,1,6,4,3,4,2,50,70,606
1,135,1196,1,2,10,10,5,5,2,2,1,11,1,1,2,3,6,1,2,8,2,11,1,5,1,2,1,3,2,4,1,3,1,3,2,10,10,10,10,3,4,3,5,1,2,2,1,5,8,3,2,3,3,,213,5119,6,1,3,4,1,3,6,4,4,3,2,40,80,608
1,135,1197,1,2,10,9,5,9,2,2,6,11,3,1,1,2,2,2,1,9,3,8,6,9,1,2,3,3,2,2,1,1,1,3,1,10,10,10,10,1,4,2,5,3,1,2,1,5,8,3,2,1,1,,213,5119,7,1,1,1,1,1,6,2,3,3,2,10,50,700
1,135,1198,1,2,10,10,5,8,2,2,5,1,3,1,3,2,3,1,1,8,4,6,5,6,1,1,4,1,2,4,2,1,1,3,2,10,10,10,10,2,4,3,5,2,2,2,1,5,7,3,1,1,1,,213,5119,8,1,1,1,1,1,5,3,3,3,2,50,50,709
1,135,1199,1,2,10,9,5,3,3,2,6,11,3,1,1,2,3,1,0,8,8,2,6,6,2,2,5,3,2,4,2,1,2,2,2,10,10,10,10,2,4,5,5,3,2,2,1,5,8,3,2,1,3,,213,5119,9,1,1,1,1,1,3,2,2,3,2,51,11,3
1,135,1200,1,2,10,9,5,9,3,3,5,2,3,2,1,2,1,2,2,8,3,2,4,7,1,1,5,3,2,2,2,2,1,2,2,10,10,10,10,1,4,2,5,1,2,2,1,3,6,1,3,1,1,,213,5120,0,1,3,1,1,1,2,1,2,1,2,50,80,808
1,135,1201,1,2,10,9,5,9,2,1,3,11,2,1,2,2,3,1,2,8,3,2,3,9,10,1,2,3,2,4,1,1,2,2,2,10,10,1,10,2,3,2,5,2,2,2,1,5,8,3,2,3,3,,213,5120,1,1,1,1,3,1,2,1,3,3,2,50,51,7
1,135,1202,1,2,11,10,5,6,1,1,1,11,1,1,1,5,4,0,2,8,10,8,0,4,1,3,1,3,2,4,2,1,1,3,1,10,10,10,10,3,2,3,5,3,0,1,3,1,9,3,2,1,1,,213,5120,2,1,2,1,1,1,2,1,3,3,2,40,90,806
1,135,1203,1,2,8,8,5,7,3,1,8,11,4,3,2,2,3,1,2,1,2,6,3,6,1,3,4,3,2,2,3,2,1,3,3,1,10,1,10,2,2,3,5,2,2,4,1,3,8,3,4,1,1,,213,5120,3,1,1,1,1,3,4,3,3,3,2,50,70,708
1,135,1204,1,2,9,9,5,5,3,2,7,4,4,4,3,2,2,1,3,9,2,11,4,9,1,1,3,3,2,4,2,3,1,3,3,1,10,1,10,3,1,3,5,2,0,2,2,5,6,1,4,4,3,,213,5120,4,1,2,1,1,1,2,3,3,3,2,50,50,805
1,135,1205,1,2,10,10,5,6,2,2,3,11,2,2,1,2,2,1,2,8,3,6,3,4,2,2,2,3,2,4,1,3,2,2,2,10,10,10,10,1,5,4,5,1,1,3,2,1,6,1,1,3,3,,213,5120,5,1,1,1,2,1,0,4,3,3,1,11,10,802
1,135,1206,1,2,9,9,5,5,3,2,6,11,3,0,2,2,2,2,2,1,3,0,5,10,1,3,2,3,2,4,2,1,0,0,3,1,10,1,10,4,5,3,5,1,4,4,2,4,8,4,1,4,2,,213,5120,6,1,1,4,0,3,0,5,0,4,3,61,0,909
1,135,1207,1,2,10,9,5,5,3,2,5,1,3,2,1,2,2,1,2,8,3,8,5,6,1,2,3,3,2,4,1,3,0,0,2,10,10,10,10,2,5,1,5,2,0,2,2,5,5,1,1,1,3,,213,5120,7,1,1,1,4,1,2,1,2,3,2,50,20,803
1,135,1208,1,2,10,9,5,6,3,2,4,11,2,1,1,1,3,2,2,8,3,4,4,7,1,2,2,3,2,4,1,1,1,3,3,10,10,10,10,3,5,2,5,2,0,5,1,1,8,3,1,1,3,,213,5120,8,1,3,1,2,3,4,2,3,3,1,50,0,704
1,135,1209,1,2,7,9,5,8,2,2,9,6,3,4,2,2,5,1,2,8,3,11,5,8,1,2,3,3,2,2,2,1,3,2,4,10,10,10,10,2,0,1,5,3,2,3,1,5,6,3,2,4,3,,213,5120,9,1,1,1,1,1,6,2,3,3,2,50,0,900
1,135,1210,1,2,10,9,5,3,3,3,5,11,3,1,2,5,5,1,2,3,3,6,5,10,2,3,2,3,2,4,2,2,2,2,2,10,10,10,10,0,3,1,1,1,3,2,2,5,8,3,1,1,3,,213,5121,0,1,3,1,1,1,2,1,3,4,2,50,30,805
1,135,1211,1,2,10,9,5,5,3,0,7,2,4,1,1,2,6,1,1,9,3,2,6,8,2,2,3,3,2,2,2,3,2,2,3,10,10,10,10,3,3,2,5,3,2,4,1,5,5,1,1,1,3,,213,5121,1,1,3,1,3,2,3,4,4,3,2,50,0,803
1,135,1212,1,2,10,10,6,4,1,1,2,11,1,1,1,2,5,1,1,1,10,4,2,7,1,2,1,3,2,4,1,3,1,3,4,10,10,10,10,2,4,2,5,2,2,1,1,5,5,2,1,1,3,,213,5121,2,1,1,1,1,1,6,4,4,3,2,51,11,10
1,135,1213,1,2,7,4,5,7,2,1,17,2,4,2,2,4,6,1,1,8,5,8,2,2,1,1,3,3,2,1,1,1,1,3,3,4,1,1,1,1,4,2,5,2,2,2,1,5,8,3,4,1,1,,213,5121,3,1,1,1,1,1,2,1,3,3,2,50,21,4
1,135,1214,1,2,8,8,5,5,3,3,17,0,4,3,2,2,5,2,2,8,2,6,2,3,11,1,4,1,2,2,1,1,2,2,3,1,10,10,10,3,2,1,5,1,2,2,2,5,6,3,2,1,1,,213,5121,4,1,3,1,3,1,4,1,2,4,2,50,80,709
1,135,1215,1,2,8,8,5,7,3,2,11,1,4,1,1,6,6,1,2,8,4,11,5,6,1,2,3,3,2,1,2,2,1,2,3,2,10,1,10,3,2,2,5,2,0,2,1,3,6,3,2,4,3,,213,5121,5,1,1,1,1,1,3,2,3,4,2,10,50,907
1,135,1216,1,2,8,8,5,9,3,3,17,1,7,4,2,2,5,2,3,8,10,6,4,10,1,1,6,3,2,2,2,1,1,3,2,1,10,1,10,3,3,3,5,3,3,4,2,5,8,3,2,1,1,,213,5121,6,1,3,1,1,3,4,2,3,3,2,50,10,710
1,135,1217,1,2,7,7,5,6,3,3,19,1,3,4,2,2,2,1,1,8,2,6,3,10,1,3,3,1,2,2,2,1,1,3,4,3,1,10,1,3,3,1,5,2,2,4,1,5,7,1,3,1,3,,213,5121,7,1,1,4,3,3,4,2,3,1,2,10,90,903
1,135,1218,1,2,7,8,6,7,2,1,14,11,2,1,1,3,3,1,2,9,2,4,11,4,11,2,2,1,1,3,2,1,1,2,1,3,10,1,10,2,2,1,5,3,2,4,1,5,8,3,1,1,1,,213,5121,8,1,3,1,1,1,3,2,3,3,2,50,0,601
1,135,1219,1,2,8,8,4,9,2,2,14,11,6,2,3,2,2,1,2,8,7,8,3,8,1,4,6,1,2,2,1,1,1,2,3,1,10,1,10,2,2,3,5,2,2,2,1,5,6,1,2,1,1,,213,5121,9,1,2,1,1,1,2,1,3,3,2,10,50,706
1,135,1220,1,2,7,8,4,7,1,1,16,2,6,1,1,3,3,1,1,8,3,11,7,10,2,3,5,0,2,4,1,1,2,2,3,1,10,1,10,1,2,3,5,2,1,1,1,1,6,1,1,1,1,,213,5122,0,1,1,1,1,3,2,1,2,1,2,40,0,702
1,135,1221,1,2,5,4,4,5,3,3,9,1,3,3,2,2,1,1,2,9,4,6,2,6,1,3,2,1,1,3,2,2,1,2,3,2,1,1,11,2,1,3,1,1,4,4,1,5,8,3,2,1,1,,213,5122,1,1,3,1,3,3,2,1,3,3,2,50,80,604
1,135,1222,1,2,7,6,4,6,3,3,12,2,3,1,2,3,4,1,1,8,3,11,2,8,1,3,3,1,2,2,2,1,1,5,4,2,10,1,10,3,3,1,5,3,3,2,1,5,5,1,2,1,2,,213,5122,2,1,3,4,3,3,2,1,3,1,2,51,0,710
1,135,1223,1,2,7,2,4,8,2,2,22,3,6,4,2,2,3,2,2,8,3,6,1,5,11,1,3,2,2,3,2,3,2,2,3,3,10,1,10,3,4,2,5,1,3,3,1,2,7,4,2,3,3,,213,5122,3,1,1,2,1,3,5,2,3,4,2,60,1,7
1,135,1224,1,2,4,2,4,3,3,1,22,2,5,2,2,2,2,1,2,9,3,6,4,6,1,2,2,3,2,2,1,1,2,2,3,8,1,1,10,3,4,2,1,1,2,2,1,5,7,2,1,1,3,,213,5122,4,1,3,1,1,3,2,1,3,3,2,50,50,906
1,135,1225,1,2,4,1,4,9,2,2,26,1,3,3,2,2,2,1,2,8,2,6,4,5,2,3,2,3,2,2,2,1,1,2,3,7,1,1,10,2,3,3,5,1,3,3,1,3,6,1,2,1,3,,213,5122,5,1,1,1,3,3,1,1,2,1,2,50,50,901
1,135,1226,1,2,4,1,4,9,3,3,29,11,5,1,1,2,2,1,2,8,3,6,3,4,11,1,3,1,2,2,1,2,2,3,2,4,1,0,0,3,3,2,5,2,1,1,1,5,7,3,1,1,3,,213,5122,6,1,3,1,1,3,5,3,3,3,2,50,80,800
1,135,1227,1,2,7,6,4,7,3,2,20,3,5,2,2,5,5,1,2,1,3,8,5,5,2,2,5,3,2,2,2,1,2,1,2,2,1,1,1,3,2,2,1,2,3,2,2,5,6,3,4,3,1,,213,5122,7,1,1,1,2,3,5,1,3,3,2,51,10,700
1,135,1228,1,2,4,1,4,7,3,3,29,2,5,2,2,2,2,1,1,1,2,11,6,6,3,3,4,1,2,2,2,2,2,2,3,8,1,10,1,1,2,2,5,1,3,0,2,5,5,3,2,1,1,,213,5122,8,1,1,1,3,3,2,1,3,1,1,10,80,905
1,135,1229,1,2,6,8,4,5,3,3,23,1,5,4,3,2,5,1,3,8,2,2,4,7,1,3,3,1,1,3,2,1,2,2,3,4,10,1,10,1,2,3,5,3,3,3,1,1,8,1,2,1,3,,213,5122,9,1,3,1,3,3,3,2,3,4,2,50,10,609
1,135,1230,1,2,5,4,4,6,3,3,25,8,2,1,4,5,5,1,2,8,3,6,3,8,2,3,5,1,1,2,2,2,2,2,4,6,10,1,10,2,1,3,5,2,2,2,1,3,7,3,1,1,1,,213,5123,0,1,1,3,2,1,3,1,2,4,2,10,80,701
1,135,1231,1,2,7,6,4,9,3,1,22,3,6,4,2,2,2,1,3,3,2,6,6,6,3,3,3,3,2,3,2,1,3,1,3,2,1,1,10,3,3,1,5,1,1,1,1,2,5,1,3,1,1,,213,5123,1,1,3,3,3,3,5,3,3,1,2,50,20,702
1,135,1232,1,2,4,4,4,7,3,3,24,11,4,1,1,2,5,1,2,8,3,6,4,5,1,1,3,3,2,2,1,1,1,2,3,8,10,2,10,3,3,2,5,1,2,2,1,5,7,1,3,1,3,,213,5123,2,1,1,1,1,3,2,1,2,3,2,10,80,904
1,135,1233,1,2,3,1,4,9,2,2,27,8,3,4,1,2,2,1,3,1,2,6,4,6,1,2,3,1,2,2,2,1,1,2,3,5,10,10,10,1,3,3,5,3,3,3,1,5,6,1,3,1,1,,213,5123,3,1,1,1,1,3,2,1,3,1,2,11,10,703
1,135,1234,1,2,7,3,4,7,3,3,26,4,3,2,1,2,3,1,2,8,2,2,3,3,1,1,5,1,2,1,2,1,1,3,3,2,10,1,10,2,3,1,5,3,2,2,1,5,10,3,1,1,3,,213,5123,4,1,1,1,1,1,4,2,3,4,2,50,51,1
1,135,1235,1,2,7,2,4,6,3,2,22,6,5,3,1,2,2,2,2,3,3,6,3,3,1,1,5,3,2,3,2,3,5,2,3,3,10,1,10,3,3,1,5,1,1,3,1,3,7,1,3,1,1,,213,5123,5,1,1,1,3,1,5,3,3,4,2,60,21,11
1,135,1236,1,2,7,3,5,7,3,2,27,11,7,1,2,5,5,1,2,8,3,6,3,4,2,3,7,3,2,1,2,3,2,2,3,3,10,10,10,3,3,1,5,2,3,3,1,5,6,3,2,1,2,,213,5123,6,1,4,1,1,1,3,3,3,3,2,50,81,8
1,135,1237,1,2,6,6,5,9,2,2,21,2,5,3,2,4,4,2,2,7,3,11,6,7,2,3,5,3,2,2,2,3,2,2,3,4,1,1,10,1,2,3,1,1,2,2,2,1,6,1,4,1,1,,213,5123,7,1,1,1,1,3,3,2,2,0,2,50,0,600
1,135,1238,1,2,7,6,5,0,3,3,21,11,4,1,1,4,4,1,2,2,2,8,11,11,11,11,4,1,2,3,2,3,2,2,3,4,11,1,11,1,1,2,5,1,2,4,2,5,10,2,1,1,3,,213,5123,8,1,1,1,1,3,3,1,3,3,2,50,81,2
1,135,1239,1,2,7,7,5,9,2,2,20,1,5,4,2,5,5,2,3,9,2,8,7,7,2,2,3,3,2,2,3,1,2,2,4,2,10,10,10,2,3,3,5,2,3,2,1,1,5,1,3,1,3,,213,5123,9,1,3,1,3,3,3,2,2,3,2,20,0,604
1,135,1240,1,2,7,2,5,6,2,2,28,1,7,1,2,2,6,1,2,8,2,11,6,7,2,2,4,3,2,2,2,1,1,2,3,3,10,10,10,3,3,2,5,2,2,4,1,5,7,3,2,1,3,,213,5124,0,1,1,1,1,3,3,2,3,4,2,50,51,8
1,135,1241,1,2,7,3,5,5,3,1,24,2,4,2,1,4,4,2,2,8,3,6,6,6,3,3,5,3,2,1,1,0,2,2,2,3,10,1,10,3,3,1,5,2,4,4,1,3,4,3,4,1,2,,213,5124,1,1,1,1,1,3,3,1,3,3,2,50,81,9
1,135,1242,1,3,8,8,5,3,3,1,12,11,4,3,2,8,6,0,2,8,4,8,4,4,2,2,3,3,2,2,2,3,2,2,3,3,10,2,10,2,3,2,5,1,2,2,1,1,5,1,2,3,3,,213,5124,2,1,1,3,3,1,5,1,3,3,2,50,11,203
1,135,1243,1,4,8,8,5,9,1,1,13,11,4,1,1,2,1,1,1,8,4,4,4,5,2,3,4,3,2,3,2,2,1,2,2,2,10,1,10,2,3,2,5,2,4,4,1,1,7,3,2,3,2,,213,5124,3,1,3,1,1,1,4,2,2,4,2,50,11,207
1,135,1244,1,4,7,6,4,6,1,1,28,2,5,1,1,3,3,1,1,8,10,11,3,3,2,2,4,1,2,2,1,3,1,2,3,3,10,1,10,2,3,1,5,3,4,3,1,1,6,3,2,1,1,,213,5124,4,1,3,1,1,1,5,1,3,3,2,50,1,505
1,135,1245,1,3,8,8,5,7,2,2,7,1,1,2,1,2,1,1,2,8,3,3,11,5,10,10,3,2,2,1,2,1,2,2,4,2,10,1,10,1,3,2,5,1,1,3,1,1,6,1,4,1,1,,213,5124,5,1,3,3,3,3,3,2,3,1,2,50,1,207
1,135,1246,1,3,7,7,5,4,2,2,9,5,2,1,2,2,2,1,2,8,3,6,10,1,10,1,4,1,2,2,2,1,1,2,3,4,10,2,10,1,3,3,1,1,2,2,1,1,6,1,3,1,1,,213,5124,6,1,2,1,1,2,3,1,2,3,2,51,11,503
1,135,1247,1,4,8,8,5,5,3,1,10,2,2,3,2,2,1,1,2,8,5,2,1,6,11,11,5,1,2,2,1,3,2,2,2,3,10,1,10,2,3,1,5,1,1,4,1,3,6,2,2,3,2,,213,5124,7,1,3,3,3,3,1,1,3,3,2,10,1,208
1,135,1248,1,4,8,8,5,6,1,1,6,5,2,1,2,2,1,1,2,8,3,1,1,1,11,11,5,3,2,3,2,1,1,3,3,3,1,2,1,1,3,3,5,1,1,2,1,3,9,1,1,3,3,,213,5124,8,1,1,1,1,1,5,2,3,3,2,50,11,501
1,135,1249,1,3,8,7,4,4,3,1,16,2,3,4,1,2,2,1,1,8,3,8,2,2,11,11,4,3,2,3,1,2,1,2,3,4,10,1,10,2,3,2,1,2,2,4,1,5,8,3,2,1,1,,213,5124,9,1,3,3,1,1,5,3,3,3,2,10,1,205
1,135,1250,1,4,8,8,5,4,1,1,11,11,4,3,1,2,6,1,2,8,5,4,2,4,11,11,7,2,2,2,1,1,1,2,3,2,10,1,10,1,3,2,5,3,2,3,1,5,8,3,4,3,1,,213,5125,0,1,1,4,1,1,1,1,3,4,2,10,21,501
1,135,1251,1,3,8,8,6,9,2,2,9,5,4,3,2,2,2,1,1,8,2,6,4,7,2,2,5,3,2,2,1,3,2,2,1,2,10,1,10,1,3,4,5,2,2,2,1,2,7,3,1,1,1,,213,5125,1,1,3,1,1,1,1,1,3,4,2,10,21,507
1,135,1252,1,4,10,8,5,9,2,1,8,1,4,4,2,4,4,2,2,8,2,1,4,6,2,2,2,3,2,2,2,1,2,3,3,2,10,2,10,1,3,1,5,1,0,4,1,1,8,3,4,3,1,,213,5125,2,1,3,1,1,3,0,5,3,4,2,50,21,504
1,135,1253,1,4,10,8,5,7,3,2,7,11,4,1,1,2,4,1,2,8,6,3,4,4,11,4,4,3,2,4,1,1,0,2,2,2,10,2,10,2,3,1,5,1,3,3,1,1,6,1,2,2,3,,213,5125,3,1,3,1,2,2,5,3,3,1,2,10,91,206
1,135,1254,1,3,9,5,5,9,3,3,7,1,4,1,2,5,5,2,3,1,3,2,3,6,1,2,2,3,2,4,3,1,1,3,3,1,10,1,10,3,1,1,5,2,0,5,1,3,6,2,2,1,1,,213,5125,4,1,1,1,3,3,5,3,3,3,2,50,1,110
1,135,1255,1,3,9,8,5,3,3,2,6,11,3,1,1,4,4,2,1,1,10,9,2,8,1,3,3,3,2,4,2,2,0,0,3,1,10,1,10,1,1,0,5,1,2,5,3,3,7,3,1,0,3,,213,5125,5,1,1,1,3,2,4,4,2,1,2,51,1,108
1,135,1256,1,4,9,3,5,3,1,1,6,1,3,1,1,2,2,1,2,8,3,6,3,4,1,1,2,3,2,2,2,1,1,3,2,1,10,10,10,3,4,1,5,2,2,4,1,3,5,2,3,1,1,,213,5125,6,1,3,1,3,2,1,1,1,4,2,50,21,104
1,135,1257,1,4,9,5,6,6,2,2,7,11,4,1,1,2,3,1,2,8,9,11,5,7,11,1,3,3,2,2,2,1,1,3,1,1,10,1,10,3,4,5,5,1,3,4,1,3,5,2,2,1,1,,213,5125,7,1,1,1,3,3,4,3,3,3,2,50,31,109
1,135,1258,1,3,9,5,5,5,3,3,8,11,4,4,4,5,5,1,2,3,2,8,6,9,1,1,3,3,2,3,3,3,1,3,5,1,10,1,10,3,4,1,5,3,3,4,1,3,5,2,3,1,3,,213,5125,8,1,3,3,3,3,5,3,3,3,2,50,11,110
1,135,1259,1,3,9,3,5,6,3,1,5,11,3,3,1,2,1,1,2,1,2,6,2,10,11,11,2,1,2,3,2,1,2,2,2,10,10,10,10,3,4,1,5,1,3,4,1,1,6,2,1,3,3,,213,5125,9,1,3,1,3,3,5,3,3,1,2,51,1,106
1,135,1260,1,3,9,3,5,6,1,1,7,2,4,2,1,2,2,1,3,8,1,8,5,10,2,4,3,3,2,3,2,1,1,2,2,1,10,1,10,3,3,1,5,1,3,4,1,3,4,2,3,4,3,,213,5126,0,1,3,2,3,3,5,3,3,3,2,50,71,102
1,135,1261,1,11,9,3,5,5,2,2,7,2,4,3,1,2,2,1,3,8,2,11,3,6,1,2,3,3,2,3,2,2,1,2,4,1,10,1,10,3,3,1,5,1,4,4,1,1,5,2,3,3,3,,213,5126,1,1,3,1,1,3,4,2,2,4,2,50,11,101
1,135,1262,1,4,9,4,5,6,1,1,9,11,5,1,1,1,2,1,1,7,3,1,5,9,1,1,3,3,2,4,1,2,1,3,2,1,10,1,10,2,2,3,5,2,0,4,1,5,5,2,2,1,1,,213,5126,2,1,3,1,3,1,3,2,3,4,2,50,1,107
1,135,1263,1,4,9,5,5,3,3,3,6,11,3,1,2,2,3,1,2,9,3,1,3,10,1,3,3,3,2,3,2,1,1,3,3,2,10,2,10,1,3,1,5,1,3,4,1,3,5,2,1,1,3,,213,5126,3,1,3,1,1,3,2,1,3,1,2,50,21,103
1,135,1264,1,4,9,5,5,6,2,1,5,1,3,2,2,2,2,1,2,9,2,11,3,6,1,1,2,3,2,3,2,1,1,3,2,2,10,2,10,2,3,1,5,3,4,4,1,3,6,2,2,1,3,,213,5126,4,1,3,1,3,3,3,3,3,3,2,50,91,103
1,135,1265,1,3,9,7,5,8,2,2,5,1,3,2,1,2,3,1,3,9,3,1,3,8,1,1,2,3,2,3,5,3,1,2,2,2,10,2,10,1,3,1,5,3,3,3,1,3,6,1,3,1,3,,213,5126,5,1,3,1,4,3,4,2,2,3,2,51,11,103
1,135,1266,1,3,9,4,5,8,2,1,5,2,3,2,1,5,5,2,2,7,5,11,1,10,1,3,2,1,2,4,2,2,0,3,1,1,10,1,10,3,3,2,5,1,2,4,1,3,6,2,2,1,1,,213,5126,6,1,3,1,3,3,5,2,2,3,2,50,21,107
1,135,1267,1,4,9,3,5,4,3,2,6,11,3,1,1,3,1,1,2,1,2,8,2,3,1,2,3,3,2,3,3,3,2,2,4,1,10,1,10,1,3,2,5,1,2,3,1,1,4,2,3,1,2,,213,5126,7,1,3,1,3,3,4,1,2,3,2,50,21,110
1,135,1268,1,4,9,4,5,5,3,2,5,11,3,1,1,2,1,1,3,1,8,11,2,5,1,3,2,3,2,4,2,2,2,2,2,1,10,1,10,3,3,2,5,2,2,4,1,3,4,2,1,1,1,,213,5126,8,1,3,1,3,3,3,1,1,1,2,11,11,101
1,135,1269,1,4,9,4,5,7,1,2,7,11,4,3,1,2,4,1,3,9,3,4,5,7,11,11,2,3,2,4,1,1,1,1,2,10,10,10,10,3,3,1,5,2,2,3,1,5,6,2,1,1,2,,213,5126,9,1,3,1,3,3,5,2,2,3,2,50,1,102
1,135,1270,1,4,10,4,5,5,3,1,6,11,3,4,1,2,2,1,3,8,3,11,6,9,1,1,4,3,2,4,2,2,2,2,3,10,10,10,10,3,3,1,5,1,1,4,1,1,5,2,2,1,3,,213,5127,0,1,1,1,3,3,5,3,3,1,2,50,11,101
1,135,1271,1,3,9,3,5,7,3,1,6,11,3,3,2,2,1,1,2,3,2,11,2,10,11,3,2,1,1,3,2,1,1,3,3,1,10,1,10,2,3,1,5,1,1,4,1,1,5,2,1,1,1,,213,5127,1,1,3,1,3,3,5,2,3,3,2,50,31,106
1,135,1272,1,4,9,5,5,9,3,3,7,11,4,1,1,2,6,2,3,8,7,11,3,10,11,2,3,3,2,4,2,1,1,0,2,1,10,1,10,3,3,1,5,2,3,4,1,3,5,2,1,3,3,,213,5127,2,1,3,1,2,3,5,3,3,1,2,50,11,101
1,135,1273,1,2,9,7,5,9,5,1,5,1,3,0,1,2,2,1,2,1,2,11,1,7,1,2,2,1,2,2,0,2,1,0,3,1,10,1,10,3,4,1,5,3,0,4,2,2,7,3,4,1,1,,213,5127,3,1,2,4,3,3,3,2,3,3,2,50,21,105
1,135,1274,1,2,9,5,5,9,3,3,2,11,1,1,2,3,3,1,2,9,2,1,11,1,11,1,2,3,2,4,2,2,1,3,3,10,10,10,10,3,4,2,5,3,3,3,1,3,6,2,2,1,2,,213,5127,4,1,3,1,3,3,5,3,3,3,2,50,21,109
1,135,1275,1,2,9,3,5,8,3,3,6,11,3,1,1,2,5,1,2,8,7,6,3,10,1,3,1,1,2,3,2,1,1,2,3,10,10,10,10,3,3,1,5,2,4,4,1,3,5,2,2,1,3,,213,5127,5,1,1,1,2,3,5,3,3,3,2,50,11,105
1,135,1276,1,2,9,3,5,3,3,2,6,11,3,1,1,5,5,3,3,4,3,4,2,7,1,2,3,1,1,2,3,2,2,2,3,2,10,2,10,2,3,2,5,1,2,4,1,3,5,2,1,3,3,,213,5127,6,1,3,2,3,3,4,2,3,3,2,50,81,107
1,135,1277,1,2,9,3,5,8,3,2,6,1,3,3,1,2,2,1,2,1,3,11,2,5,1,1,2,3,2,3,2,2,1,3,2,1,10,1,10,3,3,1,5,2,3,4,1,5,6,1,1,1,1,,213,5127,7,1,3,1,3,2,4,1,3,3,2,50,21,104
1,135,1278,1,2,9,5,5,4,3,2,7,11,4,3,3,2,2,1,3,9,1,1,5,10,1,3,2,3,2,4,2,1,2,2,3,1,10,1,10,3,3,2,5,1,4,4,1,3,8,3,1,1,1,,213,5127,8,1,3,2,3,3,1,1,1,4,3,60,1,102
