CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.3..1,Q.3..2,Q.3..3,Q.3..4,Q.3..5,Q.3..6,Q.3..7,Q.3..8,Q.3..9,Q.4.,Q.5.,Q.6.,Q.7.,Q.9.,Q.10.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.17C.,Q.17D.,Q.17E.,Q.17F.,Q.17G.,Q.17H.,Q.17I.,Q.17J.,Q.17K.,Q.17L.,Q.17M.,Q.17N.,Q.17O.,Q.17P.,Q.17Q.,Q.17R.,Q.17S.,Q.20A.,Q.20B.,Q.20C.,Q.20D.,Q.20E.,Q.20F.,Q.20G.,Q.24.,Q.25.,Q.26.,Q.27.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.40..1,Q.40..2,Q.40..3,Q.40..4,Q.40..5,Q.40..6,Q.40..7,CARD..1,DECK..1,BALLOT..1,X.,Q.41.,Q.41..1,Q.41..2,Q.41..3,Q.41..4,Q.41..5,Q.41..6,Q.41..7,Q.42.,Q.44.,Q.45.,Q.46A.,Q.46B.,Q.46C.,Q.47.,Q.48.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,V.57.,V.,V.59.
1,72,64,2,1,1,2,2,2,2,2,2,2,2,2,1,6,11,11,7,2,4,5,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,3,2,2,1,1,1,2,6,2,3,6,6,4,1,2,2,2,2,2,2,2,2,72,64,2,2,2,1,2,2,2,2,2,2,1,5,1,0,3,1,3,5,1,2,1,1,2,9,32,61
1,72,65,2,3,2,2,2,2,1,2,2,2,2,2,2,6,11,11,7,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,1,1,2,1,1,1,1,2,6,2,3,2,7,4,1,2,2,2,2,2,2,2,2,72,65,2,2,2,1,2,2,2,2,2,1,2,1,1,0,3,3,1,5,1,2,1,1,3,11,28,94
1,72,66,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,11,1,1,1,5,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,6,2,3,3,1,4,1,2,2,2,2,2,2,2,2,72,66,2,2,1,2,2,2,2,2,2,1,1,3,0,1,3,2,7,5,1,2,1,3,2,9,33,24
1,72,67,2,3,1,2,2,2,2,2,2,2,2,2,3,6,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,6,2,3,4,1,4,2,2,2,2,2,2,2,1,2,72,67,2,2,2,1,2,2,2,2,2,3,0,3,1,1,2,1,1,4,2,2,2,4,1,6,20,109
1,72,68,2,4,1,2,2,2,2,2,2,2,2,2,3,6,11,11,7,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,2,3,2,1,4,2,1,2,2,2,2,2,2,2,72,68,2,1,2,2,2,2,2,2,2,3,2,3,2,1,2,1,3,5,2,5,3,4,2,4,49,62
1,72,69,2,4,2,2,2,2,2,1,2,2,2,2,3,6,11,11,1,2,2,3,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,0,1,1,2,2,2,1,1,1,2,6,2,3,4,3,3,1,2,2,2,2,2,2,2,2,72,69,2,2,2,2,2,2,1,2,2,3,2,1,1,1,2,1,2,3,3,3,1,3,2,2,41,54
1,72,70,2,6,1,2,2,2,2,2,2,2,2,2,3,1,6,11,1,2,2,5,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,1,1,2,1,3,3,1,1,2,2,1,2,1,2,6,2,3,3,1,3,2,2,2,1,2,2,2,2,2,72,70,2,2,2,2,2,2,1,2,2,3,1,3,2,2,2,2,3,5,1,2,2,4,3,10,60,65
1,72,71,2,1,2,2,2,2,2,2,1,2,2,2,1,6,6,11,1,1,2,5,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,2,3,3,3,2,2,1,2,2,2,2,2,2,2,72,71,2,1,2,2,2,2,2,2,2,1,1,3,0,1,3,2,9,4,1,2,1,1,2,11,31,71
1,72,72,2,2,1,2,2,2,2,2,2,2,2,2,5,1,6,6,8,4,6,5,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,3,1,1,2,1,3,3,1,2,2,3,1,1,1,2,6,1,3,3,5,1,2,2,2,2,2,2,2,1,2,72,72,2,2,2,2,2,2,1,2,2,1,1,3,2,2,2,2,3,3,2,2,1,3,2,12,70,13
1,72,73,2,4,2,1,2,2,2,2,2,2,2,2,3,1,6,6,8,4,6,5,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,3,1,1,1,1,3,3,2,3,2,2,1,1,1,2,6,2,3,3,2,4,2,2,2,1,2,2,2,2,2,72,73,2,2,2,1,2,2,2,2,2,3,2,3,2,2,1,2,7,1,1,3,1,1,2,7,5,1
1,72,74,6,1,2,2,2,2,2,2,2,2,1,2,7,1,1,11,8,4,6,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,1,3,1,1,3,1,3,2,2,1,1,2,2,6,2,3,3,1,4,1,2,2,2,2,2,2,2,2,72,74,2,1,2,2,2,2,2,2,2,3,2,3,2,2,2,1,5,2,3,2,2,3,6,10,56,23
1,72,75,6,1,2,2,2,2,2,2,1,2,2,2,2,1,11,11,8,2,3,5,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,5,3,3,3,3,2,2,2,2,1,2,2,2,2,72,75,2,1,2,2,2,2,2,2,2,1,1,1,1,0,3,1,1,5,3,3,2,2,6,7,14,22
1,72,76,6,2,2,2,2,2,2,2,2,1,2,2,6,1,11,11,8,4,6,5,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,3,1,1,1,1,3,1,1,2,2,2,1,1,1,2,6,2,3,2,7,4,2,2,2,2,2,2,2,1,2,72,76,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,3,5,2,2,1,2,5,4,52,53
1,72,77,2,8,2,2,2,2,2,1,2,2,2,2,6,1,6,1,8,4,6,5,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,3,1,1,0,1,3,3,1,2,2,3,1,1,1,2,6,2,3,2,7,4,2,2,2,2,2,2,1,2,2,72,77,2,2,2,1,2,2,2,2,2,3,3,3,0,0,3,2,3,4,1,1,1,3,2,9,27,105
1,72,78,2,4,1,2,2,2,2,2,2,2,2,2,3,4,3,2,7,1,1,5,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,3,1,1,2,1,3,2,1,1,2,2,1,1,1,2,6,2,3,4,4,2,2,2,2,1,2,2,2,2,2,72,78,2,2,2,2,2,2,2,2,1,1,0,1,2,2,2,1,2,5,1,2,2,3,2,7,2,45
1,72,79,2,3,1,2,2,2,2,2,2,2,2,2,2,9,5,2,1,1,2,3,2,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,3,1,1,3,1,3,1,1,2,2,3,1,1,1,2,6,2,3,3,1,3,1,2,2,2,2,2,2,2,2,72,79,2,2,2,2,1,2,2,2,2,1,2,1,1,1,3,3,1,4,2,2,2,2,2,9,35,100
1,72,80,5,8,2,2,2,2,2,1,2,2,2,2,6,2,11,11,1,2,1,5,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,3,1,1,2,2,1,1,1,2,6,3,3,2,4,4,2,2,2,2,2,2,1,2,2,72,80,2,2,2,2,2,2,1,2,2,1,6,1,1,1,2,2,9,5,1,3,1,1,2,10,59,44
1,72,81,0,3,1,2,2,2,2,2,2,2,2,2,2,11,11,11,8,4,0,5,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,2,3,2,1,3,2,2,2,2,2,2,2,1,2,72,81,2,2,2,2,2,2,2,1,2,2,0,3,2,2,2,2,4,5,8,2,1,3,3,12,63,54
1,72,82,0,0,2,2,2,2,2,2,2,2,1,2,7,0,0,0,8,4,6,5,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,2,3,2,3,3,2,2,2,2,2,2,2,2,2,72,82,1,2,2,2,2,2,2,2,1,2,6,3,1,0,3,2,9,3,3,4,0,3,8,7,1,102
1,72,83,0,4,2,2,2,2,1,2,2,2,2,2,2,2,2,11,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,2,1,2,6,2,3,4,3,2,2,2,2,1,2,2,2,2,2,72,83,2,1,2,2,2,2,2,2,2,3,1,3,2,2,2,2,5,1,6,6,5,1,6,7,9,70
1,72,84,6,5,2,2,2,2,2,2,2,1,2,2,3,1,6,6,8,4,6,5,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,0,0,0,0,0,0,0,1,4,2,2,1,1,1,2,6,1,3,4,3,4,2,2,2,2,2,2,2,1,2,72,84,2,2,2,2,2,2,1,2,2,2,6,3,0,0,3,2,4,3,1,1,0,4,6,12,65,60
1,72,85,6,1,2,2,2,2,1,2,2,2,2,2,6,2,0,0,7,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2,0,5,2,2,1,1,1,2,6,2,3,6,6,4,1,2,2,2,2,2,2,2,2,72,85,2,2,2,2,2,2,1,2,2,2,6,3,1,0,3,1,6,5,4,4,1,1,6,9,32,26
1,72,86,4,7,1,2,2,2,2,2,2,2,2,2,3,2,1,11,7,1,2,5,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,3,3,2,2,2,2,1,1,1,2,6,2,3,3,1,4,2,2,1,2,2,2,2,2,2,72,86,2,2,1,2,2,2,2,2,2,3,3,1,1,1,2,2,3,5,3,3,3,2,3,10,58,10
1,72,87,4,2,1,2,2,2,2,2,2,2,2,2,2,1,5,3,8,4,6,5,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,2,2,2,2,1,1,1,2,6,2,3,3,1,3,1,2,2,2,2,2,2,2,2,72,87,2,2,2,1,2,2,2,2,2,3,2,1,2,1,2,1,3,4,1,2,1,3,4,10,60,76
1,72,88,4,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,8,4,3,5,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,1,3,2,1,2,1,2,1,1,1,2,6,2,3,4,4,2,1,2,2,2,2,2,2,2,2,72,88,2,2,2,2,2,2,2,2,1,4,0,3,2,2,2,2,7,3,1,2,1,2,3,11,38,23
1,72,89,4,7,1,2,2,2,2,2,2,2,2,2,6,11,3,11,8,4,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,2,6,2,2,1,1,1,2,6,1,3,5,1,4,2,2,2,2,2,2,1,2,2,72,89,2,2,2,2,2,2,2,1,2,2,6,3,1,1,2,3,3,5,2,2,2,0,4,4,48,42
1,72,90,4,4,1,2,2,2,2,2,2,2,2,2,3,2,1,11,1,2,3,5,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,3,2,2,1,1,1,2,6,2,3,3,1,4,2,2,2,1,2,2,2,2,2,72,90,2,2,2,1,2,2,2,2,2,3,6,3,2,2,1,2,3,1,2,2,2,3,4,4,47,89
1,72,91,4,7,1,2,2,2,2,2,2,2,2,2,1,1,6,3,8,4,6,5,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,1,1,3,1,3,2,1,2,2,2,1,1,1,2,6,2,3,7,7,4,2,2,2,1,2,2,2,2,2,72,91,2,2,2,1,2,2,2,2,2,3,0,1,0,1,3,2,3,5,1,3,2,1,3,4,46,89
1,72,92,4,4,2,2,2,2,2,1,2,2,2,2,6,1,3,1,8,4,6,5,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,2,2,2,2,1,1,1,2,6,2,3,4,4,4,2,2,1,2,2,2,2,2,2,72,92,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,5,1,3,3,3,2,4,52,47
1,72,93,4,7,1,2,2,2,2,2,2,2,2,2,3,1,2,1,8,4,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,3,3,2,2,2,3,1,1,1,2,6,2,3,4,4,2,2,2,1,2,2,2,2,2,2,72,93,2,2,2,2,2,2,1,2,2,2,3,3,1,2,2,2,2,2,4,3,3,3,4,4,48,91
1,72,94,4,3,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,3,4,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,3,1,1,3,1,1,3,3,2,2,2,1,1,1,2,6,2,3,4,6,4,1,2,2,2,2,2,2,2,2,72,94,2,2,2,2,2,2,1,2,2,1,0,1,0,1,3,2,2,5,1,2,2,1,3,1,17,87
1,72,95,4,7,2,2,2,2,2,1,2,2,2,2,3,2,3,1,1,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,3,2,1,1,2,3,2,4,2,2,1,1,1,2,6,2,3,2,7,5,2,2,2,2,2,2,1,2,2,72,95,2,2,2,2,2,2,2,1,2,2,2,3,1,0,3,1,7,2,3,3,1,3,4,12,67,62
1,72,96,1,3,1,2,2,2,2,2,2,2,2,2,3,7,11,11,1,1,3,4,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,3,1,1,3,1,3,3,1,3,2,2,1,1,1,2,6,2,3,2,4,2,1,2,2,2,2,2,2,2,2,72,96,2,2,2,1,2,2,2,2,2,1,1,3,2,2,2,2,9,3,2,3,1,3,1,9,27,60
1,72,97,3,1,1,2,2,2,2,2,2,2,2,2,4,3,2,11,1,2,2,5,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,1,5,2,3,3,1,2,2,1,2,2,2,2,2,2,2,72,97,2,1,2,2,2,2,2,2,2,2,6,1,2,1,2,1,2,5,2,2,2,4,3,7,10,86
1,72,98,3,2,1,2,2,2,2,2,2,2,2,2,2,4,2,11,1,1,2,5,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,3,1,1,1,1,3,3,1,2,2,2,1,1,1,2,6,2,3,4,3,3,2,2,1,2,2,2,2,2,2,72,98,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,4,1,1,1,2,6,6,21,113
1,72,99,3,5,1,2,2,2,2,2,2,2,2,2,2,6,11,3,3,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,3,1,1,1,2,6,2,3,2,1,4,2,2,2,2,2,2,2,2,2,72,99,1,2,2,2,2,2,2,2,1,3,2,2,0,0,3,2,2,5,1,2,1,3,1,12,67,94
1,72,100,3,5,1,2,2,2,2,2,2,2,2,2,3,3,6,2,8,4,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,1,1,3,1,3,3,1,1,2,3,1,1,1,2,6,5,3,4,1,4,2,2,2,1,2,2,2,2,2,72,100,2,1,2,2,2,2,2,2,2,1,3,3,2,1,2,1,2,1,1,2,2,4,4,4,47,69
1,72,101,3,5,1,2,2,2,2,2,2,2,2,2,2,4,7,11,7,1,4,3,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,2,3,4,4,2,1,2,2,2,2,2,2,2,2,72,101,2,2,2,2,2,2,1,2,2,3,2,1,2,2,2,1,2,5,1,2,2,4,3,4,47,108
1,72,102,3,4,2,2,2,2,2,1,2,2,2,2,2,5,2,2,7,2,2,3,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,1,2,1,3,2,1,2,2,2,1,1,1,2,6,2,3,4,1,3,2,1,2,2,2,2,2,2,2,72,102,2,2,2,2,2,2,1,2,2,1,2,3,0,1,3,3,3,5,2,2,1,3,3,7,15,110
1,72,103,3,2,1,2,2,2,2,2,2,2,2,2,2,4,11,11,5,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,3,1,3,1,2,2,2,2,1,1,1,2,6,2,3,2,2,2,1,2,1,2,2,2,2,2,2,72,103,2,1,1,2,2,2,2,2,2,1,1,3,0,1,3,1,12,5,1,4,2,2,1,9,26,63
1,72,104,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,8,4,6,5,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,3,1,1,2,1,3,1,2,3,2,2,1,1,1,2,6,2,3,2,4,3,2,2,2,1,2,2,2,2,2,72,104,2,2,2,1,2,2,2,2,2,1,4,3,1,1,2,1,4,1,8,3,1,4,5,2,41,103
1,72,105,3,3,1,2,2,2,2,2,2,2,2,2,2,1,3,11,8,4,6,5,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,1,3,1,1,2,2,1,1,1,2,6,2,3,4,1,2,2,2,2,1,2,2,2,2,2,72,105,2,2,2,2,2,2,1,2,2,3,2,3,2,2,1,1,5,2,1,2,1,3,2,12,70,38
1,72,106,3,1,2,2,2,2,2,2,1,2,2,2,2,6,11,11,1,2,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,2,3,7,1,2,2,2,2,2,2,2,2,1,2,72,106,2,2,2,2,2,2,1,2,2,2,6,1,0,0,1,1,2,5,1,2,1,1,3,9,32,45
1,72,107,3,2,2,2,2,2,2,1,2,2,2,2,3,5,1,11,7,1,2,5,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,1,2,2,2,2,1,1,1,2,6,2,3,3,1,3,2,1,2,2,2,2,2,2,2,72,107,2,2,2,2,2,2,1,2,2,2,4,3,1,0,3,1,3,5,2,2,2,3,3,11,29,27
1,72,108,3,4,1,2,2,2,2,2,2,2,2,2,3,4,11,11,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,6,2,3,3,4,1,2,2,2,2,1,2,2,2,2,72,108,2,2,2,2,2,2,1,2,2,1,2,3,1,0,1,2,7,4,2,2,2,1,3,4,47,29
1,72,109,3,4,1,2,2,2,2,2,2,2,2,2,2,1,1,11,8,4,0,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,3,1,3,3,1,3,2,2,1,1,1,2,6,2,3,2,7,3,2,2,2,2,2,2,2,1,2,72,109,2,2,2,2,2,2,2,1,2,2,6,5,1,1,3,3,8,5,1,1,1,4,5,12,65,18
1,72,110,3,4,2,2,1,2,2,2,2,2,2,2,2,2,11,5,7,2,6,5,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,2,3,2,2,1,1,1,2,6,2,3,4,2,2,2,1,2,2,2,2,2,2,2,72,110,2,1,2,2,2,2,2,2,2,3,2,3,1,0,3,2,2,2,2,4,3,3,3,7,15,53
1,72,111,3,5,1,2,2,2,2,2,2,2,2,2,4,4,6,2,7,2,2,5,1,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,3,1,1,2,1,3,3,1,2,2,2,1,1,1,2,6,2,3,6,6,4,2,2,1,2,2,2,2,2,2,72,111,2,2,2,1,2,2,2,2,2,1,2,3,1,2,2,2,3,2,1,2,2,4,3,4,47,65
1,72,112,1,1,2,2,2,2,2,2,1,2,2,2,1,7,11,11,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,2,3,3,3,3,2,2,2,1,2,2,2,2,2,72,112,2,2,2,1,2,2,2,2,2,1,1,3,0,0,1,1,1,1,2,2,1,3,7,5,23,98
1,72,113,3,1,2,2,2,2,2,2,1,2,2,2,3,6,5,2,7,2,3,3,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,6,2,3,3,1,3,2,2,2,1,2,2,2,2,2,72,113,2,2,2,1,2,2,2,2,2,3,2,3,2,1,3,2,2,3,1,3,2,3,2,3,39,108
1,72,114,3,1,2,2,2,2,2,2,2,2,1,2,1,3,5,11,4,2,2,3,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,3,1,1,3,1,3,3,1,2,2,3,1,1,1,2,6,2,3,4,2,4,2,2,2,1,2,2,2,2,2,72,114,2,2,2,2,2,2,1,2,2,3,2,3,1,0,1,2,4,1,1,2,2,3,3,6,22,68
1,72,115,3,2,2,1,2,2,2,2,2,2,2,2,3,3,3,11,1,1,2,3,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,6,2,3,3,1,4,2,2,1,2,2,2,2,2,2,72,115,2,2,2,2,2,2,1,2,2,3,2,3,0,1,3,2,7,4,1,2,1,3,3,4,45,57
1,72,116,3,4,2,2,2,2,2,2,2,1,2,2,1,4,2,0,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,1,1,1,1,3,3,1,1,2,1,1,1,1,2,6,2,3,3,1,3,2,2,2,2,2,2,2,2,2,72,116,1,2,2,2,2,2,2,2,1,4,0,3,0,0,1,2,7,4,0,7,0,0,8,12,65,41
1,72,117,3,3,1,2,2,2,2,2,2,2,2,2,3,2,1,1,2,1,2,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,3,1,1,1,1,3,3,1,2,1,2,1,1,1,2,6,2,3,4,1,4,2,2,2,1,2,2,2,2,2,72,117,2,2,2,2,2,2,1,2,2,3,3,1,1,1,3,3,2,3,1,3,3,3,2,7,12,3
1,72,118,3,7,1,2,2,2,2,2,2,2,2,2,5,1,2,11,8,4,6,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,3,3,1,2,2,1,1,1,1,2,6,2,3,3,5,3,1,2,2,2,2,2,2,2,2,72,118,2,2,2,2,2,2,1,2,2,3,2,1,2,2,2,2,2,4,1,3,2,4,3,4,48,95
1,72,119,3,1,1,2,2,2,2,2,2,2,2,2,1,5,5,11,1,1,2,5,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,1,1,3,3,2,2,2,2,1,1,3,2,6,2,3,2,4,3,1,2,2,2,2,2,2,2,2,72,119,2,1,2,2,2,2,2,2,2,3,3,1,1,1,2,2,9,5,8,2,1,3,7,2,41,34
1,72,120,3,3,1,2,2,2,2,2,2,2,2,2,4,4,11,11,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,1,3,3,2,3,2,3,1,1,1,2,6,2,3,3,3,3,2,2,2,2,2,2,2,1,2,72,120,2,2,2,2,2,2,1,2,2,2,6,1,2,2,2,2,2,4,2,3,3,3,2,1,17,74
1,72,121,3,3,2,2,2,2,2,2,2,1,2,2,1,2,2,11,4,1,6,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,2,2,2,3,1,1,1,2,6,2,3,2,7,1,2,2,2,2,2,2,1,2,2,72,121,2,2,2,1,2,2,2,2,2,2,6,3,1,2,2,3,8,3,1,2,1,2,3,12,66,4
1,72,122,3,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0,1,2,3,0,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,2,3,4,3,3,1,2,2,2,2,2,2,2,2,72,122,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,2,7,5,2,3,1,4,3,7,13,72
1,72,123,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,11,2,1,2,3,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,2,3,2,2,1,1,1,2,6,2,3,2,3,4,2,1,2,2,2,2,2,2,2,72,123,2,1,2,2,2,2,2,2,2,3,2,1,1,1,3,1,2,5,2,3,1,2,2,9,27,73
1,72,124,3,3,1,2,2,2,2,2,2,2,2,2,3,3,5,11,7,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,1,3,1,1,1,2,6,2,3,2,1,4,1,2,2,2,2,2,2,2,2,72,124,2,1,2,2,2,2,2,2,2,1,2,1,0,1,3,3,4,1,1,3,2,3,3,7,14,27
1,72,125,3,2,1,2,2,2,2,2,2,2,2,2,1,6,11,11,5,1,2,3,1,1,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,6,2,3,3,5,2,1,2,2,2,2,2,2,2,2,72,125,2,2,1,2,2,2,2,2,2,1,0,1,1,1,3,1,2,3,3,2,1,3,2,12,71,22
1,72,126,1,3,2,2,2,2,2,1,2,2,2,2,2,8,2,11,7,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,0,1,3,3,2,2,2,2,1,1,1,2,6,2,3,6,7,4,2,2,2,2,2,2,2,2,2,72,126,1,2,2,2,2,2,1,2,2,2,2,1,1,1,3,2,1,5,2,5,3,3,1,12,63,100
1,72,127,1,2,1,2,2,2,2,2,2,2,2,2,3,7,6,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,3,1,1,1,2,6,2,3,3,4,2,1,2,2,2,2,2,2,2,2,72,127,2,2,2,2,2,2,1,2,2,1,1,3,1,1,2,2,9,4,3,4,1,2,1,12,70,12
1,72,128,1,1,2,1,2,2,2,2,2,2,2,2,2,7,1,11,1,2,3,4,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,2,6,2,3,4,4,4,2,2,2,1,2,2,2,2,2,72,128,2,1,2,2,2,2,2,2,2,3,0,1,1,1,2,2,3,3,2,3,1,3,8,11,30,74
1,72,129,1,3,2,2,2,2,2,1,2,2,2,2,3,9,0,0,1,1,2,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,2,6,2,3,4,4,1,2,2,1,2,2,2,2,2,2,72,129,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,5,1,2,1,1,1,7,5,49
