CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.15..2,Q.15..3,Q.15..4,Q.15..5,Q.15..6,Q.15..7,Q.15..8,Q.15..9,Q.15..10,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.29A.,Q.29B.,Q.30.,Q.31.,Q.32A.,Q.32C.,Q.33A.,Q.34A.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.42B.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47A.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.48.,Q.49.,Q.50.,Q.51.,Q.52A.,Q.52A..1,Q.52A..2,Q.52A..3,Q.52A..4,Q.52A..5,Q.53A.,Q.54.,Q.55.,Q.55..1,Q.55..2,Q.55..3,Q.55..4,Q.55..5,Q.55..6,Q.55..7,Q.55..8,Q.55..9,Q.55..10,Q.55..11,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,V.71.
1,132,184,3,0,1,6,5,4,1,3,4,3,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,6,1,2,3,1,1,2,2,2,3,2,6,8,5,5,4,1,2,2,2,2,2,2,4,5,1,3,3,1,3,2,2,1,1,0,2,132,184,3,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,8,3,2,3,2,2,2,4,3,4,3,2,4,1,96
1,132,185,3,1,2,1,8,2,1,6,4,4,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,7,2,0,0,0,0,0,0,0,0,1,1,6,4,5,1,1,2,2,2,1,2,2,2,3,4,2,1,1,3,0,0,1,1,0,2,132,185,3,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,8,4,3,2,2,3,0,4,1,3,3,1,3,3,606
1,132,186,3,2,2,4,10,5,2,4,4,2,1,0,1,6,2,2,1,2,2,2,2,2,2,2,2,2,7,1,2,3,1,2,1,1,1,1,1,2,7,1,5,2,2,2,2,1,1,1,1,3,5,7,3,2,1,1,2,2,1,1,14,2,132,186,3,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,8,1,2,2,2,2,2,4,3,5,3,1,2,1,619
1,132,187,3,1,6,6,6,6,2,5,4,5,1,1,4,6,2,2,1,1,2,2,2,2,2,2,2,2,8,1,1,3,3,0,0,0,0,0,0,7,3,1,5,2,3,1,3,2,1,2,2,3,3,11,3,3,1,3,2,1,0,0,0,2,132,187,3,0,0,0,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,8,1,2,2,2,2,3,4,3,3,3,1,4,2,656
1,132,188,3,8,6,2,9,6,1,4,4,5,1,2,4,3,1,2,2,1,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,3,9,11,0,4,2,3,3,2,1,1,1,6,7,6,3,4,1,3,2,4,1,2,14,2,132,188,3,1,1,3,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2,8,1,0,2,2,2,1,4,3,5,3,1,0,0,358
1,132,189,3,6,6,3,9,6,2,5,4,3,1,2,4,6,2,2,1,1,2,2,2,2,2,2,2,2,8,1,2,3,2,4,2,3,1,2,2,1,8,1,0,3,2,1,2,2,2,2,2,5,4,5,3,3,1,1,2,4,1,1,0,2,132,189,3,1,1,3,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,8,3,2,3,2,2,2,2,1,4,3,1,4,1,241
1,132,190,3,2,2,6,9,6,1,5,4,4,1,0,1,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,2,6,1,1,2,3,1,7,7,1,1,2,3,2,2,2,1,1,4,3,4,1,3,3,1,3,1,3,1,1,12,2,132,190,3,1,3,1,2,2,2,2,2,1,2,1,4,2,1,2,2,2,1,2,2,2,2,2,2,8,3,2,3,1,2,2,4,2,3,3,2,3,2,370
1,132,191,3,1,1,6,8,4,1,4,4,2,1,2,1,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,4,5,1,2,1,1,3,1,8,12,5,2,2,3,2,1,1,1,2,3,4,2,1,3,1,3,1,4,1,1,3,2,132,191,3,1,1,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,8,1,2,3,2,2,2,4,2,4,3,2,4,1,296
1,132,192,3,2,2,4,8,5,1,5,4,3,1,2,1,6,2,2,1,1,2,2,2,2,2,2,2,2,8,1,1,3,2,6,1,4,1,2,2,6,7,4,5,2,2,2,3,1,2,1,2,3,5,2,2,3,1,2,1,3,0,0,0,2,132,192,3,0,0,0,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,1,2,2,4,1,4,3,2,2,2,497
1,132,193,3,2,2,5,9,3,1,4,4,2,1,0,1,6,2,2,1,1,2,2,2,2,2,2,2,2,8,1,1,2,2,4,2,2,1,3,2,6,7,1,4,2,1,3,2,2,2,3,2,3,5,11,3,2,1,3,2,3,0,0,0,2,132,193,3,0,0,0,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,1,2,2,8,1,2,2,2,2,2,4,1,4,3,1,4,2,639
1,132,194,3,2,2,4,9,5,1,4,4,3,1,1,1,6,2,2,2,1,2,2,2,2,2,2,2,2,5,1,2,3,1,6,1,4,1,1,3,7,8,1,1,2,2,3,2,2,1,2,2,4,5,2,1,3,1,3,1,4,1,1,3,2,132,194,3,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,8,1,2,2,1,1,1,3,3,3,3,2,4,2,236
1,132,195,3,1,1,3,9,6,2,3,4,3,1,2,1,4,2,2,2,2,2,2,2,2,1,2,2,2,6,1,2,2,3,1,2,5,3,3,4,6,7,4,5,4,2,1,1,4,1,2,2,6,5,6,1,4,1,2,3,3,3,1,0,2,132,195,3,2,2,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,8,1,3,2,3,2,3,1,3,4,3,1,6,2,328
1,132,196,3,2,2,5,11,5,3,3,4,3,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,3,0,0,0,3,3,1,3,2,1,3,1,2,4,5,7,2,3,2,4,2,3,1,2,0,2,132,196,3,0,3,1,0,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,8,2,4,3,0,0,0,0,0,0,0,0,0,0,223
1,132,197,3,2,2,6,11,2,2,4,4,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,1,7,1,3,1,2,3,7,6,1,0,2,2,2,2,5,2,2,2,3,4,1,2,2,2,4,2,4,1,1,3,2,132,197,3,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,8,1,2,2,1,2,2,4,1,3,3,2,4,2,568
1,132,198,3,1,3,5,9,5,1,5,4,3,3,0,1,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,1,5,1,4,2,2,2,7,7,1,4,4,3,3,2,3,1,2,2,4,4,7,3,3,1,2,2,3,1,1,12,2,132,198,3,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,8,1,2,2,1,2,2,4,3,3,3,3,2,2,636
1,132,199,3,1,1,3,4,5,1,3,4,1,2,1,1,6,2,1,2,2,2,2,2,2,2,2,2,2,8,1,1,3,1,5,2,2,1,3,2,2,7,3,2,3,2,2,2,2,2,2,1,3,4,2,2,3,1,2,1,3,1,1,10,2,132,199,3,2,1,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,8,1,2,2,1,2,2,4,3,5,3,3,1,2,463
1,132,200,3,2,2,5,10,5,2,3,4,1,2,0,1,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,1,5,1,4,2,3,2,1,9,12,0,2,2,2,2,3,1,2,2,4,7,2,1,4,1,3,1,2,1,1,3,2,132,200,3,1,1,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,8,1,2,2,2,2,3,4,3,4,3,1,2,2,573
1,132,201,3,1,1,4,5,7,1,5,4,1,2,0,6,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,1,1,4,1,3,2,2,3,2,8,1,1,2,1,2,1,4,2,1,3,2,3,1,1,2,1,1,1,4,1,1,11,2,132,201,3,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,8,1,3,3,3,3,3,1,3,5,3,1,3,3,493
1,132,202,3,1,1,6,6,5,1,5,4,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,6,1,0,3,1,2,1,2,2,2,3,2,6,1,5,3,2,0,2,4,2,2,0,2,3,2,2,1,1,3,1,1,1,1,14,2,132,202,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,8,3,0,3,3,2,2,0,0,4,2,3,1,2,436
1,132,203,3,2,2,3,10,4,1,4,4,3,2,0,4,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,2,7,1,2,1,1,3,7,6,2,5,2,2,2,2,2,1,1,3,3,4,1,2,3,1,1,2,2,1,1,17,2,132,203,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,2,2,2,3,2,3,3,3,3,4,2,438
1,132,204,3,1,3,6,9,5,1,5,4,5,1,1,4,4,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,1,8,2,5,4,1,2,2,2,2,2,2,5,5,11,3,3,1,3,3,3,0,0,0,2,132,204,3,0,0,0,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,8,3,2,3,3,2,3,4,3,4,3,1,2,3,598
1,132,205,3,2,2,1,9,6,1,4,4,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,7,6,7,5,4,3,2,3,2,1,2,1,7,7,7,3,3,1,1,2,1,1,1,17,2,132,205,3,2,1,3,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,8,1,2,2,2,2,2,2,1,3,3,1,4,2,308
1,132,206,3,2,2,6,9,5,1,5,4,6,1,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,1,7,5,4,5,2,1,2,2,1,1,1,1,6,3,7,1,2,1,3,1,2,1,1,17,2,132,206,3,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,8,1,3,2,1,2,2,4,2,3,3,1,4,1,333
1,132,207,3,2,2,6,9,2,1,4,4,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,5,7,5,5,4,1,2,2,1,1,2,2,3,4,1,1,2,1,3,1,4,1,1,3,2,132,207,3,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,8,1,2,2,2,3,2,4,3,3,3,1,4,1,120
1,132,208,3,1,1,3,6,5,2,3,4,2,1,2,1,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,2,4,6,1,3,3,3,2,3,8,1,2,2,3,3,3,3,3,2,2,4,8,9,3,4,1,3,2,3,1,1,10,2,132,208,3,1,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,3,3,3,1,3,3,2,1,2,674
1,132,209,3,1,1,6,8,4,1,4,4,1,1,2,1,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,4,5,1,2,3,3,3,7,9,1,4,2,2,1,2,2,1,2,2,3,5,6,3,4,1,3,3,1,1,1,0,2,132,209,3,1,1,3,0,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,4,2,2,2,2,3,4,3,3,3,0,2,2,585
1,132,210,3,6,6,1,7,4,1,5,4,5,1,0,4,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,2,7,1,1,3,3,3,1,8,1,1,4,1,2,1,2,1,1,2,6,3,10,2,1,1,3,2,2,1,1,0,2,132,210,3,1,3,1,2,2,2,2,2,2,1,0,1,2,1,2,2,2,1,2,2,2,2,2,2,0,4,2,3,2,2,1,4,3,4,3,2,2,1,324
1,132,211,3,2,2,6,10,3,1,4,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,2,5,7,1,4,3,2,3,2,6,5,5,3,2,3,2,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,132,211,3,0,0,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,355
1,132,212,3,1,1,5,11,4,2,3,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,6,2,0,0,0,0,0,0,0,0,2,2,6,7,5,4,2,3,3,3,2,1,1,7,4,11,2,2,1,3,1,2,0,0,0,2,132,212,3,0,0,0,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,0,4,0,0,2,2,2,4,1,4,3,1,2,2,362
1,132,213,3,2,2,3,6,4,1,5,4,4,1,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,1,6,6,8,5,4,2,2,2,1,1,2,2,7,1,2,2,1,1,3,1,2,1,1,11,2,132,213,3,2,3,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,3,2,2,2,1,1,4,3,3,2,2,4,2,376
1,132,214,3,4,4,4,9,5,1,4,4,4,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,7,7,8,5,1,3,3,3,2,2,2,1,3,4,1,2,3,2,4,2,0,1,1,3,2,132,214,3,2,3,4,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,3,3,1,2,2,2,3,2,3,3,2,2,1,580
1,132,215,3,2,2,6,9,2,1,5,4,4,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,3,11,4,5,1,2,2,3,3,1,1,1,4,7,1,2,2,1,3,1,4,1,1,0,2,132,215,3,2,3,1,0,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,0,4,0,0,2,2,2,4,1,3,3,2,4,3,18
1,132,216,3,0,2,3,7,1,2,5,4,5,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,5,3,11,4,0,1,1,2,0,4,3,2,3,5,7,2,1,3,1,2,2,2,0,0,0,2,132,216,3,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,10,1,2,2,3,3,3,2,2,4,3,1,1,3,29
1,132,217,3,4,4,4,9,5,1,4,4,5,1,1,6,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,4,7,5,1,3,1,3,2,1,1,2,4,5,9,2,2,1,1,2,2,1,1,17,2,132,217,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,10,1,2,3,3,3,2,2,1,4,3,1,3,1,635
1,132,218,3,9,9,3,7,8,1,5,4,4,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,2,8,1,1,1,1,1,1,2,2,1,2,3,2,1,2,1,2,4,2,2,1,1,17,2,132,218,3,1,0,0,4,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,10,3,2,3,1,2,2,4,3,1,2,2,3,1,588
1,132,219,3,4,4,3,7,6,1,4,4,4,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,6,8,7,5,2,2,1,2,1,1,1,1,3,4,6,3,1,1,1,2,4,1,1,16,2,132,219,3,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,11,1,1,2,1,2,2,1,1,3,3,1,3,1,626
1,132,220,3,1,6,3,8,6,1,5,4,5,2,0,4,1,1,2,2,2,2,2,2,2,2,2,2,1,5,2,0,0,0,0,0,0,0,0,1,7,8,5,5,1,3,2,3,1,2,0,4,3,5,1,3,2,0,0,2,4,1,2,12,2,132,220,3,0,3,1,4,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,11,1,2,3,3,2,2,0,3,3,0,2,4,2,156
1,132,221,3,8,8,6,6,8,1,6,4,5,2,4,4,1,3,1,2,2,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,3,9,7,5,1,1,2,2,4,1,1,1,5,3,4,1,1,2,4,1,2,1,1,0,2,132,221,3,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,11,1,3,2,2,3,2,0,1,3,3,1,2,3,255
1,132,222,3,2,2,5,9,4,1,5,4,5,2,0,3,1,3,1,2,2,2,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,3,11,6,0,3,1,2,2,2,2,2,0,4,7,1,3,2,2,4,2,4,1,2,3,2,132,222,3,1,3,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,11,1,3,2,2,2,2,3,3,3,2,2,2,1,23
1,132,223,3,1,1,6,2,5,1,3,4,1,2,1,4,3,2,2,1,2,2,2,2,2,2,2,2,2,7,1,1,2,4,7,2,1,1,2,5,3,9,3,5,3,4,3,3,3,3,1,3,6,7,4,3,4,1,1,1,4,1,1,3,2,132,223,3,1,3,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,11,1,2,3,2,2,1,4,3,4,0,1,0,3,340
1,132,224,3,2,2,4,8,6,1,5,4,5,2,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,7,8,6,5,1,1,1,1,1,3,1,3,3,6,7,3,4,1,3,1,3,1,1,3,2,132,224,3,3,3,1,1,1,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2,2,2,2,2,11,1,1,2,2,3,3,1,1,5,3,1,2,3,181
1,132,225,3,2,2,6,4,5,1,4,4,5,1,1,4,3,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,0,3,9,8,5,3,2,2,3,4,0,0,4,3,3,1,1,4,1,3,2,3,1,1,3,2,132,225,3,1,3,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,11,1,1,2,2,1,3,2,1,4,2,3,4,3,460
1,132,226,3,8,8,5,9,6,1,5,4,5,1,2,5,3,1,2,2,2,2,2,2,1,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,7,4,9,0,4,1,2,2,2,2,1,2,4,6,9,3,1,0,1,2,2,1,1,0,2,132,226,3,1,1,0,2,1,1,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,11,1,2,2,2,2,2,3,2,3,3,2,4,2,72
1,132,227,3,2,2,2,2,2,1,3,4,2,1,2,1,6,2,2,2,2,2,2,2,1,2,2,2,2,6,1,1,3,2,2,1,2,2,2,2,4,6,1,2,3,2,3,3,2,2,2,2,3,3,1,2,2,2,4,3,3,1,2,8,2,132,227,3,1,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,11,1,1,2,2,1,2,4,1,4,3,2,5,1,418
1,132,228,3,6,6,3,9,5,1,5,4,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,3,0,7,0,1,1,1,2,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,14,2,132,228,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,11,1,3,3,2,2,2,4,3,3,3,3,2,1,467
1,132,229,3,3,3,3,9,7,1,5,4,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,7,8,7,0,2,2,2,2,3,2,2,1,3,4,1,3,3,2,4,2,4,2,2,3,2,132,229,3,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,11,1,3,2,2,1,2,2,3,2,3,2,4,2,159
1,132,230,3,2,2,2,11,5,1,4,4,1,1,0,4,3,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,5,4,2,4,1,1,3,3,6,1,2,3,2,3,3,1,2,1,2,3,2,2,2,4,1,1,2,4,2,2,12,2,132,230,3,3,3,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,1,1,3,2,3,4,3,1,1,2,399
1,132,231,3,2,2,6,9,6,2,5,4,4,1,0,4,0,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,3,7,1,2,2,3,3,1,4,1,1,4,1,2,2,4,1,1,2,4,5,2,3,3,1,3,1,4,1,1,3,2,132,231,3,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,4,1,2,2,2,2,2,2,1,4,3,2,2,2,312
1,132,232,3,1,1,6,7,5,1,4,4,4,1,2,4,0,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,1,0,1,1,1,1,3,0,9,1,5,2,2,2,3,2,2,2,3,7,10,0,2,4,2,4,2,3,3,2,9,2,132,232,3,2,2,0,2,1,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,359
1,132,233,3,2,2,0,5,4,1,3,4,2,2,0,2,3,3,2,1,2,2,2,2,2,2,2,2,2,7,1,1,3,1,0,1,2,1,1,1,0,0,0,0,1,3,3,3,1,2,2,3,4,6,7,3,3,0,0,1,2,1,1,17,2,132,233,3,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,4,1,1,3,0,0,0,0,0,0,0,0,1,2,577
1,132,234,3,3,3,6,9,6,1,5,4,5,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,8,11,5,1,1,2,2,1,2,2,2,7,4,1,2,3,1,3,1,4,1,1,3,2,132,234,3,1,3,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,4,1,3,2,3,2,2,3,1,4,3,2,2,2,62
1,132,235,3,1,1,6,10,7,1,5,4,5,2,1,4,6,2,2,2,1,2,2,2,2,2,2,2,2,7,1,2,3,3,2,2,1,2,2,1,1,8,1,1,2,2,2,3,1,1,1,1,2,3,1,1,3,1,1,1,2,1,1,11,2,132,235,3,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,3,1,2,2,4,1,2,1,2,3,1,498
1,132,236,3,1,1,3,5,4,2,6,4,5,1,0,1,1,1,2,2,2,2,2,2,2,2,2,1,2,5,2,0,0,0,0,0,0,0,0,1,6,8,3,1,1,1,2,2,2,1,1,2,4,5,2,2,3,1,1,1,4,1,1,3,2,132,236,3,1,2,3,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,3,3,2,3,3,2,4,2,4,3,1,2,2,448
1,132,237,3,6,6,4,10,8,1,4,4,4,1,5,2,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,3,2,1,7,1,2,1,2,1,3,9,1,1,2,2,2,2,2,1,1,1,4,5,2,3,4,1,3,2,4,3,2,17,2,132,237,3,3,3,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,3,2,4,3,3,2,2,346
1,132,238,3,2,2,2,9,2,1,4,4,1,1,0,4,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,2,7,1,4,1,2,3,3,11,1,0,2,2,3,3,3,2,1,2,7,4,10,3,4,1,3,3,4,1,1,14,2,132,238,3,3,3,1,0,2,2,2,1,2,2,1,3,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,3,2,4,3,4,3,1,1,2,382
1,132,239,3,1,3,3,6,5,1,6,4,6,1,0,4,1,1,2,2,1,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,1,5,4,0,3,2,2,2,3,2,1,2,6,8,3,3,2,1,3,2,3,1,1,14,2,132,239,3,2,2,1,2,1,1,2,2,2,2,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,2,1,4,1,4,3,2,4,2,219
1,132,240,3,6,6,5,9,4,2,4,4,2,1,2,1,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,2,6,1,2,2,3,2,7,8,1,4,3,1,2,2,2,2,2,2,2,3,1,1,2,1,1,2,4,1,1,14,2,132,240,3,1,1,2,0,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,3,3,3,2,4,2,427
1,132,241,3,1,6,4,9,6,1,5,4,5,1,0,4,6,2,2,2,2,2,2,2,2,1,2,2,2,8,1,1,2,1,7,1,2,1,1,3,5,8,6,5,3,3,0,3,3,1,2,2,3,3,1,3,4,1,2,1,1,1,1,0,2,132,241,3,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,4,1,4,3,1,3,2,465
1,132,242,3,0,1,5,7,6,1,5,4,2,1,2,6,2,2,1,1,2,2,2,2,2,2,2,2,2,5,1,1,2,1,1,1,1,1,1,1,4,11,12,5,1,2,2,1,2,2,1,1,3,4,3,1,1,2,4,1,2,1,1,3,2,132,242,3,1,1,3,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,3,1,2,1,2,2,1,3,1,1,1,128
1,132,243,3,1,1,0,7,4,1,4,4,3,1,0,1,3,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,3,7,1,4,3,3,4,2,7,3,5,3,2,0,0,4,3,1,3,5,4,4,3,1,2,4,2,4,1,1,17,2,132,243,3,2,2,3,2,2,2,2,2,2,1,1,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,1,1,1,1,2,3,1,3,3,3,3,365
1,132,244,3,2,2,3,5,2,1,4,4,3,3,0,1,6,2,2,2,1,2,2,2,2,2,2,2,2,7,1,2,2,1,5,2,1,1,1,1,3,11,3,5,1,2,3,3,1,2,1,1,4,8,2,2,2,1,1,2,2,0,0,0,2,132,244,3,0,0,0,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,4,2,3,3,1,1,2,39
1,132,245,3,4,4,6,10,4,1,6,4,5,2,0,5,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,1,5,1,1,3,3,3,2,8,1,3,3,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,17,2,132,245,3,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,4,3,2,3,3,4,2,601
