CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.27C.,Q.28A.,Q.28B.,Q.29A.,Q.29B.,Q.30A.,Q.30B.,Q.31.,Q.32A.,Q.32B.,Q.33A.,Q.33B.,Q.35.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.64.,Q.65.,Q.69.,V.70.
1,134,362,1,3,1,1,4,2,1,5,2,1,1,1,2,5,2,1,2,3,2,1,2,1,1,1,1,2,4,1,1,1,2,3,4,3,3,2,1,1,2,2,1,2,1,1,1,1,1,0,3,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,3,11
1,134,363,4,5,3,2,3,1,1,5,2,1,2,1,1,1,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,4,4,3,4,3,2,2,1,2,3,1,1,1,2,1,1,1,1,2,3,3,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,9
1,134,364,1,4,3,1,4,3,2,5,2,2,1,3,3,4,3,2,4,3,2,1,3,1,1,1,2,2,4,2,3,4,2,4,5,3,2,2,2,3,2,2,2,2,1,3,2,2,3,4,1,5,3,4,1,2,1,1,1,1,1,2,3,1,2,2,1,1,2,2,2,3,2
1,134,365,1,4,3,1,3,1,1,5,2,3,1,3,3,4,3,3,4,4,4,4,3,1,1,3,3,1,3,3,3,4,1,3,4,3,3,3,3,3,3,2,3,4,3,3,3,3,3,2,1,3,2,4,1,2,2,2,2,2,1,1,3,1,1,1,1,1,3,2,2,2,1
1,134,366,2,4,3,1,3,1,2,5,2,2,2,1,1,2,2,1,3,3,2,2,3,1,1,1,2,3,4,2,3,1,1,3,4,2,1,2,3,3,3,1,2,2,2,3,3,2,3,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1
1,134,367,2,4,3,2,4,1,1,5,2,1,1,1,1,3,2,1,4,4,4,2,2,1,1,2,3,2,1,1,1,3,2,3,4,2,3,2,1,1,2,2,3,4,3,3,3,3,3,3,3,3,3,3,2,1,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,2,1
1,134,368,1,4,3,1,2,6,1,5,2,2,3,2,2,4,3,1,3,4,2,2,1,1,1,1,4,3,2,0,0,1,2,4,4,0,0,6,0,0,3,1,1,1,2,2,3,1,3,5,5,4,3,1,1,2,2,1,2,1,1,4,2,2,2,0,1,2,1,2,2,3,1
1,134,369,1,3,3,1,4,2,1,5,2,3,3,1,3,4,3,2,3,2,2,1,4,1,1,1,1,2,2,1,1,1,1,4,4,3,3,2,1,1,1,1,2,4,2,2,1,2,1,4,2,3,0,3,1,1,2,1,1,1,0,0,0,0,0,0,2,2,1,2,1,2,11
1,134,370,1,4,3,3,4,3,2,5,1,1,1,2,1,2,2,2,2,3,2,1,4,1,1,1,1,1,2,1,1,4,2,3,4,2,3,2,2,3,2,1,1,1,2,2,3,2,2,3,6,3,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,3,1
1,134,371,1,4,3,1,4,2,1,5,2,2,2,2,2,3,3,1,3,3,4,2,4,0,4,1,2,2,4,2,3,1,1,3,4,2,1,2,3,3,3,1,2,2,2,3,3,2,3,1,1,2,3,2,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,3,1
1,134,372,1,3,3,1,4,1,1,5,2,3,3,2,3,4,4,3,4,3,4,3,4,1,1,3,2,1,3,3,4,4,4,2,3,1,3,1,1,3,1,1,2,1,3,3,1,3,3,5,1,5,4,4,3,4,4,1,1,1,1,2,1,1,1,1,3,2,4,2,2,3,10
1,134,373,1,3,2,1,3,6,1,5,0,2,2,2,2,3,3,2,3,3,1,1,4,1,1,1,1,2,1,1,1,4,4,3,4,2,3,1,1,1,1,1,1,1,2,2,2,1,1,3,3,3,2,2,1,1,3,2,2,1,1,1,2,3,2,2,2,2,2,2,3,3,3
1,134,374,1,3,3,1,4,2,1,5,2,4,2,2,2,2,2,2,2,3,3,2,4,1,1,1,2,1,2,2,2,4,4,3,4,2,2,1,2,3,1,1,1,1,3,2,1,2,2,2,3,3,2,3,3,2,2,2,2,2,3,4,4,3,2,2,1,2,5,2,1,2,9
1,134,375,1,4,2,3,2,3,2,5,2,3,3,4,1,1,1,1,3,1,2,1,4,2,1,2,3,2,4,4,2,4,2,2,4,2,2,3,3,3,1,2,2,2,3,1,1,1,1,1,5,4,4,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,4,2,2,3,4
1,134,376,1,2,1,1,4,1,1,5,2,3,3,3,3,3,1,1,2,3,2,1,4,1,1,1,1,2,2,1,1,4,4,1,3,3,3,2,3,3,2,1,1,2,2,1,1,1,1,5,3,2,3,1,2,4,2,1,2,2,3,3,2,2,3,2,3,3,2,2,2,3,8
1,134,377,1,4,3,1,1,4,1,5,2,3,3,4,1,3,3,2,4,3,2,2,4,1,1,2,3,1,4,3,4,4,2,3,4,1,3,3,2,3,3,2,2,1,1,2,1,1,2,2,2,3,3,1,2,4,4,3,2,2,3,1,2,1,1,2,1,2,3,2,1,3,8
1,134,378,1,4,3,1,4,3,2,5,2,4,3,3,3,5,1,3,3,3,0,0,0,0,0,0,0,0,3,2,1,4,4,0,0,3,1,2,1,3,2,1,1,2,3,3,3,2,2,3,3,3,3,3,1,1,0,2,2,2,1,6,3,2,4,0,2,1,2,2,2,2,6
1,134,379,1,3,3,1,5,2,1,5,2,3,3,4,3,3,4,3,4,2,4,1,4,1,1,1,2,2,2,2,1,4,2,3,4,2,2,2,2,3,1,1,1,2,1,1,1,2,1,3,3,3,3,3,2,4,5,3,2,3,2,1,2,1,2,1,1,1,3,2,2,3,10
1,134,380,3,5,3,2,4,3,1,5,2,4,2,3,3,4,3,2,4,1,3,4,2,1,1,3,2,1,2,2,3,4,1,3,3,3,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,4,2,2,1,3,1,2,2,3,6,2,2,2,2,1,1,2,2,1,3,8
1,134,381,1,4,3,1,4,2,1,5,2,2,2,4,3,4,3,3,4,4,4,2,4,1,4,2,1,1,1,1,2,2,2,3,4,3,3,2,2,3,1,1,3,1,2,1,1,2,1,3,0,4,3,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,8
1,134,382,1,3,1,1,4,3,1,5,2,3,2,1,3,5,2,2,4,3,2,1,4,1,2,3,3,1,4,1,1,4,4,4,4,3,2,3,2,3,3,1,1,4,1,2,1,1,1,3,6,4,3,2,3,2,2,1,1,2,1,4,1,1,2,2,2,2,2,2,1,3,10
1,134,383,1,3,1,1,2,1,2,5,2,4,3,2,2,2,2,1,3,3,2,1,4,1,1,2,1,3,2,2,2,4,4,3,4,2,3,2,1,0,2,1,1,2,1,2,1,2,1,0,3,3,3,2,1,1,2,2,1,1,1,2,3,3,2,2,2,2,2,2,2,3,9
1,134,384,3,4,3,1,4,1,3,5,2,4,2,2,2,3,3,2,3,3,4,1,4,1,1,2,4,3,3,2,3,2,1,2,4,3,3,2,1,0,2,1,1,2,2,2,2,1,1,2,3,3,2,2,1,2,4,3,2,1,1,1,2,1,1,2,2,1,4,2,2,2,6
1,134,385,1,5,3,1,1,1,1,5,1,2,1,3,3,4,1,1,1,1,3,1,1,1,1,1,2,1,4,3,1,1,4,3,4,2,1,1,1,1,2,1,2,1,3,2,2,2,3,5,3,3,2,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,0,6
1,134,386,2,4,3,4,4,1,1,5,2,3,3,1,3,3,3,2,2,3,3,2,2,1,1,1,3,1,4,4,3,1,2,2,3,3,2,2,1,3,2,2,2,1,2,3,3,2,3,3,2,3,3,3,2,1,5,2,1,1,1,2,3,2,2,2,1,1,3,2,1,3,2
1,134,387,1,5,3,3,4,1,1,5,1,1,1,1,1,1,2,1,1,3,2,1,4,1,1,2,3,1,0,0,0,0,0,0,0,3,2,2,1,1,2,1,1,1,2,3,1,1,1,2,3,2,1,0,0,0,0,0,0,0,1,2,3,2,2,2,2,1,1,2,2,3,9
1,134,388,1,4,2,1,4,3,3,5,2,2,2,1,1,3,3,2,3,3,3,2,2,0,1,1,4,3,2,2,2,4,4,3,4,2,3,2,1,3,1,2,1,1,3,1,2,1,1,3,3,3,3,2,1,2,3,2,2,1,1,1,2,1,2,2,2,2,3,2,2,3,3
1,134,389,1,2,1,1,4,1,3,5,2,3,3,4,3,3,2,1,4,3,2,1,3,1,1,3,1,3,2,2,1,4,4,2,4,3,3,2,1,3,1,2,1,3,2,2,1,1,1,2,3,4,4,2,2,2,2,2,2,1,2,5,2,2,4,4,3,3,2,2,1,3,8
1,134,390,1,3,3,1,5,0,1,5,1,1,1,1,2,4,4,3,3,3,2,3,2,1,1,3,3,1,3,1,4,4,4,0,0,3,3,1,3,3,4,1,3,1,3,3,3,3,1,5,1,5,4,4,2,1,4,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,6
1,134,391,4,5,3,1,5,1,2,5,1,4,2,2,2,3,3,2,3,3,2,1,4,1,1,2,4,3,4,2,2,4,1,3,4,2,2,2,1,2,1,1,1,2,3,3,1,1,1,2,4,2,2,2,1,2,3,2,2,2,2,4,1,1,0,0,2,2,2,2,3,2,11
1,134,392,1,3,2,1,4,3,1,5,2,2,1,1,2,2,2,1,2,2,2,4,2,1,1,1,2,3,4,2,3,1,1,2,3,3,3,2,1,2,1,1,1,1,1,2,2,1,1,2,3,2,2,1,1,2,1,1,2,2,1,4,1,1,2,2,1,1,1,2,2,3,7
1,134,393,1,5,3,1,4,3,2,5,2,3,3,4,3,3,2,1,4,3,4,4,3,1,1,1,4,1,1,1,2,4,2,3,4,3,3,2,1,3,1,1,2,1,1,1,3,3,1,2,3,2,3,3,2,4,3,2,2,2,3,4,3,2,2,2,3,3,4,2,1,2,9
1,134,394,1,4,3,2,4,1,1,5,2,4,3,4,3,5,3,3,3,3,2,1,2,1,1,3,1,1,4,1,4,4,4,1,2,3,1,2,1,1,2,1,2,2,1,3,2,3,3,2,1,4,3,2,2,1,2,2,1,1,1,5,3,2,2,1,1,1,3,2,2,2,7
1,134,395,3,4,3,1,4,1,1,5,2,2,2,3,2,4,3,2,4,2,1,3,1,1,1,1,0,1,4,4,4,4,4,2,4,2,3,2,3,3,3,2,2,2,2,2,1,2,1,2,4,4,3,3,3,2,3,2,2,2,1,2,2,1,2,2,2,2,3,2,3,3,10
1,134,396,1,4,3,1,4,1,2,5,2,1,1,1,1,2,2,1,3,3,3,2,4,1,1,1,1,3,4,2,2,4,4,4,5,3,3,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,3,1,1,1,1,1,2,2,1,1,2,2,2,2,6
1,134,397,1,3,3,1,3,2,1,5,2,3,2,3,2,3,2,2,3,3,3,1,3,1,1,2,2,1,1,1,1,1,1,2,4,3,3,2,3,3,1,1,1,1,1,1,1,1,1,2,6,2,2,1,3,0,2,2,2,2,3,4,2,1,2,4,3,3,1,2,2,2,9
1,134,398,1,4,3,1,4,3,1,5,2,4,2,1,2,3,2,2,2,3,3,2,2,1,1,2,2,1,2,1,3,4,4,1,3,3,2,2,1,3,2,1,1,2,2,3,1,1,1,4,3,3,2,1,3,1,1,2,2,1,2,4,2,1,2,2,1,1,3,2,1,3,9
1,134,399,1,4,3,1,4,1,1,5,2,2,1,3,2,3,3,1,3,3,2,1,2,1,4,1,1,1,2,2,3,1,2,3,4,1,3,2,1,3,2,1,1,2,2,1,1,1,3,3,3,3,3,3,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1
1,134,400,1,4,3,1,4,1,1,5,1,3,3,4,3,4,3,3,4,3,4,1,3,1,3,1,1,1,3,4,4,4,4,3,4,2,3,2,3,3,2,1,2,3,3,3,3,3,2,2,1,5,3,1,2,1,4,4,2,1,1,4,1,1,1,2,1,1,4,2,2,3,8
1,134,401,1,4,3,1,4,1,3,5,2,2,1,1,2,3,3,2,3,2,3,1,4,1,1,2,3,1,2,4,3,1,1,3,4,3,3,2,3,3,2,1,2,3,2,3,3,1,3,4,0,3,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1
1,134,402,1,3,2,1,4,2,1,5,2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,1,3,3,2,2,3,4,4,4,4,2,1,2,0,1,1,2,1,4,3,3,2,3,2,2,4,3,3,2,1,2,3,2,2,2,1,1,1,1,1,1,1,1,3,2,2,2,4
1,134,403,1,3,3,1,4,3,1,5,2,3,2,2,3,3,3,2,3,3,2,1,4,1,1,2,3,3,1,1,1,4,4,3,4,3,3,2,1,1,3,3,1,1,1,1,1,1,1,2,2,3,3,1,3,2,2,2,2,1,3,4,2,2,2,2,2,2,2,2,2,2,9
1,134,404,1,4,3,2,4,0,1,5,2,3,3,3,3,3,3,2,3,3,2,1,4,1,1,2,4,1,4,1,1,1,2,3,5,3,3,2,1,2,2,1,2,1,3,3,3,2,3,3,3,3,3,3,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,3,3,7
1,134,405,1,3,3,1,3,3,1,5,2,4,2,3,2,2,2,1,2,3,2,2,2,1,1,2,1,1,2,2,1,4,1,3,4,3,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9
1,134,406,1,3,3,1,4,2,1,5,2,4,2,3,2,3,2,2,3,3,3,2,3,1,4,3,2,2,2,2,2,4,2,2,3,3,3,2,2,3,2,1,1,1,1,3,2,2,3,2,3,3,2,3,1,1,2,2,2,2,1,2,2,3,1,2,1,2,2,2,4,3,2
1,134,407,5,5,3,2,3,1,1,5,2,3,3,4,2,2,3,3,2,1,4,1,4,1,1,1,1,1,2,1,1,4,1,3,3,2,3,1,1,3,2,1,1,4,1,1,3,0,1,2,5,2,3,2,3,4,5,2,2,2,4,3,4,1,1,1,3,1,4,2,3,3,8
1,134,408,1,4,3,1,4,1,2,5,2,3,3,3,3,1,4,3,4,2,4,2,1,1,1,3,3,1,2,1,1,4,1,2,3,2,2,1,3,3,3,1,1,3,3,3,3,3,3,5,1,5,4,4,2,1,4,1,2,2,4,1,1,1,1,1,1,2,4,2,2,3,2
1,134,409,1,3,3,1,4,2,1,5,2,3,3,3,3,3,4,3,4,3,4,1,4,1,1,3,1,1,2,2,1,4,1,4,4,3,3,1,3,3,3,1,1,1,2,3,1,3,3,4,0,4,3,4,2,3,3,3,2,2,1,4,1,1,1,1,1,3,4,2,3,2,7
1,134,410,4,5,3,1,4,1,1,5,2,2,2,2,2,2,3,2,2,3,3,1,3,1,1,1,3,1,2,2,2,4,4,3,3,2,2,2,2,3,2,1,2,1,3,1,1,2,1,2,4,2,3,3,3,1,3,2,1,1,2,4,1,1,2,2,1,1,1,2,2,2,9
1,134,411,1,3,3,1,4,2,1,5,2,2,1,1,3,4,4,3,4,4,4,2,4,1,1,1,2,1,3,2,3,4,4,3,5,1,3,6,3,3,4,1,3,2,2,3,3,2,3,2,1,4,4,3,1,2,3,3,3,3,2,1,2,1,0,4,1,1,3,2,2,2,2
1,134,412,1,4,2,1,4,2,1,5,0,2,2,0,2,5,2,1,3,2,3,4,3,1,1,0,4,1,4,2,3,2,2,4,5,3,3,6,1,1,2,2,3,2,3,2,2,3,3,0,5,3,3,2,3,2,2,2,2,2,2,4,2,3,1,2,2,3,3,2,3,3,6
1,134,413,1,5,3,1,4,6,3,5,2,3,3,0,3,4,4,3,4,2,4,3,1,2,2,3,2,1,3,3,4,4,4,0,0,3,3,6,0,0,3,4,3,1,3,3,1,3,1,5,3,5,4,4,2,3,4,4,2,2,4,2,3,2,2,4,1,1,4,2,1,2,8
1,134,414,1,3,3,1,2,1,1,5,2,2,2,4,2,4,3,2,3,4,3,3,2,1,1,1,3,2,1,1,1,4,4,4,4,3,2,2,1,1,3,1,3,1,1,3,3,2,3,4,2,3,3,2,1,2,5,2,2,2,1,2,2,1,1,1,1,2,2,2,3,2,2
1,134,415,1,5,3,1,4,1,1,5,2,3,3,4,2,3,2,2,3,2,3,0,4,1,1,2,2,3,2,1,1,4,4,3,4,2,2,3,1,3,1,1,1,1,0,3,1,2,1,0,3,4,0,1,1,1,3,3,2,2,1,4,3,2,2,2,1,3,2,2,2,2,10
1,134,416,1,4,3,1,4,1,2,5,2,4,3,4,3,3,2,2,4,3,3,1,4,1,1,1,1,3,2,2,2,2,1,2,4,3,3,3,2,1,2,1,1,2,3,2,1,2,1,5,3,4,3,3,1,1,2,2,2,2,2,4,2,1,2,1,1,1,4,2,1,3,6
1,134,417,3,4,3,3,4,1,1,5,1,2,2,2,1,3,4,2,3,3,2,2,2,1,1,3,4,3,2,2,1,4,4,4,4,3,3,2,1,1,3,1,1,1,3,2,2,1,1,2,5,2,3,1,1,2,5,4,2,1,0,2,3,2,3,2,2,2,3,2,2,2,11
1,134,418,1,3,3,1,4,1,1,5,2,3,3,4,2,3,3,2,4,3,4,3,2,1,1,3,3,1,1,2,2,2,2,2,3,2,3,2,1,1,2,2,3,3,3,3,1,2,1,4,3,4,3,3,2,2,3,2,2,2,4,4,3,2,2,2,1,3,4,2,2,3,8
1,134,419,3,5,3,3,3,1,1,5,1,1,1,1,2,1,2,2,1,1,2,1,3,1,1,1,1,1,1,1,1,3,1,2,5,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,4,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,1,7
1,134,420,1,5,4,1,2,3,3,5,2,1,2,3,3,4,4,3,4,3,3,2,3,1,1,3,3,1,3,2,3,1,2,4,4,3,2,2,1,1,1,1,1,1,3,3,2,3,3,4,3,4,3,4,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,3,3,6
1,134,421,5,5,3,2,2,1,2,5,1,1,2,1,1,1,2,2,1,1,2,2,4,1,1,3,2,1,2,2,2,4,4,3,4,3,3,3,1,3,3,1,2,2,3,2,1,1,1,2,4,2,2,1,1,1,3,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,9
1,134,422,1,3,2,1,4,5,2,5,2,4,2,2,2,3,3,2,4,3,4,1,4,1,1,3,3,1,3,2,4,4,4,3,4,2,2,3,1,3,1,1,3,1,3,3,3,3,3,4,2,4,4,4,2,3,4,1,1,1,3,4,1,1,1,1,1,1,3,2,2,3,5
1,134,423,1,4,3,1,4,3,2,5,2,3,3,4,3,4,4,3,4,2,4,4,1,4,1,3,3,1,2,2,4,4,4,3,5,3,3,3,3,3,3,1,3,2,3,3,2,3,1,4,2,4,3,4,2,2,5,2,2,2,2,5,3,2,3,3,3,3,3,2,3,2,9
1,134,424,1,5,3,1,4,1,3,5,2,2,2,3,3,3,3,3,3,2,3,2,1,1,1,1,4,1,2,2,3,4,4,2,3,2,2,2,3,3,2,1,1,3,2,2,1,1,1,4,3,3,3,3,2,2,3,2,2,2,2,3,3,2,2,1,1,1,4,2,2,2,9
1,134,425,4,4,3,1,4,2,1,5,2,1,1,3,2,4,3,2,3,2,2,1,4,1,1,3,0,1,3,1,3,4,4,4,5,3,3,2,1,3,2,2,1,1,3,1,1,2,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,7
1,134,426,4,4,3,3,4,1,2,5,2,4,2,2,1,1,2,2,2,3,3,4,1,4,3,3,3,1,3,2,4,4,4,2,3,3,3,2,1,1,3,2,1,2,1,1,1,1,2,2,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,2,3,6
1,134,427,1,4,3,1,4,1,1,5,2,3,2,3,2,3,3,3,4,3,3,2,3,1,1,2,4,1,2,2,3,4,4,2,3,3,2,2,1,1,2,2,2,2,3,2,2,3,2,3,2,3,4,4,1,2,5,3,2,2,2,4,2,3,2,2,1,1,2,2,2,2,11
1,134,428,1,4,3,1,4,3,1,5,1,2,1,2,1,4,3,1,4,3,3,1,4,2,1,2,4,3,4,4,4,4,2,3,4,3,3,2,3,1,3,1,3,2,3,3,3,3,0,3,0,3,4,4,1,2,1,2,2,2,1,1,2,1,1,1,1,1,3,2,1,3,1
1,134,429,1,5,2,3,4,1,3,5,2,3,2,3,2,4,3,2,4,2,4,4,1,2,1,3,3,2,3,3,3,4,4,3,4,3,2,3,3,3,3,2,3,4,3,3,3,3,3,3,3,4,4,4,2,3,4,2,3,1,1,6,2,1,1,1,1,1,4,2,2,3,5
1,134,430,4,4,3,3,4,3,1,5,2,2,1,2,1,2,2,1,2,3,2,1,3,1,1,2,4,1,2,2,2,4,4,2,3,2,2,2,1,3,2,1,1,3,2,3,1,1,3,2,3,2,2,1,1,1,2,0,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2
1,134,431,1,5,3,1,4,1,2,5,2,3,3,4,3,4,4,2,4,3,4,2,2,1,1,1,3,1,2,2,3,4,4,3,4,3,3,2,3,3,3,1,2,2,2,3,1,3,3,5,0,4,4,2,2,1,2,3,2,2,2,4,2,1,2,2,1,1,2,2,2,2,9
1,134,432,3,4,3,1,3,3,2,5,2,2,2,2,1,2,2,2,3,3,3,2,4,1,1,2,1,1,0,2,3,1,1,3,4,2,1,2,1,2,2,1,1,2,2,3,2,3,3,2,4,3,2,3,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2
1,134,433,3,4,3,1,4,3,1,5,2,2,1,1,2,4,3,3,3,3,3,2,4,1,1,1,3,2,3,3,4,1,1,3,4,3,2,2,1,2,2,1,1,2,3,3,3,3,3,3,3,4,3,4,3,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,2,6
1,134,434,1,4,2,1,4,2,1,5,2,4,2,3,3,4,3,3,4,4,4,1,2,1,1,2,3,2,4,2,2,4,4,3,4,2,3,6,1,3,2,1,2,2,3,3,3,3,3,4,2,4,3,2,2,3,3,2,2,2,1,2,3,1,1,1,2,1,4,2,2,2,5
1,134,435,1,4,1,1,4,3,2,5,2,4,2,1,1,1,3,1,2,3,2,3,2,1,1,1,1,1,3,4,4,4,1,2,3,3,3,6,1,1,4,1,2,2,3,3,2,1,2,3,6,3,2,1,1,2,2,3,2,2,1,1,1,1,2,2,1,1,3,2,2,2,5
1,134,436,4,4,3,3,5,1,3,5,1,4,3,3,3,3,3,2,3,2,3,1,4,1,1,3,2,3,2,1,2,3,2,3,4,3,3,5,3,3,2,1,3,2,2,3,1,3,3,4,1,4,2,4,2,2,3,2,1,3,1,4,2,3,2,1,1,1,2,2,1,2,2
1,134,437,1,4,2,1,4,2,1,5,2,3,3,4,3,4,4,2,3,4,2,2,2,1,1,3,4,2,2,2,3,4,1,2,3,2,3,2,1,3,2,1,3,3,3,3,3,3,3,3,1,3,4,4,2,3,5,1,2,2,1,1,2,1,2,2,2,3,4,2,2,1,3
1,134,438,1,5,5,1,4,1,1,5,2,2,2,2,2,4,3,3,4,2,3,3,1,1,1,3,2,1,3,4,2,4,4,3,4,2,2,2,3,3,3,1,1,1,2,3,1,3,3,3,2,3,4,4,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,8
1,134,439,1,4,3,4,4,6,2,5,2,4,3,3,3,3,3,3,4,3,4,3,1,1,4,3,3,1,3,4,4,4,4,3,4,2,3,2,1,3,2,1,2,2,3,3,1,3,3,4,2,3,3,4,2,3,4,3,2,2,3,1,2,1,2,2,1,2,3,2,2,3,10
1,134,440,1,3,3,3,4,3,1,5,2,2,2,3,2,4,3,2,3,3,2,4,1,1,1,2,1,3,2,2,1,2,1,2,4,2,3,6,1,2,1,1,1,1,1,3,3,2,3,5,1,4,3,3,2,3,3,3,2,2,1,1,1,1,0,0,1,2,2,2,1,2,2
1,134,441,2,4,3,2,4,6,1,5,2,2,2,2,1,1,1,1,1,3,3,2,2,1,1,1,4,3,4,2,2,4,4,2,3,3,3,2,1,3,3,1,1,1,0,1,1,1,1,2,3,2,1,1,1,1,2,1,2,2,1,4,2,1,1,2,1,2,1,2,1,3,6
1,134,442,1,2,3,1,4,2,1,5,2,4,2,2,3,4,3,3,3,3,4,1,4,1,1,1,4,1,2,2,1,4,4,4,5,3,3,2,1,3,3,1,1,1,1,2,1,3,3,4,1,3,4,3,1,3,3,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2
1,134,443,1,4,3,1,3,3,1,5,3,2,2,2,2,1,1,1,1,3,1,2,2,1,1,2,4,3,2,1,1,2,2,0,0,2,2,2,1,1,1,1,1,1,1,2,1,1,3,2,3,2,2,2,1,1,1,1,3,3,2,6,1,1,2,2,2,1,2,2,3,2,2
1,134,444,1,3,3,2,4,1,1,5,2,4,2,4,2,5,2,1,2,3,2,4,2,2,2,2,3,1,2,2,3,4,1,3,3,3,2,2,1,1,2,1,1,2,2,2,1,1,1,2,3,4,2,2,3,1,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,9
1,134,445,1,3,2,1,4,3,1,5,2,3,2,4,3,2,1,1,4,3,4,2,3,1,1,2,4,1,3,2,3,4,4,3,5,3,3,2,1,3,2,2,3,2,1,3,3,3,3,4,1,3,3,4,1,4,3,2,2,2,1,2,3,2,2,2,1,3,2,2,2,2,2
1,134,446,1,4,3,1,3,2,1,5,2,2,1,2,1,2,3,2,4,3,2,2,2,1,1,1,4,2,2,2,2,4,0,3,4,3,2,2,1,3,1,1,1,1,1,1,1,1,1,4,3,3,3,2,1,1,2,2,3,1,1,2,2,1,0,0,1,1,3,2,2,2,10
1,134,447,1,4,3,1,4,2,3,5,2,3,2,3,3,3,2,1,4,3,3,4,2,1,1,1,4,1,4,2,3,3,2,3,4,3,3,3,1,1,2,1,2,3,2,2,2,3,3,3,6,4,3,2,2,2,2,2,3,2,1,4,2,1,2,2,2,1,3,2,2,2,6
1,134,448,1,3,2,2,4,1,1,5,2,1,1,1,1,5,2,1,1,3,1,2,3,1,1,1,1,3,1,1,1,4,2,3,4,3,3,3,1,1,2,1,2,1,3,3,1,1,1,3,4,3,2,2,1,2,2,2,2,2,1,2,3,2,2,0,2,2,0,2,2,3,3
1,134,449,1,4,2,1,4,1,1,5,2,2,2,2,2,4,3,3,4,3,4,2,3,1,1,1,4,1,2,1,3,4,4,4,5,3,3,2,1,2,2,1,1,2,3,3,3,1,3,4,3,4,3,2,1,3,4,2,2,2,2,1,2,1,2,2,2,1,3,1,2,2,3
1,134,450,1,3,3,1,0,0,2,5,2,4,3,3,3,2,2,2,2,3,2,2,4,1,1,2,2,2,1,1,1,4,4,3,4,2,2,2,2,2,2,1,1,1,1,1,1,3,3,5,0,3,3,4,1,3,1,2,2,2,2,2,2,1,1,2,3,0,1,1,3,3,8
1,134,451,4,4,3,1,4,2,1,5,1,4,1,2,1,2,2,2,2,3,3,1,3,1,1,2,4,3,3,4,2,4,4,2,4,2,3,3,1,3,1,1,2,1,3,3,3,1,3,2,4,3,2,2,3,2,3,2,2,3,1,1,2,1,1,1,1,1,1,2,2,2,7
1,134,452,1,4,3,1,4,2,1,5,2,3,1,3,3,4,4,3,4,2,4,1,3,1,1,2,2,1,2,2,1,3,1,4,5,3,3,2,1,2,4,1,2,3,3,3,3,3,3,5,1,5,3,4,2,1,3,1,2,2,1,2,2,1,0,2,1,2,4,2,1,3,2
