COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78
1,230,89,3,4,3,4,2,2,4,1,4,2,1,1,1,3,2,3,1,1,1,2,2,1,2,2,1,2,2,1,4,1,2,4,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,1,1,1,2,3,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,,223,8,92,10
1,230,90,3,10,5,4,1,3,7,2,1,3,1,1,1,3,2,5,3,1,1,2,4,1,2,2,1,1,2,2,3,2,1,3,3,2,1,1,1,2,1,2,2,1,2,2,2,2,5,2,2,1,2,2,2,2,2,2,5,2,2,2,1,1,2,2,2,1,1,1,2,0,,223,9,1,90
1,230,91,1,5,3,4,3,5,7,2,4,1,1,1,1,3,1,1,1,1,1,1,2,1,2,1,1,1,1,2,4,2,1,4,2,2,1,1,2,2,2,1,1,1,2,2,2,2,5,1,1,1,1,1,4,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,2,,223,9,12,21
1,230,92,1,5,5,2,1,2,2,2,4,3,1,1,1,3,2,4,3,3,1,2,2,1,2,2,1,1,0,1,4,3,2,3,5,2,1,2,2,1,2,1,2,1,2,2,2,2,4,5,4,1,1,2,5,5,3,4,5,0,0,0,0,5,5,3,1,5,0,0,0,0,,223,9,21,91
1,230,93,1,6,3,1,3,4,5,2,4,3,1,1,1,3,2,4,3,3,1,2,2,2,2,2,1,1,1,2,2,3,2,4,2,2,1,2,1,2,2,1,1,1,2,2,2,2,5,5,4,1,1,2,3,2,1,1,2,2,2,2,2,3,2,1,1,1,1,1,2,2,,223,9,31,63
1,230,94,1,7,2,1,1,3,5,2,4,1,1,1,1,3,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,4,2,2,1,2,1,2,1,1,1,2,2,2,2,2,5,1,1,1,1,1,4,1,2,1,3,2,2,2,1,1,1,1,1,1,1,1,1,2,,223,9,42,14
1,230,95,1,8,4,3,1,5,0,2,3,3,2,1,1,3,3,1,3,3,2,4,4,2,2,2,1,2,1,1,4,3,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,5,5,4,2,1,3,4,1,2,1,3,2,2,3,2,2,2,2,2,1,2,1,2,2,,223,9,52,24
1,230,96,1,2,3,1,2,5,7,2,3,3,1,1,1,3,3,4,3,3,1,3,4,1,2,1,1,2,2,2,0,3,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,1,3,3,5,5,3,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,,223,9,61,90
1,230,97,2,9,3,1,5,3,2,1,4,0,1,1,1,3,3,3,2,1,1,3,3,2,2,2,1,1,1,2,4,3,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,5,4,1,1,1,1,1,1,3,2,2,1,2,2,2,1,3,2,2,1,3,1,2,,223,9,72,1
1,230,98,2,9,3,5,1,5,5,2,3,2,2,1,1,3,3,4,1,3,2,3,2,2,2,2,1,2,1,2,2,3,2,3,3,2,1,2,2,1,1,2,2,1,2,2,1,2,5,2,4,1,1,1,1,3,3,2,2,2,2,1,1,3,2,1,2,3,3,1,1,2,,223,9,82,0
1,230,99,2,9,5,5,3,4,5,1,2,3,1,1,1,3,3,4,3,3,1,1,2,2,2,2,1,1,2,1,4,3,2,3,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,5,4,1,3,3,2,3,3,2,5,3,1,2,2,3,2,1,1,2,2,1,1,2,,223,9,92,1
1,230,100,3,11,4,4,3,1,3,2,3,1,1,1,1,3,2,2,1,2,1,3,2,1,0,0,0,0,0,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,5,3,1,1,1,0,0,0,0,0,0,1,1,3,1,3,2,0,,223,10,0,90
1,230,101,3,9,5,3,1,1,1,1,4,4,1,1,1,3,2,4,3,3,1,1,4,1,2,0,1,1,1,2,4,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,5,4,1,1,1,4,1,1,3,5,2,0,2,2,3,5,3,0,1,1,1,1,1,,223,10,11,3
1,230,102,3,8,3,3,2,3,7,2,4,3,1,1,1,3,2,2,2,3,1,3,0,1,1,2,1,2,1,1,0,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,3,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,0,,223,10,21,24
1,230,103,1,5,3,3,1,4,8,2,1,1,1,1,1,3,4,5,3,3,1,4,4,2,2,2,1,2,2,1,4,1,2,1,3,2,1,2,2,2,1,1,2,1,2,2,2,2,4,4,3,1,1,1,3,2,1,2,1,3,1,3,3,3,2,2,1,2,2,3,4,0,,223,10,31,2
1,230,104,1,9,2,3,2,5,3,1,1,3,1,1,1,3,2,3,2,2,1,2,2,2,2,1,1,1,1,1,4,0,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,3,1,3,2,1,1,3,0,3,2,2,2,2,2,0,2,2,1,2,0,,223,10,41,4
1,230,105,1,8,4,3,2,4,7,2,1,4,1,1,1,3,3,4,3,3,1,2,2,2,2,2,1,1,1,1,0,2,1,2,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,2,4,1,3,3,2,2,1,2,1,2,2,3,1,3,2,2,0,1,1,1,2,1,,223,10,50,94
1,230,106,2,6,4,4,1,5,7,3,4,3,1,1,1,3,4,4,3,2,1,2,2,2,2,2,1,1,1,2,1,3,2,3,2,2,1,2,2,1,1,1,2,1,2,2,2,2,5,5,4,1,1,2,3,1,2,1,1,1,2,3,2,4,3,1,1,4,2,1,1,0,,223,10,60,93
1,230,107,3,11,1,4,2,3,3,2,4,5,1,1,1,3,2,2,2,1,1,3,1,2,1,1,1,2,1,1,4,1,2,3,2,2,1,2,2,1,1,2,1,1,2,2,2,2,5,1,2,2,2,1,4,1,1,1,1,3,2,3,2,1,1,2,1,1,1,1,1,0,,223,10,70,31
1,230,108,1,3,3,3,2,4,7,2,1,2,1,1,1,3,2,4,2,3,1,3,1,1,2,1,1,2,1,3,2,2,2,3,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,5,4,1,3,1,2,2,2,1,3,1,1,3,3,2,2,3,1,3,2,1,1,0,,223,10,80,30
1,230,109,2,7,3,5,2,1,4,1,3,3,1,1,1,3,1,2,2,3,1,2,3,1,2,2,1,2,1,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,4,1,2,2,4,1,1,1,1,2,1,1,2,1,1,2,0,2,2,2,2,2,,223,10,90,32
1,230,110,2,8,2,6,2,4,3,1,3,2,1,1,1,3,2,4,3,3,2,3,3,2,2,2,1,2,1,1,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,0,3,2,1,3,1,4,2,1,1,1,1,3,2,1,2,2,2,1,2,1,1,2,2,,223,11,0,31
1,230,111,1,11,3,1,1,2,10,2,4,1,3,0,4,3,5,6,4,5,0,0,1,0,2,2,1,1,1,1,4,2,1,4,2,2,1,1,1,2,2,1,2,1,2,2,2,2,5,0,1,1,1,0,0,0,0,2,3,2,2,3,2,1,1,2,2,2,1,1,1,2,,223,11,11,54
1,230,112,1,10,2,2,2,2,3,2,3,1,3,2,4,3,2,5,2,1,1,4,2,0,2,2,1,1,1,2,3,3,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,1,2,5,5,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,223,11,21,62
1,230,113,2,10,4,4,1,3,5,2,3,3,2,1,4,3,2,3,3,3,0,0,2,2,2,2,1,1,1,2,2,1,2,2,0,2,2,1,1,1,2,2,2,2,2,1,1,2,5,0,0,2,3,0,1,3,3,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,,223,11,31,62
1,230,114,3,5,4,3,2,2,5,1,2,1,2,3,4,3,2,2,2,2,1,3,2,1,2,1,1,1,1,2,4,1,2,2,3,2,2,1,2,2,1,1,1,1,2,2,2,2,5,5,4,0,0,2,2,1,1,1,3,3,1,2,2,4,2,3,1,5,0,0,2,2,,223,11,42,0
1,230,115,3,9,4,3,5,4,9,1,3,5,3,0,4,3,4,5,2,2,1,2,3,0,1,2,1,1,1,3,3,2,1,3,5,2,1,2,2,2,1,2,1,1,1,2,2,2,5,2,1,1,2,2,3,2,1,1,1,2,2,2,1,2,2,3,2,2,2,1,3,2,,223,11,52,1
1,230,116,3,8,3,1,5,3,2,1,4,2,3,4,4,3,2,4,3,1,1,2,2,1,1,2,1,1,1,2,4,2,1,3,3,2,1,1,2,2,2,1,2,1,2,2,1,2,5,2,1,1,2,1,5,5,2,4,5,0,0,3,1,5,5,3,1,0,0,1,0,0,,223,11,62,10
1,230,117,1,11,2,1,3,3,5,2,4,2,2,4,4,3,5,6,4,5,1,5,4,1,2,2,1,1,1,2,3,2,2,3,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,1,1,1,2,2,1,2,2,2,5,2,2,2,2,2,2,2,1,5,2,2,2,2,,223,11,72,14
1,230,118,1,0,2,2,3,5,1,0,0,1,1,1,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,3,4,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,2,,223,11,80,91
1,230,119,1,7,3,3,5,2,7,2,1,2,1,1,2,0,2,5,3,4,1,4,4,1,1,1,2,2,2,1,0,2,2,1,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,4,1,4,1,3,2,1,1,1,2,1,0,3,1,0,2,1,1,1,1,4,1,,223,11,90,61
1,230,120,1,9,3,4,1,4,7,1,4,2,1,1,2,3,2,3,2,1,1,4,2,2,1,2,1,1,1,2,4,1,1,3,2,2,1,2,2,1,2,1,2,1,2,2,1,2,5,1,1,1,1,1,3,2,1,1,2,2,3,2,2,2,2,3,1,1,1,1,2,1,,223,12,0,63
1,230,121,1,10,3,3,5,0,2,2,2,4,1,1,2,3,2,5,3,4,1,3,4,2,2,1,1,2,1,3,3,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,4,2,0,3,2,2,2,1,5,2,2,2,1,1,2,3,2,2,3,2,1,2,,223,12,10,60
1,230,122,2,5,4,5,1,3,7,2,1,4,1,1,2,3,2,3,2,3,1,3,3,2,2,1,2,2,2,2,2,3,2,3,2,1,1,2,2,2,1,2,2,1,2,2,2,2,4,5,4,2,0,1,4,1,1,1,1,2,2,2,2,2,2,3,0,2,2,1,2,2,,223,12,20,60
1,230,123,2,6,3,3,1,3,5,2,3,1,1,1,2,3,3,3,2,2,1,2,2,2,2,2,1,1,1,2,4,2,1,4,2,2,1,2,1,1,2,1,2,1,2,2,2,2,5,2,1,2,3,1,1,2,1,1,1,1,2,3,3,2,2,1,2,3,4,1,2,2,,223,12,30,62
1,230,124,3,9,2,4,1,3,3,1,4,4,1,1,2,3,3,4,3,4,1,4,4,2,2,2,1,1,1,2,3,1,2,5,3,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,4,3,4,1,0,1,0,2,5,2,2,2,2,2,0,3,0,3,0,0,0,0,,223,12,40,60
1,230,125,3,9,0,3,2,3,7,2,2,3,1,1,2,3,2,4,3,4,2,4,4,2,2,1,2,2,2,1,0,1,2,2,3,2,1,2,2,2,1,2,1,2,1,2,1,2,5,5,4,1,4,1,4,1,1,1,2,2,2,2,2,2,2,2,1,3,3,1,1,2,,223,12,50,62
1,230,126,3,8,3,2,2,3,7,2,4,2,1,1,2,3,2,2,2,2,1,3,2,2,2,2,1,1,1,2,4,1,2,5,3,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,2,1,2,1,1,2,1,2,2,2,2,2,2,3,2,3,0,3,2,3,2,2,,223,12,60,62
1,230,127,3,10,4,3,2,3,5,2,2,3,1,1,2,3,2,4,3,2,1,4,3,1,2,2,1,2,1,2,4,1,2,2,3,1,1,2,2,2,1,2,1,1,2,2,2,2,5,2,1,1,1,1,2,3,3,2,5,2,2,3,3,3,2,2,1,4,3,3,2,2,,223,12,70,60
1,230,128,3,10,4,6,5,5,7,2,1,4,1,1,2,0,2,5,3,1,1,4,3,2,1,1,1,2,1,2,0,3,2,5,5,2,1,1,2,2,2,1,1,2,1,2,2,2,5,5,4,3,2,1,3,4,1,1,5,1,1,3,3,1,2,1,0,1,3,1,2,1,,223,12,80,63
1,230,129,3,10,4,4,1,5,7,2,3,3,1,1,2,3,3,3,3,2,1,2,2,2,0,0,0,0,1,1,0,2,1,2,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,5,4,1,2,1,4,2,1,1,5,2,2,3,2,2,2,1,2,1,2,1,3,2,,223,12,90,64
1,230,130,1,3,4,1,4,3,2,2,3,2,1,1,2,3,2,3,2,2,1,2,3,1,2,2,1,1,1,1,4,2,1,3,2,2,1,2,2,2,1,2,1,1,2,2,1,2,5,1,1,1,2,1,4,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2,2,,223,13,0,60
1,230,131,1,4,3,2,1,2,7,2,4,4,1,1,2,3,2,4,3,3,1,4,3,2,2,2,1,2,1,2,4,3,2,3,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,1,2,3,1,2,1,1,1,1,3,1,2,1,2,2,2,3,3,2,2,,223,13,10,64
1,230,132,3,7,5,4,2,3,7,1,4,1,1,1,2,3,2,2,2,2,1,3,2,2,2,2,1,1,1,2,4,2,1,3,3,2,1,2,2,1,1,2,2,1,2,2,2,2,4,1,1,1,1,1,3,1,1,2,5,2,2,2,2,2,2,3,2,3,2,1,1,2,,223,13,20,63
1,230,133,3,9,3,7,5,5,4,1,4,1,1,1,2,3,3,4,0,4,1,0,0,2,0,0,1,0,0,1,4,2,1,4,3,1,2,1,1,1,2,1,2,2,2,2,2,2,5,2,1,2,3,1,1,4,3,4,5,3,3,0,0,0,0,3,0,0,0,1,0,0,,223,13,30,60
1,230,134,2,6,4,1,2,4,3,1,3,3,1,1,2,3,2,4,3,3,1,4,4,1,2,2,1,1,2,2,3,1,2,3,2,2,1,1,2,2,1,2,2,1,2,1,2,2,5,5,4,2,2,2,3,1,1,1,2,2,2,3,2,2,2,1,1,2,2,1,2,2,,223,13,40,71
1,230,135,2,10,4,1,2,3,4,2,4,1,1,1,2,3,2,2,2,3,1,2,2,1,2,2,1,1,2,2,4,1,2,3,2,2,1,2,2,1,1,1,2,1,2,2,2,2,5,5,4,1,1,2,2,2,1,1,2,2,3,3,1,2,2,1,1,3,2,3,1,2,,223,13,50,73
1,230,136,2,10,5,1,2,1,5,2,4,2,1,1,2,3,0,1,2,2,1,2,3,1,1,2,1,2,1,2,0,1,1,5,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,2,3,0,0,1,2,3,0,2,2,3,2,1,1,2,1,1,1,1,1,2,,223,13,60,70
1,230,137,4,4,4,1,3,2,3,1,4,1,1,1,2,3,2,2,2,2,1,3,2,1,2,2,1,1,1,2,2,3,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,5,5,4,2,2,2,3,2,1,2,5,2,1,3,2,2,2,3,1,3,2,1,2,0,,223,13,70,73
1,230,138,4,5,4,1,1,4,7,2,2,1,1,1,2,0,2,3,3,3,1,3,1,1,2,1,1,2,2,1,4,3,2,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,4,2,2,1,4,2,1,1,5,3,1,3,2,3,2,2,1,1,2,1,3,2,,223,13,80,72
1,230,139,4,6,5,1,3,3,9,2,3,2,1,1,2,3,2,2,2,2,1,2,2,2,2,2,1,1,1,1,0,3,2,3,2,2,1,2,2,2,1,2,1,1,2,1,2,2,5,5,4,2,1,2,2,1,1,1,5,2,1,3,2,2,2,1,1,1,1,1,1,2,,223,13,90,74
1,230,140,4,9,4,1,2,3,5,2,3,2,1,1,2,3,2,2,2,2,2,5,2,1,2,2,1,1,1,1,0,1,2,4,1,1,1,2,2,1,1,2,2,1,2,2,2,2,5,1,2,2,3,1,4,1,1,1,2,2,2,3,2,1,2,3,1,1,1,1,2,2,,223,14,0,71
1,230,141,4,8,5,1,1,3,2,1,2,1,1,1,2,3,2,2,1,2,1,1,2,1,2,2,1,1,1,1,0,2,1,3,3,2,1,2,2,1,1,2,2,1,2,2,1,2,5,2,3,1,2,3,1,2,1,2,2,1,2,2,2,3,2,2,1,3,3,1,2,0,,223,14,10,74
1,230,142,4,10,3,1,2,3,3,2,3,1,1,1,2,3,2,2,2,2,0,2,2,2,2,2,1,1,1,1,4,1,2,4,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,5,4,1,4,1,2,2,0,2,5,2,2,2,2,1,2,3,1,1,1,1,3,2,,223,14,20,75
1,230,143,4,10,4,1,5,3,4,2,3,5,1,1,2,3,1,3,2,3,1,3,2,2,2,2,1,1,1,1,4,1,2,3,3,2,2,1,2,2,1,2,1,1,2,2,1,2,5,5,2,2,3,3,1,2,3,2,5,2,2,3,2,3,2,1,1,3,2,3,2,2,,223,14,30,71
1,230,144,5,9,4,4,1,2,7,2,4,4,1,1,2,3,2,5,3,4,2,5,4,1,2,2,1,1,1,1,4,3,0,4,2,2,1,1,2,1,2,1,2,1,2,2,2,2,5,5,4,1,1,2,3,1,1,1,3,2,1,3,1,2,2,2,1,1,1,1,1,0,,223,14,40,74
1,230,145,5,8,4,1,1,4,3,3,4,3,1,1,2,3,1,3,1,3,1,3,1,1,2,2,1,2,2,1,0,3,2,2,3,2,1,2,2,1,1,2,1,1,2,2,2,2,5,5,4,2,2,2,2,1,1,1,1,2,2,0,0,0,0,1,1,3,2,1,1,2,,223,14,50,71
1,230,146,2,3,3,1,3,3,4,2,2,4,1,1,2,3,3,4,2,3,1,2,2,1,2,2,1,1,2,1,4,3,2,2,3,2,1,2,2,2,1,1,2,1,2,2,2,2,4,5,4,2,1,2,3,1,1,1,5,2,2,3,3,3,2,1,1,1,1,1,1,2,,223,14,60,71
1,230,147,2,3,3,1,2,3,7,1,4,2,1,1,2,3,1,2,1,3,1,3,3,2,2,2,1,1,1,2,4,3,2,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,2,2,2,1,2,1,1,5,2,2,2,2,3,5,3,2,3,2,3,1,2,,223,14,70,70
1,230,148,2,3,4,1,3,3,3,2,4,3,1,1,2,3,2,3,2,2,1,3,2,1,2,2,1,1,1,2,3,3,2,3,2,2,1,1,2,2,1,2,2,1,2,1,2,2,5,5,4,2,2,1,3,2,1,0,5,2,1,2,2,2,2,1,1,2,2,2,1,2,,223,14,80,71
1,230,149,2,0,5,1,5,4,5,2,3,3,1,1,2,3,1,4,3,3,2,2,4,2,2,2,1,1,2,1,4,1,2,3,3,2,2,1,2,2,1,1,2,1,2,2,1,2,5,5,4,2,1,3,1,2,3,2,5,2,2,2,2,3,5,2,1,3,0,1,2,2,,223,14,90,72
1,230,150,2,4,4,1,2,3,7,2,3,2,1,1,2,3,2,3,2,3,1,4,2,1,2,2,1,1,1,2,4,3,2,3,2,2,1,2,2,2,1,2,1,1,2,2,1,2,5,5,4,2,2,1,3,1,1,2,5,2,2,2,2,3,2,1,1,1,1,1,1,2,,223,15,0,71
1,230,151,1,6,3,1,3,3,1,2,3,2,1,1,2,3,2,4,2,1,1,2,2,1,1,2,1,1,1,2,3,3,2,3,2,1,1,2,2,2,2,1,2,1,2,2,1,2,5,5,4,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,3,2,3,2,2,,223,15,10,70
1,230,152,1,9,4,1,2,2,4,1,3,1,1,1,2,3,1,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,3,3,2,1,2,2,1,1,1,2,1,2,2,2,2,5,5,4,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,3,2,1,2,2,,223,15,20,73
1,230,153,1,9,5,1,3,3,3,2,4,4,1,1,2,3,2,2,3,3,1,4,4,2,2,2,1,1,2,2,3,1,2,1,5,1,1,2,2,2,1,2,2,1,1,2,2,2,5,5,4,3,3,1,2,2,3,2,5,2,2,2,2,3,2,3,1,2,2,1,2,2,,223,15,30,71
1,230,154,1,10,2,1,3,4,3,1,2,1,1,1,2,3,2,2,2,2,1,2,2,1,2,2,1,1,1,2,3,2,1,2,3,2,1,2,2,1,1,2,1,1,2,2,2,2,5,5,4,2,3,1,3,1,1,2,3,2,2,2,1,4,5,1,1,5,0,3,2,2,,223,15,40,70
1,230,155,2,6,3,1,2,2,3,2,3,2,1,1,2,3,1,2,1,2,1,2,2,1,2,1,1,1,1,2,4,3,2,4,1,2,1,2,1,2,1,2,2,1,2,1,2,2,5,5,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,,223,15,50,70
1,230,156,3,10,3,1,4,5,7,2,1,3,2,1,2,3,3,4,3,3,2,4,2,1,2,2,1,1,1,2,1,2,1,4,3,2,1,1,2,2,1,2,2,1,2,1,2,2,5,2,1,1,1,1,4,1,1,1,1,2,2,2,3,1,1,3,2,2,2,2,0,0,,223,15,60,70
1,230,157,1,3,4,1,2,3,3,1,4,1,1,1,2,3,2,4,2,2,1,3,2,1,2,2,1,1,1,1,4,2,1,3,3,2,2,1,2,1,1,2,2,1,2,1,2,2,5,2,2,1,3,3,3,1,2,1,5,2,2,2,2,1,2,1,1,1,1,1,1,2,,223,15,70,72
1,230,158,1,4,4,1,2,4,7,2,4,2,1,1,2,3,2,2,2,2,1,2,2,1,2,2,1,2,2,1,4,2,1,3,3,1,1,2,2,2,1,2,2,1,2,2,1,2,5,5,4,1,2,2,3,1,1,2,3,2,2,1,2,1,2,1,1,1,1,2,2,2,,223,15,80,72
1,230,159,3,3,4,1,4,5,4,1,2,2,1,1,2,3,2,2,2,3,2,3,2,0,1,2,1,2,2,1,4,1,2,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,5,4,2,2,2,3,2,2,2,0,3,2,3,3,3,2,2,1,3,2,1,1,2,,223,15,90,72
1,230,160,3,0,2,1,2,3,6,2,4,2,1,1,2,3,1,3,2,2,1,3,2,2,2,2,1,2,1,2,4,3,2,4,2,2,1,2,2,2,1,1,2,1,2,1,2,2,5,5,4,2,1,2,1,2,3,2,5,2,2,3,2,2,2,1,1,2,2,1,1,2,,223,16,0,72
1,230,161,3,4,4,1,5,2,7,2,4,1,1,1,2,3,2,2,2,2,2,5,2,2,2,2,1,2,2,1,4,3,2,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,4,5,4,2,1,1,3,1,1,1,5,3,2,1,2,2,2,1,0,2,2,3,1,2,,223,16,10,72
1,230,162,3,4,4,1,5,2,4,2,0,2,1,1,2,3,2,2,2,3,2,5,1,0,2,2,1,1,2,1,0,3,2,2,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,5,4,2,2,1,3,2,1,2,5,3,1,3,1,1,2,1,1,2,1,1,1,2,,223,16,20,72
1,230,163,3,5,4,1,3,5,1,2,3,2,1,1,2,3,2,3,2,2,1,3,2,2,2,2,1,1,1,2,4,3,2,3,3,2,1,1,2,2,2,1,1,1,2,2,2,2,5,5,4,2,1,1,2,1,1,2,3,3,2,2,3,3,2,1,2,3,3,3,2,0,,223,16,30,72
1,230,164,3,5,5,1,5,3,7,2,2,2,1,2,2,3,2,2,2,3,1,2,2,2,2,2,1,1,1,2,2,1,1,3,2,2,2,1,1,2,2,1,2,1,2,2,1,2,5,5,4,2,1,3,1,3,3,2,5,0,3,0,0,3,5,3,1,5,0,3,3,0,,223,16,40,74
1,230,165,3,7,4,1,2,2,3,1,3,2,1,1,2,3,1,1,1,2,1,3,2,1,1,2,1,1,1,1,4,3,2,3,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,2,2,3,3,2,1,1,5,2,1,2,2,2,1,2,1,1,1,2,1,2,,223,16,50,74
1,230,166,2,7,4,3,5,5,7,3,2,4,1,1,2,3,4,2,3,4,1,2,2,2,2,1,1,2,1,2,4,2,1,2,3,2,1,1,2,2,1,2,2,1,2,2,1,2,5,3,3,1,4,0,2,4,3,4,5,0,1,3,3,4,5,3,1,4,4,3,4,0,,223,16,60,51
1,230,167,2,10,4,2,3,3,4,1,4,3,1,1,2,3,3,4,3,3,1,3,4,2,2,2,1,1,1,1,4,1,2,5,3,1,1,2,1,2,1,1,2,2,2,2,2,2,5,5,4,1,2,1,4,3,1,1,1,1,1,3,1,2,2,1,2,2,1,1,1,1,,223,16,70,53
1,230,168,2,10,2,6,1,5,3,1,2,4,1,1,2,3,3,5,3,4,1,4,4,1,2,2,1,1,1,2,4,3,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,4,1,2,2,4,4,3,3,5,3,1,3,3,1,2,1,2,1,2,2,3,1,,223,16,80,50
1,230,169,4,6,4,7,4,3,7,2,3,4,1,1,2,3,3,4,3,3,1,1,4,1,2,2,1,1,2,2,3,2,1,2,3,2,2,1,2,2,1,2,1,2,1,1,2,2,5,4,3,1,4,2,1,3,3,2,5,2,2,2,2,3,2,1,2,4,3,3,0,1,,223,16,90,52
1,230,170,4,9,3,4,1,5,3,2,3,4,1,1,2,3,2,3,3,4,1,4,4,2,2,2,1,2,2,2,2,1,2,3,3,2,1,1,2,2,1,2,1,2,2,1,2,2,5,5,4,1,2,1,4,2,1,1,4,2,2,3,2,3,2,1,1,3,0,3,2,0,,223,17,0,51
1,230,171,4,9,2,7,1,3,9,1,4,5,1,1,2,3,2,2,2,0,1,2,2,1,2,1,1,1,1,1,0,2,1,3,5,1,1,2,2,2,1,1,2,1,2,2,2,2,5,2,1,1,1,1,1,2,1,1,5,2,1,1,1,2,2,1,1,2,2,1,0,0,,223,17,10,50
1,230,172,4,10,5,6,1,4,7,2,1,3,1,1,2,3,3,4,2,3,1,2,3,2,2,2,1,1,2,1,4,2,1,2,3,1,1,2,2,2,2,1,2,1,1,2,2,2,5,2,2,1,1,2,3,2,3,2,5,1,1,3,3,3,5,1,1,3,2,3,2,2,,223,17,20,52
1,230,173,2,11,3,6,4,5,5,2,4,3,1,1,2,3,3,4,2,2,1,3,4,2,2,1,1,1,1,2,4,3,2,2,3,1,1,2,1,2,2,2,2,1,2,1,2,2,5,5,4,1,2,3,4,3,1,0,0,0,0,3,1,2,3,1,2,3,2,1,2,0,,223,17,30,51
1,230,174,2,11,5,3,4,5,7,2,3,3,1,1,2,3,3,5,2,3,1,2,4,1,2,2,1,1,1,1,4,2,1,3,3,2,1,1,2,1,1,2,2,1,2,2,2,2,5,2,1,1,1,2,3,2,3,2,3,2,1,3,2,3,3,1,1,2,2,2,4,1,,223,17,40,52
1,230,175,1,4,5,2,2,4,7,2,4,2,1,1,2,3,2,3,2,3,1,3,2,1,2,2,1,1,1,1,4,2,1,3,3,2,1,1,1,2,2,1,2,1,2,2,2,2,5,2,1,1,1,2,2,2,1,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,,223,17,50,51
1,230,176,1,7,5,5,4,5,7,2,2,3,1,1,2,3,2,3,2,2,1,1,4,1,2,2,1,2,2,1,0,2,1,3,3,2,1,2,2,2,2,1,1,2,2,2,2,2,3,2,2,1,1,2,4,3,1,1,2,1,1,3,1,2,2,1,1,3,0,1,0,2,,223,17,60,50
