COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166,COL167,COL168,COL169,COL170,COL171,COL172,COL173,COL174,COL175,COL176,COL177,COL178,COL179,COL180,COL181,COL182,COL183
1,35,1990,1,3,4,1,5,5,3,4,2,5,2,4,511,2,5,2,2,4,1,3,1,3,5,1,1,3,1,3,2,4,8,3,1,4,1,3,3,3,3,3,3,9,9,3,99,10,4,2,6,8,2,2,2,,203,5199,0,10,20,7,1,2,5,1,1,3,1,2,2,2,2,1,2,2,1,2,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,1991,1,1,1,2,7,1,1,4,1,11,3,5,803,2,2,1,3,4,2,1,2,2,6,1,5,4,2,1,2,4,2,11,4,3,3,2,3,3,1,3,3,1,9,4,99,8,10,6,2,4,2,6,1,,203,5199,1,10,41,1,1,1,1,5,1,1,1,2,2,1,1,1,2,2,7,5,2,3,7,7,21,11,11,21,21,1,10,9,70,2,1,9,99,99,9,0,9,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,1992,1,2,1,3,5,1,1,4,1,11,3,5,0,0,5,1,1,2,2,3,2,1,3,6,3,2,2,1,5,4,9,8,9,4,4,2,3,3,3,3,3,2,9,3,99,6,8,10,4,2,2,6,3,,203,5199,2,10,11,1,1,1,1,2,3,3,1,2,2,1,1,1,3,1,6,2,1,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,1993,1,2,4,3,0,3,3,4,1,11,3,5,813,2,5,1,3,4,3,3,1,2,1,6,3,2,3,2,2,4,11,8,1,4,2,1,1,1,1,3,1,1,9,1,99,8,6,10,4,2,2,3,1,,203,5199,3,10,11,1,1,1,5,1,2,3,1,2,2,1,1,1,1,1,6,4,7,1,1,1,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,1994,1,6,1,1,2,5,1,1,2,4,1,4,521,3,2,1,4,4,1,1,3,2,10,7,4,3,2,6,6,4,0,0,0,5,4,2,4,4,4,4,4,10,9,9,99,11,11,11,11,11,3,8,3,,203,5199,4,11,11,2,1,1,5,1,1,3,1,2,2,1,1,1,3,3,3,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,1995,1,3,4,2,2,5,1,4,1,11,3,5,745,1,5,1,1,2,2,2,1,2,2,6,3,1,3,1,4,4,0,0,1,5,3,1,3,1,1,4,1,2,9,3,99,4,10,8,6,2,3,6,1,,203,5199,5,10,11,1,1,1,2,1,3,3,1,3,3,1,1,1,1,1,6,4,3,2,6,6,20,20,11,11,10,90,20,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,1996,1,3,1,1,0,2,1,4,1,11,3,5,745,1,5,1,1,1,2,2,1,2,1,6,3,2,1,2,4,4,0,0,4,3,3,3,3,3,3,3,3,3,9,8,99,6,8,10,4,2,2,9,1,,203,5199,6,10,11,1,2,1,1,5,2,3,1,2,2,1,1,1,1,1,6,4,1,2,6,6,20,11,1,11,11,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,1997,1,2,1,3,5,1,1,2,1,11,3,5,745,1,3,1,2,4,1,1,1,4,4,1,2,2,1,1,4,4,11,7,3,4,4,2,2,2,2,1,2,5,9,2,99,6,8,10,4,2,3,8,1,,203,5199,7,10,41,1,1,1,1,1,2,2,1,2,2,1,1,1,3,3,6,4,7,2,1,3,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,6,69,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,1998,1,6,1,1,2,5,1,1,1,11,3,5,521,3,6,3,1,3,3,1,1,1,1,6,3,2,3,1,4,4,4,0,0,1,3,2,1,3,1,4,3,7,9,2,99,11,11,11,11,11,7,8,4,,203,5199,8,11,11,2,8,4,1,1,6,4,1,1,1,1,1,1,1,1,7,5,8,3,7,7,30,90,91,21,21,1,11,0,80,8,3,9,99,99,9,6,69,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,1999,1,2,5,3,2,5,3,4,2,5,2,4,652,1,4,2,1,2,2,2,1,1,4,1,2,2,2,2,2,4,4,8,12,1,3,3,1,1,1,1,1,2,9,2,99,6,8,10,4,2,3,4,1,,203,5199,9,10,11,1,1,1,5,1,1,3,1,2,2,2,1,1,1,1,3,4,7,1,6,6,11,11,11,21,21,1,10,9,70,9,4,9,99,99,9,2,79,99,99,99,99,99,99,99,9,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2000,1,3,8,3,2,5,3,4,2,5,2,4,745,1,5,1,1,2,2,3,1,2,1,6,3,2,2,2,2,4,4,0,0,1,3,3,3,3,3,3,3,1,9,1,99,10,6,8,4,2,2,6,2,,203,5200,0,10,90,6,2,1,2,1,3,3,1,2,2,1,1,1,1,2,6,2,1,2,1,3,20,71,1,11,11,1,10,9,70,9,4,9,99,99,9,2,19,99,99,99,99,99,99,99,9,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2001,1,6,2,1,2,5,1,1,4,9,1,2,521,3,6,1,3,4,1,3,3,2,3,6,3,4,4,2,2,4,4,0,0,1,3,5,3,3,3,3,3,5,9,2,99,2,6,8,4,2,2,8,1,,203,5200,1,10,11,1,2,1,1,1,3,3,1,3,3,1,1,1,1,1,6,4,7,2,6,6,21,21,21,21,21,1,10,9,70,9,4,9,99,99,9,0,9,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2002,1,4,2,1,6,1,1,1,1,11,3,5,745,1,6,1,1,1,2,1,1,1,2,6,3,4,2,1,3,4,8,2,1,4,3,1,1,1,1,3,1,2,9,2,99,3,5,5,1,1,2,8,1,,203,5200,2,10,11,1,2,1,5,1,1,3,1,3,3,1,1,1,1,1,1,4,1,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,6,69,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2003,1,2,2,3,2,5,1,4,1,11,3,5,745,1,5,1,2,1,1,1,3,5,1,6,3,1,2,5,5,4,9,0,4,3,3,3,3,3,3,3,3,1,9,2,99,10,6,8,4,2,2,6,3,,203,5200,3,10,31,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,7,5,8,3,7,7,11,21,21,21,21,11,21,0,21,0,5,9,99,99,9,0,9,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2004,1,4,7,2,5,2,1,3,2,9,1,4,761,1,3,1,1,2,3,4,1,2,10,7,4,4,4,1,6,4,4,2,7,1,3,2,1,1,1,3,1,1,9,3,99,10,6,8,2,4,2,5,1,,203,5200,4,10,71,1,1,1,5,1,1,3,1,2,2,1,2,2,2,2,6,4,7,2,6,6,20,40,11,11,11,1,10,9,70,9,4,9,99,99,9,2,79,99,99,99,99,99,99,99,9,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2005,1,6,5,1,3,5,1,1,1,11,3,5,521,3,2,1,3,4,1,1,1,3,10,7,4,4,4,2,5,4,0,0,4,3,3,3,3,3,3,3,3,5,9,2,99,10,6,8,4,2,2,8,3,,203,5200,5,11,11,1,1,2,1,5,2,3,1,3,3,1,1,1,2,1,6,4,7,2,6,6,21,11,11,21,20,90,10,9,70,9,4,9,99,99,9,6,69,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2006,1,3,6,1,2,5,2,4,1,11,3,5,653,1,4,1,2,4,1,1,1,4,1,6,3,2,2,3,1,4,11,0,4,3,3,1,1,3,3,3,1,1,9,4,99,6,8,10,4,2,2,3,2,,203,5200,6,10,20,8,2,1,5,1,2,1,1,2,2,1,2,1,1,1,1,4,2,1,6,6,21,11,11,21,21,1,10,5,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2007,1,2,4,3,0,5,1,4,4,12,2,6,929,2,6,2,2,4,1,3,2,5,1,6,3,4,2,4,3,4,0,0,0,5,3,1,1,1,1,3,1,1,9,2,99,11,11,11,11,11,7,9,4,,203,5200,7,11,11,2,8,4,5,1,5,1,1,2,2,1,1,1,2,2,6,4,7,1,2,1,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2008,1,3,3,3,2,5,3,4,1,11,3,5,566,2,5,1,1,1,2,1,1,2,2,6,3,2,2,2,2,0,0,12,9,5,3,1,1,1,1,2,1,1,9,2,99,8,4,10,6,2,2,6,2,,203,5200,8,10,11,1,1,3,1,5,1,2,1,3,3,1,1,1,1,1,6,4,7,2,6,6,31,21,21,21,20,91,0,9,70,8,3,9,99,99,9,6,69,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2009,1,6,1,1,2,1,4,1,1,11,3,5,521,3,6,1,4,5,1,1,1,3,10,7,4,4,2,6,4,4,0,0,0,5,4,12,2,2,4,1,2,5,9,8,99,11,11,11,11,11,2,9,4,,203,5200,9,11,11,2,2,4,5,5,5,4,1,3,3,1,3,3,1,1,6,4,2,3,6,6,21,11,11,21,21,11,20,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2010,1,2,3,1,6,2,1,4,4,12,1,4,344,2,1,1,2,1,3,1,1,3,6,8,1,2,2,3,5,4,11,9,4,3,3,3,3,2,2,1,2,5,9,8,99,4,2,6,11,8,2,5,1,,203,5201,0,10,91,2,1,2,2,1,3,2,1,2,2,2,2,2,2,2,6,4,6,2,2,5,21,11,11,21,20,90,20,9,70,9,4,9,99,99,9,6,69,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2011,1,3,3,1,2,5,2,4,1,11,3,5,811,1,4,1,2,4,1,1,4,3,1,6,3,2,2,5,2,4,0,0,0,5,4,12,4,4,3,3,3,1,9,3,99,8,10,6,4,2,3,7,1,,203,5201,1,10,10,2,2,1,5,5,1,3,1,2,2,1,2,2,2,2,6,4,7,1,6,6,21,11,11,21,21,1,10,9,10,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2012,1,3,3,1,12,3,1,4,5,10,4,6,0,0,6,3,1,1,3,1,1,6,1,6,3,1,4,4,6,4,0,0,0,5,4,1,4,4,1,4,4,10,9,1,99,11,11,11,11,11,7,9,4,,203,5201,2,10,41,2,2,2,2,3,6,4,1,1,3,3,3,3,3,3,6,5,8,2,6,6,11,11,11,21,21,11,20,9,70,8,3,9,99,99,9,6,69,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2013,1,3,1,2,8,3,2,4,1,11,3,5,929,2,4,1,1,2,3,1,3,2,2,6,3,4,4,2,4,4,2,4,1,2,3,1,1,1,1,2,1,1,9,3,99,4,8,10,6,2,2,6,1,,203,5201,3,10,11,1,1,1,5,1,2,3,1,2,2,1,1,1,1,1,3,5,8,3,7,7,31,21,21,21,21,11,21,0,81,0,5,9,99,99,9,0,9,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2014,1,3,6,2,0,5,1,4,2,7,2,4,745,1,5,1,2,1,1,1,2,5,1,6,3,2,2,4,1,4,8,11,4,3,2,11,2,2,3,1,3,2,9,8,99,6,4,10,8,2,2,6,2,,203,5201,4,10,20,2,2,1,1,5,2,1,1,2,2,1,2,1,2,1,6,2,2,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,4,79,99,99,99,99,99,99,99,9,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2015,1,2,4,1,2,2,1,1,1,11,3,5,521,3,2,1,2,4,1,1,1,5,1,6,3,1,2,4,4,4,6,8,0,5,1,2,1,1,3,1,3,2,9,3,99,10,4,6,8,2,3,6,1,,203,5201,5,10,40,1,1,2,5,5,1,3,1,2,2,1,2,1,2,1,1,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,4,79,99,99,99,99,99,99,99,9,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2016,1,2,6,2,2,5,1,3,1,11,3,5,745,1,2,1,2,4,1,1,2,5,5,1,2,2,2,4,1,4,11,7,4,3,1,1,1,1,2,2,1,1,9,3,99,4,6,10,2,8,2,8,2,,203,5201,6,10,20,6,1,1,5,1,2,3,1,1,1,1,2,1,2,2,6,4,1,2,6,6,20,11,1,11,11,1,10,9,70,7,1,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2017,1,2,5,1,1,3,1,2,2,5,4,4,745,1,2,1,3,1,1,1,1,2,2,6,3,4,4,1,3,4,11,9,0,5,1,8,3,1,1,1,3,1,9,2,99,10,4,8,6,2,2,6,1,,203,5201,7,10,40,2,2,2,5,1,2,3,1,2,2,1,2,1,1,1,6,4,2,1,6,6,20,11,0,11,1,1,11,0,81,0,5,9,99,99,9,0,9,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2018,1,4,2,1,5,1,1,2,1,11,3,5,745,1,2,1,2,1,1,1,3,4,1,6,3,4,4,3,3,4,1,7,4,3,1,3,3,3,3,1,3,5,9,3,99,8,10,6,4,2,2,2,1,,203,5201,8,10,41,1,2,1,5,1,1,3,1,1,1,1,1,1,1,1,6,2,3,2,6,6,20,11,1,11,11,1,10,5,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2019,1,3,3,1,3,4,1,4,2,7,1,2,0,0,3,1,2,4,2,2,1,3,2,6,3,2,2,3,4,4,1,3,7,4,2,3,3,1,1,2,1,1,9,3,99,11,4,8,6,2,2,8,1,,203,5201,9,10,41,1,2,1,1,1,3,3,1,3,3,1,1,1,1,1,6,4,1,2,6,6,20,90,91,21,21,11,20,9,70,8,3,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2020,1,2,6,1,2,5,1,4,2,6,2,4,610,1,1,1,2,4,2,1,2,5,1,6,3,2,2,4,5,4,11,8,3,4,1,11,2,3,2,1,2,5,9,3,99,11,1,11,3,11,2,6,2,,203,5202,0,10,60,2,1,2,1,1,2,3,1,2,2,1,1,2,2,1,6,4,7,2,6,6,10,61,1,11,11,1,11,0,80,6,1,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2021,1,2,3,2,5,4,1,2,1,11,3,5,745,1,3,1,2,1,1,1,1,2,1,6,3,1,2,4,4,4,11,10,4,3,3,8,1,1,1,2,1,1,9,3,99,6,8,10,4,2,2,8,1,,203,5202,1,10,40,1,1,2,5,5,5,1,1,1,1,1,1,1,1,1,6,4,1,2,6,6,21,1,0,11,11,1,10,9,70,2,2,9,99,99,9,2,59,99,99,99,99,99,99,99,9,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2022,1,3,4,3,0,4,3,4,2,8,2,4,585,2,5,1,1,2,2,2,2,1,4,1,1,2,1,1,2,4,0,0,12,5,3,1,1,1,1,2,1,1,9,3,99,10,2,8,6,4,2,6,1,,203,5202,2,10,10,2,1,1,5,5,5,3,1,3,3,1,1,1,1,1,5,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,7,79,99,99,99,99,99,99,99,9,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2023,1,4,5,1,3,5,1,3,2,9,1,2,324,2,2,2,2,1,1,1,2,5,2,6,3,2,2,4,1,4,11,8,7,4,3,3,3,3,3,3,3,5,9,1,99,5,11,11,1,3,2,6,1,,203,5202,3,10,40,2,1,2,1,3,3,3,1,2,2,1,1,1,1,1,6,4,4,2,1,3,21,1,1,1,11,1,10,9,70,9,4,9,99,99,9,6,69,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2024,1,4,2,1,2,2,3,4,1,11,3,5,121,2,5,1,1,2,2,3,1,2,6,1,5,2,1,2,2,3,3,9,4,1,3,4,3,3,3,3,3,2,9,2,99,8,10,6,4,2,2,5,1,,203,5202,4,10,11,1,1,1,1,1,2,3,1,2,2,2,2,2,2,2,6,4,2,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2025,1,2,2,1,0,2,1,3,1,11,3,5,929,2,3,1,2,1,1,1,3,4,1,6,3,4,2,2,3,3,3,0,10,1,3,3,3,3,3,3,3,2,9,2,99,6,10,8,4,2,3,8,1,,203,5202,5,10,41,1,1,1,5,1,2,3,1,2,2,1,1,1,1,1,1,4,2,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2026,1,3,1,2,1,3,1,4,1,11,3,5,929,2,4,1,1,2,1,1,3,2,3,6,3,2,1,2,4,3,0,0,7,5,2,1,3,3,1,3,1,1,9,2,99,8,4,10,6,2,2,4,1,,203,5202,6,10,10,2,1,1,2,1,3,1,1,3,3,1,1,1,1,1,6,4,6,2,6,6,20,11,1,11,11,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2027,1,3,3,1,5,1,3,4,1,11,3,5,813,2,4,1,1,2,2,2,1,2,4,1,1,1,3,2,1,3,8,9,7,4,3,11,1,1,1,3,2,2,9,2,99,10,2,8,4,6,2,4,1,,203,5202,7,10,11,1,1,1,5,1,1,3,1,3,3,3,3,3,3,3,1,2,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2028,1,3,1,1,4,2,1,1,2,7,1,1,521,3,2,1,3,2,1,3,3,3,3,6,3,3,3,5,5,3,0,0,0,5,3,2,1,3,3,3,3,5,9,2,99,6,8,10,4,2,3,8,1,,203,5202,8,10,41,1,1,1,1,5,2,1,1,3,3,3,1,1,3,3,6,4,1,2,6,6,21,11,10,31,21,1,10,9,70,9,4,9,99,99,9,6,69,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2029,1,4,2,1,2,1,2,4,1,11,3,5,294,0,4,1,1,2,2,3,2,2,2,6,3,1,1,2,3,3,3,2,7,1,3,1,3,3,3,3,1,3,9,3,99,8,10,4,2,6,1,6,1,,203,5202,9,10,11,1,1,1,5,1,2,3,1,3,3,3,1,1,1,1,3,4,7,2,6,6,21,1,0,11,11,1,10,9,70,7,1,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2030,1,2,6,1,5,2,1,2,1,11,3,5,189,2,2,2,2,4,1,1,2,4,1,6,3,2,2,3,3,3,9,8,1,4,3,3,2,3,3,1,2,2,9,2,99,4,6,10,8,2,2,4,1,,203,5203,0,10,40,1,1,1,5,1,2,3,1,2,2,1,1,1,1,1,1,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2031,1,2,2,3,1,4,3,4,2,4,2,4,121,2,4,1,1,2,2,2,1,1,4,1,1,2,1,2,2,3,8,9,4,4,2,3,3,3,1,1,2,2,9,2,99,8,6,10,4,2,2,6,1,,203,5203,1,10,11,1,1,1,5,1,2,3,1,2,2,2,1,1,1,1,6,4,7,1,1,1,21,11,11,21,21,11,20,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2032,1,3,4,3,5,1,1,4,1,11,3,5,835,2,5,1,2,1,1,1,2,4,4,1,1,2,2,3,4,7,7,11,4,1,3,3,3,3,3,1,3,2,9,3,99,11,11,11,11,11,2,6,3,,203,5203,2,10,11,1,1,1,1,2,3,3,1,3,3,1,3,1,3,3,6,2,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,2033,1,3,6,1,3,5,2,4,1,11,3,5,55,2,3,1,2,1,1,3,1,2,4,1,1,1,2,1,2,3,3,8,0,1,3,1,3,3,3,3,3,2,9,3,99,6,10,8,4,2,2,6,2,,203,5203,3,10,60,1,1,1,2,1,3,3,1,3,3,3,3,3,3,3,1,4,1,2,1,3,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,8,89,99,99,99,99,99,99,99,9,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
