COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166,COL167,COL168,COL169,COL170,COL171,COL172,COL173,COL174,COL175,COL176,COL177
1,44,84,,3,4,10,2,1,4,4,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,31,10,10,41,10,10,50,91,30,9,2,2,2,2,20,440,8,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,20,0,70,70,80,8,1,0,2,2,2,2,2,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,85,,3,3,10,7,1,3,1,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,51,40,40,41,30,91,30,91,30,9,2,2,2,2,20,440,8,5,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,3,0,3,10,10,50,30,50,8,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,86,,3,3,10,6,1,3,2,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,10,10,50,40,90,41,30,41,40,9,2,2,2,2,20,440,8,6,,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,22,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,80,80,80,8,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,87,,3,3,20,7,2,5,1,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,40,41,41,40,30,91,40,6,2,1,2,2,20,440,8,7,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1,2,41,0,50,10,60,8,0,6,2,2,1,2,2,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,88,,3,6,20,7,1,3,3,7,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,50,40,30,61,30,41,30,9,2,2,2,2,20,440,8,8,,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,80,80,80,8,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,89,,3,3,20,7,1,2,1,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,20,11,40,40,50,41,10,91,21,4,2,2,2,2,20,440,8,9,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,3,12,0,50,90,60,5,1,1,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,90,,3,3,10,3,1,4,2,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,8,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,10,40,41,30,60,30,41,30,9,2,2,1,2,20,440,9,0,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,1,2,33,30,40,80,30,0,1,1,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,91,,3,3,20,3,2,5,4,7,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,21,41,40,41,30,41,30,41,30,0,2,2,2,2,20,440,9,1,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,1,0,0,50,80,80,8,1,0,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,92,,3,7,10,4,1,3,1,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,50,10,10,11,41,41,30,91,30,9,2,2,2,1,20,440,9,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,3,0,0,20,10,70,50,60,6,1,1,2,1,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,93,,3,3,10,3,1,4,1,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,90,40,40,70,21,10,91,30,9,2,2,2,1,20,440,9,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,3,34,30,40,70,40,4,1,2,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,94,,3,4,20,9,1,4,5,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,10,40,50,61,30,91,20,9,2,2,2,2,20,440,9,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,2,44,40,20,40,40,1,1,2,2,2,2,2,2,1,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,95,,3,3,10,3,1,4,4,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,20,11,20,40,50,90,40,41,30,4,2,1,2,2,20,440,9,5,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,0,3,33,20,40,40,30,8,0,5,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,96,,3,2,20,7,2,5,1,2,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,30,80,40,40,40,41,30,41,30,4,2,2,2,2,20,440,9,6,,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,22,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,11,30,40,50,40,6,1,0,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,97,,3,4,10,7,1,5,1,1,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,10,40,41,20,41,30,41,30,9,2,2,2,2,20,440,9,7,,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,22,2,0,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,98,,3,4,10,2,1,5,5,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,50,40,80,61,10,41,20,4,2,2,2,2,20,440,9,8,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,0,1,11,10,90,20,80,9,0,9,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,99,,3,5,10,7,1,5,5,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,31,10,10,11,30,10,31,41,30,9,1,2,2,2,20,440,9,9,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,0,3,42,20,10,30,30,5,0,9,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,100,,3,3,10,4,1,4,2,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,91,20,41,31,21,30,91,30,9,1,2,2,2,20,441,0,0,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,4,0,4,14,20,40,40,30,2,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,101,,3,3,10,7,2,4,4,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,9,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,90,40,41,30,40,50,31,30,9,2,2,2,2,20,441,0,1,,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,22,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,4,1,4,22,40,60,20,40,3,0,5,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,102,,3,6,10,3,1,4,5,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,10,10,11,30,11,30,91,30,1,2,2,2,2,20,441,0,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,0,1,44,40,20,20,10,2,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,103,,3,4,10,2,1,5,5,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,30,90,40,40,30,41,30,91,40,4,2,2,2,2,20,441,0,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,3,1,0,0,1,0,70,50,70,8,1,2,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,104,,3,3,20,3,1,4,5,8,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,10,90,40,11,20,11,31,41,21,4,2,2,2,2,20,441,0,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,3,0,1,21,20,50,20,60,8,1,2,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,105,,3,3,10,2,2,5,2,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,30,10,10,41,30,40,0,40,30,2,2,2,2,2,20,441,0,5,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,106,,3,4,20,2,1,5,2,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,10,40,40,30,10,30,41,30,1,2,2,2,2,20,441,0,6,,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,5,1,0,0,2,0,50,60,70,6,1,1,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,107,,3,3,10,2,1,3,2,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,10,41,30,40,50,41,30,9,2,2,2,2,20,441,0,7,,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,22,2,0,4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,4,0,2,33,10,50,40,20,7,1,2,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,108,,3,4,10,3,1,4,5,7,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,10,40,40,30,70,30,91,30,7,2,2,2,2,20,441,0,8,,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,0,4,15,10,40,60,50,1,1,2,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,109,,3,3,10,2,1,5,3,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,50,90,41,40,80,41,40,41,30,4,2,2,2,1,20,441,0,9,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,3,0,2,24,10,50,30,50,3,1,2,2,1,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,110,,3,3,10,7,1,4,1,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,40,10,40,41,30,90,50,51,30,4,2,2,2,2,20,441,1,0,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,10,10,70,30,70,7,1,1,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,111,,3,3,10,8,2,5,1,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,91,30,11,30,41,30,41,30,4,2,2,2,2,20,441,1,1,,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,22,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,0,0,1,1,0,70,40,80,9,1,0,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,112,,3,6,20,3,1,5,1,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,90,10,11,30,41,30,91,30,4,2,2,2,2,20,441,1,2,,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,2,0,0,80,60,70,9,1,1,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,113,,3,4,10,3,1,5,3,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,40,41,40,40,30,41,30,9,2,2,2,1,20,441,1,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,3,1,0,10,0,60,70,70,7,1,2,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,114,,3,6,10,7,2,5,1,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,91,30,40,50,91,10,91,30,9,2,2,2,2,20,441,1,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,20,80,70,70,8,1,1,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,115,,3,3,10,7,2,5,2,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,20,90,40,41,30,41,10,91,30,4,2,2,2,2,20,441,1,5,,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,70,80,80,9,1,1,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,116,,3,3,10,7,2,5,5,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,11,30,40,90,91,30,51,30,4,2,2,2,2,20,441,1,6,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,80,80,80,8,1,1,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,117,,3,6,10,4,1,3,5,8,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,11,40,40,40,90,41,30,41,30,4,2,2,2,2,20,441,1,7,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,5,4,5,34,40,0,10,0,6,0,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,118,,3,3,10,5,1,3,1,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,40,90,40,41,30,41,10,91,30,9,2,2,2,2,20,441,1,8,,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,4,34,20,10,10,10,0,1,1,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,119,,3,3,10,7,2,5,2,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,40,41,30,41,30,91,30,4,2,1,2,2,20,441,1,9,,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,1,0,1,2,10,50,60,70,9,0,7,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,120,,3,3,10,5,1,3,1,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,41,30,20,10,30,91,20,91,31,3,2,2,2,2,20,441,2,0,,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,22,2,0,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,0,5,5,4,50,30,30,20,20,2,0,7,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,121,,3,5,20,3,1,5,1,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,10,40,40,70,61,30,91,40,9,1,2,2,2,20,441,2,1,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,4,10,20,40,30,70,6,1,2,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,122,,3,3,10,7,2,3,2,7,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,40,41,40,91,10,91,20,9,2,1,2,2,20,441,2,2,,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,22,2,0,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,1,0,0,1,0,70,50,70,7,1,2,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,123,,3,3,10,3,1,4,4,5,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,10,11,30,10,30,90,30,9,2,2,2,1,20,441,2,3,,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,0,0,0,0,0,80,60,80,7,1,1,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,124,,3,4,10,7,2,5,1,1,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,0,40,11,30,90,30,91,20,3,2,2,2,1,20,441,2,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,4,4,0,5,34,30,30,20,30,2,1,1,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,125,,3,3,10,9,2,2,5,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,11,40,10,30,50,30,41,30,1,2,2,2,2,20,441,2,5,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,5,0,0,0,0,30,80,60,60,6,1,0,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,126,,3,4,10,3,1,3,4,5,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,10,10,41,31,21,30,91,30,9,2,2,2,1,20,441,2,6,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,70,80,80,8,1,2,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
