CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11A.,Q.11B.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28B..1,Q.28B..2,Q.28B..3,Q.28B..4,Q.28B..5,Q.28B..6,Q.28B..7,Q.28B..8,Q.28B..9,Q.28B..10,Q.29.,Q.30.,Q.31.,Q.32.,Q.32..1,Q.32..2,Q.32..3,Q.32..4,Q.32..5,Q.32..6,Q.32..7,Q.32..8,Q.32..9,Q.32..10,Q.32..11,Q.33A.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.43A.,Q.44A.,Q.45.,CARD..1,DECK..1,BALLOT..1,Q.46.,Q.47.,Q.48.,Q.48..1,Q.48..2,Q.48..3,Q.48..4,Q.48..5,Q.48..6,Q.48..7,Q.48..8,Q.48..9,Q.48..10,Q.48..11,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,V.57.,V.58.,V.59.
1,193,65,1,9,7,5,8,1,4,2,3,4,2,2,2,2,2,4,8,3,1,5,1,1,3,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,3,2,3,2,1,1,2,1,3,3,1,3,2,193,65,3,2,2,2,1,1,1,2,1,2,2,2,2,2,0,3,0,4,0,1,1,6,2140,3
1,193,66,1,10,6,4,1,1,1,2,2,2,2,2,4,2,1,2,4,3,4,3,1,3,4,3,2,1,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,3,3,3,4,2,3,4,3,1,2,2,193,66,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,4,4,1,1,11,2115,3
1,193,67,3,8,5,4,2,3,4,1,3,2,1,2,4,2,3,1,1,1,3,4,2,2,4,3,2,1,1,3,3,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,2,2,2,1,7,2,3,1,3,2,193,67,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,4,4,4,1,11,2123,1
1,193,68,1,3,7,3,11,1,2,1,3,3,3,3,2,2,1,2,4,3,1,2,1,2,4,3,1,1,1,2,3,2,2,2,2,2,2,2,2,2,1,2,1,0,2,2,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,1,1,1,2,7,3,3,1,3,2,193,68,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,3,3,3,1,1,8,1102,2
1,193,69,3,10,5,3,6,1,3,1,3,4,3,1,1,3,2,1,4,3,4,2,1,2,1,1,3,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,3,3,2,3,1,1,2,1,6,3,3,1,2,2,193,69,1,2,1,1,2,2,2,2,2,1,2,2,2,2,5,2,3,4,4,1,1,11,2121,3
1,193,70,2,11,6,5,14,1,2,2,2,2,2,3,2,1,2,2,2,2,1,4,1,1,2,1,3,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,1,1,2,3,3,3,1,2,2,193,70,3,2,2,2,2,1,2,1,2,2,2,2,2,2,3,3,2,4,4,1,1,5,1140,2
1,193,71,4,4,7,4,4,2,2,3,2,2,2,2,2,1,2,2,1,1,3,5,6,3,2,1,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,3,4,3,3,1,3,1,3,2,193,71,0,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3,3,5,1,6,1159,1
1,193,72,1,6,4,1,1,2,2,2,2,2,2,2,2,1,1,3,3,3,10,1,3,3,3,1,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,3,3,3,1,3,7,3,3,1,1,2,193,72,3,2,2,2,2,2,2,1,1,2,2,2,2,2,3,3,3,3,3,2,1,2,1109,2
1,193,73,3,8,6,3,9,2,1,1,3,3,2,2,4,2,2,2,5,3,4,4,5,2,4,3,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,3,3,2,3,3,3,1,2,7,2,3,1,2,2,193,73,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,1,5,2171,3
1,193,74,1,7,7,2,4,2,1,1,2,3,2,2,2,1,2,3,1,1,5,4,5,2,2,3,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,3,2,2,1,2,5,3,3,1,2,2,193,74,3,3,1,2,1,2,2,2,2,1,2,2,2,2,1,3,2,3,2,5,2,6,1231,1
1,193,75,2,11,6,3,4,1,1,1,3,3,2,2,3,1,2,2,1,1,3,2,3,1,3,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,1,1,2,2,2,3,3,1,3,2,193,75,2,2,2,2,1,1,2,2,2,2,2,2,2,2,5,4,3,4,5,3,1,12,1126,1
1,193,76,1,11,6,3,7,1,4,1,2,2,1,2,4,3,2,3,3,3,1,1,1,1,1,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,3,3,3,1,0,0,2,3,1,3,2,193,76,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,5,1,1,2,1112,2
1,193,77,3,7,7,2,4,1,2,3,2,3,3,2,2,2,2,2,0,1,3,1,1,3,3,3,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,3,2,2,7,3,3,1,3,2,193,77,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,5,3,3,1,2,1107,1
1,193,78,1,10,5,5,9,1,1,2,2,3,1,3,4,3,2,3,5,3,1,4,1,1,2,1,2,3,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,3,1,1,1,1,1,3,3,1,3,2,193,78,3,2,2,2,1,2,2,1,2,2,2,1,2,2,3,2,2,4,3,2,1,5,2143,3
1,193,79,3,10,6,2,5,3,0,1,2,3,0,1,3,1,3,1,5,3,4,1,5,3,2,1,0,0,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,0,3,3,3,2,2,7,3,3,1,3,2,193,79,2,2,2,2,1,2,2,1,2,1,2,1,2,2,5,2,2,1,5,3,1,5,2103,3
1,193,80,1,0,7,2,8,1,2,1,2,3,2,2,4,3,2,3,5,3,1,4,1,3,4,3,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,7,2,3,1,2,2,193,80,3,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,3,3,3,1,1,2,1169,2
1,193,81,1,3,6,3,4,3,4,1,2,2,1,2,4,2,3,3,1,1,3,0,3,1,1,3,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,3,0,7,1,3,1,1,2,193,81,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,2,2,6,1151,1
1,193,82,1,4,7,2,5,3,1,2,2,2,2,3,4,2,3,3,2,2,4,5,2,1,2,3,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,3,2,3,1,3,2,193,82,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,5,3,4,2,5,1172,2
1,193,83,1,9,4,6,4,3,1,2,3,4,3,2,2,1,2,1,2,3,1,3,1,2,2,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,3,1,2,3,6,2,3,1,1,2,193,83,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,5,2,1,1,8,1106,2
1,193,84,1,9,3,1,1,1,1,1,3,4,3,3,2,1,2,2,4,3,1,4,2,1,2,2,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,1,1,3,7,3,3,1,2,2,193,84,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,3,0,3,3,2,1,6,2166,3
1,193,85,1,11,3,4,5,3,3,2,3,4,3,3,3,1,2,4,1,3,10,4,4,0,4,2,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,3,0,3,7,4,3,1,2,2,193,85,3,3,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,3,0,1,1,5,2159,3
1,193,86,2,7,6,3,5,2,2,2,2,4,2,2,2,1,2,1,1,1,3,2,5,3,4,2,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,3,2,2,7,2,3,1,1,2,193,86,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,3,5,3,4,0,6,1210,1
1,193,87,1,10,7,4,11,3,4,2,2,2,2,2,3,1,2,4,6,3,10,3,4,2,2,3,3,0,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,3,3,1,3,7,3,3,1,2,2,193,87,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,2,3,3,7,2,7,2120,3
1,193,88,1,11,4,2,13,1,2,3,3,4,3,1,4,3,2,3,4,3,3,1,2,1,1,1,1,0,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,2,1,1,1,0,7,2,3,1,3,2,193,88,2,0,2,2,2,2,2,2,2,2,2,2,2,1,0,3,2,4,5,2,0,12,2117,3
1,193,89,1,5,5,3,4,1,1,3,2,2,2,1,4,2,2,1,1,2,0,1,1,4,2,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,1,1,2,2,3,3,1,3,2,193,89,0,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,0,0,0,9,1102,2
1,193,90,3,8,6,2,6,2,2,3,2,1,2,2,4,2,2,3,5,3,1,5,1,2,4,1,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,1,2,7,2,3,1,2,2,193,90,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,3,2,1,6,1221,2
1,193,91,2,7,4,2,14,3,2,2,2,3,1,2,3,1,2,3,1,1,3,1,5,3,2,3,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,1,2,7,3,3,1,3,2,193,91,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,5,2,3,1,6,1154,1
1,193,92,1,5,1,4,8,1,2,2,1,1,1,2,1,2,2,3,5,3,2,2,4,3,1,0,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,3,1,3,2,7,3,3,1,1,2,193,92,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,1,1,5,2108,3
1,193,93,1,3,5,2,4,2,1,2,2,2,2,2,2,1,3,3,1,1,3,2,2,3,2,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,3,1,2,2,193,93,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,2,2,0,3,2,5,1199,1
1,193,94,1,10,4,2,4,2,2,2,2,4,2,3,1,1,2,2,1,1,3,5,3,4,2,1,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,2,2,7,3,3,1,2,2,193,94,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,5,3,4,2,5,1258,1
1,193,95,3,11,4,2,4,3,2,2,2,3,1,2,3,1,2,2,1,1,3,2,3,4,2,1,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,3,2,2,7,2,3,1,2,2,193,95,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,3,1,5,1121,1
1,193,96,1,9,6,3,13,2,1,3,2,3,2,2,3,2,2,2,2,2,1,3,1,4,1,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,3,3,1,2,7,3,3,1,2,2,193,96,2,2,2,1,2,1,2,2,2,1,2,2,2,2,3,3,3,5,3,1,1,6,1107,2
1,193,97,1,10,8,1,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,4,3,1,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,3,3,1,2,5,3,3,1,2,2,193,97,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,2,2,1,6,1101,2
1,193,98,1,4,7,1,4,2,2,2,2,2,1,2,4,1,1,3,1,1,3,2,4,3,1,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,2,4,2,3,1,3,2,193,98,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,5,3,3,1,6,1251,1
1,193,99,1,3,6,4,4,3,1,1,3,4,2,1,4,1,2,2,1,1,3,2,3,3,1,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,4,2,7,1,3,1,3,2,193,99,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,5,3,5,1,6,1256,1
1,193,100,1,5,1,3,8,1,1,2,2,2,2,2,3,1,2,2,5,3,4,4,1,1,4,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,2,1,1,1,2,2,3,3,1,3,2,193,100,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,1,4,1,1,1,11,2133,3
1,193,101,1,11,4,1,4,3,4,2,2,2,3,2,3,1,2,3,5,3,3,1,3,3,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,4,2,7,3,3,1,3,2,193,101,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,3,3,3,1,6,2106,3
1,193,102,3,6,2,4,9,1,1,2,2,2,1,2,4,1,1,3,5,3,6,3,2,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,7,3,3,1,3,2,193,102,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,5,3,2,1,3,2137,3
1,193,103,2,9,3,6,14,1,1,1,3,4,3,3,1,1,2,1,1,1,7,9,2,2,5,2,1,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,3,3,1,1,7,3,3,1,3,2,193,103,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,4,4,1,1,1,3118,1
1,193,104,1,6,5,1,13,2,3,1,3,4,3,3,4,3,2,3,9,3,1,3,10,1,4,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,0,0,1,0,3,3,1,3,2,193,104,2,2,1,2,1,1,2,1,1,2,2,2,2,2,4,4,2,3,5,4,1,7,2137,3
1,193,105,1,11,8,2,3,3,1,3,2,1,2,2,4,3,3,4,5,3,10,6,6,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,3,3,2,1,7,3,3,1,3,2,193,105,3,2,1,2,2,2,2,1,2,2,2,2,2,2,5,1,2,2,5,4,0,6,2164,3
1,193,106,2,11,6,3,1,2,3,1,3,3,3,2,4,3,2,3,3,3,4,4,4,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,2,7,2,3,1,3,2,193,106,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,1,6,1163,2
1,193,107,3,9,6,3,1,2,1,2,2,2,2,3,4,2,3,2,4,3,3,1,2,3,1,1,2,0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,3,3,1,2,2,2,3,1,2,2,193,107,0,1,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,5,3,2,0,6,2129,3
1,193,108,1,4,6,2,8,1,4,1,2,2,2,3,2,2,1,3,5,3,2,1,5,1,4,2,1,0,3,0,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0,1,2,3,3,1,2,7,3,3,1,3,2,193,108,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,3,5,1,1,5,2166,3
1,193,109,2,11,4,3,1,2,3,3,2,3,3,2,4,1,2,2,5,3,4,3,4,2,0,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,3,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,3,2,0,7,2,3,1,1,2,193,109,0,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,2,5,2,1,5,2119,3
1,193,110,1,9,6,1,6,1,3,1,1,2,3,3,2,1,2,3,2,2,0,2,5,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,1,3,1,7,1,3,1,3,2,193,110,3,2,2,1,1,1,2,1,2,2,2,2,2,2,3,3,3,3,5,1,2,5,2149,3
1,193,111,1,4,5,2,6,2,4,2,2,3,2,2,2,1,2,3,4,3,2,2,2,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,3,1,2,7,3,3,1,2,2,193,111,3,3,2,2,1,1,2,1,1,2,2,2,2,2,2,3,1,5,4,1,1,6,2119,3
1,193,112,1,6,1,2,2,1,4,2,2,2,2,2,3,3,3,4,2,2,2,1,6,2,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,3,3,3,2,7,3,3,1,2,2,193,112,3,0,2,2,2,2,2,2,2,2,2,2,2,1,0,3,3,3,3,1,1,1,1128,2
1,193,113,2,10,5,5,9,3,2,2,2,4,2,2,3,2,2,4,2,2,1,4,1,4,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,2,3,3,2,2,5,2,3,1,2,2,193,113,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,5,3,3,2,5,1260,2
1,193,114,1,11,7,1,14,1,1,1,3,4,2,2,3,1,2,2,5,3,10,1,7,2,3,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,3,1,1,2,7,2,3,1,2,2,193,114,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,3,2148,3
1,193,115,1,9,5,1,13,1,1,2,2,2,2,2,4,2,2,3,2,2,1,4,4,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,1,1,2,3,2,3,1,3,2,193,115,3,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,5,1,1,1,1115,2
1,193,116,3,10,4,5,14,1,2,2,3,3,2,1,4,3,2,2,5,3,2,7,7,1,2,1,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,7,3,3,1,3,2,193,116,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,0,1,1,6,2105,3
1,193,117,2,9,3,6,2,2,1,2,2,2,2,1,4,2,2,3,5,3,4,5,0,1,1,1,3,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,3,0,2,7,3,3,1,0,2,193,117,0,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,3,2,4,2,7,2101,3
1,193,118,1,4,5,3,4,1,2,2,2,2,2,2,4,1,3,3,1,1,3,1,3,4,1,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,2,2,7,3,3,1,2,2,193,118,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,5,3,5,1,6,1149,1
1,193,119,4,11,8,2,9,3,2,1,2,2,3,2,4,2,3,2,5,3,5,1,5,2,0,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,0,2,2,3,3,1,1,1,7,4,3,1,3,2,193,119,2,2,2,2,1,2,2,1,2,1,2,2,2,2,5,2,2,2,5,2,0,5,2118,3
1,193,120,1,9,3,2,4,1,1,1,1,1,1,1,4,3,1,1,2,2,3,3,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,7,3,3,1,1,2,193,120,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,1,3,2,6,1129,2
1,193,121,1,5,4,2,4,1,3,1,3,4,2,3,4,2,2,2,5,3,1,2,4,2,3,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,3,2,1,4,2,7,2,3,1,3,2,193,121,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,4,3,1,1,4,2117,3
1,193,122,3,9,4,2,11,1,1,2,2,2,2,2,4,1,2,2,5,3,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,1,3,1,3,1,1,1,1,3,3,3,1,2,2,193,122,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,5,3,1,1,6,2158,3
1,193,123,2,3,7,2,5,1,3,2,3,4,2,3,1,1,3,2,4,3,9,1,1,1,2,3,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,1,1,4,3,2,3,3,1,3,2,193,123,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,3,2,3,5,1,1,6,2113,3
1,193,124,1,11,3,2,14,3,4,2,2,3,1,1,3,2,2,1,4,3,1,5,1,2,1,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,3,3,2,3,3,3,2,2,7,1,3,1,2,2,193,124,3,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,1,1,9,2105,3
1,193,125,2,3,5,1,14,1,3,2,2,3,1,2,3,2,3,3,2,2,1,3,1,4,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,3,1,1,3,2,7,1,3,1,2,2,193,125,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,3,1,1,2,1148,2
1,193,126,1,11,7,3,3,2,2,1,2,3,2,3,1,1,2,1,5,3,3,1,9,1,2,3,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,3,2,2,3,3,3,3,3,1,3,2,193,126,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,2,1,6,2143,3
1,193,127,1,10,5,3,11,1,2,2,2,2,2,2,2,1,2,4,4,3,1,3,3,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,3,0,3,3,1,2,2,7,3,3,1,2,2,193,127,1,2,2,2,2,1,2,2,2,2,2,2,2,2,5,3,3,3,2,1,1,8,2104,3
1,193,128,1,9,5,2,9,3,3,1,2,2,1,2,0,0,0,0,0,3,5,4,3,1,1,3,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,2,4,2,7,3,3,1,1,2,193,128,2,1,2,1,2,1,2,1,1,2,2,2,2,2,5,2,1,3,3,2,1,6,1191,2
1,193,129,4,9,6,5,8,1,1,3,2,2,2,2,3,2,2,2,2,3,4,2,2,2,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,1,1,2,7,2,3,1,3,2,193,129,3,2,1,2,1,2,2,2,2,1,2,2,2,2,5,3,3,3,3,1,1,11,2116,3
1,193,130,3,10,5,2,4,3,1,3,2,2,2,1,4,2,1,2,1,1,3,1,2,2,2,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,0,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,1,1,1,3,3,3,1,3,2,193,130,0,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,5,3,3,0,2,1106,1
1,193,131,1,11,4,1,4,3,1,1,2,4,3,3,2,1,2,1,1,1,3,1,2,4,1,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,3,3,2,2,3,1,3,1,2,2,193,131,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,5,3,3,1,5,1262,1
