COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98
1,116,2214,1,5,1,2,6,1,2,3,4,3,3,1,3,2,3,2,1,1,1,4,5,2,1,2,1,2,2,1,2,2,4,2,1,4,1,1,3,1,1,2,2,3,2,3,5,6,4,4,1,3,1,1,4,4,4,1,2,1,2,3,4,2,4,1,3,1,1,1,1,1,,211,6221,4,1,5,3,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,22,21
1,116,2215,1,4,1,2,4,1,5,2,3,4,2,1,1,1,2,2,1,2,2,4,3,2,1,1,1,1,2,1,2,1,4,2,2,1,2,1,6,2,1,3,2,2,3,2,3,1,2,3,3,2,3,3,4,4,2,2,2,2,4,9,9,9,9,9,9,9,9,9,9,0,,211,6221,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,2216,1,4,1,3,4,1,9,2,3,3,2,2,3,2,3,2,2,1,5,2,2,2,1,1,1,1,1,3,2,3,4,3,4,6,2,1,6,2,3,4,3,3,3,2,4,6,3,4,4,2,3,1,3,3,1,0,3,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6221,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,26
1,116,2217,1,4,1,3,4,1,1,1,1,2,1,3,4,2,2,3,2,3,0,5,0,0,1,1,1,1,2,2,2,3,4,2,1,5,2,2,0,2,2,6,2,2,1,2,2,3,2,2,1,4,1,1,1,2,3,1,4,1,1,1,2,2,1,1,2,1,1,1,2,2,,211,6221,7,4,3,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,85
1,116,2218,1,4,4,3,4,1,2,3,3,2,2,2,2,1,3,3,1,1,5,3,5,2,1,2,2,1,1,1,2,2,4,2,2,4,1,1,6,1,2,2,2,3,2,3,3,3,2,3,2,3,2,2,2,2,4,1,4,1,1,1,4,2,2,2,5,2,1,2,1,1,,211,6221,8,2,2,2,4,9,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,82
1,116,2219,1,4,1,3,4,3,7,4,3,4,3,2,1,2,2,3,1,2,1,4,0,0,1,1,1,1,1,3,2,3,4,4,4,6,2,1,6,2,3,6,3,4,3,3,3,3,2,4,4,3,2,1,2,2,3,4,4,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6221,9,9,9,9,9,9,3,9,2,2,2,2,2,1,2,2,2,1,2,2,21,13
1,116,2220,1,4,1,3,4,1,5,4,3,4,2,3,3,2,4,2,1,1,0,3,3,2,4,1,1,1,1,3,2,3,4,3,2,2,2,1,6,2,2,6,3,4,3,1,4,1,3,4,4,1,1,3,3,3,3,2,2,2,1,1,5,1,3,3,4,2,2,2,1,3,,211,6222,0,2,2,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,21,81
1,116,2221,1,4,1,4,4,4,5,1,1,1,1,1,1,1,1,1,2,3,1,4,5,2,3,2,2,1,2,4,2,3,4,3,3,6,2,2,6,2,1,2,6,5,5,4,0,7,1,1,1,4,1,1,1,1,4,1,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6222,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,11
1,116,2222,1,4,1,2,4,1,2,2,4,4,1,1,3,1,1,2,2,2,1,3,5,1,1,1,2,5,1,3,2,1,1,2,2,4,2,1,1,2,2,4,3,3,2,3,3,3,2,3,3,3,2,1,3,3,4,2,2,1,1,2,4,2,3,1,4,1,2,2,2,3,,211,6222,2,2,3,3,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,22,72
1,116,2223,1,4,2,2,5,1,1,1,1,1,2,1,1,2,1,2,1,2,2,5,3,2,1,1,1,1,1,3,2,1,5,4,0,2,1,1,0,2,1,3,1,1,3,2,5,1,3,3,4,1,3,3,3,4,1,1,1,1,4,9,9,9,9,9,5,0,9,9,9,1,,211,6222,3,1,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,21,91
1,116,2224,1,3,2,3,4,1,2,3,3,3,1,2,2,1,2,2,1,1,5,3,2,2,1,1,3,1,1,3,2,3,4,3,2,1,2,1,6,2,1,1,2,4,3,2,2,3,1,2,4,3,2,1,2,3,1,4,2,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6222,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,0
1,116,2225,1,3,2,3,4,3,1,3,4,5,2,2,1,1,3,3,1,1,4,3,3,2,1,1,1,1,1,3,2,3,4,2,2,2,2,1,6,2,1,4,3,4,3,3,3,0,2,4,2,3,1,1,2,2,3,2,3,1,1,3,2,2,6,2,3,0,2,2,1,1,,211,6222,5,1,1,5,1,9,2,1,2,2,2,2,2,2,2,2,2,1,2,2,22,25
1,116,2226,1,3,2,3,4,3,5,3,1,2,1,2,2,1,3,3,1,1,3,3,2,3,1,2,1,1,0,1,2,1,4,2,2,1,2,1,6,2,1,4,2,3,1,3,4,4,3,2,2,2,1,1,2,2,4,1,1,3,1,3,3,9,2,1,5,2,4,4,1,3,,211,6222,6,3,2,5,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,22,21
1,116,2227,1,3,2,2,4,2,3,4,4,3,2,1,3,1,4,3,1,1,6,3,3,1,1,1,1,1,2,1,2,3,4,2,1,2,1,1,5,2,2,1,1,4,2,3,3,3,3,4,3,3,3,2,2,3,4,1,2,3,3,1,4,2,3,1,1,1,1,1,3,3,,211,6222,7,1,5,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,12
1,116,2228,1,3,3,3,4,2,3,3,3,3,2,2,3,1,2,2,1,2,1,4,2,2,1,1,2,1,2,4,2,3,4,3,0,1,1,1,6,2,3,5,3,3,4,3,4,0,3,4,3,2,1,1,3,4,0,4,2,3,4,9,9,9,9,9,9,0,3,9,9,9,,211,6222,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,41
1,116,2229,1,3,1,4,4,4,2,3,1,1,2,1,3,2,3,2,1,1,6,3,2,2,1,1,1,1,3,1,2,2,4,3,2,1,2,2,6,2,1,3,2,2,2,3,3,3,2,3,2,3,1,1,1,2,2,1,4,1,1,3,2,2,5,2,4,2,2,2,1,1,,211,6222,9,3,2,4,1,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,21,73
1,116,2230,1,3,1,4,4,4,5,1,1,1,1,1,1,1,4,0,2,2,1,1,1,0,1,1,1,1,1,2,2,3,4,3,3,6,2,2,6,2,1,3,1,1,1,1,2,3,2,1,2,4,1,1,1,2,4,1,4,1,2,3,1,2,4,2,4,2,2,2,1,3,,211,6223,0,4,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,70
1,116,2231,1,3,1,3,4,3,2,4,1,5,2,3,3,2,4,2,1,2,0,3,2,3,1,2,3,1,2,1,2,3,2,2,1,2,2,1,5,1,4,1,4,4,4,3,5,5,4,4,4,1,1,2,1,4,4,1,4,1,4,9,9,9,9,1,5,1,1,4,4,1,,211,6223,1,1,5,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,14
1,116,2232,1,3,1,3,4,1,1,3,2,2,2,1,1,1,1,1,2,2,1,3,2,2,1,2,3,1,3,2,2,1,2,3,4,6,2,2,6,2,1,5,2,2,2,2,3,3,3,4,3,2,1,1,3,4,4,4,1,2,2,1,3,2,2,1,2,2,2,2,1,1,,211,6223,2,3,3,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,80
1,116,2233,1,3,1,5,4,1,1,3,3,4,2,2,3,2,2,1,2,1,4,3,5,0,1,3,3,1,2,2,2,3,3,3,4,6,2,2,6,2,3,2,3,4,4,2,5,2,3,3,3,3,1,1,1,1,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6223,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,25
1,116,2234,1,3,4,2,5,1,4,3,3,3,1,1,2,1,1,2,1,1,4,3,5,2,1,2,1,1,1,2,2,1,4,3,4,6,2,1,6,2,1,2,3,4,3,3,4,3,3,4,4,2,3,2,2,4,1,1,3,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6223,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,2235,1,3,1,5,5,4,2,3,3,3,2,2,3,2,2,3,1,2,1,3,6,2,1,1,1,1,1,3,2,3,2,4,2,5,1,2,6,2,3,2,3,2,4,3,3,4,2,2,4,3,1,3,1,4,4,1,4,3,2,3,2,2,5,3,4,2,2,3,1,1,,211,6223,5,3,2,4,4,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,73
1,116,2236,1,3,1,3,5,1,1,4,3,4,2,1,3,2,4,2,1,1,6,3,5,1,2,2,3,2,1,1,2,3,5,2,1,4,1,2,6,2,1,5,3,3,3,2,4,5,3,4,3,2,3,3,2,3,4,1,2,1,4,2,9,9,9,9,9,9,9,9,9,9,,211,6223,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,92
1,116,2237,1,3,1,5,5,1,1,2,2,3,2,1,2,2,1,1,2,1,6,3,3,2,1,1,1,1,1,3,2,3,4,3,4,6,2,1,6,2,2,2,2,3,2,1,3,3,1,1,2,2,3,1,2,2,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6223,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,90
1,116,2238,1,3,2,2,5,1,2,2,2,2,2,1,2,1,2,1,2,1,3,4,3,2,1,2,1,1,2,3,2,2,2,3,3,6,2,2,6,2,2,6,2,4,2,2,3,3,2,2,2,3,1,1,2,2,1,1,4,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6223,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,74
1,116,2239,1,3,1,3,5,3,5,4,4,3,2,3,2,1,2,2,2,2,5,3,6,1,2,3,0,2,1,1,2,3,5,2,1,4,1,3,6,2,2,4,2,3,3,3,3,3,2,4,1,2,1,1,2,3,3,2,2,2,4,9,9,9,9,9,9,0,9,9,9,9,,211,6223,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,21
1,116,2240,1,3,3,3,5,1,2,4,3,4,2,1,2,2,3,2,1,1,5,3,5,2,2,2,2,1,1,2,2,1,2,3,2,4,1,1,5,2,1,4,2,2,2,3,4,2,2,4,3,2,2,1,2,2,4,2,2,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6224,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,20
1,116,2241,1,3,2,3,5,3,8,2,2,3,1,3,2,1,2,3,2,1,2,2,2,3,1,1,1,1,1,2,2,3,3,3,4,6,1,1,6,2,3,6,2,4,2,3,3,4,1,3,3,3,2,2,1,3,4,3,1,1,1,3,2,1,4,3,3,0,2,2,1,3,,211,6224,1,2,2,5,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,22,23
1,116,2242,1,3,2,5,5,1,9,3,3,4,2,2,3,3,0,3,0,2,1,4,3,3,1,1,3,1,1,3,2,3,4,2,1,2,2,1,6,2,1,2,2,4,2,3,4,4,3,4,4,2,1,1,1,2,4,2,2,2,4,9,9,9,9,9,9,0,9,9,9,9,,211,6224,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,40
1,116,2243,1,3,2,4,6,3,8,3,3,3,1,1,0,2,2,2,1,1,4,3,5,2,1,1,1,1,1,3,2,3,2,3,4,6,1,2,1,2,3,4,3,4,3,3,3,3,2,4,2,3,3,1,3,3,2,2,2,3,0,9,9,9,9,9,9,9,9,9,9,9,,211,6224,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,82
1,116,2244,1,3,1,5,6,4,2,3,3,3,1,1,3,1,4,2,1,2,0,3,6,2,1,1,2,1,2,4,2,2,4,3,2,5,2,2,6,1,2,3,3,3,3,2,4,3,2,2,3,2,1,2,2,3,4,1,4,3,2,3,2,3,4,1,3,2,2,3,1,1,,211,6224,4,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,73
1,116,2245,1,4,1,4,4,3,2,2,1,2,1,1,1,1,1,1,2,1,3,3,5,1,1,1,1,1,1,1,3,1,4,3,2,4,2,1,6,2,1,3,1,2,1,1,2,3,1,1,2,4,2,1,1,2,4,1,4,1,3,1,4,2,2,2,4,1,1,1,1,1,,211,6224,5,4,3,2,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,22,1
1,116,2246,1,4,1,5,5,3,2,3,1,3,2,1,3,1,4,2,1,1,6,3,5,1,1,1,1,4,2,4,3,3,3,2,1,1,1,1,2,2,0,3,2,4,4,3,3,6,3,3,3,2,1,1,2,2,1,4,2,1,2,3,2,2,4,1,3,1,2,4,1,3,,211,6224,6,2,2,5,5,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,72
1,116,2247,1,4,2,3,5,1,3,3,3,3,2,1,2,1,3,2,1,1,2,3,5,2,1,1,1,1,1,3,3,3,4,3,4,6,1,1,6,2,2,4,3,4,3,2,3,6,1,2,2,3,3,1,2,2,1,2,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6224,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,2
1,116,2248,1,3,1,3,4,3,3,2,2,4,2,1,2,1,3,2,2,1,6,3,2,2,1,1,1,1,2,2,3,2,3,2,2,1,2,2,6,2,1,3,3,4,3,2,3,3,4,4,2,3,1,1,2,2,4,1,4,2,3,5,1,3,2,3,5,1,2,3,2,1,,211,6224,8,2,1,2,5,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,14
1,116,2249,1,3,1,3,4,3,7,1,1,4,1,1,1,1,1,1,2,2,1,4,3,3,1,3,1,1,1,4,3,3,3,3,4,6,2,2,6,2,1,2,2,3,2,1,2,3,1,3,2,3,1,2,1,2,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6224,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,11
1,116,2250,1,3,1,3,4,3,8,3,0,3,3,4,2,2,3,3,1,2,1,3,2,3,1,1,1,1,1,2,3,2,4,4,2,1,1,3,0,0,0,7,6,5,5,4,0,7,2,2,2,4,1,2,2,4,4,2,3,2,1,2,2,2,2,2,2,9,1,2,1,3,,211,6225,0,9,9,9,9,9,3,1,2,2,2,2,2,2,2,2,2,1,2,2,21,21
1,116,2251,0,3,1,4,4,4,11,4,3,5,1,4,3,1,4,4,1,1,6,3,5,1,4,1,3,2,2,1,1,3,4,4,0,0,3,1,6,2,4,7,3,4,4,3,5,7,2,4,4,2,3,1,2,2,2,1,0,0,4,9,9,9,9,9,9,9,9,9,9,9,,211,6225,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,12
1,116,2252,1,3,1,5,4,4,2,3,1,4,1,1,2,1,2,2,1,1,6,3,3,1,1,2,1,1,2,3,1,2,4,3,4,6,2,1,6,2,2,2,1,2,4,2,4,5,2,2,3,3,1,3,2,3,2,2,3,2,2,3,3,2,5,3,4,2,3,2,1,1,,211,6225,2,3,2,4,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,21,72
1,116,2253,1,3,1,5,4,3,1,3,3,2,2,2,3,2,4,2,1,1,6,4,2,2,1,1,1,1,3,1,1,3,4,3,3,6,2,2,6,2,1,6,3,4,3,2,3,3,3,2,1,3,1,1,1,2,2,2,2,1,1,1,4,1,5,4,5,2,4,1,1,9,,211,6225,3,9,9,9,9,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,22,25
1,116,2254,0,3,1,5,5,2,3,1,1,1,1,1,2,1,2,2,3,2,0,1,3,1,1,1,1,1,1,2,1,1,3,1,2,2,1,1,6,2,1,2,2,2,2,2,2,3,2,2,2,4,1,2,3,3,2,1,0,2,3,3,1,2,2,1,1,2,9,9,9,2,,211,6225,4,9,9,2,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,78
1,116,2255,1,1,1,2,3,2,1,3,4,3,1,1,2,2,2,2,2,2,0,3,6,2,1,1,1,1,1,2,1,1,3,3,4,6,2,1,6,1,1,2,3,3,2,2,5,1,3,3,4,2,3,3,4,4,3,1,2,3,2,2,4,2,5,2,4,2,2,2,1,3,,211,6225,5,3,3,2,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,54
1,116,2256,1,1,1,2,3,1,5,4,3,4,2,1,3,1,4,1,1,1,6,3,2,3,1,2,1,1,1,3,1,3,3,3,4,1,2,2,6,2,1,3,4,4,4,3,1,5,4,4,4,4,2,3,2,3,3,2,2,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6225,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,90
1,116,2257,1,1,1,2,3,2,6,1,1,2,1,2,2,1,1,1,2,3,0,2,2,1,1,1,1,1,3,4,1,2,1,3,4,6,2,1,1,1,1,5,2,2,2,3,4,1,1,2,2,1,1,1,3,3,2,2,2,2,3,3,5,2,4,3,2,2,2,2,2,1,,211,6225,7,5,2,4,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,21,31
1,116,2258,1,1,1,3,3,1,2,5,4,2,1,1,4,1,2,3,1,3,0,3,2,1,1,2,1,4,3,3,1,3,3,3,3,6,2,2,6,2,2,2,1,5,2,2,4,6,2,0,5,0,1,2,4,3,4,2,4,1,1,3,9,1,2,2,4,2,1,2,1,1,,211,6225,8,1,1,5,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,21,84
1,116,2259,1,1,1,1,1,1,7,1,1,1,2,2,3,1,1,3,1,2,1,5,1,1,1,1,1,1,1,3,1,1,1,3,4,6,1,1,6,2,1,4,2,4,2,2,2,3,0,4,1,4,2,2,5,0,0,0,0,0,2,2,2,3,4,1,2,2,2,1,1,1,,211,6225,9,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,21,14
1,116,2260,1,1,1,1,1,1,2,3,4,1,1,1,3,3,1,1,2,2,1,5,0,1,1,1,1,1,1,2,1,1,2,3,4,6,2,2,6,2,4,6,1,1,4,3,3,1,2,1,1,2,1,3,1,1,1,1,1,1,0,1,6,2,1,1,1,2,2,2,3,2,,211,6226,0,2,1,5,4,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,21,13
1,116,2261,1,1,1,2,2,1,7,3,2,3,1,1,3,3,3,2,1,2,1,5,0,3,1,1,3,1,2,2,1,2,2,2,1,2,3,2,6,2,3,4,2,2,2,2,4,3,3,2,1,3,2,3,2,2,2,2,2,1,1,1,2,2,3,2,3,2,2,3,1,1,,211,6226,1,3,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,21,15
1,116,2262,1,2,1,2,3,1,1,1,1,1,2,1,2,1,1,2,2,2,1,3,3,1,1,1,1,1,2,1,1,1,2,3,2,2,2,1,6,2,1,3,1,2,3,2,2,3,1,1,2,3,2,1,2,3,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6226,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,92
1,116,2263,1,2,1,2,3,2,5,2,3,2,2,2,2,1,1,1,2,1,2,4,2,1,1,0,1,1,1,3,1,1,2,3,4,6,1,1,3,2,2,4,2,2,3,1,5,3,1,1,2,3,1,3,3,4,4,1,1,2,3,3,4,2,5,1,3,2,2,2,1,2,,211,6226,3,3,3,2,1,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,21,33
1,116,2264,1,2,1,3,3,2,1,3,1,3,2,2,0,1,4,2,1,1,6,3,2,1,2,3,0,2,1,2,1,3,5,2,1,1,2,1,6,2,1,4,2,4,3,3,4,3,2,2,2,3,1,3,2,2,4,1,4,1,4,9,9,9,9,9,9,0,0,9,9,9,,211,6226,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,43
1,116,2265,1,2,1,3,3,2,3,1,1,5,2,2,1,1,2,2,2,1,5,4,2,1,1,1,2,1,1,1,1,1,3,3,4,6,2,2,6,2,3,2,2,2,1,3,5,5,2,1,1,1,1,1,1,4,4,1,2,1,2,3,4,1,4,1,5,2,4,1,1,1,,211,6226,5,1,4,5,5,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,21,46
1,116,2266,1,2,1,3,3,3,4,3,4,5,2,2,3,2,2,3,1,2,1,4,6,1,1,1,2,1,2,2,1,3,4,3,3,1,2,1,6,2,1,2,4,4,4,3,5,2,4,4,4,1,3,3,1,2,3,1,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6226,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,15
1,116,2267,1,2,1,3,3,3,5,4,3,5,1,1,3,2,2,3,1,2,0,2,2,2,1,2,1,1,2,2,1,2,3,3,3,1,2,2,6,1,1,1,1,2,2,2,3,3,1,1,1,2,2,2,2,2,1,1,3,1,0,2,1,1,2,1,1,1,1,2,9,9,,211,6226,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,11
1,116,2268,1,2,1,3,3,2,3,4,3,5,2,2,3,2,2,2,2,2,1,4,2,1,1,1,1,1,3,2,1,1,2,1,1,1,2,1,6,2,1,5,2,4,3,3,1,0,4,3,4,1,3,3,2,2,1,2,1,1,2,2,5,3,5,1,4,2,1,1,1,1,,211,6226,8,2,3,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,21,53
1,116,2269,1,2,1,4,3,2,1,5,4,2,1,1,3,2,2,3,1,1,5,4,2,1,1,1,1,1,1,3,1,2,3,3,4,6,2,1,6,2,2,6,4,4,3,3,3,4,3,3,2,3,1,3,1,1,3,4,2,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6226,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,46
1,116,2270,1,2,4,4,3,3,6,1,4,1,3,3,3,0,1,2,2,2,4,5,0,1,1,1,1,4,3,3,1,2,3,3,0,0,3,1,0,2,1,4,2,4,3,3,4,3,2,3,2,2,3,3,2,4,2,3,4,3,3,4,4,2,4,4,5,9,2,2,1,1,,211,6227,0,2,4,4,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,21,52
1,116,2271,1,2,1,5,3,4,9,3,2,3,1,2,1,1,1,1,2,1,4,1,1,1,3,3,4,1,2,1,1,1,1,3,1,1,2,2,6,2,2,3,2,4,3,1,3,1,2,2,2,3,1,2,2,2,2,3,3,2,4,9,9,9,9,9,9,0,9,9,9,9,,211,6227,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,34
1,116,2272,1,2,1,3,3,2,3,4,2,4,1,1,1,1,1,1,2,2,0,3,2,1,2,1,1,1,1,2,1,1,2,4,2,3,2,2,6,2,2,2,2,4,5,2,3,3,3,4,3,3,2,3,2,3,3,2,2,3,2,4,2,2,5,4,5,2,2,3,1,3,,211,6227,2,4,3,2,4,3,1,3,2,2,2,2,2,1,2,2,2,2,2,2,21,50
1,116,2273,1,2,1,3,3,3,6,2,2,2,2,2,2,1,1,1,2,2,1,3,2,3,1,2,1,1,1,2,1,1,3,3,1,1,1,1,6,2,2,4,2,2,2,1,3,3,1,2,2,2,1,1,3,3,4,1,2,1,3,2,4,2,1,1,3,2,2,2,4,3,,211,6227,3,4,5,3,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,20
1,116,2274,1,2,1,3,3,1,10,3,3,5,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,3,1,1,3,3,4,6,2,2,6,1,1,4,1,2,2,2,5,3,2,2,2,1,1,2,2,4,2,2,1,1,3,2,3,1,2,3,5,2,2,2,2,3,,211,6227,4,3,4,4,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,21,85
1,116,2275,1,2,3,5,3,3,3,3,2,1,1,1,3,1,4,3,1,1,6,4,6,3,1,1,2,1,1,3,1,3,2,3,2,1,2,2,6,1,1,1,1,5,1,3,2,3,1,1,1,4,1,1,1,1,4,1,4,1,3,3,5,2,5,1,2,1,1,1,2,3,,211,6227,5,3,5,4,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,21,70
1,116,2276,1,2,2,4,3,2,1,4,3,4,1,1,2,1,1,3,1,1,6,3,2,2,1,1,1,1,1,2,1,3,4,3,2,1,2,2,6,2,3,3,4,4,3,2,4,3,3,4,2,2,1,1,2,2,3,2,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6227,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,44
1,116,2277,1,2,2,3,3,2,6,5,2,3,3,1,1,1,2,1,2,2,1,4,1,3,1,1,1,1,2,3,1,3,4,3,3,6,2,2,6,2,1,4,2,3,1,2,2,3,3,2,2,2,2,3,2,4,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,,211,6227,7,4,3,4,5,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,21,51
1,116,2278,1,2,1,5,3,1,2,4,4,2,2,1,3,1,1,1,2,3,5,2,1,1,3,3,4,1,3,2,1,3,1,2,2,3,2,2,6,2,1,2,3,3,2,3,3,3,2,3,3,1,1,2,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,9,,211,6227,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,77
1,116,2279,1,2,1,3,3,3,2,4,1,3,1,2,3,2,4,2,1,1,6,4,0,1,1,1,1,5,2,3,1,1,2,3,4,0,2,2,6,2,1,2,2,4,4,3,4,1,1,4,1,1,3,1,1,2,4,1,3,1,3,1,4,2,2,4,4,2,3,2,2,3,,211,6227,9,4,3,4,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,22,21
1,116,2280,1,2,2,3,3,3,7,1,4,1,2,1,2,2,2,2,2,1,6,3,2,1,1,1,1,1,3,1,1,3,3,2,1,1,2,2,1,1,1,2,5,3,3,3,3,5,1,3,2,3,1,4,2,2,4,1,3,3,2,2,5,3,2,1,3,1,1,2,2,1,,211,6228,0,3,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,22,80
1,116,2281,1,2,1,3,3,3,3,1,1,3,1,1,2,1,4,3,1,1,2,3,6,1,1,1,3,1,1,3,1,1,3,3,4,6,2,2,6,2,2,1,2,3,2,1,1,3,2,3,2,2,1,1,2,2,4,2,4,1,3,1,3,2,2,1,2,1,2,2,3,3,,211,6228,1,3,5,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,22,21
1,116,2282,1,2,1,4,3,1,2,3,3,4,2,2,2,2,3,3,2,1,5,4,1,2,1,1,2,1,1,2,1,3,4,2,1,3,2,2,6,2,3,6,3,4,3,3,4,2,3,4,2,1,1,3,3,2,4,2,1,1,1,9,9,9,9,2,5,1,1,9,9,3,,211,6228,2,9,2,5,2,3,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,28
