CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35H.,Q.35I.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.39H.,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.0.,Q.64.,V.66.,V.67.,V.68.,V.69.
1,100,45,5,2,1,9,9,3,0,1,4,3,3,3,4,2,2,3,2,1,3,6,3,1,1,1,8,0,0,2,3,2,1,1,0,0,3,3,1,2,4,1,1,3,2,3,1,1,1,3,3,1,1,3,3,2,2,1,3,3,2,2,2,3,3,2,2,2,100,45,5,2,0,0,0,4,1,2,2,4,4,4,4,4,4,4,4,4,4,2,0,0,2,1,0,1,1,5,5,0,6,0,2,5,1,9,4,2,2,0,3,2,3,2,0,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,8,10,6,17
1,100,46,5,6,1,1,2,2,0,1,0,5,3,3,1,1,1,1,1,2,4,1,1,1,1,2,0,1,2,0,3,1,2,1,1,3,2,2,4,2,2,1,4,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,2,3,3,3,3,2,2,100,46,5,2,2,2,2,1,2,2,1,3,3,4,4,4,4,4,4,4,4,2,2,1,2,1,1,1,3,1,1,5,1,3,1,3,3,11,3,2,1,2,2,3,2,2,1,4,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,0,3,9,12,7,17
1,100,47,5,4,1,12,2,2,58,1,3,2,3,1,1,2,2,2,2,2,2,6,1,1,1,2,8,1,2,4,3,2,2,2,2,3,3,4,2,2,2,3,4,2,1,2,1,1,1,1,1,1,1,3,3,3,1,1,0,0,2,3,3,3,2,2,2,2,100,47,5,2,2,2,2,3,3,2,1,1,2,4,4,2,4,4,4,4,2,2,2,1,2,1,1,1,1,2,3,3,3,5,4,4,1,7,3,2,1,1,1,3,2,2,1,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,11,10,7,17
1,100,48,5,3,10,10,2,2,60,1,4,2,3,1,2,2,1,2,1,2,1,6,1,1,1,1,1,1,0,1,8,2,2,1,1,0,4,4,2,2,1,3,1,3,3,2,4,1,1,1,1,1,1,1,1,0,2,1,3,3,2,1,0,3,2,2,3,2,100,48,5,2,2,2,2,2,2,1,3,0,0,0,0,0,0,2,0,0,0,2,1,1,2,3,4,2,1,2,5,4,1,1,0,0,0,12,0,0,1,1,2,3,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,9,6,3,17
1,100,49,5,1,0,4,6,4,0,0,0,0,0,0,2,2,3,1,1,3,0,5,0,1,0,2,0,0,0,0,3,2,2,1,1,0,3,4,3,3,2,3,4,3,2,2,4,1,1,1,1,1,1,0,0,3,0,2,1,1,2,2,1,4,2,2,2,2,100,49,5,2,0,0,0,4,1,3,1,0,2,0,0,0,0,2,0,0,0,2,2,1,2,3,3,3,3,5,3,3,1,5,3,4,1,4,3,2,2,1,3,0,4,0,4,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,0,2,7,8,5,19
1,100,50,5,0,0,9,2,2,70,1,3,0,2,7,1,2,1,2,1,0,2,2,1,1,1,2,8,1,2,0,9,2,2,2,2,6,3,0,6,4,2,3,4,3,3,3,3,1,1,4,1,1,1,0,0,0,1,1,3,1,2,2,1,2,3,3,2,2,100,50,5,2,0,0,0,4,2,2,3,0,1,0,0,0,0,0,0,0,0,2,2,1,2,1,2,2,1,4,1,1,2,1,2,2,1,5,0,2,1,1,1,3,1,2,1,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,1,10,7,4,19
1,100,51,5,2,1,10,5,3,42,1,3,4,2,7,2,2,1,1,2,3,2,1,3,1,1,2,8,1,3,1,3,2,3,2,1,1,4,4,4,4,2,1,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,3,3,2,2,100,51,5,2,3,2,3,2,3,1,3,2,3,2,2,4,4,4,4,4,4,1,2,1,2,3,3,1,1,3,1,2,1,3,3,4,3,9,3,2,1,2,1,2,4,1,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,14,7,5,17
1,100,52,5,3,1,8,6,2,45,1,4,5,3,1,2,2,1,2,2,2,2,6,2,1,2,2,0,1,1,4,3,2,2,1,2,3,4,4,4,4,3,3,3,3,3,1,1,2,1,1,1,1,4,0,2,2,1,1,3,1,1,2,2,3,2,2,1,2,100,52,5,2,0,1,1,4,2,3,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,5,1,2,1,1,4,3,1,10,3,2,2,0,2,2,2,1,1,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,4,7,4,17
1,100,53,5,2,1,8,5,2,47,1,3,3,1,2,3,3,2,3,2,2,2,1,1,1,2,2,0,1,2,2,3,2,2,1,1,2,3,3,2,2,3,1,3,3,2,3,1,1,1,2,1,1,1,2,0,2,1,1,3,1,2,2,2,3,3,2,2,2,100,53,5,1,3,3,3,1,1,2,3,2,2,4,4,4,4,4,4,4,4,2,2,1,1,1,3,1,1,5,1,1,1,1,0,0,0,12,0,0,3,2,2,3,2,1,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,0,2,10,8,6,17
1,100,54,5,4,1,8,0,6,42,0,0,4,0,2,0,0,1,1,2,1,2,6,2,1,1,2,0,1,0,0,3,2,2,0,1,3,3,3,3,1,2,1,4,3,3,2,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,3,0,0,0,2,100,54,5,0,3,3,2,2,2,1,3,1,0,0,0,4,4,4,4,4,4,0,0,1,1,4,0,0,0,6,6,0,6,0,0,0,0,12,0,0,0,0,3,0,4,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,9,3,1,17
1,100,55,5,2,2,2,7,2,28,1,3,4,1,4,1,1,2,1,1,2,3,1,1,1,1,1,8,1,2,3,3,1,2,1,1,3,2,2,2,2,3,2,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,2,1,1,1,2,2,2,2,100,55,5,2,2,2,2,2,2,2,5,2,2,1,2,2,2,4,0,2,1,2,1,1,2,3,3,3,1,1,1,1,1,1,2,2,1,9,3,2,1,2,2,3,1,1,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,1,9,7,2,20
1,100,56,5,1,2,0,12,2,28,0,3,4,1,4,1,1,0,1,2,3,3,6,2,3,1,1,8,0,0,0,4,3,2,1,0,3,1,2,1,1,2,3,1,2,2,3,1,1,0,4,0,0,4,0,0,0,1,4,3,3,2,2,3,4,3,2,2,2,100,56,5,2,2,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,0,1,2,0,2,1,2,2,1,2,1,1,1,2,2,1,1,10,3,2,1,0,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,3,8,11,8,20
1,100,57,5,5,1,10,6,2,60,1,3,2,3,2,2,2,2,3,1,2,2,3,1,2,1,1,0,0,2,2,3,1,2,2,2,6,2,3,3,4,3,3,4,2,3,2,1,1,1,3,3,1,1,2,0,2,2,2,3,1,3,3,2,4,3,2,1,2,100,57,5,2,2,3,2,3,2,2,5,2,4,4,4,4,4,4,4,4,4,2,2,2,1,1,3,2,1,1,2,2,1,1,1,3,2,9,3,2,1,0,1,3,2,1,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,3,9,13,9,17
1,100,58,5,4,1,9,2,1,60,1,3,2,3,2,1,2,1,1,1,2,2,6,2,1,1,1,8,2,1,4,5,2,2,1,2,1,3,4,4,4,2,1,1,3,1,3,1,0,1,4,0,1,1,2,0,2,1,2,3,1,2,3,2,3,3,3,2,2,100,58,5,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,3,2,2,5,1,2,2,1,2,2,3,6,3,2,3,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,11,10,7,17
1,100,59,5,3,1,6,9,3,90,1,4,2,2,1,4,1,2,2,2,3,2,2,2,1,1,2,8,3,2,2,3,2,4,1,1,1,3,3,2,3,1,1,4,3,3,5,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,100,59,5,2,1,1,2,3,2,2,2,1,1,1,1,1,4,1,4,4,4,1,2,1,2,2,3,2,3,1,1,1,1,2,4,4,1,5,3,2,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,6,5,2,17
1,100,60,5,6,1,1,8,1,58,1,3,3,3,2,1,1,1,1,0,0,0,0,0,0,1,2,0,1,1,0,3,0,1,1,1,3,2,2,3,2,3,3,4,0,0,2,1,1,1,3,3,1,1,3,3,3,1,2,1,1,2,3,3,3,2,2,2,2,100,60,5,2,3,2,2,1,3,2,3,2,3,4,4,4,4,4,4,4,4,2,2,1,2,1,3,1,1,1,1,5,5,1,4,2,3,11,3,2,1,1,2,3,2,2,3,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,0,10,11,7,17
1,100,61,5,1,1,0,7,3,1,3,2,0,3,0,3,3,2,4,2,2,2,1,2,2,1,1,2,2,3,2,4,3,3,1,1,2,5,5,5,4,2,1,3,2,2,4,2,3,0,4,0,0,4,0,0,0,0,6,2,3,2,2,3,2,0,2,0,2,100,61,5,1,3,0,0,4,0,3,3,2,0,0,0,0,0,0,0,0,0,1,2,3,1,1,3,2,2,4,6,3,3,4,2,3,3,12,2,2,0,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,7,4,4,17
1,100,62,5,3,1,9,7,2,1,1,3,2,1,2,3,2,2,2,2,0,3,6,3,3,1,1,8,2,2,2,2,1,1,1,1,1,4,3,3,5,4,1,4,3,2,3,1,1,1,1,1,1,1,2,3,0,1,5,3,1,2,3,2,3,3,2,2,2,100,62,5,2,3,3,3,1,2,2,1,4,4,4,4,4,4,3,4,4,4,2,1,3,2,1,2,1,1,2,1,5,5,5,4,2,1,10,3,2,1,1,1,1,2,2,1,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,11,12,7,17
1,100,63,5,1,2,9,4,1,85,1,3,1,3,1,2,2,2,1,3,1,1,3,2,1,1,2,0,1,1,4,3,3,2,2,2,1,4,4,4,4,1,1,2,2,3,2,3,1,1,2,3,1,1,2,0,2,2,1,1,1,1,2,1,3,3,2,2,2,100,63,5,2,3,3,3,2,1,3,2,3,2,2,4,4,4,3,4,4,3,1,1,1,2,1,3,1,1,2,2,4,2,1,3,1,1,5,3,2,1,0,2,2,3,3,0,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,0,4,10,6,4,21
1,100,64,5,3,14,1,2,3,10,1,2,2,1,2,1,2,1,1,1,3,4,1,3,1,1,1,0,0,0,2,3,2,3,1,1,1,3,1,2,2,1,1,1,3,2,3,3,1,1,1,1,1,1,2,0,2,1,1,1,1,3,3,1,3,3,3,2,2,100,64,5,2,0,0,0,4,1,2,1,1,1,1,2,2,4,2,4,4,1,1,1,1,2,1,2,2,1,1,1,1,1,1,5,2,1,7,3,2,1,2,2,1,2,2,1,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,9,9,7,21
1,100,65,5,5,5,9,2,2,43,1,1,7,3,0,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,3,2,3,3,2,3,4,0,6,5,1,1,1,3,2,4,4,1,2,2,1,1,4,2,0,2,3,1,3,1,2,3,1,3,2,1,2,2,100,65,5,2,3,3,2,2,2,1,3,2,2,4,3,2,2,1,2,4,2,2,2,1,1,1,3,1,1,1,1,2,1,1,2,2,1,8,3,2,1,1,1,3,2,2,1,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0,1,11,7,5,13
1,100,66,5,4,5,5,7,2,72,1,2,3,1,2,1,2,2,1,1,2,2,2,2,1,1,1,8,3,2,2,4,3,2,2,1,1,4,4,3,4,3,3,4,3,3,1,4,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,3,2,2,2,100,66,5,2,1,1,2,2,2,1,1,2,3,2,3,2,2,1,2,4,2,2,2,2,1,1,4,3,1,1,1,2,1,1,4,3,1,10,3,2,1,2,2,1,2,2,1,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,0,1,8,6,4,14
1,100,67,5,2,5,9,6,4,84,1,4,4,1,4,2,2,1,1,1,2,3,1,1,2,1,1,8,2,1,4,3,2,2,1,1,1,3,4,2,4,1,2,3,3,3,1,4,1,1,1,1,1,1,1,3,3,2,1,3,3,1,1,1,2,2,2,2,2,100,67,5,2,1,2,1,1,2,1,2,1,2,3,1,1,1,1,4,4,4,2,2,1,1,1,3,1,1,1,1,1,1,1,2,4,1,4,3,2,2,1,1,3,1,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,0,1,7,4,1,14
1,100,68,5,3,5,3,7,2,30,1,3,7,3,7,4,2,2,2,1,3,3,6,3,1,1,2,8,2,2,1,7,2,2,1,1,4,4,4,4,4,4,3,4,3,3,2,3,1,1,2,1,1,1,3,3,3,3,1,2,1,2,1,2,3,1,3,2,2,100,68,5,2,1,3,2,1,2,2,2,2,2,2,2,4,4,2,4,4,2,2,1,1,2,1,3,1,1,1,1,2,4,2,4,3,1,9,3,2,2,1,1,2,3,2,4,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,2,9,6,3,13
1,100,69,5,2,5,3,9,3,80,1,1,2,3,2,1,3,1,1,1,2,2,1,3,3,2,2,0,2,1,1,4,3,2,1,1,0,3,3,3,2,3,1,4,3,3,3,1,1,1,3,1,1,1,1,0,3,2,1,1,1,1,1,1,2,2,3,2,2,100,69,5,2,3,3,3,1,3,3,3,1,1,1,2,2,3,2,4,4,2,2,1,1,2,2,4,2,1,1,1,3,1,1,5,5,1,7,3,2,1,1,2,1,2,2,2,1,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,1,12,2,1,14
1,100,70,5,0,0,0,10,1,0,0,0,1,2,7,1,2,2,1,0,0,0,0,0,0,1,2,8,1,3,2,0,0,4,0,0,0,3,5,5,4,2,1,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,6,3,3,2,3,2,3,2,3,2,2,100,70,5,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,6,6,0,6,0,1,5,1,7,3,2,0,0,3,0,4,0,1,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,0,2,9,7,6,14
1,100,71,5,3,2,6,0,3,97,2,3,6,3,2,1,1,1,2,2,2,2,6,1,1,0,0,8,1,1,1,3,2,2,2,1,2,2,3,2,2,2,1,4,3,2,3,2,2,0,4,0,0,4,0,0,0,1,6,1,1,1,2,3,2,3,2,2,2,100,71,5,2,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,2,2,0,2,1,3,3,1,4,2,1,5,1,2,1,2,7,1,2,0,0,3,0,4,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,9,9,5,21
1,100,72,5,1,2,2,9,3,97,1,4,6,1,6,1,2,2,1,2,2,2,1,1,1,1,1,0,2,2,2,0,2,2,1,1,3,2,1,1,2,4,3,4,2,2,1,3,1,1,1,1,1,4,3,3,3,1,1,3,3,2,2,2,3,2,2,2,2,100,72,5,2,0,0,0,4,1,2,1,4,4,3,4,3,0,2,4,4,3,1,2,1,2,3,3,1,1,1,1,2,1,1,1,2,1,6,3,1,1,2,2,3,3,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,4,8,8,5,21
1,100,73,5,1,2,2,9,3,90,1,4,6,3,6,2,1,2,1,1,2,3,6,2,1,1,1,8,1,3,4,3,2,2,1,1,6,2,2,2,4,3,3,2,3,3,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,3,2,1,2,2,100,73,5,2,3,3,3,2,2,2,1,2,4,4,4,4,4,2,4,4,4,2,2,3,1,1,2,1,1,1,1,1,1,2,2,3,1,9,3,2,1,2,2,2,2,2,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,2,11,9,5,21
1,100,74,5,1,2,9,5,1,90,1,2,7,1,7,1,2,2,1,2,3,2,1,3,1,1,2,8,1,2,2,11,3,2,2,1,2,4,4,4,4,1,3,1,3,3,2,1,1,1,1,1,1,1,1,3,2,1,2,3,1,1,1,1,3,1,2,2,2,100,74,5,1,2,3,3,2,2,3,1,2,4,4,4,4,4,1,4,4,4,2,2,1,2,3,5,1,2,5,5,5,5,5,3,3,1,4,3,1,3,0,2,1,2,4,3,4,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,2,10,3,1,21
1,100,75,5,2,1,9,5,4,0,1,4,3,3,1,4,2,2,3,2,1,4,6,2,2,1,1,8,1,3,4,3,2,3,1,1,2,4,4,5,5,3,1,4,3,3,3,1,1,1,3,0,1,1,3,3,2,1,1,1,1,2,2,2,2,3,2,1,2,100,75,5,2,0,0,0,4,1,2,5,2,2,4,4,4,4,3,4,4,3,2,2,1,2,2,4,3,1,1,2,2,4,1,4,3,1,9,3,2,2,1,2,2,2,2,4,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0,2,6,7,5,17
1,100,76,5,2,1,1,9,2,0,1,4,6,3,3,1,1,1,1,1,1,1,2,1,1,1,2,0,1,0,2,3,2,2,1,1,3,4,4,4,4,4,1,4,3,2,2,3,1,1,1,1,1,1,0,3,3,2,1,1,1,2,1,2,2,2,3,2,2,100,76,5,2,2,0,0,2,2,3,5,3,1,0,0,0,3,4,0,1,1,2,1,1,2,2,3,1,1,1,1,1,1,1,5,2,2,10,3,2,2,1,1,3,2,2,1,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,2,9,7,3,17
1,100,77,5,2,1,8,9,3,0,1,2,4,2,1,2,2,2,3,1,1,4,1,2,1,1,2,8,2,3,1,4,2,3,2,1,1,4,4,4,4,4,1,1,3,3,1,1,1,1,1,1,1,1,2,0,3,1,1,2,1,1,2,1,1,1,2,2,2,100,77,5,2,3,3,3,1,1,1,3,1,1,3,4,4,4,2,4,4,4,1,1,1,1,1,4,1,1,5,1,0,1,1,3,3,3,8,3,2,1,1,2,3,3,1,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,11,3,1,17
1,100,78,5,5,2,2,2,2,43,1,3,1,1,1,1,2,1,1,1,2,3,6,1,1,1,2,8,1,1,2,5,2,2,2,2,1,2,1,1,1,2,2,0,2,1,1,0,1,1,1,3,1,1,0,0,3,1,2,3,1,1,1,3,3,1,3,2,2,100,78,5,2,1,0,0,4,1,2,1,1,4,1,2,4,4,4,4,4,4,2,1,0,1,2,4,1,1,1,1,1,1,1,1,3,2,10,3,2,1,1,1,3,1,1,1,3,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,2,8,6,3,21
1,100,79,5,1,12,10,1,1,0,1,4,1,2,1,1,2,0,1,1,3,4,3,1,2,1,2,8,1,3,4,9,3,2,1,1,3,2,2,2,4,1,1,1,3,3,3,4,1,1,2,3,3,1,2,3,2,3,1,3,1,1,2,3,4,3,1,1,2,100,79,5,2,3,3,3,2,2,3,1,4,3,4,4,2,4,2,4,4,4,2,1,1,2,3,3,2,1,1,3,1,4,3,2,3,1,7,3,2,1,2,1,3,3,3,4,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,0,2,8,9,7,21
1,100,80,5,3,2,9,9,3,89,1,4,6,3,6,1,2,1,2,2,3,3,6,1,1,1,0,8,2,1,4,5,1,2,1,2,2,4,4,6,4,3,1,2,3,3,3,1,1,1,1,1,1,2,0,0,3,2,2,3,3,2,2,1,3,3,2,2,2,100,80,5,2,1,2,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,2,2,3,2,1,4,2,1,1,1,5,1,1,4,3,1,9,3,2,3,2,2,3,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,6,9,5,22
1,100,81,5,5,2,11,6,2,35,1,3,1,2,1,2,2,2,1,2,2,2,4,2,1,1,2,8,2,2,1,3,2,2,2,2,3,2,2,3,3,3,3,2,3,3,2,4,1,1,1,1,1,1,2,0,1,1,2,2,2,2,2,2,2,2,2,1,2,100,81,5,2,1,2,2,3,1,3,3,2,3,3,2,4,4,3,4,3,4,2,2,1,2,1,3,2,1,2,1,1,2,1,2,4,1,9,3,2,1,1,2,2,2,2,3,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,0,2,5,7,4,21
1,100,82,5,1,3,3,0,6,72,1,3,0,3,0,1,1,1,1,1,2,1,1,1,1,1,2,8,1,3,1,3,1,1,1,1,1,1,1,1,1,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,3,2,2,100,82,5,2,3,3,2,3,3,2,1,4,4,4,4,4,4,4,4,4,4,2,2,1,2,1,3,1,1,1,1,1,5,1,1,1,1,5,3,2,1,2,1,3,2,2,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,14,13,7,19
1,100,83,5,1,3,3,6,4,10,1,3,0,3,4,2,2,1,3,1,2,4,6,1,1,1,2,8,0,3,4,3,2,3,1,1,2,4,4,4,4,4,3,4,3,3,2,1,1,1,1,1,1,1,2,3,2,2,2,3,2,2,2,2,3,3,3,2,2,100,83,5,2,1,1,1,1,3,1,1,1,4,4,4,2,2,4,4,4,4,1,2,1,2,1,3,1,1,1,1,1,1,1,2,2,1,6,3,2,2,2,2,3,2,1,1,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,0,2,8,8,6,19
1,100,84,5,3,3,3,2,2,72,1,3,6,3,4,2,1,2,1,3,2,3,2,1,1,2,1,0,1,2,4,3,2,1,1,1,3,2,3,2,4,0,0,2,3,2,0,4,1,1,1,1,1,1,3,3,3,1,1,1,1,3,3,3,2,3,3,2,2,100,84,5,2,0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,1,1,2,2,1,1,1,1,4,1,9,3,2,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,9,13,8,19
1,100,85,5,1,3,3,10,4,0,2,4,6,2,3,2,2,2,1,1,2,3,6,3,1,1,1,8,3,1,2,3,2,2,2,2,2,3,4,4,4,4,1,3,3,3,4,3,0,1,1,1,1,1,0,0,2,1,2,3,3,2,2,2,3,1,3,2,2,100,85,5,2,3,3,3,1,1,1,2,2,4,4,4,3,4,3,4,4,4,2,1,1,2,1,5,2,2,1,1,1,1,1,5,4,1,2,2,2,2,2,1,1,1,1,3,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,0,1,12,7,4,19
1,100,86,5,3,3,3,7,6,0,1,0,4,1,4,1,1,1,1,1,2,1,6,1,1,1,1,0,1,2,3,6,2,2,1,1,0,1,4,4,4,4,3,4,1,1,1,3,0,1,1,1,1,1,2,0,2,2,1,3,3,1,1,1,1,1,2,2,2,100,86,5,2,0,0,0,4,1,3,2,1,0,0,1,0,2,2,0,0,0,2,1,1,1,2,5,2,1,3,1,1,2,1,1,1,2,9,3,2,1,1,3,3,1,1,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,1,7,4,0,19
1,100,87,5,2,5,5,7,3,30,1,3,2,3,7,3,2,1,2,1,1,4,3,3,1,1,1,8,0,0,4,4,3,3,2,1,3,4,4,4,5,3,1,4,3,3,3,1,1,1,1,1,1,1,3,1,2,1,2,1,1,1,1,1,2,2,2,2,2,100,87,5,2,2,3,3,1,3,3,2,1,1,4,4,1,4,4,4,4,4,2,1,1,2,3,5,3,3,1,5,5,5,1,1,1,1,9,3,2,1,0,1,2,2,3,4,4,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,0,4,10,2,1,18
1,100,88,5,3,5,5,9,3,80,2,2,7,2,7,1,1,2,1,1,1,2,1,2,1,2,2,8,2,2,3,3,2,1,1,1,3,2,5,5,5,2,1,4,1,2,3,4,1,1,1,1,1,1,2,2,2,1,1,3,3,3,1,3,4,3,1,0,2,100,88,5,2,2,3,3,3,2,2,5,1,4,4,4,4,4,4,4,4,4,2,2,1,1,1,0,0,0,6,6,0,6,0,0,0,0,12,0,0,0,0,3,0,4,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,9,13,8,18
1,100,89,5,1,5,5,12,4,0,0,4,2,1,0,1,1,1,1,1,2,2,6,1,1,0,0,8,1,1,0,0,2,2,1,1,0,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,5,3,3,3,2,1,3,3,1,1,2,100,89,5,2,2,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,1,1,1,1,5,5,5,5,1,2,2,9,2,2,0,1,3,0,2,0,0,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,0,0,6,10,6,14
1,100,90,5,5,5,5,7,2,45,1,1,7,3,7,4,2,2,2,1,2,2,1,3,3,1,2,1,1,2,4,3,2,1,1,1,2,3,2,2,3,3,3,4,3,2,2,1,1,1,1,1,1,1,1,3,3,1,1,3,1,2,3,3,3,3,2,3,2,100,90,5,2,3,3,3,1,2,1,2,1,2,2,2,2,2,3,4,4,3,2,2,1,1,2,3,1,1,1,1,1,1,1,2,1,1,8,3,2,1,1,2,1,2,1,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,11,12,8,13
1,100,91,5,3,5,9,9,3,33,1,1,0,0,0,3,2,0,2,1,2,1,3,3,3,2,1,1,2,1,1,11,2,3,1,2,6,5,5,5,5,1,3,4,3,2,4,4,3,1,2,1,1,4,2,3,2,3,2,3,1,2,3,3,3,3,3,2,2,100,91,5,2,3,3,3,3,3,2,2,1,4,4,4,4,4,4,4,4,4,2,2,3,1,3,5,2,2,1,3,2,5,1,4,5,2,5,3,2,2,1,1,1,1,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,3,15,10,8,13
