COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134
1,76,507,1,1,3,1,1,1,3,3,1,1,1,3,1,3,1,3,3,1,1,1,1,1,1,1,3,3,3,1,1,3,3,1,1,3,1,1,3,2,2,2,4,2,3,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,3,1,3,2,3,1,,207,6050,7,1,3,3,2,3,3,2,3,2,3,3,3,3,1,1,2,3,1,2,1,1,3,2,3,5,2,2,2,2,3,1,1,1,3,2,1,2,4,5,3,5,1,4,1,2,1,6,5,9,1,1,9,2,90,6,9
1,76,508,1,3,3,3,1,1,3,3,1,1,1,3,1,1,3,3,3,1,1,1,3,1,3,3,3,3,3,3,1,1,3,3,3,3,2,3,2,2,2,2,5,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,3,1,3,3,,207,6050,8,1,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,2,2,1,3,2,2,4,2,3,3,4,4,3,3,2,1,1,1,1,2,3,1,4,1,1,2,2,1,5,5,9,8,0,9,7,90,9,9
1,76,509,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,1,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,4,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,5,3,3,1,2,2,,207,6050,9,1,3,3,2,3,3,3,3,3,2,3,3,2,1,2,1,3,1,2,2,1,3,2,2,2,1,1,1,1,4,3,1,3,3,2,1,2,2,3,2,3,2,1,2,4,2,7,5,9,1,1,9,1,90,1,9
1,76,510,1,3,3,1,1,1,3,3,1,3,1,1,1,1,3,3,3,3,3,3,1,1,3,3,1,3,3,1,1,1,3,3,3,3,5,1,3,4,2,2,4,2,3,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,4,2,3,2,3,1,,207,6051,0,1,2,3,2,2,3,3,2,2,2,3,3,3,3,3,3,3,1,2,2,1,3,2,3,4,2,2,2,3,4,3,1,2,2,1,2,2,2,2,2,4,0,1,3,4,2,7,5,9,2,2,9,2,90,1,9
1,76,511,1,3,3,1,1,1,3,3,1,1,1,1,1,1,1,2,3,1,3,2,2,1,3,3,2,3,3,3,1,3,3,2,3,2,3,1,2,2,2,2,4,1,3,3,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,3,2,3,1,,207,6051,1,1,3,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,1,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,2,9,3,90,1,9
1,76,512,1,1,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,2,2,4,2,3,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,4,3,3,1,3,1,,207,6051,2,1,3,3,3,3,3,3,3,3,3,3,2,3,1,1,1,2,1,1,1,1,3,1,3,2,1,2,1,3,4,2,2,2,2,2,1,1,2,2,3,4,2,1,2,4,2,5,5,9,1,1,9,1,90,1,9
1,76,513,1,3,3,3,1,1,3,3,1,1,1,1,1,1,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,2,3,2,2,3,1,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,3,3,3,1,3,1,,207,6051,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,1,2,2,1,3,2,3,5,2,2,3,2,4,3,1,3,2,1,1,2,1,4,3,5,2,3,2,5,1,8,5,9,1,2,9,2,90,1,9
1,76,514,1,1,3,1,1,1,3,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,1,3,3,3,3,3,3,3,3,2,3,2,2,5,2,3,1,1,1,1,1,2,2,1,1,1,0,1,2,2,2,2,1,2,2,2,1,1,3,3,1,2,2,1,,207,6051,4,1,3,0,2,3,1,3,2,2,2,3,3,2,2,1,3,2,1,2,1,1,3,2,2,2,2,1,2,2,1,2,2,2,2,2,3,2,2,2,3,3,1,3,4,2,2,5,5,9,1,1,9,3,90,7,9
1,76,515,1,3,3,3,1,1,3,3,1,3,1,3,1,1,3,1,3,3,3,3,1,1,1,3,3,3,3,1,1,3,3,1,1,1,2,3,1,2,2,2,5,2,3,2,2,2,1,2,1,2,2,2,2,2,4,2,2,1,2,1,2,2,2,2,2,5,3,3,1,3,1,,207,6051,5,1,0,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,1,1,2,1,3,3,1,1,2,1,4,2,3,3,3,3,1,2,1,4,2,5,1,3,5,1,1,5,2,9,2,2,9,2,90,2,9
1,76,516,1,1,1,3,1,1,3,3,1,3,1,3,1,1,3,3,3,1,1,3,1,1,3,1,3,3,3,3,3,3,3,3,3,1,2,3,2,2,2,2,4,2,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,3,1,3,1,,207,6051,6,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,2,1,2,2,2,9,9,1,5,1,1,3,1,4,3,1,3,3,3,3,2,3,4,1,4,0,5,2,5,2,7,3,9,1,1,9,1,90,1,9
1,76,517,1,3,3,1,1,1,3,3,1,1,1,1,1,1,3,2,3,1,1,1,3,1,3,1,3,3,3,1,1,3,3,1,3,3,3,1,3,2,2,2,4,1,3,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,5,3,3,2,3,1,,207,6051,7,1,3,3,3,3,3,3,3,3,3,3,3,2,1,4,1,3,1,2,2,1,3,2,3,4,2,2,3,2,4,3,1,3,2,2,3,2,2,2,3,4,1,1,4,4,2,7,5,9,1,2,9,2,90,1,9
1,76,518,1,3,3,3,1,1,3,3,1,1,1,3,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,1,3,3,3,3,3,0,3,2,2,2,2,5,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,3,1,3,1,,207,6051,8,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,0,2,1,2,1,0,3,1,3,5,2,2,3,4,4,3,1,3,0,0,1,0,0,5,1,5,2,2,0,3,2,8,5,9,1,2,9,2,90,1,9
1,76,519,1,1,3,3,3,1,3,3,1,1,1,3,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,1,1,3,3,1,3,3,2,1,2,4,2,2,3,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,3,3,1,3,1,,207,6051,9,1,3,3,3,3,3,3,3,3,3,3,2,3,4,3,2,2,2,1,1,2,9,9,3,4,2,2,3,3,4,3,1,3,3,3,0,2,4,4,1,5,1,5,2,2,1,7,5,9,1,1,9,3,90,3,9
1,76,520,1,3,3,3,3,1,3,3,1,1,1,3,1,1,3,1,3,1,1,3,3,1,1,3,3,3,3,1,1,3,3,3,3,3,2,3,3,2,2,2,2,2,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,3,3,3,2,3,1,,207,6052,0,1,3,3,2,3,3,3,3,2,3,3,3,3,1,1,3,3,1,2,2,1,2,2,2,3,1,2,3,4,3,3,2,2,2,2,1,1,2,4,3,4,1,1,5,5,1,6,5,9,2,1,9,2,90,2,9
1,76,521,1,1,3,3,1,1,3,3,1,3,1,3,1,1,3,1,3,1,3,1,1,1,1,3,0,3,3,1,1,1,3,1,3,3,3,1,1,2,2,2,4,2,2,1,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,1,2,2,0,2,2,3,3,3,1,3,1,,207,6052,1,1,3,3,2,3,2,3,3,2,3,3,2,1,1,2,3,3,3,1,1,3,1,4,3,3,2,2,3,2,4,3,1,3,2,2,3,2,4,2,1,3,2,1,5,5,1,1,2,9,2,1,9,4,90,5,9
1,76,522,1,3,3,1,1,1,3,3,1,2,1,1,1,1,1,1,3,1,2,2,2,1,1,2,3,3,3,1,1,3,3,3,3,3,3,3,2,3,2,2,5,1,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,2,1,2,1,,207,6052,2,1,3,3,2,2,3,3,3,2,2,3,2,2,1,2,3,3,1,1,1,1,2,2,1,3,2,1,2,3,3,3,3,2,2,2,1,2,2,2,3,4,1,1,5,5,2,4,5,9,2,2,9,2,90,4,9
1,76,523,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,3,1,3,3,1,1,3,3,3,3,1,3,3,3,3,3,3,4,3,3,2,2,2,5,2,3,2,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,5,3,3,2,2,1,,207,6052,3,1,3,3,3,3,3,0,3,3,3,3,2,3,1,2,1,1,1,2,2,1,4,2,1,2,1,1,2,4,4,3,2,2,1,1,3,2,2,2,2,4,2,1,5,3,2,5,4,9,2,2,9,1,90,3,9
1,76,524,1,3,3,1,3,1,3,3,1,1,1,1,1,3,3,3,3,3,1,3,3,1,3,1,3,3,3,3,1,3,3,3,3,3,2,1,3,2,2,2,5,1,3,3,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,3,3,1,3,1,,207,6052,4,1,3,3,2,3,3,3,0,3,2,3,2,3,3,4,1,3,1,2,1,1,3,2,3,5,2,2,1,4,4,3,1,3,3,2,2,2,2,5,3,4,1,1,5,2,1,8,3,9,2,2,9,2,90,5,9
1,76,525,1,3,3,3,1,1,3,3,1,3,1,1,1,1,1,1,3,1,1,3,3,3,1,3,3,3,3,1,1,3,3,3,3,3,1,3,3,2,2,2,5,2,3,0,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,3,1,3,1,,207,6052,5,1,3,3,3,3,2,3,3,3,2,3,3,3,1,4,2,2,2,2,2,1,2,2,2,2,1,1,1,4,3,2,1,2,2,0,2,2,1,4,3,4,2,3,2,5,2,7,5,9,2,1,9,2,90,5,9
1,76,526,1,2,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,3,1,3,1,3,1,1,0,3,3,1,1,3,3,1,3,3,0,0,0,0,0,0,6,0,0,0,2,1,1,1,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,3,3,0,0,1,,207,6052,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,2,2,6,5,9,1,1,9,1,90,3,9
1,76,527,1,3,3,1,1,1,3,3,1,3,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,3,3,3,1,3,3,3,3,3,1,3,1,2,2,2,5,2,3,1,0,2,2,1,1,1,1,1,2,1,3,2,2,2,2,1,2,2,2,2,2,3,3,3,3,3,1,,207,6052,7,1,3,3,3,3,0,0,0,3,3,3,3,3,4,1,1,1,1,2,2,2,2,2,3,5,1,2,3,4,4,3,1,3,3,3,3,2,1,5,1,5,1,5,3,1,1,6,4,9,1,1,9,4,90,4,9
1,76,528,1,3,3,3,1,1,3,3,1,1,1,1,1,1,3,3,3,1,1,3,3,1,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,4,2,2,4,1,3,1,2,2,1,2,1,2,2,1,2,2,3,2,2,1,2,1,2,2,2,2,2,5,3,3,2,2,1,,207,6052,8,1,3,3,2,2,2,3,3,3,2,3,1,2,2,3,3,3,1,2,1,1,2,1,3,2,2,2,3,1,4,3,1,3,3,3,3,2,3,4,4,4,2,1,2,4,2,7,4,9,2,2,9,2,90,4,9
1,76,529,1,3,3,3,1,1,3,3,1,1,1,1,1,1,1,3,3,3,1,1,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,3,2,2,2,2,4,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,5,3,3,2,3,1,,207,6052,9,1,3,3,2,3,3,3,2,3,3,3,3,2,4,3,3,3,3,2,2,1,3,1,3,4,2,2,2,4,4,3,1,3,3,3,0,2,4,4,3,5,1,1,5,3,1,5,5,9,1,1,9,2,90,4,9
1,76,530,1,3,3,1,1,1,3,3,1,3,1,1,1,1,1,3,3,1,1,2,3,1,1,2,3,3,3,1,1,3,3,3,3,3,2,1,2,2,2,1,3,2,2,2,2,2,2,2,2,1,2,1,2,1,3,2,2,2,2,1,2,2,1,2,2,5,3,3,2,3,1,,207,6053,0,1,3,2,2,3,2,3,3,3,2,3,2,1,3,2,2,2,1,1,1,1,4,2,3,2,1,1,3,3,4,3,2,3,3,2,0,1,1,1,2,4,1,1,5,3,1,3,4,9,1,2,9,1,90,1,9
1,76,531,1,3,3,3,1,1,3,3,1,3,1,3,1,1,1,3,3,1,1,3,3,1,1,1,3,3,1,3,1,3,1,3,3,3,1,3,1,1,2,2,5,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,3,2,2,3,1,,207,6053,1,1,3,2,2,2,3,3,3,3,3,3,3,2,1,4,1,2,1,2,2,1,3,2,1,2,1,1,1,4,2,3,2,2,1,2,1,2,4,3,3,5,1,2,0,3,2,6,5,9,1,2,9,2,90,6,9
1,76,532,1,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,3,1,3,1,1,1,1,3,1,3,1,1,3,3,3,1,3,2,3,2,3,2,2,5,2,1,1,2,2,2,2,1,2,2,2,2,2,5,2,2,2,2,1,2,2,2,2,2,5,3,3,1,3,1,,207,6053,2,1,0,3,3,3,0,0,0,3,0,3,3,3,1,4,1,2,1,2,1,1,3,2,1,1,2,3,2,2,4,1,2,2,2,2,1,1,1,1,4,5,2,1,3,2,1,5,4,9,1,1,9,3,90,6,9
1,76,533,1,3,3,1,1,1,1,3,1,3,1,1,1,1,1,3,3,1,1,1,3,1,1,3,3,1,3,1,1,1,3,3,3,3,3,3,2,3,2,2,3,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3,2,1,3,1,,207,6053,3,1,3,3,2,3,3,2,3,2,3,3,3,2,4,4,1,2,1,1,1,1,4,2,1,3,1,1,2,1,3,1,1,3,1,3,1,2,3,1,4,3,1,2,5,5,2,4,2,9,2,2,9,2,90,6,9
1,76,534,1,3,3,1,1,1,3,3,1,3,1,3,1,1,3,1,3,1,1,3,1,1,1,1,3,3,3,3,3,1,3,1,3,1,2,3,1,2,2,2,4,2,3,1,1,1,1,1,0,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,3,3,3,3,1,,207,6053,4,1,3,3,2,3,3,3,3,3,2,3,3,3,1,2,2,2,1,2,1,1,2,2,3,4,2,2,3,3,3,3,1,3,3,1,1,2,1,3,2,4,0,1,2,3,1,5,4,9,1,1,9,3,90,2,9
1,76,535,1,3,3,3,1,1,3,3,1,3,1,3,1,1,3,1,3,3,1,3,3,1,1,1,3,1,3,1,1,3,3,3,3,3,2,3,3,2,2,2,5,2,3,2,2,2,2,2,1,2,2,2,2,2,5,2,2,2,2,1,2,2,2,2,2,5,3,3,3,3,1,,207,6053,5,1,3,3,3,3,3,0,0,0,3,3,1,1,1,2,1,1,1,1,1,2,2,3,3,4,2,1,1,4,3,3,1,2,2,2,1,2,1,4,4,5,1,5,1,2,2,5,4,9,2,1,9,4,90,6,9
1,76,536,1,3,3,2,1,1,3,3,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,2,5,2,3,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,3,3,1,3,1,,207,6053,6,1,3,3,3,3,3,3,2,2,3,3,1,2,1,4,2,3,1,1,1,1,2,2,1,2,1,1,2,4,2,1,2,2,1,1,1,1,1,2,2,3,2,5,2,3,1,5,1,9,2,2,9,3,90,1,9
1,76,537,1,3,3,3,1,1,3,3,1,1,1,1,1,1,3,3,3,1,1,3,2,1,1,3,3,3,3,1,1,0,3,3,3,3,1,3,3,4,2,2,4,1,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,3,1,3,1,,207,6053,7,1,3,2,2,3,3,3,3,2,2,3,3,3,4,3,1,1,1,2,1,1,3,2,3,2,1,1,3,1,3,3,1,2,3,2,1,2,3,2,3,3,2,1,4,2,1,7,5,9,1,1,9,3,90,3,9
1,76,538,1,3,2,1,1,1,0,0,1,3,1,1,1,1,3,1,3,3,1,1,3,1,1,1,3,1,3,1,1,1,3,3,1,1,2,1,3,2,2,2,4,1,3,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,5,3,2,3,3,1,,207,6053,8,1,3,3,2,3,3,3,3,2,3,3,2,2,2,1,3,3,1,2,2,1,4,1,1,2,1,1,2,3,2,1,2,2,1,1,1,1,1,1,4,4,1,1,0,4,2,6,5,9,2,2,9,4,90,6,9
1,76,539,1,3,1,3,1,1,3,3,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,3,3,3,3,1,3,3,3,3,1,1,3,1,2,2,2,3,2,3,2,1,2,1,2,2,2,2,1,2,2,4,2,2,2,2,1,2,2,2,2,2,5,3,3,2,3,1,,207,6053,9,1,3,3,3,3,3,3,0,3,3,3,2,3,3,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,8,0,9,7,90,6,9
1,76,540,1,3,1,3,1,1,3,3,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,3,3,3,3,3,1,1,3,3,3,1,1,3,1,2,2,2,3,2,3,2,1,2,1,2,2,2,2,2,2,2,4,2,2,2,2,1,2,2,2,2,2,5,3,3,2,3,1,,207,6054,0,1,3,3,3,3,3,0,3,3,3,3,2,3,3,4,1,3,3,1,1,1,3,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,8,0,9,7,90,6,9
1,76,541,1,3,3,3,1,1,3,3,1,3,1,3,1,1,1,3,1,1,3,1,1,1,1,3,3,1,3,1,1,1,3,1,3,3,3,3,3,2,2,2,5,2,3,2,1,1,1,1,2,0,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,6,3,3,1,3,1,,207,6054,1,1,3,2,2,3,3,3,3,2,2,3,3,3,4,3,1,1,1,2,1,1,3,2,3,2,1,1,3,1,3,3,1,2,3,2,1,2,3,2,4,3,2,1,4,2,1,7,5,9,1,1,9,3,90,3,9
1,76,542,1,3,3,1,1,1,1,3,1,1,1,3,1,1,3,3,3,1,1,3,3,1,3,3,1,1,3,3,1,3,3,3,1,3,2,4,3,2,2,2,1,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,3,3,2,3,1,,207,6054,2,1,3,3,2,3,3,3,3,0,3,3,2,3,4,1,2,2,2,2,2,1,1,1,3,3,2,2,3,4,4,3,1,3,3,0,3,2,1,4,1,4,1,4,5,3,2,6,1,9,1,1,9,1,90,3,9
1,76,543,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,1,3,3,3,3,3,2,3,1,2,2,2,5,2,3,2,1,1,2,2,1,2,2,1,2,2,3,2,2,2,2,1,2,2,1,2,2,4,3,3,1,3,1,,207,6054,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,2,2,1,3,2,2,1,1,1,3,2,3,1,3,2,2,2,3,2,4,2,2,3,2,5,2,1,1,4,4,9,1,1,9,1,90,1,9
1,76,544,1,3,1,1,1,1,1,1,1,3,1,1,1,3,3,3,1,3,1,3,1,1,1,3,3,1,3,1,3,3,3,3,3,3,1,1,1,2,2,1,5,2,3,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,5,1,1,2,1,3,,207,6054,4,1,1,1,1,1,3,1,0,1,1,2,1,3,4,4,1,0,1,1,1,1,2,3,3,5,2,2,3,4,1,2,2,3,1,3,3,2,3,5,1,5,1,4,1,1,1,2,5,9,1,1,9,2,90,6,9
1,76,545,1,1,3,3,1,1,3,3,1,3,1,3,1,1,1,1,3,1,1,3,3,1,3,2,3,3,3,1,3,1,3,3,3,3,1,1,3,2,2,2,3,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,1,3,,207,6054,5,1,2,1,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,1,1,1,4,1,1,2,1,1,2,4,2,1,2,2,2,2,0,2,1,1,2,2,1,4,2,2,1,7,2,9,2,1,9,3,90,7,9
1,76,546,1,3,3,3,1,1,3,3,3,3,1,1,1,3,3,1,3,1,3,1,1,3,3,1,3,3,3,1,1,1,3,3,3,3,3,1,3,2,2,2,5,2,3,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,3,1,2,1,1,2,,207,6054,6,1,3,1,1,3,1,1,1,1,1,2,2,2,2,4,3,3,1,1,1,2,2,2,2,2,1,2,4,3,3,3,2,2,2,3,3,2,4,2,3,2,1,1,5,2,2,6,1,9,1,1,9,3,90,7,9
1,76,547,1,3,3,1,1,3,3,3,1,3,1,1,1,3,1,1,1,3,3,3,1,3,1,1,1,3,1,1,1,1,1,3,3,3,3,1,1,2,2,2,5,2,3,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,3,3,1,2,3,,207,6054,7,1,3,1,1,1,1,1,1,1,3,2,2,3,4,3,3,3,1,1,1,1,1,2,1,2,1,2,2,3,2,1,2,2,1,2,2,1,2,1,4,2,2,4,2,1,1,7,2,9,1,1,9,2,90,7,9
1,76,548,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,3,3,1,3,1,3,3,3,3,4,1,3,3,2,1,4,1,3,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,5,1,1,1,1,1,,207,6054,8,1,3,1,1,1,3,1,1,1,1,1,1,1,1,4,3,2,3,1,2,1,2,2,1,2,1,1,4,4,1,1,2,2,1,2,3,1,2,2,3,2,1,3,1,3,1,1,1,9,1,1,9,4,90,7,9
1,76,549,1,3,3,1,3,3,3,3,0,1,3,3,1,3,1,3,3,3,1,1,1,3,1,3,3,1,3,1,3,1,1,1,3,3,1,1,3,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,1,3,,207,6054,9,1,1,1,1,2,2,1,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,4,4,9,1,2,9,5,90,7,9
1,76,550,1,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,3,3,3,1,2,1,3,3,1,1,1,2,3,3,3,2,1,1,2,2,2,4,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,5,1,1,2,1,3,,207,6055,0,1,2,1,1,1,1,2,2,1,1,1,3,3,1,4,1,3,1,1,1,1,2,2,1,2,2,2,3,4,4,2,2,3,2,2,2,2,2,1,2,3,1,4,5,2,1,6,2,9,2,2,9,2,90,2,9
1,76,551,1,3,1,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,3,1,3,1,1,3,3,3,1,1,1,3,3,3,1,2,3,3,2,2,1,4,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,3,1,1,2,1,3,,207,6055,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,4,1,3,1,2,1,1,3,2,1,2,1,1,2,4,1,2,2,1,1,1,1,1,2,1,4,2,1,4,5,2,1,5,2,9,1,1,9,3,90,2,9
1,76,552,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,3,3,1,1,1,3,3,3,3,2,2,2,2,1,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,3,,207,6055,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,3,2,2,2,5,4,1,5,5,9,4,1,9,3,91,2,9
1,76,553,1,3,3,2,1,1,1,3,1,1,1,1,3,3,1,3,3,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,2,2,2,2,5,2,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,4,2,2,3,2,3,,207,6055,3,1,1,1,1,1,2,1,1,1,1,1,2,2,1,4,3,3,1,2,1,1,2,2,1,2,1,1,2,4,2,1,2,1,1,2,1,1,1,2,4,2,1,2,5,2,1,6,3,9,4,2,9,3,90,8,9
1,76,554,1,3,3,1,1,1,3,3,1,2,1,1,1,1,3,3,3,2,3,3,3,1,1,3,3,3,1,1,1,3,3,3,3,1,2,3,2,2,2,2,5,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,2,2,2,3,2,,207,6055,4,1,3,1,1,1,2,2,2,2,1,2,3,3,1,1,3,3,1,2,2,1,4,2,1,2,1,1,2,3,2,2,2,1,1,1,1,1,2,3,2,2,2,4,2,3,2,7,3,9,3,2,9,2,90,5,9
1,76,555,1,0,3,1,1,1,3,3,1,0,1,1,1,1,3,1,3,1,3,2,3,3,3,1,2,3,0,1,1,2,3,3,3,1,3,3,3,3,2,2,5,1,0,1,1,1,1,1,2,0,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,4,1,2,3,3,3,,207,6055,5,1,2,1,1,2,1,2,2,1,1,2,3,3,2,3,1,3,1,2,2,1,3,2,1,3,2,1,1,4,3,2,2,0,2,1,2,2,2,2,3,3,1,4,5,4,2,5,2,9,3,1,9,2,90,1,9
1,76,556,1,3,3,3,1,1,3,3,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,3,3,3,1,1,1,3,3,1,1,2,3,1,1,2,2,4,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,4,2,0,3,1,3,,207,6055,6,1,2,0,1,1,2,2,1,1,1,1,3,3,2,3,1,2,1,1,1,1,2,2,2,3,1,1,3,4,4,2,1,2,2,2,1,2,1,1,1,2,2,5,3,1,1,6,4,9,3,1,9,2,91,2,9
