CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3A.,Q.3B.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39B.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,CARD..1,DECK..1,BALLOT..1,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72E.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74C..1,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100A.,Q.100B.,Q.100C.,Q.100D.,Q.100D..1,Q.101A.,Q.102E.,Q.103I.,Q.104E.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,V.112.,V.113.,V.114.,V.115.,V.116.,V.117.,V.118.
1,85,796,1,5,3,2,8,5,5,1,3,7,4,3,6,1,2,1,2,2,2,2,3,2,4,2,2,2,2,1,1,2,2,3,2,3,2,2,2,2,2,3,2,2,1,2,3,3,2,1,2,3,1,1,1,1,2,3,3,4,2,1,1,4,3,2,3,3,2,2,2,85,796,1,2,2,1,1,1,4,5,2,1,1,4,1,1,2,2,1,2,1,4,1,4,1,1,3,2,1,4,2,1,4,3,1,1,3,2,0,1,1,1,3,6,6,9,1,0,0,0,0,0,0,0,0,0,0,0,10,32041
1,85,797,2,5,3,2,8,5,5,1,3,7,3,3,6,1,4,1,3,2,1,1,3,1,1,2,3,2,2,3,3,2,3,2,1,3,1,4,1,1,3,2,1,2,2,2,3,2,2,1,1,2,2,2,1,3,1,3,3,4,3,3,1,2,3,2,3,2,1,0,2,85,797,3,2,2,2,2,1,2,5,1,2,1,3,1,2,3,2,1,4,1,2,1,1,4,1,3,1,1,4,1,2,3,2,2,1,4,1,1,1,1,1,4,3,5,9,5,0,0,0,0,0,0,0,0,0,0,0,10,33282
1,85,798,1,6,3,2,8,5,5,1,3,7,1,3,6,1,4,1,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,3,3,1,2,1,3,2,1,4,1,2,3,3,4,2,3,1,2,2,1,3,4,2,0,2,85,798,3,2,2,1,2,2,2,2,5,1,1,3,1,2,3,1,2,3,1,3,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,3,1,1,1,1,4,6,2,8,2,0,0,0,0,0,0,0,0,0,0,0,9,33091
1,85,799,2,4,3,2,9,5,5,1,3,2,3,3,3,1,2,2,1,3,1,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,2,4,2,1,1,2,2,1,2,2,1,2,3,3,3,3,1,2,3,3,3,1,2,2,2,85,799,2,2,2,1,1,2,2,1,3,0,3,1,3,1,2,3,1,2,3,1,2,1,4,1,4,1,2,2,3,2,3,1,3,2,3,2,1,1,1,1,4,6,6,8,1,4,9,5,2,1,4,2,3,3,3,1,9,23031
1,85,800,1,2,3,2,9,5,5,1,2,9,1,1,4,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,1,1,2,3,2,3,1,3,2,2,3,1,2,4,2,1,2,3,2,1,3,2,3,2,3,3,1,1,2,3,2,2,3,3,2,2,2,85,800,2,2,2,1,1,1,2,1,4,5,1,2,3,1,2,3,1,2,3,2,3,2,3,1,2,3,1,2,3,2,3,2,3,2,2,3,1,1,1,1,4,2,4,9,4,0,0,0,0,0,0,0,0,0,0,0,8,92619
1,85,801,1,3,3,2,9,5,5,1,2,7,1,3,4,2,4,1,2,2,2,2,2,2,4,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,2,3,3,2,3,2,3,1,1,1,1,3,3,3,3,3,1,1,4,3,3,0,2,2,4,2,85,801,2,2,2,2,2,2,0,2,5,3,1,3,2,2,2,2,2,3,2,3,1,1,2,2,3,2,2,3,2,2,3,4,2,2,4,1,1,1,1,1,4,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,10,33082
1,85,802,2,4,3,2,9,5,5,1,3,4,3,3,4,1,2,3,3,2,3,2,2,2,1,3,1,2,2,3,1,2,3,3,1,2,1,2,2,2,2,2,1,2,2,2,3,3,2,3,1,3,2,3,2,3,1,3,3,4,2,3,2,3,2,2,3,3,1,2,2,85,802,3,2,1,1,2,1,2,4,5,3,1,3,1,1,3,1,1,3,2,3,2,2,2,2,3,2,1,3,2,3,3,3,2,2,3,2,1,1,2,1,3,2,3,8,2,3,1,1,4,3,2,2,2,3,2,5,10,64171
1,85,803,1,3,3,2,9,5,5,1,3,7,1,3,5,1,1,2,2,1,1,3,1,2,4,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,2,2,2,2,4,2,3,1,3,1,2,2,1,2,3,3,4,3,3,2,3,2,2,3,1,2,2,2,85,803,2,2,2,1,1,1,2,2,1,6,1,2,3,2,3,1,2,2,3,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,2,3,1,1,1,1,4,3,5,9,4,0,0,0,0,0,0,0,0,0,0,0,8,33143
1,85,804,1,3,3,2,9,5,5,1,3,3,2,3,5,1,4,1,1,1,2,1,2,2,8,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,3,3,3,2,3,1,3,1,3,1,3,3,2,3,3,1,2,3,3,2,2,3,1,2,2,2,85,804,4,2,2,1,1,2,2,1,2,4,1,4,1,1,4,1,1,4,1,3,1,3,3,1,4,1,1,3,3,2,3,3,2,2,3,2,1,1,1,1,4,2,2,3,1,2,1,2,3,2,2,3,4,3,3,5,9,18011
1,85,805,2,5,3,2,9,5,5,1,2,4,1,3,5,2,4,1,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,4,2,1,3,3,1,2,5,1,1,1,3,2,1,2,2,1,3,3,4,3,3,1,1,1,1,2,1,2,2,2,85,805,3,2,2,1,1,2,2,2,3,4,1,2,1,2,4,1,2,4,1,2,2,2,3,2,3,2,2,3,3,2,3,2,3,2,3,3,1,1,1,2,3,4,3,6,1,2,3,5,4,5,2,3,2,5,5,2,9,22011
1,85,806,2,6,3,2,9,5,5,2,3,7,3,3,5,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,2,4,3,4,1,1,2,3,2,1,4,4,1,2,2,1,3,5,1,3,1,4,1,1,3,2,2,3,3,4,2,3,2,5,3,5,4,1,2,2,2,85,806,4,2,2,1,1,1,2,1,5,4,1,4,3,1,4,1,2,3,1,3,3,3,2,1,3,3,2,2,3,2,3,4,1,2,2,3,1,1,1,1,4,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,8,32112
1,85,807,1,4,3,2,9,5,5,1,3,1,3,3,7,2,4,1,2,2,2,4,2,2,1,2,1,2,2,4,1,2,4,2,1,1,1,3,1,2,2,3,1,3,3,3,3,4,2,1,2,3,2,1,1,1,1,2,3,2,1,1,1,4,3,4,3,2,2,3,2,85,807,2,2,2,1,1,1,2,1,3,5,1,2,3,1,1,3,2,3,3,2,1,4,3,3,2,2,2,2,2,2,4,3,4,3,2,3,1,1,1,1,4,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,8,65181
1,85,808,1,2,1,1,9,5,5,1,3,1,2,3,7,1,5,1,2,2,2,1,4,2,1,1,2,1,2,3,1,2,2,3,1,3,1,1,1,2,3,1,3,1,1,2,5,4,1,3,1,4,1,1,1,1,3,3,3,4,1,1,3,4,3,2,3,1,2,2,2,85,808,3,2,2,1,2,1,2,1,4,6,6,2,3,1,3,3,2,3,3,4,1,4,1,1,4,3,2,3,2,4,1,4,1,1,4,1,1,1,1,1,4,6,3,5,1,0,0,0,0,0,0,0,0,0,0,0,9,65301
1,85,809,1,2,3,2,9,5,5,1,3,9,1,1,7,2,1,2,3,3,1,2,2,4,1,2,2,2,2,3,3,2,3,2,2,4,2,3,2,2,1,3,3,2,3,2,3,4,2,1,1,3,2,3,1,6,2,2,3,2,1,3,2,3,2,2,4,1,4,2,2,85,809,4,2,2,1,1,2,2,5,3,1,1,3,3,2,3,3,1,3,1,2,3,2,3,1,2,3,2,2,3,2,2,1,3,2,3,3,1,2,2,1,2,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,9,92209
1,85,810,3,6,3,2,9,5,5,1,3,4,3,6,7,2,2,1,1,3,1,1,1,2,1,2,3,3,1,4,0,0,0,0,1,3,1,2,1,3,2,2,1,1,2,1,2,5,3,3,2,3,1,0,1,5,1,3,3,4,3,2,2,5,3,1,3,1,2,2,2,85,810,3,2,2,1,1,1,2,5,6,1,1,3,1,2,2,3,2,3,2,3,1,4,2,2,2,3,2,3,2,3,3,2,2,3,2,0,2,1,2,1,2,5,5,8,3,3,7,5,5,4,2,2,1,4,3,2,8,21301
1,85,811,1,3,3,2,9,5,5,1,3,4,3,3,7,1,2,1,1,3,3,2,4,1,1,2,1,1,1,4,2,2,3,2,1,3,1,2,2,2,1,3,2,2,2,2,3,3,2,3,1,4,1,1,4,2,1,2,2,3,3,3,5,3,2,2,2,3,2,2,2,85,811,3,2,2,1,1,1,2,4,5,2,1,2,1,1,3,3,1,2,1,2,3,3,3,1,2,1,1,2,3,3,3,3,2,1,3,1,1,1,1,2,3,1,2,7,1,5,8,2,2,2,2,3,1,4,2,1,8,63161
1,85,812,1,3,2,1,9,5,5,1,2,9,1,1,6,1,2,1,1,2,1,2,2,1,1,2,2,2,2,4,2,2,2,2,2,2,2,3,2,3,2,3,1,2,3,2,3,4,2,1,2,2,2,3,2,3,2,2,2,3,1,3,2,2,3,2,2,1,2,2,2,85,812,2,2,2,1,1,2,2,2,6,5,1,4,1,1,3,1,1,3,1,4,1,3,1,2,3,1,2,3,2,2,3,2,3,2,3,2,2,2,2,1,1,4,5,7,2,0,0,0,0,0,0,0,0,0,0,0,9,51209
1,85,813,1,3,1,2,9,5,5,1,3,4,1,3,6,1,3,1,2,2,1,3,2,2,1,2,1,2,1,2,1,2,2,2,1,3,2,2,2,3,2,3,2,2,2,1,2,4,1,1,1,3,2,2,1,2,2,3,3,4,3,2,3,4,2,2,3,3,2,2,2,85,813,1,2,2,1,1,1,2,5,2,3,1,4,1,1,3,1,2,3,1,2,2,3,2,1,3,2,1,3,1,2,2,2,1,2,2,2,1,1,1,1,4,4,1,8,4,4,3,5,4,3,3,3,3,2,3,2,8,12032
1,85,814,1,4,1,2,9,5,5,1,3,9,2,1,6,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,3,2,2,1,3,2,1,2,2,3,3,1,1,1,3,1,1,2,3,3,3,3,3,3,2,2,1,2,2,1,2,2,3,2,85,814,3,2,2,1,1,2,2,3,6,5,1,2,3,1,2,2,1,3,2,2,2,2,3,1,3,2,1,2,3,4,2,2,3,2,2,3,1,2,2,2,1,5,3,6,4,0,0,0,0,0,0,0,0,0,0,0,9,93319
1,85,815,1,4,2,2,9,5,5,1,2,9,1,1,6,2,2,3,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,3,3,2,2,4,2,1,1,3,1,1,1,2,2,3,3,4,1,2,1,1,1,1,1,1,3,2,2,85,815,3,2,2,1,1,1,2,1,4,3,1,2,3,2,3,2,2,2,2,3,2,2,3,1,3,2,1,2,2,2,3,2,3,2,3,2,2,2,2,1,1,4,4,7,3,0,0,0,0,0,0,0,0,0,0,0,8,91259
1,85,816,2,5,3,2,9,5,1,5,1,4,4,4,1,1,1,2,2,3,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,3,2,3,1,3,3,1,2,4,1,1,1,4,1,1,1,1,3,2,3,4,3,1,1,3,2,1,3,2,2,2,2,85,816,3,2,2,1,1,1,2,5,1,2,1,2,1,1,3,2,1,3,1,2,2,2,3,1,3,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,5,6,1,5,1,5,3,6,5,6,5,4,0,4,4,2,8,0
1,85,817,3,5,3,2,8,6,1,5,1,4,4,4,1,1,1,2,2,3,1,3,2,2,1,2,1,2,1,1,1,2,2,1,1,2,2,3,2,3,2,3,2,3,3,2,2,4,2,1,2,3,2,1,2,2,2,3,3,4,1,2,1,3,2,2,3,4,2,2,2,85,817,2,2,2,1,1,1,2,2,4,5,1,2,2,2,2,2,1,2,3,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,2,2,1,1,2,1,3,5,3,8,3,4,9,5,4,4,5,1,5,3,4,2,8,81091
1,85,818,3,5,3,2,7,6,4,2,3,4,1,4,1,1,2,1,2,1,3,1,2,2,1,3,1,2,1,2,1,1,2,2,2,3,1,1,1,2,2,1,2,2,2,1,3,2,2,1,2,3,1,1,2,2,1,3,3,2,3,1,2,2,1,2,2,2,2,2,2,85,818,3,2,2,1,2,2,2,2,5,3,1,4,1,1,3,1,1,2,2,4,3,3,3,1,2,2,2,2,3,3,3,3,2,2,2,2,1,1,1,1,4,4,3,9,3,4,7,3,5,2,2,2,4,5,3,5,9,62141
1,85,819,2,5,3,2,7,6,4,1,3,4,1,4,1,3,5,1,2,2,2,1,3,2,1,1,3,2,2,3,3,3,3,4,2,3,1,3,1,2,4,2,4,2,2,2,3,4,1,3,3,3,2,1,2,1,3,3,3,4,3,3,1,2,2,5,3,4,3,5,2,85,819,4,2,2,1,1,1,2,6,5,1,1,3,2,2,2,2,2,4,1,2,2,2,3,2,2,3,2,2,3,2,3,2,3,2,3,2,1,1,1,1,4,7,1,6,1,2,9,1,5,1,1,2,1,2,4,5,8,64081
1,85,820,2,5,3,2,10,6,4,1,3,4,4,4,1,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,3,3,2,2,2,3,3,2,3,2,3,0,0,4,2,2,3,3,2,1,1,1,3,3,3,3,3,2,3,2,85,820,1,1,2,1,1,1,3,5,1,2,1,4,1,1,3,2,1,2,2,2,1,1,3,1,2,2,1,2,1,2,1,2,3,1,2,2,2,1,2,1,2,5,2,7,3,2,9,1,3,2,1,1,6,0,2,5,10,0
1,85,821,2,5,3,2,6,6,5,1,3,4,2,4,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,3,2,2,2,3,2,3,1,1,2,1,3,4,2,1,2,3,2,1,1,10,2,3,3,1,3,1,1,4,2,2,3,4,4,4,2,85,821,2,2,2,1,1,1,2,5,2,3,1,2,1,2,3,1,2,2,2,3,2,2,2,1,3,2,2,2,3,2,3,2,2,2,3,2,1,2,2,2,1,5,0,9,0,3,6,5,3,4,4,1,5,2,3,2,8,81121
1,85,822,2,5,3,2,6,6,1,5,1,4,4,4,1,2,4,1,2,2,2,1,3,2,1,3,2,1,1,4,4,2,3,4,3,4,1,3,1,1,3,2,4,2,2,2,4,2,3,2,2,3,2,1,2,5,1,3,3,2,1,2,1,1,1,2,3,4,1,3,2,85,822,4,2,2,1,1,1,2,3,5,4,1,2,1,2,3,2,1,4,1,2,1,1,3,1,4,1,1,3,1,2,3,3,1,3,3,1,1,2,2,1,2,3,5,9,3,4,3,1,5,1,1,1,1,2,5,5,8,12071
1,85,823,1,5,3,2,9,6,1,5,1,4,3,4,1,2,3,1,2,2,2,1,3,2,1,2,3,2,1,1,1,1,2,2,1,2,1,3,2,3,3,2,1,1,2,2,4,4,2,3,1,4,1,1,4,3,2,1,3,2,3,1,2,4,5,3,3,1,4,4,2,85,823,1,2,2,2,2,2,4,5,1,3,1,4,2,2,3,2,4,4,3,3,3,1,3,2,3,2,1,3,3,2,3,4,3,2,3,2,1,1,1,1,4,1,3,8,4,3,2,2,3,3,1,3,5,2,1,1,10,12182
1,85,824,3,5,3,2,6,6,5,1,3,4,4,4,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,3,1,4,1,2,2,2,1,5,1,1,1,3,2,1,1,10,1,2,3,4,1,3,1,2,1,2,2,4,2,2,2,85,824,2,2,2,1,1,1,2,3,5,2,1,2,1,1,2,3,3,2,3,3,1,2,3,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,1,1,3,1,7,3,3,9,8,4,3,3,3,0,4,4,3,8,81031
1,85,825,3,5,3,2,0,7,4,2,2,4,3,4,1,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,2,3,1,2,2,2,2,2,2,4,1,1,1,3,2,1,1,1,3,3,3,4,3,1,2,3,2,2,3,3,2,3,2,85,825,1,2,2,1,1,2,2,2,5,4,1,3,2,1,3,2,1,3,2,2,3,2,3,1,3,1,1,2,3,1,3,3,1,2,3,2,1,1,1,1,4,2,3,6,1,4,3,6,5,2,5,3,6,0,2,3,9,0
1,85,826,1,5,3,2,8,6,5,1,3,4,1,4,1,1,2,1,2,2,1,3,2,2,1,2,3,2,2,2,0,1,0,2,1,2,2,3,2,2,1,3,2,2,3,2,2,4,1,1,1,4,1,1,1,7,3,3,3,4,3,2,2,3,1,3,3,3,2,2,2,85,826,3,2,2,1,1,1,2,5,3,2,1,2,3,2,0,1,1,0,1,2,3,3,1,2,0,2,1,0,2,3,3,4,1,2,4,2,2,2,1,1,2,2,6,2,1,2,2,5,5,3,3,4,2,3,3,2,8,12142
1,85,827,3,5,3,2,10,6,4,1,2,4,1,4,1,1,2,2,1,3,1,3,2,2,1,2,3,2,1,2,3,2,2,2,2,1,2,1,2,3,2,3,1,3,3,2,2,4,2,3,1,3,1,1,4,2,3,3,3,4,3,3,2,4,3,2,2,1,2,2,2,85,827,3,2,2,1,1,1,2,5,1,2,1,2,1,1,2,2,2,3,1,3,1,3,1,2,2,2,2,3,1,2,3,2,2,2,3,2,1,1,2,2,2,5,4,7,2,3,5,4,5,4,4,3,2,5,1,2,8,63141
1,85,828,2,5,3,2,9,6,5,2,3,4,3,4,1,1,2,1,1,2,1,1,2,2,1,2,3,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,3,2,2,2,3,3,1,1,1,3,2,1,1,7,3,3,3,4,3,3,1,2,2,2,3,3,2,2,2,85,828,3,1,2,1,1,1,2,5,3,2,1,2,3,1,3,1,2,3,2,3,2,2,2,2,4,1,2,3,2,2,3,2,3,2,3,2,1,2,2,2,1,5,5,7,1,3,3,3,4,2,3,3,5,3,4,1,10,63201
1,85,829,2,5,3,2,3,5,4,2,3,4,3,4,1,1,5,1,1,2,3,1,3,2,5,2,2,2,1,2,1,1,2,1,1,3,2,2,2,1,1,1,4,1,2,1,3,5,3,1,3,2,2,2,1,3,1,3,3,4,1,1,2,4,4,2,3,3,4,4,2,85,829,4,2,2,1,1,1,2,5,2,3,1,3,1,1,4,1,1,2,3,2,1,3,3,1,2,3,1,2,3,4,4,3,3,1,4,3,1,1,1,1,4,5,6,8,1,3,7,5,5,3,2,1,6,0,1,3,8,22151
1,85,830,3,5,3,2,9,7,5,1,3,4,3,4,1,2,4,1,1,2,1,1,3,2,1,2,1,1,1,3,2,1,2,2,2,2,1,1,1,1,2,1,3,1,1,3,3,3,1,3,2,4,3,1,4,8,2,1,3,4,3,2,1,2,1,3,3,4,2,2,2,85,830,2,2,2,1,1,2,2,5,2,6,1,3,2,1,3,3,2,3,1,2,1,2,3,1,4,3,1,2,1,2,3,3,2,2,4,1,1,1,1,2,3,5,2,5,2,5,3,1,6,1,2,2,3,3,5,5,9,21022
1,85,831,3,5,3,2,10,6,4,1,3,4,1,4,1,1,2,1,1,2,1,2,2,2,1,2,2,1,1,3,2,2,2,2,2,1,2,1,2,2,2,1,3,1,2,4,3,4,2,1,3,1,3,3,2,3,1,3,3,3,2,1,2,5,2,3,1,3,1,3,2,85,831,1,2,2,1,1,1,2,1,2,5,2,2,1,1,3,1,1,1,1,3,1,1,3,2,3,1,1,2,1,1,3,1,2,2,3,1,1,1,1,2,3,2,2,6,2,4,6,3,4,1,3,1,2,2,2,1,8,21381
1,85,832,2,5,3,2,4,5,1,5,1,4,3,4,1,2,4,1,1,2,3,2,1,2,1,2,2,2,1,2,1,1,3,1,2,2,1,2,2,3,2,2,3,2,2,2,3,3,2,1,2,3,1,2,2,2,1,3,3,3,2,1,3,4,3,2,3,1,2,2,2,85,832,3,2,1,1,1,1,2,3,2,5,1,2,2,2,1,2,1,3,2,2,2,3,3,3,3,2,1,3,2,1,3,3,3,1,4,3,1,1,1,1,4,5,2,6,2,3,3,4,3,1,1,2,4,4,1,1,10,22241
1,85,833,3,5,3,2,9,7,4,2,3,4,2,4,1,1,2,1,1,3,2,2,1,2,1,2,1,1,1,3,1,1,2,2,1,3,2,3,1,2,4,2,3,2,2,2,3,4,2,1,1,3,1,0,1,3,1,3,3,3,3,3,1,3,2,3,3,3,3,5,2,85,833,3,2,2,2,2,2,3,2,4,5,1,2,1,1,4,3,1,3,1,2,2,2,3,1,4,1,1,3,1,2,3,2,3,2,2,3,1,1,1,1,4,2,5,9,5,5,3,4,4,2,2,3,4,2,3,1,10,21361
1,85,834,2,5,3,2,9,4,5,2,3,4,4,4,1,1,1,1,1,2,2,1,4,2,5,2,1,1,1,3,1,1,1,4,1,2,1,3,2,1,3,3,3,2,2,2,3,3,3,3,2,3,2,0,2,3,1,1,1,3,1,1,2,2,3,3,3,3,1,2,2,85,834,2,2,1,2,2,2,1,6,5,3,1,4,3,1,3,1,1,2,3,1,4,3,3,1,2,1,1,3,3,2,2,1,2,3,4,1,2,2,2,2,5,4,3,7,2,5,5,1,2,2,3,1,4,2,2,5,6,12122
1,85,835,3,5,3,2,9,6,4,1,3,4,3,4,1,1,3,3,1,2,3,1,5,4,1,2,1,2,2,3,3,2,3,2,1,3,2,2,1,1,4,1,3,2,2,3,4,2,2,1,2,3,2,1,4,3,1,3,3,4,2,1,2,4,2,3,3,3,2,3,2,85,835,2,2,2,1,1,2,4,5,1,2,1,3,1,1,2,1,1,2,1,3,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,0,1,3,7,2,5,2,3,9,3,5,2,2,1,6,0,2,1,10,25051
1,85,836,2,5,3,2,10,6,4,1,3,4,1,4,1,2,5,1,1,2,2,2,4,4,1,1,3,3,2,3,3,2,3,3,2,4,1,4,2,1,3,3,3,2,3,4,4,3,2,2,2,3,2,2,3,2,1,3,3,3,3,2,2,3,2,2,3,2,2,2,2,85,836,3,2,2,1,1,1,2,6,3,4,1,3,2,2,4,2,2,4,2,3,2,2,3,2,3,2,2,3,1,2,3,2,2,2,3,1,1,1,1,1,4,2,3,9,5,2,3,1,3,2,1,1,1,4,3,5,8,64181
1,85,837,3,5,3,2,10,4,4,2,3,4,3,4,1,2,2,1,1,1,1,3,1,2,1,3,1,2,2,1,1,1,1,1,1,3,1,2,2,2,3,3,4,2,3,1,1,4,1,1,1,3,1,1,1,1,1,2,3,2,2,1,1,1,1,2,3,3,4,5,2,85,837,2,2,2,1,1,1,2,2,5,1,1,3,1,1,3,2,1,3,2,2,3,2,3,1,2,2,1,2,3,2,3,2,3,1,3,3,1,1,2,1,3,2,2,9,3,3,6,5,2,4,2,4,6,1,4,5,8,0
1,85,838,3,5,3,2,9,6,4,2,3,4,4,4,1,1,2,1,1,1,1,4,1,2,1,2,1,2,1,1,1,1,3,1,1,3,2,1,1,3,1,1,2,1,1,3,2,4,1,1,1,3,1,2,4,1,1,3,3,4,1,3,1,3,3,4,3,1,1,2,2,85,838,1,2,2,1,1,2,2,2,4,1,1,4,3,1,2,5,1,2,3,2,2,3,3,1,2,1,1,2,3,2,3,2,3,1,3,3,2,2,2,2,5,2,2,5,2,4,9,8,7,3,3,4,5,3,2,3,9,0
1,85,839,3,5,3,2,9,6,5,1,3,4,3,4,1,1,4,1,1,2,2,1,1,2,5,2,1,2,1,2,2,3,3,2,1,3,2,3,2,2,3,2,3,2,2,2,2,4,2,1,2,2,1,1,2,2,2,3,3,3,1,1,1,3,2,2,3,2,1,2,2,85,839,3,2,2,1,1,1,2,5,1,4,1,4,1,1,4,2,1,3,2,2,3,3,2,3,2,3,1,3,2,3,3,2,3,2,4,3,1,1,1,1,4,1,6,9,4,4,2,5,3,2,2,2,1,4,3,1,8,25212
1,85,840,2,5,3,2,7,5,5,2,3,4,4,4,1,1,1,2,1,2,2,2,3,2,1,3,3,3,1,2,2,3,3,2,3,3,3,3,2,2,3,2,3,2,2,3,2,3,2,2,1,1,2,3,2,2,1,1,2,4,2,1,1,2,2,4,3,3,2,3,2,85,840,2,2,2,1,1,1,2,2,4,5,1,3,2,3,3,3,3,2,3,2,1,2,3,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,5,4,1,9,1,3,9,2,2,1,4,2,6,0,4,5,8,0
1,85,841,3,5,3,2,9,6,5,2,3,4,3,4,1,1,4,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,2,2,1,1,3,1,2,3,3,2,4,2,1,2,3,2,1,2,2,3,3,3,4,1,1,2,2,2,2,3,4,2,4,2,85,841,2,2,2,2,2,2,4,2,5,4,1,3,2,2,4,2,1,3,1,3,2,2,3,1,3,1,1,3,2,3,3,2,3,2,4,1,1,1,1,1,4,2,4,9,4,2,2,5,4,3,3,1,3,2,3,1,10,25122
1,85,842,2,5,3,2,9,6,4,4,3,4,1,4,1,1,3,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,3,1,3,2,3,3,2,2,4,1,1,1,4,1,1,2,1,1,2,3,4,1,3,2,3,2,2,3,1,1,2,2,85,842,3,2,2,1,1,2,2,3,1,2,1,2,3,1,3,3,1,2,3,3,2,1,3,1,3,2,2,3,2,2,3,3,1,2,3,2,1,1,1,1,4,2,4,8,2,5,3,6,5,4,4,4,3,4,2,2,9,12191
1,85,843,2,5,3,2,7,6,4,2,2,4,1,4,1,2,2,1,3,2,2,2,2,2,5,2,3,2,1,2,2,2,3,2,2,3,0,3,2,1,2,2,2,2,2,3,3,4,1,2,1,3,2,3,1,3,1,2,2,2,4,1,2,4,2,2,3,3,2,2,2,85,843,1,2,2,1,1,1,2,2,5,4,1,2,3,3,2,3,2,3,3,2,2,2,3,1,3,2,2,2,3,2,3,2,3,2,3,2,1,1,1,1,4,2,2,7,3,3,6,1,1,1,1,3,1,2,2,5,8,22161
1,85,844,2,5,3,2,9,6,4,2,3,4,1,4,1,2,4,1,3,2,2,2,3,2,1,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,3,2,2,2,2,3,3,3,2,3,2,3,2,1,4,3,3,2,3,3,1,1,2,3,2,2,2,4,2,2,2,85,844,1,2,2,1,1,1,4,4,5,2,1,2,2,2,4,1,2,3,2,3,2,3,3,2,3,1,1,3,2,2,3,2,1,1,3,2,1,2,2,2,1,3,3,8,1,2,3,1,3,1,1,1,2,4,2,5,10,64142
