CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,V.12A.,Q.13.,Q.14.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.41.,Q.44.,Q.45.,Q.46.,Q.47A.,Q.47B.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61A.,Q.61B.,Q.62.,Q.63.,Q.65.,Q.66A.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.66B.,Q.66B..1,Q.66B..2,Q.66B..3,Q.67.,Q.68.,Q.69.,Q.70.,Q.71A.,Q.71B.,Q.72.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.76.,Q.77A.,Q.77B.,Q.77C.,Q.78.,Q.81.,Q.82.,Q.83.,Q.84A.,Q.85A.,Q.85B.,V.87.,V.88.,V.89.,V.90.
1,115,472,2,3,3,5,3,5,1,8,8,4,5,18,1,2,7,2,1,1,1,2,3,2,2,2,2,3,3,1,4,1,1,2,4,3,1,3,3,4,1,1,4,4,4,1,3,3,2,3,2,2,2,3,3,2,1,3,1,3,1,2,2,2,3,2,2,115,472,2,0,0,0,0,2,2,1,4,1,1,11,2,2,3,3,2,1,1,1,3,3,5,3,3,2,1,1,23,13,1
1,115,473,2,3,4,5,2,3,1,7,8,2,3,14,2,2,13,4,1,2,3,2,1,2,2,2,2,1,1,1,2,4,2,2,2,2,2,3,3,3,2,1,3,2,2,1,3,3,2,2,2,3,2,3,3,2,2,3,2,1,1,6,5,2,2,2,2,115,473,2,0,0,0,0,2,2,1,4,1,1,4,3,2,3,3,2,2,2,2,1,3,3,2,1,2,2,1,2,10,4
1,115,474,2,2,4,4,4,1,1,7,10,2,4,14,2,2,13,1,2,1,3,2,2,2,2,2,1,2,2,1,2,2,2,2,1,3,1,2,3,3,1,1,2,2,2,1,3,3,2,3,2,3,2,4,3,2,2,3,2,1,1,2,1,1,1,2,2,115,474,2,0,0,0,0,2,1,1,2,1,2,7,1,1,1,3,1,1,1,1,1,3,1,1,1,3,3,1,14,12,4
1,115,475,2,2,4,5,2,4,1,7,8,2,4,14,2,2,13,6,2,3,1,3,3,2,4,3,3,3,2,1,4,5,7,1,4,3,1,3,3,3,2,2,4,3,4,1,3,1,4,4,5,5,4,4,3,3,2,3,2,1,1,6,1,2,2,2,2,115,475,2,0,0,0,0,4,2,1,2,1,2,4,3,2,3,3,1,2,1,2,1,3,1,3,1,2,1,1,8,7,4
1,115,476,2,1,4,5,2,1,1,7,9,2,4,14,2,2,12,8,1,2,3,3,3,2,2,1,1,2,1,1,3,3,9,2,2,3,1,2,3,4,1,1,3,5,4,2,1,3,2,2,2,2,2,1,1,2,1,3,4,3,1,6,4,3,3,2,2,115,476,2,0,0,0,0,3,2,3,1,2,1,11,3,5,4,4,1,1,1,1,1,3,1,2,1,3,3,1,3,28,4
1,115,477,2,2,4,5,2,5,1,7,11,4,4,15,2,2,14,1,2,3,2,3,3,3,4,3,3,3,2,1,4,5,0,2,4,2,6,3,5,3,2,1,4,5,4,1,3,1,5,4,4,4,3,4,3,0,2,3,1,2,1,2,2,4,0,2,2,115,477,2,0,0,0,0,2,2,1,4,1,2,9,3,1,3,1,3,1,1,1,1,3,2,2,1,1,1,1,14,127,4
1,115,478,2,3,4,4,2,5,1,7,8,4,4,16,2,2,15,2,2,3,1,3,3,2,4,3,3,2,3,1,3,2,9,2,4,2,1,2,4,4,1,2,2,5,4,1,3,3,4,4,4,4,1,1,4,2,1,3,2,4,1,2,2,3,3,2,2,115,478,2,0,0,0,0,1,1,4,4,1,2,6,1,1,1,3,4,2,2,2,2,3,4,2,2,2,3,1,14,6,4
1,115,479,2,3,4,5,3,1,1,7,2,2,4,16,2,2,6,6,2,2,1,2,2,2,2,2,1,2,1,1,2,1,7,2,3,3,1,3,3,4,2,2,2,2,2,1,3,4,4,1,1,5,3,2,3,3,2,3,2,2,1,6,2,4,2,1,2,115,479,2,1,1,1,2,4,2,1,4,2,2,11,3,5,4,4,1,1,1,1,1,3,4,3,1,1,3,1,3,47,4
1,115,480,2,3,5,4,2,1,1,7,10,2,4,14,2,2,13,4,2,1,3,2,2,2,2,1,1,2,1,1,4,3,2,2,2,2,1,2,4,1,1,1,2,2,2,1,3,3,2,1,1,2,2,3,3,2,1,3,2,1,1,4,5,1,2,2,2,115,480,2,0,0,0,0,3,1,3,3,1,2,5,3,2,3,3,1,1,1,2,1,3,3,1,1,2,2,1,2,15,4
1,115,481,2,3,5,5,4,1,1,7,8,2,4,14,2,2,13,3,2,2,3,3,2,2,3,3,1,3,2,1,4,5,9,2,2,1,1,2,3,4,2,2,3,3,2,2,1,1,3,2,3,2,2,4,3,3,2,3,1,1,1,2,4,2,2,2,2,115,481,2,0,0,0,0,3,3,1,4,1,1,7,3,1,3,3,3,1,1,1,1,3,4,3,1,2,1,1,3,56,4
1,115,482,2,2,5,5,2,5,1,7,3,2,5,14,2,2,2,5,1,2,1,3,3,1,3,3,3,3,3,1,3,5,2,2,3,3,2,3,4,4,1,1,4,4,3,1,1,1,3,4,5,5,2,2,3,3,2,3,4,2,5,5,2,2,2,2,2,115,482,2,0,0,0,0,1,2,2,4,2,2,7,3,2,2,3,4,2,2,2,1,3,1,3,3,3,1,1,12,29,4
1,115,483,2,1,5,5,4,3,1,7,7,2,3,14,2,2,9,1,2,1,3,1,1,2,2,1,1,2,1,1,1,1,9,1,1,2,1,1,3,4,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,2,115,483,2,0,0,0,0,4,2,3,2,1,1,3,3,2,3,1,1,1,1,1,1,3,2,2,1,2,2,1,14,116,4
1,115,484,2,1,5,5,2,3,1,7,8,2,4,14,2,2,6,2,1,2,1,3,3,1,3,3,3,3,1,1,4,3,1,2,2,3,1,2,4,2,2,3,4,4,4,1,3,4,2,3,3,3,3,4,3,1,2,3,2,2,1,2,1,2,3,2,2,115,484,2,0,0,0,0,2,1,1,4,2,2,7,3,1,3,3,3,1,1,1,1,3,3,3,3,2,3,1,14,51,4
1,115,485,2,3,5,5,2,3,1,7,3,2,4,15,2,2,5,6,2,2,1,1,2,2,2,3,2,2,3,1,4,3,9,1,3,2,1,2,3,2,2,1,4,6,3,2,1,1,2,2,2,2,2,3,3,2,3,3,2,1,3,6,2,2,2,2,2,115,485,2,0,0,0,0,3,2,1,4,1,1,10,3,1,3,3,2,1,2,2,1,3,2,3,3,3,3,1,12,24,4
1,115,486,2,2,5,4,4,1,1,7,8,2,4,15,2,2,5,1,1,3,3,3,2,1,5,3,3,3,2,1,4,3,7,2,4,3,1,2,5,3,1,2,2,6,4,1,1,1,5,5,5,5,4,1,3,4,3,4,4,3,1,6,4,3,3,2,2,115,486,2,0,0,0,0,1,4,1,1,1,1,11,3,5,4,4,3,2,1,2,1,3,1,3,2,2,3,1,8,104,4
1,115,487,2,1,5,4,2,3,1,7,8,2,4,15,2,2,2,5,2,1,1,1,2,2,1,1,1,2,1,1,3,1,9,2,2,2,1,2,3,4,1,1,2,2,2,1,3,3,2,1,1,2,3,1,3,1,2,4,2,2,1,2,1,1,1,2,2,115,487,2,0,0,0,0,3,2,3,4,1,1,8,3,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,12,17,4
1,115,488,2,3,5,5,3,1,1,7,8,2,5,17,2,2,17,2,2,1,2,3,2,2,2,1,1,3,2,1,4,1,0,1,4,3,1,2,5,4,1,1,4,5,2,2,1,1,5,4,4,4,0,4,3,3,1,2,2,1,1,2,1,1,3,2,2,115,488,2,0,0,0,0,2,3,1,4,1,1,5,2,1,1,3,3,1,2,1,1,3,3,3,2,2,1,1,8,94,4
1,115,489,2,4,5,5,3,5,1,8,8,2,5,18,1,2,14,6,1,2,3,2,2,2,2,3,3,2,3,1,4,4,9,2,4,3,2,2,5,2,5,1,4,5,4,1,3,3,3,4,3,3,3,3,3,2,2,3,1,1,1,2,1,2,3,1,2,115,489,2,1,2,2,1,2,1,2,1,2,2,11,3,5,4,4,3,1,1,1,1,3,1,3,1,3,3,1,23,9,1
1,115,490,2,1,5,5,1,3,1,7,8,2,5,18,2,2,17,6,1,2,1,2,1,3,3,3,2,2,1,1,3,3,1,1,2,3,1,2,3,3,1,2,4,4,2,1,3,2,3,2,2,4,2,3,4,4,2,4,2,3,1,2,1,2,2,2,2,115,490,2,0,0,0,0,3,2,2,3,1,1,7,1,1,3,1,2,1,1,1,1,3,3,2,2,3,1,1,14,49,4
1,115,491,2,3,6,5,3,2,1,7,1,2,3,14,2,2,4,3,2,1,2,2,3,2,2,2,2,2,2,1,3,2,5,2,0,2,2,3,3,4,2,2,3,6,3,2,1,3,1,4,4,4,2,1,2,2,2,3,1,1,1,2,2,2,2,2,2,115,491,2,0,0,0,0,3,2,3,2,1,2,1,3,2,3,3,1,1,1,1,1,3,5,3,2,2,3,1,14,71,4
1,115,492,2,4,6,5,4,4,1,7,8,2,4,15,2,2,1,4,2,1,3,2,2,1,1,1,1,2,3,1,4,4,9,2,4,3,1,2,3,2,1,2,4,2,3,1,3,2,2,3,3,4,2,1,1,1,2,3,1,1,3,5,1,3,2,2,2,115,492,2,0,0,0,0,4,1,1,4,1,2,3,3,1,2,1,2,2,2,1,1,3,4,3,1,2,3,1,2,27,4
1,115,493,2,2,6,5,2,4,1,7,4,2,4,15,2,2,11,3,1,2,1,2,2,2,3,3,3,1,1,1,2,2,9,2,3,3,1,2,3,4,1,1,3,3,3,1,1,3,3,3,2,3,2,2,1,2,1,3,2,1,1,1,1,2,3,2,2,115,493,2,0,0,0,0,2,2,3,1,1,1,8,1,1,3,2,3,2,1,2,1,3,2,3,2,2,2,1,3,21,4
1,115,494,2,1,6,5,2,3,1,7,0,2,4,15,2,2,5,2,1,3,3,3,3,1,4,4,4,3,2,3,4,5,1,1,4,3,6,3,1,3,1,4,4,5,2,0,1,1,4,4,4,5,3,4,1,4,3,3,1,3,1,1,4,2,3,1,2,115,494,2,1,1,2,0,2,3,3,3,2,1,3,3,2,3,3,4,2,2,2,2,3,1,2,3,3,1,1,14,126,4
1,115,495,2,3,6,5,3,5,2,7,8,2,4,16,2,2,16,6,1,2,1,2,2,1,3,3,2,2,2,1,4,3,9,2,3,2,1,1,4,2,1,3,2,2,1,1,3,2,4,3,3,4,3,4,2,2,2,3,1,2,1,3,2,2,1,2,2,115,495,2,0,0,0,0,4,2,1,4,1,2,5,3,1,3,2,2,1,1,1,1,3,4,3,1,2,2,1,8,79,4
1,115,496,2,3,6,4,3,4,1,7,10,2,4,17,2,2,5,6,2,2,1,2,2,2,3,3,2,1,1,1,3,3,9,1,2,2,2,2,4,2,2,2,2,3,3,2,2,2,4,2,4,4,2,4,3,2,2,3,2,1,1,2,1,2,3,2,2,115,496,2,0,0,0,0,2,4,1,4,1,1,5,3,1,2,3,3,2,1,2,1,2,4,2,3,1,1,1,3,22,4
1,115,497,2,4,6,5,2,3,1,7,8,2,5,17,2,2,3,2,2,1,1,1,2,2,2,2,1,1,3,1,2,2,1,2,2,3,1,3,3,4,1,2,3,2,4,2,2,2,4,3,3,4,2,4,2,1,2,4,1,1,1,2,2,2,3,2,2,115,497,2,0,0,0,0,3,2,1,3,2,2,7,1,1,3,3,3,2,1,2,1,3,3,3,1,2,2,1,14,60,4
1,115,498,2,3,6,4,2,1,1,7,1,2,5,18,2,2,5,1,1,2,1,2,3,3,5,1,2,3,2,1,2,3,2,1,2,3,1,3,1,4,5,2,3,6,4,1,3,3,2,2,2,4,2,1,1,2,3,4,2,3,1,6,3,1,1,2,2,115,498,2,0,0,0,0,3,1,1,4,2,2,5,3,1,3,3,1,1,1,1,1,3,3,1,3,2,2,1,14,76,4
1,115,499,2,3,6,5,1,2,1,7,7,2,5,19,2,2,5,4,2,1,2,1,2,2,1,2,2,2,1,1,1,3,5,1,1,2,1,2,2,3,1,1,2,4,1,1,3,0,2,2,1,2,2,1,2,1,1,3,1,3,3,6,6,1,2,2,2,115,499,2,0,0,0,0,3,2,3,4,1,2,11,3,5,4,4,1,2,1,1,1,3,3,3,1,3,1,1,14,93,4
1,115,500,2,2,6,4,4,1,1,8,8,2,5,19,1,2,3,3,2,2,1,2,2,2,5,4,2,2,3,1,2,3,1,2,4,3,6,2,4,3,2,1,2,3,3,1,3,2,2,4,4,4,2,1,3,1,1,3,2,3,1,6,1,3,2,2,2,115,500,2,0,0,0,0,3,2,2,3,1,1,3,3,2,2,3,2,1,1,1,1,3,4,2,3,2,1,1,24,507,1
1,115,501,2,3,7,2,2,5,1,6,6,2,5,15,1,2,14,2,2,1,2,1,1,2,1,1,1,2,1,1,4,6,1,2,3,2,1,2,4,4,5,1,4,6,2,1,3,3,1,1,1,1,2,2,2,1,1,3,1,1,1,6,1,3,2,2,2,115,501,2,0,0,0,0,4,1,1,4,1,1,7,3,1,3,3,1,1,1,1,1,3,4,3,1,2,3,1,24,510,2
1,115,502,2,2,7,1,2,4,2,7,10,2,5,12,2,2,12,5,2,3,1,3,3,1,3,3,3,3,1,1,4,5,9,1,4,2,6,3,5,2,5,4,4,3,4,1,3,0,1,1,1,1,3,1,3,1,1,1,4,4,5,2,5,3,1,2,2,115,502,2,0,0,0,0,3,2,3,4,2,2,4,3,1,3,3,2,1,2,2,1,3,1,3,1,3,3,1,3,40,4
1,115,503,2,2,7,5,2,5,1,7,8,2,3,12,2,2,7,2,1,1,3,2,2,3,5,2,2,2,2,1,4,3,9,2,4,3,1,1,5,4,2,2,4,5,4,1,3,1,3,4,4,5,3,4,3,2,2,3,2,2,1,6,1,4,3,2,2,115,503,2,0,0,0,0,3,2,2,3,2,2,4,3,1,2,3,3,1,1,1,1,3,1,3,1,2,1,1,2,30,4
1,115,504,2,4,7,4,2,5,2,7,8,4,4,13,2,2,13,6,1,1,1,3,2,2,1,1,1,2,1,1,3,6,9,2,3,3,1,2,5,4,1,1,4,4,3,1,3,1,3,4,4,4,2,1,3,1,1,3,1,1,3,3,2,3,3,2,2,115,504,2,0,0,0,0,3,2,1,3,2,2,11,3,5,4,4,2,2,2,2,1,3,2,2,1,3,3,1,14,30,4
1,115,505,2,2,2,4,2,4,1,8,10,4,5,23,1,2,20,3,2,3,3,3,2,1,3,3,3,2,2,1,2,3,1,2,3,3,1,3,4,1,2,2,4,5,1,1,1,3,3,3,4,4,4,4,1,2,2,3,4,3,1,6,1,3,2,1,2,115,505,2,1,2,1,1,3,2,1,2,2,2,9,1,2,3,3,3,1,1,1,2,3,3,2,1,2,3,1,24,506,1
1,115,506,2,3,3,5,3,5,1,5,8,4,5,23,1,2,19,4,1,2,1,2,2,2,2,2,2,2,3,1,3,3,9,2,2,2,2,3,3,4,2,2,4,3,4,1,3,3,2,4,4,4,2,4,3,2,1,3,1,1,6,0,2,2,2,2,2,115,506,2,0,0,0,0,2,1,1,4,2,2,7,3,1,2,1,4,1,1,1,2,3,3,1,1,2,1,1,25,11,2
1,115,507,2,2,4,5,1,1,1,7,8,4,4,12,2,2,5,4,2,1,1,1,2,2,2,1,1,2,1,1,4,3,10,2,2,2,1,3,2,2,1,1,4,6,2,2,1,3,1,1,1,1,2,2,2,1,2,3,2,4,1,6,5,2,1,2,2,115,507,2,0,0,0,0,2,2,1,4,2,1,0,3,1,2,3,1,1,1,1,1,3,2,3,1,2,1,1,3,12,4
1,115,508,2,1,4,1,4,2,1,7,7,2,3,13,2,2,9,4,2,1,2,2,2,3,2,2,2,1,1,1,4,1,9,2,4,2,1,3,5,4,1,1,1,4,2,1,3,3,3,4,4,4,2,4,4,2,1,3,2,2,1,2,4,1,2,2,2,115,508,2,0,0,0,0,3,1,3,2,2,2,6,1,1,2,3,1,2,1,1,1,3,5,1,2,3,3,1,12,69,4
1,115,509,2,1,4,5,2,4,1,7,8,4,3,13,2,2,12,6,2,1,1,2,2,2,4,3,3,2,1,1,3,4,2,2,4,2,1,2,5,3,1,1,4,2,1,1,3,3,1,1,2,2,3,4,3,1,1,3,1,2,1,4,6,2,3,2,2,115,509,2,0,0,0,0,2,2,1,4,2,2,10,3,2,3,3,3,1,1,1,1,3,4,3,1,2,1,1,2,20,4
1,115,510,2,4,4,5,2,5,1,7,7,4,6,21,2,2,18,3,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,3,2,3,5,2,1,1,3,4,3,1,3,3,2,2,2,2,1,3,3,1,1,4,1,1,1,2,1,3,2,2,2,115,510,2,0,0,0,0,3,1,1,2,1,1,11,3,5,4,4,1,1,1,1,1,3,5,3,1,2,2,1,8,106,4
1,115,511,2,3,4,5,2,5,1,8,8,3,6,22,1,2,6,9,1,3,1,3,2,1,4,2,2,2,1,1,4,1,1,2,2,3,1,1,3,3,1,1,2,3,4,1,3,3,2,4,4,4,2,4,3,1,1,3,1,1,1,6,3,3,1,2,2,115,511,2,0,0,0,0,3,4,1,4,1,1,2,3,2,3,1,4,1,2,1,1,3,5,1,1,3,1,1,22,17,1
1,115,512,2,5,4,5,2,4,1,8,8,4,6,23,1,2,3,3,1,1,1,2,2,2,2,2,2,2,1,1,4,3,1,2,2,3,6,3,4,2,2,2,3,1,3,1,3,3,2,4,4,5,2,1,3,2,2,3,1,1,3,2,6,3,1,2,2,115,512,2,0,0,0,0,3,1,1,4,1,2,11,3,5,4,4,3,1,2,2,1,3,3,2,1,2,1,1,22,6,1
1,115,513,2,2,5,5,2,5,1,7,8,2,4,12,2,2,4,4,1,1,1,2,2,2,2,2,1,2,1,1,3,2,9,1,3,2,1,2,3,3,2,1,2,1,2,2,1,3,2,4,3,2,3,4,3,1,2,3,1,1,1,1,1,2,3,2,2,115,513,2,0,0,0,0,3,2,3,2,2,2,4,3,2,3,3,2,1,1,1,2,3,4,2,1,1,1,1,3,44,4
1,115,514,2,1,5,3,4,2,1,5,8,2,4,13,2,2,11,1,1,2,1,3,2,2,5,1,2,2,1,1,2,1,9,2,2,2,1,2,4,4,1,1,1,6,2,1,3,3,1,1,1,0,1,4,3,2,2,3,3,4,6,0,2,3,3,2,2,115,514,2,0,0,0,0,3,1,3,4,1,2,10,3,2,2,3,1,2,2,2,1,3,1,3,2,2,3,1,2,31,4
1,115,515,2,1,5,4,2,3,1,7,1,2,3,13,2,2,13,2,1,2,1,1,2,2,3,3,2,2,1,1,2,4,1,2,3,3,2,3,3,2,2,2,3,4,1,2,2,3,2,3,3,4,3,3,2,2,1,4,2,1,1,1,1,2,2,2,2,115,515,2,0,0,0,0,3,2,1,4,1,1,1,3,2,3,1,2,1,1,1,1,2,3,2,3,2,1,1,12,50,4
1,115,516,2,1,5,4,4,1,1,5,1,2,4,13,2,2,7,4,2,1,2,1,2,2,3,2,1,2,2,1,4,3,9,2,4,3,1,2,5,4,1,1,4,5,4,1,3,3,1,1,1,1,1,2,1,1,1,3,1,1,6,0,1,2,2,1,2,115,516,2,1,1,2,2,3,2,1,3,1,1,4,3,2,3,1,2,1,1,1,1,3,3,3,1,2,1,1,8,65,4
1,115,517,2,3,6,4,2,5,1,7,10,2,3,12,2,2,12,4,2,1,3,1,1,2,1,1,1,1,3,1,2,2,2,1,1,1,1,2,5,2,1,1,4,2,1,2,2,3,1,1,1,1,2,2,2,2,2,3,2,1,1,1,1,1,3,2,2,115,517,2,0,0,0,0,3,4,3,4,1,2,9,3,1,2,1,1,1,1,1,1,3,3,2,1,2,1,1,2,3,4
1,115,518,2,3,6,1,2,2,1,7,9,2,3,13,2,2,12,2,2,3,2,1,3,1,4,3,3,3,2,1,4,6,9,1,3,3,1,1,5,4,5,2,4,5,4,2,1,2,5,4,4,4,2,4,3,2,3,2,2,2,1,2,2,3,3,2,2,115,518,2,0,0,0,0,1,1,0,1,1,2,11,2,5,4,4,3,2,2,2,2,3,5,1,2,2,2,1,12,7,4
1,115,519,2,4,6,5,2,3,1,8,8,1,7,13,1,2,2,4,1,1,1,2,2,2,2,3,3,1,1,1,4,3,9,2,4,2,1,2,3,4,1,1,1,3,4,1,3,2,3,2,2,3,3,1,1,1,1,3,2,1,1,2,1,1,1,2,2,115,519,2,0,0,0,0,2,2,1,4,1,2,7,3,1,2,3,1,1,1,1,1,3,5,2,1,3,3,1,25,9,1
1,115,520,2,2,6,5,3,5,2,7,8,2,3,13,2,2,12,6,1,1,1,2,2,2,3,2,2,2,2,1,3,3,9,2,2,3,1,2,3,2,1,1,3,4,2,2,1,3,2,3,3,2,2,1,3,2,1,3,2,3,1,4,1,3,2,2,2,115,520,2,0,0,0,0,2,2,1,3,1,2,4,3,2,3,3,2,1,1,1,1,1,3,3,1,3,3,1,2,33,4
1,115,521,2,1,6,5,2,5,2,7,8,2,4,13,2,2,4,3,2,2,1,2,2,2,3,1,1,3,2,1,4,6,2,1,1,3,2,2,5,4,1,2,4,4,2,2,1,2,2,2,2,3,3,3,3,2,2,3,4,1,1,6,2,2,2,1,2,115,521,2,1,0,0,0,2,1,1,4,1,1,11,3,5,4,4,2,1,1,2,1,3,3,3,1,2,3,1,8,121,4
1,115,522,2,3,6,5,3,5,1,8,8,2,4,14,1,2,5,4,1,1,2,3,3,3,3,1,1,3,2,1,4,5,8,2,4,3,1,2,4,2,1,1,4,2,3,1,3,1,3,4,4,4,3,4,3,3,1,3,2,2,1,2,3,2,3,2,2,115,522,2,0,0,0,0,3,1,1,3,1,2,5,3,1,2,3,2,2,1,0,1,1,3,2,1,1,1,1,37,9,1
