CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34A.,Q.34B.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.42B.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53A.,Q.53B.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58A.,CARD..1,DECK..1,BALLOT..1,Q.59A.,Q.59B.,Q.60.,Q.61.,Q.62.,Q.63.,V.64G.,V.64H.,V.64I.,V.64J.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74D.,Q.74E.,Q.75.,Q.76A.,Q.76B.,Q.77A.,Q.77B.,Q.78A.,Q.78B.,V.80.,V.81.,V.82.,V.83.
1,125,4794,2,10,2,2,1,1,5,3,2,6,6,8,5,11,4,5,8,8,4,2,2,2,2,2,2,1,5,1,5,1,4,4,3,9,2,2,4,3,3,3,2,1,1,1,1,2,5,2,3,5,3,2,5,1,7,2,1,6,2,3,2,125,4794,2,2,6,6,1,2,1,4,2,3,5,2,2,1,3,4,2,4,4,2,1,2,1,1,2,1,6,3,4,5,6,2,4,7,1520
1,125,4795,2,10,3,3,4,1,5,3,2,7,6,8,7,11,4,8,6,3,1,1,2,2,2,3,2,4,3,2,1,2,4,8,3,0,2,3,4,2,3,1,2,2,2,1,1,1,1,3,3,4,2,2,2,9,11,4,4,1,2,3,2,125,4795,2,2,6,6,1,1,3,1,2,4,5,2,2,1,4,1,4,2,1,2,2,1,2,1,8,1,6,3,4,5,6,4,4,11,3100
1,125,4796,2,10,4,6,1,1,5,3,1,5,4,6,6,11,4,6,6,6,2,2,2,2,3,3,2,4,3,0,2,2,2,3,3,0,1,2,3,2,4,4,3,1,1,1,1,4,2,3,2,3,4,4,4,9,11,4,4,6,2,3,2,125,4796,1,1,6,6,2,2,1,4,3,2,1,1,3,1,4,4,2,4,4,2,1,1,2,1,8,1,5,3,3,5,5,4,4,11,3115
1,125,4797,2,10,4,1,5,1,5,3,1,5,5,7,7,11,4,7,16,10,3,3,3,2,3,1,2,5,3,3,4,4,3,4,1,1,9,1,11,3,2,2,2,2,2,2,2,3,4,4,4,5,5,5,5,9,11,3,4,6,2,3,2,125,4797,4,4,6,6,2,2,4,1,2,3,5,2,2,1,4,2,3,4,4,2,2,1,2,2,1,3,6,3,4,5,6,2,4,8,450
1,125,4798,2,10,4,3,2,1,5,3,1,5,1,3,2,11,4,3,2,6,2,1,2,2,2,1,2,5,4,3,3,4,2,1,3,9,1,2,4,3,2,3,3,1,1,1,1,1,4,2,3,3,3,3,3,9,11,1,2,3,2,3,2,125,4798,1,1,6,6,2,2,4,2,3,1,5,1,2,1,4,3,3,5,1,2,1,1,1,1,2,5,5,3,3,5,5,3,1,3,5429
1,125,4799,2,10,4,6,1,1,5,3,1,5,5,7,7,11,4,7,2,12,4,1,1,2,3,3,2,4,4,3,4,2,3,4,1,5,3,3,2,2,4,4,3,1,1,1,1,4,4,2,3,5,5,5,4,9,11,3,5,6,2,3,2,125,4799,2,2,6,6,2,2,3,4,2,1,5,1,3,2,1,1,2,4,4,1,1,1,1,1,1,2,2,3,2,5,5,2,4,8,442
1,125,4800,3,5,5,1,5,1,5,3,1,5,2,4,5,11,4,4,10,10,2,1,2,1,1,1,1,2,2,1,2,3,4,1,3,9,1,3,7,3,3,3,2,2,2,1,1,1,2,2,2,2,1,1,1,9,11,2,3,1,1,3,2,125,4800,2,2,6,6,3,3,5,5,5,5,5,1,1,1,4,5,2,2,1,1,1,3,3,3,8,4,6,3,4,5,6,4,4,5,4700
1,125,4801,3,5,5,7,3,1,5,3,1,5,4,6,6,7,4,1,10,10,2,2,3,2,2,3,1,2,2,2,3,3,1,3,2,11,2,2,4,3,3,3,2,1,1,2,2,3,2,3,3,3,3,3,4,2,2,3,3,6,2,3,2,125,4801,6,11,1,4,1,1,3,1,2,4,1,1,2,1,3,4,1,4,4,2,2,1,1,1,2,5,1,3,3,5,5,3,1,4,2344
1,125,4802,3,5,5,5,1,1,5,3,2,5,4,5,6,11,4,1,10,10,2,2,2,1,2,3,1,2,2,1,2,3,4,11,3,9,1,2,1,1,4,4,3,1,1,3,3,2,2,2,5,2,2,4,4,7,2,2,6,1,1,3,2,125,4802,1,7,6,6,1,3,3,4,2,1,5,1,3,3,1,5,2,5,5,1,1,2,2,2,1,4,6,3,4,5,6,3,2,4,5455
1,125,4803,4,5,5,2,1,1,5,3,1,5,2,4,6,4,4,4,10,10,2,2,2,1,2,3,1,2,2,2,3,4,1,3,2,4,2,2,4,2,3,3,2,1,1,1,1,3,2,2,2,3,2,3,4,9,11,2,4,1,2,3,2,125,4803,1,2,6,6,1,2,1,2,3,4,5,1,1,1,4,2,2,3,2,2,1,1,1,2,2,4,6,3,4,5,6,4,4,4,4838
1,125,4804,5,5,5,3,4,1,5,3,2,5,5,7,7,7,4,7,10,10,1,2,2,1,2,3,3,1,1,1,2,4,1,11,1,11,2,3,4,2,3,3,2,1,1,2,3,2,2,2,3,3,2,2,2,2,2,3,6,6,2,3,2,125,4804,6,11,1,1,1,2,1,2,3,4,5,1,1,2,1,6,2,3,2,2,2,1,1,1,2,6,3,4,2,6,5,3,1,4,2354
1,125,4805,4,5,4,6,1,1,5,3,1,5,2,3,5,11,4,4,10,7,2,2,2,3,2,3,2,1,2,2,2,3,2,3,3,0,1,2,3,3,3,3,2,1,1,2,2,2,2,2,3,3,4,4,3,9,11,2,1,1,2,3,2,125,4805,4,4,6,6,1,3,2,1,3,4,3,1,1,2,1,3,2,4,4,2,2,1,1,1,2,4,6,3,4,2,6,4,4,5,4712
1,125,4806,3,6,5,7,1,1,5,3,2,5,1,3,3,11,4,3,10,10,2,2,2,1,2,3,2,2,2,2,3,4,4,3,2,4,3,3,4,3,3,3,3,2,1,1,1,2,1,2,2,2,2,2,2,9,11,2,3,2,1,3,2,125,4806,2,4,6,6,1,1,1,2,3,4,5,1,1,2,1,2,1,4,3,2,2,1,1,1,2,3,6,3,4,4,6,4,4,4,4824
1,125,4807,4,6,5,3,4,1,5,3,1,5,5,7,5,11,4,7,10,10,3,2,2,1,1,1,2,1,2,3,3,4,1,11,3,9,7,3,9,3,3,3,2,1,1,2,1,1,3,4,4,4,5,5,5,9,11,2,1,6,2,3,2,125,4807,3,6,1,4,1,1,2,1,3,4,5,1,2,1,4,3,3,2,4,2,1,1,1,2,2,2,6,3,4,5,6,2,4,5,682
1,125,4808,3,6,4,2,5,1,5,3,1,5,4,3,6,9,4,2,10,10,1,2,3,1,2,2,3,1,1,2,2,4,2,7,2,10,1,3,2,2,3,3,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,6,6,2,3,2,125,4808,3,8,6,6,1,3,3,4,2,1,5,2,2,1,4,2,2,3,3,2,2,1,2,3,2,1,2,3,3,5,2,4,3,4,4907
1,125,4809,3,6,3,4,2,1,5,3,1,5,5,7,5,11,4,5,10,10,3,1,2,1,2,3,1,1,3,2,2,4,2,1,2,0,2,3,4,3,3,3,2,1,1,1,1,2,1,4,2,3,4,4,4,9,11,3,6,6,2,3,2,125,4809,2,4,6,6,1,2,5,5,5,5,5,1,1,1,4,1,1,3,1,1,1,1,1,1,2,1,1,3,3,5,5,2,4,5,924
1,125,4810,4,11,5,3,3,1,5,3,1,5,5,7,9,9,4,1,10,10,2,2,2,2,3,3,2,3,2,2,2,2,1,11,1,8,1,2,3,2,2,2,1,1,1,2,2,4,3,5,3,4,2,4,5,2,2,3,4,6,2,3,2,125,4810,6,11,6,6,1,2,4,1,3,2,5,2,1,3,6,2,1,4,4,2,2,1,1,2,2,5,4,3,3,5,5,3,1,4,2352
1,125,4811,5,11,5,9,5,2,5,3,1,5,1,1,7,11,4,1,10,10,1,2,2,1,1,1,2,1,1,2,5,4,1,1,3,9,4,3,7,3,3,3,2,1,1,1,1,1,1,2,2,2,1,1,2,9,11,3,2,3,1,3,2,125,4811,2,3,6,6,1,2,4,1,2,3,5,1,1,1,4,2,2,3,2,2,2,1,1,1,2,2,2,3,3,5,5,1,2,5,1708
1,125,4812,3,11,4,2,5,3,1,2,1,5,1,1,5,11,4,1,10,10,2,2,2,1,2,2,1,1,1,1,2,4,2,3,3,9,2,3,4,3,3,3,2,2,2,2,2,2,2,2,4,3,1,2,2,9,11,2,3,3,1,3,2,125,4812,3,4,6,6,1,1,4,2,3,1,5,1,2,1,4,2,2,5,2,2,2,1,1,1,2,2,3,3,3,5,5,1,2,5,1710
1,125,4813,3,11,4,4,1,1,5,3,1,5,5,6,7,9,4,2,10,10,4,2,1,2,2,3,2,2,3,3,3,2,3,5,3,0,1,3,3,2,3,3,2,1,1,1,1,3,5,2,3,4,4,4,4,9,11,4,3,6,2,3,2,125,4813,2,4,6,6,1,1,2,4,1,3,3,2,1,1,4,3,3,4,4,2,2,1,1,1,2,5,2,3,3,5,5,4,3,4,4919
1,125,4814,3,11,4,2,4,1,5,3,1,5,5,9,7,11,4,7,10,10,4,2,3,2,2,2,2,3,5,5,3,3,4,3,3,0,2,3,3,2,2,2,2,2,2,3,3,3,5,3,4,3,3,3,4,9,11,2,3,6,2,3,2,125,4814,4,4,6,6,2,2,2,1,3,4,5,2,1,2,1,5,2,4,4,2,2,1,1,1,2,3,5,3,3,5,5,4,3,4,4909
1,125,4815,3,11,4,2,5,1,5,3,1,5,4,6,6,11,4,6,10,10,2,2,2,1,2,3,2,2,1,1,1,2,3,4,3,0,1,2,3,2,2,3,1,2,1,1,1,2,1,3,1,2,2,2,1,9,11,3,5,1,1,3,2,125,4815,1,2,6,6,1,1,5,5,5,5,5,1,2,1,4,2,2,3,3,2,1,1,2,1,2,1,2,3,3,5,5,4,4,5,4774
1,125,4816,4,11,4,2,5,1,5,3,2,5,5,7,7,11,4,7,10,10,1,2,2,2,3,3,3,1,2,1,1,3,4,3,1,0,1,3,4,3,3,3,2,2,2,2,1,2,2,3,2,3,3,2,4,9,11,4,4,1,2,1,2,125,4816,1,6,6,6,1,1,1,4,3,2,4,2,1,3,6,2,1,5,5,2,1,1,1,2,2,3,6,3,4,5,6,4,4,5,4702
1,125,4817,5,11,4,3,2,3,2,3,1,5,5,7,5,11,4,7,10,10,2,3,1,3,2,3,2,2,2,1,2,4,4,4,2,1,1,2,2,2,2,3,2,2,2,1,1,2,2,2,2,2,4,4,4,9,11,4,6,6,2,3,2,125,4817,1,1,6,6,1,2,3,4,2,1,6,1,3,1,4,2,1,3,2,2,2,1,1,1,2,2,1,3,3,5,5,3,2,5,2268
1,125,4818,4,11,1,2,5,1,5,3,1,5,5,3,9,11,4,7,10,10,2,1,1,2,3,1,2,5,4,3,2,1,4,1,1,11,4,2,5,1,3,3,1,1,1,2,1,4,3,3,3,1,4,3,3,9,11,4,5,6,2,3,2,125,4818,6,3,6,6,2,2,5,5,5,5,5,2,1,1,2,2,2,3,1,2,2,1,1,1,2,3,5,1,4,2,6,2,4,4,794
1,125,4819,3,10,5,9,5,1,5,3,1,5,5,6,7,10,4,1,10,10,1,1,2,1,2,3,3,2,2,2,3,4,2,3,3,9,11,3,11,3,3,3,3,2,1,2,2,2,2,1,2,1,1,1,2,7,9,4,3,1,2,2,2,125,4819,1,7,6,6,1,2,3,4,2,1,5,1,2,1,3,3,4,4,4,2,2,1,1,1,6,3,2,3,3,5,5,3,2,4,5460
1,125,4820,3,10,5,2,3,1,5,3,1,5,5,9,6,11,4,7,10,10,1,1,1,1,2,3,1,4,3,2,2,4,2,3,3,9,11,2,11,3,3,3,2,2,1,2,1,2,2,2,3,3,2,2,2,9,11,4,5,1,2,3,2,125,4820,1,1,6,6,1,1,3,4,2,1,5,1,3,1,4,4,2,3,3,1,2,1,2,2,2,3,6,3,4,5,6,2,4,5,769
1,125,4821,3,10,5,3,5,1,5,3,1,5,5,7,7,11,4,7,10,10,1,2,2,1,1,2,3,1,5,1,2,4,4,3,3,11,3,3,4,3,4,4,3,2,2,1,1,3,5,2,4,4,1,1,1,9,11,4,5,6,2,3,2,125,4821,5,8,6,6,1,2,1,4,3,2,5,2,1,2,4,4,2,4,6,1,2,1,1,1,2,4,6,1,4,5,6,2,4,4,484
1,125,4822,4,10,5,3,5,1,5,3,1,5,3,5,5,11,4,5,10,10,1,1,1,1,2,3,2,1,2,2,2,4,1,1,3,0,1,2,3,2,3,3,2,2,2,2,3,2,3,3,4,4,4,3,4,9,11,2,1,2,1,3,2,125,4822,5,7,6,6,1,2,2,4,3,1,1,1,1,2,4,5,2,3,2,2,1,1,2,1,1,5,5,3,4,5,6,2,4,5,699
1,125,4823,4,10,4,9,5,1,5,3,1,5,5,7,7,9,4,1,10,10,2,2,2,1,1,1,1,2,2,2,1,4,1,1,3,9,2,3,3,2,3,3,2,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,4,6,1,3,2,125,4823,6,11,1,4,1,2,3,4,2,1,5,1,1,1,4,2,2,2,2,2,2,1,1,1,2,5,3,3,3,5,5,3,1,4,2343
1,125,4824,4,10,4,3,5,1,5,3,2,5,5,7,7,11,4,3,10,10,4,2,3,2,3,3,1,3,2,2,3,1,2,1,3,0,11,3,4,3,3,3,2,2,2,2,2,2,3,3,2,2,4,5,5,9,11,1,1,6,2,3,2,125,4824,2,3,6,6,1,2,2,1,3,4,5,2,1,2,1,2,2,2,3,2,2,1,1,1,8,6,4,4,3,6,2,3,2,4,2200
1,125,4825,5,10,4,4,5,1,5,3,1,5,5,7,7,9,4,1,10,10,1,2,2,1,1,3,3,1,1,1,1,1,1,11,3,9,1,2,3,3,3,3,2,2,1,2,3,1,2,2,2,2,2,2,2,7,2,4,6,6,2,3,2,125,4825,6,11,6,6,1,2,3,4,2,1,6,1,1,1,4,3,2,2,2,2,2,1,2,1,2,2,6,3,4,5,6,4,3,4,4894
1,125,4826,3,10,3,9,1,2,3,3,1,5,5,7,7,11,4,7,10,10,4,1,1,2,2,2,2,4,5,2,2,2,2,3,3,9,12,4,12,4,4,4,4,2,2,3,3,2,5,2,2,5,4,4,2,9,11,4,4,6,2,3,2,125,4826,3,6,6,6,1,3,3,4,2,1,5,3,3,1,4,2,2,4,5,2,1,1,2,3,8,1,5,3,4,5,6,2,4,4,801
1,125,4827,3,10,4,3,2,1,5,3,2,5,5,7,6,11,4,7,10,11,4,1,2,2,2,1,2,3,2,1,2,2,2,1,1,5,1,3,3,2,3,3,4,1,1,1,1,3,3,4,2,3,2,2,2,9,11,3,4,6,2,3,2,125,4827,1,1,6,6,1,3,2,4,3,1,5,2,3,3,4,5,2,3,3,2,1,1,2,2,2,3,6,3,4,5,6,1,3,5,1570
1,125,4828,3,8,5,2,3,1,1,3,1,5,5,7,7,11,4,7,10,10,4,1,1,2,3,3,2,4,3,4,4,2,2,3,3,9,2,2,3,3,2,2,2,2,2,2,2,3,3,4,4,4,4,5,3,9,11,2,2,6,2,3,2,125,4828,2,2,6,6,2,2,1,2,3,4,5,1,2,1,4,3,2,4,3,2,2,1,1,1,2,2,6,3,4,5,6,2,4,5,752
1,125,4829,3,8,5,2,5,1,5,3,1,5,5,7,7,11,4,7,10,10,3,2,3,1,2,1,1,2,2,1,2,4,2,11,2,6,2,3,3,3,3,3,2,1,1,2,2,2,2,4,3,4,4,4,5,9,11,3,4,6,2,3,2,125,4829,3,3,6,6,1,2,3,1,2,4,5,1,3,1,2,2,2,4,4,2,1,2,2,2,2,1,6,3,4,5,6,4,4,4,4597
1,125,4830,4,8,5,2,4,1,5,3,1,5,5,7,7,11,4,7,10,10,2,2,3,3,1,3,3,2,5,3,3,3,4,2,3,7,1,3,11,3,3,3,4,1,1,2,2,2,1,2,2,4,4,4,4,9,11,4,6,6,2,3,2,125,4830,2,4,6,6,2,3,5,5,5,5,5,1,1,2,1,2,1,3,3,1,1,1,2,1,1,3,1,3,3,3,6,2,4,4,798
1,125,4831,4,8,4,9,3,1,5,3,1,5,5,7,4,11,4,7,10,10,4,1,1,1,1,1,1,4,3,2,2,4,2,2,2,8,4,3,4,3,3,3,3,1,1,2,1,2,2,2,2,2,2,2,1,9,11,1,2,6,2,3,2,125,4831,5,7,6,6,1,2,2,4,3,1,1,3,2,1,2,2,2,2,2,2,2,1,1,1,2,1,6,3,4,5,6,2,4,5,691
1,125,4832,3,9,5,9,4,1,5,3,1,5,2,3,4,11,4,4,10,10,2,2,2,1,2,3,3,2,2,1,2,4,2,3,1,1,1,2,2,1,4,3,2,1,2,3,1,4,5,2,2,5,4,4,4,9,11,2,1,6,2,3,2,125,4832,4,4,6,6,2,2,4,1,3,2,5,1,1,1,2,2,1,4,4,2,2,1,1,1,2,3,6,3,3,5,6,4,4,5,4707
1,125,4833,4,9,5,6,4,2,2,3,1,5,1,2,2,11,4,2,10,10,5,2,2,1,2,1,1,1,1,2,3,4,4,1,3,9,1,2,5,3,3,3,3,2,1,2,1,2,2,2,2,2,2,1,2,9,11,4,2,2,2,3,2,125,4833,4,4,6,6,1,2,2,4,3,1,5,2,2,1,2,4,3,3,2,2,2,1,1,1,2,4,6,3,4,2,6,4,4,4,4598
1,125,4834,4,9,5,5,2,1,5,3,2,5,5,7,7,11,4,7,10,10,1,2,2,1,2,3,2,2,2,1,1,3,2,10,3,9,1,3,3,3,4,3,4,1,1,4,3,2,1,3,2,1,2,2,2,9,11,3,6,6,2,3,2,125,4834,4,8,6,6,1,3,5,5,5,5,1,2,3,1,4,2,2,3,2,2,2,1,1,1,2,1,6,3,4,5,6,2,4,5,814
1,125,4835,5,9,5,3,4,1,5,3,1,5,5,7,7,1,4,7,10,10,1,2,2,1,2,2,1,1,1,2,2,4,2,3,3,9,11,3,11,3,2,2,4,2,2,1,1,2,2,2,2,2,2,4,4,9,11,2,4,6,2,3,2,125,4835,1,1,6,6,2,3,3,1,2,4,3,1,1,2,3,1,1,5,1,2,2,2,2,2,6,1,6,3,4,2,6,4,4,4,4589
1,125,4836,4,9,4,4,5,1,5,3,2,5,5,7,7,11,4,6,10,10,1,1,2,2,3,3,1,3,3,3,3,4,1,3,3,9,2,2,4,3,3,3,2,2,1,1,1,2,3,1,2,1,5,5,5,9,11,2,3,6,2,3,2,125,4836,1,1,6,6,1,2,1,2,3,4,5,1,1,2,1,1,1,4,4,1,2,1,1,1,2,2,6,3,4,5,6,2,4,4,478
1,125,4837,4,4,6,2,3,1,5,3,2,6,2,4,5,4,4,4,10,10,2,1,2,1,2,1,1,2,2,5,5,4,1,11,2,8,6,3,4,2,3,3,2,2,1,2,1,1,4,2,2,4,2,2,2,9,11,2,2,4,1,3,2,125,4837,3,6,6,6,1,2,3,4,2,1,4,1,2,1,4,2,2,2,1,1,2,1,2,1,7,2,6,3,4,4,6,4,4,4,4826
1,125,4838,4,4,6,3,5,1,5,3,2,7,7,8,7,11,4,8,10,10,3,2,2,1,2,1,1,1,2,1,2,3,4,7,1,5,2,3,4,3,2,3,2,2,2,2,2,1,1,3,2,3,4,4,3,1,7,3,2,6,2,3,2,125,4838,1,2,1,4,1,3,2,3,1,4,4,2,1,2,2,2,1,2,1,2,2,1,1,1,2,4,6,3,4,2,6,2,4,5,761
1,125,4839,6,4,6,3,3,1,5,3,2,7,6,8,8,1,4,8,10,10,3,3,3,1,3,3,1,4,3,1,1,4,4,11,2,4,2,3,3,3,3,3,3,1,1,2,1,1,4,3,2,3,4,4,4,1,6,4,2,1,2,2,2,125,4839,4,4,6,6,1,3,4,3,2,1,5,1,1,2,1,2,4,3,2,2,1,1,1,1,2,5,1,3,3,2,2,4,4,4,4585
1,125,4840,3,4,7,3,2,1,5,3,2,6,5,7,6,10,4,5,10,10,1,3,2,1,2,1,1,2,3,2,2,4,2,6,2,6,3,3,5,3,3,3,2,2,1,2,2,5,3,2,3,0,4,3,4,7,2,2,4,6,2,3,2,125,4840,6,11,6,6,1,3,5,5,5,5,3,1,2,1,3,2,2,2,3,2,2,1,1,1,2,4,6,3,4,5,6,3,2,4,5466
1,125,4841,5,4,7,3,3,1,5,3,2,6,2,4,4,11,4,4,10,4,4,1,2,1,1,1,2,4,4,1,3,4,1,11,3,7,11,3,11,2,3,3,2,1,1,2,3,5,3,2,3,4,4,4,3,9,11,2,5,4,1,3,2,125,4841,6,11,6,6,1,1,5,5,5,5,3,1,2,1,2,7,2,4,2,2,1,1,2,2,1,1,6,3,4,5,6,4,4,5,4723
1,125,4842,5,4,7,5,3,1,5,3,2,7,7,8,8,11,4,8,10,10,2,1,1,3,2,3,1,2,2,2,3,2,4,3,2,4,1,3,5,3,3,3,2,3,3,2,2,4,4,4,5,1,5,4,5,1,7,3,6,6,2,3,2,125,4842,1,1,6,6,1,3,3,1,2,4,5,2,1,2,1,1,4,4,4,2,2,1,2,2,7,4,6,3,4,5,6,4,4,5,4747
1,125,4843,5,4,7,8,3,1,5,3,2,7,5,7,7,11,4,7,10,10,1,1,2,1,1,1,2,2,2,1,2,4,1,3,1,1,2,2,3,2,2,3,2,1,1,2,2,2,1,3,2,2,3,3,4,9,11,2,2,1,1,3,2,125,4843,4,9,6,6,1,1,3,4,2,1,5,2,1,1,4,2,2,3,2,2,1,1,2,1,2,3,6,3,4,5,6,2,4,5,817
1,125,4844,4,5,6,5,3,1,5,3,2,7,7,8,6,11,4,8,10,10,3,1,2,1,2,1,1,2,2,2,3,4,1,1,3,9,2,2,4,3,3,3,2,2,2,2,2,2,2,4,2,4,4,2,4,1,6,2,3,6,2,3,2,125,4844,2,2,6,6,2,2,3,2,1,4,5,2,2,1,4,2,2,3,3,2,2,1,1,1,2,4,6,3,4,3,6,1,3,5,1575
1,125,4845,4,5,6,3,5,1,5,3,2,7,6,8,6,11,4,6,10,10,3,2,3,1,2,1,1,2,3,1,4,3,1,11,1,5,2,2,4,3,3,3,2,2,2,2,1,3,5,3,4,4,4,4,4,1,6,3,5,2,2,3,2,125,4845,1,6,6,6,2,2,4,3,2,1,4,1,1,1,4,2,2,4,3,2,2,1,1,1,7,3,6,1,4,5,6,4,4,5,4699
1,125,4846,5,5,6,3,3,1,5,3,2,7,7,8,8,9,4,1,10,10,2,2,2,1,2,1,1,1,2,2,2,3,1,3,3,9,3,3,3,2,3,3,1,1,1,2,1,2,2,3,3,3,1,2,2,1,7,2,2,6,2,3,2,125,4846,3,6,6,6,1,1,3,1,2,4,3,2,1,2,1,2,2,2,2,2,2,1,1,1,2,6,2,4,3,6,5,4,3,4,4891
1,125,4847,5,5,6,3,5,1,5,3,2,7,6,8,8,7,4,1,10,10,4,2,2,1,2,1,1,1,2,2,3,4,1,1,2,11,2,2,4,2,3,3,3,2,2,2,2,3,2,2,4,5,2,5,4,8,9,2,4,2,1,3,2,125,4847,6,11,1,1,1,3,3,4,2,1,5,2,2,1,4,2,2,4,4,2,2,1,1,1,2,5,3,3,2,5,5,3,1,4,2351
1,125,4848,6,5,6,2,3,1,5,3,2,7,7,8,7,11,4,7,10,10,2,3,2,3,1,1,1,1,1,1,3,4,1,11,3,11,4,3,4,3,3,3,3,2,2,2,1,2,2,2,2,4,5,5,5,1,7,2,2,6,2,3,2,125,4848,1,1,6,6,1,2,3,4,2,1,5,2,1,1,4,3,2,3,2,2,2,1,1,1,2,4,6,3,4,5,6,3,2,5,2272
1,125,4849,5,5,7,2,3,1,5,3,2,7,7,8,8,11,4,8,10,10,4,3,2,1,2,3,3,2,2,2,3,3,2,2,2,6,2,3,3,2,3,3,4,1,1,2,1,2,2,3,2,2,4,3,3,1,7,2,2,1,2,2,2,125,4849,2,2,6,6,1,2,5,5,5,5,5,1,3,1,4,2,1,3,2,2,2,1,1,1,2,2,6,3,4,5,6,4,4,5,4732
1,125,4850,4,6,6,8,1,1,5,3,2,6,5,7,7,9,4,1,10,10,2,2,2,1,2,3,3,2,2,2,3,3,2,11,1,5,1,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,3,4,4,9,11,4,2,6,2,3,2,125,4850,6,11,1,4,2,1,2,1,3,4,5,1,2,1,4,5,1,3,3,2,1,1,2,1,8,2,6,1,4,5,6,4,3,4,4900
1,125,4851,4,6,6,5,1,1,5,3,2,6,2,4,8,4,4,4,10,10,2,2,2,1,1,1,2,2,3,2,4,2,2,2,1,0,1,2,2,3,3,3,2,1,1,2,1,4,4,3,2,2,2,2,3,9,11,4,5,3,1,3,2,125,4851,6,11,6,6,1,2,3,4,2,1,5,1,1,2,1,6,1,4,4,1,1,1,1,1,1,2,6,3,4,2,6,4,4,4,4833
1,125,4852,7,6,6,3,1,1,5,3,2,6,5,6,7,9,4,5,10,12,2,1,2,1,2,3,3,3,3,2,3,3,1,7,1,5,2,3,4,3,2,2,2,2,2,2,1,3,4,3,3,3,3,3,3,4,10,3,1,6,2,3,2,125,4852,2,2,6,6,1,3,1,2,3,4,4,1,2,1,3,2,2,4,3,2,2,1,1,2,2,1,3,1,3,2,2,1,3,4,1686
1,125,4853,5,6,6,4,2,1,5,3,2,7,6,8,8,4,4,4,10,10,2,2,3,1,2,3,3,2,3,3,3,3,4,11,3,9,4,3,6,2,2,3,2,2,1,2,3,3,3,2,3,4,4,4,5,1,6,4,6,6,2,3,2,125,4853,2,3,6,6,1,2,1,2,3,4,5,2,1,2,1,3,2,2,4,2,2,1,1,1,2,6,2,4,3,6,3,4,3,4,4898
1,125,4854,5,6,6,7,2,1,5,3,2,7,3,5,5,10,4,1,10,10,2,2,2,1,2,3,1,2,2,2,2,4,2,3,1,1,3,2,3,2,2,3,2,2,1,1,1,2,2,2,3,3,2,2,4,7,2,2,1,3,2,3,2,125,4854,2,8,1,1,2,2,5,5,5,5,5,1,2,1,1,2,2,3,4,1,2,1,1,1,2,4,6,3,4,2,6,3,2,4,5462
1,125,4855,5,6,6,5,1,1,5,3,2,7,7,8,7,10,4,5,10,10,3,2,2,3,2,1,1,2,2,3,3,5,1,6,3,11,3,3,5,2,4,3,2,2,2,2,2,3,2,6,0,0,0,3,4,1,7,2,2,6,2,3,2,125,4855,1,6,6,6,1,2,5,5,5,5,4,1,1,3,4,2,1,4,1,2,2,1,1,1,2,1,6,3,4,5,6,1,3,4,1679
1,125,4856,5,6,6,3,3,1,5,3,2,7,6,8,8,4,4,4,10,10,4,1,3,3,2,1,1,4,2,2,5,4,4,1,3,7,2,3,6,3,2,3,1,2,2,2,3,3,2,2,3,2,2,4,2,7,6,3,3,1,2,3,2,125,4856,1,1,6,6,1,2,1,2,3,4,5,2,2,1,5,4,2,3,2,2,2,1,1,1,8,5,4,3,1,5,2,4,3,4,4905
1,125,4857,5,6,6,3,3,1,5,3,2,7,4,5,4,11,4,4,10,10,4,1,2,1,1,3,3,2,3,2,3,4,4,3,3,9,2,3,4,2,3,3,2,2,2,2,2,2,2,4,5,3,5,4,4,9,11,2,3,3,1,3,2,125,4857,4,8,6,6,1,1,2,1,3,4,4,1,2,1,4,2,2,2,5,2,2,1,1,2,2,1,6,3,4,5,6,2,4,4,796
1,125,4858,5,6,6,3,3,1,5,3,2,7,7,8,8,11,4,3,10,11,2,1,3,1,3,3,2,3,3,2,3,3,4,6,3,9,5,3,7,3,3,3,3,2,1,2,1,2,2,2,3,3,3,4,3,1,7,4,4,6,2,3,2,125,4858,5,10,1,1,1,2,5,5,5,5,5,2,2,1,2,2,2,2,2,2,2,1,2,2,7,6,2,4,3,6,3,3,2,4,2205
