COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75
1,218,169,2,3,14,3,11,99,2,1,1,2,4,2,3,4,4,3,2,3,0,2,2,1,1,2,2,2,2,2,3,3,1,2,2,1,2,5,1,1,1,24,1,2,3,1,5,2,1,3,4,4,1,0,8,9,7,9,9,99,9,9,7,2,,22,181,6,92,2,0,8,12,2
1,218,170,2,3,19,3,11,99,1,6,1,1,4,1,3,3,4,1,1,3,2,4,1,3,1,2,2,2,2,3,3,3,1,2,2,1,2,5,1,1,2,17,1,1,1,3,6,2,0,7,1,1,1,1,8,9,7,9,9,99,9,9,7,2,,22,181,7,2,3,0,8,41,22
1,218,171,2,3,20,2,2,2,1,6,1,4,2,1,3,4,4,1,1,3,3,4,2,3,1,2,2,3,2,2,3,3,1,3,2,1,2,2,2,2,1,40,1,1,1,3,6,3,3,5,2,1,1,3,1,8,7,9,9,99,9,9,7,2,,22,181,7,12,12,0,8,36,14
1,218,172,2,4,18,3,11,99,1,6,1,1,4,2,3,3,6,2,1,2,2,4,1,1,1,2,2,3,3,4,3,3,2,2,2,1,2,3,2,1,2,17,1,2,1,3,6,2,7,3,2,2,1,1,1,1,8,9,9,99,9,9,7,1,,22,181,7,22,3,0,7,41,22
1,218,173,2,3,22,3,11,99,2,6,1,1,4,1,3,4,6,2,1,2,2,3,1,1,1,2,2,3,3,3,3,2,2,2,2,1,2,5,2,2,2,23,1,1,1,3,6,2,7,7,2,2,1,1,8,9,7,9,9,99,9,9,8,3,,22,181,7,32,3,0,9,41,22
1,218,174,2,3,24,3,11,99,2,1,1,2,3,1,1,3,4,1,1,3,2,4,1,1,1,2,2,3,2,2,3,1,2,2,2,1,2,5,1,1,2,35,1,1,2,2,5,5,7,3,2,2,2,3,8,9,7,9,9,99,9,9,8,4,,22,181,7,42,3,0,8,12,2
1,218,175,2,3,15,1,2,2,2,2,2,2,3,2,2,2,0,3,2,3,4,6,2,2,1,2,2,3,2,3,2,2,2,2,3,1,2,5,2,1,2,55,1,1,1,5,2,2,7,8,2,2,2,3,1,8,6,9,9,99,9,9,6,4,,22,181,7,52,7,1,0,36,10
1,218,176,2,0,0,0,0,0,0,0,2,4,2,2,3,3,5,1,2,3,5,7,2,1,1,2,1,3,4,4,3,3,1,2,1,2,2,4,2,3,1,29,2,1,1,3,0,2,3,5,1,1,2,3,1,8,0,9,9,99,9,9,7,2,,22,181,7,62,7,0,9,36,10
1,218,177,2,3,3,3,1,1,2,1,2,2,4,1,2,3,3,1,1,1,2,3,2,1,1,2,2,4,4,5,3,2,1,2,1,1,1,1,1,3,2,35,2,2,1,3,6,3,7,7,2,1,1,1,1,8,1,9,9,99,9,9,5,4,,22,181,7,72,6,0,7,36,10
1,218,178,2,3,16,2,1,1,2,2,2,2,4,1,3,4,4,2,1,2,3,3,1,1,1,2,2,3,3,3,3,2,3,2,2,1,1,5,3,2,2,54,1,1,1,3,6,1,7,7,2,2,1,1,9,10,0,9,9,99,9,9,3,4,,22,181,7,82,7,0,9,36,10
1,218,179,2,2,21,1,2,2,1,6,1,2,3,1,2,3,3,2,1,2,2,2,1,1,1,2,1,4,3,5,3,1,2,1,2,1,1,4,1,0,2,39,1,2,1,3,6,2,7,5,3,5,2,2,3,1,1,9,9,99,9,9,5,2,,22,181,7,92,12,0,7,36,14
1,218,180,2,3,40,1,3,3,2,6,1,1,4,2,2,2,2,2,2,2,2,3,1,2,1,2,2,3,2,2,3,1,2,2,2,2,2,5,2,1,2,75,1,1,1,3,6,3,7,5,1,2,2,2,6,8,7,9,9,99,9,9,6,3,,22,181,8,2,24,0,7,36,14
1,218,181,2,4,49,1,2,2,2,6,1,1,4,2,1,4,5,1,1,2,2,3,1,1,1,2,2,2,3,3,2,1,1,4,1,1,3,1,3,2,2,65,1,1,1,3,0,2,6,6,1,1,1,1,1,8,0,9,9,99,9,9,6,3,,22,181,8,12,12,0,9,36,14
1,218,182,2,2,56,1,3,4,1,6,1,1,1,2,1,2,5,2,2,3,3,4,1,2,1,2,2,3,2,3,3,1,2,3,2,2,2,2,2,1,1,90,1,1,1,3,0,3,1,5,2,3,2,3,5,8,0,3,2,9,1,4,6,2,,22,181,8,22,24,0,7,36,14
1,218,183,2,3,35,1,2,2,1,6,1,1,4,2,2,2,3,2,1,3,2,2,2,1,1,2,1,3,4,3,3,1,1,1,1,1,2,4,1,2,2,52,1,1,1,3,6,1,7,5,1,1,1,3,9,1,1,9,9,99,9,9,4,2,,22,181,8,32,12,0,7,36,14
1,218,184,2,3,35,1,3,3,1,6,1,1,2,1,1,1,4,2,1,2,3,3,2,2,1,2,2,3,2,2,4,1,2,3,1,3,3,1,1,3,3,69,2,1,1,3,2,1,7,8,1,2,2,2,3,8,5,9,9,99,9,9,4,3,,22,181,8,42,24,1,0,36,14
1,218,185,2,3,36,1,3,3,2,1,1,2,4,1,3,3,4,3,1,3,3,5,1,1,1,2,1,3,2,2,3,3,2,4,4,1,3,1,3,2,2,81,1,1,1,3,6,2,2,5,1,3,1,1,3,8,0,9,9,99,9,9,2,3,,22,181,8,52,24,0,8,36,14
1,218,186,2,4,34,1,3,3,2,1,1,2,3,1,2,3,3,1,1,3,2,3,1,1,1,2,1,2,2,2,3,1,1,1,2,2,1,2,2,2,1,81,1,1,1,3,6,5,7,5,2,2,2,2,2,8,7,9,9,99,9,9,5,3,,22,181,8,62,24,0,7,36,14
1,218,187,2,4,31,3,11,99,2,1,1,2,3,2,3,4,6,2,1,2,3,5,2,2,1,2,2,3,2,2,2,3,3,2,1,2,1,4,2,1,2,45,1,2,1,5,4,2,1,3,2,2,2,1,9,10,8,9,9,99,9,9,6,3,,22,181,8,72,2,0,9,41,22
1,218,188,2,4,34,3,11,99,2,6,1,1,4,2,2,1,3,1,1,2,3,3,1,1,1,2,1,2,3,4,3,2,2,3,3,2,2,2,5,0,1,47,1,2,1,3,6,2,5,3,2,2,1,1,1,8,7,9,9,99,9,9,7,5,,22,181,8,82,22,0,7,41,22
1,218,189,2,3,48,1,4,4,1,6,2,1,4,3,1,1,3,2,1,3,3,5,2,1,1,2,1,3,3,4,3,1,1,2,2,2,2,5,2,2,1,89,0,5,1,3,5,4,5,7,1,1,2,2,7,8,1,6,2,3,4,4,4,4,,22,181,8,92,24,0,7,36,10
1,218,190,2,3,49,1,4,4,1,0,2,2,2,2,1,2,3,2,1,3,3,4,2,3,1,2,2,3,1,2,3,1,3,3,1,2,1,4,2,2,1,91,1,2,2,3,0,3,6,6,2,3,2,2,3,1,1,6,3,2,6,4,4,3,,22,181,9,2,43,0,6,36,10
1,218,191,2,3,53,1,4,5,2,6,2,1,2,2,1,3,1,2,3,2,2,3,1,2,1,2,1,3,3,3,3,1,1,2,2,2,2,5,0,1,1,90,1,3,2,2,2,3,3,5,3,5,2,3,6,1,1,6,2,99,9,4,5,3,,22,181,9,12,24,0,7,36,10
1,218,192,2,3,50,1,4,4,1,6,2,1,3,1,1,2,2,2,1,3,3,6,2,2,3,3,2,2,2,2,3,1,2,2,1,1,1,5,1,2,2,90,1,2,1,3,6,3,2,5,2,2,1,2,6,8,8,6,2,3,1,4,5,3,,22,181,9,22,27,0,7,36,10
1,218,193,2,4,43,1,4,4,1,6,2,1,4,1,3,3,0,1,1,3,6,9,2,1,1,2,2,2,2,2,3,2,2,2,2,2,1,5,2,2,2,76,1,2,1,3,6,3,7,7,2,2,2,2,6,1,1,9,9,99,9,9,4,4,,22,181,9,32,24,1,0,36,10
1,218,194,2,4,54,1,3,3,1,6,2,1,2,2,1,1,2,2,1,3,4,7,2,1,1,2,2,3,2,4,3,1,1,1,1,2,1,4,2,2,2,90,1,2,1,3,6,3,1,7,2,2,1,1,7,8,7,6,2,2,2,1,5,4,,22,181,9,42,36,0,6,36,10
1,218,195,2,3,35,1,4,4,3,6,2,1,4,1,2,2,3,1,1,3,5,5,2,2,1,2,2,3,3,3,3,1,1,2,2,1,2,5,1,1,2,77,1,1,1,3,6,2,7,5,2,2,1,1,7,1,1,9,9,99,9,9,6,4,,22,181,9,52,27,0,7,36,10
1,218,196,2,3,35,1,4,4,2,2,2,4,1,3,1,2,4,2,2,3,5,6,2,3,2,2,1,4,2,4,2,1,4,2,2,1,2,5,2,2,2,90,1,2,1,3,6,4,5,7,2,2,2,3,7,1,1,6,2,9,4,9,6,2,,22,181,9,62,31,0,8,36,10
1,218,197,2,4,36,1,4,4,1,6,2,2,4,3,1,3,3,2,2,3,4,5,2,2,1,2,2,4,2,4,3,1,1,2,2,2,2,5,1,2,2,81,1,1,1,3,6,4,6,7,1,1,2,3,7,1,1,9,9,99,9,9,6,3,,22,181,9,72,31,1,0,36,10
1,218,198,2,3,28,1,2,2,1,6,2,2,3,2,3,3,4,0,1,3,3,4,0,2,1,2,1,2,2,3,3,0,2,2,2,1,2,2,1,2,3,41,1,2,1,3,0,2,1,5,3,2,1,3,1,8,7,9,9,99,9,9,7,2,,22,181,9,82,7,0,8,36,10
1,218,199,2,2,31,1,4,4,1,0,2,2,4,2,2,3,4,2,1,3,3,5,2,1,1,2,1,3,2,2,3,2,3,2,2,2,2,5,2,3,3,71,1,2,1,3,0,3,7,6,2,2,1,0,8,1,1,9,9,99,9,9,4,3,,22,181,9,92,24,1,0,36,10
1,218,200,2,2,33,1,4,5,1,6,2,1,4,1,1,2,3,1,1,3,3,4,2,2,1,2,2,3,2,2,3,1,4,2,5,1,2,5,3,1,1,86,1,1,2,3,6,1,4,1,1,1,2,3,6,8,1,9,9,99,9,9,4,2,,22,182,0,2,27,0,7,36,10
1,218,201,2,2,35,1,4,4,2,6,2,2,2,2,2,2,4,3,2,1,3,3,2,3,1,2,1,3,2,3,3,1,2,2,2,1,4,4,5,2,2,73,1,1,2,2,2,2,3,5,3,3,2,1,7,5,1,9,9,99,9,9,5,3,,22,182,0,12,22,0,8,36,10
1,218,202,2,3,34,1,4,5,2,6,2,1,2,3,1,2,3,1,3,2,3,5,1,2,1,1,1,3,2,3,2,1,3,2,2,2,3,3,2,3,3,82,1,1,2,2,2,3,0,3,2,1,2,1,7,1,1,9,9,99,9,9,4,4,,22,182,0,22,27,0,7,36,10
1,218,203,2,3,36,1,4,4,1,6,2,1,4,3,1,3,4,2,1,3,2,2,2,2,1,2,1,3,3,2,3,1,1,2,1,2,2,4,2,2,2,76,1,1,1,3,6,4,3,5,3,3,2,2,6,1,1,9,9,99,9,9,2,2,,22,182,0,32,24,0,8,36,10
1,218,204,2,4,30,1,1,1,2,6,2,1,4,2,2,2,7,1,1,2,3,3,2,1,1,2,2,3,2,4,3,2,3,0,0,0,0,0,5,3,3,35,1,2,1,3,6,5,7,7,2,2,1,2,1,8,8,9,9,99,9,9,3,5,,22,182,0,42,8,0,7,36,10
1,218,205,2,2,18,1,2,2,2,6,2,2,2,2,3,3,3,2,1,3,2,2,1,2,1,2,2,3,3,3,3,1,3,2,2,1,2,4,1,3,2,54,1,1,1,3,6,2,7,1,2,2,1,3,1,8,7,9,9,99,9,9,6,3,,22,182,0,52,7,0,9,36,10
1,218,206,2,2,16,3,11,99,1,6,3,2,4,1,3,4,4,1,1,2,2,3,1,2,1,2,1,4,3,4,3,0,1,2,2,2,1,4,2,3,2,13,1,1,1,3,6,5,7,3,2,2,2,3,8,9,8,9,9,99,9,9,7,2,,22,182,0,62,3,0,8,41,16
1,218,207,2,3,19,3,11,99,2,2,3,2,4,2,2,2,4,2,3,3,4,5,1,1,1,3,1,2,3,4,3,2,2,2,1,3,2,4,5,3,3,56,1,1,1,3,6,5,7,7,3,5,2,2,6,1,1,9,9,99,9,9,4,4,,22,182,0,72,14,0,8,41,16
1,218,208,2,2,26,3,1,1,1,6,3,1,2,2,2,3,4,1,3,1,2,2,1,2,1,2,2,3,3,4,3,2,2,2,2,2,1,3,2,1,2,47,1,1,1,3,6,2,7,7,2,2,2,2,6,3,1,9,9,99,9,9,6,2,,22,182,0,82,20,0,7,41,16
1,218,209,2,2,27,2,1,1,2,2,3,1,4,2,1,5,3,2,1,2,2,4,1,2,1,2,2,2,2,2,1,2,4,3,2,2,4,5,4,1,2,51,1,1,1,0,0,6,0,8,2,2,2,3,9,10,0,9,9,99,9,9,9,7,,22,182,0,92,0,1,0,41,16
1,218,210,2,2,15,1,2,2,1,6,2,1,4,2,3,3,4,1,1,1,2,3,1,2,1,2,2,3,3,3,2,3,1,2,2,3,3,5,1,2,2,33,1,1,1,3,0,2,5,4,1,1,1,2,1,8,7,9,9,99,9,9,5,2,,22,182,1,2,7,0,8,36,10
1,218,211,2,1,16,1,1,1,2,2,2,0,2,2,3,2,4,2,2,2,2,2,1,2,1,3,0,0,0,0,4,0,5,5,1,3,5,0,5,3,3,47,1,2,2,2,5,5,0,8,4,5,2,0,8,9,7,9,9,99,9,9,0,4,,22,182,1,12,6,0,9,36,10
1,218,212,2,2,14,1,2,3,1,6,2,1,2,3,1,2,4,3,2,1,2,2,1,3,2,1,1,2,2,3,2,1,1,2,1,2,2,1,3,1,1,26,2,2,2,3,6,2,1,5,2,2,1,2,8,9,7,9,9,99,9,9,5,1,,22,182,1,22,7,0,9,36,10
1,218,213,2,2,23,1,2,2,2,2,2,1,4,1,2,2,4,2,1,2,4,5,2,1,1,2,2,2,3,3,3,3,2,1,2,1,1,5,1,2,2,64,1,1,1,3,6,2,0,7,1,1,1,1,6,1,1,9,9,99,9,9,5,2,,22,182,1,32,12,0,8,36,10
1,218,214,2,4,48,1,4,4,2,6,2,1,4,2,1,1,2,2,1,1,2,3,1,2,1,2,1,4,3,4,3,1,2,3,3,2,3,5,3,1,1,90,1,1,1,3,6,3,7,7,2,2,2,1,6,1,1,5,2,7,6,2,6,3,,22,182,1,42,29,0,6,36,10
1,218,215,2,4,40,1,4,5,2,6,2,1,4,2,1,1,3,2,1,3,3,5,2,1,1,2,2,4,3,3,3,1,1,2,2,1,1,5,5,1,2,85,1,1,1,3,6,3,7,7,2,1,1,2,6,8,7,3,2,3,1,4,6,3,,22,182,1,52,24,0,7,36,10
1,218,216,2,4,52,1,4,5,1,6,2,2,3,2,1,1,2,1,1,3,3,4,2,1,1,2,2,3,3,3,3,1,2,2,2,1,2,2,1,3,3,90,1,1,1,3,6,2,1,5,2,2,1,1,6,8,6,6,2,3,1,3,6,3,,22,182,1,62,27,0,6,36,10
1,218,217,2,4,54,1,4,4,1,6,2,1,2,3,1,4,4,3,1,3,3,7,2,3,1,2,2,2,2,2,3,1,5,4,4,2,3,4,4,2,1,92,1,1,1,3,6,4,0,5,2,3,2,1,6,8,7,4,2,1,9,2,6,3,,22,182,1,72,43,0,8,36,10
1,218,218,2,4,53,1,4,4,1,6,2,1,2,3,1,0,0,0,1,2,0,4,2,2,1,2,2,0,3,3,3,1,1,0,2,3,1,4,2,1,1,92,1,1,1,3,6,3,0,7,1,3,0,2,7,1,1,6,2,7,5,2,7,3,,22,182,1,82,44,1,0,36,10
1,218,219,2,1,50,1,4,4,1,6,2,1,0,3,1,3,3,3,1,3,4,3,2,2,1,2,1,4,2,2,3,1,1,1,4,1,1,2,1,1,2,91,1,1,1,3,6,2,7,7,1,1,1,1,5,1,1,6,2,8,4,1,4,2,,22,182,1,92,43,0,7,36,10
1,218,220,2,2,40,1,4,4,1,6,2,2,2,3,1,2,3,1,2,3,5,4,2,2,1,2,1,3,2,1,2,1,4,1,1,2,3,1,2,3,3,83,1,1,2,2,2,2,5,5,2,2,2,2,5,1,1,9,9,99,9,9,3,5,,22,182,2,2,27,0,8,36,10
1,218,221,2,2,52,1,4,4,1,6,2,1,4,2,1,2,1,1,1,2,3,5,2,1,1,2,2,3,3,2,3,2,2,2,2,2,1,5,1,2,2,90,1,1,1,3,0,2,7,7,2,3,2,3,7,1,1,6,2,3,2,2,4,3,,22,182,2,12,26,0,7,36,10
1,218,222,2,2,51,1,4,4,1,6,2,4,1,3,1,1,1,3,3,3,5,5,2,3,1,2,1,4,3,3,3,1,1,2,1,3,1,5,2,1,2,92,1,2,1,3,6,3,3,5,3,2,3,2,5,1,1,2,2,7,5,1,5,3,,22,182,2,22,43,0,3,36,10
1,218,223,2,2,50,1,4,4,1,6,2,2,2,2,1,2,2,2,3,1,3,4,2,2,1,2,2,4,3,3,3,2,3,2,2,1,2,4,1,3,3,90,1,1,1,3,0,2,7,7,1,2,2,2,5,1,1,9,2,9,1,4,6,4,,22,182,2,32,25,0,7,36,10
1,218,224,2,2,53,1,4,4,2,1,2,1,3,2,1,2,2,2,1,3,3,3,2,2,1,2,2,2,2,4,2,1,2,1,1,1,1,1,2,3,3,91,1,1,1,3,6,3,6,5,2,2,1,1,5,8,1,6,2,2,4,1,6,4,,22,182,2,42,25,0,7,36,10
1,218,225,2,2,57,1,3,3,2,1,2,2,1,2,1,3,0,2,2,3,4,4,2,3,1,2,1,4,2,2,4,1,1,3,4,2,1,1,1,1,1,90,1,1,2,3,6,4,6,6,2,4,3,3,7,2,6,6,3,8,6,2,7,2,,22,182,2,52,39,1,0,36,10
1,218,226,2,4,42,3,11,99,2,1,16,1,3,3,1,2,3,1,1,2,2,4,1,2,1,2,2,3,3,2,3,1,2,1,1,2,1,4,2,2,2,89,1,1,1,3,6,3,7,3,1,2,2,2,4,1,1,5,2,4,7,2,7,4,,22,182,2,62,39,0,7,41,26
1,218,227,2,4,27,2,1,1,1,6,16,1,3,3,2,3,4,3,3,2,2,5,1,1,1,2,2,4,2,3,3,1,1,2,2,1,2,4,1,1,1,55,1,1,1,3,6,1,3,8,2,4,2,3,6,2,2,9,9,99,9,9,8,2,,22,182,2,72,20,0,8,43,26
1,218,228,2,4,40,3,1,1,1,6,16,1,4,2,1,1,2,1,1,2,2,3,2,1,1,2,2,3,3,3,3,1,1,1,1,1,1,5,1,1,2,78,1,1,1,1,6,2,7,5,2,2,2,1,6,1,6,9,9,99,9,9,8,4,,22,182,2,82,34,0,5,43,26
1,218,229,2,3,35,3,11,99,2,1,12,2,1,3,1,5,2,2,2,0,0,0,2,2,1,2,2,0,3,4,3,1,2,2,2,1,2,3,2,3,2,72,1,2,2,3,6,2,5,3,2,2,2,2,1,8,7,9,9,99,9,9,5,5,,22,182,2,92,3,0,2,41,18
1,218,230,2,3,35,3,11,99,1,0,12,2,2,3,2,3,0,3,2,2,3,3,1,2,1,2,1,3,3,2,2,1,3,3,2,1,3,1,2,3,3,60,1,1,1,1,0,2,5,5,3,5,1,1,1,8,0,9,9,99,9,9,4,4,,22,182,3,2,31,1,0,41,18
1,218,231,2,3,48,3,11,99,1,0,16,1,0,2,1,2,2,1,0,1,2,3,1,2,1,2,2,3,2,2,4,0,3,3,3,0,2,2,5,1,2,54,1,1,1,3,6,5,5,8,2,5,2,0,9,10,8,9,9,99,9,9,9,5,,22,182,3,12,11,1,0,41,26
1,218,232,2,4,37,3,11,99,1,6,12,2,2,2,1,2,3,1,3,2,7,5,2,2,1,2,2,3,2,3,3,1,2,2,3,3,3,2,2,3,2,65,1,2,1,3,6,5,5,7,3,5,2,1,2,8,6,9,9,99,9,9,5,5,,22,182,3,22,31,0,1,41,18
1,218,233,2,3,33,2,1,2,3,1,16,1,1,2,1,1,2,3,3,1,2,3,1,3,2,2,1,5,2,2,3,1,3,1,1,2,1,5,2,1,2,78,1,1,1,3,6,1,7,7,1,1,2,3,6,8,5,9,9,99,9,9,5,5,,22,182,3,32,32,0,6,43,26
1,218,234,2,3,34,3,11,99,1,6,12,1,3,2,2,2,4,1,2,3,3,7,1,2,1,2,2,3,2,2,3,2,2,3,2,1,3,2,1,1,1,60,1,1,1,3,6,2,7,2,2,2,1,1,2,8,7,9,9,99,9,9,4,4,,22,182,3,42,30,1,0,41,18
1,218,235,2,3,39,3,11,99,1,0,12,1,1,1,1,1,4,2,1,2,3,4,1,2,1,2,2,2,2,3,3,1,1,2,2,1,2,1,1,1,2,63,1,2,1,3,6,2,7,7,3,2,1,1,1,8,7,9,9,99,9,9,5,3,,22,182,3,52,30,0,7,41,18
1,218,236,2,3,36,3,11,99,1,6,16,1,4,1,3,3,5,3,1,3,3,5,0,1,1,2,2,2,3,2,3,2,2,2,0,2,2,5,1,3,2,41,1,1,1,3,6,1,0,8,2,2,1,1,9,10,8,9,9,99,9,9,3,2,,22,182,3,62,6,0,4,41,26
1,218,237,2,3,53,2,1,1,1,6,12,1,4,3,1,1,1,2,1,2,4,4,1,3,1,2,2,2,3,3,3,1,4,1,1,2,1,1,1,2,2,90,1,1,1,3,6,3,3,3,1,1,2,3,7,8,1,6,2,9,1,9,5,7,,22,182,3,72,37,0,3,43,18
1,218,238,2,3,53,2,2,2,1,6,12,2,4,2,1,1,1,2,1,1,2,4,1,2,1,2,2,3,2,2,2,1,2,2,2,1,1,3,1,3,2,89,1,2,1,3,6,2,7,7,2,1,1,3,7,2,5,6,2,2,4,1,5,5,,22,182,3,82,37,0,3,43,18
1,218,239,2,3,47,3,2,3,1,0,12,1,2,3,1,2,2,1,1,2,3,4,1,3,1,2,2,4,2,3,3,1,1,2,1,2,1,5,2,0,1,85,1,1,1,3,6,5,7,4,2,4,3,3,7,8,0,5,2,9,4,2,5,3,,22,182,3,92,38,0,6,43,18
1,218,240,2,4,36,3,11,99,2,6,12,1,3,3,3,3,4,1,1,3,4,4,1,1,1,2,1,2,3,3,3,2,1,2,2,2,2,5,1,1,2,60,1,2,1,3,0,2,7,8,2,2,2,2,1,8,7,9,9,99,9,9,5,4,,22,182,4,2,3,1,0,41,18
1,218,241,2,4,36,3,11,99,2,2,12,1,4,1,2,1,1,1,1,2,3,5,2,1,1,2,2,3,2,4,3,2,3,2,1,2,2,4,2,1,0,83,1,1,1,3,6,5,7,5,1,3,2,1,1,8,6,9,9,99,9,9,5,5,,22,182,4,12,31,0,5,41,18
1,218,242,2,4,52,2,2,2,1,6,12,2,4,2,1,1,1,2,2,3,5,5,2,1,1,2,2,3,3,3,3,1,1,1,1,0,4,5,2,0,0,90,1,1,1,3,6,4,0,6,4,4,3,3,7,8,0,6,2,8,1,4,5,4,,22,182,4,22,37,0,9,43,18
1,218,243,2,4,52,3,2,2,1,0,12,1,4,2,1,1,2,2,1,3,2,0,2,1,1,2,1,1,2,2,3,1,1,1,1,1,1,2,1,2,0,90,1,2,1,3,6,1,0,8,2,2,1,1,7,10,1,9,3,2,4,9,1,4,,22,182,4,32,37,0,6,43,18
1,218,244,2,4,53,3,11,99,1,6,14,1,4,2,2,2,3,1,1,2,3,5,2,1,1,2,1,0,3,4,3,1,2,2,2,1,2,1,1,1,2,72,1,1,1,3,2,2,7,7,1,2,1,1,6,1,6,9,9,99,9,9,5,3,,22,182,4,42,24,0,7,41,21
1,218,245,2,4,58,3,11,99,1,6,16,1,4,2,2,3,5,2,1,3,5,8,1,2,1,2,2,2,2,3,3,1,3,2,2,1,3,4,2,3,2,70,1,1,1,3,6,2,7,8,1,2,2,2,7,1,8,9,9,99,9,9,5,3,,22,182,4,52,36,0,8,41,26
1,218,246,2,3,31,3,1,1,2,6,3,2,2,2,1,3,3,1,2,1,1,4,1,2,1,2,2,3,2,4,2,1,1,3,2,1,3,2,3,1,1,47,1,1,1,3,6,4,1,3,4,5,3,3,7,2,6,9,9,99,9,9,5,5,,22,182,4,62,21,0,7,41,16
1,218,247,2,3,36,2,1,1,1,6,3,2,4,1,3,3,0,0,3,3,0,0,1,1,1,2,0,3,3,0,3,2,4,1,2,3,1,0,5,3,3,64,1,1,1,3,6,5,0,8,1,5,0,0,9,10,0,9,9,99,9,9,9,7,,22,182,4,72,0,1,0,41,16
1,218,248,2,3,57,2,2,2,1,6,3,1,2,3,1,1,2,1,3,1,2,2,1,2,1,2,1,1,4,5,3,1,1,1,1,1,1,5,2,3,2,92,1,1,1,3,6,1,7,7,1,1,1,3,6,1,1,6,2,9,1,4,4,4,,22,182,4,82,54,0,6,41,16
1,218,249,2,3,58,3,11,99,1,5,3,1,3,2,3,1,0,1,2,2,0,2,2,2,1,2,1,3,4,1,3,2,3,3,1,2,1,2,0,1,3,0,2,4,2,3,3,4,4,7,4,3,1,2,1,8,0,9,9,99,9,9,1,3,,22,182,4,92,14,1,0,41,26
1,218,250,2,3,58,3,11,99,1,6,3,3,2,2,1,1,3,3,3,2,5,5,2,3,1,2,1,4,2,1,2,1,2,3,3,2,1,4,2,2,2,90,1,1,1,3,6,3,1,3,2,3,2,2,6,1,5,6,2,5,4,2,3,3,,22,182,5,2,43,0,7,41,16
1,218,251,2,3,49,2,1,1,1,0,3,2,3,2,1,2,1,1,1,2,2,3,1,2,1,2,2,4,3,4,3,1,2,3,1,2,1,2,2,2,2,90,1,1,1,3,6,3,7,3,2,3,3,3,6,1,1,9,2,9,4,3,5,4,,22,182,5,12,47,1,0,41,16
1,218,252,2,0,0,0,0,0,0,0,3,1,4,2,3,4,5,2,1,3,2,3,2,2,1,2,2,3,2,2,3,3,2,2,2,2,2,4,1,3,2,49,1,1,1,3,6,2,7,8,2,2,1,2,7,2,1,9,9,99,9,9,4,3,,22,182,5,22,6,0,9,41,16
1,218,253,2,2,9,3,11,99,2,2,3,1,4,2,3,3,3,2,2,2,2,5,1,2,1,3,2,4,2,3,2,3,5,3,2,2,3,5,2,3,3,31,1,1,2,2,5,3,5,3,2,2,3,2,0,0,1,9,9,99,9,9,6,2,,22,182,5,32,3,0,8,41,16
1,218,254,2,1,16,3,11,99,2,1,3,1,2,3,3,4,5,1,1,0,2,5,1,2,1,2,2,4,3,3,3,1,2,2,3,2,2,5,2,2,2,27,1,1,1,5,2,2,2,4,1,3,2,1,3,2,5,9,9,99,9,9,6,3,,22,182,5,42,3,0,9,41,16
1,218,255,2,2,17,3,11,99,2,4,3,2,4,1,3,3,4,1,2,2,2,3,1,1,1,2,1,3,2,2,3,3,1,1,2,1,2,4,2,1,2,54,1,1,1,3,0,2,1,3,2,1,2,1,5,8,7,9,9,99,9,9,6,4,,22,182,5,52,7,0,8,41,16
1,218,256,2,2,24,3,11,99,1,6,3,2,2,2,3,3,0,1,1,2,3,3,2,1,1,2,2,3,2,4,3,2,3,1,2,1,2,3,2,2,2,35,2,1,1,3,6,2,5,3,2,2,2,1,3,8,0,9,9,99,9,9,6,2,,22,182,5,62,16,0,9,41,16
1,218,257,2,2,55,3,11,99,2,6,14,1,4,2,1,1,2,1,1,2,3,4,1,3,1,2,2,2,2,3,3,1,2,2,2,2,2,4,2,1,2,67,1,2,1,3,2,2,6,7,3,2,1,1,5,1,1,9,9,99,9,9,5,3,,22,182,5,72,18,0,8,41,21
1,218,258,2,2,36,3,11,99,1,6,14,2,4,3,1,3,4,3,1,3,3,3,1,2,1,2,1,3,2,2,3,1,1,5,5,3,2,3,5,3,3,42,1,1,1,1,6,5,7,7,2,5,2,2,5,1,1,9,9,99,9,9,4,4,,22,182,5,82,12,1,0,41,21
1,218,259,2,2,38,3,11,99,2,6,16,1,4,2,1,3,0,2,3,1,1,1,2,2,1,2,2,4,3,2,3,1,3,2,2,3,2,5,2,2,2,70,1,1,1,3,6,2,7,7,2,2,1,1,9,8,8,9,9,99,9,9,1,3,,22,182,5,92,36,1,0,41,26
