CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7A.,Q.7B.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56A.,Q.56B.,Q.56C.,Q.56D.,Q.56E.,Q.56F.,Q.56G.,Q.56H.,Q.56I.,Q.56J.,Q.56K.,Q.56L.,Q.56M.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.57.,Q.58.,V.60.,V.61.,V.62.,V.63.
1,5,400,2,1,2,2,6,2,1,99,9,9,3,3,4,1,2,3,1,2,1,1,4,1,2,3,2,2,2,2,3,4,2,3,3,2,5,1,1,4,1,4,2,1,1,2,2,2,2,1,2,3,2,3,4,1,1,2,2,1,6,5,6,2,5,2,1,4,5,1,1,5,2,5,400,2,1,5,3,3,3,1
1,5,401,2,2,4,2,4,2,1,99,9,9,3,3,5,2,2,2,2,2,1,1,1,1,1,1,2,3,1,2,1,1,2,2,1,3,2,3,2,4,1,2,1,1,1,1,3,1,1,3,4,2,1,2,3,1,2,2,1,1,4,1,1,3,1,2,1,1,4,6,1,1,2,5,401,2,1,2,2,3,10,2
1,5,402,2,2,4,2,5,2,1,99,9,9,3,5,6,4,5,2,4,2,3,4,2,1,2,3,5,3,1,1,2,1,1,1,2,1,1,2,2,3,3,1,1,3,2,1,3,1,1,2,1,1,2,4,4,3,1,2,2,1,1,6,6,6,6,6,6,6,6,1,1,6,2,5,402,2,1,2,9,3,11,5
1,5,403,2,1,3,2,7,3,1,99,9,9,1,2,5,2,2,5,1,2,3,4,2,1,1,1,4,8,2,2,3,4,3,2,1,2,4,3,1,3,2,2,1,1,2,3,2,3,3,3,3,1,2,3,4,1,1,2,3,1,1,5,6,3,6,6,6,6,6,6,6,6,2,5,403,2,1,2,6,4,5,3
1,5,404,2,1,3,2,4,3,1,99,9,9,3,2,4,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,2,1,3,4,4,3,4,3,1,2,1,2,3,1,2,1,1,2,1,1,1,2,1,2,2,2,1,4,1,5,2,4,2,1,4,4,4,1,1,2,5,404,2,1,10,0,4,8,7
1,5,405,2,1,3,2,7,1,1,99,9,9,1,1,4,1,3,4,3,2,2,1,2,2,2,2,3,2,2,2,3,3,3,5,3,2,5,4,2,4,2,2,4,2,4,3,2,1,1,1,2,3,1,5,5,1,2,1,4,1,6,2,6,6,6,6,1,6,6,6,2,6,2,5,405,2,1,5,6,3,7,5
1,5,406,2,1,2,2,7,1,3,10,1,4,3,2,4,4,0,3,2,3,6,1,2,2,3,3,3,5,1,1,3,1,2,2,2,5,2,3,2,4,4,1,0,4,4,3,4,3,3,4,3,3,5,3,4,1,1,2,2,1,1,2,1,1,2,1,1,4,6,6,1,1,2,5,406,2,2,0,8,3,10,3
1,5,407,2,2,4,4,4,2,1,99,9,9,3,3,5,1,2,3,1,4,3,1,2,1,1,3,3,8,1,2,2,2,1,2,1,4,1,4,5,5,5,1,1,1,1,2,4,4,4,4,4,1,2,2,5,4,4,3,4,1,5,2,6,6,6,1,5,6,6,4,4,6,2,5,407,2,1,10,6,3,10,8
1,5,408,2,1,5,4,3,3,1,99,9,9,3,1,6,1,1,2,1,1,1,1,1,1,1,1,1,8,1,2,3,1,1,1,1,2,3,5,1,3,2,3,3,2,1,2,2,2,2,1,2,2,1,4,4,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,2,5,408,2,1,10,0,6,4,7
1,5,409,2,1,3,4,4,4,1,99,9,9,3,1,5,4,1,5,1,2,3,2,2,2,5,1,1,2,2,2,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,2,2,2,1,2,1,1,4,4,3,1,3,1,1,3,5,1,3,6,3,3,3,3,3,3,6,2,5,409,2,1,5,6,3,3,5
1,5,410,2,1,3,4,7,4,5,0,3,2,3,2,1,2,0,1,2,1,1,1,4,1,1,1,3,2,2,2,3,4,1,1,1,1,1,1,4,4,3,1,3,2,2,3,2,2,2,1,2,1,1,1,4,3,1,2,2,1,4,4,4,4,4,1,2,4,4,4,1,5,2,5,410,2,1,2,4,2,3,6
1,5,411,2,1,5,4,3,4,2,9,2,1,3,5,4,1,4,2,5,1,1,1,2,4,2,3,4,8,1,1,2,1,2,2,2,5,3,4,3,4,1,1,4,2,1,4,1,3,3,2,3,1,1,1,2,3,1,1,3,1,4,4,1,4,4,4,4,4,4,4,1,4,2,5,411,2,1,10,6,3,9,5
1,5,412,2,2,2,4,3,4,2,4,1,2,3,3,5,2,4,2,1,1,1,1,2,1,4,1,3,7,2,2,2,3,2,2,1,2,2,3,3,2,1,2,3,2,2,3,1,3,1,1,4,3,1,1,3,1,2,4,2,1,4,1,2,4,1,1,1,4,4,1,1,2,2,5,412,2,1,10,4,3,10,1
1,5,413,2,4,9,4,7,4,3,10,1,5,1,2,5,4,2,1,2,4,2,1,2,1,2,1,2,2,1,1,3,4,2,2,3,2,4,2,3,4,3,1,3,1,3,3,3,1,1,3,1,2,2,1,4,1,1,2,2,1,6,1,1,1,2,1,4,1,3,1,1,4,2,5,413,2,2,0,6,3,0,3
1,5,414,2,1,3,4,1,4,1,99,9,9,5,2,5,2,2,1,1,2,1,1,1,1,2,1,4,5,1,1,3,1,5,3,2,3,3,3,2,3,2,1,2,1,1,1,3,1,1,3,1,2,1,1,2,1,2,2,4,1,1,1,4,5,1,2,4,4,4,4,3,5,2,5,414,2,1,10,2,3,0,5
1,5,415,2,1,3,4,2,4,1,99,9,9,3,2,5,2,2,2,2,2,2,1,2,2,1,1,2,3,1,1,3,2,1,2,1,2,3,4,2,4,2,1,2,1,2,1,3,1,1,3,1,2,1,2,2,1,2,2,2,1,2,2,1,4,1,4,1,4,4,3,1,4,2,5,415,2,1,10,4,4,0,6
1,5,416,2,1,2,5,3,5,1,99,9,9,3,3,5,3,4,2,3,3,3,1,4,1,3,3,1,3,1,1,3,2,2,2,1,3,2,3,2,4,1,1,1,1,1,2,1,1,1,2,1,3,1,1,2,1,1,2,2,1,6,1,1,3,4,1,5,1,5,1,1,4,2,5,416,2,2,0,8,3,12,1
1,5,417,2,1,2,5,3,5,1,99,9,9,2,1,3,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,3,1,2,2,2,2,2,2,1,4,1,1,2,3,1,1,1,3,3,1,2,2,1,1,5,1,4,3,2,1,2,1,1,1,1,5,1,3,4,5,5,5,2,5,417,2,1,10,1,4,8,5
1,5,418,2,2,9,5,4,5,2,5,2,1,1,4,5,2,4,2,2,3,1,1,2,1,3,1,3,8,1,2,3,3,2,2,2,5,5,5,5,5,4,4,4,4,4,4,1,1,1,1,2,3,4,5,5,3,4,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,2,5,418,2,1,10,8,3,0,8
1,5,419,2,2,7,5,3,5,2,10,1,1,3,4,5,2,2,2,2,1,1,1,1,2,2,3,5,3,2,2,3,4,3,3,2,1,1,1,3,4,2,1,3,2,2,2,1,1,3,1,3,1,4,4,4,1,1,2,2,1,5,1,1,1,1,1,1,5,5,1,1,1,2,5,419,2,1,10,7,0,8,1
1,5,420,2,1,9,5,6,5,1,99,9,9,3,5,1,1,2,2,2,1,1,1,1,2,4,3,5,3,1,1,2,1,2,2,3,3,3,3,2,4,2,2,2,1,4,4,1,3,1,3,3,3,1,1,2,2,3,2,2,1,3,1,1,3,3,3,3,3,4,3,1,4,2,5,420,2,1,5,5,3,9,3
1,5,421,2,2,9,5,6,5,1,99,9,9,5,4,4,3,4,4,4,3,4,3,5,4,4,3,3,8,3,1,3,3,3,5,5,5,5,5,5,3,3,2,3,3,3,3,1,3,3,3,3,3,3,4,4,3,1,2,2,1,4,1,1,4,1,3,1,4,4,1,1,1,2,5,421,2,2,0,10,3,10,8
1,5,422,2,4,9,5,3,5,1,99,9,9,2,4,1,4,4,1,2,5,5,2,1,1,4,1,5,2,1,1,1,4,2,2,3,3,3,4,3,4,2,1,3,2,2,1,1,1,1,1,1,3,1,2,4,2,1,2,1,1,1,1,1,3,1,4,4,2,4,3,4,4,2,5,422,2,1,5,9,3,11,8
1,5,423,2,3,2,5,3,5,1,99,9,9,1,4,7,3,5,2,2,2,1,1,2,2,2,1,1,8,1,1,1,2,3,2,5,2,1,2,3,2,2,1,4,4,4,1,1,1,1,3,1,3,3,5,3,3,1,2,4,1,2,1,2,1,4,1,2,1,5,1,1,1,2,5,423,2,1,10,6,2,11,2
1,5,424,2,5,2,5,3,5,1,99,9,9,1,4,6,1,5,2,1,2,1,1,1,2,2,1,2,5,1,1,3,2,3,3,3,0,1,2,3,0,1,2,2,1,1,3,1,1,1,2,1,2,1,1,3,1,3,3,1,1,2,1,2,4,4,4,2,4,4,1,4,6,2,5,424,2,1,5,2,1,12,2
1,5,425,2,1,4,5,7,5,2,2,2,1,1,2,5,2,2,4,2,1,1,1,1,1,4,1,3,3,1,1,3,4,2,2,2,3,1,1,2,4,3,1,3,1,1,1,1,1,1,2,1,3,1,1,4,1,2,1,1,1,4,1,1,3,1,3,1,1,1,4,1,4,2,5,425,2,1,10,4,1,12,7
1,5,426,2,1,2,5,2,5,1,99,9,9,3,1,2,2,1,2,2,1,1,1,1,1,1,1,2,8,1,1,3,1,2,2,1,3,2,3,3,3,2,1,3,3,1,3,1,1,1,2,1,2,1,1,1,1,2,2,1,1,4,4,4,4,4,3,1,4,4,4,4,4,2,5,426,2,1,5,2,3,12,6
1,5,427,2,1,2,5,5,5,2,10,1,2,1,4,1,2,5,1,1,2,1,1,1,1,4,1,5,5,1,1,3,3,2,2,2,3,3,4,2,4,4,1,4,1,1,1,1,1,3,2,1,3,1,0,1,3,3,2,2,1,4,4,5,4,4,4,1,4,4,4,4,2,2,5,427,2,1,5,4,3,11,2
1,5,428,2,1,9,5,7,5,3,0,1,3,3,2,1,5,2,2,2,5,1,1,1,1,4,1,4,7,2,2,3,1,2,2,3,5,3,4,2,3,2,1,3,3,3,3,2,2,2,1,2,2,2,2,4,3,1,2,4,1,4,1,1,1,3,1,1,2,1,1,1,1,2,5,428,2,1,3,7,3,3,6
1,5,429,2,2,3,5,5,5,1,99,9,9,1,2,7,2,5,1,1,1,1,1,1,1,5,3,5,8,2,2,3,1,5,3,2,2,2,2,1,4,2,1,2,1,1,2,2,2,1,1,2,1,2,1,4,1,1,2,2,1,4,1,1,5,5,5,2,1,1,2,1,4,2,5,429,2,1,10,7,4,5,7
1,5,430,2,1,2,5,2,5,1,99,9,9,1,1,7,2,4,3,1,1,1,1,2,2,1,1,2,8,1,1,3,2,2,2,2,2,2,3,2,5,1,1,1,1,1,2,3,3,1,3,1,2,1,2,3,1,3,2,2,1,5,1,5,2,5,5,5,1,5,5,1,1,2,5,430,2,1,5,3,3,9,3
1,5,431,2,3,2,5,4,5,1,99,9,9,1,4,6,3,4,2,2,2,3,3,3,4,4,3,4,3,1,1,2,1,2,3,2,3,3,4,1,4,2,1,2,2,2,3,3,3,3,3,3,1,1,2,3,3,1,3,1,1,5,1,1,1,1,1,1,1,1,3,3,3,2,5,431,2,1,2,10,4,7,2
1,5,432,2,1,2,5,4,5,2,2,2,1,1,3,1,4,5,2,4,1,2,2,2,5,4,3,4,2,1,2,3,1,1,2,3,2,4,2,2,4,2,1,2,2,1,3,4,4,1,4,4,1,2,2,4,2,1,2,2,1,4,1,1,3,2,4,1,1,4,2,1,4,2,5,432,2,1,5,10,4,10,1
1,5,433,2,2,4,5,3,5,1,99,9,9,3,4,1,3,2,4,3,2,2,3,1,2,2,2,3,2,1,1,2,4,2,1,2,5,4,4,2,2,2,1,3,3,2,3,4,1,1,3,1,2,1,1,3,1,5,2,2,1,6,1,1,5,2,1,2,5,2,1,1,4,2,5,433,2,1,8,7,4,10,5
1,5,434,2,4,7,5,6,5,1,99,9,9,3,4,0,2,3,5,4,4,2,5,3,2,4,1,2,4,3,3,1,2,3,5,4,5,5,5,4,4,3,4,3,2,2,4,4,4,4,4,4,1,3,2,4,2,1,2,1,1,6,1,2,1,1,1,1,1,1,1,1,1,2,5,434,2,1,10,10,3,10,1
1,5,435,2,2,5,5,5,5,5,10,1,1,3,3,2,1,2,3,2,1,2,2,2,2,2,3,3,4,1,1,1,2,2,2,2,2,2,3,3,2,2,1,2,1,2,3,1,1,1,2,1,1,1,1,2,2,1,2,3,1,4,1,5,5,3,1,1,2,1,4,1,4,2,5,435,2,1,5,7,3,12,5
1,5,436,2,2,2,5,2,5,1,99,9,9,1,4,1,3,3,2,2,2,1,1,1,3,1,1,2,8,1,1,3,2,1,1,1,4,3,3,4,3,1,1,3,2,1,4,1,1,1,3,1,2,1,1,5,1,2,2,2,1,1,1,1,3,3,3,2,2,3,1,2,4,2,5,436,2,1,3,4,5,11,2
1,5,437,2,1,2,5,4,5,1,99,9,9,1,2,3,5,4,1,2,4,2,1,2,4,2,1,1,4,1,1,1,4,2,2,2,2,2,1,3,0,1,2,1,3,2,2,1,1,1,3,3,3,2,3,4,2,1,1,1,1,5,3,3,4,1,4,4,3,4,4,3,3,2,5,437,2,1,5,8,2,0,6
1,5,438,2,1,3,5,5,5,1,99,9,9,3,2,7,4,2,3,4,4,3,2,4,2,2,1,3,8,1,1,3,4,2,3,2,2,2,2,3,3,2,2,2,2,2,5,3,1,1,3,3,3,1,1,3,3,4,2,2,1,5,1,1,4,2,2,1,2,4,1,1,2,2,5,438,2,1,5,8,3,9,6
1,5,439,2,4,2,5,4,5,1,99,9,9,3,3,0,4,2,1,1,2,1,1,1,1,1,1,1,7,1,2,3,4,1,5,3,2,2,2,4,3,3,1,2,2,3,3,3,3,3,1,3,2,1,3,4,1,3,2,2,1,4,1,1,4,1,1,1,1,4,1,1,4,2,5,439,2,2,0,1,4,7,3
1,5,440,2,2,5,5,4,5,1,99,9,9,3,3,2,2,4,2,2,2,2,1,1,4,1,1,3,2,1,1,3,4,1,3,2,2,2,2,2,4,1,2,2,2,2,3,3,3,3,3,3,1,1,1,4,2,3,2,2,1,1,1,1,3,4,4,1,1,4,4,4,4,2,5,440,2,1,5,6,4,7,1
1,5,441,2,2,3,5,5,5,3,0,3,2,1,2,1,2,3,6,0,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,3,3,1,1,4,1,1,1,1,1,2,3,3,3,3,3,3,1,1,3,1,3,4,3,1,5,4,5,4,1,4,4,4,4,5,5,4,2,5,441,2,1,10,3,5,7,7
1,5,442,2,2,2,5,6,5,1,99,9,9,3,3,5,2,2,2,2,2,3,4,2,2,2,2,3,7,2,1,3,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,3,3,3,3,3,3,2,1,4,2,4,2,2,1,4,1,1,2,3,3,2,2,1,1,1,1,2,5,442,2,1,10,9,6,6,1
1,5,443,2,4,7,5,3,5,1,99,9,9,1,5,1,2,2,1,2,2,1,1,1,1,2,1,4,3,1,1,3,3,2,2,1,4,2,2,2,4,1,4,2,2,5,2,3,1,2,3,4,3,5,1,0,1,5,2,1,1,6,1,1,2,2,3,3,2,1,1,1,2,2,5,443,2,1,10,3,3,10,1
1,5,444,2,2,7,5,6,5,2,10,1,2,1,5,7,4,4,2,1,4,1,1,1,5,2,1,3,8,2,2,3,4,4,2,3,1,1,1,4,5,2,3,3,1,4,1,3,3,3,1,3,4,3,5,4,2,1,2,4,1,6,6,6,1,1,4,1,1,5,1,2,1,2,5,444,2,1,10,7,0,6,1
1,5,445,2,3,2,5,3,5,2,3,2,1,1,5,5,2,2,1,2,1,1,2,1,4,2,1,2,8,1,2,2,1,2,2,2,5,5,3,5,2,1,1,4,1,2,4,3,1,1,3,1,2,1,3,3,1,1,4,4,1,3,6,6,6,6,5,2,1,5,1,5,1,2,5,445,2,1,5,5,3,0,2
1,5,446,2,1,2,3,3,6,1,99,9,9,1,3,5,2,4,2,5,4,3,1,2,4,5,3,4,8,1,2,1,1,2,2,2,1,3,4,3,4,2,3,3,2,3,5,4,4,4,4,4,5,5,0,0,4,5,2,3,2,3,1,1,2,2,2,1,3,2,1,1,1,2,5,446,2,1,10,9,2,10,1
1,5,447,2,1,3,3,1,6,1,99,9,9,3,2,0,2,4,3,2,3,1,2,1,4,2,1,1,4,1,1,1,2,2,2,5,3,2,3,1,5,2,1,2,2,1,4,4,4,4,2,1,3,1,2,5,1,3,2,2,4,1,1,2,2,3,3,2,5,4,1,1,4,2,5,447,2,1,10,6,4,10,6
1,5,448,2,1,3,3,6,6,1,99,9,9,1,1,5,2,4,5,2,2,3,4,2,1,4,2,4,2,2,2,3,3,1,2,1,2,1,1,2,4,2,1,4,2,4,3,4,4,4,1,2,1,2,4,4,1,1,2,4,3,5,1,1,5,1,4,2,3,4,2,5,4,2,5,448,2,1,2,10,2,10,5
1,5,449,2,1,5,3,3,6,1,99,9,9,3,3,0,1,2,1,2,2,1,1,3,2,2,1,1,2,1,1,2,2,1,2,1,3,3,3,1,5,2,1,3,2,1,2,1,1,1,2,1,3,2,1,2,1,1,3,3,2,4,2,1,3,1,2,1,4,4,2,2,6,2,5,449,2,1,10,4,5,12,9
1,5,450,2,3,2,3,4,6,1,99,9,9,3,3,5,3,3,2,2,1,2,1,2,2,1,1,2,3,1,1,1,1,3,3,3,1,2,3,3,4,3,1,2,3,2,1,3,3,2,2,1,3,1,1,2,1,3,2,1,2,3,1,1,1,2,1,2,4,1,1,1,4,2,5,450,2,2,0,5,2,8,9
1,5,451,2,4,2,3,6,6,1,99,9,9,1,3,5,3,3,1,2,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,4,2,4,2,2,2,1,3,2,2,1,3,3,1,3,3,3,1,1,2,3,3,3,3,3,4,5,3,3,3,2,3,3,3,3,3,4,2,5,451,2,1,3,3,3,8,9
1,5,452,2,2,3,3,3,6,1,99,9,9,3,2,5,2,3,2,3,1,2,1,2,2,2,1,2,2,1,2,3,2,1,2,3,3,3,3,2,3,1,1,2,1,1,2,3,1,1,1,3,3,1,1,3,3,2,2,2,2,3,1,2,3,2,3,3,3,4,2,2,2,2,5,452,2,1,10,5,4,9,3
1,5,453,2,2,2,3,3,6,1,99,9,9,3,3,5,2,2,2,2,2,2,1,1,2,4,1,3,3,1,1,1,2,1,1,1,3,3,3,1,4,1,1,2,1,1,4,3,1,2,3,1,3,2,1,3,3,1,2,1,2,6,1,1,4,1,4,2,4,4,1,1,4,2,5,453,2,1,10,8,6,8,1
1,5,454,2,4,7,3,4,6,1,99,9,9,3,5,5,4,2,2,2,3,2,1,2,2,2,1,4,3,1,1,2,3,3,3,3,2,3,3,3,3,2,1,3,2,2,3,3,3,3,3,3,3,2,2,3,3,1,2,3,2,2,2,3,2,2,3,2,2,3,2,2,3,2,5,454,2,1,10,8,3,7,1
1,5,455,2,2,7,3,6,6,2,6,1,1,3,3,4,2,5,2,2,4,1,1,2,2,2,1,1,8,3,2,2,3,5,2,1,4,2,3,2,4,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,3,2,4,2,2,3,3,3,4,3,4,4,3,4,2,5,455,2,2,0,7,3,10,9
1,5,456,2,2,6,3,3,6,1,99,9,9,3,4,5,1,1,2,2,1,1,1,1,2,1,1,2,8,1,1,2,1,2,2,1,2,4,4,5,4,1,1,2,1,1,4,3,1,1,3,1,3,1,1,3,1,3,2,3,2,1,3,1,4,5,5,3,5,5,4,1,4,2,5,456,2,1,5,2,3,0,2
1,5,457,2,1,3,4,6,5,2,10,1,2,1,1,1,2,4,2,1,4,1,1,1,1,2,1,5,3,2,2,3,2,1,2,1,5,5,4,5,5,1,1,4,1,1,4,2,3,1,1,2,1,4,4,5,1,4,4,4,1,5,5,5,4,5,1,5,5,5,5,5,5,2,5,457,2,1,10,6,4,6,5
1,5,458,2,1,1,4,1,5,1,99,9,9,1,2,7,3,5,2,2,3,2,1,1,1,4,3,3,2,1,1,3,1,3,3,3,1,2,3,3,4,2,2,3,2,3,3,1,1,1,3,1,2,2,1,2,1,2,3,2,1,3,1,1,2,3,4,4,2,4,1,1,1,2,5,458,2,1,10,9,2,11,6
1,5,459,2,1,3,4,1,5,1,99,9,9,1,1,2,2,4,2,1,3,1,1,2,1,3,1,4,2,1,1,2,1,1,2,2,2,4,4,3,4,2,2,4,1,2,4,3,3,3,3,3,3,1,1,3,1,3,2,2,1,1,2,1,3,1,6,1,4,1,2,2,6,2,5,459,2,1,10,5,4,7,6
1,5,460,2,1,4,4,7,5,1,99,9,9,3,2,4,2,3,1,1,1,1,1,1,2,1,2,2,2,1,1,3,1,2,2,2,3,4,3,1,2,2,2,2,2,2,2,1,1,3,2,1,3,1,1,1,1,2,2,3,1,4,1,1,2,3,1,1,1,1,1,1,4,2,5,460,2,2,0,4,4,11,7
1,5,461,2,2,9,4,5,5,1,99,9,9,3,2,1,2,4,3,4,2,1,2,1,5,4,3,1,6,1,1,2,2,4,3,3,2,3,3,3,4,3,2,2,2,2,2,1,1,1,1,1,2,2,3,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,461,2,1,1,9,3,11,3
1,5,462,2,2,3,4,3,5,1,99,9,9,3,2,0,4,1,3,2,5,3,5,2,1,4,3,5,2,1,2,2,2,1,5,2,1,1,1,4,4,3,1,3,1,2,3,1,1,3,1,3,1,1,3,4,3,1,2,1,1,1,1,1,1,1,1,1,4,1,4,4,1,2,5,462,2,1,6,9,1,9,7
1,5,463,2,1,3,4,3,5,2,10,1,2,1,2,5,3,3,1,3,2,1,1,2,1,1,1,1,0,1,1,2,2,1,1,1,3,3,3,1,4,1,1,4,1,2,3,1,1,1,2,1,3,1,1,4,1,3,2,3,1,6,1,1,6,1,1,1,6,6,1,1,1,2,5,463,2,1,5,3,6,12,6
1,5,464,2,1,3,4,3,5,1,99,9,9,3,2,7,2,4,3,3,4,3,1,2,2,1,1,2,4,1,1,3,1,3,3,3,4,4,4,3,4,2,1,3,2,2,1,1,1,1,2,1,2,1,1,5,1,3,1,1,1,2,1,1,3,2,3,2,1,1,3,1,1,2,5,464,2,1,10,6,3,12,6
1,5,465,2,4,7,4,2,5,2,1,2,1,3,5,2,2,3,1,1,1,3,1,4,3,1,1,5,3,1,1,1,2,1,1,1,5,3,3,3,4,2,1,2,1,2,1,1,1,1,2,1,3,1,5,4,1,3,2,2,1,4,1,1,4,1,4,1,1,4,1,1,4,2,5,465,2,1,10,5,5,12,9
1,5,466,2,1,3,4,6,5,3,0,3,5,1,2,5,2,5,2,1,2,1,1,1,4,3,3,1,8,2,2,3,1,2,2,2,3,4,4,2,4,1,1,2,1,1,1,3,3,1,1,3,3,1,1,5,3,3,1,4,1,5,1,1,4,1,1,4,4,4,1,1,4,2,5,466,2,1,10,5,3,7,3
1,5,467,2,1,6,4,3,5,1,99,9,9,1,2,2,3,3,2,1,5,1,1,3,3,1,1,1,3,1,1,3,1,2,5,1,5,4,4,1,5,1,1,3,1,4,1,3,1,1,3,3,2,1,3,3,4,1,4,1,1,1,1,1,3,1,5,5,5,5,5,5,6,2,5,467,2,1,10,5,4,9,6
1,5,468,2,5,9,4,3,5,1,99,9,9,1,5,0,1,2,2,1,1,1,1,2,2,2,1,2,3,1,3,2,1,2,2,1,3,1,3,3,3,2,1,2,1,3,1,3,1,1,3,2,2,2,1,2,1,1,2,3,1,1,1,1,4,2,3,4,1,6,5,1,1,2,5,468,2,1,11,3,2,9,7
1,5,469,2,1,6,4,1,5,1,99,9,9,5,2,2,2,4,2,2,2,1,1,2,1,2,1,1,3,1,1,3,2,2,2,2,1,1,2,2,2,2,1,2,2,2,3,3,1,1,2,1,2,1,2,2,1,2,3,3,1,3,3,3,4,5,4,3,4,5,4,5,4,2,5,469,2,1,5,3,1,11,6
1,5,470,2,1,3,3,3,5,2,9,1,2,1,1,7,3,4,3,2,4,1,1,2,1,2,2,4,3,1,1,3,2,2,2,2,2,1,2,3,4,2,2,3,2,2,3,1,3,3,2,1,3,1,1,1,1,2,4,3,1,4,1,4,4,4,4,1,4,2,1,2,4,2,5,470,2,1,10,6,2,0,5
1,5,471,2,1,2,3,3,5,2,9,1,1,1,1,5,2,5,2,2,1,1,1,2,2,2,1,1,3,2,2,3,4,2,2,2,2,1,1,3,4,2,2,3,2,2,3,2,1,1,1,2,3,1,1,4,1,1,2,1,1,4,1,1,1,1,1,3,3,3,1,1,1,2,5,471,2,1,10,5,1,7,3
1,5,472,2,1,5,1,2,4,1,99,9,9,3,1,4,4,2,2,4,1,1,1,1,1,1,1,1,8,2,2,3,2,2,5,3,2,1,2,1,5,1,1,1,1,1,1,2,2,2,1,2,3,1,2,4,2,3,2,2,1,6,6,1,5,5,5,5,5,5,5,5,5,2,5,472,2,1,3,2,3,3,5
1,5,473,2,1,7,1,3,4,1,99,9,9,3,2,5,1,2,3,1,2,1,1,2,1,1,1,2,8,1,1,2,3,2,2,3,2,3,3,3,3,2,2,2,1,2,4,2,4,4,1,2,2,1,1,2,1,2,2,2,1,2,2,1,2,3,2,2,1,3,1,1,3,2,5,473,2,1,5,0,3,10,7
1,5,474,2,4,8,1,3,4,2,0,2,1,3,5,4,1,5,3,2,1,1,1,1,1,1,1,1,4,2,2,2,1,1,2,1,1,1,1,4,4,1,1,2,3,1,3,2,1,2,1,2,2,1,1,2,1,2,1,3,1,6,4,4,6,6,6,6,6,6,6,6,6,2,5,474,2,1,3,2,1,5,7
1,5,475,2,1,6,1,3,4,1,99,9,9,3,1,4,1,1,1,1,1,1,1,1,1,4,1,5,2,2,2,3,1,1,1,1,1,4,4,4,1,1,1,1,1,1,4,2,2,2,1,2,1,1,1,2,1,3,1,2,1,3,1,1,1,1,2,3,4,4,4,1,2,2,5,475,2,1,5,2,4,3,7
1,5,476,2,1,4,1,3,4,1,99,9,9,1,1,4,2,2,4,2,2,1,1,2,1,3,1,3,8,2,2,3,2,2,3,2,1,1,2,2,3,1,1,2,1,1,3,2,3,3,1,2,2,1,2,3,3,3,3,4,1,3,1,1,3,2,2,1,1,2,1,1,2,2,5,476,2,1,10,4,1,5,5
1,5,477,2,1,4,1,7,4,1,99,9,9,3,2,4,2,2,3,4,4,1,2,1,1,1,1,3,3,2,2,3,3,1,2,1,1,1,3,4,2,1,1,3,2,3,4,2,1,2,1,3,3,2,1,4,2,1,2,2,1,1,5,1,4,3,1,5,4,5,2,1,5,2,5,477,2,1,5,7,2,5,7
1,5,478,2,2,5,1,3,4,1,99,9,9,3,2,6,4,1,3,4,5,1,1,2,2,4,3,5,8,1,2,3,1,3,3,3,2,2,2,4,2,3,1,3,2,2,3,2,2,2,1,2,2,2,4,4,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,5,478,2,1,5,9,3,4,7
1,5,479,2,1,5,1,2,4,1,99,9,9,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,5,5,5,1,4,2,1,2,1,1,1,1,1,1,2,1,2,1,5,2,1,3,1,1,1,6,6,6,5,5,5,5,5,5,5,5,5,2,5,479,2,1,1,0,6,12,6
1,5,480,2,3,5,1,2,4,1,99,9,9,3,5,3,1,2,3,1,1,1,1,1,2,1,1,1,8,1,1,1,2,1,1,1,2,3,4,3,3,1,1,2,1,1,3,1,1,1,2,1,2,1,1,2,1,1,1,2,1,3,1,3,4,4,4,4,2,4,4,2,1,2,5,480,2,1,5,2,5,12,5
