CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.51.,Q.52.,Q.53.,Q.53..1,Q.53..2,Q.53..3,Q.53..4,Q.53..5,Q.53..6,Q.53..7,Q.53..8,Q.53..9,Q.53..10,Q.53..11,Q.53..12,Q.53..13,V.54.,V.55.,V.56.,V.57.
1,210,368,4,10,4,3,5,4,3,4,1,5,5,5,11,2,3,3,3,4,3,2,2,3,2,5,2,4,4,4,1,5,7,1,2,2,3,4,2,2,2,2,2,3,1,2,3,0,2,5,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,2,8,2,17
1,210,369,3,10,6,9,3,2,1,4,1,5,5,2,11,2,3,3,3,4,3,2,2,3,3,3,3,4,4,4,4,3,3,1,3,2,3,3,2,2,3,2,2,2,2,2,1,3,1,3,3,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,8,2,18
1,210,370,4,10,7,9,5,2,1,2,2,5,5,5,11,2,2,3,1,4,3,2,2,3,3,2,2,2,4,4,4,3,1,1,2,2,2,1,3,3,2,2,2,2,1,1,1,2,2,3,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,8,2,19
1,210,371,3,9,3,8,2,2,1,1,1,5,5,5,11,1,2,2,1,4,2,1,1,1,2,1,2,3,4,1,4,1,2,1,2,2,2,2,3,2,3,2,1,2,1,1,1,2,2,3,3,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,8,2,20
1,210,372,2,8,2,9,1,2,1,4,1,5,5,5,11,4,2,3,3,4,3,2,1,4,3,2,2,3,4,5,4,4,7,2,2,2,2,4,2,3,2,2,2,1,2,2,1,2,2,3,3,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,8,2,21
1,210,373,2,10,5,9,3,2,1,1,1,4,5,5,11,2,2,3,3,3,3,2,1,3,2,2,2,3,4,3,4,3,3,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,3,3,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,8,2,22
1,210,374,2,3,5,1,4,2,1,1,1,5,5,5,11,2,1,3,1,5,3,3,2,3,2,0,0,4,5,5,2,2,5,2,4,2,1,1,3,2,1,2,2,2,3,3,1,1,2,5,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,8,2,23
1,210,375,2,5,5,6,4,1,3,5,1,5,5,5,12,1,1,3,2,1,1,1,1,3,1,2,2,2,4,4,3,5,7,1,2,2,2,2,2,1,1,2,2,1,2,2,2,4,5,4,3,1,1,2,1,1,2,2,2,1,2,2,2,1,2,3,7,2,2
1,210,376,3,4,5,6,1,1,3,5,1,5,6,6,12,5,1,3,1,4,1,2,2,2,1,4,3,4,3,4,2,1,2,2,4,3,1,3,2,1,1,2,1,1,3,3,2,4,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,2,3
1,210,377,5,4,6,7,4,1,3,5,2,5,6,5,12,2,2,3,2,4,1,3,1,3,1,2,2,3,4,4,3,5,1,1,4,3,2,2,2,1,1,2,2,2,1,1,1,2,5,4,7,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,7,2,4
1,210,378,2,4,2,5,1,1,3,5,1,4,4,4,5,0,1,0,0,1,0,0,0,0,2,4,4,3,2,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,7,2,5
1,210,379,4,3,7,3,5,1,3,5,1,5,6,5,12,2,1,3,2,4,2,2,1,2,2,2,3,6,4,5,4,4,3,2,1,1,1,3,2,1,1,2,3,3,1,1,1,3,5,4,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,7,2,6
1,210,380,3,10,4,3,3,2,2,1,1,5,6,6,12,2,1,3,1,1,2,2,2,3,2,2,2,2,6,6,5,5,4,2,1,1,5,1,1,1,1,3,1,1,3,3,1,1,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,7,2,7
1,210,381,3,8,5,6,4,2,1,4,1,5,7,6,12,0,2,0,1,0,0,2,3,0,2,5,5,0,0,0,5,5,7,0,4,1,0,0,4,0,0,0,0,2,0,0,1,2,5,4,3,2,2,2,2,1,2,2,2,1,2,2,2,1,2,3,7,2,8
1,210,382,1,8,2,3,5,1,3,5,1,5,6,5,12,1,1,3,1,1,1,1,1,1,2,1,1,3,4,4,4,4,2,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,5,4,3,1,2,2,1,1,2,2,2,1,1,2,2,1,2,3,7,2,9
1,210,383,3,8,2,5,1,1,3,1,1,5,6,5,12,1,1,3,1,1,1,2,3,1,2,5,1,1,4,4,4,1,7,0,2,2,5,4,4,1,1,3,1,3,1,1,1,2,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,2,10
1,210,384,4,5,7,7,1,2,2,4,1,5,6,5,12,1,2,3,1,4,2,2,1,3,3,2,3,2,4,4,4,4,7,1,2,2,2,3,2,2,1,1,3,3,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,7,2,11
1,210,385,3,10,6,3,5,1,3,5,1,5,6,5,12,1,1,2,2,2,1,3,1,1,2,2,2,3,5,2,1,5,2,1,3,2,5,4,2,1,1,3,2,3,1,1,1,2,5,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,2,12
1,210,386,1,9,5,4,5,3,3,1,1,5,6,5,12,3,1,2,2,2,2,2,2,3,2,2,2,4,4,4,1,4,6,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,5,4,0,1,1,1,1,1,2,2,2,1,1,1,2,1,2,3,7,2,13
1,210,387,2,5,2,7,0,1,3,5,1,5,6,6,12,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,0,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,5,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,2,14
1,210,388,6,8,6,0,5,1,3,5,1,6,5,4,10,1,1,1,1,1,1,1,2,1,1,2,2,1,5,5,4,1,0,2,3,0,1,0,3,1,3,2,1,3,1,1,1,1,5,4,0,1,1,2,1,2,1,1,2,1,1,2,1,1,2,3,4,3,0
1,210,389,5,8,5,3,4,2,2,4,1,5,4,3,10,2,1,1,1,2,2,1,2,1,1,1,5,4,4,4,4,1,5,1,1,1,2,2,3,1,1,2,2,2,2,2,1,1,5,4,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,3,4,3,1
1,210,390,7,10,7,7,5,2,1,4,0,7,2,2,10,1,4,3,3,4,2,2,2,1,3,1,4,4,3,3,2,2,7,1,3,1,1,1,3,3,1,2,3,3,2,2,1,1,5,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,4,3,2
1,210,391,2,6,6,9,5,1,3,5,3,6,2,2,10,2,4,3,1,2,2,1,1,2,2,2,3,4,5,5,4,4,5,0,1,1,2,3,3,1,1,2,2,3,2,2,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3
1,210,392,4,5,8,5,5,2,2,4,1,5,2,2,10,2,4,3,2,3,3,2,2,3,3,5,5,6,6,6,3,5,5,1,4,4,1,1,3,5,1,1,4,3,2,2,2,4,5,4,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,3,4,3,4
1,210,393,3,2,7,7,1,1,3,5,1,5,2,2,10,1,1,1,1,2,2,1,1,1,1,1,2,5,5,1,4,3,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,5,4,3,1,1,2,1,1,2,2,2,1,1,1,1,1,2,3,4,3,5
1,210,394,4,8,5,3,1,2,2,1,2,6,4,3,10,1,4,1,1,3,3,3,1,1,1,5,3,2,6,6,5,5,7,1,4,4,2,4,4,1,1,2,2,2,1,1,2,4,5,4,8,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,4,3,6
1,210,395,4,3,5,7,2,1,3,5,2,5,2,1,10,1,1,1,1,2,2,3,1,1,1,1,1,5,2,1,4,4,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,5,4,2,1,1,2,1,2,2,2,2,1,1,2,1,1,2,3,4,3,7
1,210,396,4,6,6,9,5,2,2,4,1,5,3,3,10,2,3,3,3,3,3,2,1,3,2,2,3,1,5,5,2,2,5,1,1,2,1,2,2,2,3,2,3,2,2,2,1,2,5,4,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,3,8
1,210,397,2,7,5,2,3,2,1,3,2,5,4,2,10,2,2,1,2,4,3,1,1,3,1,2,3,3,4,1,3,4,1,2,1,1,1,3,2,1,1,2,2,1,1,1,1,1,5,4,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,3,4,3,9
1,210,398,5,9,7,3,5,1,3,5,2,6,2,2,10,3,2,1,3,3,3,2,1,3,3,3,3,4,5,1,4,4,4,1,3,2,1,2,2,1,1,2,2,3,1,1,1,1,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,10
1,210,399,5,8,7,1,4,1,3,5,2,6,4,3,10,2,4,3,2,2,2,2,2,2,2,5,5,1,4,5,1,3,5,1,2,2,2,1,2,3,2,2,3,2,1,2,1,1,5,4,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,3,4,3,11
1,210,400,6,8,7,4,3,1,3,5,1,5,5,3,10,1,1,3,1,2,2,1,1,1,2,1,3,4,6,6,4,4,7,2,2,2,2,1,2,2,3,2,2,2,1,1,1,2,5,4,2,1,1,2,2,1,1,1,1,1,2,2,1,1,2,3,4,3,12
1,210,401,2,10,5,7,5,2,1,2,2,5,6,5,10,1,1,3,1,1,1,2,1,3,1,1,1,1,5,1,2,4,1,1,1,1,1,2,2,2,3,1,2,1,2,2,2,4,5,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,13
1,210,402,2,1,6,2,5,1,3,5,1,4,4,3,10,2,1,3,1,2,2,1,2,3,1,5,4,4,5,5,1,1,7,2,2,2,1,3,4,2,1,2,2,2,2,2,1,3,5,4,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,3,4,3,14
1,210,403,5,8,4,6,4,2,1,4,1,4,5,3,10,1,2,3,2,2,2,2,1,3,1,1,1,1,0,5,4,4,5,1,2,1,2,3,2,2,2,2,1,1,2,2,1,1,5,4,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,3,4,3,15
1,210,404,5,9,8,3,4,1,3,5,1,6,5,3,10,2,2,3,2,4,3,2,2,3,2,2,2,1,5,4,3,4,6,2,4,2,2,1,3,2,2,2,2,2,2,2,1,2,5,4,2,2,1,2,2,1,2,1,2,1,1,2,1,1,2,3,4,3,16
1,210,405,5,9,6,7,5,2,1,4,1,6,2,1,10,5,3,3,2,5,3,1,2,1,3,2,2,5,2,1,4,1,5,1,1,1,1,3,2,2,1,2,2,2,1,1,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,17
1,210,406,3,3,6,3,5,1,3,5,1,5,5,3,10,2,2,1,2,3,3,1,1,3,2,3,4,2,4,4,3,3,3,1,2,2,2,2,3,4,3,2,3,3,1,1,1,1,5,4,6,2,1,2,2,2,2,1,2,2,2,1,2,2,2,3,4,3,18
1,210,407,3,8,5,2,2,2,1,1,1,5,2,2,10,2,1,3,2,4,3,2,1,3,1,2,3,4,4,4,4,4,5,2,2,2,2,2,3,2,2,2,2,2,2,2,1,3,5,4,6,1,1,2,1,2,2,1,2,1,2,1,2,1,2,3,4,3,19
1,210,408,5,10,5,9,5,2,1,1,1,6,5,4,10,1,1,1,1,4,4,2,1,3,2,2,3,1,4,4,4,4,1,1,2,2,2,1,3,3,3,2,2,2,1,2,1,3,5,4,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,3,4,3,20
1,210,409,3,2,6,7,1,1,3,5,1,4,2,2,10,2,2,3,1,4,2,2,2,1,2,1,2,6,5,5,4,3,5,2,2,2,3,2,3,2,1,2,2,3,2,2,1,2,5,4,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,3,4,3,21
1,210,410,2,5,6,0,1,1,3,5,2,5,2,1,10,4,1,1,3,3,2,2,2,3,2,2,4,5,2,3,4,3,4,1,2,2,3,2,3,1,1,2,4,3,1,1,1,2,5,4,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,3,4,3,22
1,210,411,4,2,6,5,3,1,3,5,2,5,3,3,10,2,2,1,1,4,3,1,1,3,2,2,3,2,5,5,1,1,5,2,2,2,1,1,3,3,2,2,2,3,2,2,1,2,5,4,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,3,4,3,23
1,210,412,3,1,6,2,1,1,3,5,1,4,1,1,10,1,2,1,1,2,2,1,1,3,2,4,4,3,4,1,4,1,3,1,2,2,1,1,2,1,1,2,3,2,2,2,2,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,24
1,210,413,4,2,5,5,2,1,3,5,1,4,2,2,10,1,1,1,2,2,3,3,3,1,1,2,4,2,4,4,4,2,5,1,1,1,1,4,3,1,2,2,3,3,3,3,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,25
1,210,414,2,2,5,2,5,1,3,5,2,5,3,2,12,2,2,1,1,2,2,1,1,3,1,2,2,4,4,4,4,3,2,1,1,2,3,3,2,2,1,2,2,2,1,1,2,4,5,4,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,3,4,3,26
1,210,415,4,7,6,1,4,2,2,4,1,5,3,2,10,1,1,3,2,4,4,2,1,3,1,2,2,4,4,4,4,1,6,1,2,2,1,3,3,3,3,1,3,2,3,1,2,4,5,4,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,3,4,3,27
1,210,416,4,3,6,3,5,1,3,5,1,5,3,3,10,2,4,3,2,2,2,2,1,3,1,2,3,1,4,5,4,2,7,1,4,2,5,1,3,3,2,2,2,1,1,1,1,1,5,4,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,3,4,3,28
1,210,417,2,1,6,2,4,1,3,5,2,4,2,1,10,1,4,2,2,2,3,1,1,2,1,3,2,5,3,1,4,4,3,1,2,2,2,3,2,1,1,2,4,2,1,1,1,2,5,4,6,1,1,2,1,2,1,1,2,1,1,1,1,1,2,3,4,3,29
1,210,418,5,4,6,2,5,1,3,5,2,5,5,3,10,4,1,1,2,2,2,1,1,3,1,2,5,2,3,5,3,3,5,1,2,2,1,1,2,2,3,2,1,3,1,1,1,2,5,4,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,3,4,3,30
1,210,419,4,3,7,4,3,1,3,5,2,5,3,2,10,1,2,0,1,2,2,3,1,3,1,1,2,2,4,5,4,3,3,2,2,2,2,3,2,1,1,2,2,3,1,1,1,2,5,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,4,3,31
1,210,420,3,4,6,3,2,1,3,5,1,5,5,3,10,1,1,3,1,4,2,2,2,3,1,2,4,2,4,4,4,3,6,1,3,2,1,1,3,2,3,2,2,4,2,2,2,4,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,32
1,210,421,4,1,6,7,4,1,3,5,2,4,3,3,10,1,2,1,2,1,2,1,1,1,1,1,2,1,4,6,4,4,3,2,4,2,2,3,2,1,1,2,2,3,1,1,1,2,5,4,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,3,4,3,33
1,210,422,4,8,6,2,4,2,1,4,1,5,5,2,10,1,1,3,1,1,1,1,3,3,1,2,1,3,4,4,4,4,6,1,2,2,1,3,3,1,2,2,3,1,1,1,2,4,5,4,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,4,3,34
1,210,423,3,3,6,3,4,1,3,5,1,5,2,1,10,3,1,1,2,3,3,2,2,2,2,2,3,5,6,5,1,1,6,1,1,1,2,3,4,1,1,3,2,2,1,2,2,4,5,4,2,1,1,2,1,2,2,1,2,1,2,1,2,1,2,3,4,3,35
1,210,424,5,10,7,2,5,3,3,1,1,5,2,1,10,1,1,3,1,3,2,2,1,1,1,1,3,3,5,5,4,3,6,1,2,2,1,3,3,1,1,2,3,2,1,1,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,36
1,210,425,3,3,7,7,4,1,3,5,1,5,3,2,10,1,3,3,1,3,4,1,2,1,3,2,2,2,5,3,4,4,3,2,2,2,2,4,2,1,1,2,3,2,1,1,2,4,5,4,0,1,1,2,1,2,2,1,1,1,2,1,2,1,2,3,4,3,37
1,210,426,2,8,5,3,4,2,1,2,2,4,4,3,10,2,1,1,2,4,3,2,2,3,2,2,2,5,5,5,4,1,2,2,1,1,5,2,2,1,1,2,2,3,1,1,1,2,5,4,2,1,1,2,1,2,2,2,2,1,1,2,1,1,2,3,4,3,38
1,210,427,1,4,5,3,4,2,2,4,2,6,3,1,10,3,3,3,3,4,3,2,2,2,2,1,2,4,4,5,4,3,5,1,1,1,2,2,2,3,3,2,4,1,2,2,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,39
1,210,428,5,5,6,2,3,2,1,1,1,5,5,3,10,2,2,3,2,2,3,1,2,3,1,2,3,4,4,1,4,4,1,1,2,2,1,4,3,2,1,2,2,1,1,2,1,2,5,4,3,2,1,2,1,1,2,2,2,2,2,1,2,2,2,3,4,3,40
1,210,429,4,8,6,2,5,2,1,4,2,5,3,3,10,2,2,3,2,2,3,3,2,2,2,3,3,1,5,5,3,3,3,2,2,2,3,2,3,3,1,1,4,3,1,1,1,2,5,4,6,2,1,1,1,2,2,1,1,1,2,1,1,1,2,3,4,3,41
1,210,430,6,8,6,3,3,2,1,1,1,6,2,2,10,3,3,3,4,5,4,2,2,3,3,4,4,6,6,6,5,5,3,2,2,2,3,4,3,4,2,3,3,4,2,2,2,4,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,42
1,210,431,3,6,6,9,4,1,3,5,2,7,2,1,10,2,2,1,2,2,1,1,2,3,2,2,5,5,4,1,1,1,3,1,2,2,2,3,2,2,2,2,2,2,1,2,1,2,5,4,1,1,1,2,1,2,2,2,2,1,2,2,2,1,2,3,4,3,44
1,210,432,2,4,7,1,4,2,2,4,2,5,4,3,10,1,3,1,2,2,3,1,1,2,1,2,4,1,4,1,4,3,5,1,2,2,2,3,2,1,1,2,2,2,1,1,1,2,5,4,6,1,1,2,2,1,1,1,2,1,2,1,2,2,2,3,4,3,45
1,210,433,4,2,7,4,3,1,3,5,1,4,4,3,10,1,1,3,1,2,2,1,2,2,2,2,3,1,4,4,3,4,6,1,2,2,2,3,2,1,1,2,2,2,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,46
1,210,434,4,3,7,7,3,1,3,5,1,4,3,3,10,1,0,3,2,0,3,3,2,3,2,5,4,0,4,1,4,4,7,0,2,2,3,1,4,3,2,2,3,2,0,0,2,4,5,4,0,1,1,1,1,2,2,1,1,1,2,1,1,1,2,3,4,3,47
1,210,435,3,8,6,9,5,3,3,4,1,6,2,2,10,2,1,1,1,2,2,1,2,3,3,3,4,4,4,5,1,4,3,1,1,1,1,3,3,2,1,1,3,2,1,1,1,1,5,4,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,4,3,48
1,210,436,4,4,7,5,2,1,3,5,2,6,4,1,10,4,1,1,1,3,2,1,2,3,1,1,1,4,4,4,4,3,5,1,1,2,2,2,3,2,3,2,2,2,2,2,1,2,5,4,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,3,4,3,49
1,210,437,6,8,5,2,5,1,3,5,2,7,5,3,10,1,1,1,1,2,2,1,0,1,1,1,1,1,4,5,4,4,1,1,2,2,1,3,3,1,1,2,2,3,1,1,1,2,5,4,6,1,1,1,1,1,2,1,2,1,2,1,1,1,2,3,4,3,50
1,210,438,2,2,5,5,3,2,2,4,3,5,3,3,10,2,2,3,4,4,4,2,2,2,2,2,2,4,6,6,4,2,6,1,1,2,5,4,4,4,2,2,3,1,2,2,2,4,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,51
1,210,439,4,5,7,1,3,2,2,4,1,5,4,3,10,1,2,3,1,2,3,3,2,2,2,2,4,1,5,5,3,3,6,1,2,2,2,4,2,1,1,2,2,2,1,1,1,3,5,4,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,3,4,3,52
1,210,440,1,4,5,5,1,1,3,5,1,5,5,3,10,2,2,3,1,2,4,2,2,2,2,2,2,4,5,6,3,2,5,1,1,1,1,2,1,2,1,1,2,2,3,3,2,4,5,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,53
1,210,441,3,10,7,3,5,2,1,3,1,5,2,1,10,2,1,1,2,1,2,2,2,3,1,1,1,4,6,5,4,5,7,1,4,1,5,4,4,1,4,2,1,2,1,1,1,1,5,4,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,3,4,3,54
1,210,442,3,10,6,5,5,1,3,5,1,5,4,3,10,1,1,3,2,2,2,2,2,1,2,1,1,3,4,5,4,3,3,1,2,2,1,3,2,1,2,1,2,2,1,1,1,2,5,4,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,3,4,3,55
1,210,443,2,3,6,3,4,1,3,5,2,5,2,1,10,1,2,1,1,2,1,3,2,3,2,1,1,6,4,1,4,3,3,1,2,2,1,3,2,1,1,2,2,2,1,1,1,2,5,4,0,1,1,1,1,1,2,1,2,1,2,1,2,1,2,3,4,3,56
1,210,444,4,4,6,5,3,1,3,5,2,6,3,3,10,1,2,3,2,1,2,1,2,3,1,2,4,1,4,4,4,4,3,1,2,2,2,3,2,2,1,2,3,2,1,1,1,2,5,4,2,1,1,1,1,1,2,2,2,1,1,1,2,1,2,3,4,3,57
1,210,445,4,4,4,1,4,1,3,5,2,5,2,1,10,1,1,2,2,2,1,1,2,1,1,2,3,3,2,4,1,1,4,2,1,1,2,3,3,2,1,2,2,1,2,2,2,4,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,58
1,210,446,4,3,5,4,2,1,3,5,1,5,3,2,10,2,2,3,2,4,3,2,1,3,3,2,2,2,4,4,4,4,1,2,2,2,2,3,3,3,1,2,3,3,1,1,1,3,5,4,2,1,1,1,1,1,2,1,2,2,2,1,2,1,2,3,4,3,59
1,210,447,1,3,6,7,1,1,3,5,2,5,2,2,10,5,2,3,4,4,3,2,2,2,2,2,4,4,1,4,4,3,2,1,1,2,1,2,3,3,2,2,2,2,2,2,2,4,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,60
1,210,448,4,8,5,1,4,1,3,5,1,7,5,3,10,2,1,3,1,2,2,2,3,1,1,2,2,4,4,4,4,4,0,1,2,0,2,2,3,2,3,2,4,2,0,0,1,1,5,4,0,2,2,2,1,2,2,2,2,1,2,1,2,1,2,3,4,3,61
1,210,449,6,5,6,7,5,2,2,4,1,5,5,3,10,2,1,3,2,2,2,3,2,1,2,1,2,0,5,5,3,3,3,1,2,2,2,4,2,2,1,2,2,1,1,1,1,1,5,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,62
1,210,450,5,3,5,2,3,1,3,5,1,5,4,3,10,1,3,2,1,3,4,2,2,1,3,2,4,1,4,5,4,3,5,1,2,1,1,3,3,2,2,2,2,1,4,2,1,2,5,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,63
1,210,451,2,5,7,1,4,1,3,5,1,4,5,3,10,2,1,3,2,2,3,1,2,3,2,2,2,0,5,4,4,4,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,5,4,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,4,3,64
1,210,452,3,9,5,2,5,2,1,3,1,5,5,3,10,5,1,1,1,2,1,1,2,1,3,1,2,6,4,3,1,4,6,2,1,1,1,2,1,1,2,2,2,1,2,2,2,4,5,4,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,3,4,3,65
1,210,453,2,8,6,6,5,2,1,4,2,5,3,2,10,4,4,2,4,5,4,2,2,3,3,3,3,5,4,4,4,5,5,1,2,2,2,3,3,3,2,3,3,2,1,1,1,2,5,4,8,1,1,1,1,2,2,1,2,1,1,1,1,1,2,3,4,3,66
1,210,454,5,8,7,7,3,1,3,5,1,6,2,2,5,1,4,1,1,4,3,1,2,1,1,2,2,5,2,1,4,1,3,1,3,2,1,3,3,3,2,2,2,2,2,2,2,4,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,67
1,210,455,1,8,5,3,5,2,2,4,1,6,2,2,10,2,1,1,1,2,2,3,1,2,2,1,1,5,4,4,4,4,6,2,2,2,2,2,3,1,1,2,1,1,1,1,1,2,5,4,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,3,4,3,68
1,210,456,5,4,6,7,1,1,3,5,2,5,3,2,10,2,3,1,1,4,2,1,2,3,3,3,2,1,4,3,4,4,6,1,2,2,2,2,2,1,3,2,2,1,2,2,1,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,4,3,69
1,210,457,7,10,5,7,1,1,3,5,2,7,2,2,10,2,1,1,2,1,2,1,1,1,1,1,1,4,0,0,4,4,6,1,2,2,3,2,3,2,2,2,2,1,1,1,1,2,5,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,70
1,210,458,3,4,7,5,3,1,3,5,2,5,6,3,6,1,2,3,2,3,3,1,2,3,2,3,3,1,4,5,4,4,3,1,2,2,2,3,2,3,2,2,4,3,1,2,1,2,5,4,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,3,4,3,71
1,210,459,4,7,5,2,4,2,1,4,1,4,3,3,10,1,1,3,1,2,2,1,2,3,2,2,4,1,5,5,2,2,5,2,1,2,5,3,3,1,1,2,4,2,2,2,1,2,5,4,6,2,1,2,1,1,1,1,2,2,2,2,2,2,2,3,4,3,72
1,210,460,3,2,7,5,1,1,3,5,1,4,2,2,10,1,1,3,2,2,2,1,2,3,1,1,4,3,4,4,4,4,1,1,1,2,5,3,2,1,1,2,3,2,1,1,2,4,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,73
1,210,461,3,7,6,3,3,1,3,5,2,6,5,3,5,2,4,1,2,0,0,2,2,0,1,0,0,3,5,5,4,1,5,0,2,2,2,0,2,0,2,2,2,2,1,1,2,4,5,4,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,3,4,3,74
1,210,462,4,6,6,4,3,1,3,5,2,5,6,3,10,1,2,1,2,2,2,2,2,3,3,2,3,1,4,6,4,4,3,2,1,1,2,4,2,3,1,1,3,2,2,2,1,2,5,4,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,3,4,3,75
1,210,463,4,8,6,2,5,1,3,5,1,5,6,6,15,2,1,3,3,4,2,3,1,3,1,1,2,1,5,5,1,4,1,1,2,4,2,2,3,3,2,2,1,2,1,2,1,2,5,4,3,1,2,2,1,1,2,1,2,1,1,1,2,1,2,4,1,1,0
