COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106
1,86,857,1,3,3,2,6,21,3,4,4,2,2,2,3,3,2,5,2,4,2,2,1,2,2,1,3,2,2,3,4,3,2,3,4,1,2,3,1,2,5,2,2,1,1,1,2,4,2,2,4,1,5,3,1,2,2,3,7,3,3,1,1,1,,208,6085,7,1,1,4,3,3,1,1,1,1,5,2,4,1,2,2,3,6,3,2,1,5,1,2,1,4,5,40,30,91,0,3,2,4,0,20,30,3
1,86,858,2,5,3,2,9,47,1,4,5,3,3,2,3,3,2,6,2,6,2,1,1,2,1,2,3,2,1,3,3,3,1,2,2,2,3,4,2,2,4,2,2,1,1,1,2,4,3,3,2,4,3,3,1,2,2,3,7,0,3,1,1,1,,208,6085,8,2,1,4,2,2,1,1,1,1,5,2,2,2,2,3,3,6,3,3,3,2,1,2,3,3,1,40,80,91,1,3,1,4,0,20,30,2
1,86,859,3,6,3,2,11,58,5,4,4,3,2,2,6,3,0,0,0,0,2,1,1,2,2,2,2,2,3,3,2,3,1,2,4,1,2,5,0,0,0,2,2,1,2,2,2,6,5,6,6,5,6,5,1,2,0,0,0,0,0,0,1,1,,208,6085,9,2,1,4,0,2,1,1,1,1,5,1,2,1,1,2,3,5,2,2,2,5,1,2,1,3,1,40,10,20,4,3,1,5,0,20,30,6
1,86,860,1,3,3,2,9,42,1,4,2,2,1,2,3,1,2,6,2,10,2,3,1,2,2,1,2,2,3,4,2,4,3,2,2,2,1,5,1,2,10,2,1,1,1,0,4,3,5,6,5,4,6,5,1,2,2,3,7,3,0,1,1,1,,208,6086,0,1,1,2,2,2,2,2,2,1,2,1,2,1,1,3,3,2,1,1,2,2,1,2,1,4,5,40,10,20,5,3,3,6,0,20,30,1
1,86,861,2,4,3,2,10,22,5,5,4,2,3,2,3,3,1,2,2,4,2,3,1,4,4,8,1,2,1,3,4,4,3,1,2,3,5,4,2,2,4,1,2,2,2,2,3,2,4,6,2,6,1,5,2,1,2,4,7,3,4,1,1,8,,208,6086,1,3,1,4,6,1,1,1,2,2,3,3,5,3,2,2,2,5,6,4,5,5,2,1,2,5,0,10,50,80,0,2,2,1,0,20,40,8
1,86,862,1,3,3,2,4,32,4,5,1,1,1,2,3,3,0,0,0,0,2,2,1,2,1,3,3,2,3,2,3,2,2,3,2,2,3,4,2,4,6,2,2,1,1,1,2,2,5,3,2,6,6,1,2,2,2,2,4,3,2,4,4,6,,208,6086,2,2,1,2,1,3,1,1,1,1,5,2,3,2,2,2,3,2,2,3,4,6,1,2,1,2,4,40,50,60,9,3,2,4,0,60,40,5
1,86,863,2,3,3,2,9,41,3,5,4,2,2,2,3,3,1,2,4,4,2,1,1,2,2,2,2,2,2,3,2,2,3,2,2,3,3,3,2,2,2,2,2,1,1,1,2,4,4,4,4,3,5,5,2,1,2,2,5,3,2,3,3,7,,208,6086,3,1,1,4,2,2,1,1,1,1,5,2,3,2,1,2,3,2,2,2,2,5,1,2,1,5,1,40,50,91,1,3,2,4,0,60,11,7
1,86,864,2,5,3,2,7,63,2,7,1,1,1,2,4,4,0,0,0,0,2,0,1,2,1,0,2,2,2,3,4,1,3,2,2,2,2,4,1,2,5,2,2,2,1,2,3,4,4,4,4,5,6,2,2,1,3,1,5,2,1,2,2,0,,208,6086,4,1,1,4,1,1,2,2,2,1,2,2,3,2,2,2,3,5,2,1,2,5,1,2,1,4,0,10,40,80,9,3,2,6,0,10,10,2
1,86,865,2,5,3,2,7,21,5,7,1,1,1,2,4,3,0,0,0,0,2,1,1,2,1,1,2,1,3,4,1,3,2,1,1,1,3,3,1,3,5,2,2,2,1,2,2,4,5,3,4,3,5,3,2,1,1,1,1,3,1,4,2,7,,208,6086,5,2,1,4,3,2,1,1,1,1,5,2,2,1,2,2,3,3,2,1,1,2,1,2,1,4,3,40,50,91,1,3,1,6,0,60,41,5
1,86,866,3,6,3,2,9,14,5,7,1,1,1,2,4,1,0,0,0,0,2,2,1,2,1,1,2,1,2,4,1,4,1,3,3,1,2,4,2,2,2,1,2,1,1,2,2,2,5,4,3,5,6,1,2,1,1,1,1,1,1,2,2,7,,208,6086,6,1,1,4,2,1,1,1,1,1,5,1,2,1,2,2,4,2,1,1,1,5,1,2,1,5,1,40,30,50,8,3,2,6,0,20,40,7
1,86,867,3,5,3,2,10,21,5,7,4,3,3,2,4,4,0,0,0,0,2,2,0,4,4,0,1,1,2,3,2,1,1,2,2,2,2,3,1,2,4,2,2,1,1,1,2,6,1,6,6,6,6,5,2,2,2,3,7,0,3,3,3,7,,208,6086,7,2,1,5,2,2,1,1,1,1,5,2,2,2,2,3,4,4,2,3,2,6,1,2,1,4,5,40,50,71,1,3,1,4,0,10,10,3
1,86,868,1,4,3,2,9,23,5,7,1,1,1,2,3,1,1,2,2,4,2,2,1,2,4,2,2,2,3,4,4,1,1,1,3,1,2,3,2,2,3,2,2,1,1,1,2,5,5,3,5,5,6,1,2,1,1,1,5,1,1,2,2,7,,208,6086,8,1,1,5,2,2,1,1,1,1,5,2,4,1,2,2,3,4,4,1,1,2,1,1,1,4,0,10,40,50,9,3,2,4,0,20,31,7
1,86,869,3,6,2,1,9,31,5,7,5,3,3,2,4,1,0,0,0,0,2,1,3,2,1,3,2,2,3,1,4,1,3,2,2,2,3,4,1,2,4,2,2,1,1,1,2,3,3,3,4,3,5,1,2,1,1,1,5,1,1,2,2,7,,208,6086,9,2,1,5,5,4,2,2,1,2,2,2,4,2,2,2,4,6,4,2,3,1,1,2,1,5,4,40,50,81,0,3,1,4,0,20,30,3
1,86,870,2,5,3,2,9,23,4,7,5,2,3,2,3,3,1,3,2,6,2,2,3,1,4,3,1,1,1,3,2,1,3,1,2,1,4,2,1,4,5,2,2,1,1,1,2,3,5,5,4,3,6,2,2,2,2,3,7,3,3,1,1,1,,208,6087,0,2,1,4,2,2,1,1,2,1,4,1,3,1,2,2,3,2,2,1,2,5,3,2,3,4,5,40,50,81,1,3,1,4,0,60,10,4
1,86,871,2,5,3,2,9,16,5,7,5,2,3,2,4,4,0,0,0,0,2,2,1,2,4,8,2,1,0,3,2,2,4,2,2,2,3,3,1,2,4,2,2,1,1,1,2,3,2,4,3,3,6,1,2,2,2,3,7,3,1,1,3,7,,208,6087,1,2,1,4,2,2,1,1,1,1,5,2,2,1,2,2,3,5,2,3,2,5,3,2,3,2,4,40,90,0,0,1,1,4,0,11,20,4
1,86,872,2,5,3,2,8,21,5,6,1,1,1,2,3,1,1,4,2,4,2,2,1,2,1,1,2,2,3,3,2,2,4,2,3,2,2,3,1,2,2,2,2,1,1,1,2,3,2,3,3,3,5,1,2,2,2,0,0,0,0,0,1,0,,208,6087,2,2,1,4,3,2,1,1,1,1,5,2,4,2,1,2,3,5,2,2,3,2,1,2,1,4,1,40,30,91,2,3,1,4,0,11,20,3
1,86,873,1,5,3,2,6,23,5,3,5,3,3,2,3,4,3,6,2,8,2,2,1,1,1,1,3,2,1,3,3,3,1,2,2,1,4,3,1,2,3,2,2,1,2,1,4,4,3,3,4,4,5,2,1,2,2,3,7,3,3,1,1,1,,208,6087,3,1,1,4,2,2,1,2,1,1,4,2,3,2,1,3,3,6,3,2,3,5,1,2,1,4,5,20,30,40,8,3,2,6,0,11,20,6
1,86,874,1,2,3,2,6,33,5,5,5,2,3,2,3,1,1,5,2,6,3,2,1,3,2,2,3,2,2,3,2,2,3,2,1,2,3,3,1,2,4,2,1,1,1,2,2,3,5,3,4,5,5,4,2,2,3,4,5,3,2,3,3,6,,208,6087,4,1,1,4,2,2,1,1,2,2,3,1,2,1,2,2,3,6,1,1,2,6,1,2,1,3,5,40,50,91,1,3,2,6,0,60,10,6
1,86,875,3,6,3,2,6,21,4,6,5,2,3,2,4,3,0,0,0,0,5,2,3,3,2,3,2,2,3,3,1,2,2,1,1,2,2,4,3,2,5,2,2,1,1,1,4,4,4,4,4,6,6,1,2,1,2,2,5,4,1,3,4,7,,208,6087,5,2,1,4,2,2,1,1,1,1,5,1,3,1,2,3,4,5,4,2,3,5,1,2,1,4,0,10,90,0,0,1,1,6,0,20,30,6
1,86,876,2,4,3,2,9,73,3,4,5,3,3,2,3,3,2,6,2,10,6,1,1,2,1,1,1,2,2,4,2,4,1,2,2,1,1,4,1,2,4,2,2,2,1,1,2,4,4,6,6,5,5,2,1,2,2,3,7,3,0,1,1,1,,208,6087,6,1,2,1,1,2,1,1,2,1,4,1,4,1,2,3,3,2,2,2,1,5,1,2,1,4,5,40,30,51,1,3,4,6,0,60,21,3
1,86,877,1,2,1,2,7,73,3,5,5,2,3,2,3,1,3,6,2,9,7,3,1,1,2,3,2,2,2,3,1,3,2,1,1,5,4,3,1,2,6,2,2,1,1,1,4,5,5,3,5,5,6,1,2,1,1,1,5,4,2,4,4,6,,208,6087,7,1,1,2,1,1,1,1,2,1,4,1,1,1,1,3,3,2,2,1,2,1,1,2,1,4,1,40,20,80,9,3,3,6,0,60,20,8
1,86,878,3,5,3,2,9,57,4,6,5,2,3,2,3,4,1,4,2,4,8,2,1,2,1,3,2,2,2,3,1,2,3,2,2,2,3,4,1,2,4,2,2,1,1,1,2,4,4,6,4,3,5,4,2,1,2,2,5,3,2,3,3,3,,208,6087,8,1,1,4,1,2,2,2,2,2,1,2,4,2,1,2,3,3,3,2,3,5,1,2,1,4,5,40,50,60,8,3,2,4,0,10,10,3
1,86,879,1,3,3,2,10,72,1,5,5,2,3,2,3,3,1,4,4,4,8,2,1,1,2,3,2,2,2,2,2,3,3,3,3,2,2,4,1,2,4,2,2,1,1,1,2,2,2,3,2,3,1,5,2,2,2,3,7,3,3,1,1,1,,208,6087,9,1,1,3,2,2,1,1,1,2,4,1,3,1,2,2,3,3,2,2,2,5,1,2,1,5,1,40,80,91,0,3,2,4,0,60,32,0
1,86,880,1,2,3,2,4,63,3,6,1,1,1,2,3,1,1,1,2,4,9,2,1,3,3,2,2,2,2,3,2,2,3,2,3,2,3,4,1,2,4,2,2,1,1,1,2,3,3,4,3,2,4,1,2,2,2,3,7,3,1,1,1,1,,208,6088,0,2,1,4,3,2,1,2,1,1,4,1,2,1,1,2,3,2,1,2,2,2,1,2,1,4,5,40,30,80,9,3,1,4,0,60,10,5
1,86,881,1,4,3,2,6,32,4,6,4,2,2,2,4,3,2,1,0,0,9,3,1,2,1,1,2,2,2,3,1,1,2,2,3,2,2,4,1,2,6,2,2,1,1,1,2,5,5,4,4,5,5,1,2,1,3,4,5,3,0,2,3,7,,208,6088,1,1,1,4,2,2,1,1,1,1,5,2,3,2,2,2,3,2,2,1,2,2,1,2,1,4,5,40,10,40,8,3,2,4,0,60,10,1
1,86,882,3,5,3,2,9,63,5,6,4,3,2,2,4,4,0,0,0,0,9,2,3,3,1,3,3,2,1,3,3,2,3,1,1,2,3,3,2,2,2,2,2,1,1,2,2,3,2,6,3,6,5,4,2,1,2,2,6,3,2,2,3,6,,208,6088,2,1,1,4,3,4,1,2,2,2,2,3,5,2,2,3,4,2,4,2,3,5,1,2,1,1,4,40,10,40,9,3,2,5,0,10,10,6
1,86,883,2,3,3,2,5,34,3,5,1,1,1,2,3,3,1,2,2,4,9,1,1,2,1,1,1,1,2,3,1,2,1,2,2,1,2,3,1,2,5,2,2,1,1,2,2,5,5,5,5,5,6,3,2,1,1,1,2,3,1,2,2,6,,208,6088,3,2,1,4,2,2,1,1,1,1,5,2,2,1,2,3,4,1,2,1,2,3,1,2,1,3,5,40,50,91,1,3,1,5,0,20,40,3
1,86,884,1,2,3,2,10,61,4,6,4,2,3,2,3,1,1,4,9,4,9,2,2,2,2,2,2,2,2,4,3,3,1,2,2,2,2,4,1,2,4,2,2,1,1,1,2,3,4,4,3,3,6,5,2,2,2,3,7,3,3,1,1,1,,208,6088,4,1,3,5,6,1,1,2,2,2,2,1,4,2,1,3,4,2,2,2,2,7,1,2,1,4,5,20,30,51,1,3,2,4,0,60,41,2
1,86,885,1,3,3,2,6,52,5,4,5,2,3,2,3,2,2,5,0,8,9,2,1,4,1,10,2,1,2,4,3,4,1,3,2,4,3,5,2,0,0,1,2,1,2,1,3,2,5,4,5,5,1,3,1,3,3,4,5,3,4,4,4,8,,208,6088,5,1,2,1,2,2,1,1,1,1,5,0,3,1,2,3,2,5,4,2,3,5,1,2,2,2,4,40,30,50,8,3,4,6,0,20,40,5
1,86,886,1,2,3,2,10,93,4,5,4,3,3,2,3,1,2,3,2,4,9,2,1,3,1,1,2,2,2,3,3,2,3,3,3,2,3,3,2,2,2,2,1,1,1,1,2,2,3,2,3,3,5,5,2,2,2,3,7,3,3,3,1,1,,208,6088,6,2,2,1,4,2,1,1,1,1,5,1,4,2,1,3,3,5,2,2,3,5,1,2,1,4,3,40,10,40,8,3,2,6,0,11,20,4
1,86,887,1,4,3,2,6,33,4,6,5,2,3,2,3,3,0,0,0,0,9,2,3,1,4,4,1,2,2,3,4,2,4,2,2,3,2,4,3,2,4,2,2,1,1,2,2,2,2,4,3,6,4,1,2,2,2,3,1,3,4,1,3,7,,208,6088,7,1,3,0,0,2,1,1,1,2,4,3,5,4,2,2,3,2,1,2,2,5,1,2,3,1,5,40,10,40,9,3,3,5,0,60,31,3
1,86,888,1,3,3,2,8,32,1,4,1,1,1,2,3,3,1,5,2,4,9,1,1,2,1,1,2,1,2,3,4,4,2,2,3,2,2,3,3,3,5,2,2,1,2,1,2,5,5,1,5,5,3,4,1,1,3,4,1,4,1,3,4,4,,208,6088,8,2,3,1,2,2,1,1,1,1,5,2,3,1,2,3,3,2,1,1,1,5,1,2,1,3,4,40,20,30,8,3,2,5,0,60,20,5
1,86,889,1,2,3,2,9,43,5,4,1,1,1,2,3,1,1,5,2,3,9,2,1,3,4,1,1,2,2,4,1,3,3,2,3,5,2,3,3,2,4,2,2,1,1,1,2,2,1,5,6,1,6,5,1,1,2,4,7,3,1,1,3,4,,208,6088,9,1,1,4,2,2,1,1,1,1,5,2,4,2,2,2,3,4,2,1,2,5,1,2,1,4,3,40,30,40,5,3,2,4,0,60,40,5
1,86,890,1,4,3,2,3,34,2,4,1,1,1,2,3,3,2,3,2,4,9,1,1,2,1,1,2,2,3,3,2,3,2,2,3,1,2,4,3,2,4,2,2,1,1,2,2,4,5,3,4,6,6,3,1,2,2,4,7,3,4,1,1,1,,208,6089,0,2,1,4,2,2,1,1,1,1,5,2,3,2,1,3,3,6,3,2,3,2,3,2,1,2,5,40,10,40,8,3,1,5,0,20,30,9
1,86,891,1,5,3,2,8,71,2,4,5,2,3,2,3,4,3,5,2,10,9,2,3,1,1,3,2,2,1,2,3,2,3,2,2,3,4,4,3,6,6,2,2,1,1,1,2,2,3,2,2,3,1,4,1,2,2,3,7,3,3,1,1,3,,208,6089,1,1,1,3,1,2,1,0,1,0,3,3,3,3,1,2,3,5,3,1,1,5,1,2,1,5,0,10,10,80,9,3,2,4,0,11,20,7
1,86,892,3,5,3,2,8,31,5,5,1,1,1,2,3,3,2,5,2,6,9,1,1,2,2,1,2,1,3,4,1,2,1,3,3,3,2,2,3,2,4,2,2,1,2,2,4,4,4,5,6,6,6,3,2,2,2,3,7,3,3,1,1,1,,208,6089,2,1,1,4,2,2,1,1,1,1,5,2,4,2,2,2,3,2,2,1,2,2,2,2,2,4,1,40,51,1,1,3,2,6,0,60,20,4
1,86,893,2,5,3,2,9,74,3,6,5,2,2,2,3,4,2,4,2,6,9,2,1,2,2,2,3,2,2,4,2,1,2,3,2,2,3,3,2,2,4,2,2,1,1,1,2,4,4,4,5,3,2,4,2,2,2,2,7,3,3,1,1,4,,208,6089,3,2,1,4,2,2,2,2,1,1,3,2,2,1,1,2,3,2,2,1,1,2,1,2,1,3,0,10,30,40,5,5,1,4,0,10,30,3
1,86,894,1,5,3,2,9,23,3,3,5,2,3,2,3,1,3,6,14,10,9,2,1,1,1,8,2,2,0,4,1,3,1,2,2,2,3,5,1,2,5,2,2,1,1,1,2,6,6,6,6,6,5,5,1,2,2,3,7,3,3,1,1,1,,208,6089,4,2,1,4,2,4,1,2,2,2,2,2,3,1,2,2,3,2,2,1,2,5,3,2,3,5,1,40,30,80,9,3,1,4,0,10,30,1
1,86,895,3,6,3,2,10,21,3,4,5,2,3,2,6,2,0,0,0,0,9,1,1,2,4,1,3,3,1,4,4,2,2,3,3,2,3,3,1,2,6,2,2,1,1,1,3,2,2,6,6,6,6,5,1,1,2,3,7,3,3,1,1,1,,208,6089,5,2,1,4,2,2,1,2,2,1,3,1,3,2,1,2,3,6,4,2,2,2,1,2,1,5,3,40,20,51,1,3,1,4,0,60,21,9
1,86,896,1,5,3,2,6,33,5,4,1,1,1,2,3,2,2,6,0,5,9,1,1,2,1,1,1,1,1,3,2,1,3,1,2,1,2,3,1,4,6,2,2,1,1,1,2,3,1,3,3,1,3,2,1,1,1,1,6,1,1,3,2,6,,208,6089,6,2,1,4,2,2,1,1,1,1,5,2,2,1,2,2,3,3,2,1,2,5,1,2,3,4,2,41,10,0,0,1,1,4,0,60,40,1
1,86,897,1,4,3,2,7,33,5,4,5,3,3,2,3,3,3,6,2,6,9,2,1,2,4,2,3,2,3,3,2,3,3,2,2,2,4,3,1,2,4,2,2,1,2,1,2,3,3,3,3,4,3,4,1,1,2,3,6,3,3,1,1,4,,208,6089,7,2,1,4,2,2,1,1,1,1,5,3,2,2,2,2,3,3,2,1,2,2,1,2,1,1,0,10,20,51,1,3,1,5,0,60,40,2
1,86,898,1,5,3,2,4,74,3,4,1,1,1,2,3,2,3,5,2,6,9,3,1,2,4,1,2,3,2,3,1,3,2,3,3,1,2,5,1,5,5,2,2,1,2,2,4,6,5,6,6,6,6,2,1,2,3,4,7,3,4,4,4,8,,208,6089,8,1,1,4,3,2,2,1,2,2,2,1,2,1,1,3,3,6,3,2,3,5,1,3,3,5,1,40,20,61,1,3,2,6,0,20,40,9
1,86,899,1,3,3,2,5,42,3,4,4,2,3,2,3,3,1,3,2,4,9,1,1,2,1,2,2,0,0,0,0,0,5,0,0,0,0,3,1,4,6,2,2,1,1,1,3,4,5,4,6,6,1,4,1,2,2,2,4,3,2,1,4,4,,208,6089,9,2,1,3,2,2,1,1,1,1,5,1,4,2,2,3,3,2,2,1,2,2,1,2,1,6,0,10,40,50,9,5,1,4,0,60,40,4
1,86,900,1,2,3,2,7,22,5,3,1,1,1,2,3,1,1,5,2,4,9,2,1,3,2,3,2,2,3,3,3,3,3,1,3,3,3,3,2,4,6,1,2,1,1,1,3,2,4,2,2,1,5,5,1,1,2,2,3,3,2,1,1,3,,208,6090,0,2,1,4,1,2,1,1,1,1,5,1,4,1,2,3,4,6,2,2,2,5,1,2,1,5,4,40,40,81,1,3,1,6,0,60,40,3
1,86,901,2,5,3,2,9,33,5,3,4,2,3,2,3,3,3,5,2,9,9,1,1,2,1,1,2,1,2,3,1,3,2,1,1,1,2,4,1,2,4,2,2,1,1,1,2,3,1,6,2,6,5,5,1,2,2,3,7,3,2,1,3,3,,208,6090,1,1,1,4,2,4,2,2,2,2,1,4,2,1,2,1,2,6,3,2,1,1,1,2,1,4,3,40,50,80,9,3,2,4,0,20,41,3
1,86,902,3,6,3,2,9,92,4,6,5,2,3,2,4,1,2,0,0,0,9,2,3,1,2,10,3,2,1,3,3,3,3,2,2,3,3,3,1,3,5,2,2,1,1,1,2,3,3,1,5,5,1,2,2,2,2,3,1,3,3,1,1,4,,208,6090,2,1,1,4,2,2,1,1,1,0,4,2,2,2,2,2,3,3,2,1,2,5,1,2,1,5,3,40,30,91,1,3,2,4,0,20,31,3
1,86,903,1,2,3,2,5,21,5,5,1,1,1,2,3,1,1,2,2,4,9,1,1,2,1,1,1,1,2,4,3,3,3,1,2,2,4,5,2,2,5,2,1,2,2,2,1,1,4,1,3,3,1,4,2,1,3,2,3,4,2,4,3,6,,208,6090,3,2,1,4,2,2,2,1,1,1,4,2,2,2,1,2,4,2,2,2,3,5,1,2,1,5,1,40,50,70,8,3,1,2,0,60,10,4
1,86,904,2,5,3,2,5,73,4,5,1,1,1,2,3,3,2,4,9,6,9,3,1,2,1,1,2,2,2,3,1,3,2,2,2,2,2,3,1,2,4,2,2,1,1,1,2,4,1,5,3,3,6,3,2,1,3,1,1,4,1,2,4,6,,208,6090,4,2,1,4,2,2,1,1,1,1,5,2,2,1,1,1,3,2,3,2,2,2,1,2,1,5,4,40,50,80,9,3,1,4,0,60,21,4
1,86,905,3,5,3,2,7,21,5,7,1,1,1,2,3,3,2,4,2,4,9,2,1,2,2,1,1,2,3,3,2,3,2,2,2,2,3,3,1,2,5,2,2,1,1,2,3,3,5,4,4,6,1,3,2,1,2,2,5,3,2,3,3,7,,208,6090,5,2,1,4,2,2,1,1,1,1,5,0,4,2,2,2,3,6,2,2,2,2,1,2,1,4,3,40,50,91,1,3,1,5,0,20,30,5
1,86,906,1,4,3,2,9,56,4,4,4,2,3,2,3,3,2,2,6,4,9,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,3,4,1,2,4,2,2,1,1,1,2,4,4,5,4,1,5,5,1,2,2,3,7,4,4,1,1,1,,208,6090,6,2,1,4,2,2,2,2,2,2,1,4,4,1,1,2,3,5,2,1,2,2,1,2,1,3,4,20,10,20,4,3,1,4,0,11,0,1
1,86,907,1,2,3,2,7,84,5,5,5,3,3,2,3,2,1,5,6,9,12,2,1,2,1,3,3,2,2,2,3,2,2,2,2,2,3,4,1,2,4,2,2,1,1,0,2,3,5,5,5,4,5,1,2,1,2,3,6,3,4,3,3,6,,208,6090,7,2,1,3,2,2,2,1,1,2,3,1,3,1,2,3,5,6,2,1,1,3,1,2,1,4,3,40,10,30,6,3,1,6,0,10,30,6
1,86,908,1,1,3,2,4,72,5,6,1,1,1,2,3,1,0,0,0,0,12,1,1,2,2,2,2,3,0,3,1,1,2,4,4,2,3,4,3,2,4,2,2,1,1,2,2,2,6,6,6,6,6,1,2,1,3,2,2,3,2,2,3,7,,208,6090,8,2,1,4,3,2,2,2,2,2,1,4,3,4,1,2,3,2,2,2,3,2,1,2,1,4,2,40,10,51,1,3,1,5,0,60,41,6
1,86,909,1,5,3,2,7,32,5,6,4,3,3,2,3,3,1,2,2,4,13,2,2,4,1,3,2,1,2,2,2,2,3,2,2,2,2,3,3,2,9,2,2,1,1,1,2,4,4,3,4,5,5,3,2,2,2,4,1,3,1,4,3,7,,208,6090,9,2,1,4,2,2,1,1,1,1,5,2,3,1,2,3,3,2,1,1,1,5,1,2,1,5,4,40,30,80,9,3,1,4,0,60,12,0
1,86,910,2,6,3,2,8,92,3,5,4,2,2,2,4,3,0,0,0,0,0,2,3,1,2,2,3,2,1,4,2,3,2,3,2,2,4,1,2,2,4,2,2,1,1,1,2,2,2,1,2,4,2,4,2,1,2,2,6,3,1,4,3,6,,208,6091,0,2,1,4,1,5,1,1,1,1,5,2,2,2,1,3,4,6,5,4,4,5,1,2,2,4,5,40,10,30,4,3,1,4,0,20,31,2
1,86,911,3,5,3,2,10,74,5,6,1,1,1,2,4,3,0,0,0,0,12,3,1,3,2,2,2,2,3,4,2,2,3,2,2,2,3,4,1,2,4,1,2,1,1,1,2,4,4,3,4,5,5,5,2,2,2,3,7,3,3,1,3,7,,208,6091,1,1,1,4,2,2,1,1,1,1,5,1,4,2,2,2,4,2,2,1,2,2,1,2,1,4,5,40,50,91,1,3,2,6,0,60,11,4
1,86,912,1,3,3,2,5,33,3,4,1,1,1,2,3,3,1,3,2,1,12,1,2,2,3,2,3,2,2,3,2,2,2,2,3,2,3,3,1,4,6,2,1,1,1,1,2,4,5,5,3,5,4,4,1,1,2,2,3,3,1,3,3,3,,208,6091,2,1,1,4,1,2,1,1,1,1,5,1,1,1,2,3,4,2,1,1,2,2,1,2,1,5,3,40,20,50,8,3,2,6,0,60,31,0
1,86,913,3,5,3,2,10,22,4,6,5,2,2,4,4,3,0,0,0,0,11,2,1,1,2,3,2,3,3,3,1,1,3,3,3,2,2,5,1,2,4,2,2,1,1,1,2,5,5,4,5,5,5,5,2,2,2,2,6,3,2,3,1,7,,208,6091,3,2,1,4,2,2,1,1,1,1,5,2,3,1,2,2,3,5,3,2,2,5,1,2,2,5,4,40,80,91,1,3,1,4,0,20,20,8
1,86,914,1,4,3,2,9,53,5,4,4,3,3,4,3,2,2,2,4,4,11,1,1,2,1,1,2,2,2,4,1,3,3,2,2,2,2,4,1,2,4,2,2,1,1,1,2,4,4,5,4,5,6,5,1,3,2,4,6,4,2,3,3,4,,208,6091,4,2,1,4,2,2,1,2,2,1,3,1,2,1,1,2,3,3,2,2,1,5,1,2,1,4,5,40,20,80,9,3,1,4,0,10,21,3
1,86,915,2,5,3,2,9,33,5,4,1,1,1,4,3,3,1,5,4,4,11,3,1,3,2,3,2,2,3,3,2,3,3,2,2,2,2,4,1,2,4,2,2,1,1,2,2,3,5,3,4,3,6,4,1,1,2,2,3,2,2,2,3,6,,208,6091,5,2,1,4,2,2,1,1,1,1,5,1,2,1,2,2,3,0,2,1,1,5,1,2,1,4,5,40,50,91,1,3,1,5,0,20,21,6
1,86,916,1,4,1,2,7,22,2,4,5,2,2,4,3,3,1,6,4,4,11,2,1,2,1,1,2,2,2,4,2,3,2,3,3,1,3,4,1,4,4,2,2,1,1,1,3,4,5,4,5,5,6,4,1,1,1,2,5,2,2,3,3,6,,208,6091,6,2,1,4,2,2,0,1,1,0,3,1,4,1,2,2,3,4,4,2,1,5,1,1,2,1,0,10,20,30,9,3,1,4,0,20,50,9
1,86,917,2,5,3,2,5,57,4,6,1,1,1,4,4,1,0,0,0,0,11,2,2,2,2,2,3,2,2,3,3,3,1,2,2,2,3,3,1,2,4,2,2,1,1,1,2,2,2,4,3,3,5,1,2,2,2,3,4,3,2,1,1,7,,208,6091,7,2,1,4,2,4,1,1,1,1,5,1,3,1,2,2,2,2,2,2,1,5,1,2,1,4,0,10,20,30,7,3,1,4,0,60,41,8
1,86,918,1,2,3,2,9,44,2,6,4,2,3,4,3,1,1,5,4,8,11,2,1,2,1,1,2,2,2,4,2,3,3,2,2,2,2,3,1,2,4,2,2,1,1,1,2,3,5,4,3,5,6,5,2,1,2,4,5,3,2,3,1,7,,208,6091,8,2,1,4,3,2,1,1,1,1,5,2,4,2,2,2,4,1,1,3,4,5,1,2,1,5,2,40,30,80,9,3,1,4,0,60,41,3
1,86,919,2,4,3,2,8,33,3,4,1,1,1,4,3,3,1,5,4,8,11,3,1,3,1,1,2,1,2,1,4,4,3,2,3,3,3,2,1,2,4,1,2,2,2,2,3,1,6,6,3,4,5,4,1,1,2,3,7,3,4,4,4,6,,208,6091,9,2,1,4,3,2,2,1,2,1,3,1,2,1,1,3,3,1,1,2,2,2,1,2,1,2,5,40,21,1,1,3,1,1,0,60,40,1
1,86,920,1,4,3,2,5,91,5,5,5,2,3,4,3,3,2,3,4,4,11,2,0,2,1,10,3,1,2,4,2,3,2,2,0,3,3,2,1,2,5,2,2,1,1,1,2,3,5,4,5,5,6,1,2,3,3,4,5,3,2,3,3,6,,208,6092,0,1,1,4,3,2,1,1,1,1,5,2,4,1,2,0,3,2,2,2,3,5,1,3,3,4,5,40,80,91,0,3,2,4,0,20,52,1
