CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.18.,Q.19.,Q.20.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.26..1,Q.26..2,Q.26..3,Q.26..4,Q.26..5,Q.26..6,Q.26..7,Q.26..8,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40.,Q.40F.,Q.40G.,Q.41.,Q.42A.,Q.42B.,Q.42C.,Q.42D.,Q.42E.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.51..1,Q.51..2,Q.51..3,Q.51..4,Q.51..5,CARD..1,DECK..1,BALLOT..1,X.,X..1,X..2,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69A.,Q.69B.,Q.69C.,Q.69D.,Q.69E.,V.71.
2,146,237,2,22,2,3,4,2,0,0,1,3,1,10,0,2,2,1,3,3,2,1,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,238,1,9,6,3,5,5,3,2,6,6,5,3,2,2,3,3,3,4,1,1,1,1,2,2,1,2,1,2,2,2,1,3,3,1,3,2,3,2,1,2,0,2,1,1,2,2,2,1,2,2,2,3,3,1,1,3,4,6,2,2,2,1,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,238,2,22,3,3,4,4,3,2,1,3,1,24,1,2,2,4,4,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,239,1,9,5,7,3,1,1,1,5,4,3,3,2,2,3,3,2,4,1,2,1,2,2,1,1,1,1,2,2,2,2,4,4,4,6,6,3,3,2,2,5,1,1,2,1,1,1,1,2,2,1,3,3,1,1,1,3,6,1,2,4,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,239,2,22,3,2,2,1,1,2,1,3,1,32,5,2,2,1,5,3,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,240,3,9,6,5,3,4,3,1,5,2,2,3,2,3,3,4,2,4,2,1,1,2,2,2,1,1,1,2,2,2,2,4,4,4,6,6,3,3,2,3,3,2,1,2,1,2,1,1,2,2,3,3,3,3,3,3,6,7,1,2,4,1,2,1,1,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,240,2,22,0,2,2,1,1,1,1,3,1,11,4,2,2,1,5,3,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,241,1,9,6,7,3,4,3,1,4,3,3,11,2,2,1,2,1,3,1,2,1,1,2,1,1,2,1,2,2,2,1,3,3,1,1,5,3,3,2,1,0,1,1,2,2,2,1,1,1,1,1,3,3,1,1,3,4,6,1,2,2,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,241,2,22,1,2,2,1,1,1,1,3,1,13,3,2,2,1,5,3,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,242,1,7,7,3,3,1,1,1,5,3,3,3,2,2,3,4,2,4,1,1,1,1,1,1,1,1,1,2,2,2,1,3,3,1,1,4,3,2,2,2,4,1,1,2,1,2,1,1,2,2,1,3,3,1,2,3,3,6,1,2,4,1,2,1,2,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,242,2,22,5,1,2,1,1,2,1,3,1,11,4,2,2,1,4,3,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,243,5,9,4,6,2,1,1,1,5,2,2,3,3,3,3,4,2,3,2,2,1,1,1,1,1,1,1,1,2,2,1,3,3,1,1,4,4,4,2,3,2,2,1,2,0,2,1,2,2,2,1,3,3,3,1,2,4,6,1,2,2,3,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,243,2,22,5,2,2,2,3,1,4,4,3,0,0,2,1,3,4,3,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,244,3,7,6,6,3,1,1,1,5,6,5,3,3,2,3,1,1,4,1,2,1,2,2,1,1,2,1,2,2,2,1,3,3,1,1,5,1,2,3,4,4,2,1,2,1,2,2,1,2,2,1,3,3,1,1,3,3,6,1,2,4,1,1,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,244,2,22,4,3,2,2,3,1,1,3,1,13,3,2,2,2,4,3,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,245,4,10,7,5,5,1,1,1,5,6,5,3,2,3,3,2,2,4,1,2,1,2,2,1,1,1,1,1,2,2,1,2,3,1,2,4,3,2,2,3,2,1,1,2,1,2,1,1,2,2,1,0,0,0,1,0,0,6,1,2,4,1,2,1,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,245,2,22,3,3,4,2,3,0,0,0,0,0,0,2,2,2,4,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,246,3,8,7,3,4,1,1,1,5,2,1,3,1,2,2,2,1,3,1,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,4,2,2,2,3,6,1,1,2,1,2,2,2,2,2,1,3,3,3,1,3,4,6,3,2,3,1,2,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,246,2,22,3,2,2,2,6,1,1,3,1,25,1,2,2,1,4,2,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,247,3,6,6,2,3,1,1,2,6,3,3,3,2,3,3,4,3,4,1,2,1,1,2,1,1,1,1,1,2,2,2,4,4,4,6,6,3,3,2,3,6,1,1,2,1,2,2,1,2,2,3,3,3,3,1,3,4,6,1,2,4,1,2,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,247,2,22,5,2,1,2,7,1,2,4,1,32,5,2,2,3,4,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,248,1,5,3,5,4,1,1,1,4,2,1,3,1,3,3,2,3,3,2,2,1,2,1,1,1,2,1,1,2,2,2,4,4,4,6,6,3,3,3,4,5,2,2,2,1,2,2,1,1,2,3,3,3,3,1,3,0,6,2,2,2,1,2,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,248,2,22,1,3,4,2,8,1,2,4,1,11,4,2,2,1,4,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,249,2,10,7,3,4,4,3,1,4,3,3,3,3,2,2,2,3,4,2,2,1,2,2,1,2,1,2,1,2,2,2,4,4,4,6,6,2,0,1,1,6,1,2,2,2,2,2,1,2,2,3,0,0,0,1,2,4,0,1,1,4,1,2,1,1,1,2,2,2,2,2,146,249,2,2,2,2,2,2,1,0,2,1,3,1,0,0,0,2,2,0,5,3,2,1,2,1,1,2
1,146,250,3,8,7,9,5,4,2,1,4,3,3,3,2,2,3,4,2,3,1,2,1,2,1,1,1,1,1,2,2,2,2,4,4,4,6,6,3,3,3,4,4,1,1,2,1,2,1,1,2,2,1,3,3,3,3,3,6,7,1,2,3,1,2,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,250,2,22,4,2,2,1,1,2,1,3,1,24,1,2,2,1,4,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,251,1,10,5,7,3,1,1,1,4,3,3,3,2,1,1,1,1,4,1,1,1,2,1,2,2,2,2,2,2,2,2,4,4,4,6,6,3,3,2,1,0,1,1,2,1,2,1,1,2,1,1,3,3,1,3,1,3,6,3,2,3,1,2,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,251,2,22,1,2,2,1,1,2,1,3,1,11,4,2,2,1,5,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,252,3,6,5,5,2,1,1,1,4,4,2,3,2,2,3,3,2,4,1,3,1,2,2,1,2,2,2,2,2,2,2,4,4,4,6,6,3,3,3,4,6,1,1,1,1,2,1,1,1,2,3,3,1,3,3,3,2,6,3,2,3,1,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,252,2,22,2,3,2,1,1,2,1,3,1,11,4,2,2,1,5,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,253,7,8,7,2,5,1,1,1,6,3,3,3,1,1,2,4,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,6,6,3,0,2,3,4,1,1,2,2,2,2,1,2,2,2,3,3,3,1,1,4,6,1,2,4,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,253,2,22,4,2,2,1,1,3,1,3,0,13,3,2,2,3,5,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,254,4,9,5,2,4,4,3,1,6,6,5,3,3,2,2,1,1,4,1,1,1,2,2,1,1,1,1,2,2,2,2,4,4,4,6,6,4,4,3,4,5,2,1,2,1,2,1,1,1,1,3,3,3,3,1,3,4,6,3,2,4,1,1,1,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,254,2,22,1,3,2,1,1,2,1,3,1,11,4,2,2,4,5,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,255,3,7,5,5,4,1,1,1,5,6,5,3,2,1,1,1,1,4,1,3,1,1,2,2,2,2,2,2,2,2,1,2,3,3,1,1,4,4,2,2,2,2,1,2,1,2,1,1,1,1,3,1,0,1,0,1,5,6,0,0,0,0,0,0,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,255,2,22,1,3,1,1,1,1,1,3,1,11,4,2,2,1,4,1,2,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,256,0,11,0,6,1,1,1,1,5,6,5,3,3,2,3,4,1,4,1,1,1,2,2,2,1,2,2,2,2,2,2,4,4,4,6,6,4,0,3,4,5,2,3,2,1,2,1,2,2,1,2,2,1,1,1,1,2,6,1,2,4,2,1,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,256,2,22,1,2,1,1,1,2,2,4,1,11,4,2,2,3,4,2,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,257,1,8,3,5,5,1,1,2,6,6,5,3,1,1,1,3,3,4,1,2,1,2,1,1,1,1,1,1,2,2,1,3,3,1,2,5,3,2,1,3,0,1,1,2,1,2,1,1,1,1,2,1,1,1,3,1,2,6,1,2,3,1,2,1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,257,2,12,1,3,4,1,1,1,1,3,2,23,3,2,2,3,5,2,2,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,258,2,7,5,6,1,1,1,1,6,5,5,3,1,2,1,1,1,4,1,2,1,1,2,2,2,2,2,2,2,2,1,2,3,1,1,5,3,3,3,4,4,1,1,1,1,2,2,2,1,1,1,0,1,3,1,1,4,2,1,2,4,1,2,1,2,1,2,2,2,2,2,146,258,2,2,2,3,1,1,1,1,2,1,3,1,1,1,4,2,2,1,5,3,1,1,1,1,2,2
1,146,259,4,9,1,6,4,4,2,1,5,6,5,3,2,2,3,3,3,4,1,3,1,2,2,2,1,2,1,2,2,2,1,3,3,1,1,5,3,3,3,4,6,2,1,2,1,2,0,1,1,2,0,3,3,1,1,1,3,0,1,2,4,1,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,259,2,22,2,3,1,1,1,1,4,4,3,11,4,2,2,0,0,3,2,0,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,260,2,7,3,5,3,1,1,2,6,6,5,3,2,2,2,1,2,4,1,1,1,1,1,1,2,1,1,2,2,2,1,2,3,1,1,5,1,1,2,3,2,2,1,2,1,1,1,2,1,1,1,1,3,3,1,1,4,6,1,2,4,1,1,1,1,1,2,1,2,1,2,146,260,2,2,2,1,3,1,1,0,1,1,3,1,1,1,4,2,2,1,4,1,2,2,1,1,1,2
1,146,261,2,4,5,6,5,1,1,2,5,6,5,3,3,2,3,1,2,4,1,0,1,1,2,2,2,2,2,2,2,2,1,2,3,1,1,5,1,0,1,3,4,2,1,2,1,2,2,2,1,2,1,3,3,3,3,3,6,7,1,1,4,1,1,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,261,1,22,0,2,2,1,0,1,4,4,3,20,3,2,2,2,4,2,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,262,1,9,2,6,3,1,1,1,5,6,5,3,0,2,1,4,1,4,1,2,1,1,1,1,1,2,1,2,2,2,1,2,3,2,1,5,2,0,1,2,5,2,1,0,0,0,0,0,0,0,1,2,1,1,1,1,4,6,1,1,4,1,2,1,1,1,2,2,2,2,2,146,262,1,2,2,1,3,2,1,0,3,1,3,2,1,1,4,1,2,2,2,1,0,0,0,0,0,2
1,146,263,1,7,4,5,4,4,2,1,5,6,5,3,2,2,3,2,1,4,1,1,1,2,2,2,2,2,2,1,2,2,1,3,3,1,1,5,3,3,2,3,5,2,3,0,1,1,2,2,1,1,1,3,1,0,1,1,2,0,1,2,4,1,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,263,2,22,1,0,0,2,5,1,1,3,1,13,1,2,2,1,1,1,1,0,2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,264,3,9,4,5,4,4,2,1,5,6,5,3,2,3,3,3,3,4,1,2,1,1,1,1,1,2,1,1,2,2,1,3,3,1,1,4,3,3,2,2,6,1,1,2,1,1,2,1,1,2,1,3,1,3,3,3,2,6,1,1,3,1,3,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,264,2,22,2,3,0,2,0,1,2,4,1,11,4,2,2,3,5,1,2,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,265,2,5,6,6,3,1,1,1,5,6,5,3,2,3,3,4,3,4,1,2,1,1,1,1,1,2,1,2,2,2,1,2,3,2,1,2,1,2,1,3,3,2,1,2,1,1,2,1,1,1,2,3,3,1,1,3,4,6,3,2,4,1,2,1,2,2,2,1,2,1,2,146,265,2,2,2,2,3,4,3,0,1,4,4,3,1,0,0,0,0,0,1,0,2,2,1,0,0,2
1,146,266,4,9,5,2,5,4,2,1,5,6,5,3,2,2,3,3,2,4,1,1,1,2,1,1,1,1,1,1,2,2,1,3,3,2,1,2,3,2,1,3,0,2,1,2,1,1,1,1,1,2,1,0,0,1,1,0,4,6,1,1,4,1,2,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,266,2,22,3,3,2,1,1,1,1,3,1,24,3,2,2,3,5,3,2,0,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,267,2,7,3,5,4,1,1,1,5,6,5,3,2,3,3,1,3,4,3,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,5,3,2,1,3,4,1,1,2,1,1,0,1,1,2,1,1,1,3,3,3,1,6,1,2,3,3,3,1,1,1,1,2,1,1,2,146,267,2,2,2,1,1,1,2,3,1,1,3,1,1,0,3,2,1,1,2,3,2,2,1,1,1,2
1,146,268,3,8,5,2,3,1,1,1,6,6,5,3,2,2,2,3,1,4,1,1,1,1,1,1,1,2,1,2,2,2,1,3,3,1,1,1,3,3,2,3,4,2,1,2,1,0,1,1,1,1,1,3,0,1,1,1,3,6,1,2,4,1,1,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,268,2,22,1,3,4,2,8,1,1,3,1,23,1,2,2,1,4,1,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,269,3,10,3,5,4,4,3,1,5,6,5,3,2,2,2,1,1,4,1,1,1,1,2,1,2,2,1,2,2,2,1,2,3,1,1,5,3,0,2,3,0,2,1,1,1,2,2,1,1,1,1,2,2,3,1,1,3,6,1,1,4,1,1,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,269,1,22,4,3,1,2,3,2,1,3,1,13,1,2,2,1,4,1,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,270,3,4,5,5,4,1,1,2,5,6,5,3,2,2,3,3,3,4,1,2,1,2,2,2,1,2,2,2,2,2,1,3,3,1,1,5,3,3,2,3,2,1,1,2,1,2,1,1,1,2,1,1,3,1,1,3,1,6,3,1,4,1,2,2,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,270,2,22,1,3,2,3,3,1,3,4,1,13,1,2,2,1,1,3,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,271,2,7,3,5,2,4,3,1,5,6,5,3,3,2,3,4,1,4,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,1,1,5,3,3,2,3,5,2,1,1,1,2,1,2,1,2,3,1,3,1,3,3,0,6,2,1,4,1,1,1,1,1,1,1,1,1,2,146,271,2,2,2,5,3,1,4,6,1,1,3,1,2,3,3,2,2,2,4,2,2,2,2,1,1,2
1,146,272,0,9,8,6,2,1,1,1,5,6,5,3,1,2,3,4,3,4,1,2,1,1,2,2,2,2,2,1,2,2,1,3,3,1,1,5,3,3,3,4,5,2,1,2,2,2,0,2,1,1,3,2,0,2,2,1,5,6,1,2,4,1,0,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,272,2,22,3,2,2,1,1,2,2,4,1,13,1,2,2,3,5,3,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,273,1,5,5,3,3,5,2,2,6,6,5,3,2,2,2,4,2,4,1,1,1,1,2,2,1,2,1,2,2,2,1,3,3,1,1,5,3,3,2,3,4,2,1,2,1,2,2,1,2,2,1,3,3,1,1,3,3,6,3,2,4,1,1,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,273,2,22,5,3,4,1,1,2,2,4,1,0,0,2,2,3,1,3,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,274,3,7,3,6,5,1,1,1,5,6,5,3,3,2,3,2,1,4,1,2,1,1,2,2,1,2,1,2,2,2,1,2,3,1,1,5,3,3,2,3,2,1,1,2,2,2,1,2,2,2,1,3,3,1,1,1,5,6,1,2,4,1,2,1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,274,2,22,1,2,2,1,1,3,1,3,1,13,1,2,2,1,5,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,275,2,6,5,5,2,1,1,2,5,5,5,3,2,2,3,3,1,4,1,2,1,2,2,2,1,2,1,2,2,2,1,3,3,1,1,5,4,4,1,2,4,0,1,1,1,2,0,2,1,2,1,3,3,0,3,1,5,6,1,2,2,1,2,1,2,2,2,1,2,1,2,146,275,2,2,2,1,0,0,1,1,1,1,3,1,1,0,1,2,2,1,4,4,2,1,2,1,1,2
1,146,276,3,8,6,5,3,4,2,1,5,6,5,3,2,2,2,3,2,4,1,1,1,1,2,1,1,2,1,2,2,2,1,2,3,1,1,5,3,2,1,2,5,2,1,2,2,1,1,1,2,2,2,3,1,3,1,3,4,6,1,2,3,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,276,2,22,1,3,1,1,1,2,1,3,1,13,1,2,2,3,5,3,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,277,2,7,3,6,3,4,3,1,5,6,5,3,2,3,2,1,3,4,1,3,1,2,2,2,1,2,2,2,2,2,1,2,3,1,5,1,3,0,0,0,0,0,0,2,1,1,1,1,1,1,3,3,3,3,1,3,4,6,1,2,4,1,2,1,2,2,2,2,2,1,2,146,277,2,2,2,3,3,4,1,1,1,3,4,1,1,1,4,2,2,1,5,3,2,1,1,1,1,2
1,146,278,3,9,1,5,1,1,1,1,5,6,5,3,2,2,3,1,3,4,1,2,1,2,2,2,2,2,1,2,2,2,1,3,3,2,1,5,4,4,3,4,5,2,1,2,1,2,2,1,1,1,1,3,1,3,1,1,5,6,1,2,3,1,2,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,278,2,22,3,3,2,1,1,2,1,3,1,24,0,2,2,1,5,3,2,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,279,1,6,4,2,2,1,1,2,6,6,5,3,2,2,2,2,1,4,1,2,1,2,2,2,2,2,1,2,2,2,1,3,3,1,1,5,2,2,3,4,5,1,1,1,1,2,1,1,1,2,1,3,1,3,1,1,5,6,1,2,4,1,2,1,2,2,2,1,2,1,2,146,279,1,2,2,3,3,2,1,1,3,1,3,1,1,3,1,2,2,1,4,3,2,1,1,2,1,2
1,146,280,1,6,5,6,3,1,1,2,5,6,5,3,2,1,2,2,1,4,1,3,1,2,2,2,1,1,1,1,2,2,1,0,3,1,1,5,3,3,2,3,0,2,1,1,1,2,2,1,1,1,1,3,3,3,1,3,4,6,1,2,3,1,2,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,280,2,22,3,3,2,1,1,2,1,3,1,11,4,2,2,1,0,3,2,0,2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,281,0,11,0,6,5,4,2,1,5,6,5,3,1,2,1,1,1,4,1,1,1,2,2,2,1,2,1,1,2,2,2,4,4,4,6,6,4,4,3,4,3,1,1,1,1,2,1,1,2,2,1,1,1,1,3,3,0,6,1,1,4,1,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,281,1,22,1,3,1,1,1,1,1,3,1,13,3,2,2,2,5,3,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,282,2,0,2,0,3,4,2,1,5,5,5,3,2,3,3,3,1,4,1,1,1,2,2,2,2,1,2,2,2,2,1,2,3,1,1,5,3,3,2,3,5,2,1,2,1,1,1,1,1,2,1,0,1,1,1,1,4,6,1,2,4,1,2,1,1,2,1,1,1,1,2,146,282,2,2,2,3,3,2,1,1,1,1,3,1,1,1,4,2,2,3,5,3,2,1,1,1,2,2
1,146,283,3,8,6,6,3,4,3,1,5,6,5,3,2,2,3,2,2,4,1,2,1,1,2,1,1,2,1,2,2,2,1,3,3,1,1,5,3,3,2,3,4,1,1,2,2,2,1,1,1,1,1,3,3,1,3,3,3,6,1,2,3,1,2,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,283,2,22,4,2,2,1,1,1,1,3,1,13,3,2,2,2,5,3,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,284,3,4,6,4,4,1,1,2,6,6,5,3,2,2,3,4,2,4,1,2,1,2,2,2,1,2,2,2,2,2,1,2,3,1,2,2,3,2,3,3,2,2,1,2,2,2,1,2,2,2,1,3,3,3,1,1,0,6,1,2,4,1,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,284,2,22,3,3,4,2,3,2,4,4,3,13,0,2,1,2,4,3,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
