COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107
1,106,2480,2,1,6,5,1,6,5,1,1,5,10,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,5,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,,210,6248,0,20,3,2,2,2,1,2,2,2,2,2,2,5,1,3,3,3,9,9,9,9,1,4,1,3,10,3,10,30,3,1,1,1,1,1,1,5
1,106,2481,2,1,5,1,5,6,5,2,6,5,10,11,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,4,3,2,2,2,2,2,2,2,2,1,2,2,2,9,7,3,3,8,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,6,,210,6248,1,21,1,1,2,2,2,2,2,2,2,2,2,5,1,3,3,3,4,3,3,2,2,4,4,9,90,3,10,30,3,1,1,4,6,1,3,5
1,106,2482,2,1,4,1,5,6,5,1,6,5,10,2,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,8,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,99,,210,6248,2,29,9,2,2,2,2,2,2,2,2,2,1,5,2,1,1,3,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,6,1,1,5
1,106,2483,2,1,6,1,5,6,5,1,5,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,1,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,99,,210,6248,3,29,9,2,2,2,2,2,2,2,2,2,1,4,1,4,3,3,9,9,9,9,3,6,4,9,90,6,10,60,6,1,1,1,5,2,1,5
1,106,2484,2,1,5,1,5,6,5,2,6,5,10,11,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,2,2,1,2,2,2,2,2,2,2,2,2,7,3,2,1,9,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,99,,210,6248,4,29,9,2,2,2,2,2,2,2,2,2,1,5,2,2,2,3,9,9,9,9,3,6,4,9,90,4,10,40,9,3,1,3,6,1,2,5
1,106,2485,2,1,5,4,2,6,5,1,4,5,3,9,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,10,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,99,,210,6248,5,29,9,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,9,9,9,9,2,5,4,9,90,3,10,30,0,4,3,3,4,1,3,5
1,106,2486,2,1,2,1,5,6,5,2,6,5,10,4,3,1,5,2,1,2,2,2,2,2,2,2,2,2,2,12,7,5,2,2,2,2,2,2,2,2,2,1,2,2,8,9,2,1,9,2,2,2,1,2,2,2,2,2,2,2,2,6,5,3,99,,210,6248,6,29,9,2,2,2,2,2,2,2,2,2,1,2,2,1,4,2,2,2,2,3,3,6,4,9,90,2,10,20,2,1,1,1,6,1,1,2
1,106,2487,2,1,4,1,5,6,5,1,5,5,10,9,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,5,3,3,2,2,2,2,2,2,2,1,2,2,1,2,8,0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,99,,210,6248,7,29,9,2,2,2,2,2,2,2,2,2,1,3,2,2,1,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,5,2,2,5
1,106,2488,2,1,6,1,5,6,5,1,5,5,10,11,0,3,3,2,2,2,2,2,2,1,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,8,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,99,,210,6248,8,29,9,2,2,2,2,2,2,2,2,2,1,3,2,2,4,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,2,4,5,1,3,5
1,106,2489,2,1,7,4,1,6,5,2,6,4,3,11,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6248,9,29,9,2,2,2,2,2,2,2,2,2,1,5,1,3,3,3,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,6,1,1,5
1,106,2490,2,1,3,1,5,6,5,1,3,5,10,1,3,1,3,2,2,2,2,2,2,1,2,2,2,2,2,11,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,99,,210,6249,0,29,9,2,2,2,2,2,2,2,2,2,1,5,2,1,1,3,9,9,9,9,2,4,3,9,90,6,10,60,6,1,1,1,4,1,1,5
1,106,2491,2,1,3,1,5,6,5,1,6,5,10,9,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,6,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,3,3,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,99,,210,6249,1,29,9,2,2,2,2,2,2,2,2,2,1,2,1,3,3,3,9,9,9,9,4,0,4,9,90,2,10,20,2,1,1,1,6,2,4,5
1,106,2492,2,1,3,1,5,6,5,1,6,5,5,11,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,6,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,99,,210,6249,2,29,9,2,2,2,2,2,2,2,2,2,1,4,2,2,1,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,2,2,6,2,3,5
1,106,2493,2,1,3,1,5,6,5,2,5,5,10,8,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,5,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,99,,210,6249,3,29,9,2,2,2,2,2,2,2,2,2,1,4,2,2,4,2,2,1,2,3,3,6,4,9,90,1,10,10,1,1,1,1,5,1,2,2
1,106,2494,2,1,4,1,5,6,5,1,5,5,10,10,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,6,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6249,4,29,9,2,2,2,2,2,2,2,2,2,1,5,3,4,4,3,9,9,9,9,2,5,4,9,90,3,10,30,3,1,1,4,5,1,1,5
1,106,2495,2,1,6,1,5,6,5,1,6,5,5,11,3,1,3,2,2,2,2,2,2,1,2,2,2,2,2,11,3,1,2,2,2,2,2,2,2,2,1,2,2,2,11,3,1,3,9,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,6,,210,6249,5,20,3,2,1,2,2,2,2,2,2,2,2,4,1,3,3,3,4,3,3,2,3,6,4,9,90,2,10,20,2,1,1,1,6,1,2,5
1,106,2496,2,1,3,1,5,6,5,2,4,5,10,9,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,6,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,1,9,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,99,,210,6249,6,29,9,2,2,2,2,2,2,2,2,2,1,2,3,4,4,3,9,9,9,9,2,5,4,9,90,3,10,30,3,1,1,3,4,1,1,5
1,106,2497,2,1,4,1,5,6,5,1,6,5,10,11,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,7,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,8,3,3,8,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,6,,210,6249,7,20,7,2,2,1,2,2,2,2,2,2,2,3,1,4,4,3,4,3,4,2,3,6,4,9,90,3,10,30,3,1,1,1,6,2,4,5
1,106,2498,2,1,4,1,5,6,5,1,5,5,10,11,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,2,2,2,2,2,2,2,2,2,1,2,2,2,7,3,1,3,7,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,99,,210,6249,8,29,9,2,2,2,2,2,2,2,2,2,1,5,2,4,4,3,9,9,9,2,3,6,4,9,90,1,10,10,1,1,1,1,5,1,1,5
1,106,2499,2,1,4,1,5,6,5,5,6,2,10,8,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,8,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,4,3,2,8,,210,6249,9,20,4,2,1,2,2,2,2,2,2,2,2,2,3,3,2,3,9,9,9,9,2,4,4,9,90,9,10,90,9,1,1,3,5,1,1,5
1,106,2500,2,1,3,1,5,6,5,1,6,5,10,8,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,99,,210,6250,0,29,9,2,2,2,2,2,2,2,2,2,1,4,2,2,1,3,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,6,1,2,5
1,106,2501,2,1,8,4,1,6,5,1,4,5,10,2,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,6,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6250,1,29,9,2,2,2,2,2,2,2,2,2,1,5,1,3,3,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,3,1,3,5
1,106,2502,2,1,3,1,5,6,5,1,6,5,10,8,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,6,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,99,,210,6250,2,29,9,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,3,2,2,3,6,4,9,90,2,10,20,2,1,1,1,6,1,1,4
1,106,2503,2,1,4,1,5,6,5,1,1,5,10,9,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,3,2,99,,210,6250,3,29,9,2,2,2,2,2,2,2,2,2,1,4,3,2,2,3,9,9,9,9,1,3,3,2,30,5,10,50,0,4,3,4,7,2,1,5
1,106,2504,2,1,7,1,5,6,5,1,3,5,3,5,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,8,8,3,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,99,,210,6250,4,29,9,2,2,2,2,2,2,2,2,2,1,0,1,4,4,3,9,9,9,9,3,6,4,9,30,3,20,40,3,1,2,4,7,2,4,5
1,106,2505,2,1,4,1,5,6,5,2,6,5,10,11,3,2,5,2,1,2,2,2,2,2,2,2,2,2,2,12,7,5,2,2,2,2,2,2,2,2,2,2,1,2,12,0,0,3,8,2,2,2,2,2,2,1,2,2,2,2,2,6,5,2,11,,210,6250,5,29,9,2,2,2,2,2,2,2,2,2,1,5,3,2,3,3,9,9,9,9,3,6,3,9,90,2,10,20,2,1,3,2,6,2,1,5
1,106,2506,2,1,3,1,5,6,5,1,2,2,10,11,3,2,5,2,1,2,2,2,2,2,2,2,2,2,2,12,7,5,2,2,2,2,2,2,2,2,1,2,2,2,3,8,1,1,7,1,2,2,2,2,2,2,2,2,2,2,2,6,5,1,8,,210,6250,6,21,1,2,2,2,2,2,1,2,2,2,2,4,3,4,2,3,4,3,3,2,1,5,4,9,90,9,10,90,9,1,0,4,7,1,3,5
1,106,2507,2,1,4,4,1,6,5,1,5,5,10,5,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,6,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,9,2,1,8,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,99,,210,6250,7,29,9,2,2,2,2,2,2,2,2,2,1,5,1,3,3,3,9,9,9,9,3,6,2,6,20,9,10,90,9,1,2,4,4,1,2,5
1,106,2508,2,2,9,4,1,6,5,1,4,5,3,9,3,1,3,2,2,2,2,2,2,1,2,2,2,2,2,11,5,1,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6250,8,29,9,2,2,2,2,2,2,2,2,2,1,2,1,3,3,3,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,4,1,2,5
1,106,2509,2,2,9,4,1,6,5,1,1,3,10,5,3,3,4,1,2,2,2,2,2,1,2,2,2,2,2,11,5,1,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,5,4,1,4,,210,6250,9,20,5,2,1,2,2,2,2,2,2,2,2,5,1,4,3,3,4,3,3,2,1,4,3,3,20,5,10,50,5,1,1,1,1,1,1,5
1,106,2510,2,2,5,1,5,6,5,2,6,5,10,9,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,10,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,8,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6251,0,29,9,2,2,2,2,2,2,2,2,2,1,3,3,4,2,3,9,9,9,9,3,6,4,9,90,1,10,10,1,1,0,1,6,1,3,5
1,106,2511,2,2,9,4,2,6,5,1,5,5,10,8,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,4,1,2,2,1,2,2,2,2,2,2,2,2,2,1,4,3,3,9,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,210,6251,1,20,7,2,2,2,2,2,1,2,2,2,2,3,3,3,2,3,9,9,9,9,3,6,2,3,20,9,10,90,9,1,1,1,5,1,1,5
1,106,2512,2,2,2,5,1,6,5,1,6,5,10,8,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,99,,210,6251,2,29,9,2,2,2,2,2,2,2,2,2,1,4,3,4,2,2,3,2,2,3,3,6,4,9,90,3,10,30,3,1,1,1,6,2,2,2
1,106,2513,2,2,3,1,5,6,5,1,6,5,10,11,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,11,2,1,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,1,9,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,4,,210,6251,3,29,9,1,2,2,2,2,2,2,2,2,2,2,1,4,4,3,4,3,4,2,3,6,4,9,90,2,10,20,2,1,1,1,6,1,1,5
1,106,2514,2,2,3,1,5,6,5,1,6,5,10,11,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,10,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,2,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,,210,6251,4,20,7,2,1,2,2,2,2,2,2,2,2,4,2,4,4,3,4,3,4,2,3,6,4,9,90,3,10,30,3,1,2,2,6,1,1,5
1,106,2515,2,2,5,1,5,6,5,1,1,5,10,5,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,4,6,1,2,1,2,2,2,2,2,2,2,2,2,2,1,6,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,5,4,4,1,,210,6251,5,29,9,1,2,2,2,2,2,2,2,2,2,5,1,3,3,3,9,9,9,9,1,4,1,4,10,8,10,80,8,1,1,1,1,1,1,5
1,106,2516,2,2,3,1,5,6,5,1,6,5,10,1,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,10,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,3,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,99,,210,6251,6,29,9,2,2,2,2,2,2,2,2,2,1,4,3,4,2,3,9,9,9,9,3,6,4,9,90,4,10,40,4,1,1,1,6,1,1,5
1,106,2517,2,2,6,1,5,6,5,1,4,5,10,11,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,11,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,99,,210,6251,7,29,9,2,2,2,2,2,2,2,2,2,1,4,1,3,3,3,9,9,9,9,3,6,4,9,90,3,10,30,3,3,1,3,6,1,1,5
1,106,2518,2,2,3,1,5,6,5,1,5,5,5,6,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,1,2,10,0,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,99,,210,6251,8,29,9,2,2,2,2,2,2,2,2,2,1,3,2,4,4,2,3,3,2,2,3,0,4,9,90,1,10,10,1,1,1,1,5,1,3,4
1,106,2519,2,2,5,1,5,6,5,1,6,5,10,8,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,10,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,99,,210,6251,9,29,9,2,2,2,2,2,2,2,2,2,1,1,3,4,4,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,4,6,1,1,5
1,106,2520,2,2,4,1,5,6,5,1,4,5,10,0,5,4,12,2,2,2,2,2,2,2,2,2,2,2,1,10,1,1,2,2,2,2,2,2,2,2,2,1,2,2,10,0,1,3,0,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6252,0,29,9,2,2,2,2,2,2,2,2,2,1,4,3,0,2,2,4,2,4,2,3,0,4,9,90,4,10,40,4,1,2,1,2,2,3,5
1,106,2521,2,2,5,1,5,6,5,1,6,5,10,10,3,1,3,2,2,2,2,2,2,2,2,2,2,1,2,10,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,1,9,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,99,,210,6252,1,29,9,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,3,6,4,9,90,9,10,90,9,1,2,2,6,3,4,2
1,106,2522,2,2,3,1,5,6,5,1,6,5,10,3,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,99,,210,6252,2,29,9,2,2,2,2,2,2,2,2,2,1,3,1,4,3,3,9,9,9,9,3,6,4,9,90,3,10,40,4,1,1,1,6,1,2,5
1,106,2523,2,2,5,5,1,6,5,1,3,5,10,9,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,5,3,1,2,2,2,2,2,2,2,2,2,1,2,2,5,3,1,1,8,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,,210,6252,3,21,1,2,2,2,2,2,2,2,1,2,2,4,1,3,3,3,4,3,3,2,2,5,1,3,10,4,10,40,4,3,2,3,1,1,1,5
1,106,2524,2,2,3,1,5,6,5,1,6,5,10,0,5,4,12,2,2,2,2,2,2,2,1,2,2,2,2,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6252,4,29,9,2,2,2,2,2,2,2,2,2,1,5,3,3,2,3,9,9,9,9,3,6,4,9,90,4,10,40,4,1,1,1,6,1,3,5
1,106,2525,2,2,10,4,1,6,5,2,3,5,10,9,3,2,4,1,2,2,2,2,2,1,2,2,2,2,2,11,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,,210,6252,5,20,5,2,1,2,2,2,2,2,2,2,2,5,1,3,3,3,9,9,9,9,2,5,4,9,90,7,10,70,7,1,1,4,3,1,1,5
1,106,2526,2,2,5,1,5,6,5,2,6,3,10,2,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,11,3,2,2,2,2,2,2,2,2,2,1,2,2,2,7,3,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6252,6,29,9,2,2,2,2,2,2,2,2,2,1,4,1,0,3,3,9,9,9,9,1,4,4,9,90,7,10,70,7,1,1,1,2,1,1,5
1,106,2527,2,2,3,1,5,6,5,1,1,5,10,11,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,,210,6252,7,20,3,1,2,2,2,2,2,2,2,2,2,4,1,3,3,3,4,3,4,2,1,4,1,4,10,8,10,80,8,1,1,1,1,1,5,5
1,106,2528,2,2,5,1,5,6,5,1,6,5,10,8,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,6,1,1,2,2,2,2,2,2,2,2,1,2,2,2,8,3,3,3,8,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,99,,210,6252,8,29,9,2,2,2,2,2,2,2,2,2,1,3,3,3,2,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,6,1,3,5
1,106,2529,2,2,5,4,2,6,5,1,6,5,13,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,5,3,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,1,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,99,,210,6252,9,29,9,2,2,2,2,2,2,2,2,2,1,3,1,3,3,3,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,6,1,1,5
1,106,2530,2,2,2,1,5,6,5,1,6,5,10,9,3,1,3,2,2,2,2,2,2,2,2,1,2,2,2,10,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,8,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,99,,210,6253,0,29,9,2,2,2,2,2,2,2,2,2,1,5,2,1,1,3,9,9,9,9,3,6,4,9,90,1,10,10,1,1,1,1,6,1,2,5
1,106,2531,2,2,4,1,5,6,5,1,2,5,10,11,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,3,99,,210,6253,1,29,9,2,2,2,2,2,2,2,2,2,1,3,1,3,3,3,4,3,3,2,3,6,4,9,90,7,20,90,7,1,2,2,4,1,1,5
1,106,2532,2,2,6,1,5,6,5,2,4,5,10,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,10,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,8,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,99,,210,6253,2,29,9,2,2,2,2,2,2,2,2,2,1,5,2,1,1,3,9,9,9,9,2,1,4,9,90,9,10,90,9,1,1,2,5,1,1,5
1,106,2533,2,2,4,1,5,6,5,1,5,5,10,11,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,3,3,9,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,99,,210,6253,3,29,9,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,2,2,3,6,4,9,90,5,10,50,5,1,1,2,5,1,3,4
1,106,2534,2,2,7,1,5,6,5,1,4,5,10,9,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,1,12,0,3,3,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,99,,210,6253,4,29,9,2,2,2,2,2,2,2,2,2,1,3,3,4,4,2,2,2,2,3,2,5,4,9,90,3,10,30,3,1,1,1,4,3,4,2
1,106,2535,2,2,4,1,5,6,5,1,1,5,10,8,3,1,3,2,2,2,1,2,2,2,2,2,2,2,2,5,2,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,,210,6253,5,20,4,1,2,2,2,2,2,2,2,2,2,3,3,4,4,3,9,9,9,9,1,4,2,4,30,3,10,30,3,1,1,1,1,1,1,5
1,106,2536,2,2,5,1,5,6,5,1,5,2,10,11,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,5,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,99,,210,6253,6,29,9,2,2,2,2,2,2,2,2,2,1,1,1,3,3,3,9,9,9,9,1,4,4,9,90,5,10,50,5,1,1,1,5,1,1,5
1,106,2537,2,2,6,1,5,6,5,1,2,5,10,11,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,5,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,7,,210,6253,7,20,4,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,9,9,9,9,1,4,4,9,90,1,10,10,1,1,1,1,2,1,1,5
1,106,2538,2,2,4,1,5,6,5,1,6,5,10,9,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,9,3,3,9,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,99,,210,6253,8,29,9,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,6,2,2,5
1,106,2539,2,2,3,1,5,6,5,1,6,2,10,8,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,3,1,2,2,2,2,2,2,2,2,2,2,2,8,0,2,0,8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,99,,210,6253,9,29,9,2,2,2,2,2,2,2,2,2,1,1,2,2,4,3,4,3,4,2,3,6,4,9,90,2,10,20,2,1,2,4,6,2,4,5
1,106,2540,2,2,10,4,2,6,5,1,2,5,13,0,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,7,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,,210,6254,0,20,3,2,1,2,2,2,2,2,2,2,2,3,3,4,3,3,9,9,9,9,1,2,1,3,10,4,20,40,4,1,2,3,2,1,1,5
1,106,2541,2,2,3,1,5,6,5,1,5,5,10,8,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,10,2,1,2,2,2,2,2,2,2,2,1,2,2,2,9,8,3,3,8,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,99,,210,6254,1,29,9,2,2,2,2,2,2,2,2,2,1,3,1,3,3,3,9,9,9,9,3,6,4,9,90,1,10,10,1,1,1,1,5,1,4,5
1,106,2542,2,2,3,1,5,6,5,1,5,5,10,9,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,10,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6254,2,29,9,2,2,2,2,2,2,2,2,2,1,3,3,4,2,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,5,1,1,5
