CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.13A.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.65..1,Q.65..2,Q.65..3,Q.65..4,Q.65..5,Q.65..6,Q.65..7,Q.65..8,Q.65..9,CARD..1,DECK..1,BALLOT..1,X.,X..1,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.71..1,Q.71..2,Q.71..3,Q.71..4,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.76..1,Q.76..2,Q.76..3,Q.76..4,Q.76..5,Q.76..6,Q.76..7,Q.76..8,Q.76..9,Q.76..10,Q.76..11,Q.76..12,Q.76..13,V.78.,V.79.
1,233,2109,3,9,3,3,5,10,4,4,2,5,5,8,1,3,1,1,2,1,2,1,4,3,1,2,3,2,4,2,5,3,1,2,2,6,2,5,5,3,2,1,2,2,1,1,3,1,2,1,1,2,2,1,2,8,8,8,5,2,2,1,2,2,1,1,1,2,1,2,233,2109,1,2,1,6,1,3,4,1,2,2,2,2,6,1,4,4,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,31
1,233,2110,2,9,2,3,5,2,3,2,2,5,1,1,5,1,1,3,3,1,2,1,1,2,2,2,4,3,4,1,5,2,1,2,1,4,1,1,1,1,1,1,1,2,1,1,4,2,2,3,2,2,3,2,2,8,8,1,5,2,2,2,2,2,2,1,1,2,1,2,233,2110,2,2,1,4,2,2,5,1,2,2,2,2,1,3,4,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,6,44
1,233,2111,1,9,3,3,1,3,5,4,2,5,4,8,2,3,4,2,2,2,2,1,1,8,3,6,5,4,8,6,6,6,1,3,6,8,1,3,2,3,3,1,1,2,1,1,2,2,1,2,1,2,2,1,2,8,8,2,4,2,2,2,2,2,2,1,1,2,2,2,233,2111,1,2,1,4,4,1,5,1,2,2,2,2,1,1,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,6,45
1,233,2112,2,9,2,4,5,1,3,1,2,5,1,7,1,1,5,1,2,1,1,2,2,8,3,6,5,4,8,6,6,6,1,7,6,8,1,3,2,2,3,1,1,2,1,1,2,1,2,3,1,2,2,2,2,8,8,0,4,2,1,2,2,2,2,2,1,1,2,2,233,2112,2,2,3,6,6,7,3,1,2,2,2,2,1,2,4,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,6,47
1,233,2113,3,9,4,3,5,3,4,2,2,5,6,8,1,1,1,1,2,1,1,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,1,3,2,1,2,1,1,2,1,1,2,2,3,3,1,2,2,1,2,8,8,2,3,1,2,2,2,2,2,2,1,2,2,2,233,2113,2,2,1,4,6,7,3,1,2,2,2,2,1,1,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,6,50
1,233,2114,2,9,2,3,4,3,3,2,2,5,1,1,3,2,2,2,2,1,2,3,2,3,1,2,1,2,3,1,4,4,1,2,2,4,3,3,1,2,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,8,8,9,5,1,2,1,2,2,1,2,1,2,2,2,233,2114,1,2,1,6,3,1,3,1,2,2,2,2,1,7,4,4,2,2,2,2,2,2,2,1,2,1,2,2,2,2,6,53
1,233,2115,3,9,3,3,5,1,6,4,2,5,1,7,1,2,1,1,2,1,2,1,1,3,2,2,3,3,1,1,2,4,1,2,1,4,2,1,1,1,1,3,1,2,1,2,2,2,1,3,1,2,2,1,2,8,8,2,5,1,2,2,2,2,1,2,2,2,2,2,233,2115,2,2,1,1,1,1,5,1,2,2,2,2,1,1,4,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,6,57
1,233,2116,3,9,4,3,5,8,4,4,2,5,1,1,2,3,5,1,1,2,2,1,1,6,1,2,1,2,2,1,5,5,1,2,1,4,1,1,1,1,1,3,1,2,1,1,1,2,1,3,1,1,2,2,2,8,8,3,4,2,2,2,2,2,2,2,2,1,2,2,233,2116,2,2,2,4,5,1,5,1,2,2,2,2,1,2,4,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,6,59
1,233,2117,2,9,2,3,5,8,3,2,2,5,1,7,1,2,1,1,1,1,2,2,4,8,3,6,5,4,8,6,6,6,1,7,6,8,1,5,1,6,6,1,1,2,1,1,2,2,3,3,2,2,3,2,2,8,8,6,5,1,2,2,2,2,2,2,1,2,2,2,233,2117,1,2,1,4,6,7,4,1,2,2,2,2,1,1,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,6,61
1,233,2118,3,9,3,1,4,3,4,5,2,1,1,7,4,1,2,4,3,3,2,5,5,1,3,2,4,3,5,1,4,2,1,2,4,6,2,5,2,5,2,3,2,2,1,1,2,2,1,3,2,1,2,1,2,8,8,2,4,2,2,1,2,2,1,2,2,2,2,2,233,2118,2,2,1,1,5,2,5,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,7,3
1,233,2119,1,9,2,3,5,10,3,3,1,2,1,1,2,3,3,1,1,1,2,1,4,4,2,2,4,2,4,2,3,3,1,2,1,4,1,3,3,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,8,8,5,5,2,2,2,2,2,2,2,2,2,2,2,233,2119,1,2,1,2,1,5,6,1,2,2,2,2,7,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,28,25
1,233,2120,2,6,2,3,3,8,3,5,1,4,1,1,2,1,1,1,1,2,2,1,1,1,1,2,3,3,5,1,4,4,1,2,1,4,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,8,8,6,5,2,2,2,2,2,2,2,1,2,2,2,233,2120,1,2,1,4,4,1,3,1,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,44,48
1,233,2121,1,6,2,3,2,1,3,4,2,4,1,1,2,1,1,1,1,2,2,1,1,1,2,1,4,3,5,1,1,1,1,2,1,4,3,1,1,1,1,3,2,2,1,1,1,1,1,3,1,3,2,2,2,8,8,8,5,1,2,2,1,2,2,2,2,2,2,2,233,2121,2,2,1,7,6,7,5,1,2,1,2,2,2,1,5,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,44,55
1,233,2122,3,6,4,4,2,5,3,5,2,3,1,7,2,1,1,1,2,1,2,1,1,2,3,2,4,3,3,1,3,3,1,2,1,4,1,4,3,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,8,8,5,5,2,2,2,2,2,2,1,1,2,2,2,233,2122,2,2,1,4,2,2,5,2,2,1,2,2,4,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,45,2
1,233,2123,2,6,2,3,5,1,3,5,2,5,1,1,1,1,2,1,1,1,2,1,1,5,1,1,2,2,5,5,5,1,1,2,1,5,1,2,2,1,2,0,1,2,1,1,1,2,1,3,1,2,2,1,2,8,8,2,5,1,1,2,2,2,2,1,2,2,1,2,233,2123,1,2,1,3,1,5,3,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,2,45,5
1,233,2124,3,6,2,2,1,3,2,4,1,1,4,8,3,5,2,1,1,2,3,1,1,2,2,1,1,2,5,1,5,5,1,4,1,5,2,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,2,8,8,2,4,2,2,2,2,1,2,2,2,2,2,2,233,2124,2,2,1,5,4,4,3,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,45,12
1,233,2125,2,6,6,4,5,1,3,4,2,1,1,7,1,3,5,1,1,3,3,2,2,5,4,1,1,3,6,1,5,5,1,3,1,4,1,5,2,1,1,1,1,2,1,1,1,3,2,3,1,3,2,1,2,8,8,0,5,1,2,2,2,2,2,2,2,2,2,2,233,2125,2,2,2,6,6,7,3,2,1,1,2,2,2,7,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,45,13
1,233,2126,2,6,3,4,2,8,3,4,2,4,5,8,3,3,2,1,1,1,2,2,1,2,2,2,2,3,2,1,4,4,1,2,1,4,1,2,2,4,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,8,8,2,5,1,1,2,2,2,2,1,2,2,2,2,233,2126,2,2,1,7,6,7,5,2,1,2,2,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,45,23
1,233,2127,2,6,2,3,5,1,4,5,2,5,1,4,3,1,3,2,2,1,1,1,1,2,3,1,4,1,3,5,5,4,1,2,1,4,1,3,5,1,5,2,1,2,1,1,2,2,1,2,1,2,2,1,2,8,8,2,3,2,2,2,2,2,2,1,1,2,2,2,233,2127,2,2,2,7,6,7,5,2,2,1,2,2,4,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,45,44
1,233,2128,1,6,2,4,1,8,3,4,2,1,1,4,2,1,5,1,2,2,2,1,1,6,3,1,1,3,6,1,4,5,1,2,1,5,2,1,2,2,3,3,1,2,1,0,2,5,3,2,1,2,2,1,2,8,8,8,5,2,1,2,2,2,2,1,1,2,2,2,233,2128,1,2,1,6,4,5,3,2,1,1,2,2,2,7,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,45,54
1,233,2129,3,6,2,3,5,1,3,5,2,2,1,7,1,1,1,2,1,1,2,2,2,8,3,6,5,4,8,6,6,6,1,3,6,8,1,5,1,0,1,3,1,2,1,1,1,0,3,4,1,1,1,2,2,8,1,5,4,2,2,2,2,2,2,2,2,2,2,2,233,2129,2,1,1,1,6,7,5,1,2,2,2,2,1,1,3,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,40,34
1,233,2130,3,6,3,1,3,8,4,4,2,4,1,5,3,2,2,1,2,2,2,1,1,4,2,2,3,3,3,1,3,1,1,2,2,4,2,5,3,2,1,3,1,2,1,1,2,2,1,3,1,2,2,2,2,8,8,3,5,2,2,2,2,1,2,1,1,2,2,2,233,2130,2,2,1,1,1,5,5,1,2,2,2,2,1,1,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,41,3
1,233,2131,2,6,2,1,1,3,3,4,2,4,1,1,3,1,2,1,2,2,2,4,4,8,3,6,5,4,8,6,6,6,1,2,6,8,1,1,2,1,1,3,1,2,1,1,1,2,3,2,2,3,2,1,2,8,8,2,4,2,2,2,2,2,1,2,1,2,1,2,233,2131,2,2,1,1,2,1,5,1,2,2,2,2,1,1,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,41,8
1,233,2132,1,6,4,3,5,1,3,4,1,4,1,3,1,2,4,2,2,2,2,1,1,6,1,2,4,3,2,1,4,5,2,2,1,4,1,5,3,0,1,1,1,2,1,1,2,3,1,3,2,2,2,1,2,8,8,5,4,1,2,2,2,2,2,1,1,2,2,2,233,2132,2,2,1,1,3,1,5,1,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,41,10
1,233,2133,1,6,2,3,3,1,3,4,2,4,1,7,2,3,2,1,2,2,2,1,1,6,3,2,4,3,5,1,5,5,1,2,1,4,2,1,3,1,1,3,1,2,1,1,2,3,1,2,2,2,2,1,2,8,8,4,4,2,2,2,2,2,1,2,2,2,2,2,233,2133,2,2,1,6,3,1,5,1,2,2,2,2,1,1,4,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,41,30
1,233,2134,2,6,3,3,4,3,4,4,2,4,5,8,2,2,1,1,2,2,2,1,2,1,2,2,1,3,2,1,5,7,1,2,2,4,2,3,2,2,2,1,1,2,3,2,1,2,1,3,3,2,2,2,2,8,8,9,4,2,2,2,2,2,1,2,2,2,2,2,233,2134,2,2,1,4,6,7,3,1,2,2,2,2,1,3,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,41,32
1,233,2135,3,6,3,3,2,1,5,5,2,4,1,7,1,5,5,1,2,1,2,1,1,6,3,2,4,3,5,1,5,5,1,2,1,4,1,1,2,1,1,1,1,2,1,1,1,2,3,2,1,1,2,1,2,8,8,6,5,2,1,2,2,2,2,2,2,2,2,2,233,2135,2,2,1,1,2,1,5,1,2,2,2,2,1,1,4,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,41,33
1,233,2136,2,6,4,4,1,8,4,4,2,4,1,5,2,2,5,1,2,2,2,1,2,8,2,6,5,4,8,6,6,6,2,1,6,8,2,1,1,1,3,1,1,2,1,1,1,2,3,3,2,2,2,1,2,8,8,8,4,1,1,2,2,2,2,2,2,2,2,2,233,2136,2,2,3,1,6,7,2,1,2,2,2,2,1,3,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,41,46
1,233,2137,1,6,2,1,1,1,3,4,1,4,1,5,2,1,2,2,3,3,3,1,1,2,1,2,4,3,3,1,5,5,1,1,1,4,3,3,4,1,2,2,2,2,1,1,2,2,2,3,1,2,2,1,2,8,8,5,4,1,2,2,2,2,2,2,2,2,2,2,233,2137,2,2,2,4,2,5,4,1,2,2,2,2,1,3,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,41,47
1,233,2138,1,6,3,3,5,1,2,4,1,4,1,1,2,3,5,2,1,2,3,2,2,3,2,2,2,3,2,2,4,3,1,2,1,4,2,2,1,2,2,0,2,2,1,1,2,3,2,3,2,3,2,2,2,8,8,1,5,2,1,2,2,2,2,2,2,2,2,2,233,2138,2,2,1,7,3,1,3,1,2,2,2,2,1,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,41,48
1,233,2139,3,6,2,2,2,3,3,5,2,4,1,2,1,1,1,1,1,1,2,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,1,1,3,1,1,3,1,2,1,1,2,2,3,2,2,2,2,1,2,8,8,1,5,2,2,2,2,2,2,1,1,2,2,2,233,2139,2,2,1,4,6,7,6,1,2,2,2,2,7,7,4,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,41,50
1,233,2140,1,6,2,3,4,3,3,4,1,4,1,3,2,5,5,3,2,3,3,2,2,8,2,6,5,4,8,6,6,6,3,2,6,8,4,2,4,1,3,6,1,2,1,1,1,1,3,6,1,1,1,2,2,8,8,6,4,1,2,2,2,2,2,2,2,2,2,2,233,2140,2,2,3,4,6,7,5,1,2,2,2,2,1,7,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,41,61
1,233,2141,1,6,2,3,4,3,3,4,1,4,1,7,2,2,4,1,2,2,3,3,1,5,2,1,3,3,6,2,4,4,1,2,1,4,2,1,3,5,3,1,1,2,1,1,9,2,2,4,1,2,3,2,2,8,8,3,4,1,2,1,2,2,2,2,2,2,2,2,233,2141,2,2,1,4,2,1,2,1,2,2,2,2,3,1,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,41,71
1,233,2142,3,6,3,3,2,3,4,5,2,4,4,8,1,1,2,2,2,2,2,1,1,3,3,2,1,3,1,1,5,7,1,2,2,4,2,1,1,2,1,1,1,2,1,1,1,2,2,3,2,2,2,1,2,8,8,0,4,2,2,2,2,2,1,2,2,2,2,2,233,2142,1,2,1,6,4,1,4,1,2,2,2,2,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,41,79
1,233,2143,3,6,3,3,5,1,3,5,2,4,1,7,2,3,2,2,2,2,3,1,1,2,2,2,1,3,5,2,4,2,2,2,2,4,4,1,1,1,2,3,1,2,1,1,1,2,1,4,1,2,3,2,2,8,8,11,5,1,2,2,2,2,2,1,2,2,2,2,233,2143,2,2,1,4,6,7,4,1,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,41,82
1,233,2144,3,6,3,5,5,3,3,5,2,5,1,7,2,2,1,1,2,1,1,1,1,4,1,2,1,3,5,1,5,1,1,2,1,4,1,2,4,1,2,1,1,2,1,2,2,3,3,2,1,3,2,2,2,8,8,0,5,2,1,2,2,1,2,2,2,2,2,2,233,2144,2,2,1,1,1,1,4,1,1,1,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,43,21
1,233,2145,1,6,2,1,5,6,5,5,1,4,5,8,2,3,2,1,2,2,2,3,2,5,1,1,2,3,3,1,3,2,1,2,1,1,1,5,5,5,3,1,1,2,1,1,9,2,1,2,1,2,1,2,2,8,8,2,5,2,2,1,2,2,2,2,2,2,2,2,233,2145,2,2,1,1,6,7,5,1,2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,43,23
1,233,2146,1,6,3,3,5,3,5,4,1,5,5,8,1,5,5,4,2,2,3,2,1,2,2,2,3,3,3,1,1,1,1,2,1,4,3,1,5,1,1,3,2,1,1,1,6,3,1,2,2,3,1,1,2,8,8,2,5,2,2,2,2,2,2,1,2,1,2,2,233,2146,1,2,1,1,6,7,4,1,2,2,2,2,1,1,1,3,2,2,2,2,2,2,2,1,2,2,1,2,2,2,43,26
1,233,2147,2,6,3,1,2,3,5,4,2,5,1,1,1,1,5,1,1,2,2,1,3,2,1,2,4,3,2,1,5,1,1,2,1,4,2,3,1,3,5,1,1,2,1,1,2,3,3,2,1,1,2,2,2,8,8,3,4,2,2,2,2,2,2,2,2,2,1,2,233,2147,2,2,1,1,1,1,5,2,1,1,2,2,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,43,36
1,233,2148,2,6,2,3,3,1,3,4,1,5,1,1,1,3,4,1,2,1,2,2,2,2,2,2,4,3,4,1,5,4,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,3,2,1,2,3,1,2,8,8,5,5,2,2,2,2,2,2,2,2,2,2,2,233,2148,2,1,1,1,6,7,5,1,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,43,41
1,233,2149,1,6,2,3,5,3,3,4,1,2,1,7,2,2,5,1,1,3,3,2,2,6,2,2,3,3,4,1,4,5,1,3,1,1,1,5,2,0,1,1,1,2,1,1,1,2,2,3,1,2,3,2,2,8,8,6,5,2,2,2,2,2,2,1,1,2,2,2,233,2149,1,2,1,4,1,6,5,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,44,8
1,233,2150,1,6,4,3,4,1,3,4,1,4,1,7,3,1,1,3,1,3,3,1,1,3,1,2,1,3,5,4,5,1,1,2,1,4,1,5,1,6,1,3,2,2,1,1,2,3,1,2,3,2,2,2,2,8,8,0,5,2,2,2,1,2,2,1,2,2,2,2,233,2150,2,2,2,6,4,5,1,1,2,2,2,2,1,7,4,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,44,11
1,233,2151,3,6,3,3,4,8,5,4,2,4,1,7,4,2,4,3,3,3,2,1,2,8,2,6,5,4,8,6,6,6,1,3,6,8,2,1,2,6,2,3,1,2,1,1,2,2,3,3,2,1,3,1,2,8,8,0,5,2,2,2,2,2,2,2,1,2,2,2,233,2151,2,2,1,2,1,1,5,2,2,1,2,2,4,4,4,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,44,18
1,233,2152,1,6,4,4,2,1,3,4,1,4,1,1,1,1,1,1,2,2,2,1,1,2,1,2,3,3,4,1,5,5,1,2,1,4,1,1,1,1,1,0,2,2,1,1,1,2,1,2,1,0,3,1,2,8,8,0,5,1,2,2,2,2,2,2,1,2,2,2,233,2152,2,2,1,4,3,2,4,1,2,1,2,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,44,31
1,233,2153,2,6,4,3,4,6,3,4,1,4,1,7,2,1,2,1,2,2,2,2,2,4,1,2,2,3,0,1,2,3,1,2,2,4,1,5,2,3,3,2,1,2,1,2,1,1,2,3,4,2,3,2,2,8,8,0,5,2,2,2,2,2,2,2,2,2,2,2,233,2153,2,1,1,5,4,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,44,38
1,233,2154,3,6,2,1,1,8,3,4,1,3,1,3,2,0,2,1,2,2,2,1,1,3,2,2,3,2,0,1,4,4,1,2,2,4,2,1,1,3,3,1,2,1,1,1,2,2,2,3,1,2,2,2,2,8,8,5,5,1,2,2,1,2,2,2,2,2,2,2,233,2154,2,2,2,1,2,6,3,1,1,2,2,2,1,1,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,17
1,233,2155,3,6,4,3,5,3,4,5,2,3,1,5,2,5,2,1,3,1,2,3,3,4,1,2,3,2,3,2,3,5,1,2,2,4,2,3,1,2,3,1,1,2,1,1,1,2,2,3,2,3,2,1,2,8,8,1,3,2,1,2,2,2,2,2,2,2,2,2,233,2155,2,2,1,4,2,3,3,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,24
1,233,2156,3,6,2,1,1,3,3,3,1,3,5,8,1,2,2,1,1,1,1,7,4,3,1,1,1,2,3,1,4,4,1,2,2,4,2,1,1,2,5,0,1,2,1,2,2,1,2,2,2,2,3,2,2,8,8,5,5,2,2,2,2,2,2,2,2,2,2,2,233,2156,2,1,1,1,1,5,1,1,2,2,2,2,5,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,45
1,233,2157,3,6,3,3,5,1,4,4,2,5,4,8,2,2,1,2,3,2,2,1,1,6,3,1,4,3,2,1,4,4,1,2,1,1,2,1,1,1,3,1,1,2,1,1,1,2,1,2,2,2,2,1,2,8,8,11,5,2,2,2,2,2,2,1,2,2,1,2,233,2157,2,2,1,2,1,1,3,2,2,1,2,2,4,7,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,11,42
1,233,2158,2,6,2,4,5,8,3,4,2,5,1,7,3,4,3,3,2,1,2,3,1,8,3,6,5,4,8,6,6,6,2,2,6,8,2,1,5,6,6,0,1,2,1,1,1,2,3,2,1,2,2,2,2,8,8,0,5,2,2,2,2,2,2,1,2,2,2,2,233,2158,2,2,1,7,2,6,6,2,2,1,2,2,7,7,5,5,2,2,2,2,2,2,2,2,1,2,2,2,2,1,11,43
1,233,2159,2,6,3,3,5,1,4,5,2,5,4,8,1,2,2,1,3,3,2,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,2,5,1,1,5,6,2,1,1,1,2,3,3,2,2,2,1,2,2,8,8,5,5,2,2,2,2,2,1,2,1,2,2,2,233,2159,1,2,2,4,6,7,5,2,1,2,2,2,2,3,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,10,5
1,233,2160,3,6,4,4,5,1,6,6,1,5,1,5,4,5,3,1,1,3,3,3,3,2,2,2,4,3,5,1,5,1,1,2,1,5,1,1,1,1,1,1,2,2,1,1,2,3,1,3,1,1,1,1,2,8,8,2,1,2,1,2,2,2,2,1,1,1,2,2,233,2160,1,2,2,1,2,1,5,2,1,2,2,2,5,2,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,10,11
1,233,2161,2,6,3,3,3,1,3,4,2,4,5,8,2,3,2,1,1,2,2,1,2,3,1,1,4,3,7,2,3,2,1,2,2,4,2,3,3,1,6,3,1,2,1,1,2,2,2,2,2,2,0,2,2,8,8,8,3,2,2,2,1,2,2,2,2,2,2,2,233,2161,2,2,1,7,1,1,5,2,1,2,2,2,2,1,4,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,10,16
1,233,2162,3,6,4,3,5,1,4,5,1,0,4,7,2,5,5,1,1,2,1,2,3,4,1,1,2,3,7,4,1,1,1,2,6,8,2,1,1,2,3,3,1,2,1,2,2,2,1,2,2,2,1,2,2,8,1,2,5,2,2,1,2,2,2,2,2,2,2,2,233,2162,2,2,2,6,1,5,5,2,2,2,1,2,6,7,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,19
1,233,2163,2,6,4,3,2,8,4,6,1,2,1,7,4,1,2,2,3,3,3,1,1,3,1,2,1,1,4,2,1,1,2,2,1,4,3,3,2,1,1,6,1,2,1,1,2,2,2,1,3,3,1,2,2,8,8,11,4,2,1,1,2,2,2,2,2,2,2,2,233,2163,2,2,3,6,3,5,1,2,2,2,1,2,3,2,4,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,10,27
1,233,2164,2,6,4,4,4,3,3,5,2,3,1,7,1,3,2,1,2,2,2,1,3,8,3,6,5,4,8,6,6,6,1,2,6,8,3,1,1,1,1,1,1,2,1,1,2,2,3,2,2,2,1,2,2,8,8,2,3,2,2,2,2,2,2,1,1,2,2,2,233,2164,1,2,1,6,2,1,4,2,1,2,2,2,2,1,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,10,52
1,233,2165,3,6,3,3,1,8,4,5,2,4,1,7,2,5,4,1,2,2,2,5,4,6,2,2,1,3,4,1,4,4,1,2,1,4,1,3,2,1,1,0,1,2,1,1,1,1,2,3,1,3,1,2,2,8,1,0,4,2,2,2,2,2,2,2,2,2,2,2,233,2165,2,1,1,4,2,1,3,2,1,2,2,2,2,1,3,5,2,2,2,2,2,2,2,2,2,1,2,2,1,2,10,57
1,233,2166,2,6,2,1,1,3,3,4,2,5,1,1,2,1,1,1,1,2,2,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,1,1,2,6,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,8,8,4,5,1,2,2,2,2,2,2,1,2,2,2,233,2166,2,2,1,1,2,1,6,2,2,1,2,2,7,2,1,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,11,6
1,233,2167,3,6,3,3,5,6,3,4,2,5,1,7,1,2,1,1,1,2,3,1,1,3,1,2,2,2,5,1,3,4,1,2,1,4,2,1,1,1,1,0,1,2,3,1,1,3,1,3,2,2,2,2,2,8,8,5,5,2,2,2,2,2,2,2,2,2,2,2,233,2167,2,1,1,4,4,1,4,2,2,1,2,2,4,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,11,8
1,233,2168,3,6,3,3,5,6,4,4,2,5,1,1,1,1,2,1,2,1,1,1,1,6,3,2,1,3,5,1,1,4,1,2,6,8,1,3,2,3,3,3,1,2,1,2,1,2,1,3,2,2,2,2,2,8,8,4,5,1,2,2,2,2,2,1,2,2,2,2,233,2168,2,2,1,7,4,1,5,2,2,1,2,2,4,1,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,11,26
1,233,2169,1,6,2,1,4,3,3,4,2,5,1,7,2,3,2,1,2,2,2,1,2,2,2,1,4,3,6,1,5,4,1,2,1,4,3,5,1,1,2,1,1,2,1,1,1,3,2,2,2,2,2,1,2,8,8,1,5,2,2,2,2,2,2,1,2,2,2,2,233,2169,2,2,1,1,4,5,5,2,2,1,2,2,5,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,11,27
1,233,2170,2,6,2,1,3,3,3,4,2,5,4,8,1,1,1,1,1,1,2,1,1,8,3,6,5,4,8,6,6,6,1,1,6,8,1,1,1,2,1,1,2,1,2,2,1,1,3,4,1,2,2,1,2,8,8,0,5,2,2,2,2,2,2,2,2,2,1,2,233,2170,1,2,1,4,4,1,6,2,2,1,2,2,7,3,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,11,35
