CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,V.12A.,Q.13.,Q.14.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.56..1,Q.56..2,Q.57.,Q.58.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.59.,Q.63.,Q.64A.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.70..1,Q.70..2,Q.70..3,Q.70..4,Q.70..5,Q.70..6,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72E.,Q.72F.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.77..1,Q.77..2,Q.77..3,Q.77..4,Q.77..5,Q.77..6,Q.77..7,Q.77..8,Q.77..9,Q.77..10,Q.77..11,Q.77..12,Q.77..13,Q.77..14,Q.77..15,Q.78.,Q.79.,Q.80.,Q.81.,Q.82A.,Q.82B.,Q.83A.,Q.83B.,Q.83B..1,Q.83B..2,Q.83B..3,Q.83B..4,Q.83B..5,Q.83B..6,Q.83B..7,Q.83B..8,Q.83B..9,Q.83B..10,Q.83B..11,Q.83B..12,Q.83B..13,Q.83B..14,Q.83B..15,Q.83B..16,Q.83B..17,CARD..2,DECK..2,BALLOT..2,NA.2,X.,X..1,X..2,X..3,Q.84.,V.86.,V.87.,V.88.,V.89.
1,115,309,1,2,8,6,2,3,1,9,9,3,8,23,1,1,20,4,1,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,1,1,4,1,2,2,5,1,2,3,2,2,2,1,2,2,3,1,3,1,1,3,1,1,2,1,1,1,3,1,2,115,309,1,3,1,2,3,3,2,4,0,2,2,2,1,2,2,2,3,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,5,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,309,1,2,2,2,2,2,1,13,12,5
1,115,310,1,2,8,6,2,5,1,1,3,1,6,24,1,1,20,3,2,2,1,2,2,3,3,2,2,2,2,1,4,3,1,2,3,2,3,2,1,4,4,3,4,4,2,3,2,1,6,3,8,3,3,1,3,1,2,2,2,3,3,3,4,1,2,115,310,1,2,2,1,1,2,3,1,5,2,2,2,1,2,2,2,3,1,1,2,1,2,2,1,2,3,4,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,5,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,115,310,1,2,2,2,2,2,1,8,55,5
1,115,311,1,2,8,6,2,4,1,5,5,2,4,14,1,1,10,2,2,2,1,1,2,1,3,2,2,2,2,1,3,3,1,2,5,2,2,2,2,3,4,3,2,2,2,2,2,0,2,3,4,2,2,1,2,3,2,2,4,3,3,3,2,1,2,115,311,1,2,2,1,2,4,4,4,5,2,2,2,2,1,2,2,0,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,7,4,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,115,311,1,2,2,2,2,2,1,5,48,5
1,115,312,1,1,1,6,9,3,1,4,6,2,1,1,1,1,1,4,1,1,2,3,2,1,3,2,2,2,3,1,3,3,2,2,3,2,4,4,1,4,4,2,4,3,2,3,1,3,2,3,5,3,3,1,2,4,6,2,2,3,3,3,3,4,2,115,312,1,5,1,2,2,1,1,4,5,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,10,6,2,11,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,312,1,2,2,2,2,2,1,17,2,3
1,115,313,1,2,2,6,7,3,1,8,4,4,6,24,1,1,9,4,1,3,3,0,1,3,3,2,2,2,1,1,4,5,7,2,4,1,4,3,1,4,2,4,3,4,1,1,1,3,3,3,5,3,4,1,4,5,6,2,4,1,3,1,3,3,2,115,313,1,3,2,1,1,1,3,4,5,2,2,2,1,2,2,2,3,2,1,2,2,2,1,1,4,2,3,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,4,1,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,313,1,2,2,2,2,4,1,11,42,1
1,115,314,1,1,2,6,5,4,1,1,11,2,2,3,1,1,3,2,2,1,2,2,2,2,2,1,1,2,2,1,4,3,1,2,3,1,4,3,2,3,4,3,4,4,2,3,2,1,2,3,3,3,3,1,1,3,1,2,2,1,3,3,3,2,2,115,314,1,2,2,1,1,1,1,4,5,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,3,4,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,10,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,314,1,2,2,2,2,2,1,13,68,5
1,115,315,1,1,2,6,2,4,1,9,8,2,2,6,1,1,6,3,1,3,1,2,2,1,4,2,2,2,2,1,3,2,1,1,3,1,1,2,3,4,4,2,4,3,2,3,2,1,2,3,3,2,3,1,2,3,1,1,2,3,3,1,3,1,2,115,315,1,3,3,3,2,1,1,4,5,2,2,2,1,2,2,2,4,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,10,5,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,315,1,2,2,2,2,2,1,13,130,5
1,115,316,1,2,2,6,3,3,1,8,8,4,3,7,1,1,1,3,1,2,3,2,1,2,2,2,2,1,1,1,3,1,7,1,3,1,2,1,3,1,4,3,2,4,2,2,1,3,4,2,5,3,2,1,2,3,1,2,3,3,3,3,3,1,2,115,316,1,2,1,1,1,1,1,4,5,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,3,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,115,316,1,2,2,2,2,4,1,4,32,1
1,115,317,1,1,2,6,4,2,1,8,8,4,4,9,1,1,9,4,2,1,2,1,1,2,1,2,1,2,1,1,3,2,1,1,3,2,4,1,4,2,2,2,3,3,2,1,1,3,11,3,7,3,3,1,2,1,2,1,3,1,1,1,3,1,2,115,317,1,2,2,1,1,1,1,4,5,2,1,2,2,2,2,2,2,1,1,2,2,3,3,1,1,4,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,7,4,1,3,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,317,1,2,2,2,2,0,1,4,5,1
1,115,318,1,1,2,6,0,5,1,3,8,2,2,7,1,1,6,2,1,2,1,2,2,2,1,1,1,2,2,1,3,1,10,2,1,1,2,2,3,4,2,3,3,4,1,2,2,1,2,3,4,3,1,1,2,3,1,2,2,3,1,3,3,1,2,115,318,1,3,1,1,1,1,2,2,1,2,2,2,1,2,2,2,4,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,10,4,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,318,1,2,2,2,2,2,1,13,26,5
1,115,319,1,3,2,6,2,5,1,8,8,4,3,4,1,1,4,9,2,1,2,3,2,2,1,1,1,1,1,1,3,3,6,1,1,1,2,1,3,2,2,4,2,1,1,2,3,4,2,2,3,3,2,1,3,4,2,2,2,1,2,1,2,1,2,115,319,1,3,2,1,3,2,2,4,5,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,4,5,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,115,319,1,2,2,2,2,3,1,10,137,1
1,115,320,1,3,2,6,1,4,1,8,8,4,4,5,1,1,4,4,2,1,2,2,2,1,3,2,1,3,2,1,3,1,1,2,3,2,4,3,3,1,4,1,4,4,2,1,1,3,2,3,5,3,5,1,2,3,2,2,3,1,3,1,3,2,2,115,320,1,4,3,3,2,2,2,3,5,1,2,2,2,2,2,2,5,1,1,2,2,2,2,1,2,2,3,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,9,7,2,11,1,3,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,320,1,2,2,2,2,4,1,11,93,1
1,115,321,1,1,2,6,4,3,1,4,8,2,1,1,1,1,1,3,1,2,1,1,1,3,3,2,2,1,3,1,3,6,2,1,2,2,2,0,1,2,3,2,2,3,2,2,1,3,5,3,7,3,3,1,3,3,2,1,2,3,3,3,3,1,2,115,321,1,3,1,2,3,1,2,3,5,1,2,2,2,2,2,2,3,1,1,2,1,1,1,2,1,1,4,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,8,5,1,1,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,321,1,2,2,2,2,4,1,17,1,3
1,115,322,1,1,2,6,4,4,1,7,8,4,1,2,1,1,2,3,2,2,1,2,2,3,2,1,1,2,1,1,3,6,9,2,3,2,2,1,2,2,4,2,2,4,2,1,1,1,3,2,4,3,3,1,3,3,2,1,3,3,1,3,3,1,2,115,322,1,2,2,1,1,1,4,1,5,2,2,2,1,2,2,2,4,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,9,7,1,11,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,322,1,2,2,2,2,3,1,8,12,4
1,115,323,1,1,2,6,3,5,1,7,8,2,1,1,1,1,1,4,2,2,1,1,2,3,3,2,2,2,1,1,2,6,9,1,3,1,3,4,3,2,4,2,3,3,2,3,1,3,2,2,4,2,2,1,4,3,2,2,3,3,3,3,3,1,2,115,323,1,2,1,1,1,1,0,4,5,2,1,2,2,2,2,2,4,1,2,1,1,2,1,2,3,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,7,3,1,11,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,115,323,1,2,2,2,2,3,1,8,3,4
1,115,324,1,7,9,6,7,3,2,8,8,3,0,24,1,1,21,3,1,1,2,2,2,2,1,1,1,2,1,3,2,1,6,2,2,2,2,1,2,2,2,3,2,4,2,2,1,1,4,3,7,3,3,1,1,3,3,1,2,1,3,1,3,1,2,115,324,1,2,2,1,1,1,1,4,5,2,2,2,1,2,2,2,4,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,5,4,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,115,324,1,2,2,2,2,4,1,10,126,1
1,115,325,1,3,9,6,3,2,2,8,8,2,5,19,1,1,18,4,2,1,2,1,2,2,2,3,3,3,3,1,4,2,1,2,2,2,2,1,4,4,5,3,3,4,2,3,2,3,3,3,4,2,1,1,2,3,2,2,3,3,3,3,3,2,2,115,325,1,3,2,1,1,0,1,4,5,2,2,2,1,2,2,2,5,2,1,2,1,1,1,3,3,1,3,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,4,4,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,115,325,1,2,2,2,2,4,1,11,39,1
1,115,326,1,1,9,6,2,5,2,8,8,2,5,10,1,1,10,2,1,2,1,2,2,3,4,2,2,2,1,1,4,3,1,2,4,1,4,3,2,2,3,2,5,4,2,2,1,3,11,3,11,3,1,1,1,3,2,2,2,3,3,3,3,1,2,115,326,1,2,2,1,2,1,1,4,5,1,2,2,2,2,2,2,5,1,2,2,1,2,1,1,2,2,4,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,9,8,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,115,326,1,2,2,2,2,4,1,11,113,1
1,115,327,1,5,9,6,2,5,2,7,7,1,6,25,1,1,4,9,1,1,2,2,2,2,2,2,1,2,1,1,3,3,2,1,4,2,3,2,2,3,3,3,3,3,1,1,2,1,4,3,7,3,1,1,2,3,2,2,2,3,1,1,3,1,2,115,327,1,2,2,1,2,1,1,4,5,2,2,2,1,2,2,2,4,1,1,2,1,2,2,1,1,2,3,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,4,4,1,9,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,327,1,2,2,2,2,2,1,12,84,4
1,115,328,1,3,9,6,3,5,2,3,8,3,0,5,1,1,5,4,1,1,1,1,1,3,3,1,1,1,2,1,2,2,1,1,1,1,4,2,3,3,3,2,3,4,2,0,1,3,1,2,3,3,4,1,4,2,1,2,2,1,1,1,2,1,2,115,328,1,3,2,1,1,1,1,4,5,2,2,2,1,2,2,2,4,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,9,6,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,328,1,2,2,2,2,2,1,13,114,5
1,115,329,1,3,9,6,5,3,2,7,7,1,6,25,1,1,13,3,1,1,2,2,1,2,2,2,2,2,1,1,3,2,1,2,3,2,3,1,1,1,4,3,2,3,2,2,1,3,2,3,4,2,2,1,3,2,2,2,3,3,3,1,3,1,2,115,329,1,2,2,1,1,1,1,4,5,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,329,1,2,2,2,2,2,1,8,38,4
1,115,330,1,1,9,6,1,4,2,7,8,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,6,9,1,2,1,2,1,3,4,4,3,2,4,2,2,1,3,2,2,3,3,2,1,2,3,2,1,3,3,3,3,3,2,2,115,330,1,3,2,1,2,1,2,3,5,2,2,2,1,2,2,2,4,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,10,4,1,11,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,115,330,1,2,2,2,2,3,1,3,49,4
1,115,331,1,2,9,6,2,3,2,8,8,2,5,14,1,1,13,2,1,2,3,3,3,2,2,2,2,3,2,1,4,1,1,2,4,2,5,3,2,4,4,1,5,4,2,3,2,3,2,3,3,3,1,1,2,2,2,3,2,3,3,3,3,1,2,115,331,1,3,2,1,1,1,2,4,5,2,2,2,1,2,2,2,4,1,1,2,1,2,1,1,2,2,4,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,3,4,1,2,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,331,1,2,2,2,2,3,1,11,133,1
1,115,332,1,4,9,6,2,5,2,5,5,3,7,24,1,1,4,3,1,1,2,1,1,2,5,2,1,3,2,1,4,5,1,2,4,3,4,1,2,1,5,3,4,4,2,3,1,3,2,3,3,2,2,1,2,3,2,2,4,1,1,1,3,1,2,115,332,1,2,2,1,1,0,2,4,5,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,4,6,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,115,332,1,2,2,2,2,2,1,3,27,5
1,115,333,1,4,9,6,5,3,2,7,7,1,7,12,1,1,10,3,1,1,3,2,2,2,2,2,2,2,1,1,3,4,2,2,3,1,2,1,2,2,3,3,2,4,2,2,2,1,3,3,4,3,2,1,4,3,2,2,2,3,3,3,3,1,2,115,333,1,1,1,2,1,1,0,4,4,2,2,2,1,2,2,2,5,1,1,2,1,1,1,1,2,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,6,5,1,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,333,1,2,2,2,2,3,1,12,56,4
1,115,334,1,1,9,6,2,2,2,7,8,2,4,15,1,1,6,2,1,2,1,1,3,1,4,2,2,3,1,1,4,5,9,2,4,3,2,1,1,1,4,3,2,3,1,3,1,3,2,3,5,3,1,1,3,3,2,1,2,3,1,1,2,1,2,115,334,1,2,2,1,1,1,1,4,5,2,2,2,1,2,2,2,5,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,2,4,6,1,4,1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,115,334,1,2,2,2,2,2,1,14,94,4
1,115,335,1,1,9,6,2,5,2,5,9,1,7,24,1,1,24,4,1,3,1,2,2,2,3,2,2,1,2,1,3,4,9,2,4,3,4,2,2,3,4,2,2,4,1,1,1,3,11,2,11,3,3,1,2,3,6,2,4,1,1,1,3,1,2,115,335,1,2,2,1,1,1,1,4,5,2,2,2,1,2,2,2,4,2,1,2,1,2,2,1,2,4,4,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,6,4,1,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,335,1,2,2,2,2,2,1,5,44,5
1,115,336,1,1,9,6,9,5,2,9,4,1,6,6,1,1,6,2,1,3,1,2,3,1,4,1,1,3,3,1,3,3,1,2,4,3,4,3,1,1,4,3,3,4,2,3,1,3,2,3,6,3,3,1,4,4,6,2,2,3,3,3,3,1,2,115,336,1,2,2,1,2,1,2,4,2,2,2,2,1,2,2,2,5,1,2,2,2,2,2,1,2,2,4,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,5,4,1,11,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,336,1,2,2,2,2,3,1,13,136,5
1,115,337,1,3,10,6,3,3,2,1,1,2,1,5,1,1,5,9,2,1,2,2,1,2,2,2,1,1,2,1,0,1,1,1,4,1,2,2,3,2,4,2,2,4,2,4,2,2,3,2,5,2,1,1,3,4,2,1,2,3,3,3,3,2,2,115,337,1,2,3,3,1,1,1,4,5,2,2,2,1,2,2,2,3,1,1,2,2,2,2,1,3,2,4,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,3,1,11,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,337,1,2,2,2,2,4,1,4,18,5
1,115,338,1,3,10,6,5,5,2,8,8,1,6,4,1,1,4,3,2,1,3,3,2,3,2,2,3,2,2,1,2,2,7,1,3,1,4,2,3,3,4,3,3,3,2,3,2,1,2,3,3,3,2,1,4,3,2,2,2,3,3,3,3,1,2,115,338,1,3,2,1,2,1,1,1,5,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,4,3,3,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,9,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,338,1,2,1,2,2,4,1,10,85,1
1,115,339,1,4,10,6,6,5,2,8,8,4,4,13,1,1,12,4,2,1,2,2,2,2,3,3,2,2,1,1,4,4,1,2,4,1,2,1,2,2,4,3,2,1,2,1,1,1,3,3,6,3,3,1,2,2,2,2,2,3,3,3,3,2,2,115,339,1,2,2,1,1,1,1,4,5,2,2,2,1,2,2,2,3,1,1,2,2,2,2,1,3,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,7,4,1,4,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,115,339,1,2,2,2,2,4,1,10,61,1
1,115,340,1,2,10,6,6,3,2,8,8,2,3,3,1,1,1,9,1,1,2,2,2,2,3,2,1,2,1,1,2,2,1,1,3,1,4,2,2,1,4,1,3,4,2,2,1,1,3,3,5,3,3,1,4,3,2,2,3,3,3,3,3,1,2,115,340,1,2,2,1,2,1,1,4,5,2,2,2,1,2,2,2,4,1,1,2,2,2,1,1,1,2,3,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,10,3,1,11,2,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,115,340,1,2,2,2,2,3,1,4,35,1
1,115,341,1,3,10,6,5,3,2,5,9,1,7,25,1,1,5,3,2,2,1,2,2,1,3,2,2,2,1,1,1,1,1,2,4,1,4,3,2,4,4,3,4,4,2,1,1,3,3,3,5,2,3,1,4,0,6,1,4,1,3,1,3,1,2,115,341,1,4,2,1,2,1,1,4,5,1,2,2,2,2,2,2,4,1,1,2,2,2,2,1,2,2,3,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,4,5,1,6,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,115,341,1,2,2,2,2,5,1,14,148,5
1,115,342,1,3,11,6,1,5,2,7,8,4,3,14,1,1,5,4,2,1,3,2,2,2,2,2,1,2,2,1,4,1,1,2,4,1,2,1,1,3,4,3,3,3,2,1,2,1,2,2,2,1,1,1,3,5,2,2,2,3,1,1,3,2,2,115,342,1,2,2,1,2,2,3,4,5,2,2,2,2,2,1,2,4,1,1,2,1,2,1,1,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,7,5,1,1,1,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,115,342,1,2,2,2,2,2,1,14,134,4
1,115,343,1,4,11,6,5,3,2,8,8,4,5,23,1,1,15,4,1,1,2,2,2,2,2,2,2,2,2,3,2,1,9,2,3,3,2,2,2,1,3,2,3,4,2,2,1,3,3,3,5,3,2,1,2,3,2,1,3,3,3,3,2,1,2,115,343,1,2,2,1,3,1,1,4,5,2,2,2,1,2,2,2,4,1,1,1,1,1,1,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,5,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,343,1,2,2,2,2,3,1,10,67,1
1,115,344,1,1,11,6,2,5,2,7,9,2,3,12,1,1,2,3,1,3,1,2,3,1,4,2,2,3,2,1,4,4,9,1,4,2,5,3,3,3,4,3,3,1,2,3,2,1,4,3,5,3,2,1,1,4,2,2,2,3,2,1,1,2,2,115,344,1,3,2,2,2,1,1,4,5,1,2,2,2,2,2,2,5,1,1,2,2,2,2,1,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,5,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,344,1,2,1,2,2,2,1,14,77,4
1,115,345,1,4,8,6,3,4,2,3,3,3,7,18,1,1,18,3,2,2,1,2,3,3,3,2,2,2,3,1,3,1,1,2,2,2,5,3,3,1,4,1,5,4,2,3,2,1,3,3,5,3,3,1,2,3,2,2,2,3,3,1,3,1,2,115,345,1,2,1,1,2,1,1,4,5,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,5,4,1,4,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,345,1,2,2,2,2,2,1,5,12,5
1,115,346,1,3,8,6,1,5,2,7,11,2,4,14,1,1,4,4,2,1,3,2,2,2,5,2,1,1,2,1,3,3,1,1,4,3,3,2,2,3,4,2,3,1,2,4,2,1,2,3,3,2,3,1,2,3,2,2,2,1,2,1,3,2,2,115,346,1,3,3,3,1,1,1,4,5,2,2,2,1,2,2,2,4,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,10,5,1,11,1,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,346,1,2,2,2,2,2,1,8,63,4
1,115,347,1,6,8,6,4,1,2,8,8,3,7,24,1,1,21,3,1,1,2,1,2,2,2,2,1,2,1,1,4,5,1,2,2,2,4,1,2,4,2,3,2,4,2,1,1,3,5,3,7,3,3,1,3,1,2,2,2,3,3,3,2,2,2,115,347,1,2,2,1,3,1,2,4,5,2,2,1,2,2,2,2,5,1,1,1,1,1,1,1,2,2,3,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,5,3,2,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,347,1,2,2,2,2,3,1,10,88,1
1,115,348,1,3,8,6,5,3,2,6,8,1,6,22,1,1,14,3,2,2,1,3,2,1,3,2,2,2,2,1,4,4,1,2,3,1,4,3,2,4,4,2,3,3,2,3,2,2,2,3,4,3,3,1,3,4,2,2,2,1,3,1,3,1,2,115,348,1,2,2,1,1,1,2,4,5,2,2,2,1,2,2,2,4,1,1,1,2,2,2,1,2,2,4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,8,3,1,5,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,348,1,2,2,2,2,2,1,5,38,2
1,115,349,1,1,3,7,3,3,1,10,8,4,2,2,1,1,2,3,2,2,1,1,2,2,4,2,2,2,1,1,2,2,2,2,3,1,4,4,2,1,4,2,4,3,2,2,1,3,2,3,4,3,2,1,4,3,2,2,2,3,3,3,2,2,2,115,349,1,2,1,2,2,1,2,4,5,2,2,2,1,2,2,2,3,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,3,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,115,349,1,2,2,2,2,2,1,7,14,5
1,115,350,1,2,3,7,2,3,1,9,8,2,2,4,1,1,4,4,2,1,1,3,1,2,3,1,1,1,1,1,4,1,2,1,3,3,1,1,3,1,4,2,2,4,2,1,1,3,2,1,3,2,3,1,3,5,1,1,2,3,3,3,3,2,2,115,350,1,3,2,2,1,2,2,3,5,2,2,2,1,2,2,2,5,1,1,2,1,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,5,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,350,1,2,2,2,2,3,1,13,11,5
1,115,351,1,4,3,7,3,2,1,8,8,4,6,24,1,1,1,4,2,1,2,2,1,2,2,1,2,1,1,1,4,1,2,1,3,1,1,1,2,1,2,3,2,3,2,4,1,3,3,3,5,3,1,1,3,1,2,1,3,3,3,3,3,1,2,115,351,1,2,2,2,1,1,1,4,5,2,2,2,1,2,2,2,4,1,2,2,1,2,1,1,3,1,3,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,5,3,1,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,351,1,2,2,2,2,2,1,4,28,1
