CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7B.,Q.7C.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.16A.,Q.16B.,Q.17A.,Q.17B.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29A.,Q.0.,Q.29B.,Q.29C.,Q.29D.,Q.29E.,Q.29F.,Q.29G.,Q.30A.,Q.30B.,Q.31.,Q.32A.,Q.32B.,Q.32C.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.37.,Q.38.,Q.39.,Q.41.,Q.42.,Q.42..1,Q.43A.,Q.43B.,Q.43C.,Q.44.,Q.45A.,Q.45B.,Q.46A.,Q.46B.,Q.48.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.49A.,Q.49B.,Q.49C.,Q.49D.,Q.49E.,Q.49F.,Q.49G.,Q.49H.,Q.50A.,Q.50B.,Q.50C.,Q.53A.,Q.53B.,Q.53C.,Q.54.,Q.55A.,Q.55B.,V.57.,V.58.
1,100,287,3,1,1,3,4,1,3,999,999,1,2,1,2,4,1,3,2,1,2,0,3,1,1,2,3,2,3,2,3,1,1,5,0,2,1,1,1,1,1,2,3,1,0,3,4,0,2,1,3,1,1,1,4,2,2,4,1,3,3,1,3,0,0,0,2,100,287,3,2,1,1,1,2,2,2,2,5,1,1,1,2,2,2,2,2,7,30
1,100,288,3,1,2,5,3,1,3,120,20,3,2,2,2,1,3,4,3,1,2,1,3,8,2,1,3,2,4,3,2,1,3,2,0,1,2,1,1,1,3,1,2,1,1,4,3,1,4,2,1,2,3,1,4,3,4,3,2,1,3,1,4,1,1,2,2,100,288,3,2,2,2,1,2,2,2,3,4,2,2,3,2,3,2,2,2,11,45
1,100,289,3,1,1,3,1,1,3,47,16,1,2,1,1,1,2,4,4,2,4,2,2,8,2,3,4,3,4,3,0,3,0,4,0,4,5,2,1,1,1,2,2,1,1,3,5,3,3,2,0,3,4,3,4,6,2,1,1,2,2,1,3,1,0,1,2,100,289,3,2,3,1,1,2,2,2,1,1,1,1,1,2,0,2,1,0,8,24
1,100,290,3,1,1,2,2,2,4,0,0,4,3,3,2,3,3,4,0,0,4,3,0,8,3,0,0,1,4,2,3,3,3,0,0,5,2,1,1,1,3,2,3,1,9,0,4,3,4,2,1,3,2,2,4,3,1,0,1,3,3,1,4,1,1,1,2,100,290,3,1,3,1,1,2,1,2,1,0,1,2,1,3,3,1,0,0,10,49
1,100,291,3,1,1,3,3,1,5,60,14,3,3,2,3,4,2,3,4,2,4,3,1,8,3,2,8,1,1,3,3,1,1,2,0,1,1,1,1,1,1,2,3,3,1,4,4,2,2,1,2,3,4,1,4,11,2,3,1,2,3,1,5,2,1,2,2,100,291,3,2,2,1,1,1,1,2,1,2,2,2,1,2,3,2,2,1,20,41
1,100,292,3,1,2,3,1,1,2,60,12,1,2,2,2,1,2,3,3,3,2,3,1,8,2,2,3,1,1,3,3,3,3,2,0,1,1,1,1,1,1,1,3,1,3,2,4,2,2,1,3,1,3,1,4,10,1,4,1,1,2,1,4,2,2,3,2,100,292,3,1,2,1,1,1,1,1,2,3,1,1,2,3,2,2,1,0,22,43
1,100,293,3,1,1,3,1,1,4,90,11,1,2,1,1,1,1,2,1,1,4,3,1,8,1,1,3,1,4,1,1,3,3,2,0,5,5,1,1,1,3,2,2,1,0,0,5,3,1,1,0,3,2,1,4,9,2,3,1,2,1,3,2,2,2,1,2,100,293,3,1,2,1,1,2,2,3,1,4,1,1,1,3,3,2,1,0,18,30
1,100,294,3,2,1,3,1,1,3,100,26,3,3,2,3,1,2,4,3,3,4,3,3,8,2,2,5,0,2,3,3,3,3,0,0,5,5,5,1,1,5,3,3,1,1,2,3,3,4,2,1,3,4,0,0,0,0,3,1,4,2,2,5,2,1,1,2,100,294,3,3,3,1,1,3,3,3,2,4,4,4,2,2,0,2,1,1,5,41
1,100,295,3,2,1,3,2,1,4,999,12,4,1,2,1,1,2,2,3,1,2,1,3,1,1,1,5,4,4,3,3,3,3,2,0,1,1,5,1,1,1,2,2,1,1,4,5,1,3,2,1,1,1,1,4,10,2,3,1,4,4,1,4,1,2,0,2,100,295,3,1,3,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,32
1,100,296,3,2,1,4,3,1,5,60,38,4,2,1,2,2,1,2,4,1,2,1,0,1,1,0,5,0,0,0,0,0,0,2,0,2,1,2,1,1,1,1,2,1,1,4,4,2,1,0,3,2,4,1,4,1,2,3,1,1,3,1,3,1,1,4,2,100,296,3,1,2,1,1,2,1,2,2,4,4,2,1,2,0,2,1,1,2,46
1,100,297,3,2,1,5,4,1,1,60,14,3,3,1,1,3,2,2,3,2,4,3,3,1,1,1,5,0,1,3,3,1,3,2,0,1,1,2,1,1,1,3,2,1,1,2,4,3,3,2,3,1,3,1,4,1,2,3,1,2,4,2,5,2,1,1,2,100,297,3,1,3,1,1,3,2,3,3,5,1,1,1,2,1,2,1,1,3,33
1,100,298,3,2,1,3,3,1,3,40,15,2,3,3,3,3,2,2,4,2,3,2,1,2,1,2,5,2,3,3,0,3,3,5,0,2,2,4,1,1,4,1,1,1,1,1,5,3,2,1,7,3,2,1,4,1,3,3,1,1,2,1,4,1,2,2,2,100,298,3,1,2,1,2,1,1,1,2,4,4,4,2,1,1,2,2,2,10,35
1,100,299,3,2,1,2,4,1,4,999,999,3,3,1,1,0,0,1,4,3,4,3,3,1,1,1,5,1,3,3,0,3,3,1,0,1,1,4,1,1,5,2,1,3,1,1,5,3,3,2,0,3,4,1,0,10,3,4,1,3,4,1,5,1,1,1,2,100,299,3,2,3,2,1,3,2,1,3,4,2,2,2,2,2,2,1,1,7,36
1,100,300,3,2,1,3,4,1,3,15,5,1,3,1,1,1,2,2,3,0,4,1,3,8,1,2,5,3,4,3,2,3,3,5,0,4,1,5,1,1,5,2,2,1,1,2,3,3,1,1,4,0,4,1,3,6,4,1,2,2,4,1,4,2,2,1,2,100,300,3,3,3,1,1,2,1,1,2,5,2,2,2,2,1,2,2,1,5,53
1,100,301,3,2,1,1,2,1,5,999,13,1,1,2,1,2,3,3,2,1,2,1,2,0,0,2,5,0,0,3,3,1,1,0,0,1,2,2,1,1,1,2,1,1,3,2,5,2,2,0,3,2,2,1,3,7,4,1,2,2,2,1,3,2,2,2,2,100,301,3,2,2,1,1,2,1,2,2,2,2,2,1,3,2,2,0,0,10,48
1,100,302,3,2,1,4,2,1,1,40,14,1,1,1,1,1,2,2,2,1,1,1,3,8,1,2,1,1,1,3,3,1,1,2,0,1,1,1,1,1,1,2,3,1,1,1,5,1,3,2,1,3,2,2,4,11,2,3,1,2,3,1,3,2,2,3,2,100,302,3,1,3,1,1,1,1,1,2,1,1,1,3,2,1,2,1,1,1,37
1,100,303,3,2,1,1,3,2,3,18,6,1,2,2,1,1,3,2,1,2,2,1,3,8,2,2,1,3,4,2,2,3,3,2,0,1,1,1,1,1,1,2,2,1,1,2,3,2,3,2,3,2,2,1,3,6,4,1,2,1,4,1,2,2,2,4,2,100,303,3,1,3,2,1,2,2,2,3,4,1,1,1,1,3,2,2,2,5,66
1,100,304,3,2,1,3,2,1,2,90,30,1,2,1,2,1,1,2,2,2,3,2,3,8,2,2,2,6,2,3,3,1,3,2,0,1,1,1,1,1,5,1,3,1,1,5,2,2,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39
1,100,305,3,2,1,2,1,1,5,50,18,1,2,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,2,3,3,3,2,0,1,1,1,1,1,1,1,1,1,1,4,3,3,2,2,1,1,2,3,4,10,1,3,1,1,2,1,3,2,1,2,2,100,305,3,2,3,2,1,2,2,2,3,2,1,2,1,3,3,2,0,0,12,16
1,100,306,3,2,1,1,1,1,3,30,5,1,1,1,2,2,1,1,1,1,2,2,3,0,3,2,2,2,1,3,3,3,3,2,0,2,2,2,1,1,4,1,1,0,1,0,1,2,3,1,0,1,1,1,3,7,4,2,2,2,2,1,3,2,2,4,2,100,306,3,0,2,0,1,0,0,0,2,1,1,1,1,3,1,2,2,2,5,47
1,100,307,3,2,1,1,2,2,3,20,10,1,2,2,2,2,3,2,3,2,2,2,2,8,2,2,3,3,4,3,2,1,2,2,0,2,1,2,1,1,1,2,3,1,1,3,2,2,2,2,3,3,2,2,3,7,4,4,2,2,3,1,3,2,2,3,2,100,307,3,2,2,1,1,2,1,2,3,2,1,2,1,3,3,2,2,2,5,46
1,100,308,3,2,1,2,4,2,3,4,4,1,2,1,2,1,1,4,2,1,3,1,2,8,2,2,3,3,4,3,3,1,2,2,0,5,1,5,1,1,1,2,2,1,1,2,5,2,3,1,4,2,2,1,3,7,4,1,2,3,3,2,3,1,2,3,2,100,308,3,1,2,1,1,2,1,2,3,3,1,2,1,2,1,2,1,2,5,59
1,100,309,3,2,1,3,4,1,3,34,11,1,2,1,2,1,3,2,2,3,2,3,2,8,1,3,3,4,3,3,1,3,3,2,0,5,1,1,1,1,5,2,3,2,3,3,2,2,3,1,1,1,2,2,4,8,3,2,1,2,2,1,1,2,2,3,2,100,309,3,2,2,1,1,1,2,1,1,3,1,1,1,3,3,2,2,2,7,33
1,100,310,3,2,1,4,2,1,7,999,999,1,2,1,1,1,1,2,1,1,2,1,2,0,1,2,3,3,4,2,2,1,1,2,0,1,1,1,1,1,1,3,1,1,1,3,2,2,1,1,0,2,2,1,4,11,2,3,1,2,1,1,2,2,2,3,2,100,310,3,1,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,12,19
1,100,311,3,2,1,4,3,1,6,60,12,1,2,1,1,1,1,3,1,1,2,2,3,2,1,0,3,6,3,2,3,1,2,2,0,1,1,1,1,1,1,2,1,1,9,3,5,2,2,1,3,1,2,1,4,4,2,3,1,2,2,2,2,2,1,3,2,100,311,3,2,2,1,1,0,0,1,2,2,1,1,2,0,2,2,2,0,11,34
1,100,312,3,2,1,3,1,1,5,60,14,2,2,2,2,1,1,3,2,1,2,1,2,8,1,2,1,2,4,2,3,1,1,2,0,2,1,1,1,1,1,1,2,2,1,5,2,2,3,0,3,2,2,1,4,8,1,4,1,1,3,3,2,2,2,3,2,100,312,3,1,2,1,1,2,1,2,2,1,1,2,3,3,1,2,1,1,2,38
1,100,313,3,2,1,4,2,1,3,71,12,4,3,1,1,1,1,3,3,2,2,2,3,1,3,2,2,6,2,3,0,3,3,5,0,2,2,2,1,1,1,1,2,1,1,2,2,3,4,1,0,1,2,1,4,10,2,3,1,1,2,1,3,2,2,2,2,100,313,3,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,1,1,5,64
1,100,314,3,2,1,5,2,1,3,75,12,4,3,1,1,1,1,3,2,1,2,1,3,0,1,2,2,6,2,3,2,1,3,2,0,1,1,1,1,1,5,2,2,1,5,4,1,2,1,1,0,3,2,1,4,1,2,3,1,1,3,1,2,1,2,4,2,100,314,3,1,2,1,1,2,2,2,2,4,1,1,1,2,1,2,1,2,5,62
1,100,315,3,2,1,1,2,1,4,30,6,4,3,2,2,1,1,2,4,2,2,2,2,0,1,2,2,4,3,3,3,3,3,2,0,3,2,1,1,1,5,2,2,0,3,2,3,3,2,2,7,2,3,1,3,7,4,1,2,2,4,1,4,2,1,1,2,100,315,3,2,3,2,1,3,2,3,2,4,1,3,1,2,2,2,0,1,1,46
1,100,316,3,2,1,1,3,1,4,14,3,2,2,1,2,1,3,2,3,2,2,2,1,0,2,1,3,3,1,3,3,1,3,2,0,1,1,1,1,1,1,2,1,0,1,1,3,2,2,1,0,1,2,1,3,7,4,2,2,2,3,1,3,0,0,0,2,100,316,3,1,3,2,1,3,2,3,2,2,2,2,1,1,1,2,2,2,1,48
1,100,317,3,2,1,3,1,1,4,65,15,4,2,1,2,1,1,3,2,1,2,1,4,1,2,2,3,4,4,3,3,1,1,2,0,1,1,3,1,1,2,2,1,1,3,2,5,1,3,1,3,1,3,1,4,5,3,3,1,2,1,1,2,2,1,4,2,100,317,3,2,3,1,1,2,1,2,2,5,1,1,1,1,1,2,2,2,1,47
1,100,318,3,2,1,4,1,1,2,60,20,4,2,2,2,2,1,2,2,1,2,2,2,2,1,1,3,2,1,2,1,1,1,2,0,1,1,1,1,1,1,2,2,1,1,3,2,2,2,1,0,1,1,1,4,1,2,0,1,1,1,1,1,2,2,4,2,100,318,3,1,3,1,1,2,2,3,1,2,2,2,1,1,1,2,2,2,8,29
1,100,319,3,2,1,3,3,1,3,70,28,4,3,1,2,1,3,4,3,1,2,1,2,1,2,1,3,3,2,3,3,1,3,1,0,1,1,1,1,1,1,2,2,1,1,5,5,3,3,1,4,3,2,1,4,2,3,4,1,2,2,1,3,2,1,2,2,100,319,3,2,2,1,1,2,1,1,1,3,2,2,1,1,1,2,1,1,9,39
1,100,320,3,2,1,4,1,1,6,999,14,1,3,3,1,1,1,1,3,1,1,1,1,8,1,2,8,3,1,2,2,1,2,4,0,1,1,1,1,1,1,3,2,1,1,3,4,3,1,1,3,1,1,3,4,8,2,2,1,3,2,1,0,2,1,4,2,100,320,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,1,10,40
1,100,321,3,2,1,4,2,1,5,50,18,1,3,1,2,3,1,1,2,1,2,2,1,1,1,2,4,3,1,3,2,1,3,5,0,1,1,1,1,1,1,3,3,1,1,4,3,2,2,1,3,1,1,2,4,11,2,3,1,3,3,2,4,2,2,3,2,100,321,3,1,3,1,1,2,1,1,3,5,1,1,1,1,1,2,1,1,12,12
1,100,322,3,2,1,2,3,1,2,47,16,1,2,1,2,1,2,4,4,2,4,2,2,8,2,2,4,3,4,3,0,3,3,5,0,4,5,2,1,1,1,2,2,1,1,3,5,2,3,2,0,2,4,1,4,9,1,4,1,1,2,1,3,1,1,1,2,100,322,3,2,3,1,1,2,1,2,1,5,1,1,1,2,0,1,2,2,8,23
1,100,323,3,2,3,2,3,1,3,60,17,1,2,2,2,1,2,3,1,2,2,2,3,8,2,1,4,2,2,3,3,3,3,2,0,2,1,1,1,1,1,2,3,1,3,5,4,3,4,2,6,2,4,1,4,8,1,4,1,1,1,1,3,2,1,1,2,100,323,3,1,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,3,30
1,100,324,3,2,1,2,2,2,4,30,6,3,3,1,3,1,1,2,4,3,4,3,3,0,1,3,4,5,2,3,3,3,3,5,0,1,2,1,1,1,4,3,3,0,1,2,4,3,4,1,4,3,1,1,3,0,0,1,2,3,0,2,5,2,2,1,2,100,324,3,1,3,1,1,0,1,1,2,4,2,1,3,2,3,2,0,0,1,39
1,100,325,3,2,1,2,3,2,3,7,7,1,2,2,2,2,1,3,2,2,2,2,3,8,1,2,4,2,1,2,1,1,3,5,0,3,1,1,1,1,2,3,2,1,1,3,4,3,3,2,3,3,3,1,3,3,4,2,2,4,3,1,3,2,2,2,2,100,325,3,2,3,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2,23,37
1,100,326,3,2,1,4,2,1,3,0,12,2,3,2,1,1,3,4,1,1,2,1,2,8,1,3,8,3,1,3,3,1,2,2,0,3,1,1,1,1,2,2,2,0,1,2,3,2,2,1,0,3,1,1,4,11,2,3,1,1,3,2,5,1,2,4,2,100,326,3,2,2,2,1,2,2,2,2,4,2,2,1,3,3,2,2,2,14,46
1,100,327,3,2,1,5,1,1,5,35,30,1,2,2,2,2,3,2,2,1,2,1,1,8,1,1,0,1,4,3,3,1,2,5,0,1,1,1,1,1,5,3,1,1,1,3,3,2,2,2,3,0,2,1,3,0,4,1,2,2,3,3,4,2,2,3,2,100,327,3,1,3,1,1,3,2,2,1,5,4,2,3,3,1,2,0,1,17,43
1,100,328,3,2,1,5,3,1,4,50,11,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,5,1,1,3,3,1,1,2,0,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,3,3,2,1,4,1,2,3,1,2,3,2,4,1,2,2,2,100,328,3,1,3,1,1,3,2,3,2,2,2,3,2,2,2,2,2,1,20,32
1,100,329,3,2,1,3,4,1,4,60,28,1,3,2,1,1,2,4,4,3,4,3,2,8,3,1,3,6,4,3,3,3,3,2,0,1,1,1,1,1,1,2,2,3,1,2,5,2,3,2,3,2,2,1,4,10,1,4,1,1,1,1,3,2,2,4,2,100,329,3,1,2,1,1,3,1,3,1,5,2,2,1,1,1,2,2,2,21,46
1,100,330,3,2,1,4,1,1,3,40,14,1,2,2,1,1,1,4,2,2,3,2,2,0,2,1,3,4,1,2,2,2,3,1,0,3,1,3,1,1,2,1,1,3,1,1,5,2,2,2,3,0,4,1,4,8,3,2,1,2,2,1,4,1,1,2,2,100,330,3,0,0,0,1,0,0,0,0,5,2,3,1,2,3,2,0,1,14,50
1,100,331,3,2,1,2,2,1,4,65,5,1,2,2,2,3,1,2,3,1,2,1,1,8,1,3,3,1,1,2,2,1,1,2,0,1,1,1,1,1,5,2,2,1,1,3,5,1,1,1,1,1,2,1,3,4,4,2,2,2,1,1,3,2,2,4,2,100,331,3,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,17,62
1,100,332,3,2,1,4,3,1,5,150,12,1,2,2,3,4,1,2,3,3,4,3,1,8,2,2,3,3,2,3,3,1,3,3,0,3,2,2,1,1,5,3,2,1,8,3,2,3,2,1,3,3,2,1,4,5,3,5,1,2,1,1,2,2,1,3,2,100,332,3,1,3,1,1,1,1,3,2,3,2,2,1,1,1,2,2,2,19,56
1,100,333,3,2,1,3,2,0,6,3,1,1,1,2,1,1,1,1,1,1,2,1,1,8,1,0,3,6,1,2,3,3,3,2,0,1,1,1,1,1,1,2,1,3,1,3,5,1,4,1,3,1,1,1,3,4,3,2,2,2,1,1,2,1,2,3,2,100,333,3,2,2,1,2,2,2,0,0,5,2,1,1,1,1,2,0,2,15,28
1,100,334,3,2,1,3,1,1,6,999,13,1,3,1,1,1,1,3,1,1,1,1,1,8,1,1,3,1,1,3,3,1,1,2,0,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,3,1,4,11,2,3,1,1,1,1,1,1,1,4,2,100,334,3,2,2,2,1,1,2,2,1,5,2,2,1,1,1,1,1,2,16,31
1,100,335,3,2,1,2,3,1,5,25,14,4,2,2,2,1,1,2,2,2,2,2,1,8,2,1,3,2,4,3,3,3,3,2,0,1,1,2,1,1,1,3,1,1,1,3,4,2,2,1,1,1,1,1,4,4,3,2,1,2,2,1,3,1,2,3,2,100,335,3,2,2,1,1,2,1,2,2,3,1,2,1,1,1,2,0,0,14,49
1,100,336,3,2,1,2,3,1,4,30,11,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,3,1,1,3,2,1,1,2,0,1,1,1,1,1,1,2,2,1,1,3,4,3,4,1,1,2,2,1,4,10,3,1,1,2,1,1,3,2,2,3,2,100,336,3,2,2,1,2,3,2,3,2,3,2,2,3,1,1,2,2,2,19,43
1,100,337,3,2,1,2,5,1,2,40,10,2,1,1,2,1,1,2,3,2,2,2,1,8,3,2,3,3,3,3,3,1,3,2,0,4,1,5,1,1,1,2,1,1,1,2,4,2,3,1,3,3,3,1,3,4,4,1,2,4,3,1,2,2,2,2,2,100,337,3,1,2,1,1,2,1,3,3,1,1,1,1,3,1,2,1,2,13,25
1,100,338,3,2,1,3,3,1,3,17,11,2,2,2,2,2,1,2,2,1,2,1,2,1,1,0,3,3,4,2,3,1,2,5,0,2,2,1,1,1,2,3,3,2,1,4,5,2,3,2,0,2,3,2,4,10,2,3,1,2,2,1,4,2,1,3,2,100,338,3,2,3,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,23,34
1,100,339,3,1,1,4,1,1,1,20,10,1,0,1,1,1,3,1,3,3,4,1,2,1,3,1,3,1,3,3,3,1,3,5,0,1,1,2,1,2,2,2,3,1,1,4,5,1,3,2,1,1,4,3,4,5,3,3,1,1,0,2,4,2,2,3,2,100,339,3,0,3,0,1,0,3,0,3,4,3,1,2,2,2,2,1,0,5,57
1,100,340,3,2,1,4,3,1,4,45,7,2,2,2,2,2,1,2,3,2,3,2,1,1,2,1,5,3,2,3,2,2,3,2,0,1,1,1,1,2,1,1,2,0,9,5,2,2,2,1,3,0,2,1,4,1,2,3,1,2,2,1,4,2,1,0,2,100,340,3,2,2,2,1,2,2,2,2,5,2,2,1,1,1,2,0,1,1,52
1,100,341,3,2,1,2,3,1,3,30,23,1,2,1,1,1,1,3,2,1,2,1,3,8,2,1,3,3,3,3,1,3,3,2,0,1,1,2,1,2,2,0,1,2,3,1,2,3,4,2,3,3,2,2,3,7,4,2,2,4,3,1,0,2,1,3,2,100,341,3,2,3,2,1,2,1,3,3,4,2,2,2,2,2,2,1,2,10,50
1,100,342,3,2,1,3,4,1,1,20,8,1,2,2,2,1,1,3,3,2,3,2,2,0,0,0,3,0,1,3,3,2,2,2,0,2,3,2,1,2,1,2,2,1,1,3,3,0,3,0,1,3,2,1,3,7,4,2,1,2,3,2,3,2,2,0,2,100,342,3,2,3,2,2,3,2,2,2,0,2,2,2,2,0,2,1,0,6,31
1,100,343,3,2,1,3,1,1,2,95,11,2,2,2,2,2,3,2,2,2,2,2,2,8,2,2,4,6,3,3,3,1,2,2,0,3,1,3,1,2,2,3,1,2,3,3,5,3,3,2,3,2,2,1,4,4,3,2,1,2,0,0,0,0,0,0,2,100,343,3,2,0,1,1,2,2,2,2,0,0,0,1,1,1,2,1,2,19,46
1,100,344,3,2,1,3,3,1,7,48,12,1,3,1,1,1,3,4,1,3,2,2,3,8,2,2,5,3,1,3,1,1,3,1,0,1,1,2,1,2,2,0,1,1,0,0,0,0,0,2,0,3,1,1,4,1,3,3,1,3,3,1,4,2,2,1,2,100,344,3,1,2,1,1,3,1,3,1,4,1,1,2,2,0,2,2,0,14,44
1,100,345,3,2,1,5,3,1,2,35,12,1,2,2,2,1,1,2,3,2,3,2,2,0,1,1,3,3,2,2,3,2,3,2,0,2,1,1,1,2,1,2,2,1,1,4,5,2,2,2,1,1,3,1,4,4,3,2,1,2,3,1,2,2,2,0,2,100,345,3,1,2,2,1,3,2,3,1,4,1,1,1,3,1,2,0,0,21,50
1,100,346,3,1,1,2,2,1,3,999,30,1,3,2,2,2,0,3,0,3,4,3,1,1,2,0,4,3,2,2,2,3,3,2,0,3,3,3,0,2,5,2,1,0,0,0,4,3,3,1,1,3,0,1,4,4,3,2,1,2,3,1,5,1,0,0,2,100,346,3,2,3,2,1,1,2,2,2,4,2,2,1,0,0,2,0,0,5,40
1,100,347,3,1,1,4,3,1,3,32,7,2,3,2,2,2,2,2,3,2,3,2,2,1,0,2,3,0,1,3,3,2,3,1,0,1,3,5,2,2,2,2,2,1,3,2,4,3,2,2,3,2,2,1,4,1,2,4,1,3,3,1,4,2,1,2,2,100,347,3,2,2,1,1,1,1,2,3,4,2,2,3,2,2,1,2,1,5,54
1,100,348,3,1,1,3,3,1,3,40,11,2,3,1,2,3,2,2,3,3,3,2,1,8,2,2,3,2,4,2,3,1,3,2,0,5,2,5,2,2,2,3,1,1,1,2,5,2,1,1,3,3,2,1,3,10,3,1,1,3,3,2,3,2,2,1,2,100,348,3,2,2,2,2,3,2,2,2,3,1,1,1,1,1,2,2,1,20,40
1,100,349,3,2,1,5,4,1,1,40,7,1,3,1,2,1,1,2,3,3,2,3,2,0,3,2,7,5,2,3,3,1,1,2,0,2,2,2,2,2,2,3,2,3,3,1,3,3,2,2,1,2,3,1,4,1,3,2,1,1,2,2,5,2,1,4,2,100,349,3,2,3,1,1,2,3,3,3,5,4,1,1,2,1,2,1,2,6,35
1,100,350,3,2,1,5,4,1,2,32,17,2,2,1,2,1,1,2,2,2,2,2,1,0,3,2,3,3,2,3,2,1,3,4,0,2,2,2,2,2,2,2,2,1,1,5,4,3,4,2,3,3,3,1,4,5,2,3,1,1,2,2,4,1,1,2,2,100,350,3,1,3,1,1,3,2,2,2,0,4,3,1,1,3,2,1,2,21,34
1,100,351,3,2,1,3,3,1,3,15,11,4,2,2,2,1,3,2,3,2,2,2,3,8,2,2,3,3,3,3,3,3,3,2,0,5,2,5,3,2,3,2,3,1,1,4,4,2,2,0,3,2,3,1,4,4,3,2,1,2,3,1,4,2,2,2,2,100,351,3,2,3,2,1,2,2,2,2,2,2,2,1,3,3,2,2,2,13,28
1,100,352,3,2,1,4,4,1,3,45,14,2,2,2,2,1,3,2,3,1,2,2,3,0,2,2,4,3,4,3,2,1,2,5,0,5,1,5,4,2,1,2,1,1,1,3,4,2,3,1,2,2,2,1,4,1,2,3,1,1,3,1,3,2,1,3,2,100,352,3,2,3,1,1,3,1,2,2,2,1,1,1,3,1,2,1,2,13,38
1,100,353,3,2,2,2,1,1,1,999,999,0,2,1,0,0,1,3,3,1,4,1,1,0,1,3,5,6,1,3,3,1,1,3,0,2,1,4,4,2,1,3,3,3,1,3,5,1,1,2,1,1,0,1,3,4,4,2,2,1,1,1,1,2,2,4,2,100,353,3,1,0,0,0,3,0,0,0,1,1,1,1,1,1,2,2,1,21,44
1,100,354,3,2,4,5,5,3,1,116,76,4,1,2,2,2,3,2,4,2,1,2,1,4,3,1,2,1,2,3,3,1,1,4,0,1,1,4,4,2,1,2,3,3,1,1,3,2,1,1,3,0,1,3,4,3,4,5,2,1,3,1,1,1,1,1,2,100,354,3,2,2,1,1,3,1,3,2,2,2,2,1,1,1,2,0,0,15,26
1,100,355,3,1,1,3,3,1,4,30,25,3,3,2,3,2,2,2,4,2,3,2,4,8,3,2,8,6,2,2,3,1,1,6,0,1,2,1,5,2,1,2,3,1,1,1,1,3,3,1,3,3,2,1,3,4,4,1,2,2,4,2,5,2,1,1,2,100,355,3,3,3,1,1,2,1,3,3,0,3,2,3,2,3,2,0,1,20,35
1,100,356,3,2,3,5,3,1,4,60,15,2,3,2,3,2,3,2,3,2,3,2,1,8,2,2,4,5,4,3,0,1,1,5,0,4,2,5,5,2,3,2,3,1,1,3,5,2,4,2,4,2,3,1,4,9,3,2,1,3,3,3,4,2,1,3,2,100,356,3,2,3,1,2,3,2,2,2,3,2,3,1,1,2,2,0,2,2,33
1,100,357,3,2,1,2,2,1,4,45,30,2,2,2,2,1,1,2,3,1,3,1,2,0,2,3,3,3,3,3,3,1,1,2,0,1,1,1,5,2,2,3,2,1,1,2,5,3,2,1,1,2,2,1,3,4,4,1,2,3,3,1,4,2,2,3,2,100,357,3,1,2,1,1,1,1,1,1,5,1,2,3,2,1,2,0,1,19,54
1,100,358,3,1,3,3,3,1,3,120,35,4,3,2,1,1,1,3,4,3,4,3,2,8,3,2,2,1,1,2,2,3,3,1,0,5,1,1,1,3,1,1,1,1,1,4,2,3,4,1,3,2,3,1,4,10,2,3,1,1,4,1,2,1,2,3,2,100,358,3,1,2,1,1,3,2,1,2,5,1,2,1,1,1,2,2,2,11,32
1,100,359,3,2,1,2,1,2,4,38,11,2,2,2,2,1,2,2,3,3,2,3,1,8,2,3,5,0,2,3,3,0,3,2,0,1,1,1,1,3,1,2,1,0,3,2,2,2,2,1,3,0,2,1,3,7,4,2,1,2,3,1,3,2,2,4,2,100,359,3,2,2,2,1,2,2,2,2,5,2,2,1,3,1,2,1,2,1,50
1,100,360,3,2,3,3,3,3,3,999,21,4,3,1,2,1,3,2,4,3,2,2,3,8,3,1,5,3,4,3,3,3,3,4,0,2,1,2,1,3,3,2,2,1,1,2,3,3,4,0,1,3,3,1,4,8,1,4,1,2,4,1,5,2,1,1,2,100,360,3,1,3,2,1,2,2,2,3,4,3,4,0,2,2,2,2,0,5,43
