COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153
1,207,162,1,4,4,0,1,3,4,3,10,10,4,2,1,2,2,3,2,2,2,2,2,5,1,2,2,2,1,1,3,2,1,1,3,2,4,2,1,3,1,2,7,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,4,4,4,4,4,,220,7016,2,1,4,4,3,4,4,4,4,2,2,3,2,2,2,1,2,2,2,1,2,4,2,3,2,1,2,0,3,3,3,4,4,4,2,4,2,4,4,1,1,5,4,2,2,1,2,2,5,50,70,6,1,2,3,1,1,2,4,3,2,1,2,2,3,1,1,1,1,1,,,,,,,,,,,,
1,207,163,1,3,4,6,2,3,4,3,11,11,2,1,1,2,2,3,2,2,2,2,1,4,1,2,6,2,2,1,3,1,2,1,2,3,1,1,2,3,1,1,6,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,4,2,2,4,4,,220,7016,3,1,4,4,2,4,4,2,2,2,4,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,3,1,4,4,4,4,4,4,4,4,1,3,4,4,2,2,2,1,4,0,50,30,3,3,2,1,2,1,2,3,2,2,1,2,2,3,1,2,1,2,1,,,,,,,,,,,,
1,207,164,1,4,4,5,1,3,5,4,11,11,4,0,2,3,1,3,2,2,2,1,1,6,2,2,3,1,1,1,2,1,3,1,2,3,1,1,1,5,9,7,7,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,4,4,4,2,4,,220,7016,4,1,2,4,3,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,3,1,3,1,2,2,0,3,1,2,4,4,3,4,4,4,4,4,1,1,3,4,0,3,1,6,4,2,20,51,1,1,2,3,1,2,2,2,2,1,3,1,2,2,1,1,1,1,1,,,,,,,,,,,,
1,207,165,1,4,4,3,1,3,5,3,11,11,4,2,1,1,2,3,1,2,2,2,2,6,1,4,4,1,1,2,3,1,1,3,4,3,1,1,1,2,1,2,7,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,4,4,1,2,2,,220,7016,5,1,1,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,4,3,3,3,2,2,0,3,2,3,4,3,4,3,4,4,4,4,1,1,4,4,2,3,1,2,5,0,60,60,1,3,2,3,1,1,2,1,3,2,2,2,2,3,1,1,1,1,1,,,,,,,,,,,,
1,207,166,1,3,4,6,1,3,4,4,10,11,3,4,1,2,3,3,2,1,2,2,2,3,1,3,3,2,3,1,2,1,3,3,2,3,2,3,3,4,9,2,7,3,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,2,2,4,,220,7016,6,1,4,4,2,2,2,4,2,4,2,1,2,2,2,2,2,2,2,1,2,2,3,3,1,2,2,0,1,2,5,4,3,4,2,4,2,4,4,1,1,4,4,2,2,2,2,0,3,20,30,2,2,2,3,2,2,2,4,3,2,2,1,0,3,2,2,1,2,1,,,,,,,,,,,,
1,207,167,1,3,4,7,2,3,4,3,8,10,5,3,1,5,3,1,2,2,2,2,2,4,1,4,4,2,2,1,3,2,3,1,3,3,2,2,2,4,1,1,7,3,3,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,,220,7016,7,1,2,2,2,4,3,3,2,2,2,3,1,1,2,2,2,2,2,2,2,1,3,3,2,2,2,0,2,3,5,3,3,3,3,4,4,4,4,2,3,5,4,2,2,3,2,5,5,30,40,3,3,2,3,2,2,1,3,2,2,2,1,2,3,2,2,2,3,1,,,,,,,,,,,,
1,207,168,1,4,4,4,2,3,4,3,10,8,2,1,1,1,2,3,2,2,2,2,1,4,1,4,4,1,1,2,3,1,3,1,3,3,1,1,2,2,1,2,7,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,3,4,4,2,4,,220,7016,8,1,4,4,2,4,4,2,3,3,3,1,1,2,2,2,2,2,2,2,1,4,3,2,2,2,2,0,3,5,2,4,4,4,4,4,4,4,4,1,1,2,4,0,2,3,2,2,5,50,50,3,2,2,3,1,1,2,3,3,3,3,1,3,2,1,1,1,3,1,,,,,,,,,,,,
1,207,169,1,3,4,6,1,3,4,2,10,10,2,0,2,2,1,3,1,2,2,2,1,3,1,4,4,1,1,1,3,1,3,3,3,3,1,1,3,1,1,2,7,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,3,4,,220,7016,9,1,4,4,4,4,4,4,4,4,4,3,1,2,2,1,2,2,2,2,2,5,1,1,2,2,1,3,2,2,2,3,3,4,4,4,4,3,4,1,2,4,4,2,2,1,2,2,8,40,30,7,2,2,1,1,2,2,3,3,2,2,2,2,3,1,2,1,3,1,,,,,,,,,,,,
1,207,170,1,3,4,2,1,4,4,3,10,10,2,4,1,1,1,2,2,2,2,2,2,8,1,4,6,2,2,1,3,2,3,3,1,3,2,2,2,3,1,2,6,3,2,2,4,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,4,4,4,4,2,,220,7017,0,1,2,4,2,2,4,4,4,4,2,3,2,2,1,2,2,2,2,2,2,1,3,2,2,2,2,0,1,2,5,4,4,4,4,3,4,4,4,1,1,5,1,2,1,1,4,4,5,50,30,4,1,2,3,1,1,1,3,3,2,2,2,1,3,1,1,1,2,1,,,,,,,,,,,,
1,207,171,1,3,4,2,1,4,4,3,11,11,3,1,1,1,1,3,3,2,2,3,2,8,1,1,2,2,2,1,2,1,3,3,2,3,1,2,2,4,2,2,6,3,3,1,5,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,3,3,4,,220,7017,1,1,4,4,3,1,2,4,4,1,2,1,2,2,2,1,2,2,2,2,2,1,3,2,3,2,2,0,2,1,1,3,4,4,4,4,4,4,4,1,3,4,1,3,3,4,4,4,3,10,30,1,2,2,1,3,1,1,4,3,2,2,2,1,3,2,1,1,4,1,,,,,,,,,,,,
1,207,172,1,5,4,7,2,4,4,7,8,10,4,3,2,3,1,2,2,2,2,3,2,4,1,4,2,2,1,2,3,2,3,3,2,2,2,2,2,4,9,6,6,3,3,1,3,1,2,2,2,1,2,2,2,2,2,2,2,1,1,3,4,4,2,2,4,,220,7017,2,1,3,2,2,4,3,4,4,3,2,2,3,2,1,1,2,2,2,2,2,5,2,2,1,1,2,0,2,2,3,4,3,4,4,4,4,3,4,2,2,3,2,3,3,3,1,5,5,40,50,4,2,2,1,2,1,1,3,3,1,1,2,2,2,2,2,2,2,1,,,,,,,,,,,,
1,207,173,1,5,4,7,2,4,2,5,10,10,3,5,2,2,2,3,1,2,2,1,2,4,1,4,6,2,1,1,3,1,3,3,3,3,2,2,2,2,1,4,7,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,3,1,1,2,2,2,2,2,,220,7017,3,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,3,2,2,1,2,0,2,1,3,2,2,4,4,4,4,2,4,2,2,4,2,2,1,1,2,5,5,50,70,4,2,2,3,1,1,2,3,2,3,2,2,2,2,1,1,2,3,1,,,,,,,,,,,,
1,207,174,1,5,5,7,2,4,3,6,10,10,4,2,2,3,1,3,2,2,2,1,5,8,2,4,2,4,2,2,1,1,1,3,3,3,0,5,3,5,1,6,6,1,2,0,3,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,4,4,4,2,4,,220,7017,4,1,4,4,4,4,2,4,4,2,1,3,3,2,2,2,2,1,2,2,2,4,3,2,2,1,2,0,1,2,5,2,4,4,3,4,4,4,4,1,1,3,1,3,2,2,3,0,5,80,70,5,3,2,0,2,1,2,4,3,3,1,2,2,3,2,1,2,2,1,,,,,,,,,,,,
1,207,175,1,5,4,9,1,4,3,5,11,0,1,0,1,1,2,3,1,2,2,1,2,6,1,4,3,1,2,1,3,1,1,3,2,3,1,1,2,3,1,1,8,3,3,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,4,4,4,4,4,,220,7017,5,1,2,4,2,4,4,4,4,2,4,1,2,1,2,2,2,2,2,2,2,4,4,2,2,1,2,1,3,5,3,4,4,4,3,3,4,4,4,1,1,7,1,3,3,1,4,6,5,50,30,2,3,2,3,1,1,1,4,3,3,2,2,1,3,1,1,1,2,1,,,,,,,,,,,,
1,207,176,1,5,3,9,1,4,3,5,11,11,2,0,1,2,2,3,2,2,2,2,1,5,1,4,4,2,1,1,2,1,1,3,3,3,1,2,2,2,1,6,6,3,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,3,4,4,2,2,4,,220,7017,6,1,2,0,2,4,4,4,4,2,4,2,2,1,2,2,2,2,2,2,2,5,2,1,2,1,2,0,2,5,5,4,4,4,3,2,4,4,4,1,1,3,1,2,3,1,4,4,6,60,50,5,3,2,3,1,1,2,4,3,3,2,2,2,2,1,1,1,3,1,,,,,,,,,,,,
1,207,177,1,5,5,9,1,4,3,6,10,10,4,0,2,2,3,5,1,2,2,1,1,8,1,4,2,2,2,1,3,1,3,1,4,3,1,3,1,3,1,5,7,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,4,4,4,4,4,,220,7017,7,1,4,4,3,2,4,4,4,2,4,1,1,2,2,1,2,2,2,2,2,4,4,2,2,1,1,1,3,2,3,4,4,4,4,4,4,2,4,1,1,1,5,1,1,1,2,0,8,80,71,0,2,2,2,1,2,0,2,3,2,2,2,2,3,1,1,1,2,1,,,,,,,,,,,,
1,207,178,1,5,1,7,2,4,3,1,10,10,2,0,1,1,1,2,2,2,2,2,2,3,1,3,6,1,1,2,3,1,1,1,3,1,1,1,2,1,1,2,7,0,0,0,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,3,4,4,4,4,4,,220,7017,8,1,4,4,3,2,4,4,4,4,3,1,1,2,1,2,2,2,2,2,2,4,1,2,2,2,1,2,2,3,2,4,2,4,4,3,4,4,4,1,1,4,2,0,2,2,4,4,4,50,60,1,3,2,1,1,1,2,3,3,3,1,1,2,3,1,1,1,1,1,,,,,,,,,,,,
1,207,179,1,4,5,3,1,4,4,4,10,10,3,2,1,5,2,2,2,2,2,2,2,8,1,4,2,3,2,1,3,1,3,3,3,3,4,3,2,2,5,2,7,1,1,1,4,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,4,4,3,4,4,,220,7017,9,1,4,4,2,2,4,4,2,2,3,1,1,2,1,2,2,2,2,2,2,4,2,3,2,2,2,0,1,3,5,3,3,4,2,3,4,4,1,1,1,4,2,1,2,1,6,6,4,80,50,3,1,2,1,2,2,1,3,3,3,1,2,2,3,2,2,1,2,1,,,,,,,,,,,,
1,207,180,1,4,4,3,1,4,4,3,10,10,3,2,1,1,2,2,1,2,2,2,1,6,1,3,4,1,1,2,3,1,3,3,3,3,1,1,3,2,4,1,7,3,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7018,0,1,4,4,4,2,2,1,2,2,1,3,1,2,2,2,1,2,2,2,2,4,3,2,2,1,2,0,3,5,2,4,4,4,3,4,4,4,4,1,1,3,1,2,2,4,6,0,8,80,50,4,2,2,1,1,1,1,4,3,2,2,1,2,3,2,3,2,1,1,,,,,,,,,,,,
1,207,181,1,5,4,6,2,4,4,3,8,8,5,0,0,3,3,1,2,2,2,2,1,4,1,4,4,0,2,2,3,1,3,1,4,3,1,1,2,3,0,4,6,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,4,4,4,4,4,,220,7018,1,1,4,4,4,4,4,4,2,4,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,3,5,5,4,4,4,4,4,4,4,4,2,2,4,1,3,3,2,2,2,2,30,50,3,2,2,3,2,2,1,2,0,3,1,1,3,2,2,2,2,2,1,,,,,,,,,,,,
1,207,182,1,5,4,9,2,4,4,7,11,11,4,0,1,1,1,3,2,2,2,2,2,7,2,3,4,2,1,2,2,3,3,3,3,3,2,2,2,3,4,4,7,1,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,3,1,2,4,2,4,3,4,,220,7018,2,1,1,2,1,4,2,4,2,2,2,2,3,2,1,2,2,2,2,2,2,5,3,2,1,2,1,2,1,3,5,3,0,3,2,3,4,4,3,1,1,3,0,3,3,3,4,5,5,31,0,2,3,2,3,1,2,1,4,1,1,1,2,1,3,1,1,2,3,3,,,,,,,,,,,,
1,207,183,1,6,2,8,2,4,4,5,10,10,4,2,3,1,2,2,4,1,2,2,5,2,1,4,2,3,2,3,2,1,1,1,3,1,3,1,1,3,1,1,7,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,1,1,1,1,1,,220,7018,3,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,2,2,2,2,2,2,1,1,1,1,2,0,1,1,4,1,1,1,4,1,4,2,4,2,3,2,1,4,2,1,2,2,1,10,71,1,3,2,1,1,1,2,3,4,2,2,1,1,3,1,1,5,4,1,,,,,,,,,,,,
1,207,184,1,5,4,9,1,4,4,7,11,11,4,0,1,1,1,2,3,2,2,2,5,5,2,3,6,3,2,3,2,1,3,3,2,3,2,3,3,3,0,6,6,1,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,,220,7018,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,4,3,1,2,1,3,1,5,5,4,4,4,4,4,4,4,2,2,3,3,2,2,2,4,4,5,3,10,40,2,3,2,1,2,1,2,3,2,1,1,1,2,3,2,2,5,1,1,,,,,,,,,,,,
1,207,185,1,4,4,6,2,4,4,5,11,11,3,2,1,2,1,3,2,2,2,2,1,4,1,4,2,1,2,1,3,1,1,3,2,3,2,1,2,2,1,4,6,3,3,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,4,4,4,4,4,,220,7018,5,1,4,4,4,2,2,4,4,1,2,1,2,2,2,1,2,2,2,2,2,4,3,3,2,1,2,0,2,2,2,4,2,4,2,4,4,4,4,1,3,3,1,3,2,1,4,4,5,20,70,2,2,2,1,1,1,2,3,3,2,2,1,2,3,2,1,1,3,1,,,,,,,,,,,,
1,207,186,1,5,5,6,2,4,4,4,10,10,3,4,1,2,2,3,1,2,2,2,2,4,1,3,4,1,1,1,3,1,3,1,2,3,3,1,2,2,1,3,8,3,3,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2,4,,220,7018,6,1,3,4,4,3,3,4,2,1,2,2,2,2,1,1,2,2,2,2,2,2,3,2,1,1,2,0,3,3,2,4,3,4,4,4,4,4,4,1,2,7,5,2,1,1,5,4,5,40,50,3,2,2,2,1,1,1,3,4,2,2,2,2,3,1,2,2,3,1,,,,,,,,,,,,
1,207,187,1,5,4,7,2,4,3,5,10,10,2,1,2,2,1,3,2,2,2,2,2,4,1,4,2,1,1,1,3,1,1,3,2,3,1,1,2,2,1,5,7,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,,220,7018,7,1,2,2,2,4,2,4,2,2,2,1,2,2,2,2,2,2,2,1,2,4,4,2,2,1,1,3,1,1,1,4,4,4,4,2,4,4,4,2,3,4,1,2,3,1,2,2,8,80,60,5,1,1,3,2,1,2,3,1,1,1,1,1,1,2,2,2,3,1,,,,,,,,,,,,
1,207,188,1,5,5,9,2,4,3,5,10,10,2,1,1,1,2,3,1,2,2,2,1,8,2,4,2,2,1,1,3,1,3,3,3,3,1,1,1,2,1,2,6,3,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,4,4,4,4,4,,220,7018,8,1,4,4,4,4,4,0,2,2,4,1,1,2,2,2,2,2,2,2,1,0,2,3,2,1,2,0,3,5,3,0,0,0,5,5,0,5,5,0,0,0,0,0,2,2,4,4,8,70,60,5,2,2,3,0,1,3,2,2,2,2,2,2,3,0,0,0,2,1,,,,,,,,,,,,
1,207,189,1,4,4,4,2,4,4,3,10,10,1,1,1,1,2,3,1,1,2,2,1,9,2,4,3,2,1,1,3,3,3,1,4,3,1,1,1,2,1,5,7,3,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,4,4,3,3,4,,220,7018,9,1,4,4,4,4,3,4,2,4,4,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,1,3,4,4,4,4,4,4,4,4,1,3,4,1,1,2,1,2,2,4,10,50,4,1,2,1,1,1,2,4,3,2,2,1,1,3,1,1,1,2,1,,,,,,,,,,,,
1,207,190,1,3,4,7,2,4,4,2,10,10,5,0,1,1,2,3,1,2,2,1,5,3,1,4,4,1,1,1,3,1,3,1,2,3,1,1,1,2,1,4,6,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,4,3,3,3,4,,220,7019,0,1,4,4,3,3,3,4,3,4,3,1,1,2,1,2,2,2,2,2,2,1,3,3,2,2,2,0,3,3,2,4,3,4,4,4,4,4,4,1,1,4,1,1,2,1,2,0,6,60,40,3,2,2,1,1,1,2,4,2,1,2,1,2,3,1,1,1,2,1,,,,,,,,,,,,
1,207,191,1,3,5,3,2,4,4,4,11,0,3,0,1,1,2,3,1,2,2,2,2,6,1,4,6,1,1,1,3,1,3,1,3,3,2,2,2,2,1,4,6,3,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,0,3,4,2,4,4,4,,220,7019,1,1,2,4,2,4,4,3,4,4,4,2,2,2,2,2,2,2,2,2,1,0,3,2,2,2,2,0,1,1,1,4,4,4,4,3,4,4,4,2,1,2,1,2,1,1,4,4,5,50,70,7,1,1,1,1,1,2,2,3,2,2,2,1,3,1,1,1,2,1,,,,,,,,,,,,
1,207,192,1,0,4,5,1,4,4,4,11,11,2,5,1,3,1,3,1,1,2,2,2,4,1,2,6,1,1,1,3,1,1,1,3,3,2,1,2,3,1,2,7,3,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,4,4,2,4,4,,220,7019,2,1,4,4,2,3,4,4,2,4,4,1,2,2,2,2,2,2,2,1,2,5,2,3,2,2,2,0,2,3,3,4,4,4,4,4,4,4,4,1,3,3,5,2,2,1,2,2,4,20,20,4,2,2,3,2,1,3,4,3,2,2,2,2,3,1,1,2,2,1,,,,,,,,,,,,
1,207,193,1,3,4,4,1,4,4,2,8,8,5,4,1,2,3,3,2,2,2,2,2,8,2,4,4,1,2,1,3,1,3,2,3,2,2,1,1,3,4,2,7,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,4,2,4,3,4,,220,7019,3,1,4,4,2,2,4,4,2,2,2,1,1,2,2,2,2,2,2,2,1,1,3,3,2,2,2,0,2,1,3,4,4,4,4,3,4,4,4,1,2,3,1,2,2,2,6,4,5,40,50,2,1,2,3,1,1,2,0,2,3,2,2,1,1,1,1,1,3,1,,,,,,,,,,,,
1,207,194,1,4,4,4,2,4,4,2,10,11,3,3,1,3,2,3,1,2,2,2,2,4,1,3,4,2,1,1,3,1,3,2,1,3,1,1,2,2,1,6,6,3,3,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7019,4,1,4,4,2,3,3,3,3,3,3,2,2,2,1,1,2,2,2,2,2,1,4,2,2,2,2,0,3,3,1,4,4,4,4,4,4,4,4,1,1,3,1,2,2,2,4,4,4,60,51,0,2,2,3,1,1,2,2,2,2,1,2,1,2,1,1,1,3,1,,,,,,,,,,,,
1,207,195,1,4,5,8,2,4,4,4,11,11,2,1,1,4,2,2,1,2,2,2,1,8,1,4,4,1,1,1,3,1,3,3,4,4,2,1,1,2,1,1,7,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,4,4,4,4,4,,220,7019,5,1,4,4,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,4,3,1,2,1,2,0,3,1,1,4,3,4,4,4,4,4,4,1,1,3,1,2,3,1,2,5,8,90,50,2,1,2,3,1,2,1,3,3,3,2,2,2,2,1,1,1,2,1,,,,,,,,,,,,
1,207,196,1,6,2,9,2,4,4,5,11,0,3,5,1,1,2,3,1,2,2,2,1,5,1,4,4,1,1,1,1,1,3,3,3,2,2,1,1,3,1,5,6,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,4,4,3,4,4,,220,7019,6,1,4,4,3,4,4,4,4,4,4,2,1,2,1,2,2,2,2,2,2,1,2,3,2,1,2,0,3,2,1,3,2,4,2,4,4,3,4,1,1,2,1,2,3,1,4,4,4,40,50,5,1,2,2,1,2,2,4,2,1,2,2,3,2,1,1,1,1,1,,,,,,,,,,,,
1,207,197,1,4,4,5,2,4,4,3,10,8,1,1,1,1,2,3,1,2,2,2,1,1,1,4,2,2,2,1,2,1,3,3,2,3,1,2,2,3,1,1,7,3,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7019,7,1,2,2,2,4,4,4,4,4,4,1,2,1,2,2,2,2,2,2,2,1,3,3,2,2,2,0,2,5,3,2,2,4,3,3,3,4,4,1,2,1,1,2,2,2,1,2,3,31,0,7,1,2,2,1,1,1,4,3,3,2,1,2,1,1,1,1,1,1,,,,,,,,,,,,
1,207,198,1,4,4,3,1,4,4,3,11,11,1,1,1,1,2,3,1,2,2,2,2,6,1,4,4,2,1,1,2,1,3,3,3,3,1,5,2,2,1,2,6,3,2,1,3,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,4,4,4,4,4,,220,7019,8,1,0,4,4,2,3,4,4,0,4,1,2,2,2,2,2,2,2,2,1,4,3,3,2,2,2,0,2,2,5,4,4,4,4,4,4,4,4,2,3,3,1,1,2,2,2,4,5,50,50,3,1,2,3,2,1,2,3,1,1,1,1,1,2,2,1,1,2,1,,,,,,,,,,,,
1,207,199,1,3,4,2,1,4,5,3,10,10,5,3,1,5,2,0,1,2,2,2,5,7,1,2,6,3,1,2,3,1,1,3,3,3,1,2,0,2,4,2,6,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,4,4,4,4,4,,220,7019,9,1,0,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,0,2,2,1,2,2,0,2,2,5,4,3,4,4,4,4,4,4,1,2,1,1,3,2,3,2,2,5,80,40,0,2,2,3,0,2,3,3,2,1,1,1,2,3,1,2,5,2,1,,,,,,,,,,,,
1,207,200,1,4,1,4,1,4,5,4,10,10,3,0,1,1,1,2,2,2,2,2,2,3,1,3,6,1,1,2,3,1,1,1,3,3,1,1,2,1,1,2,7,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,3,4,3,4,4,4,,220,7020,0,1,4,4,4,2,4,4,4,4,4,1,1,2,2,2,2,2,2,2,1,4,3,3,2,2,1,2,3,3,2,4,4,4,4,4,4,4,4,1,1,5,1,0,2,2,4,4,5,60,60,2,3,2,3,1,1,2,3,3,3,2,2,2,3,1,1,1,1,1,,,,,,,,,,,,
1,207,201,1,4,4,9,2,4,5,4,10,11,4,2,1,1,2,2,1,2,2,2,5,8,2,4,2,1,2,2,3,1,1,2,1,2,1,3,3,3,1,1,6,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,4,4,4,4,4,,220,7020,1,1,4,4,2,2,4,4,4,2,1,1,2,2,1,2,2,2,2,2,2,1,1,3,3,1,2,0,1,2,3,2,2,2,2,2,2,4,4,1,1,6,1,1,1,1,3,3,4,40,70,5,3,2,1,1,1,2,1,3,3,3,2,2,3,1,1,1,1,1,,,,,,,,,,,,
1,207,202,1,4,4,5,1,4,5,3,10,10,1,0,1,1,2,2,2,2,2,2,1,5,1,4,2,3,2,1,2,1,3,3,1,3,1,2,2,5,1,1,5,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7020,2,1,4,4,4,4,4,4,4,4,4,1,2,1,2,2,2,2,2,2,2,4,3,3,2,2,2,0,2,1,1,2,2,4,4,4,4,4,4,1,1,4,1,1,3,2,4,0,5,0,40,3,2,2,3,1,0,2,1,3,2,2,1,3,3,1,1,1,1,1,,,,,,,,,,,,
1,207,203,1,4,4,5,1,4,5,3,10,10,1,0,1,1,2,3,2,2,2,2,2,6,1,4,4,1,2,2,3,1,3,3,3,3,1,1,2,2,1,2,7,3,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,4,4,2,2,4,,220,7020,3,1,3,3,3,4,3,3,3,3,3,1,2,1,2,2,2,2,2,2,2,4,3,2,1,2,2,0,2,1,2,4,4,4,4,3,4,4,3,1,1,3,2,2,1,1,4,5,3,30,70,7,1,2,0,2,2,2,3,3,2,2,2,2,3,1,1,2,2,1,,,,,,,,,,,,
1,207,204,1,4,4,3,2,4,4,5,10,10,3,4,1,5,1,3,2,2,2,2,5,8,2,4,6,2,2,1,2,2,1,1,1,3,2,1,2,2,9,5,7,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,3,2,3,2,2,1,,220,7020,4,1,4,2,2,4,2,4,2,4,4,3,2,2,2,2,2,1,2,2,2,1,4,3,2,2,2,0,2,2,2,2,2,4,3,2,4,4,2,1,1,4,1,2,3,2,4,2,4,20,50,3,1,1,3,2,1,2,1,1,2,2,1,1,3,2,2,2,2,1,,,,,,,,,,,,
1,207,205,1,4,5,5,1,4,4,4,10,10,3,1,1,3,1,3,2,2,2,2,1,3,1,3,4,3,2,1,3,1,2,1,3,3,2,2,2,4,1,2,7,3,3,1,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,4,4,2,3,4,,220,7020,5,1,1,4,2,2,2,3,2,2,3,1,2,2,1,2,2,2,2,2,2,4,2,3,3,2,2,0,2,2,1,4,2,4,4,4,4,4,4,2,3,7,1,1,2,1,4,4,5,50,70,7,1,2,1,1,1,2,3,1,2,2,2,2,3,2,1,1,1,1,,,,,,,,,,,,
1,207,206,1,3,4,3,1,4,4,3,10,10,2,1,1,2,3,3,2,2,2,2,2,4,1,4,4,2,1,2,3,2,1,1,2,3,2,2,2,1,1,2,7,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,4,4,4,3,4,,220,7020,6,1,4,4,4,4,4,4,4,4,4,3,1,2,1,2,2,2,2,2,2,4,3,3,1,1,2,0,2,3,5,4,3,4,4,4,4,4,4,1,2,4,1,1,2,1,4,4,2,30,61,1,1,2,2,1,1,2,3,1,2,2,2,2,3,1,2,1,2,1,,,,,,,,,,,,
