COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99
1,203,968,1,3,4,3,6,2,0,3,3,3,3,5,4,4,4,0,5,0,5,5,5,3,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,4,2,4,1,6,1,1,1,4,3,4,1,3,3,1,2,2,1,3,4,3,1,1,3,0,2,3,4,4,5,,220,3096,8,1,3,4,3,4,5,2,5,5,5,0,3,4,1,5,6,0,5,10,4,37,204
1,203,969,1,3,6,9,7,1,2,1,1,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,3,1,2,1,2,2,1,2,2,1,1,2,1,2,3,2,2,1,2,1,1,1,2,2,3,1,1,,220,3096,9,1,1,2,1,3,3,2,2,2,3,2,2,2,1,1,2,3,2,10,4,65,502
1,203,970,1,1,2,3,6,1,2,3,2,2,1,2,3,3,2,3,2,3,2,2,2,2,4,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,3,3,3,3,1,1,2,1,2,3,3,4,2,1,1,2,6,1,2,1,2,2,,220,3097,0,1,3,2,4,3,2,2,2,2,3,2,2,3,1,3,2,2,3,10,4,35,502
1,203,971,1,1,4,4,4,0,2,3,1,2,2,2,2,2,2,2,1,2,2,4,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,3,2,3,4,3,3,1,2,1,2,3,2,4,3,2,1,2,3,2,1,1,2,2,,220,3097,1,1,3,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,10,4,17,113
1,203,972,1,1,2,2,7,1,2,1,1,2,1,2,2,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,7,1,2,5,3,3,3,5,3,2,3,5,2,3,2,3,5,1,4,2,0,2,1,3,2,2,,220,3097,2,1,3,2,4,4,2,2,2,4,3,2,1,3,4,3,2,2,1,10,4,57,122
1,203,973,1,1,2,5,8,1,2,1,1,2,2,1,1,3,3,3,1,2,3,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,3,2,2,2,2,1,1,3,2,3,4,3,2,1,2,2,2,1,3,4,4,1,2,4,3,3,5,4,4,5,,220,3097,3,1,3,4,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,10,4,75,504
1,203,974,1,1,3,10,6,1,2,1,2,2,1,2,2,3,3,3,2,3,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,3,1,1,1,3,2,1,3,3,1,1,2,2,2,1,2,3,2,2,1,2,3,2,1,3,1,2,,220,3097,4,1,3,1,1,3,3,4,1,4,2,1,3,3,1,3,1,5,3,10,4,27,115
1,203,975,1,1,1,7,5,2,2,1,1,2,2,1,2,2,2,3,2,3,2,1,3,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,4,1,3,2,3,4,3,1,1,2,2,4,3,3,4,2,1,1,2,2,3,3,4,4,5,,220,3097,5,1,3,4,3,4,2,3,1,2,1,1,3,2,1,3,6,2,2,10,4,95,401
1,203,976,1,1,4,5,6,2,2,3,2,1,3,1,2,2,2,1,3,3,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2,1,3,3,2,1,1,2,2,1,1,3,4,3,1,1,2,5,3,0,5,5,0,,220,3097,6,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,10,4,55,104
1,203,977,1,1,2,9,4,1,2,1,1,2,2,1,2,2,3,3,2,3,2,2,2,3,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,3,4,2,3,2,2,2,1,3,1,2,1,1,1,2,3,1,4,4,4,5,,220,3097,7,1,3,4,3,3,2,2,2,2,2,2,2,2,1,2,2,4,1,10,4,65,602
1,203,978,1,4,5,9,3,1,2,3,1,1,2,1,2,2,2,4,4,3,1,4,2,3,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,3,3,3,4,3,1,1,2,1,2,3,1,4,2,1,1,2,7,2,1,2,2,2,,220,3097,8,1,3,2,3,4,3,5,4,2,4,1,3,4,1,2,1,4,1,10,4,47,114
1,203,979,1,1,1,1,1,1,0,4,1,1,2,1,2,0,3,0,2,0,5,5,1,5,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,3,4,3,4,1,3,1,1,2,3,3,1,4,2,1,1,2,2,3,4,1,4,2,,220,3097,9,1,3,4,3,3,5,3,5,5,5,2,4,1,4,1,3,1,1,10,4,57,104
1,203,980,1,1,3,3,5,1,1,2,2,1,1,1,2,2,3,3,3,3,3,1,3,3,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,3,3,2,1,2,2,3,1,2,2,2,1,1,2,1,4,1,2,3,4,2,3,1,2,2,,220,3098,0,1,3,2,3,4,1,1,2,1,2,2,3,3,4,1,2,0,2,10,4,27,109
1,203,981,1,3,2,4,7,1,2,1,1,2,1,1,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,4,1,3,2,3,4,3,1,1,2,2,1,1,2,2,2,2,1,2,1,3,1,3,3,3,,220,3098,1,1,3,2,4,4,5,5,5,5,5,0,0,0,4,3,3,2,2,10,4,67,112
1,203,982,1,1,2,2,6,1,3,4,2,2,1,1,2,3,2,3,3,3,4,4,3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,3,1,4,1,2,1,3,4,2,1,1,2,2,1,3,2,2,2,1,2,3,0,1,5,5,4,5,,220,3098,2,1,3,4,4,4,4,4,1,3,5,4,3,3,1,5,6,1,1,10,4,77,207
1,203,983,1,1,4,2,7,2,2,1,1,2,2,1,3,2,3,3,3,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2,2,2,3,2,1,1,2,2,2,3,2,2,1,1,1,2,4,2,1,2,2,2,,220,3098,3,1,3,2,3,3,2,3,1,2,2,3,2,2,1,2,3,2,2,10,4,67,104
1,203,984,1,3,3,10,6,1,2,3,1,2,1,1,2,2,3,3,1,3,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,3,2,1,1,2,2,3,3,2,2,2,2,1,1,6,2,1,3,1,1,,220,3098,4,1,3,2,3,3,2,2,2,3,3,2,3,3,1,2,2,2,2,10,4,67,209
1,203,985,1,2,4,5,4,1,2,1,1,3,2,4,2,3,2,3,2,3,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,4,2,1,4,5,1,2,5,4,3,4,4,3,2,3,2,2,3,3,4,4,1,4,3,0,2,4,4,4,5,,220,3098,5,1,3,4,3,3,5,5,5,5,5,0,0,0,1,1,4,0,5,10,4,77,120
1,203,986,1,1,4,5,6,1,2,3,1,2,2,4,3,3,1,1,2,2,1,3,2,4,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,4,3,1,2,4,1,3,4,2,3,4,3,3,1,2,2,2,3,2,2,1,2,1,1,6,2,1,3,1,2,,220,3098,6,1,3,2,3,3,2,2,2,3,5,1,2,3,1,3,1,2,3,10,4,77,114
1,203,987,1,4,5,8,4,1,2,3,2,1,2,2,2,3,3,3,3,2,2,2,3,3,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,4,2,4,1,3,3,3,3,4,1,1,2,2,4,3,1,2,1,1,1,3,0,1,5,1,2,2,,220,3098,7,1,3,4,3,3,1,3,4,4,3,4,3,3,1,2,2,1,1,10,4,37,109
1,203,988,1,1,4,4,4,3,2,1,1,1,2,2,2,2,1,3,2,3,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,3,2,4,1,3,3,3,4,3,1,1,2,1,2,3,1,4,2,4,1,3,3,3,2,4,1,2,,220,3098,8,1,3,4,3,4,2,2,1,5,2,3,0,2,1,4,6,2,5,10,4,27,110
1,203,989,1,1,2,2,7,1,2,1,1,1,2,2,4,2,3,3,4,1,3,4,2,2,4,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,4,1,1,1,3,3,3,4,3,1,1,1,2,2,3,2,2,3,2,1,1,2,2,1,1,1,1,,220,3098,9,1,3,1,3,3,2,2,2,2,1,1,3,3,1,3,2,4,2,10,4,35,502
1,203,990,1,3,2,5,7,2,2,1,1,2,2,2,3,1,2,1,1,3,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,4,1,2,4,3,3,4,4,1,1,3,2,1,1,2,3,3,1,2,4,3,2,1,2,2,2,,220,3099,0,1,3,2,3,3,2,1,2,3,2,2,3,1,1,3,2,2,2,10,4,17,101
1,203,991,1,1,6,9,2,1,2,1,1,1,2,2,2,2,2,1,2,2,3,2,2,2,0,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,3,1,1,4,5,1,3,1,4,3,4,1,2,2,1,1,2,3,2,4,3,1,1,0,1,2,3,1,3,2,,220,3099,1,1,3,4,3,3,2,2,2,1,3,2,2,2,1,1,3,4,2,10,4,67,117
1,203,992,1,1,2,2,5,1,3,1,1,2,2,2,4,4,4,4,2,2,1,4,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,4,2,1,3,2,1,1,3,2,3,4,2,3,1,2,2,2,3,3,4,1,1,1,2,4,2,1,2,1,1,,220,3099,2,1,3,2,1,3,3,2,4,2,2,2,3,4,1,2,1,2,1,10,4,97,114
1,203,993,1,3,2,3,7,2,2,3,1,2,1,2,2,2,2,4,2,2,1,4,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,3,2,1,3,3,1,1,3,3,3,3,2,1,1,2,2,4,3,3,4,2,1,1,1,5,2,3,1,4,5,,220,3099,3,1,3,3,3,3,2,2,2,2,4,4,2,2,1,3,6,2,3,10,4,55,402
1,203,994,1,1,3,2,6,1,2,2,1,2,2,2,3,2,2,3,2,2,1,4,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,4,2,1,4,2,1,1,3,4,3,4,3,3,2,1,1,4,3,2,1,2,1,1,2,0,1,5,4,4,4,,220,3099,4,1,3,4,3,4,4,4,2,4,2,4,2,2,1,2,2,4,1,10,4,47,117
1,203,995,1,1,2,4,7,1,2,1,2,1,2,2,3,3,2,3,2,3,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,2,1,1,3,2,3,4,3,3,1,2,1,4,3,2,4,2,2,1,1,7,2,1,3,1,2,,220,3099,5,1,3,2,1,3,2,2,3,2,2,1,2,3,1,3,1,4,2,10,4,45,500
1,203,996,1,1,5,4,5,2,1,4,1,2,2,2,2,2,4,3,2,3,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,3,3,3,2,3,1,1,2,2,3,3,3,2,3,1,1,3,5,2,1,3,2,2,,220,3099,6,1,3,2,3,3,2,2,2,2,2,1,2,2,1,3,3,2,1,10,4,45,102
1,203,997,1,1,5,9,5,1,1,3,2,1,1,1,2,4,2,3,2,2,1,2,3,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,4,4,2,1,1,4,2,1,2,2,1,2,1,2,2,1,2,1,2,0,2,1,1,1,1,,220,3099,7,1,3,2,3,3,3,2,2,2,2,1,2,2,1,2,1,2,2,10,4,57,208
1,203,998,1,3,6,9,6,2,1,3,2,1,1,1,4,2,2,2,1,3,1,4,2,2,4,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,4,4,3,3,3,4,3,3,1,2,2,4,3,1,4,2,1,1,2,4,1,5,4,4,5,,220,3099,8,1,3,4,3,4,5,5,5,5,5,0,0,0,4,1,6,1,1,10,4,65,502
1,203,999,1,4,6,9,5,1,2,4,1,2,1,1,2,2,2,2,3,2,2,2,2,3,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,6,1,1,1,4,3,4,1,3,2,1,1,2,3,3,4,2,1,1,3,0,1,5,4,4,5,,220,3099,9,1,3,4,3,4,4,3,3,4,4,4,2,2,1,4,6,1,1,10,4,35,200
1,203,1000,1,1,3,3,5,1,2,1,1,2,2,3,2,2,2,3,3,3,2,4,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,3,1,1,3,2,1,1,3,3,1,3,3,1,2,2,2,2,3,2,2,3,2,1,1,2,2,3,2,2,2,,220,3100,0,1,2,2,3,3,2,2,1,2,2,2,2,3,1,3,1,2,2,10,4,76,0
1,203,1001,1,1,3,2,5,1,2,3,1,2,2,3,4,3,2,2,2,3,3,2,3,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,4,2,1,1,3,3,3,2,3,3,2,1,2,2,3,1,4,3,1,1,2,3,2,2,1,1,2,,220,3100,1,1,3,4,3,3,5,3,2,2,2,2,3,3,1,2,3,2,1,10,4,66,200
1,203,1002,1,1,2,10,6,1,2,4,2,2,1,1,2,2,3,3,4,2,1,4,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,3,2,1,1,2,1,2,3,2,1,1,2,1,2,7,2,1,2,2,3,,220,3100,2,1,3,2,3,3,2,2,1,5,1,3,1,2,1,3,3,4,1,10,4,47,212
1,203,1003,1,1,2,4,7,2,2,3,2,1,1,1,3,3,3,2,2,3,3,4,3,3,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,3,1,4,1,3,2,3,4,3,1,1,2,1,4,1,2,1,1,1,1,2,3,2,4,2,2,2,,220,3100,3,1,3,1,1,3,2,2,3,2,2,1,2,3,1,2,1,2,2,10,4,65,402
1,203,1004,1,3,3,10,5,1,1,3,1,2,2,1,2,3,3,3,2,3,3,2,2,3,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,3,2,1,2,1,2,1,2,2,3,4,2,1,1,2,2,2,3,2,2,1,2,1,1,1,2,1,2,2,3,,220,3100,4,1,3,3,3,3,2,3,2,3,1,1,3,2,1,1,3,1,1,10,4,67,210
1,203,1005,1,1,2,6,7,1,2,3,1,2,2,1,2,2,2,2,2,3,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,3,2,3,4,3,2,2,2,1,2,3,2,1,1,1,1,2,3,2,2,3,2,1,,220,3100,5,1,3,2,1,3,2,2,4,4,2,2,4,4,1,3,1,2,2,10,4,57,131
1,203,1006,1,3,2,10,5,1,2,1,2,1,2,1,1,3,3,3,3,2,3,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,3,2,2,2,1,1,3,3,3,4,3,1,1,1,4,1,1,1,4,3,1,1,2,0,4,0,5,5,0,,220,3100,6,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,6,1,1,10,4,25,101
1,203,1007,1,3,1,4,7,1,2,1,2,1,1,1,3,2,2,1,1,2,2,3,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,4,2,2,2,2,1,2,1,2,4,3,4,2,1,1,2,2,4,4,1,4,1,2,1,1,1,2,2,3,2,3,,220,3100,7,1,3,4,3,3,2,3,2,2,3,2,1,2,1,3,3,2,3,10,4,15,401
1,203,1008,1,1,1,6,6,1,2,1,1,1,1,1,2,2,3,3,3,2,2,3,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,3,3,2,1,3,4,3,4,2,1,1,2,1,2,3,1,3,2,2,1,1,2,1,1,1,2,1,,220,3100,8,1,3,2,3,3,2,2,3,2,1,2,2,3,1,2,2,2,2,10,4,15,604
1,203,1009,1,4,4,9,7,1,1,3,1,1,2,1,2,3,2,1,1,3,2,3,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,4,1,1,3,4,3,4,4,3,2,4,2,1,1,3,4,2,1,1,2,0,2,1,3,2,3,,220,3100,9,1,3,4,3,1,2,1,2,2,3,2,4,3,1,2,3,4,1,10,4,67,206
1,203,1010,1,1,3,3,7,2,2,3,2,1,1,1,3,2,2,1,1,2,3,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,3,3,3,2,1,3,3,1,1,2,3,2,1,3,4,2,2,1,2,6,2,1,2,2,2,,220,3101,0,1,3,4,3,3,3,3,3,3,2,3,4,4,1,4,4,5,2,10,4,47,120
1,203,1011,1,1,2,6,7,1,2,3,1,2,1,4,1,2,3,1,3,3,1,1,2,3,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,4,1,2,4,4,3,4,5,2,2,4,2,4,3,3,4,3,1,2,3,3,2,1,1,3,3,,220,3101,1,1,3,4,3,3,3,2,1,1,1,1,3,3,1,1,4,4,2,10,4,97,124
1,203,1012,1,1,2,5,6,1,2,4,1,2,2,4,4,4,4,3,4,4,4,4,3,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,5,1,1,1,4,3,4,1,3,2,1,2,3,3,3,4,3,1,1,1,4,1,3,2,2,3,,220,3101,2,1,3,4,3,3,3,4,4,4,4,4,4,4,1,1,6,2,1,10,4,37,130
1,203,1013,1,1,5,3,6,1,2,3,3,3,3,1,1,2,2,3,2,3,1,1,3,3,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3,2,1,1,3,2,3,3,3,1,1,2,1,4,1,3,2,2,1,1,2,2,3,4,4,4,5,,220,3101,3,1,3,4,1,3,4,4,4,4,4,4,4,4,1,1,6,4,1,10,4,66,0
1,203,1014,1,1,4,6,7,2,2,1,3,3,3,2,2,3,3,2,1,3,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,3,2,1,1,3,3,1,2,3,1,1,2,1,2,3,2,4,2,1,1,2,6,3,3,4,4,5,,220,3101,4,1,3,4,3,3,4,4,4,4,4,4,4,4,1,3,3,2,2,10,4,15,102
1,203,1015,1,1,3,2,7,1,2,3,2,1,0,2,3,2,2,2,3,3,2,4,2,3,4,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,3,4,3,1,1,4,2,2,1,3,4,2,2,1,3,3,3,4,4,4,5,,220,3101,5,1,3,4,4,4,4,4,4,4,4,4,4,4,4,5,6,0,5,10,4,47,111
1,203,1016,1,4,5,6,6,1,2,1,1,1,2,1,2,2,3,1,1,3,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,4,2,2,2,1,1,3,3,3,3,3,1,1,2,2,1,1,3,4,1,1,1,1,6,2,3,2,1,1,,220,3101,6,1,3,4,3,1,2,2,2,2,1,4,2,1,4,3,1,2,2,10,4,27,102
1,203,1017,1,1,2,5,3,2,2,1,1,3,2,3,2,2,3,0,2,3,2,2,3,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,4,1,1,3,6,1,1,1,1,3,4,1,3,3,1,2,4,3,3,4,3,1,1,2,0,2,0,1,2,1,,220,3101,7,1,3,2,4,3,2,1,2,1,2,2,3,3,1,2,1,2,1,10,4,15,502
1,203,1018,1,1,1,10,8,1,2,1,1,2,2,4,2,3,2,3,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,4,2,1,1,3,3,3,4,3,1,1,2,2,1,3,2,4,2,1,2,2,6,2,3,1,1,2,,220,3101,8,1,3,4,3,4,2,2,3,3,1,1,3,4,2,3,1,2,3,10,4,15,403
1,203,1019,1,1,3,10,5,3,2,1,1,2,1,1,3,3,3,3,3,3,4,1,4,4,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,4,2,1,1,4,3,1,3,3,6,4,3,0,0,0,4,2,1,2,1,1,3,2,2,3,2,1,3,,220,3101,9,1,3,1,3,3,2,3,4,4,3,4,3,3,1,3,2,4,5,10,4,75,103
1,203,1020,1,1,3,4,6,1,2,1,1,1,2,1,2,2,2,1,2,0,5,2,5,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,3,1,1,1,3,3,2,4,3,1,1,2,2,2,3,2,3,3,1,1,3,5,2,1,2,2,2,,220,3102,0,1,3,2,3,3,2,2,2,2,2,2,2,2,1,2,3,2,1,10,4,97,129
1,203,1021,1,4,3,5,6,1,2,3,1,3,3,0,2,3,2,2,2,3,2,2,3,2,4,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,4,1,1,1,6,1,1,1,3,3,4,1,1,2,1,2,2,3,1,4,2,1,1,3,3,3,0,5,5,0,,220,3102,1,1,4,0,4,4,5,5,5,5,5,0,0,0,4,2,6,0,5,10,4,55,102
1,203,1022,1,5,2,9,6,1,2,3,1,1,2,1,2,2,2,2,1,3,5,1,3,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,4,4,3,3,3,3,3,3,2,0,1,2,3,2,2,1,4,1,2,3,2,3,2,2,2,,220,3102,2,1,3,4,3,3,2,2,2,2,3,1,3,3,1,2,3,2,5,10,4,15,500
1,203,1023,1,3,6,9,5,1,2,3,2,2,1,1,2,2,3,3,4,3,3,4,3,3,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,3,1,1,3,3,3,4,4,1,1,2,3,2,1,2,2,2,1,1,3,5,3,4,4,4,5,,220,3102,3,1,3,4,3,3,5,5,5,5,5,0,0,0,4,5,6,0,5,10,4,67,104
1,203,1024,1,2,6,8,6,1,2,1,2,1,1,3,2,2,2,2,1,3,5,4,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,3,2,1,1,3,4,3,3,3,2,1,1,2,2,3,1,4,3,1,1,2,2,2,4,1,4,5,,220,3102,4,1,3,4,3,3,4,4,4,4,4,4,4,4,1,3,2,2,1,10,4,36,201
1,203,1025,1,3,2,8,7,1,2,1,1,2,1,3,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,4,2,1,1,3,4,3,3,4,3,1,2,1,3,3,1,4,2,2,1,1,5,2,2,2,2,2,,220,3102,5,1,3,4,3,3,2,2,1,2,2,2,2,2,1,3,1,4,3,10,4,45,601
1,203,1026,1,1,2,2,7,2,2,1,1,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,3,2,1,3,3,3,3,3,3,2,2,2,3,3,2,4,2,2,1,2,5,2,1,2,2,2,,220,3102,6,1,3,2,1,3,3,2,2,3,2,2,3,3,1,3,2,2,2,10,4,85,601
1,203,1027,1,1,5,11,4,1,2,4,2,2,2,4,3,3,3,3,2,3,1,3,4,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,4,2,1,3,3,1,1,3,2,2,3,3,1,1,2,2,1,3,2,2,2,1,1,1,6,2,3,4,4,5,,220,3102,7,1,3,1,3,4,3,4,4,4,3,3,3,3,2,3,2,0,1,10,4,57,108
1,203,1028,1,1,3,11,4,3,3,2,1,2,2,4,2,2,3,2,4,3,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,4,1,1,1,3,4,3,3,3,3,1,2,2,2,3,2,1,2,1,1,1,2,2,1,2,1,5,,220,3102,8,1,3,4,3,3,2,2,1,1,2,1,2,2,1,3,2,2,2,10,4,65,401
1,203,1029,1,1,5,4,6,1,1,3,1,2,1,4,2,2,2,2,2,2,2,1,3,3,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,4,1,3,1,4,3,3,4,2,2,2,1,2,3,2,3,3,1,2,2,1,2,1,3,1,2,,220,3102,9,1,3,2,3,3,2,2,3,1,2,2,2,2,2,1,2,2,2,10,4,17,101
1,203,1030,1,1,2,4,7,1,3,1,1,2,2,4,2,2,2,3,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,5,1,1,1,4,3,4,4,3,3,1,2,4,3,3,4,1,1,1,2,5,2,1,2,3,3,,220,3103,0,1,3,4,3,3,2,3,2,1,3,2,2,2,1,2,3,2,2,10,4,47,114
1,203,1031,1,5,6,9,6,1,2,3,1,2,1,2,3,3,3,1,1,3,2,2,2,3,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,0,1,2,1,3,4,2,1,1,2,2,1,1,1,2,2,1,1,3,1,1,1,1,3,3,,220,3103,1,1,3,2,3,1,3,2,1,1,3,1,2,3,4,1,3,3,2,10,4,17,106
1,203,1032,1,1,6,8,6,2,2,3,2,1,3,0,4,2,2,3,3,2,3,4,3,3,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,4,2,1,4,3,2,4,4,3,3,3,3,4,3,2,0,3,2,3,1,4,3,4,4,0,0,3,4,4,4,0,,220,3103,2,1,3,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,10,4,56,101
1,203,1033,1,4,5,7,5,2,2,3,2,1,1,1,3,3,3,3,2,2,1,4,3,3,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2,2,3,4,3,1,1,2,2,3,3,3,4,1,1,1,3,1,3,4,4,4,5,,220,3103,3,1,3,4,3,4,5,5,5,5,5,0,0,0,4,5,0,0,5,10,4,15,301
1,203,1034,1,4,5,6,5,1,2,1,2,1,2,1,2,4,2,4,3,2,1,1,3,3,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,4,2,1,3,1,1,1,3,4,3,4,3,1,1,2,1,1,1,3,4,1,2,1,1,7,2,2,4,2,2,,220,3103,4,1,3,4,3,3,2,2,1,5,1,2,1,1,1,1,2,4,2,10,4,37,131
1,203,1035,1,1,3,5,7,1,1,4,1,2,2,1,2,2,2,2,2,2,1,2,2,3,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,3,3,3,4,3,1,1,2,1,3,3,3,4,3,1,1,3,3,2,2,2,2,2,,220,3103,5,1,3,3,1,3,3,2,1,2,2,3,2,2,1,2,1,2,2,10,4,47,105
