COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96
1,92,1560,1,2,3,2,2,1,4,4,5,1,3,2,1,3,2,2,1,1,1,2,1,2,1,1,4,2,1,2,2,2,2,2,4,1,3,2,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,4,4,2,1,1,1,2,1,3,2,1,4,2,2,1,4,,209,2156,0,1,1,2,1,1,1,1,2,2,2,2,3,3,3,2,3,1,3,1,4,12
1,92,1561,1,1,5,3,1,1,3,1,5,4,4,3,1,2,2,1,3,5,3,5,3,1,2,2,1,2,1,4,4,4,5,2,4,3,5,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,4,1,2,2,2,2,2,1,2,1,4,3,2,2,2,,209,2156,1,1,2,2,1,1,2,1,4,2,4,4,4,4,4,4,2,3,3,1,7,31
1,92,1562,1,2,3,5,3,2,5,4,5,2,3,2,1,3,2,2,3,1,1,2,1,2,1,2,4,2,1,2,2,2,4,4,2,2,3,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,4,4,2,1,1,1,2,1,3,2,2,4,2,2,1,4,,209,2156,2,1,1,2,1,1,1,1,2,2,0,1,3,3,3,2,3,1,3,1,4,10
1,92,1563,1,1,5,3,5,2,3,1,5,1,3,1,1,3,4,1,3,5,1,2,2,1,2,1,3,1,2,4,4,4,5,2,4,11,11,8,2,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,3,9,9,9,9,9,1,4,4,0,3,2,,209,2156,3,2,2,2,2,2,2,9,0,4,4,4,5,4,5,4,1,2,3,1,7,44
1,92,1564,2,3,5,4,1,1,0,4,5,4,4,2,2,5,2,2,4,3,1,1,2,1,2,2,1,1,2,1,1,1,3,2,4,1,2,5,2,2,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,4,1,1,1,1,3,2,3,2,2,4,1,2,2,3,,209,2156,4,1,2,1,1,1,0,9,3,2,3,4,5,2,2,3,2,3,3,1,7,45
1,92,1565,5,2,6,4,5,1,5,4,5,2,2,3,1,3,2,2,2,2,3,2,2,2,3,1,4,3,3,2,2,2,1,3,2,3,4,5,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,3,9,9,9,9,9,2,1,1,1,2,4,,209,2156,5,1,1,1,1,1,1,9,2,1,2,2,3,2,2,2,3,2,3,1,2,11
1,92,1566,1,3,6,3,4,3,3,2,5,4,4,2,1,2,2,2,3,5,3,2,3,2,2,1,4,2,1,3,4,4,5,2,4,7,8,8,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,3,9,9,9,9,9,1,1,4,3,3,3,,209,2156,6,2,2,2,2,2,2,9,0,4,4,4,5,4,3,3,1,2,3,1,7,40
1,92,1567,2,3,7,2,5,2,4,4,7,2,4,2,1,2,2,2,1,3,2,4,2,2,2,3,4,2,1,4,1,2,3,5,5,4,5,4,2,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,3,1,2,9,9,9,9,9,9,2,1,1,1,9,4,,209,2156,7,1,2,9,9,2,0,9,3,4,3,4,9,9,9,9,9,2,3,1,4,20
1,92,1568,1,2,5,5,4,1,3,2,5,3,4,1,2,5,3,2,5,4,4,3,2,3,2,3,4,2,1,5,2,1,6,2,4,1,11,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,2,3,2,2,,209,2156,8,1,1,1,1,1,1,1,2,2,2,2,5,4,4,3,4,4,3,1,4,10
1,92,1569,2,3,5,2,5,1,4,5,5,3,4,2,1,3,2,2,2,3,3,4,2,1,2,2,4,1,2,3,1,3,4,2,3,11,7,2,2,1,1,2,1,3,1,1,2,1,2,2,3,2,3,2,3,2,1,4,3,9,9,9,9,9,2,2,2,2,1,4,,209,2156,9,0,0,0,1,1,2,9,2,1,3,1,2,3,4,3,1,1,3,1,2,13
1,92,1570,1,1,5,2,2,2,2,1,5,4,4,2,1,3,2,2,4,5,2,4,3,1,2,2,3,2,1,4,3,4,3,4,2,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,1,1,3,1,2,1,1,1,1,1,9,1,1,2,2,1,4,,209,2157,0,1,1,2,2,1,1,1,2,2,3,4,4,4,4,3,2,1,3,1,6,13
1,92,1571,1,5,4,2,5,1,3,1,5,4,4,1,2,5,2,2,3,3,2,2,1,3,1,1,3,2,1,4,4,4,3,4,2,2,3,2,2,2,1,1,1,2,1,2,2,1,3,3,2,2,1,1,1,4,1,4,2,1,2,2,1,2,1,3,2,1,1,4,,209,2157,1,1,1,2,2,2,1,9,0,1,2,2,3,2,2,2,2,4,3,1,6,13
1,92,1572,1,2,6,2,2,2,3,3,5,2,3,1,2,2,2,2,1,1,1,2,1,2,1,1,2,3,1,2,1,1,4,2,4,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,2,2,1,4,,209,2157,2,1,1,1,2,2,1,1,3,2,3,3,4,3,1,2,3,4,3,1,4,14
1,92,1573,1,4,8,2,5,2,3,1,5,1,2,2,1,2,4,1,4,5,4,2,2,1,2,3,3,2,1,3,4,5,1,2,3,3,4,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,4,1,5,2,2,2,4,1,1,2,1,4,2,3,3,,209,2157,3,1,1,1,2,2,2,9,1,1,3,1,3,3,4,3,4,2,3,1,6,20
1,92,1574,1,3,6,6,3,1,4,1,5,4,4,2,1,3,2,2,4,4,3,4,3,1,2,2,5,2,1,3,4,4,5,4,2,3,4,2,2,2,1,1,1,1,2,1,2,1,1,1,3,1,2,2,2,2,2,5,3,9,9,9,9,9,1,4,4,2,3,1,,209,2157,4,1,1,2,2,2,2,1,4,4,3,3,5,4,1,4,1,1,3,1,1,14
1,92,1575,1,4,4,3,5,3,2,1,5,2,3,2,1,3,4,1,2,3,1,2,1,2,2,1,4,2,1,2,2,2,4,2,5,2,4,2,2,2,1,1,1,1,1,2,2,3,2,1,1,2,2,1,1,4,2,2,2,1,2,2,3,2,2,3,1,1,2,4,,209,2157,5,1,1,2,2,2,1,1,2,4,2,1,3,2,3,2,2,1,3,1,6,14
1,92,1576,1,4,6,3,1,2,5,1,5,3,4,1,3,6,2,1,3,5,3,2,2,1,2,2,4,2,1,2,4,3,5,2,4,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,3,9,9,9,9,9,1,4,2,2,2,4,,209,2157,6,1,1,2,2,2,2,1,4,4,2,2,2,3,4,2,3,4,3,1,1,12
1,92,1577,1,2,5,7,1,4,3,1,5,4,4,2,1,3,2,2,3,3,1,2,2,3,2,2,2,3,3,3,2,2,2,2,1,3,4,2,2,2,1,1,1,4,2,1,2,1,2,2,1,2,1,1,1,4,2,2,1,1,1,2,1,2,1,3,2,2,1,0,,209,2157,7,1,2,2,2,2,2,1,0,4,3,3,4,2,2,3,3,1,3,1,7,14
1,92,1578,1,2,6,2,5,4,3,2,5,4,4,2,1,2,2,1,3,2,1,1,3,2,2,2,1,1,2,2,1,1,4,2,3,2,5,8,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,4,2,1,3,2,9,1,1,9,1,3,2,2,3,3,,209,2157,8,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,0,2,3,1,7,11
1,92,1579,3,2,7,2,5,1,5,1,5,3,3,2,1,1,1,1,2,2,1,3,1,2,2,2,2,2,1,4,4,4,3,4,1,2,2,5,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,3,1,4,1,4,2,1,4,2,2,2,1,1,1,2,1,4,,209,2157,9,1,1,1,1,2,2,9,9,2,1,1,1,1,2,2,2,4,3,1,3,13
1,92,1580,0,0,5,2,2,1,3,1,5,3,3,1,1,3,2,2,3,2,1,2,2,2,2,2,2,1,2,2,2,2,3,2,4,1,3,9,2,2,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,4,1,2,2,1,2,2,1,1,1,4,4,1,1,4,,209,2158,0,1,2,2,1,1,2,9,2,1,3,3,4,3,0,3,2,2,3,1,7,41
1,92,1581,1,4,4,2,5,1,4,1,5,3,4,2,1,3,5,2,5,1,1,2,1,2,1,1,2,3,1,3,1,2,6,4,2,1,3,2,2,2,1,2,2,2,1,3,2,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,2,2,4,,209,2158,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,0,1,1,3,1,6,20
1,92,1582,1,1,6,3,4,1,3,1,5,2,4,1,1,3,3,1,3,3,2,2,2,2,2,2,1,1,2,1,1,3,3,2,3,1,2,2,2,2,1,2,1,3,1,3,2,1,2,2,3,1,1,1,1,3,1,3,3,9,9,9,9,9,2,4,0,2,3,3,,209,2158,2,1,2,1,2,1,1,9,2,1,4,4,5,3,4,3,2,2,3,1,7,43
1,92,1583,1,2,5,9,5,2,5,1,5,2,4,1,1,3,2,2,1,2,1,2,1,2,1,1,2,1,2,3,1,2,3,4,2,1,2,8,2,2,1,1,1,1,1,2,2,1,2,2,3,1,1,4,1,4,1,1,3,9,9,9,9,9,1,1,1,1,1,4,,209,2158,3,1,1,2,2,2,1,9,1,2,4,4,3,3,3,4,1,2,3,1,7,42
1,92,1584,1,2,7,3,3,3,3,2,5,4,4,1,1,3,2,1,3,4,1,2,3,1,2,2,4,2,1,4,5,2,1,2,4,1,3,8,2,2,1,1,1,1,1,2,2,1,2,2,1,1,3,2,1,1,1,1,3,9,9,9,9,2,1,4,4,3,1,2,,209,2158,4,1,2,2,1,1,1,1,3,2,4,4,5,2,4,4,2,2,3,1,7,44
1,92,1585,2,2,6,2,3,1,4,1,5,2,3,1,1,3,3,2,3,3,2,3,1,3,2,2,2,2,1,3,2,4,3,1,2,2,3,9,2,2,1,1,1,3,2,1,2,1,2,2,3,1,2,2,3,1,1,4,9,9,9,9,9,9,2,2,1,1,2,4,,209,2158,5,1,1,2,1,1,1,9,9,2,4,2,2,4,2,3,2,2,3,1,1,13
1,92,1586,1,2,4,5,2,1,5,4,5,2,5,1,1,3,2,2,2,2,1,2,1,2,2,1,2,3,1,2,1,2,6,2,4,2,4,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,4,2,2,1,0,,209,2158,6,1,2,1,2,2,1,1,3,2,2,2,2,2,2,2,3,2,3,1,4,13
1,92,1587,1,2,5,5,1,2,5,1,5,1,3,4,3,3,2,4,4,5,3,4,2,2,1,2,4,2,2,4,4,4,2,2,4,1,3,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,3,4,1,3,4,5,1,9,9,9,9,9,1,4,4,1,2,2,,209,2158,7,2,2,2,2,1,2,1,4,2,4,4,5,4,5,4,1,3,3,1,7,20
1,92,1588,1,3,5,5,4,1,5,4,5,2,2,1,1,3,2,2,3,3,2,2,2,2,1,1,4,2,1,2,2,2,3,2,4,1,1,7,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,4,1,5,1,2,2,2,3,2,3,4,2,1,1,4,,209,2158,8,1,1,2,0,1,1,9,2,2,2,2,4,2,2,1,1,2,3,1,4,20
1,92,1589,1,2,6,2,2,4,5,6,5,2,3,3,3,3,3,2,3,3,1,3,2,2,1,1,2,2,1,3,1,1,6,4,2,11,11,2,1,1,1,1,2,3,1,1,2,1,2,2,2,1,2,2,2,2,1,1,9,2,3,3,1,2,1,4,2,2,3,2,,209,2158,9,2,2,2,2,1,2,1,4,2,4,4,5,1,1,4,4,3,3,1,7,32
1,92,1590,3,2,5,5,4,2,2,2,5,2,2,1,1,1,3,1,1,3,1,3,2,2,2,3,4,1,2,3,1,1,6,4,2,2,3,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,3,1,2,2,2,1,1,5,2,3,2,1,2,1,2,2,4,,209,2159,0,1,1,2,2,1,1,9,2,2,2,2,1,3,2,2,3,3,3,2,4,10
1,92,1591,1,2,3,2,5,2,3,1,5,2,3,2,1,6,4,1,2,2,1,2,1,3,1,1,4,2,1,3,2,3,1,4,2,2,4,8,2,2,1,1,1,2,1,2,2,1,2,2,1,1,1,3,2,4,1,1,2,1,2,2,1,2,1,3,2,2,1,4,,209,2159,1,1,1,1,1,1,1,9,1,1,3,2,4,3,4,3,2,2,3,1,6,22
1,92,1592,1,2,5,2,5,1,5,1,5,2,5,2,1,3,2,2,1,3,2,2,2,2,1,1,1,1,2,3,4,2,2,1,2,3,7,5,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,3,9,9,9,9,9,1,1,2,1,1,4,,209,2159,2,1,1,2,1,1,2,1,2,1,2,3,4,2,2,2,4,1,3,1,7,30
1,92,1593,1,5,5,2,5,3,2,1,5,2,3,2,1,3,4,2,1,2,1,2,1,2,1,1,3,1,2,3,1,2,2,4,2,2,3,2,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,4,3,2,1,1,2,2,1,2,1,3,2,2,1,4,,209,2159,3,1,1,2,2,2,2,1,0,4,2,2,3,2,3,2,1,1,3,1,6,21
1,92,1594,1,2,4,3,1,1,3,1,5,3,4,1,2,5,6,1,3,5,2,2,3,1,2,2,4,2,1,4,2,4,2,5,5,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,1,2,2,1,1,3,9,9,9,9,9,1,4,3,3,1,2,,209,2159,4,1,1,2,1,1,2,9,3,2,2,2,1,2,1,3,4,4,3,1,7,42
1,92,1595,1,1,3,5,3,1,3,1,5,4,4,1,2,5,1,1,3,4,2,5,2,1,2,2,3,2,1,3,2,2,3,4,2,2,4,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,3,2,1,2,2,2,2,1,4,3,2,3,2,,209,2159,5,1,2,1,1,1,2,9,2,1,4,4,4,3,4,3,1,4,3,1,7,43
1,92,1596,4,2,4,4,1,1,5,1,5,2,3,2,1,3,2,4,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,3,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,1,1,2,2,1,3,2,1,3,2,3,3,,209,2159,6,1,2,2,1,1,2,9,2,2,2,2,4,2,3,2,3,1,3,1,7,43
1,92,1597,1,2,7,8,4,1,3,1,5,4,4,2,1,3,2,1,3,5,1,2,3,1,2,2,2,2,1,4,2,3,5,2,4,1,2,3,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,4,1,2,3,9,9,9,9,9,1,4,4,1,1,4,,209,2159,7,1,1,1,2,2,2,9,3,4,3,2,4,3,5,3,2,1,3,1,7,10
1,92,1598,1,1,5,2,5,1,2,1,5,3,5,1,2,3,5,2,4,1,1,3,3,2,2,1,2,2,2,1,1,1,3,2,4,1,4,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,3,2,2,3,2,1,1,1,2,2,2,2,1,,209,2159,8,1,1,2,1,1,1,9,2,2,3,3,4,4,4,2,2,3,3,1,7,32
1,92,1599,1,2,5,3,1,3,2,2,5,4,4,1,3,3,3,2,3,2,3,3,2,1,2,2,5,2,1,4,4,4,2,4,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,1,3,3,2,2,3,2,3,9,9,9,9,9,1,1,2,2,2,3,,209,2159,9,1,2,2,2,2,1,1,4,2,2,2,4,2,5,3,3,3,3,1,4,13
1,92,1600,2,2,2,5,1,1,5,4,5,2,4,1,1,3,5,2,1,2,1,2,2,2,1,1,4,1,1,2,1,1,4,2,4,1,2,1,2,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,4,1,2,1,4,,209,2160,0,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,3,1,4,11
1,92,1601,1,1,4,2,2,1,2,1,5,3,5,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,3,2,2,4,2,1,3,1,2,1,1,2,2,1,1,2,2,1,2,2,3,1,1,1,1,2,2,2,3,9,9,9,9,9,1,3,1,2,1,4,,209,2160,1,1,1,1,1,1,2,9,2,1,2,2,2,1,2,2,3,4,3,1,7,13
1,92,1602,1,2,5,5,1,2,5,4,5,4,4,1,1,1,1,2,4,5,3,4,2,1,2,2,4,2,1,4,1,3,5,4,1,1,12,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,5,1,2,1,2,1,1,1,1,4,1,2,1,4,,209,2160,2,1,1,1,1,2,2,9,1,2,4,4,5,4,5,1,1,3,3,1,4,20
1,92,1603,2,3,3,3,1,4,5,1,5,4,4,2,1,2,2,2,4,3,1,4,1,1,2,1,2,1,2,4,1,4,1,2,4,2,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,4,2,3,2,4,5,3,9,9,9,9,9,0,4,4,2,1,4,,209,2160,3,2,2,2,2,2,2,9,4,2,3,3,5,2,3,3,4,2,3,1,7,10
1,92,1604,1,4,3,5,1,4,5,4,5,1,2,1,1,1,4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,4,4,4,12,1,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,6,1,1,1,1,1,1,1,2,4,1,2,2,2,,209,2160,4,1,1,1,1,1,1,9,1,2,1,1,2,1,1,0,0,3,3,1,4,22
1,92,1605,2,2,5,5,5,4,3,1,5,3,4,3,2,3,2,1,4,5,1,1,2,3,1,2,1,1,2,1,1,1,3,2,3,3,4,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,3,9,9,9,9,9,1,3,1,2,1,4,,209,2160,5,1,1,2,1,1,1,9,2,2,3,4,5,3,4,3,3,3,3,1,7,44
1,92,1606,2,3,6,2,2,1,4,3,5,3,4,2,1,3,2,2,2,2,2,2,2,2,1,1,4,1,3,3,1,1,4,3,2,1,2,2,2,2,1,2,2,3,1,2,2,1,1,2,2,1,2,1,1,3,2,2,1,1,1,1,1,1,2,4,1,2,1,4,,209,2160,6,1,1,1,1,1,2,9,2,3,2,2,1,3,3,2,4,1,3,1,4,24
1,92,1607,1,2,6,7,3,1,3,1,5,3,3,1,1,3,2,0,2,3,2,2,2,1,0,0,2,1,1,3,1,2,2,2,4,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,4,1,5,3,9,9,9,9,9,1,2,2,2,1,4,,209,2160,7,1,1,2,1,1,0,1,2,2,2,2,3,2,4,2,3,2,3,1,7,40
1,92,1608,1,1,6,3,4,1,2,2,5,4,4,2,1,2,2,2,3,4,4,2,2,1,1,1,2,2,1,2,3,3,5,3,2,1,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,0,3,2,2,3,9,9,9,9,9,2,3,2,1,1,4,,209,2160,8,1,1,2,1,2,1,9,2,2,2,2,2,2,2,2,3,2,3,1,4,12
1,92,1609,1,2,6,9,5,2,3,1,5,2,4,3,2,5,4,1,4,5,3,3,2,1,2,3,2,2,1,4,3,4,3,5,2,2,4,7,2,1,1,3,2,3,1,2,2,1,2,1,1,3,1,3,1,3,2,2,1,2,3,2,3,2,1,2,2,2,1,4,,209,2160,9,1,1,2,1,1,1,9,1,1,2,1,3,2,4,2,3,4,3,1,6,14
1,92,1610,4,3,1,0,3,1,3,4,5,2,2,1,1,1,5,2,1,0,1,2,1,2,1,1,3,1,1,2,2,2,2,4,2,2,4,1,1,1,1,3,2,2,1,2,2,1,2,1,1,1,2,1,1,4,2,1,2,1,2,2,3,1,3,1,1,2,1,4,,209,2161,0,1,1,1,1,1,1,9,1,3,1,1,1,1,1,2,2,3,3,1,4,11
1,92,1611,1,2,5,7,5,4,3,2,5,3,3,3,1,3,2,2,3,2,1,0,2,2,1,1,1,1,2,3,1,1,3,4,2,1,6,2,2,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,4,1,5,3,9,9,9,9,9,1,4,2,2,1,4,,209,2161,1,1,1,1,2,2,2,9,2,4,2,1,1,3,0,2,2,2,3,1,7,14
1,92,1612,2,2,6,4,1,4,5,1,5,2,4,3,1,3,2,1,4,4,2,2,2,2,1,3,4,2,1,3,4,3,1,5,5,2,9,1,2,1,1,3,1,2,1,2,2,1,2,1,1,1,3,2,3,2,2,2,2,1,2,2,3,1,1,1,1,2,1,4,,209,2161,2,1,1,2,1,1,1,9,2,1,2,2,1,2,2,2,3,2,3,1,6,13
1,92,1613,1,2,6,7,2,4,3,1,5,3,4,3,1,3,2,1,5,4,4,2,2,2,2,2,4,3,3,2,2,2,1,4,2,3,4,2,2,1,1,3,1,3,1,2,2,1,2,1,2,1,1,1,1,3,2,2,3,9,9,9,9,9,1,4,2,2,1,4,,209,2161,3,1,2,2,1,1,2,1,2,2,3,3,5,3,5,3,2,2,3,1,7,41
1,92,1614,1,2,5,9,4,1,4,1,5,3,4,1,1,3,2,1,3,3,5,3,2,3,1,1,4,2,1,3,2,4,5,4,2,2,4,2,2,2,3,2,1,2,2,1,1,1,1,2,1,1,2,2,5,4,1,3,3,9,9,9,9,9,1,1,1,1,1,4,,209,2161,4,1,1,2,2,2,2,1,0,4,2,1,3,2,2,1,4,2,3,1,6,23
1,92,1615,1,2,7,9,4,1,3,2,5,3,3,2,1,3,2,2,2,1,1,2,1,2,3,2,4,1,1,2,2,2,4,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,3,2,1,3,9,9,9,9,9,1,3,2,1,2,4,,209,2161,5,1,1,2,1,1,1,1,2,2,3,1,2,2,2,2,3,1,3,1,7,32
1,92,1616,2,2,6,3,5,1,3,1,5,2,4,1,4,6,0,0,0,2,1,2,1,2,1,1,1,1,2,1,1,2,3,1,2,1,4,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,4,1,1,3,9,9,9,9,9,1,3,1,1,1,4,,209,2161,6,1,1,2,1,1,1,1,2,2,3,3,5,3,4,3,1,4,3,1,7,13
1,92,1617,2,3,4,2,5,1,5,1,5,4,4,2,1,3,2,2,4,3,4,2,2,3,1,1,2,2,1,3,3,4,3,3,4,2,3,2,2,2,1,2,1,1,2,1,1,2,1,2,3,1,1,1,1,4,1,1,2,1,1,2,3,1,1,4,1,2,2,4,,209,2161,7,1,1,1,1,1,1,9,1,1,2,2,3,3,3,2,2,1,3,1,6,14
1,92,1618,1,2,7,9,5,1,2,1,5,3,4,2,1,3,2,2,4,3,2,2,2,3,2,2,2,2,1,2,3,4,1,2,4,2,4,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,3,1,2,2,2,1,2,5,4,3,1,1,2,2,2,3,3,,209,2161,8,1,1,1,1,1,1,9,2,1,3,2,2,2,2,2,3,1,3,1,6,21
1,92,1619,1,2,5,2,3,3,2,1,5,3,4,2,1,3,3,2,3,2,2,2,2,3,1,1,2,2,1,3,2,3,2,2,3,2,2,2,2,2,1,1,1,4,1,2,2,1,2,1,3,2,1,2,1,3,1,1,1,2,2,2,1,2,2,1,2,1,2,4,,209,2161,9,1,1,2,2,2,1,9,1,1,2,2,2,2,4,2,3,1,3,1,6,23
1,92,1620,3,4,7,2,5,4,4,1,5,3,4,2,1,3,2,2,2,3,2,2,1,2,2,3,4,3,1,2,4,3,2,2,4,2,3,6,2,2,1,1,1,3,2,2,1,1,1,1,2,1,1,1,1,4,1,2,3,9,9,9,9,9,1,3,2,2,2,4,,209,2162,0,1,1,2,2,2,2,1,0,0,2,2,2,2,1,2,3,1,3,1,1,13
1,92,1621,1,1,5,5,2,4,3,2,5,2,4,1,1,1,1,2,3,3,1,1,2,2,1,1,2,2,1,3,2,2,2,6,3,3,4,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,9,9,9,9,9,9,2,4,2,2,1,4,,209,2162,1,1,2,1,1,1,1,1,2,2,2,3,5,2,2,4,2,3,3,1,7,31
1,92,1622,1,2,5,2,3,1,5,2,5,2,5,1,1,1,3,2,2,3,1,1,2,2,1,2,2,2,1,3,2,2,2,6,3,1,3,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,9,9,9,9,9,9,2,4,2,2,1,4,,209,2162,2,1,2,1,1,1,1,1,2,2,2,3,5,2,2,4,2,3,3,1,7,31
1,92,1623,1,4,6,2,5,1,3,1,5,3,3,1,1,1,2,1,4,3,3,3,2,2,2,1,5,2,1,3,2,4,6,2,3,3,5,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,4,1,4,3,9,9,9,9,9,1,1,1,1,2,4,,209,2162,3,1,1,2,1,2,2,9,1,1,2,1,1,1,2,0,0,3,3,1,6,20
1,92,1624,1,2,4,3,1,3,3,1,5,2,4,1,2,3,4,2,2,2,1,2,1,2,3,1,4,3,1,3,2,2,2,2,1,1,2,0,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,1,2,9,9,9,9,9,9,1,4,1,2,1,4,,209,2162,4,1,1,2,1,1,1,9,2,4,2,2,3,2,2,2,2,3,3,1,7,12
1,92,1625,1,4,4,4,1,1,2,1,5,3,3,1,2,6,5,2,3,3,2,2,2,2,1,1,4,2,1,4,1,2,3,4,2,2,3,2,2,1,1,1,1,2,3,3,2,3,3,3,2,1,2,1,2,4,2,1,2,2,2,2,3,4,1,4,2,3,3,3,,209,2162,5,1,1,2,2,2,1,1,1,2,4,3,4,2,2,3,2,4,3,1,6,20
1,92,1626,1,5,4,4,1,1,4,1,5,2,3,3,1,3,5,2,2,3,2,2,2,1,2,1,4,2,1,2,2,2,1,1,4,3,5,2,2,1,1,1,1,3,2,2,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,3,1,2,1,4,,209,2162,6,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,3,2,3,1,6,22
1,92,1627,1,5,4,3,4,3,3,1,5,2,3,1,1,3,4,2,2,1,1,1,1,3,1,1,2,2,1,4,2,2,3,2,1,2,3,2,2,1,1,1,1,1,1,2,1,1,1,2,3,2,1,1,1,4,1,2,1,1,2,2,1,1,2,3,3,2,1,4,,209,2162,7,1,1,2,1,1,1,9,2,1,2,2,4,3,4,3,2,2,3,1,6,11
1,92,1628,1,2,6,6,1,1,2,2,5,2,4,1,1,3,5,1,4,3,3,3,1,3,2,2,3,2,1,4,2,4,4,2,5,3,7,2,2,2,1,1,2,3,3,1,2,1,2,2,2,1,1,1,1,4,2,1,1,1,2,4,2,2,1,1,4,2,1,4,,209,2162,8,1,1,2,2,2,2,9,3,3,3,2,4,3,4,4,4,2,3,1,4,24
1,92,1629,2,2,6,5,3,1,5,4,5,2,2,1,1,3,2,2,3,1,1,2,2,2,2,1,2,2,1,3,2,2,2,4,2,1,4,2,2,2,1,1,2,1,1,2,2,3,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,3,1,2,2,1,4,,209,2162,9,1,2,2,2,2,1,1,2,1,2,3,2,2,2,2,4,2,3,1,4,12
