CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.21.,Q.21..1,Q.21..2,Q.21..3,Q.21..4,Q.21..5,Q.21..6,Q.21..7,Q.21..8,Q.21..9,Q.21..10,Q.21..11,Q.21..12,Q.21..13,Q.21..14,Q.21..15,Q.21..16,Q.21..17,Q.21..18,Q.21..19,Q.21..20,Q.21..21,Q.21..22,Q.21..23,Q.22.,Q.23.,Q.24.,Q.24..1,Q.24..2,Q.24..3,Q.24..4,Q.24..5,Q.24..6,Q.24..7,Q.24..8,Q.24..9,Q.24..10,Q.24..11,Q.24..12,Q.24..13,Q.24..14,Q.24..15,Q.24..16,Q.24..17,Q.24..18,Q.24..19,Q.24..20,Q.24..21,Q.25.,Q.26.,CARD..1,DECK..1,BALLOT..1,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.30E.,Q.31.,Q.32.,V.33G.,V.33H.,V.33I.,V.33J.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.48.,Q.49A.,Q.49B.,Q.49C.,Q.49D.,Q.49E.,Q.49F.,Q.49G.,Q.49H.,Q.50.,Q.51.,Q.52.,Q.53.,Q.53..1,Q.53..2,Q.53..3,Q.53..4,Q.53..5,Q.53..6,Q.53..7,Q.53..8,Q.53..9,Q.53..10,Q.53..11,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.65..1,Q.65..2,Q.65..3,CARD..2,DECK..2,BALLOT..2,BALLOT..3,BALLOT..4,BALLOT..5,BALLOT..6,BALLOT..7,BALLOT..8,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74A.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80A.,Q.80B.,Q.80C.,Q.80D.,Q.80E.,Q.80F.,Q.80G.,V.81.,V.82.,V.83.,V.84.,V.85.,V.86.,V.87.,V.88.,V.89.
1,127,32,3,0,5,0,5,1,1,1,4,3,0,1,1,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,127,32,3,2,2,1,1,1,2,1,1,3,0,0,0,0,11,1,2,1,4,1,2,3,3,3,3,1,1,2,4,3,1,2,1,1,1,1,1,1,1,1,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,7,4,1,1,1,2,1,2,2,2,2,3,127,32,2,2,1,2,2,2,1,1,1,1,6,4,1,4,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,9,0,0,30,1
1,127,33,1,5,6,7,2,5,2,1,4,2,2,3,1,3,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,127,33,1,2,2,2,1,1,0,2,1,2,2,1,3,4,1,1,3,1,4,5,2,1,1,1,3,3,2,2,1,1,2,3,1,2,1,2,1,1,1,1,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,1,1,1,1,1,1,2,1,1,2,1,1,3,127,33,2,2,2,2,2,2,2,2,1,1,6,4,1,1,7,2,3,3,1,1,1,1,1,2,1,1,2,0,2,2,1,3,0,0,41,1
1,127,34,3,9,6,6,3,1,1,1,5,6,5,1,1,4,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,127,34,3,1,2,2,0,1,1,1,2,2,1,2,3,4,11,1,1,2,1,5,2,2,1,1,1,2,1,2,2,3,1,2,2,1,1,2,1,1,2,2,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,1,1,1,2,3,1,2,3,2,2,2,1,3,127,34,2,2,2,2,2,2,1,2,1,1,6,4,1,4,1,3,3,1,2,1,1,1,0,2,2,2,1,0,2,2,1,9,0,0,14,1
1,127,35,4,9,6,4,2,4,2,1,4,3,1,3,4,3,5,3,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,12,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,127,35,3,3,3,2,2,1,2,2,2,2,3,1,2,4,11,1,1,2,1,1,2,3,3,1,3,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,1,3,1,4,1,2,2,1,1,2,1,2,3,127,35,2,2,1,2,2,2,1,2,1,1,6,4,1,2,2,3,3,1,1,1,1,1,1,2,1,1,2,8,2,2,1,3,0,0,15,1
1,127,36,4,8,8,9,4,1,1,1,4,2,2,3,2,5,5,2,1,6,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,127,36,3,1,2,2,1,1,2,2,3,2,1,2,3,4,11,2,1,1,4,5,1,3,2,1,1,2,1,2,3,3,2,3,1,2,1,1,1,1,2,2,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,1,4,4,1,1,1,2,4,1,2,1,1,2,2,2,3,127,36,2,1,1,2,2,2,2,1,1,1,5,2,1,5,8,1,1,3,4,3,1,1,2,1,1,1,1,6,2,2,1,3,0,0,43,1
1,127,37,4,0,1,5,5,1,1,1,5,5,0,1,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,12,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,127,37,1,3,3,1,1,1,1,1,0,2,1,2,3,4,0,1,1,1,4,2,3,3,3,3,3,3,2,3,1,2,2,0,1,1,1,1,1,1,1,1,1,9,1,2,2,2,2,2,2,2,2,1,2,2,2,9,1,1,1,1,1,1,3,1,1,4,2,2,1,1,3,127,37,2,2,1,2,2,2,2,2,1,1,3,1,1,0,7,2,3,2,4,3,0,0,0,0,0,0,0,9,2,2,2,0,0,11,53,1
1,127,38,4,9,1,6,1,5,2,1,5,5,4,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,127,38,3,3,3,2,1,1,1,1,7,1,1,2,3,4,11,2,1,1,4,2,2,3,3,1,3,3,2,3,4,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,1,1,1,2,1,1,3,2,3,1,1,1,2,3,127,38,2,1,1,2,2,2,3,3,3,3,6,4,1,3,4,2,2,3,5,2,1,1,1,1,2,2,1,1,3,2,2,0,0,2,5,1
1,127,39,1,7,5,4,4,1,1,1,5,6,5,1,4,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,127,39,2,1,1,0,1,1,1,1,1,1,1,2,3,4,11,1,2,3,0,2,2,1,3,1,3,2,2,3,3,3,4,3,1,1,1,1,2,1,1,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,2,1,1,4,2,2,1,2,3,127,39,2,2,2,2,2,2,2,2,2,1,6,4,1,4,8,2,2,4,5,2,2,1,1,0,0,0,1,0,2,2,2,0,0,11,52,1
1,127,40,1,7,5,0,5,1,1,1,5,5,5,1,2,4,4,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,127,40,3,1,1,0,2,2,2,1,7,2,1,2,3,4,6,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,1,1,1,1,1,1,1,4,2,2,1,2,3,127,40,2,2,2,2,2,2,0,1,1,1,6,4,3,4,4,2,2,1,0,1,2,1,1,0,0,2,1,0,2,2,2,0,0,11,54,1
1,127,41,3,5,6,2,4,5,3,2,5,6,5,1,2,5,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,127,41,1,2,2,2,1,1,2,1,2,2,1,2,3,4,11,1,2,1,3,2,2,1,3,1,1,1,1,3,3,2,2,3,1,2,1,2,2,1,1,1,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,4,1,2,1,1,1,1,3,1,2,2,1,1,1,2,3,127,41,1,1,1,2,2,2,2,1,1,1,6,4,1,2,2,2,3,2,2,2,2,1,1,2,2,2,1,6,2,2,2,0,0,11,57,1
1,127,42,1,5,1,6,2,1,1,1,4,2,2,3,3,4,4,3,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,12,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,127,42,2,3,3,0,0,0,0,0,1,2,1,2,3,4,11,1,3,1,2,1,1,3,3,3,3,5,2,5,3,4,1,0,3,3,3,3,3,3,3,3,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,2,7,4,4,1,3,3,2,2,1,2,2,3,127,42,2,2,2,2,2,2,2,1,0,1,6,4,3,1,8,2,2,7,5,2,0,0,0,0,0,0,0,0,2,2,1,3,0,0,49,1
1,127,43,2,9,1,4,2,1,1,1,4,2,2,3,3,4,4,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,12,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,127,43,1,3,3,0,0,0,0,0,1,2,1,2,3,4,11,1,3,1,3,2,1,3,3,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,2,7,4,4,1,2,2,1,2,2,2,2,3,127,43,2,2,2,2,2,1,1,1,3,3,6,4,3,1,8,2,2,7,5,4,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,1
1,127,44,3,6,2,5,1,1,1,1,4,2,2,3,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,127,44,3,2,0,2,1,1,1,2,7,3,1,2,3,4,11,2,3,1,4,4,2,3,3,1,3,2,2,2,5,2,2,2,2,2,1,3,1,1,1,1,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,1,1,2,2,1,2,2,1,2,2,2,2,3,127,44,2,2,1,2,2,2,2,2,0,3,4,2,1,3,8,2,2,2,4,3,1,1,1,2,2,1,1,1,2,2,1,3,0,0,44,1
1,127,45,3,9,6,5,1,2,2,3,5,6,2,3,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,127,45,3,1,1,2,2,1,1,1,2,2,3,1,2,4,11,1,2,1,4,2,1,1,1,1,1,2,1,3,4,2,1,3,1,2,1,2,2,1,1,1,1,7,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,2,1,1,1,1,3,1,2,0,2,2,1,2,3,127,45,2,2,2,2,2,2,2,1,1,1,3,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,7,3,2,2,0,0,2,2,1
1,127,46,2,3,7,5,2,1,1,1,4,3,3,1,2,2,3,5,1,6,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,127,46,3,1,2,1,1,1,1,0,3,2,0,0,0,0,6,0,3,2,1,6,1,3,3,3,3,2,2,2,2,4,3,2,1,1,1,2,1,1,1,1,1,4,3,2,2,1,2,1,2,2,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2,0,2,2,2,1,3,127,46,2,2,2,2,2,2,2,2,3,3,6,4,3,4,8,3,3,6,4,2,1,1,1,2,2,1,1,9,2,2,2,0,0,11,60,1
1,127,47,1,9,7,2,5,1,1,2,3,3,2,1,4,5,5,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,127,47,1,1,3,2,2,1,1,2,6,1,0,0,0,0,9,2,1,2,1,5,2,1,1,1,1,2,1,1,1,2,5,4,2,1,1,1,1,1,2,2,1,9,3,2,2,1,2,2,2,2,2,2,2,2,2,7,2,3,1,1,2,2,1,1,1,4,1,2,1,1,3,127,47,2,2,1,2,2,2,1,4,2,1,6,4,2,4,4,3,3,5,5,1,2,1,2,1,0,2,0,8,2,2,2,0,0,11,63,1
1,127,48,2,0,0,5,3,0,0,1,4,2,0,3,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,10,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,127,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,127,48,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,48,1
1,127,49,0,0,0,0,6,6,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,10,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,127,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,127,49,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,13,1
1,127,50,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,10,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,127,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,127,50,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,77,1
1,127,51,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,1,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,10,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,127,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,127,51,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,25,1
1,127,52,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,10,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,127,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,127,52,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,9,0,0,15,1
1,127,53,5,11,0,0,6,1,0,0,6,3,3,3,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,127,53,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,1,0,0,0,0,2,0,3,3,0,0,5,5,3,1,0,3,3,3,3,3,3,3,3,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,1,0,0,1,1,0,0,0,2,2,2,2,3,127,53,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,2,2,1,3,0,0,37,1
1,127,54,1,10,0,3,5,2,2,1,3,3,0,3,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,127,54,1,3,3,2,1,1,1,1,6,2,2,4,3,1,6,1,2,1,4,1,1,2,1,1,1,2,1,1,3,4,1,3,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,4,1,1,1,1,1,1,1,1,2,1,2,2,1,1,3,127,54,2,2,2,2,2,2,2,2,1,1,0,3,1,4,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,3,0,0,9,1
1,127,55,1,7,0,5,3,1,1,1,5,5,5,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,127,55,3,1,1,1,1,2,2,1,1,1,3,4,2,1,11,1,1,2,1,1,3,3,3,3,3,3,1,3,3,2,1,2,1,2,1,1,1,2,1,1,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,2,4,0,1,2,1,1,1,2,2,1,1,2,2,2,3,127,55,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,3,2,2,0,0,2,3,1
1,127,56,0,0,0,0,6,1,1,1,4,6,5,1,1,4,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,127,56,3,1,1,1,1,1,1,2,7,1,3,1,2,4,11,1,2,1,4,2,2,3,3,3,1,3,1,3,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,4,1,4,1,1,1,1,3,127,56,1,2,1,2,2,2,2,2,1,2,6,4,1,4,4,3,3,4,5,2,1,0,1,2,1,2,2,9,2,2,2,0,0,11,55,1
1,127,57,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,10,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,127,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,127,57,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,2,1,1
1,127,58,5,7,8,5,5,1,1,1,5,6,5,1,3,5,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,127,58,3,1,1,2,2,1,1,2,3,2,3,4,2,1,1,2,2,1,5,3,2,3,3,3,3,1,1,1,1,0,2,3,2,1,1,2,2,1,2,2,1,8,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,1,1,1,3,1,1,4,2,1,1,1,3,127,58,2,2,1,2,2,2,1,1,3,1,6,4,1,4,4,3,3,3,5,1,2,1,1,2,0,2,2,8,2,2,2,0,0,11,64,1
1,127,59,3,0,4,5,5,1,1,1,3,2,2,3,1,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,127,59,3,2,2,0,0,1,0,0,2,1,2,1,3,4,11,1,1,1,4,2,3,1,1,1,3,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,2,2,7,4,2,1,2,2,2,1,2,2,2,3,127,59,2,2,2,2,2,2,2,2,1,1,3,1,1,4,7,2,3,1,1,3,1,1,1,2,2,1,1,0,2,2,1,3,0,0,57,1
1,127,60,3,6,6,5,4,4,2,1,4,2,1,3,4,4,4,4,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,10,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,127,60,2,3,3,2,1,1,2,1,1,3,0,0,0,0,11,1,1,2,1,2,1,3,3,3,3,3,2,1,1,3,1,2,1,1,1,2,1,1,1,1,1,4,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,7,4,5,4,2,2,2,2,2,2,2,3,127,60,2,1,2,2,2,2,2,2,1,1,6,4,1,4,8,1,3,6,4,2,1,1,1,2,1,1,2,6,2,2,1,3,0,0,45,1
1,127,61,2,10,6,9,4,4,2,1,4,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,127,61,1,2,3,2,2,1,2,1,6,2,3,4,2,1,1,1,3,1,3,6,2,1,1,1,0,5,1,2,1,2,2,3,1,2,1,2,2,1,2,2,1,8,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,3,1,1,1,2,3,3,1,4,2,2,2,2,3,127,61,2,2,1,2,2,2,2,2,1,1,6,4,2,2,4,3,3,2,4,2,1,1,1,1,2,2,2,8,2,2,1,3,0,0,31,1
1,127,62,3,8,6,1,4,4,4,1,4,2,2,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,127,62,3,2,3,0,1,1,1,1,7,2,3,1,2,4,11,1,3,1,4,3,3,3,3,3,3,1,1,5,5,5,2,2,2,1,1,3,1,1,1,1,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,7,4,4,4,1,2,1,2,2,1,2,3,127,62,2,2,2,2,2,2,2,2,3,1,6,4,1,4,7,2,2,6,5,2,0,1,0,0,0,0,1,0,2,2,1,3,0,0,12,1
1,127,63,3,7,7,5,3,1,1,1,4,2,2,3,3,5,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,127,63,3,1,2,2,1,2,1,1,2,1,2,1,3,4,8,1,1,2,1,3,2,1,1,1,1,4,3,2,3,3,1,3,1,2,1,2,1,2,1,1,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,1,1,2,2,1,2,1,4,1,2,1,1,3,127,63,1,1,1,2,2,2,2,2,1,1,6,4,1,1,5,3,1,3,2,2,2,1,1,2,2,1,2,9,2,2,1,3,0,0,10,1
1,127,64,3,5,7,6,3,4,2,1,4,3,2,1,1,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,127,64,3,1,1,2,1,1,2,2,1,1,2,1,3,4,11,1,2,1,4,1,2,1,3,1,1,1,1,2,2,1,1,3,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,1,3,1,1,1,1,3,1,1,4,2,2,2,1,3,127,64,2,2,2,2,2,2,2,1,1,1,6,4,1,4,3,2,2,2,4,1,1,1,1,2,2,2,1,6,2,2,1,9,0,0,33,1
1,127,65,6,9,7,7,3,5,2,1,4,4,3,1,0,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,127,65,3,2,2,2,1,1,2,2,1,2,2,1,3,4,11,1,1,2,1,2,2,3,2,1,1,3,2,2,3,0,3,3,2,1,1,2,1,1,2,1,2,10,4,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,1,1,2,1,1,2,0,2,2,2,1,3,127,65,2,2,2,2,2,2,2,2,1,1,6,4,1,3,7,1,1,3,4,1,1,0,2,2,2,2,1,6,2,2,1,9,0,0,19,1
1,127,66,3,4,7,5,3,1,1,1,4,3,3,1,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,127,66,3,1,1,2,1,1,2,2,6,3,2,4,1,3,6,1,1,2,1,2,1,3,3,1,3,2,1,1,3,2,1,3,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,4,1,1,1,1,1,1,3,1,1,4,1,2,2,2,3,127,66,2,2,2,2,2,2,2,2,1,3,4,1,1,4,4,2,1,2,2,1,1,1,2,2,2,2,0,6,2,2,1,9,0,0,25,1
