CARD.,DECK.,BALLOT.,,Q.1.,Q.2A.,Q.2B.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.15..2,Q.15..3,Q.15..4,Q.15..5,Q.15..6,Q.15..7,Q.15..8,Q.15..9,Q.15..10,Q.16.,Q.17.,Q.18.,Q.19.,Q.19..1,Q.19..2,Q.19..3,Q.19..4,Q.19..5,Q.20.,Q.21A.,Q.21B.,Q.21C.,Q.22A.,Q.22B.,Q.22C.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28B..1,Q.28B..2,Q.28B..3,Q.28B..4,Q.28B..5,Q.28B..6,Q.28B..7,Q.28B..8,Q.28B..9,Q.28B..10,Q.28B..11,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.35.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.41..1,Q.41..2,Q.41..3,Q.41..4,Q.41..5,Q.41..6,Q.41..7,Q.41..8,Q.41..9,Q.42A.,Q.42B.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.47F.,Q.47G.,Q.47H.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.54A.,Q.54A..1,Q.54A..2,Q.54A..3,Q.54A..4,Q.54A..5,Q.54A..6,Q.54A..7,Q.54A..8,Q.54A..9,Q.54A..10,Q.54A..11,Q.54A..12,Q.54A..13,Q.54A..14,Q.54A..15,Q.54A..16,Q.54A..17,Q.54A..18,Q.54A..19,Q.54A..20,Q.54A..21,Q.54A..22,Q.54A..23,Q.54A..24,Q.54A..25,Q.54A..26,Q.54A..27,Q.54B.,Q.54D.,V.55.
1,132,456,1,2,5,10,8,5,1,1,4,1,4,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,8,3,4,2,5,5,4,4,2,2,3,5,5,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,2,1,2,132,456,1,5,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,3,3,2,2,3,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27317
1,132,457,1,1,7,0,2,2,1,1,3,4,2,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,5,5,2,1,2,2,2,2,2,5,4,4,5,3,4,1,1,2,1,5,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,132,457,1,5,2,2,2,3,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,3,3,3,3,4,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27230
1,132,458,1,1,7,10,7,3,1,1,4,4,4,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,7,5,5,2,2,1,1,2,2,5,15,4,4,5,5,6,4,1,3,3,5,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,3,3,3,2,132,458,1,5,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,3,4,2,2,2,3,3,3,4,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27162
1,132,459,1,9,3,7,5,5,2,4,5,4,3,1,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,10,1,2,5,3,4,4,2,2,3,5,5,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,3,1,2,2,132,459,1,5,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,0,2,3,2,1,4,3,1,2,1,2,2,2,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27405
1,132,460,1,1,7,10,4,3,1,1,3,4,3,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,5,5,1,1,2,2,2,2,3,3,4,4,3,3,4,4,1,2,2,4,4,2,1,2,2,2,2,2,2,2,2,2,2,4,1,2,3,2,2,2,132,460,1,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,2,3,2,2,3,3,1,1,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27290
1,132,461,1,8,2,5,7,4,2,3,5,2,5,1,1,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,6,6,2,1,8,8,3,4,4,1,3,4,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,132,461,1,5,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,0,3,3,3,2,4,3,1,1,1,3,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27360
1,132,462,1,2,3,10,7,6,2,2,3,4,3,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,3,3,2,1,5,3,4,4,2,2,2,5,5,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,1,3,1,2,132,462,1,5,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,3,1,4,3,1,1,1,2,2,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27106
1,132,463,1,1,7,0,7,5,2,3,5,4,4,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,1,2,2,3,5,1,2,4,3,5,4,2,2,2,5,5,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,3,3,3,2,132,463,1,5,2,2,2,1,2,1,2,1,2,2,2,2,2,2,0,0,2,3,2,2,4,3,1,1,1,2,2,3,4,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27245
1,132,464,1,6,6,1,4,5,1,3,5,4,5,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,7,1,2,2,2,1,2,2,2,3,3,4,4,5,5,6,4,4,3,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,1,2,2,132,464,1,5,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,3,2,1,5,3,1,1,1,2,2,5,1,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27316
1,132,465,1,8,3,5,8,7,1,1,5,4,3,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,10,1,2,5,5,4,4,2,2,1,5,5,2,2,2,2,2,1,2,2,2,2,2,2,4,1,2,2,2,2,2,132,465,1,5,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,0,2,2,2,2,3,3,1,1,1,2,2,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27054
1,132,466,1,4,5,1,9,4,2,1,5,4,4,1,2,2,3,0,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,2,2,2,13,2,2,5,3,4,4,2,2,2,5,5,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,3,1,3,2,132,466,1,5,1,1,0,1,2,2,2,1,2,2,2,2,2,2,1,1,3,3,3,1,4,3,1,1,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27021
1,132,467,1,2,0,0,11,4,2,1,4,4,4,1,1,1,0,2,1,2,2,2,2,2,2,2,2,2,2,7,4,4,2,2,1,2,2,2,3,3,1,1,0,0,0,4,1,3,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,3,1,0,2,2,2,2,132,467,1,5,2,2,3,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,3,1,1,1,2,1,2,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27073
1,132,468,1,2,4,10,3,5,1,1,3,4,3,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,4,3,2,4,5,0,6,3,4,2,3,6,5,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,132,468,1,5,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,0,3,3,2,1,4,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27105
1,132,469,1,8,6,5,8,6,2,1,5,4,3,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,3,2,2,3,3,4,3,4,1,3,4,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,2,3,2,2,2,132,469,1,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,1,2,2,2,4,3,2,2,2,3,3,3,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27112
1,132,470,1,2,3,10,3,5,1,1,3,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,2,2,1,2,2,2,2,13,2,1,1,5,1,4,1,2,2,4,0,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,1,3,2,132,470,1,5,0,1,1,1,2,2,2,1,2,1,2,2,2,2,2,0,2,2,1,1,2,2,2,2,2,3,3,4,4,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27034
1,132,471,1,6,1,1,3,6,1,1,3,4,2,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,5,10,2,2,5,3,6,3,3,2,2,5,5,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,1,1,2,2,132,471,1,5,2,2,0,1,2,2,2,1,2,1,2,2,2,2,2,0,1,1,2,5,5,3,3,2,1,3,3,5,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27060
1,132,472,1,8,6,5,9,5,2,3,5,5,4,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,8,13,2,2,7,3,4,4,4,1,3,5,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,3,1,1,2,132,472,1,5,2,2,3,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,3,1,3,3,1,2,2,1,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27397
1,132,473,1,1,7,10,3,3,1,2,3,9,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,5,2,2,2,1,2,2,4,2,2,1,9,0,0,2,1,3,3,5,5,2,2,2,2,1,2,2,2,2,2,2,2,1,3,2,3,1,3,2,132,473,1,5,2,0,2,1,2,1,2,2,2,2,2,2,2,2,2,0,3,3,2,5,4,2,2,2,2,2,3,4,4,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,3,2,21040
1,132,474,1,3,3,1,9,6,1,1,3,4,3,2,2,1,5,0,1,2,2,2,2,2,2,2,2,2,2,1,4,5,1,2,2,2,2,2,5,2,1,1,5,3,4,3,2,2,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,2,2,2,132,474,1,5,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,0,2,2,2,3,3,2,2,2,3,3,3,4,4,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,9,21053
1,132,475,1,1,7,10,9,6,1,1,5,7,5,2,2,9,2,1,1,2,2,1,2,2,2,2,2,2,2,5,1,2,2,2,1,2,2,2,1,2,2,3,7,3,4,2,4,1,2,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,1,2,2,2,132,475,1,5,3,3,3,1,2,2,2,1,2,2,1,2,2,2,2,0,2,1,2,2,3,3,3,1,1,3,3,2,3,1,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23270
1,132,476,1,2,6,10,9,1,0,1,5,4,5,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,5,5,2,2,2,2,2,1,1,6,4,4,5,5,6,4,2,2,2,5,0,2,2,2,2,2,1,2,2,2,2,2,2,0,3,2,1,1,1,2,132,476,1,5,2,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,2,2,3,1,4,3,1,1,2,1,0,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,10,26118
1,132,477,1,2,3,10,11,4,1,1,4,1,4,2,2,1,3,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,3,13,2,4,8,5,4,4,4,2,3,5,5,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,3,3,3,2,132,477,1,5,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,0,2,3,3,5,5,3,1,1,1,2,2,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27052
1,132,478,1,2,6,10,9,4,1,1,5,4,5,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,5,5,2,2,2,2,2,1,1,6,4,4,5,5,6,4,2,2,2,5,0,2,2,2,2,2,1,2,2,2,2,2,2,0,3,2,1,1,1,2,132,478,1,5,2,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,2,2,3,1,4,3,1,1,2,1,1,2,4,3,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,5,26116
1,132,479,1,1,7,1,9,6,1,1,4,4,5,2,2,3,1,3,2,2,1,2,2,2,2,2,2,2,2,1,4,5,2,2,1,2,2,2,4,3,2,4,5,5,4,3,1,2,3,5,5,2,1,1,2,2,2,2,2,2,2,2,2,1,3,2,2,3,1,2,132,479,1,5,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,1,5,3,1,1,2,3,2,5,4,3,4,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,26130
1,132,480,1,3,3,4,11,4,2,4,5,11,4,2,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,6,1,4,0,5,6,4,1,3,1,5,5,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,1,1,2,132,480,1,5,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,3,3,3,3,2,1,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27123
1,132,481,1,3,6,1,6,6,1,1,3,16,3,2,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2,1,1,5,2,1,1,2,2,2,3,3,2,2,5,3,5,2,2,2,3,5,4,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,132,481,1,5,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,0,2,2,2,1,3,3,1,2,2,3,2,5,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27275
1,132,482,1,3,4,1,9,4,2,1,5,5,5,2,2,9,1,1,2,2,1,2,2,2,2,2,2,2,2,5,5,4,2,2,2,1,2,2,4,2,1,4,6,3,4,3,1,1,1,5,5,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,1,1,2,132,482,1,5,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,3,4,3,2,2,2,4,2,2,3,3,4,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23126
1,132,483,1,2,6,10,8,7,1,1,4,3,5,2,2,9,1,1,2,2,1,2,2,2,2,2,2,2,2,5,4,4,2,1,1,2,2,2,4,2,2,4,7,3,4,2,1,1,1,5,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,132,483,1,5,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,3,1,3,3,1,1,2,3,2,1,4,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23247
1,132,484,1,1,7,10,5,7,1,2,3,9,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,5,2,2,1,1,2,2,5,2,5,2,5,3,6,3,3,3,1,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3,1,3,2,132,484,1,5,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,0,2,3,2,1,3,3,1,2,2,2,2,2,4,3,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,11,21092
1,132,485,1,2,0,10,9,2,1,3,5,4,5,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,4,5,2,2,2,2,2,1,0,6,4,4,5,5,4,3,1,2,3,0,0,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,3,3,1,2,132,485,1,5,0,0,0,1,2,2,2,2,2,2,2,2,2,1,1,1,3,0,3,5,1,3,2,2,3,3,3,4,4,0,1,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,26148
1,132,486,1,3,3,10,7,5,1,3,4,12,6,2,2,3,1,3,1,2,2,2,2,2,2,2,2,2,2,1,5,5,2,1,2,2,2,2,3,2,4,4,5,3,0,2,1,1,3,5,1,2,2,2,2,1,2,2,2,2,2,2,2,4,3,1,1,1,1,2,132,486,1,5,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1,2,3,3,2,4,3,3,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,26104
1,132,487,1,1,7,0,10,3,2,1,4,3,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,5,5,2,1,2,2,2,2,5,3,4,4,5,5,3,4,1,1,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,3,3,3,2,132,487,1,5,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0,1,2,1,2,3,2,2,1,1,3,3,2,4,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,27285
1,132,488,1,1,2,5,8,5,1,3,5,4,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,1,2,2,2,2,2,1,4,7,3,4,3,2,2,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3,1,1,2,132,488,1,5,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,1,3,3,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23015
1,132,489,1,2,0,0,9,3,1,3,5,4,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,1,2,2,2,1,2,2,2,4,4,1,1,7,3,7,1,1,2,2,5,5,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,1,3,3,2,132,489,1,5,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,3,3,2,2,2,2,2,2,4,3,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23192
1,132,490,1,2,6,0,11,8,2,1,4,5,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2,0,15,0,0,5,5,0,3,1,1,1,5,5,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,3,0,3,2,132,490,1,5,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,3,3,2,1,2,3,2,7,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23132
1,132,491,1,2,6,10,10,5,2,1,5,4,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,2,4,4,7,5,4,4,1,2,1,5,5,2,2,2,2,2,1,2,2,2,2,2,2,4,1,1,1,1,1,2,132,491,1,5,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,0,2,2,3,3,3,3,2,2,1,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23035
1,132,492,1,1,7,1,6,4,1,3,5,4,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,5,2,2,2,1,2,2,2,2,1,4,1,7,4,2,1,2,1,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,3,2,2,2,132,492,1,5,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,3,1,3,3,2,2,1,2,3,2,4,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23128
1,132,493,1,2,6,10,5,5,1,3,5,4,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,1,4,2,2,2,1,1,2,2,2,2,2,1,7,3,7,2,1,2,2,5,4,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,3,2,1,2,132,493,1,5,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,3,2,2,2,3,3,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23170
1,132,494,1,9,4,3,9,6,1,1,5,9,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,1,2,2,2,1,1,2,2,1,2,2,2,5,3,4,2,1,1,3,5,5,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,132,494,1,5,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,3,3,2,2,3,1,3,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23306
1,132,495,1,4,6,1,5,6,1,3,5,4,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,1,2,2,2,1,2,2,2,1,2,2,2,8,3,4,2,1,2,1,5,4,1,1,2,2,2,2,2,2,2,2,2,2,4,2,2,3,1,1,2,132,495,1,5,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,3,3,3,4,3,3,4,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23091
1,132,496,1,6,6,4,10,7,1,1,5,5,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,5,1,2,2,2,1,2,2,2,4,2,5,4,7,3,4,2,3,1,1,5,1,2,2,2,2,2,1,2,2,2,2,2,2,4,1,2,1,2,2,2,132,496,1,5,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,0,1,1,2,4,3,3,3,3,3,4,3,2,4,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23188
1,132,497,1,8,6,5,9,6,1,3,5,1,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,4,4,2,2,2,1,2,2,3,2,1,1,5,3,4,4,1,2,3,4,4,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,132,497,1,5,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0,1,2,1,1,2,2,2,2,2,4,2,4,4,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23311
1,132,498,1,1,7,3,7,6,1,1,5,4,5,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,2,5,2,2,2,2,2,1,2,3,2,1,4,8,8,4,3,2,2,2,5,4,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,3,2,3,2,132,498,1,5,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,0,2,2,3,2,4,3,3,2,3,3,3,2,3,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23110
1,132,499,1,2,6,10,9,5,1,1,5,8,5,1,2,9,1,1,2,2,2,2,2,2,1,2,2,2,2,5,5,5,2,2,1,2,2,2,4,2,4,4,7,5,4,4,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,3,2,2,2,132,499,1,5,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,3,3,2,3,2,4,3,4,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23018
1,132,500,1,4,6,1,7,5,1,3,5,2,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,4,5,2,1,2,2,2,2,2,2,2,1,2,7,3,4,3,1,1,1,6,4,2,2,2,2,2,1,2,2,2,2,2,2,4,3,1,3,2,2,2,132,500,1,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,1,2,1,1,3,3,3,3,3,3,3,3,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23160
1,132,501,1,6,6,3,6,5,1,3,5,4,6,1,2,9,1,1,2,2,2,1,2,2,2,2,2,2,2,3,5,5,2,2,1,2,2,2,3,2,1,4,0,1,1,3,1,1,1,5,4,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1,1,2,1,2,132,501,1,5,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,3,3,3,3,3,3,4,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,12,23062
