COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95
1,195,231,1,3,4,5,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,4,3,2,2,2,2,2,4,0,4,2,2,2,1,1,3,1,3,2,2,2,3,1,4,1,1,2,4,3,3,1,5,1,3,2,2,2,4,2,3,2,2,2,1,1,2,4,4,4,2,4,4,,219,523,1,1,2,2,4,4,3,2,3,1,3,2,0,0,6,7,1
1,195,232,1,3,2,7,2,2,2,1,2,1,2,1,1,2,1,2,1,2,1,3,4,2,2,1,1,2,2,4,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,4,2,2,2,5,1,2,2,2,2,4,2,3,2,2,2,1,1,5,1,2,2,3,2,1,,219,523,2,1,4,4,2,2,1,4,1,2,2,2,9,3,5,3,8
1,195,233,1,3,2,8,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,2,3,1,4,2,2,2,3,3,1,1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,4,1,2,2,2,2,4,2,2,2,2,1,1,1,2,2,2,3,4,4,4,,219,523,3,1,2,4,4,2,2,4,1,1,2,2,5,0,7,7,6
1,195,234,1,3,3,7,1,1,2,2,3,0,3,0,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,4,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,5,1,2,2,2,2,2,2,2,2,2,1,0,2,4,3,4,2,2,3,2,,219,523,4,1,3,4,2,3,2,4,1,1,3,1,6,0,5,4,5
1,195,235,1,3,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,2,5,1,4,2,2,3,3,1,1,1,3,2,4,2,3,2,1,1,2,1,1,1,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,,219,523,5,1,5,5,2,2,2,3,1,1,1,1,8,2,6,6,7
1,195,236,1,1,5,6,3,3,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,3,2,2,2,2,2,5,1,2,2,2,2,1,1,2,2,1,2,2,2,3,1,4,2,2,2,3,2,3,2,4,2,2,2,3,2,4,2,3,2,2,2,2,1,4,3,3,4,2,4,2,,219,523,6,1,4,4,2,2,2,4,2,2,4,2,8,0,6,0,2
1,195,237,1,3,5,4,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,2,,219,523,7,1,4,4,4,1,4,5,2,2,2,2,9,2,3,0,4
1,195,238,1,2,4,6,3,3,2,1,1,1,0,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,4,1,2,2,2,2,1,1,1,2,0,0,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,3,3,2,,219,523,8,1,4,4,3,3,3,4,3,2,2,2,7,1,6,4,3
1,195,239,1,2,5,5,1,2,1,2,1,1,1,2,2,2,3,2,1,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,1,1,3,1,2,2,2,2,2,2,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,3,3,4,,219,523,9,1,4,4,2,3,2,3,1,2,1,2,6,0,3,1,5
1,195,240,1,1,3,3,3,2,2,1,3,3,3,2,1,2,1,1,1,1,3,3,2,3,2,3,2,2,2,0,2,2,2,2,2,3,2,2,2,3,1,4,2,3,2,2,2,2,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,4,4,4,3,2,,219,524,0,1,1,1,4,4,2,1,1,1,3,1,1,3,4,3,4
1,195,241,1,1,1,7,3,1,3,3,1,1,1,1,3,3,1,2,1,1,2,3,2,4,1,2,1,2,2,3,3,3,2,2,2,1,1,2,3,3,1,3,2,3,2,4,1,2,3,5,3,2,2,3,2,2,2,2,2,1,2,2,3,1,1,1,1,4,5,1,4,4,2,2,,219,524,1,1,2,4,5,4,4,4,2,1,4,1,6,2,4,3,2
1,195,242,1,3,2,5,3,1,1,2,2,2,3,2,1,1,1,1,1,2,3,3,3,1,2,1,1,3,2,3,2,4,2,3,2,3,2,3,3,2,2,3,2,3,2,3,2,1,1,1,2,0,2,3,2,3,2,4,2,3,2,3,2,2,2,2,2,2,4,4,4,3,3,4,,219,524,2,1,3,1,4,4,1,3,2,2,5,1,1,2,3,2,2
1,195,243,1,3,5,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,5,1,3,3,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,3,2,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,4,2,3,4,4,3,1,,219,524,3,1,1,1,4,1,4,2,1,1,1,1,5,4,6,7,8
1,195,244,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,3,3,2,3,4,2,4,2,2,2,1,1,2,3,3,1,3,1,3,2,2,2,2,3,3,2,3,3,5,1,2,2,2,2,5,1,4,2,3,1,2,2,2,3,5,5,3,4,4,,219,524,4,1,1,1,5,3,2,1,1,2,4,1,0,6,6,6,4
1,195,245,1,3,4,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,0,3,1,3,1,3,1,1,1,1,1,2,1,3,1,2,1,2,1,2,1,3,1,2,1,3,1,3,1,2,1,3,1,3,1,2,1,2,1,3,4,2,4,5,4,2,,219,524,5,1,3,2,4,2,2,2,1,1,3,1,3,0,7,7,5
1,195,246,1,2,5,5,4,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,2,1,4,0,3,2,4,1,3,1,1,1,2,1,3,1,4,1,3,1,4,1,1,1,3,2,3,1,4,1,3,1,3,1,4,1,3,1,3,1,1,1,2,4,4,4,2,4,2,,219,524,6,1,4,3,3,2,1,3,2,1,3,1,4,1,6,6,2
1,195,247,1,1,5,4,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,1,1,3,1,3,1,1,1,1,1,3,1,3,1,2,1,4,1,2,1,3,1,3,1,3,1,3,1,3,1,4,1,4,1,3,1,1,1,3,1,5,1,1,5,1,,219,524,7,1,1,5,1,1,1,1,3,1,2,1,5,9,7,7,5
1,195,248,1,1,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,3,2,2,3,5,3,3,2,4,2,4,3,1,1,3,3,3,3,3,1,5,3,5,1,3,1,1,1,3,1,5,1,3,1,4,1,5,1,4,1,3,1,3,3,1,4,5,4,4,3,1,,219,524,8,1,1,3,3,4,1,1,2,1,3,1,1,6,5,6,2
1,195,249,1,3,5,7,0,0,1,1,1,1,2,1,2,1,2,1,2,1,2,1,4,3,1,2,1,0,0,5,1,4,1,4,1,1,1,3,1,3,1,3,1,3,1,2,1,2,1,1,1,4,1,4,1,3,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,219,524,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1
1,195,250,1,3,3,6,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,1,2,1,0,0,5,1,4,1,3,1,1,2,2,1,2,1,1,1,3,1,2,1,1,2,1,1,3,1,4,1,3,1,3,2,4,1,3,1,3,1,1,1,1,0,0,5,1,5,4,,219,525,0,1,2,4,4,3,2,3,1,1,2,1,2,2,6,6,3
1,195,251,1,3,5,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,5,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,2,3,2,5,3,1,,219,525,1,1,5,5,2,2,4,4,2,1,1,1,0,4,6,6,4
1,195,252,1,3,2,6,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,3,1,3,1,3,1,3,1,1,1,2,1,3,1,5,2,2,1,2,1,2,1,3,1,3,1,2,1,1,5,4,5,2,5,5,,219,525,2,1,2,1,4,4,5,1,1,1,4,1,1,6,5,6,2
1,195,253,1,3,3,5,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,3,3,1,1,1,1,2,2,2,1,1,1,3,3,1,1,5,1,1,1,2,1,5,1,1,1,5,1,2,1,2,1,5,1,4,1,2,2,1,1,2,4,3,5,2,2,2,,219,525,3,1,2,2,4,2,2,2,1,1,3,1,3,1,6,6,9
1,195,254,1,3,3,7,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,3,4,2,4,1,3,1,1,1,3,1,1,1,3,1,3,1,5,1,1,1,3,2,3,2,5,1,3,2,2,2,4,1,4,1,3,1,3,2,2,2,4,4,1,2,2,,219,525,4,1,2,2,4,2,1,4,3,1,1,1,3,1,7,7,1
1,195,255,1,3,3,7,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,5,1,2,2,2,2,2,2,1,1,2,2,4,3,1,1,1,1,2,1,5,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,5,2,2,2,4,2,2,,219,525,5,1,4,4,2,3,4,4,1,1,1,1,9,1,7,3,9
1,195,256,1,3,3,8,3,2,1,3,2,2,1,2,1,1,1,2,1,1,1,2,3,3,1,2,1,2,3,3,2,3,2,3,2,1,1,2,3,2,3,2,3,3,2,2,3,2,2,3,2,4,2,4,1,2,3,3,2,3,2,4,1,3,2,1,2,4,4,2,2,2,4,4,,219,525,6,1,4,4,4,3,2,3,2,2,2,1,6,0,5,2,3
1,195,257,1,3,2,8,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,2,3,5,3,4,3,3,3,3,3,2,3,2,2,3,3,4,3,3,3,2,3,4,2,3,3,4,2,3,3,4,3,4,3,4,1,2,3,2,3,4,2,3,2,4,5,5,,219,525,7,1,4,4,4,3,2,4,1,3,2,3,6,1,7,7,4
1,195,258,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,219,525,8,1,0,0,0,1,0,0,1,1,0,0,1,4,2,2,1
1,195,259,1,1,5,5,4,1,0,0,0,0,0,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,219,525,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1,195,260,1,0,0,3,1,1,1,3,1,1,1,2,3,2,1,2,3,2,2,2,3,2,2,1,2,3,0,4,2,1,2,2,2,2,2,3,3,2,3,4,3,4,0,3,2,2,2,4,2,3,2,4,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,,219,526,0,1,1,1,3,1,1,3,2,2,2,2,3,5,3,1,5
1,195,261,1,1,3,6,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,4,3,4,2,3,1,2,1,3,1,1,1,4,3,3,2,1,1,1,1,4,2,0,0,4,1,2,2,3,2,4,2,2,2,2,2,2,1,3,3,3,4,3,5,4,,219,526,1,1,1,1,4,5,5,1,0,0,5,1,2,5,7,7,2
1,195,262,1,1,5,3,0,0,0,0,3,0,0,0,1,0,0,0,1,0,2,0,2,2,1,1,2,4,3,5,2,2,2,1,2,2,1,3,2,1,2,2,3,2,1,3,2,2,1,3,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,2,3,1,1,3,1,1,1,,219,526,2,1,3,1,3,1,1,1,2,2,1,1,4,6,2,0,4
1,195,263,1,3,5,7,3,3,1,3,1,1,1,1,1,1,1,3,1,2,1,1,1,3,3,2,3,4,3,4,3,5,3,4,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,4,3,3,3,5,1,3,3,3,3,4,3,4,3,3,3,1,3,4,3,5,3,2,4,0,,219,526,3,1,0,0,0,0,0,0,0,0,0,0,2,1,6,4,2
1,195,264,1,3,4,6,4,2,1,2,3,3,3,3,2,1,2,1,2,1,2,1,4,2,2,1,2,2,3,4,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,1,2,4,1,3,2,4,2,3,2,2,2,3,2,3,2,2,2,2,2,5,5,5,5,3,5,5,,219,526,4,1,5,3,5,5,2,1,1,2,4,3,2,8,0,4,3
1,195,265,1,0,5,4,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,5,1,4,1,2,2,3,2,1,1,2,1,2,2,2,2,3,2,1,1,3,3,2,1,3,2,1,1,2,2,4,3,5,2,2,2,1,1,3,2,3,3,2,2,1,,219,526,5,1,3,3,4,1,2,3,2,2,2,2,5,2,5,7,3
1,195,266,1,1,3,3,4,2,1,2,3,3,1,2,2,2,3,3,2,3,3,3,3,5,3,3,3,3,3,5,2,4,3,2,2,1,2,2,2,3,2,2,2,2,2,4,1,1,0,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,4,4,4,3,3,,219,526,6,1,2,2,4,3,2,2,3,3,3,3,0,0,1,0,2
1,195,267,1,3,5,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,2,2,1,1,2,2,2,2,2,2,2,2,4,1,1,1,4,3,3,1,5,1,1,1,2,1,2,3,2,1,2,2,1,1,4,2,2,2,4,2,2,,219,526,7,1,4,4,2,2,2,3,1,2,2,2,9,0,7,7,5
1,195,268,1,1,4,5,3,1,2,1,1,1,3,2,1,2,3,2,3,2,2,1,1,3,1,2,1,4,3,5,3,3,2,2,1,2,2,3,2,3,2,2,2,2,2,2,1,1,1,4,1,3,3,4,2,2,2,1,2,2,2,3,2,2,2,1,1,1,4,4,4,2,4,2,,219,526,8,1,1,4,2,4,5,1,2,1,4,2,4,4,3,3,1
1,195,269,1,3,3,6,2,2,3,3,2,1,2,1,2,1,2,1,2,1,2,1,1,4,1,2,1,5,1,5,1,4,1,4,1,1,1,2,3,3,1,3,1,3,1,4,1,2,1,3,1,4,1,4,1,3,1,3,1,4,1,0,0,0,0,0,0,4,3,4,5,1,4,5,,219,526,9,1,5,5,5,1,1,5,2,1,2,1,5,8,0,6,4
1,195,270,1,1,2,6,4,1,1,2,2,2,1,2,1,1,1,2,1,2,1,3,1,4,1,2,2,5,1,3,2,4,1,3,1,1,2,2,2,3,1,3,1,4,1,3,2,1,1,2,1,3,1,5,1,3,3,3,2,4,1,0,0,0,0,0,0,1,3,1,3,4,3,4,,219,527,0,1,4,5,4,3,2,4,2,2,4,2,5,3,5,1,1
1,195,271,1,2,5,5,4,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,4,1,2,1,5,1,3,1,4,1,3,1,1,1,3,1,3,1,3,1,3,1,3,1,1,1,3,1,4,1,5,1,3,1,5,2,4,1,3,1,3,1,3,1,3,3,1,1,2,5,5,,219,527,1,1,3,4,4,5,4,1,1,1,5,1,4,5,0,7,1
1,195,272,1,1,5,5,4,1,2,1,1,2,3,3,1,1,1,2,1,1,1,2,3,2,1,2,1,5,1,4,1,4,1,3,1,1,1,2,1,3,1,3,1,3,1,2,1,3,1,3,1,3,1,4,1,3,1,3,1,4,1,3,1,3,1,1,1,4,3,4,3,2,4,4,,219,527,2,1,3,3,3,4,2,1,1,1,1,1,2,1,6,3,3
1,195,273,1,2,3,7,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,5,1,3,1,4,1,3,1,1,1,2,1,2,1,2,1,3,1,4,1,3,1,3,1,3,1,4,1,3,1,3,1,3,1,4,1,3,1,1,1,2,4,4,4,4,4,4,,219,527,3,1,2,2,3,2,2,4,2,1,3,1,2,0,7,6,2
1,195,274,1,1,2,6,4,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,4,4,1,2,1,5,1,4,1,4,1,3,1,1,1,3,1,3,1,3,1,4,1,5,1,1,1,1,1,4,1,5,1,4,1,3,1,5,1,4,1,3,1,1,1,1,5,5,5,1,5,5,,219,527,4,1,1,1,1,3,1,1,3,1,5,1,1,9,0,7,0
1,195,275,1,2,3,8,4,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,4,1,2,1,5,1,1,1,4,1,3,1,1,1,3,1,3,1,1,1,5,1,5,1,1,1,2,1,3,1,5,1,4,1,3,1,3,1,4,1,3,1,1,1,5,5,5,5,1,5,5,,219,527,5,1,4,4,1,3,4,3,3,1,1,1,6,5,0,7,1
1,195,276,1,1,2,7,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,1,4,1,2,1,5,1,3,1,4,1,3,1,1,1,1,1,3,1,3,1,4,1,2,1,2,1,2,1,2,1,4,1,2,1,4,1,4,1,3,1,2,1,1,1,2,4,4,4,1,4,2,,219,527,6,1,2,2,4,1,2,2,1,1,1,1,2,1,1,6,5
1,195,277,1,3,5,5,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,4,4,1,2,1,5,1,5,1,4,1,4,1,2,1,2,1,1,1,1,1,3,1,3,1,2,1,3,1,4,1,4,1,2,1,2,1,5,1,3,1,3,1,1,1,1,4,4,4,5,5,1,,219,527,7,1,1,5,1,2,1,1,1,1,2,1,4,7,1,7,6
1,195,278,1,3,5,6,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,3,1,4,1,4,1,2,1,1,1,3,2,3,1,4,1,1,1,2,2,3,1,3,1,5,1,3,1,3,1,3,1,4,1,3,1,1,1,4,2,3,2,2,2,4,,219,527,8,1,3,4,4,2,2,4,1,1,2,1,6,0,7,6,7
1,195,279,1,3,2,3,3,1,1,1,3,3,1,2,1,1,1,1,1,1,1,2,2,3,1,2,1,5,1,5,1,4,1,3,1,1,1,2,1,3,1,3,1,4,1,4,1,2,2,2,1,3,1,4,1,3,1,3,1,4,1,4,1,3,1,2,2,4,2,4,4,4,3,2,,219,527,9,1,0,4,4,4,4,2,2,1,2,1,4,0,5,4,3
1,195,280,1,3,4,7,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,5,1,2,1,5,1,4,1,1,1,3,1,3,1,3,1,5,1,5,1,1,1,1,1,4,1,5,1,4,1,3,1,5,1,4,1,3,1,2,1,1,5,5,5,1,5,5,,219,528,0,1,1,1,5,5,5,1,3,1,5,1,1,0,7,7,0
1,195,281,1,3,5,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,2,1,5,1,5,1,5,1,3,1,1,1,3,1,3,1,3,1,5,1,5,1,1,1,1,1,3,1,5,1,3,1,4,1,4,1,2,1,3,1,1,1,2,4,1,1,1,1,1,,219,528,1,1,5,5,1,1,1,5,3,1,5,1,8,9,5,7,0
1,195,282,1,3,3,5,4,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,4,1,2,1,5,1,2,1,5,1,4,1,1,1,2,1,3,1,3,1,5,1,3,1,2,1,1,1,4,1,5,1,4,1,4,1,5,1,4,1,3,1,1,1,4,1,1,1,1,5,5,,219,528,2,1,1,5,5,1,5,5,2,1,3,2,7,9,2,7,3
1,195,283,1,3,3,5,1,1,3,3,1,1,2,1,3,3,3,3,3,3,3,3,4,2,2,1,1,5,1,3,1,4,1,3,1,2,1,1,1,3,1,2,1,5,1,1,1,2,1,3,1,3,1,5,1,3,1,3,1,4,1,3,1,3,1,1,1,2,4,4,4,3,5,4,,219,528,3,1,3,4,4,2,4,1,1,1,2,1,3,1,1,2,8
1,195,284,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,5,1,2,1,3,1,3,1,2,2,1,1,3,1,2,1,3,1,1,1,2,1,3,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,1,4,5,1,,219,528,4,1,1,2,4,4,5,1,1,1,5,1,4,7,5,7,8
1,195,285,1,2,4,8,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,5,1,4,1,4,1,3,1,1,1,2,1,1,1,3,1,4,1,4,1,2,1,3,1,3,1,4,1,2,1,1,1,4,1,3,1,3,1,2,1,5,5,5,5,4,4,5,,219,528,5,1,4,5,4,2,5,4,2,1,3,1,6,6,7,7,3
1,195,286,1,2,5,6,5,0,1,1,1,1,2,1,2,1,2,1,2,1,1,1,4,4,1,2,1,5,1,4,1,2,1,2,1,2,1,2,1,0,0,2,1,1,1,0,0,3,1,4,1,3,1,4,1,2,1,3,1,1,1,5,1,2,1,1,1,5,5,4,4,3,5,1,,219,528,6,1,2,2,2,3,3,2,2,1,3,0,3,2,2,7,4
1,195,287,1,3,4,7,3,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,0,4,1,2,1,5,1,1,1,5,1,4,1,1,1,1,2,3,1,3,1,4,1,3,2,0,1,2,1,4,1,5,1,4,1,0,1,5,1,4,1,3,1,1,1,3,4,4,4,3,4,4,,219,528,7,1,3,3,4,3,4,1,2,2,2,2,1,1,7,4,2
1,195,288,1,2,3,7,4,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,1,4,1,2,1,5,1,3,2,5,1,4,1,3,3,2,1,3,1,3,1,4,1,3,2,1,2,2,1,3,1,5,1,4,1,2,2,4,1,4,1,3,1,2,1,4,4,5,4,2,4,4,,219,528,8,1,2,4,4,2,4,2,3,1,3,1,4,1,6,4,2
1,195,289,1,3,3,7,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,5,1,2,1,4,1,4,1,1,1,1,1,3,1,3,1,4,1,2,3,1,1,1,1,3,1,5,1,3,1,3,1,5,1,4,1,3,1,2,1,1,5,4,5,2,5,5,,219,528,9,1,1,2,4,4,1,1,2,1,4,1,0,6,7,6,1
1,195,290,1,2,4,6,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,2,1,2,5,1,4,2,5,2,3,2,3,2,1,1,2,1,3,1,4,2,2,2,2,1,3,2,3,1,4,1,3,1,2,2,5,1,3,1,3,1,1,1,5,1,3,4,4,1,1,,219,529,0,1,5,3,3,2,1,4,1,1,1,1,6,4,4,5,6
1,195,291,1,1,3,6,5,2,3,2,1,1,1,1,2,2,3,0,3,0,2,1,1,3,1,3,1,5,1,4,2,4,1,3,1,3,2,2,2,2,1,3,1,3,1,4,1,3,2,3,1,2,2,4,1,2,1,3,2,4,1,3,1,2,2,2,2,3,4,4,3,1,4,3,,219,529,1,1,2,1,4,4,2,4,2,1,3,1,2,1,2,3,3
1,195,292,1,1,3,5,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,5,1,5,3,4,1,3,1,1,1,2,1,3,1,2,1,2,3,4,1,1,1,5,3,2,2,3,1,2,1,2,1,2,1,2,1,1,1,1,1,5,1,1,1,5,1,1,,219,529,2,1,5,4,2,1,1,5,2,1,3,1,9,8,7,7,2
1,195,293,1,3,4,7,3,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,3,1,2,1,4,1,4,1,4,1,3,1,1,1,2,1,3,1,3,1,3,1,4,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,3,1,2,1,2,1,2,4,2,2,2,4,4,,219,529,3,1,4,4,4,0,4,4,2,1,2,1,6,0,5,6,2
1,195,294,1,1,5,4,3,2,1,2,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,4,1,4,1,4,2,2,2,3,2,2,1,3,1,2,1,3,2,3,1,3,1,3,2,3,1,4,1,2,1,2,2,3,1,2,1,2,1,2,1,3,3,5,4,3,4,2,,219,529,4,1,2,2,4,3,2,1,1,1,3,1,1,2,5,5,3
1,195,295,1,2,2,5,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,3,3,5,1,3,1,2,2,2,1,1,2,3,1,3,1,2,1,2,2,2,1,3,1,4,1,4,1,2,1,5,2,4,1,2,1,2,1,1,2,4,2,2,2,5,3,2,,219,529,5,1,4,3,4,3,2,5,1,1,3,1,6,1,7,4,7
1,195,296,1,2,3,6,4,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,4,1,2,1,5,1,4,1,4,1,3,1,1,1,3,1,2,1,3,1,5,1,5,1,1,1,2,1,4,1,3,2,4,1,3,1,5,1,4,1,3,1,2,1,1,4,4,4,1,5,2,,219,529,6,1,1,4,4,2,1,1,3,1,5,1,3,4,1,5,0
