,CARD,DECK,BALLOT,S210.Q1,S210.Q2,S210.Q3,S210.Q4,S210.Q5,S210.Q6,S210.Q7,S210.Q8,S210.Q9,S210.Q10,S210.Q11,S210.Q12,S210.Q13,S210.Q14,S210.Q15,S210.Q16,S210.Q17,S210.Q18,S210.Q19,S210.Q20,S210.Q21,S210.Q22,S210.Q23,S210.Q24,S210.Q25,S210.Q27,S210.Q28,S210.Q29,S210.Q30,S210.Q31,S210.Q32,S210.Q33,S210.Q34,S210.Q35,S210.Q36,S210.Q37,S210.Q38,S210.Q39,S210.Q40,S210.Q41,S210.Q42,S210.Q44,S210.Q45,S210.Q46,S210.Q47,S210.Q48,S210.Q49,S210.Q50.n,S210.Q51,S210.Q52,S210.Q53.1,S210.Q53.2,S210.Q53.3,S210.Q53.4,S210.Q53.5,S210.Q53.6,S210.Q53.7,S210.Q53.8,S210.Q53.9,S210.Q53.10,S210.Q53.11,S210.Q53.12,S210.Q53.13,S210.Q53.14,S210.V54,S210.V55,S210.V56,S210.V57
698,1.0,210.0,699.0,3.0,8.0,7.0,1.0,3.0,1.0,3.0,5.0,2.0,6.0,2.0,2.0,10.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,16.0
699,1.0,210.0,700.0,3.0,8.0,6.0,3.0,5.0,1.0,3.0,5.0,1.0,4.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,17.0
700,1.0,210.0,701.0,4.0,3.0,7.0,5.0,3.0,1.0,3.0,5.0,2.0,6.0,5.0,5.0,10.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,6.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,18.0
701,1.0,210.0,702.0,3.0,8.0,5.0,2.0,4.0,2.0,1.0,4.0,1.0,6.0,6.0,5.0,10.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,19.0
702,1.0,210.0,703.0,4.0,4.0,5.0,2.0,3.0,1.0,3.0,5.0,1.0,5.0,3.0,3.0,10.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,20.0
703,1.0,210.0,704.0,4.0,3.0,6.0,2.0,2.0,1.0,3.0,5.0,1.0,5.0,3.0,3.0,10.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,6.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,21.0
704,1.0,210.0,705.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,5.0,2.0,6.0,2.0,2.0,10.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,6.0,6.0,5.0,5.0,7.0,1.0,2.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,22.0
705,1.0,210.0,706.0,1.0,9.0,6.0,9.0,5.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,10.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,5.0,5.0,5.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,23.0
706,1.0,210.0,707.0,3.0,8.0,7.0,3.0,5.0,1.0,3.0,5.0,1.0,6.0,3.0,2.0,10.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,5.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,24.0
707,1.0,210.0,708.0,3.0,6.0,5.0,0.0,0.0,1.0,3.0,5.0,2.0,7.0,3.0,1.0,10.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,5.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,25.0
708,1.0,210.0,709.0,2.0,5.0,4.0,3.0,3.0,1.0,3.0,5.0,1.0,6.0,4.0,2.0,10.0,5.0,4.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,5.0,1.0,6.0,1.0,5.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,26.0
709,1.0,210.0,710.0,3.0,6.0,6.0,9.0,5.0,2.0,1.0,4.0,1.0,5.0,5.0,4.0,10.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,28.0
710,1.0,210.0,711.0,3.0,5.0,6.0,1.0,4.0,1.0,3.0,5.0,2.0,5.0,5.0,5.0,10.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,0.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,29.0
711,1.0,210.0,712.0,4.0,8.0,8.0,3.0,5.0,1.0,3.0,5.0,2.0,5.0,3.0,1.0,10.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,30.0
712,1.0,210.0,713.0,3.0,3.0,6.0,4.0,4.0,1.0,3.0,5.0,1.0,5.0,4.0,4.0,10.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,32.0
713,1.0,210.0,714.0,5.0,10.0,4.0,7.0,3.0,2.0,1.0,3.0,2.0,5.0,5.0,5.0,10.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,33.0
714,1.0,210.0,715.0,3.0,8.0,5.0,3.0,5.0,3.0,3.0,1.0,1.0,5.0,2.0,2.0,10.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,6.0,6.0,5.0,5.0,7.0,0.0,1.0,3.0,5.0,1.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,34.0
715,1.0,210.0,716.0,4.0,3.0,6.0,1.0,4.0,1.0,3.0,5.0,2.0,5.0,5.0,1.0,10.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,35.0
716,1.0,210.0,717.0,5.0,3.0,6.0,6.0,3.0,2.0,2.0,4.0,2.0,6.0,2.0,1.0,10.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,36.0
717,1.0,210.0,718.0,4.0,8.0,4.0,2.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,10.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,6.0,6.0,4.0,5.0,5.0,1.0,4.0,2.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,37.0
718,1.0,210.0,719.0,4.0,3.0,6.0,9.0,3.0,1.0,3.0,5.0,1.0,5.0,3.0,2.0,10.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,38.0
719,1.0,210.0,720.0,3.0,8.0,6.0,2.0,5.0,1.0,3.0,5.0,1.0,5.0,3.0,2.0,10.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,39.0
720,1.0,210.0,721.0,3.0,4.0,5.0,9.0,4.0,1.0,3.0,5.0,1.0,5.0,4.0,3.0,10.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,40.0
721,1.0,210.0,722.0,4.0,4.0,6.0,9.0,5.0,1.0,3.0,5.0,1.0,5.0,4.0,2.0,10.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,41.0
722,1.0,210.0,723.0,4.0,8.0,4.0,2.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,6.0,10.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,6.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,42.0
723,1.0,210.0,724.0,6.0,8.0,6.0,3.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,10.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,43.0
724,1.0,210.0,725.0,3.0,9.0,5.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,10.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,5.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,44.0
725,1.0,210.0,726.0,3.0,2.0,5.0,5.0,2.0,1.0,3.0,5.0,1.0,3.0,3.0,3.0,10.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,,4.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,45.0
726,1.0,210.0,727.0,2.0,2.0,6.0,2.0,5.0,1.0,3.0,5.0,2.0,5.0,3.0,3.0,10.0,5.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,46.0
727,1.0,210.0,728.0,3.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0,10.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,47.0
728,1.0,210.0,729.0,2.0,2.0,5.0,6.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,4.0,10.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,48.0
729,1.0,210.0,730.0,2.0,5.0,6.0,2.0,5.0,1.0,3.0,5.0,1.0,5.0,2.0,1.0,10.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,49.0
730,1.0,210.0,731.0,5.0,7.0,6.0,3.0,4.0,2.0,2.0,4.0,2.0,6.0,7.0,5.0,10.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,6.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,50.0
731,1.0,210.0,732.0,4.0,5.0,6.0,2.0,5.0,1.0,3.0,5.0,1.0,5.0,3.0,2.0,10.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,51.0
732,1.0,210.0,733.0,3.0,6.0,6.0,6.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0,10.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,52.0
733,1.0,210.0,734.0,2.0,5.0,4.0,8.0,1.0,1.0,3.0,5.0,1.0,6.0,4.0,3.0,10.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,6.0,4.0,4.0,3.0,3.0,7.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,5.0,,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,53.0
734,1.0,210.0,735.0,1.0,7.0,1.0,5.0,1.0,1.0,3.0,5.0,1.0,5.0,3.0,3.0,10.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,54.0
735,1.0,210.0,736.0,2.0,8.0,1.0,4.0,4.0,1.0,3.0,5.0,1.0,5.0,7.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,55.0
736,1.0,210.0,737.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,5.0,1.0,4.0,3.0,3.0,10.0,3.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,6.0,6.0,5.0,5.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,56.0
737,1.0,210.0,738.0,1.0,3.0,2.0,6.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,10.0,4.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,,4.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,57.0
738,1.0,210.0,739.0,1.0,9.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,5.0,3.0,3.0,10.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,58.0
739,1.0,210.0,740.0,2.0,5.0,3.0,6.0,1.0,1.0,3.0,5.0,1.0,5.0,3.0,3.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,59.0
740,1.0,210.0,741.0,4.0,9.0,1.0,7.0,2.0,2.0,1.0,4.0,1.0,6.0,4.0,4.0,10.0,5.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,60.0
741,1.0,210.0,742.0,1.0,3.0,5.0,2.0,5.0,1.0,3.0,5.0,1.0,4.0,4.0,4.0,10.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,61.0
742,1.0,210.0,743.0,2.0,9.0,3.0,3.0,5.0,1.0,3.0,5.0,1.0,4.0,3.0,3.0,10.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,6.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,62.0
743,1.0,210.0,744.0,5.0,8.0,2.0,5.0,2.0,2.0,1.0,4.0,1.0,5.0,6.0,5.0,10.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,63.0
744,1.0,210.0,745.0,6.0,8.0,6.0,6.0,1.0,2.0,2.0,1.0,2.0,7.0,6.0,5.0,10.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,6.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,64.0
