,CARD,DECK,BALLOT,S136.Q1,S136.Q2,S136.V3,S136.Q3A.1,S136.Q3A.2,S136.Q4,S136.Q5,S136.Q6,S136.Q7,S136.Q8,S136.Q9,S136.Q10,S136.Q11,S136.Q12,S136.Q13,S136.Q14,S136.Q15,S136.Q16,S136.Q17,S136.Q18,S136.Q19A,S136.Q19B,S136.Q21,S136.Q22,S136.V23,S136.V24
620,1.0,136.0,621.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,9.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,495.0
621,1.0,136.0,622.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,7.0,95.0
622,1.0,136.0,623.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,8.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,10.0,195.0
623,1.0,136.0,624.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,4.0,5.0,3.0,1.0,2.0,95.0
624,1.0,136.0,625.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,95.0
625,1.0,136.0,626.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,195.0
626,1.0,136.0,627.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,5.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,95.0
627,1.0,136.0,628.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,7.0,165.0
628,1.0,136.0,629.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,4.0,1.0,5.0,1.0,4.0,8.0,165.0
629,1.0,136.0,630.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,8.0,3.0,1.0,2.0,5.0,0.0,1.0,6.0,1.0,1.0,10.0,265.0
630,1.0,136.0,631.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,7.0,0.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,3.0,6.0,65.0
631,1.0,136.0,632.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,7.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,5.0,165.0
632,1.0,136.0,633.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,5.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,6.0,4.0,4.0,4.0,465.0
633,1.0,136.0,634.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,9.0,65.0
634,1.0,136.0,635.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,7.0,65.0
635,1.0,136.0,636.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,165.0
636,1.0,136.0,637.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,0.0,4.0,1.0,1.0,10.0,165.0
637,1.0,136.0,638.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,165.0
638,1.0,136.0,639.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,4.0,2.0,65.0
639,1.0,136.0,640.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,152.0
640,1.0,136.0,641.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,8.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,9.0,142.0
641,1.0,136.0,642.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,1.0,1.0,2.0,2.0,7.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,3.0,1.0,7.0,142.0
642,1.0,136.0,643.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,8.0,142.0
643,1.0,136.0,644.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,7.0,3.0,2.0,4.0,1.0,1.0,3.0,5.0,2.0,4.0,10.0,242.0
644,1.0,136.0,645.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,4.0,0.0,0.0,2.0,6.0,3.0,1.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,7.0,242.0
645,1.0,136.0,646.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,9.0,42.0
646,1.0,136.0,647.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,8.0,3.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,142.0
647,1.0,136.0,648.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,471.0
648,1.0,136.0,649.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,8.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,171.0
649,1.0,136.0,650.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,3.0,10.0,171.0
650,1.0,136.0,651.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,9.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0,1.0,1.0,1.0,171.0
651,1.0,136.0,652.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,71.0
652,1.0,136.0,653.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,7.0,3.0,1.0,4.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,71.0
653,1.0,136.0,654.0,4.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,5.0,2.0,11.0
654,1.0,136.0,655.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,7.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,111.0
655,1.0,136.0,656.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,6.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,11.0
656,1.0,136.0,657.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,10.0,11.0
657,1.0,136.0,658.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,9.0,101.0
658,1.0,136.0,659.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,5.0,7.0,101.0
659,1.0,136.0,660.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,7.0,3.0,1.0,4.0,5.0,4.0,6.0,6.0,1.0,5.0,8.0,101.0
660,1.0,136.0,661.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,5.0,3.0,1.0,3.0,5.0,1.0,4.0,4.0,2.0,1.0,1.0,201.0
661,1.0,136.0,662.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,7.0,3.0,1.0,4.0,1.0,1.0,6.0,5.0,4.0,4.0,10.0,201.0
662,1.0,136.0,663.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,5.0,201.0
663,1.0,136.0,664.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,6.0,201.0
664,1.0,136.0,665.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,7.0,201.0
665,1.0,136.0,666.0,3.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,5.0,5.0,2.0,1.0,6.0,1.0
666,1.0,136.0,667.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,101.0
667,1.0,136.0,668.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,4.0,401.0
668,1.0,136.0,669.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,1.0,7.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,501.0
669,1.0,136.0,670.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,7.0,3.0,1.0,3.0,5.0,3.0,1.0,6.0,1.0,1.0,10.0,101.0
670,1.0,136.0,671.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,3.0,1.0,7.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,3.0,4.0,2.0,101.0
671,1.0,136.0,672.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,6.0,5.0,1.0,1.0,10.0,1.0
672,1.0,136.0,673.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,9.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0
673,1.0,136.0,674.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,2.0,7.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,4.0,4.0,1.0,1.0
674,1.0,136.0,675.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,7.0,111.0
675,1.0,136.0,676.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,1.0,6.0,6.0,4.0,4.0,8.0,111.0
676,1.0,136.0,677.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,10.0,211.0
677,1.0,136.0,678.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,211.0
678,1.0,136.0,679.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,5.0,5.0,3.0,1.0,6.0,211.0
679,1.0,136.0,680.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,9.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,7.0,211.0
680,1.0,136.0,681.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,4.0,2.0,2.0,5.0,111.0
681,1.0,136.0,682.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,4.0,411.0
682,1.0,136.0,683.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,7.0,3.0,1.0,1.0,5.0,1.0,6.0,6.0,4.0,1.0,3.0,111.0
683,1.0,136.0,684.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,2.0,4.0,5.0,2.0,2.0,4.0,511.0
684,1.0,136.0,685.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,10.0,111.0
685,1.0,136.0,686.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,3.0,4.0,4.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,6.0,2.0,5.0,2.0,111.0
686,1.0,136.0,687.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,2.0,11.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,5.0,121.0
687,1.0,136.0,688.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,4.0,421.0
688,1.0,136.0,689.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,121.0
689,1.0,136.0,690.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,521.0
690,1.0,136.0,691.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,6.0,5.0,1.0,4.0,10.0,121.0
691,1.0,136.0,692.0,4.0,3.0,2.0,0.0,0.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,2.0,121.0
692,1.0,136.0,693.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,2.0,21.0
693,1.0,136.0,694.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,7.0,3.0,1.0,3.0,1.0,4.0,1.0,5.0,2.0,2.0,10.0,21.0
694,1.0,136.0,695.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,131.0
695,1.0,136.0,696.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,431.0
696,1.0,136.0,697.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,7.0,3.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,131.0
697,1.0,136.0,698.0,4.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,10.0,131.0
698,1.0,136.0,699.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,31.0
699,1.0,136.0,700.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,131.0
700,1.0,136.0,701.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,5.0,3.0,1.0,2.0,1.0,4.0,6.0,6.0,4.0,4.0,10.0,31.0
701,1.0,136.0,702.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,31.0
702,1.0,136.0,703.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,9.0,121.0
703,1.0,136.0,704.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,7.0,121.0
704,1.0,136.0,705.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,8.0,121.0
705,1.0,136.0,706.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,10.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,10.0,221.0
706,1.0,136.0,707.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,5.0,220.0
707,1.0,136.0,708.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,6.0,220.0
708,1.0,136.0,709.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,7.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,220.0
709,1.0,136.0,710.0,4.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,9.0,20.0
710,1.0,136.0,711.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,9.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,6.0,20.0
711,1.0,136.0,712.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,10.0,3.0,1.0,4.0,1.0,4.0,6.0,5.0,4.0,1.0,10.0,155.0
712,1.0,136.0,713.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,2.0,7.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,155.0
713,1.0,136.0,714.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,10.0,55.0
714,1.0,136.0,715.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,2.0,3.0,4.0,1.0,9.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,9.0,145.0
715,1.0,136.0,716.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,145.0
716,1.0,136.0,717.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,0.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,10.0,245.0
717,1.0,136.0,718.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,8.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,2.0,7.0,245.0
718,1.0,136.0,719.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,4.0,2.0,11.0,3.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0,4.0,9.0,45.0
719,1.0,136.0,720.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,7.0,145.0
720,1.0,136.0,721.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,5.0,145.0
721,1.0,136.0,722.0,4.0,3.0,2.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,4.0,4.0,445.0
722,1.0,136.0,723.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,7.0,3.0,1.0,3.0,3.0,2.0,1.0,5.0,2.0,1.0,3.0,145.0
723,1.0,136.0,724.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,8.0,185.0
724,1.0,136.0,725.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,7.0,3.0,1.0,2.0,5.0,2.0,6.0,6.0,1.0,1.0,9.0,185.0
725,1.0,136.0,726.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,8.0,3.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,1.0,7.0,85.0
726,1.0,136.0,727.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,7.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,1.0,9.0,85.0
727,1.0,136.0,728.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,6.0,85.0
728,1.0,136.0,729.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,0.0,2.0,2.0,8.0,3.0,1.0,3.0,4.0,1.0,1.0,5.0,1.0,1.0,7.0,185.0
729,1.0,136.0,730.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0,3.0,2.0,1.0,5.0,1.0,2.0,5.0,2.0,2.0,5.0,185.0
730,1.0,136.0,731.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,185.0
731,1.0,136.0,732.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,4.0,0.0,2.0,2.0,8.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,485.0
732,1.0,136.0,733.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,10.0,185.0
733,1.0,136.0,734.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,85.0
734,1.0,136.0,735.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,1.0,3.0,5.0,1.0,1.0,9.0,195.0
735,1.0,136.0,736.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,195.0
